dataset,example_id,partition,seed,node_id,selector,selected_facet,selected_scale,target_rank,R_at_1,R_at_2,R_at_4,R_at_8,target_used_during_selection
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,0,highest_parent_margin,24,4,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,0,lowest_parent_entropy,25,4,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,0,validation_most_common_scale,7,1,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,0,validation_linear_scale,7,1,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,earliest,1,1,1,1,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,latest,12,1,1,1,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,highest_hidden_norm,7,1,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,highest_parent_margin,12,1,1,1,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,lowest_parent_entropy,0,global,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,validation_most_common_scale,7,1,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,0,validation_linear_scale,7,1,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,global,0,global,5,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,earliest,1,1,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,latest,12,1,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,highest_hidden_norm,7,1,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,highest_parent_margin,0,global,5,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,lowest_parent_entropy,0,global,5,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,validation_most_common_scale,7,1,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,0,validation_linear_scale,7,1,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,global,0,global,5,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,earliest,1,1,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,latest,12,1,1,1,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,highest_hidden_norm,7,1,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,highest_parent_margin,22,2,2,0,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,lowest_parent_entropy,0,global,5,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,validation_most_common_scale,7,1,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,0,validation_linear_scale,7,1,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,earliest,1,1,4,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,latest,12,1,1,1,1,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,highest_hidden_norm,7,1,8,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,highest_parent_margin,11,1,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,lowest_parent_entropy,22,2,3,0,0,1,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,validation_most_common_scale,7,1,8,0,0,0,1,0
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,0,validation_linear_scale,7,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,earliest,1,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,latest,14,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,highest_hidden_norm,12,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,highest_parent_margin,0,global,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,lowest_parent_entropy,0,global,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,validation_most_common_scale,12,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,0,validation_linear_scale,12,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,global,0,global,11,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,earliest,1,1,9,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,latest,14,1,5,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,highest_hidden_norm,12,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,highest_parent_margin,0,global,11,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,lowest_parent_entropy,0,global,11,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,validation_most_common_scale,12,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,validation_linear_scale,12,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,global,0,global,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,earliest,1,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,latest,14,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,highest_hidden_norm,12,1,6,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,highest_parent_margin,15,2,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,lowest_parent_entropy,0,global,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,validation_most_common_scale,12,1,6,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,0,validation_linear_scale,12,1,6,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,global,0,global,12,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,earliest,1,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,latest,14,1,6,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,highest_hidden_norm,12,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,highest_parent_margin,15,2,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,lowest_parent_entropy,0,global,12,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,validation_most_common_scale,12,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,1,validation_linear_scale,12,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,global,0,global,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,earliest,1,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,latest,14,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,highest_hidden_norm,12,1,1,1,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,highest_parent_margin,0,global,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,lowest_parent_entropy,14,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,validation_most_common_scale,12,1,1,1,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,0,validation_linear_scale,12,1,1,1,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,global,0,global,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,earliest,1,1,9,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,latest,14,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,highest_hidden_norm,12,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,highest_parent_margin,0,global,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,lowest_parent_entropy,14,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,validation_most_common_scale,12,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,1,validation_linear_scale,12,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,global,0,global,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,earliest,1,1,4,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,latest,14,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,highest_hidden_norm,12,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,highest_parent_margin,2,1,5,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,lowest_parent_entropy,0,global,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,validation_most_common_scale,12,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,0,validation_linear_scale,12,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,global,0,global,12,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,earliest,1,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,latest,14,1,6,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,highest_hidden_norm,12,1,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,highest_parent_margin,2,1,9,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,lowest_parent_entropy,0,global,12,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,validation_most_common_scale,12,1,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,1,validation_linear_scale,12,1,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,global,0,global,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,earliest,1,1,6,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,latest,14,1,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,highest_hidden_norm,12,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,highest_parent_margin,0,global,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,lowest_parent_entropy,0,global,2,0,1,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,validation_most_common_scale,12,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,0,validation_linear_scale,12,1,7,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,global,0,global,11,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,earliest,1,1,10,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,latest,14,1,8,0,0,0,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,highest_hidden_norm,12,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,highest_parent_margin,0,global,11,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,lowest_parent_entropy,0,global,11,0,0,0,0,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,validation_most_common_scale,12,1,3,0,0,1,1,0
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,1,validation_linear_scale,12,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,global,0,global,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,earliest,1,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,latest,25,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,highest_hidden_norm,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,highest_parent_margin,4,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,lowest_parent_entropy,29,2,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,validation_most_common_scale,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,0,validation_linear_scale,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,earliest,1,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,latest,25,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,highest_hidden_norm,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,highest_parent_margin,4,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,lowest_parent_entropy,29,2,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,validation_most_common_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,1,validation_linear_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,earliest,1,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,latest,25,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,highest_hidden_norm,10,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,highest_parent_margin,24,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,lowest_parent_entropy,24,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,validation_most_common_scale,10,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,0,validation_linear_scale,10,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,global,0,global,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,earliest,1,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,latest,25,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,highest_hidden_norm,10,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,highest_parent_margin,24,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,lowest_parent_entropy,24,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,validation_most_common_scale,10,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,1,validation_linear_scale,10,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,earliest,1,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,latest,25,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,highest_hidden_norm,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,highest_parent_margin,22,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,lowest_parent_entropy,21,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,validation_most_common_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,0,validation_linear_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,global,0,global,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,earliest,1,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,latest,25,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,highest_hidden_norm,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,highest_parent_margin,22,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,lowest_parent_entropy,21,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,validation_most_common_scale,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,1,validation_linear_scale,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,global,0,global,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,earliest,1,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,latest,25,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,highest_hidden_norm,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,highest_parent_margin,0,global,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,lowest_parent_entropy,1,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,validation_most_common_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,0,validation_linear_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,earliest,1,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,latest,25,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,highest_hidden_norm,10,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,highest_parent_margin,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,lowest_parent_entropy,1,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,validation_most_common_scale,10,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,1,validation_linear_scale,10,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,earliest,1,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,latest,25,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,highest_hidden_norm,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,highest_parent_margin,25,1,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,lowest_parent_entropy,0,global,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,validation_most_common_scale,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,0,validation_linear_scale,10,1,2,0,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,global,0,global,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,earliest,1,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,latest,25,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,highest_hidden_norm,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,highest_parent_margin,25,1,4,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,lowest_parent_entropy,0,global,3,0,0,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,validation_most_common_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,1,validation_linear_scale,10,1,1,1,1,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,global,0,global,3,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,earliest,1,1,4,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,latest,15,1,5,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,highest_hidden_norm,10,1,4,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,highest_parent_margin,32,4,7,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,lowest_parent_entropy,31,4,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,validation_most_common_scale,10,1,4,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,0,validation_linear_scale,10,1,4,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,global,0,global,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,earliest,1,1,7,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,latest,15,1,5,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,highest_hidden_norm,10,1,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,highest_parent_margin,18,2,8,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,lowest_parent_entropy,0,global,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,validation_most_common_scale,10,1,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,0,validation_linear_scale,10,1,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,global,0,global,4,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,earliest,1,1,3,0,0,1,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,latest,15,1,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,highest_hidden_norm,10,1,5,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,highest_parent_margin,15,1,6,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,lowest_parent_entropy,17,2,7,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,validation_most_common_scale,10,1,5,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,0,validation_linear_scale,10,1,5,0,0,0,1,0
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,53,0,global,0,global,6,0,0,0,1,0
