dataset,example_id,partition,seed,selector,best_root_rank,R_at_1,R_at_2,R_at_4,R_at_8,target_used_during_selection,aggregation
musique,4hop1__105401_17130_70784_61381,test,11,highest_parent_margin,17,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,lowest_parent_entropy,17,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,validation_most_common_scale,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,validation_linear_scale,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,global,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,lowest_parent_entropy,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,23,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,global,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,latest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,lowest_parent_entropy,17,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,37,validation_linear_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,lowest_parent_entropy,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,53,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,global,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,lowest_parent_entropy,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,71,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,global,14,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,highest_hidden_norm,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,highest_parent_margin,14,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,lowest_parent_entropy,14,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,validation_most_common_scale,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,11,validation_linear_scale,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,global,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,highest_hidden_norm,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,highest_parent_margin,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,lowest_parent_entropy,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,validation_most_common_scale,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,23,validation_linear_scale,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,global,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,earliest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,latest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,highest_hidden_norm,10,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,highest_parent_margin,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,lowest_parent_entropy,14,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,validation_most_common_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,37,validation_linear_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,global,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,highest_hidden_norm,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,highest_parent_margin,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,lowest_parent_entropy,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,validation_most_common_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,53,validation_linear_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,global,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,earliest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,latest,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,highest_hidden_norm,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,highest_parent_margin,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,lowest_parent_entropy,16,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,validation_most_common_scale,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_79935,validation,71,validation_linear_scale,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,global,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,earliest,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,latest,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,highest_hidden_norm,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,highest_parent_margin,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,lowest_parent_entropy,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,validation_most_common_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,11,validation_linear_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,global,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,latest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,lowest_parent_entropy,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,23,validation_linear_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,global,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,earliest,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,latest,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,highest_hidden_norm,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,lowest_parent_entropy,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,validation_most_common_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,37,validation_linear_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,global,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,lowest_parent_entropy,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,53,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,global,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,earliest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,highest_hidden_norm,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,lowest_parent_entropy,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,validation_most_common_scale,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_61381,test,71,validation_linear_scale,11,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,earliest,21,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,latest,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,highest_hidden_norm,10,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,lowest_parent_entropy,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,validation_most_common_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,11,validation_linear_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105688_17130_70784_79935,test,23,global,1,1,1,1,1,0,post-hoc best annotated root per example
