dataset,chunk_size,root_breadth,K,B,H,selected_source_fraction,evidence_density,evidence_recall,complete_recovery_or_path_survival,nodes_expanded,search_latency_seconds,adjacency_index_seconds,peak_cuda_allocated_bytes,logical_tokens,selected_tokens,conceptual_active_parents,materialized_kv_tokens,counterfactual_native_kv_tokens,pareto,operating_point,peak_cuda_reserved_bytes,h2d_bytes,h2d_seconds
2wikimultihopqa,16,1.5,1,16,4,0.052155075983998704,0.39780787788600286,0.7062499999999999,0.375,3.875,0.001283091667573899,0.21513340000092285,48554122.666666664,1327.1666666666667,61.875,3.875,0.0,61.875,1,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,2,6,4,0.06529871150194944,0.32006577362420685,0.7062499999999999,0.375,4.791666666666667,0.0016594416738371365,0.21513340000092285,48554122.666666664,1327.1666666666667,79.58333333333333,5.0,0.0,79.58333333333333,0,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,2,16,4,0.06529871150194944,0.32006577362420685,0.7062499999999999,0.375,5.0,0.001752633349193881,0.21513340000092285,48554122.666666664,1327.1666666666667,79.58333333333333,5.0,0.0,79.58333333333333,0,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,4,6,4,0.07813867742133355,0.27539794007490637,0.7062499999999999,0.375,2.5,0.0011392083324608393,0.21513340000092285,48554122.666666664,1327.1666666666667,95.58333333333333,6.0,0.0,95.58333333333333,0,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,4,16,4,0.10385338356927544,0.21923891386375902,0.7270833333333333,0.4166666666666667,7.666666666666667,0.0028905916697112843,0.21513340000092285,48554122.666666664,1327.1666666666667,122.25,7.666666666666667,0.0,122.25,1,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,6,6,4,0.07813867742133355,0.27539794007490637,0.7062499999999999,0.375,2.0,0.0010777791661287968,0.21513340000092285,48554122.666666664,1327.1666666666667,95.58333333333333,6.0,0.0,95.58333333333333,0,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,6,16,4,0.17204734537876765,0.15482925379279705,0.7958333333333334,0.5833333333333334,9.833333333333334,0.0045130666718857055,0.21513340000092285,48554122.666666664,1327.1666666666667,196.70833333333334,12.333333333333334,0.0,196.70833333333334,1,conservative,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,8,6,4,0.07813867742133355,0.27539794007490637,0.7062499999999999,0.375,2.0,0.0010602833402420704,0.21513340000092285,48554122.666666664,1327.1666666666667,95.58333333333333,6.0,0.0,95.58333333333333,1,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,16,1.5,8,16,4,0.20479951493947546,0.1382811729389747,0.7854166666666668,0.5416666666666666,6.583333333333333,0.003797633335731613,0.21513340000092285,48554122.666666664,1327.1666666666667,246.875,15.5,0.0,246.875,1,,64574805.333333336,7669584.0,0.0031332416668495475
2wikimultihopqa,32,1.5,1,6,4,0.10219668335108027,0.3153221760321101,0.7166666666666667,0.375,3.875,0.0011694125035622467,0.1363711333348571,77389621.33333333,1327.1666666666667,123.20833333333333,3.875,0.0,123.20833333333333,1,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,1,16,4,0.10219668335108027,0.3153221760321101,0.7166666666666667,0.375,3.875,0.0012133208389665622,0.1363711333348571,77389621.33333333,1327.1666666666667,123.20833333333333,3.875,0.0,123.20833333333333,0,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,2,6,4,0.12789094807410747,0.258572070468232,0.7270833333333333,0.4166666666666667,4.625,0.001523924993913776,0.1363711333348571,77389621.33333333,1327.1666666666667,156.91666666666666,4.958333333333333,0.0,156.91666666666666,1,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,2,16,4,0.12874564892880833,0.25723898515077165,0.7270833333333333,0.4166666666666667,5.0,0.0016210583319965128,0.1363711333348571,77389621.33333333,1327.1666666666667,158.25,5.0,0.0,158.25,0,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,4,6,4,0.1553758069573605,0.2283675297401884,0.75625,0.4583333333333333,2.5416666666666665,0.001187637506518513,0.1363711333348571,77389621.33333333,1327.1666666666667,190.25,6.0,0.0,190.25,0,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,4,16,4,0.19631817050601533,0.19022952413182556,0.7666666666666666,0.4583333333333333,7.375,0.0027445666661757664,0.1363711333348571,77389621.33333333,1327.1666666666667,233.625,7.375,0.0,233.625,1,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,6,6,4,0.1553758069573605,0.22988662696241066,0.75625,0.4583333333333333,2.0,0.0010084250000848745,0.1363711333348571,77389621.33333333,1327.1666666666667,190.25,6.0,0.0,190.25,1,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,6,16,4,0.301908458556589,0.14791148615215835,0.8666666666666667,0.7083333333333334,10.875,0.004298379164538346,0.1363711333348571,77389621.33333333,1327.1666666666667,349.75,11.041666666666666,0.0,349.75,1,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,8,6,4,0.1553758069573605,0.22988662696241066,0.75625,0.4583333333333333,2.0,0.0010325041609272982,0.1363711333348571,77389621.33333333,1327.1666666666667,190.25,6.0,0.0,190.25,0,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,32,1.5,8,16,4,0.4056724305865817,0.11577394685507315,0.8958333333333334,0.7916666666666666,8.458333333333334,0.004250912492958984,0.1363711333348571,77389621.33333333,1327.1666666666667,488.625,15.416666666666666,0.0,488.625,1,,93978624.0,7718434.0,0.0029982541648981473
2wikimultihopqa,64,1.5,1,6,4,0.2036594666572621,0.2097856502653568,0.7770833333333332,0.5416666666666666,3.8333333333333335,0.0012189416690186288,0.13631665416323813,77265653.33333333,1327.1666666666667,244.54166666666666,3.875,0.0,244.54166666666666,0,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,1,16,4,0.2036594666572621,0.2097856502653568,0.7770833333333332,0.5416666666666666,3.8333333333333335,0.0011437791617936455,0.13631665416323813,77265653.33333333,1327.1666666666667,244.54166666666666,3.875,0.0,244.54166666666666,1,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,2,6,4,0.2603362736989769,0.16595601442512412,0.7875,0.5416666666666666,4.5,0.0020844958319988414,0.13631665416323813,77265653.33333333,1327.1666666666667,318.9583333333333,5.083333333333333,0.0,318.9583333333333,1,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,2,16,4,0.26286152622422937,0.1646812475253572,0.7875,0.5416666666666666,5.041666666666667,0.0017340875007600214,0.13631665416323813,77265653.33333333,1327.1666666666667,321.625,5.125,0.0,321.625,1,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,4,6,4,0.3074281241201777,0.1556059569943927,0.8375,0.625,2.6666666666666665,0.0013216333391028456,0.13631665416323813,77265653.33333333,1327.1666666666667,377.25,6.0,0.0,377.25,1,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,4,16,4,0.34729817571162885,0.13918775260130384,0.8375,0.625,6.75,0.00269678333036912,0.13631665416323813,77265653.33333333,1327.1666666666667,425.25,6.75,0.0,425.25,0,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,6,6,4,0.30782244588673924,0.15931429032772604,0.8479166666666668,0.6666666666666666,2.0,0.0011793166704592295,0.13631665416323813,77265653.33333333,1327.1666666666667,377.625,6.0,0.0,377.625,0,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,6,16,4,0.5142871783543415,0.10600380676905825,0.90625,0.7916666666666666,9.75,0.003921570836003714,0.13631665416323813,77265653.33333333,1327.1666666666667,612.1666666666666,9.75,0.0,612.1666666666666,1,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,8,6,4,0.30782244588673924,0.15931429032772604,0.8479166666666668,0.6666666666666666,2.0,0.0011539000042830594,0.13631665416323813,77265653.33333333,1327.1666666666667,377.625,6.0,0.0,377.625,1,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,64,1.5,8,16,4,0.6873460163904538,0.08914752723690128,0.9583333333333334,0.9166666666666666,12.166666666666666,0.00532900416146731,0.13631665416323813,77265653.33333333,1327.1666666666667,842.4583333333334,13.416666666666666,0.0,842.4583333333334,0,,93934933.33333333,7718434.0,0.003057043750838299
2wikimultihopqa,128,1.5,1,6,4,0.35271015991792787,0.15431809270910715,0.8270833333333334,0.625,3.4583333333333335,0.0010493374938960187,0.13639177916532694,77266229.33333333,1327.1666666666667,423.25,3.4583333333333335,0.0,423.25,1,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,1,16,4,0.35271015991792787,0.15431809270910715,0.8270833333333334,0.625,3.4583333333333335,0.001208108328379846,0.13639177916532694,77266229.33333333,1327.1666666666667,423.25,3.4583333333333335,0.0,423.25,0,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,2,6,4,0.4593175710310537,0.12294794891824769,0.8791666666666668,0.7083333333333334,4.375,0.001487670830101706,0.13639177916532694,77266229.33333333,1327.1666666666667,569.625,4.666666666666667,0.0,569.625,1,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,2,16,4,0.4620967963220039,0.1225284082278993,0.8791666666666668,0.7083333333333334,4.708333333333333,0.001629075003923693,0.13639177916532694,77266229.33333333,1327.1666666666667,574.9583333333334,4.708333333333333,0.0,574.9583333333334,0,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,4,6,4,0.5672198676984844,0.10739322740746472,0.9583333333333334,0.9166666666666666,3.5416666666666665,0.001443825000023935,0.13639177916532694,77266229.33333333,1327.1666666666667,701.2916666666666,5.75,0.0,701.2916666666666,1,balanced,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,4,16,4,0.5825083584871624,0.10489610725634778,0.9583333333333334,0.9166666666666666,5.958333333333333,0.00228804166787692,0.13639177916532694,77266229.33333333,1327.1666666666667,727.9583333333334,5.958333333333333,0.0,727.9583333333334,0,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,6,6,4,0.5969548384538786,0.10252895659895767,0.9583333333333334,0.9166666666666666,2.0,0.001058754159506255,0.13639177916532694,77266229.33333333,1327.1666666666667,733.2916666666666,6.0,0.0,733.2916666666666,0,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,6,16,4,0.770179099254667,0.0864864815059706,0.9791666666666666,0.9583333333333334,6.5,0.0026371541656165696,0.13639177916532694,77266229.33333333,1327.1666666666667,953.3333333333334,7.833333333333333,0.0,953.3333333333334,1,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,8,6,4,0.5969548384538786,0.10252895659895767,0.9583333333333334,0.9166666666666666,2.0,0.0010517541644124624,0.13639177916532694,77266229.33333333,1327.1666666666667,733.2916666666666,6.0,0.0,733.2916666666666,1,,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,128,1.5,8,16,4,0.9176515178649297,0.07951169098479416,1.0,1.0,7.125,0.0030642166748293675,0.13639177916532694,77266229.33333333,1327.1666666666667,1177.375,9.708333333333334,0.0,1177.375,1,high_recall,92230997.33333333,7718434.0,0.002820925000075173
2wikimultihopqa,256,1.3333333333333333,1,6,4,0.5687279709075251,0.10680092440139664,0.7791666666666667,0.5,2.9166666666666665,0.0009605166584757777,0.1361872958271609,77244181.33333333,1327.1666666666667,700.7916666666666,2.9583333333333335,0.0,700.7916666666666,0,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,1,16,4,0.5687279709075251,0.10680092440139664,0.7791666666666667,0.5,2.9166666666666665,0.000858662494768699,0.1361872958271609,77244181.33333333,1327.1666666666667,700.7916666666666,2.9583333333333335,0.0,700.7916666666666,1,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,2,6,4,0.7375543999711934,0.09080727549041517,0.8895833333333334,0.75,3.75,0.0013583958279923536,0.1361872958271609,77244181.33333333,1327.1666666666667,932.125,4.0,0.0,932.125,0,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,2,16,4,0.7375543999711934,0.09080727549041517,0.8895833333333334,0.75,3.75,0.0012459749971943286,0.1361872958271609,77244181.33333333,1327.1666666666667,932.125,4.0,0.0,932.125,0,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,4,6,4,0.9301410466972101,0.07811574045426845,0.9791666666666666,0.9583333333333334,3.25,0.001378362489049323,0.1361872958271609,77244181.33333333,1327.1666666666667,1202.875,5.125,0.0,1202.875,1,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,4,16,4,0.9395652259572415,0.07766657166537336,0.9791666666666666,0.9583333333333334,3.7916666666666665,0.001351087502068064,0.1361872958271609,77244181.33333333,1327.1666666666667,1218.8333333333333,5.208333333333333,0.0,1218.8333333333333,1,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,6,6,4,0.9431092741583873,0.07623220620550009,0.9583333333333334,0.9166666666666666,2.0,0.0009431999981946623,0.1361872958271609,77244181.33333333,1327.1666666666667,1222.0416666666667,5.25,0.0,1222.0416666666667,1,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,6,16,4,0.9951179057738471,0.07589843779202456,1.0,1.0,2.5,0.0011937249946640804,0.1361872958271609,77244181.33333333,1327.1666666666667,1316.2916666666667,5.666666666666667,0.0,1316.2916666666667,1,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,8,6,4,0.9431092741583873,0.07623220620550009,0.9583333333333334,0.9166666666666666,2.0,0.0009740000047410528,0.1361872958271609,77244181.33333333,1327.1666666666667,1222.0416666666667,5.25,0.0,1222.0416666666667,0,,92624213.33333333,7718434.0,0.003015010416371903
2wikimultihopqa,256,1.3333333333333333,8,16,4,1.0,0.07575495277107723,1.0,1.0,2.0,0.0010329958361883957,0.1361872958271609,77244181.33333333,1327.1666666666667,1327.1666666666667,5.75,0.0,1327.1666666666667,1,,92624213.33333333,7718434.0,0.003015010416371903
