accepted_native_transitions,any_evidence,bridge_locality_score,budget_parents,candidate_fraction,candidate_local_regions,candidate_parents,candidate_parents_total,candidate_tokens,chain_budget_feasible,chain_completion,condition,cross_parent_transitions,dataset,evidence_coverage,exact_all_evidence_feasible,exact_evidence_identity,example_id,fraction,head_reduction,kv_materializations_during_closure,local_entropy,local_nodes_activated_per_parent,local_nodes_explored,local_vs_parent_similarity_ratio,materialized_kv_fraction,materialized_kv_tokens,native_qk_comparisons,native_qk_dot_products,parent_entropy,path_depth,proposed_native_transitions,repeated_parent_transitions,routing_seconds,seed,semantic_gist_comparisons,token_reduction,transition_mode,unique_parents_selected
0,1.0,0,2,0.0,0,16,16,0,,1.0,one_shot_parent,0,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,none,0,0,0,0,0,0.1260152596603495,512,0,0,0,1,0,0,0.005135600047651678,37,16,none,none,2
0,1.0,0,2,0.0,0,16,16,0,,1.0,parent_closure,0,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,none,0,0,0,0,0,0.1260152596603495,512,0,0,0,2,0,0,0.005546799977310002,37,32,none,none,2
0,1.0,0.12902064993977547,2,0.0,0,16,16,0,,1.0,local_gist_closure,1,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,none,0,4.836040019989014,1.0,135,1.1338498258768965,0.1260152596603495,512,0,0,2.7641866207122803,2,0,1,0.01692279998678714,37,270,none,none,2
1,1.0,,2,0.1,16,2,16,512,1.0,1.0,native_qk_max_topk_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,max,0,,,,,0.1260152596603495,512,262144,262144,,,1,,0.014726800029166043,37,270,max,topk,2
1,1.0,,2,0.1,16,2,16,512,1.0,1.0,native_qk_top4_topk_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,top_m_mean,0,,,,,0.1260152596603495,512,262144,262144,,,1,,0.015810700017027557,37,270,top_m_mean,topk,2
1,1.0,,2,0.1,16,2,16,512,1.0,1.0,native_qk_max_threshold1_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,max,0,,,,,0.1260152596603495,512,262144,262144,,,1,,0.01531980000436306,37,270,max,threshold,2
1,1.0,,2,0.2,32,4,16,1024,1.0,1.0,native_qk_max_topk_p20,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,max,0,,,,,0.1260152596603495,512,524288,524288,,,1,,0.018508999957703054,37,270,max,topk,2
1,1.0,,2,0.2,32,4,16,1024,1.0,1.0,native_qk_top4_topk_p20,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,top_m_mean,0,,,,,0.1260152596603495,512,524288,524288,,,1,,0.020384400035254657,37,270,top_m_mean,topk,2
1,1.0,,2,0.2,32,4,16,1024,1.0,1.0,native_qk_max_threshold1_p20,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,max,0,,,,,0.1260152596603495,512,524288,524288,,,1,,0.018044200027361512,37,270,max,threshold,2
0,1.0,0,4,0.0,0,16,16,0,,1.0,one_shot_parent,0,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,none,0,0,0,0,0,0.252030519320699,1024,0,0,0,1,0,0,0.003929799946490675,37,16,none,none,4
0,1.0,0,4,0.0,0,16,16,0,,1.0,parent_closure,0,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,none,0,0,0,0,0,0.252030519320699,1024,0,0,0,2,0,0,0.010169799963477999,37,48,none,none,4
0,1.0,0.1595368292182684,4,0.0,0,16,16,0,,1.0,local_gist_closure,4,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,none,0,4.835772752761841,1.0,270,1.1767342252152309,0.252030519320699,1024,0,0,2.765169382095337,2,0,3,0.028801399981603026,37,397,none,none,4
2,1.0,,4,0.1,16,2,16,512,1.0,1.0,native_qk_max_topk_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,max,0,,,,,0.252030519320699,1024,524288,524288,,,4,,0.026603000005707145,37,397,max,topk,4
2,1.0,,4,0.1,16,2,16,512,1.0,1.0,native_qk_top4_topk_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,top_m_mean,0,,,,,0.252030519320699,1024,524288,524288,,,4,,0.02725720003945753,37,397,top_m_mean,topk,4
2,1.0,,4,0.1,16,2,16,512,1.0,1.0,native_qk_max_threshold1_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,max,0,,,,,0.252030519320699,1024,524288,524288,,,4,,0.02472190000116825,37,397,max,threshold,4
2,1.0,,4,0.2,32,4,16,1024,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,max,0,,,,,0.252030519320699,1024,1048576,1048576,,,4,,0.03423990000737831,37,397,max,topk,4
2,1.0,,4,0.2,32,4,16,1024,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,top_m_mean,0,,,,,0.252030519320699,1024,1048576,1048576,,,4,,0.03464760002680123,37,397,top_m_mean,topk,4
2,1.0,,4,0.2,32,4,16,1024,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,max,0,,,,,0.252030519320699,1024,1048576,1048576,,,4,,0.033079300017561764,37,397,max,threshold,4
0,1.0,0,5,0.0,0,16,16,0,,1.0,one_shot_parent,0,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,none,0,0,0,0,0,0.31503814915087375,1280,0,0,0,1,0,0,0.004163099976722151,37,16,none,none,5
0,1.0,0,5,0.0,0,16,16,0,,1.0,parent_closure,0,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,none,0,0,0,0,0,0.31503814915087375,1280,0,0,0,2,0,0,0.011471200035884976,37,64,none,none,5
0,1.0,0.14397559501230717,5,0.0,0,16,16,0,,1.0,local_gist_closure,9,qasper,0.5,,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,none,0,4.834070205688477,1.0,405,1.1671600336178556,0.31503814915087375,1280,0,0,2.764458656311035,2,0,8,0.039318200026173145,37,524,none,none,5
2,1.0,,5,0.1,24,3,16,768,1.0,1.0,native_qk_max_topk_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,max,0,,,,,0.31503814915087375,1280,1179648,1179648,,,6,,0.0353507999680005,37,524,max,topk,5
2,1.0,,5,0.1,24,3,16,768,1.0,1.0,native_qk_top4_topk_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,top_m_mean,0,,,,,0.31503814915087375,1280,1179648,1179648,,,6,,0.044116699951700866,37,524,top_m_mean,topk,5
2,1.0,,5,0.1,24,3,16,768,1.0,1.0,native_qk_max_threshold1_p10,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,max,0,,,,,0.31503814915087375,1280,1179648,1179648,,,6,,0.03963100002147257,37,524,max,threshold,5
2,1.0,,5,0.2,48,6,16,1536,1.0,1.0,native_qk_max_topk_p20,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,max,0,,,,,0.31503814915087375,1280,2359296,2359296,,,6,,0.042012999998405576,37,524,max,topk,5
2,1.0,,5,0.2,48,6,16,1536,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,top_m_mean,0,,,,,0.31503814915087375,1280,2359296,2359296,,,6,,0.054688100004568696,37,524,top_m_mean,topk,5
2,1.0,,5,0.2,48,6,16,1536,1.0,1.0,native_qk_max_threshold1_p20,,qasper,0.5,1.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,max,0,,,,,0.31503814915087375,1280,2359296,2359296,,,6,,0.04770579998148605,37,524,max,threshold,5
0,1.0,0,2,0.0,0,11,11,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,none,0,0,0,0,0,0.1791948699679373,503,0,0,0,1,0,0,0.004275400016922504,37,11,none,none,2
0,1.0,0,2,0.0,0,11,11,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,none,0,0,0,0,0,0.1791948699679373,503,0,0,0,2,0,0,0.007885800034273416,37,22,none,none,2
0,1.0,0.24045085906982422,2,0.0,0,11,11,0,,1.0,local_gist_closure,1,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,none,0,4.469607830047607,1.0,96,1.2973900150324347,0.1791948699679373,503,0,0,2.384493589401245,2,0,0,0.013534999976400286,37,187,none,none,2
1,1.0,,2,0.1,16,2,11,503,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,max,0,,,,,0.18240114000712504,512,257536,257536,,,1,,0.016279399977065623,37,187,max,topk,2
1,1.0,,2,0.1,16,2,11,503,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,top_m_mean,0,,,,,0.1791948699679373,503,257536,257536,,,1,,0.014636899984907359,37,187,top_m_mean,topk,2
1,1.0,,2,0.1,16,2,11,503,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,max,0,,,,,0.18240114000712504,512,257536,257536,,,1,,0.012468900007661432,37,187,max,threshold,2
1,1.0,,2,0.2,24,3,11,759,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,max,0,,,,,0.18240114000712504,512,388608,388608,,,1,,0.015855499950703233,37,187,max,topk,2
1,1.0,,2,0.2,24,3,11,759,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,top_m_mean,0,,,,,0.1791948699679373,503,388608,388608,,,1,,0.01752709998982027,37,187,top_m_mean,topk,2
1,1.0,,2,0.2,24,3,11,759,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,max,0,,,,,0.18240114000712504,512,388608,388608,,,1,,0.018545900005847216,37,187,max,threshold,2
0,1.0,0,3,0.0,0,11,11,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,none,0,0,0,0,0,0.27039543997149984,759,0,0,0,1,0,0,0.007058600021991879,37,11,none,none,3
0,1.0,0,3,0.0,0,11,11,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,none,0,0,0,0,0,0.27039543997149984,759,0,0,0,2,0,0,0.008866299991495907,37,33,none,none,3
0,1.0,0.16835028678178787,3,0.0,0,11,11,0,,1.0,local_gist_closure,4,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,none,0,4.46842885017395,1.0,192,1.2331167256567013,0.27039543997149984,759,0,0,2.3856917222340903,2,0,4,0.020443600020371377,37,275,none,none,3
1,1.0,,3,0.1,24,3,11,768,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,max,0,,,,,0.27039543997149984,759,786432,786432,,,2,,0.02743030001875013,37,275,max,topk,3
1,1.0,,3,0.1,24,3,11,768,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,top_m_mean,0,,,,,0.27039543997149984,759,786432,786432,,,2,,0.024893700028769672,37,275,top_m_mean,topk,3
1,1.0,,3,0.1,24,3,11,768,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,max,0,,,,,0.27039543997149984,759,786432,786432,,,2,,0.02558709995355457,37,275,max,threshold,3
1,1.0,,3,0.2,24,3,11,768,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,max,0,,,,,0.27039543997149984,759,786432,786432,,,2,,0.020801000006031245,37,275,max,topk,3
1,1.0,,3,0.2,24,3,11,768,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,top_m_mean,0,,,,,0.27039543997149984,759,786432,786432,,,2,,0.03130209998926148,37,275,top_m_mean,topk,3
1,1.0,,3,0.2,24,3,11,768,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,max,0,,,,,0.27039543997149984,759,786432,786432,,,2,,0.02501509996363893,37,275,max,threshold,3
0,1.0,0,4,0.0,0,11,11,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,none,0,0,0,0,0,0.36159600997506236,1015,0,0,0,1,0,0,0.00638709997292608,37,11,none,none,4
0,1.0,0,4,0.0,0,11,11,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,none,0,0,0,0,0,0.36159600997506236,1015,0,0,0,2,0,0,0.00883629999589175,37,33,none,none,4
0,1.0,0.17664716765284538,4,0.0,0,11,11,0,,1.0,local_gist_closure,4,qasper,1.0,,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,none,0,4.46842885017395,1.0,192,1.2511064847507014,0.36159600997506236,1015,0,0,2.3856917222340903,2,0,4,0.028130899998359382,37,275,none,none,4
2,1.0,,4,0.1,24,3,11,768,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,max,0,,,,,0.36159600997506236,1015,786432,786432,,,4,,0.028887199994642287,37,275,max,topk,4
2,1.0,,4,0.1,24,3,11,768,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,top_m_mean,0,,,,,0.36159600997506236,1015,786432,786432,,,4,,0.030003599997144192,37,275,top_m_mean,topk,4
2,1.0,,4,0.1,24,3,11,768,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,max,0,,,,,0.36159600997506236,1015,786432,786432,,,4,,0.03135350003140047,37,275,max,threshold,4
2,1.0,,4,0.2,24,3,11,768,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,max,0,,,,,0.36159600997506236,1015,786432,786432,,,4,,0.025346699985675514,37,275,max,topk,4
2,1.0,,4,0.2,24,3,11,768,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,top_m_mean,0,,,,,0.36159600997506236,1015,786432,786432,,,4,,0.029932499979622662,37,275,top_m_mean,topk,4
2,1.0,,4,0.2,24,3,11,768,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,max,0,,,,,0.36159600997506236,1015,786432,786432,,,4,,0.026607300038449466,37,275,max,threshold,4
0,0.0,0,4,0.0,0,37,37,0,,0.0,one_shot_parent,0,qasper,0.0,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,none,0,0,0,0,0,0.08936078473644497,829,0,0,0,1,0,0,0.007940700044855475,37,37,none,none,4
0,0.0,0,4,0.0,0,37,37,0,,0.0,parent_closure,0,qasper,0.0,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,none,0,0,0,0,0,0.08936078473644497,829,0,0,0,2,0,0,0.009307900036219507,37,111,none,none,4
0,0.0,0.26345204561948776,4,0.0,0,37,37,0,,0.0,local_gist_closure,4,qasper,0.0,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,none,0,5.662795543670654,1.0,596,1.3970172697889558,0.11038051094103697,1024,0,0,3.601976235707601,2,0,4,0.05199439998250455,37,907,none,none,4
2,0.0,,4,0.1,40,5,37,1280,1.0,0.0,native_qk_max_topk_p10,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,max,0,,,,,0.11038051094103697,1024,1310720,1310720,,,4,,0.04406619997462258,37,907,max,topk,4
2,0.0,,4,0.1,40,5,37,1280,1.0,0.0,native_qk_top4_topk_p10,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,top_m_mean,0,,,,,0.11038051094103697,1024,1310720,1310720,,,4,,0.04390550003154203,37,907,top_m_mean,topk,4
2,0.0,,4,0.1,40,5,37,1280,1.0,0.0,native_qk_max_threshold1_p10,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,max,0,,,,,0.11038051094103697,1024,1310720,1310720,,,4,,0.04496500000823289,37,907,max,threshold,4
2,0.0,,4,0.2,74,10,37,2365,1.0,0.0,native_qk_max_topk_p20,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,max,0,,,,,0.11038051094103697,1024,2421760,2421760,,,4,,0.0515478000161238,37,907,max,topk,4
2,0.0,,4,0.2,74,10,37,2365,1.0,0.0,native_qk_top4_topk_p20,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,top_m_mean,0,,,,,0.11038051094103697,1024,2421760,2421760,,,4,,0.0582237999769859,37,907,top_m_mean,topk,4
2,0.0,,4,0.2,74,10,37,2365,1.0,0.0,native_qk_max_threshold1_p20,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,max,0,,,,,0.11038051094103697,1024,2421760,2421760,,,4,,0.05280989996390417,37,907,max,threshold,4
0,1.0,0,8,0.0,0,37,37,0,,1.0,one_shot_parent,0,qasper,0.1,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,none,0,0,0,0,0,0.19974129567748194,1853,0,0,0,1,0,0,0.00784080004086718,37,37,none,none,8
0,1.0,0,8,0.0,0,37,37,0,,1.0,parent_closure,0,qasper,0.1,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,none,0,0,0,0,0,0.19974129567748194,1853,0,0,0,2,0,0,0.014403199951630086,37,185,none,none,8
0,1.0,0.25186188519001007,8,0.0,0,37,37,0,,1.0,local_gist_closure,16,qasper,0.1,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,none,0,5.662210702896118,1.0,1186,1.3911354013908612,0.19974129567748194,1853,0,0,3.601901960372925,2,0,8,0.10266769997542724,37,1487,none,none,8
4,1.0,,8,0.1,48,6,37,1536,1.0,1.0,native_qk_max_topk_p10,,qasper,0.1,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,max,0,,,,,0.19974129567748194,1853,3072000,3072000,,,16,,0.08992810000199825,37,1487,max,topk,8
4,1.0,,8,0.1,48,6,37,1536,1.0,1.0,native_qk_top4_topk_p10,,qasper,0.1,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,top_m_mean,0,,,,,0.19974129567748194,1853,3072000,3072000,,,16,,0.09608400001889095,37,1487,top_m_mean,topk,8
4,1.0,,8,0.1,48,6,37,1536,1.0,1.0,native_qk_max_threshold1_p10,,qasper,0.1,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,max,0,,,,,0.19974129567748194,1853,3072000,3072000,,,16,,0.08690910000586882,37,1487,max,threshold,8
4,0.0,,8,0.2,80,10,37,2560,1.0,0.0,native_qk_max_topk_p20,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,max,0,,,,,0.19974129567748194,1853,5120000,5120000,,,16,,0.108759899972938,37,1487,max,topk,8
4,0.0,,8,0.2,80,10,37,2560,1.0,0.0,native_qk_top4_topk_p20,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,top_m_mean,0,,,,,0.19974129567748194,1853,5120000,5120000,,,16,,0.11692930001299828,37,1487,top_m_mean,topk,8
4,0.0,,8,0.2,80,10,37,2560,1.0,0.0,native_qk_max_threshold1_p20,,qasper,0.0,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,max,0,,,,,0.19974129567748194,1853,5120000,5120000,,,16,,0.10723300004610792,37,1487,max,threshold,8
0,1.0,0,12,0.0,0,37,37,0,,1.0,one_shot_parent,0,qasper,0.1,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,none,0,0,0,0,0,0.3101218066185189,2877,0,0,0,1,0,0,0.009887900028843433,37,37,none,none,12
0,1.0,0,12,0.0,0,37,37,0,,1.0,parent_closure,0,qasper,0.1,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,none,0,0,0,0,0,0.3101218066185189,2877,0,0,0,2,0,0,0.02693829999770969,37,259,none,none,12
0,1.0,0.18505127976338068,12,0.0,0,37,37,0,,1.0,local_gist_closure,36,qasper,0.1,,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,none,0,5.66186539332072,1.0,1782,1.2829712607727166,0.3101218066185189,2877,0,0,3.6017278943743025,2,0,24,0.1588865999947302,37,2067,none,none,12
6,1.0,,12,0.1,56,7,37,1792,1.0,1.0,native_qk_max_topk_p10,,qasper,0.2,1.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,max,0,,,,,0.3101218066185189,2877,5419008,5419008,,,36,,0.1318277000100352,37,2067,max,topk,12
6,1.0,,12,0.1,56,7,37,1792,1.0,1.0,native_qk_top4_topk_p10,,qasper,0.2,1.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,top_m_mean,0,,,,,0.3101218066185189,2877,5419008,5419008,,,36,,0.15214939997531474,37,2067,top_m_mean,topk,12
6,1.0,,12,0.1,56,7,37,1792,1.0,1.0,native_qk_max_threshold1_p10,,qasper,0.2,1.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,max,0,,,,,0.3101218066185189,2877,5419008,5419008,,,26,,0.13914099999237806,37,2067,max,threshold,12
6,1.0,,12,0.2,88,11,37,2816,1.0,1.0,native_qk_max_topk_p20,,qasper,0.1,1.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,max,0,,,,,0.3101218066185189,2877,8515584,8515584,,,36,,0.15949410002212971,37,2067,max,topk,12
6,1.0,,12,0.2,88,11,37,2816,1.0,1.0,native_qk_top4_topk_p20,,qasper,0.2,1.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,top_m_mean,0,,,,,0.3101218066185189,2877,8515584,8515584,,,36,,0.1785401999950409,37,2067,top_m_mean,topk,12
6,1.0,,12,0.2,88,11,37,2816,1.0,1.0,native_qk_max_threshold1_p20,,qasper,0.1,1.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,max,0,,,,,0.3101218066185189,2877,8515584,8515584,,,36,,0.16292049997719005,37,2067,max,threshold,12
0,1.0,0,2,0.0,0,14,14,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,none,0,0,0,0,0,0.14414414414414414,512,0,0,0,1,0,0,0.003979099972639233,37,14,none,none,2
0,1.0,0,2,0.0,0,14,14,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,none,0,0,0,0,0,0.14414414414414414,512,0,0,0,2,0,0,0.005685599986463785,37,28,none,none,2
0,1.0,0.13350901007652283,2,0.0,0,14,14,0,,1.0,local_gist_closure,1,qasper,1.0,,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,none,0,4.7038116455078125,1.0,119,1.169954041318521,0.14414414414414414,512,0,0,2.631532669067383,2,0,1,0.013239899999462068,37,236,none,none,2
1,1.0,,2,0.1,16,2,14,512,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,max,0,,,,,0.14414414414414414,512,262144,262144,,,1,,0.014028200006578118,37,236,max,topk,2
1,1.0,,2,0.1,16,2,14,512,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,top_m_mean,0,,,,,0.14414414414414414,512,262144,262144,,,1,,0.015079500037245452,37,236,top_m_mean,topk,2
1,1.0,,2,0.1,16,2,14,512,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,max,0,,,,,0.14414414414414414,512,262144,262144,,,1,,0.013953400019090623,37,236,max,threshold,2
1,1.0,,2,0.2,24,3,14,768,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,max,0,,,,,0.14414414414414414,512,393216,393216,,,1,,0.014823200006503612,37,236,max,topk,2
1,1.0,,2,0.2,24,3,14,768,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,top_m_mean,0,,,,,0.14414414414414414,512,393216,393216,,,1,,0.018118200008757412,37,236,top_m_mean,topk,2
