dataset,example_id,partition,annotated_hops,graph_type,H,node_recall,complete_recovery,visited_count,nodes_expanded,search_seconds,layer
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,1,1.0,1,7,2,0.001036600093357265,27
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,2,1.0,1,8,7,0.0033543999306857586,27
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,3,1.0,1,8,8,0.0031473999843001366,27
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,4,1.0,1,8,8,0.002781399991363287,27
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.589996438473463e-05,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.0010500999633222818,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0010451000416651368,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.00087420002091676,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0008731000125408173,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.7499976567924023e-05,4
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.0009883999591693282,4
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0008537000976502895,4
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.0008810000726953149,4
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0010478999465703964,4
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.480007242411375e-05,8
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.0009232000447809696,8
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0009867999469861388,8
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.0012456000549718738,8
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0016210000030696392,8
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.4999957531690598e-05,12
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.0009052000241354108,12
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0017529999604448676,12
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.000915299984626472,12
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0008381999796256423,12
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,3.0800001695752144e-05,16
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.001118500018492341,16
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0010091000003740191,16
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.001002199947834015,16
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0010013000573962927,16
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.4399952962994576e-05,20
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.0009900000877678394,20
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0008437000215053558,20
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.001020899973809719,20
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0012272000312805176,20
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.4000066332519054e-05,24
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.000914999982342124,24
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0008446999127045274,24
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.0008366999682039022,24
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0008274000138044357,24
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,0,0.75,0,2,0,2.529995981603861e-05,27
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,1,1.0,1,6,2,0.0009033000096678734,27
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,2,1.0,1,6,2,0.0008428000146523118,27
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,3,1.0,1,6,2,0.0008441000245511532,27
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,4,1.0,1,6,2,0.0012336999643594027,27
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.7799978852272034e-05,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0008680999744683504,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0007584999548271298,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0007493000011891127,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0007478999905288219,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.680008765310049e-05,4
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0008943000575527549,4
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0010438000317662954,4
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0010420999024063349,4
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0007925999816507101,4
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.6400084607303143e-05,8
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0008864999981597066,8
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0007586999563500285,8
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0007414999417960644,8
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0007476999890059233,8
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.8099981136620045e-05,12
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0008683000924065709,12
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0007590999593958259,12
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0007471001008525491,12
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0007435999577865005,12
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,4.169996827840805e-05,16
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0009222999215126038,16
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0008073999779298902,16
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0008210999658331275,16
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0008230999810621142,16
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.7300091460347176e-05,20
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0008804999524727464,20
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0010373999830335379,20
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0009193000150844455,20
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0008021000539883971,20
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,4.120008088648319e-05,24
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0013945000246167183,24
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0009237000485882163,24
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0008211000822484493,24
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0009455999825149775,24
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.6399968191981316e-05,27
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,1,1.0,1,5,2,0.0008573000086471438,27
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,2,1.0,1,5,2,0.0007474999874830246,27
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,3,1.0,1,5,2,0.0007455999730154872,27
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,4,1.0,1,5,2,0.0007456999737769365,27
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.5300076231360435e-05,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,10,2,0.0012681999942287803,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,10,10,0.0033934999955818057,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,10,10,0.0038373999996110797,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,10,10,0.0037215999327600002,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.529995981603861e-05,4
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,8,2,0.0010999999940395355,4
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,8,8,0.0033168999943882227,4
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,8,8,0.0030211000703275204,4
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,8,8,0.0026976000517606735,4
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.8099981136620045e-05,8
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,8,2,0.0011404999531805515,8
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,9,8,0.0028816000558435917,8
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,9,9,0.003019699943251908,8
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,9,9,0.003013300010934472,8
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.550007775425911e-05,12
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,7,2,0.0010240999981760979,12
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,9,7,0.002492800005711615,12
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,9,9,0.0030239999759942293,12
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,9,9,0.005952700041234493,12
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.4799956008791924e-05,16
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,8,2,0.0010984999826177955,16
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,9,8,0.0031977000180631876,16
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,9,9,0.0036511000944301486,16
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,9,9,0.0033138999715447426,16
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.2999942302703857e-05,20
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,7,2,0.0010070999851450324,20
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,8,7,0.0029519000090658665,20
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,8,8,0.004131199908442795,20
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,8,8,0.0030738000059500337,20
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.6699970476329327e-05,24
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,8,2,0.001307500060647726,24
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,9,8,0.002765699988231063,24
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,9,9,0.0030282000079751015,24
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,9,9,0.003015600028447807,24
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,0,0.75,0,2,0,2.6400084607303143e-05,27
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,1,1.0,1,8,2,0.0011021000100299716,27
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,2,1.0,1,8,8,0.0026700999587774277,27
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,3,1.0,1,8,8,0.0035029000137001276,27
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,4,1.0,1,8,8,0.0027889999328181148,27
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.729997504502535e-05,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,8,2,0.0011099000694230199,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,3,0.0012998000020161271,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,3,0.0012901000445708632,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,3,0.0012787999585270882,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.789997961372137e-05,4
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.0011246000649407506,4
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,6,0.0023417999036610126,4
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,7,0.002428400097414851,4
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,7,0.002463500015437603,4
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.659996971487999e-05,8
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.001383200054988265,8
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,7,0.0025194999761879444,8
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,7,0.0024827999295666814,8
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,7,0.0026219000574201345,8
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.629996743053198e-05,12
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.0010677999816834927,12
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,5,0.0018521999008953571,12
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,5,0.0018410999327898026,12
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,5,0.0028182000387459993,12
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.589996438473463e-05,16
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.0010674999793991446,16
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,6,0.0021317999344319105,16
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,6,0.0021180000621825457,16
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,6,0.0021173000568524003,16
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.7300091460347176e-05,20
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.0010908000404015183,20
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,5,0.0021995999850332737,20
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,5,0.0025283999275416136,20
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,5,0.0019024000503122807,20
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,4.7299894504249096e-05,24
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.0016436000587418675,24
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,8,5,0.00203999993391335,24
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,8,5,0.0018738999497145414,24
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,8,5,0.002229599980637431,24
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,0,1.0,1,2,0,2.750009298324585e-05,27
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,1,1.0,1,7,2,0.0014943999703973532,27
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,2,1.0,1,7,7,0.002902599982917309,27
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,3,1.0,1,7,7,0.0025996000040322542,27
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,1,independent,4,1.0,1,7,7,0.0023249000078067183,27
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,3.909994848072529e-05,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0008373999735340476,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,12,7,0.004022700013592839,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,13,10,0.004284700029529631,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,13,11,0.005003600032068789,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.8200022168457508e-05,4
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0007890000706538558,4
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.0033337000058963895,4
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.003391799982637167,4
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.002721400000154972,4
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,2.0300038158893585e-05,8
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0008094999939203262,8
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.0024157000007107854,8
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.002827799995429814,8
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.0023895000340417027,8
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.8400023691356182e-05,12
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0010080999927595258,12
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.0038007000694051385,12
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.0033224999206140637,12
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.002912200056016445,12
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.9300030544400215e-05,16
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0008110000053420663,16
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.002406100044026971,16
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.002394000068306923,16
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.0027247999096289277,16
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.8000020645558834e-05,20
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0008372999727725983,20
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.0024728000862523913,20
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.0040732999332249165,20
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.0027032000944018364,20
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,2.0200037397444248e-05,24
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.000876300036907196,24
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.002618999918922782,24
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.0024296999908983707,24
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.002384499995969236,24
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.9799917936325073e-05,27
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0008096999954432249,27
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,2,1.0,1,7,7,0.0024320000084117055,27
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,3,1.0,1,7,7,0.0026418000925332308,27
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,2,chain,4,1.0,1,7,7,0.0024070999352261424,27
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.8200022168457508e-05,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0007954000029712915,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,2,1.0,1,10,7,0.0026308000087738037,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,3,1.0,1,10,10,0.005355600034818053,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,4,1.0,1,10,10,0.0036518999841064215,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,3.4499913454055786e-05,4
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,1,1.0,1,7,1,0.0009035998955368996,4
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,2,1.0,1,10,7,0.0038072000024840236,4
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,3,1.0,1,10,10,0.003455400001257658,4
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,4,1.0,1,10,10,0.003514799987897277,4
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,2,chain,0,0.5,0,1,0,1.8000020645558834e-05,8
