dataset,example_id,partition,layer,parent_count,cache_tensor_bytes,candidate_tensor_bytes,native_dot_products,h2d_seconds,adjacency_build_seconds,peak_gpu_allocated_bytes
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,24,8,6095840,256,15054400,0.0031464999774470925,0.07070789998397231,59301376
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,27,8,6095840,256,15054400,0.002747999969869852,0.07128459995146841,59301376
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,0,6,4719360,144,9048064,0.006105900043621659,0.20676940004341304,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,4,6,4719360,144,9048064,0.005580900004133582,0.0879584999056533,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,8,6,4719360,144,9048064,0.0029891999438405037,0.047144000069238245,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,12,6,4719360,144,9048064,0.003104700008407235,0.046902499976567924,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,16,6,4719360,144,9048064,0.002413500100374222,0.04455190000589937,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,20,6,4719360,144,9048064,0.0032376000890508294,0.04482730000745505,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,24,6,4719360,144,9048064,0.002914200071245432,0.044709700043313205,46718976
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,27,6,4719360,144,9048064,0.002100599929690361,0.044317000079900026,46718976
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,0,6,4129440,144,6615184,0.005687299999408424,0.18235210003331304,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,4,6,4129440,144,6615184,0.0045949999475851655,0.06996380002237856,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,8,6,4129440,144,6615184,0.002321199979633093,0.03785090008750558,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,12,6,4129440,144,6615184,0.002180399955250323,0.03791880002245307,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,16,6,4129440,144,6615184,0.002366799977608025,0.038729900028556585,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,20,6,4129440,144,6615184,0.0028093999717384577,0.03751089994329959,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,24,6,4129440,144,6615184,0.0026302000042051077,0.03759999992325902,42143232
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,27,6,4129440,144,6615184,0.002127500018104911,0.03715730004478246,42143232
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,0,8,5899200,256,14107536,0.005979500012472272,0.16790449991822243,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,4,8,5899200,256,14107536,0.0033245999366045,0.07111580006312579,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,8,8,5899200,256,14107536,0.0030072000809013844,0.06846789992414415,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,12,8,5899200,256,14107536,0.003844899940304458,0.0678136000642553,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,16,8,5899200,256,14107536,0.0032414000015705824,0.07008480001240969,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,20,8,5899200,256,14107536,0.0028464000206440687,0.06830889999400824,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,24,8,5899200,256,14107536,0.002494499902240932,0.06680870009586215,57972736
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,27,8,5899200,256,14107536,0.0031214000191539526,0.06680779997259378,57972736
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,0,11,8062240,484,26378496,0.008403399959206581,0.3428117000730708,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,4,11,8062240,484,26378496,0.004386099986732006,0.12918519997037947,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,8,11,8062240,484,26378496,0.0039582999888807535,0.1268437000690028,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,12,11,8062240,484,26378496,0.0032199000706896186,0.12494409992359579,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,16,11,8062240,484,26378496,0.0039128001080825925,0.1254888999974355,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,20,11,8062240,484,26378496,0.0031875999411568046,0.1259995000436902,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,24,11,8062240,484,26378496,0.003273200010880828,0.12569510005414486,73778688
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,27,11,8062240,484,26378496,0.003981300047598779,0.12638709996826947,73778688
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,0,12,9045440,576,33500944,0.008008199976757169,0.2943446000572294,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,4,12,9045440,576,33500944,0.00437670003157109,0.15256900002714247,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,8,12,9045440,576,33500944,0.004378700046800077,0.15062199998646975,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,12,12,9045440,576,33500944,0.004614999983459711,0.1511544999666512,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,16,12,9045440,576,33500944,0.00400930002797395,0.15065200009848922,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,20,12,9045440,576,33500944,0.0036120000295341015,0.15047440002672374,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,24,12,9045440,576,33500944,0.0037400999572128057,0.1512232000241056,84223488
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,27,12,9045440,576,33500944,0.004315100028179586,0.15096700005233288,84223488
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,0,7,5112640,196,10810944,0.005655799992382526,0.2198893999448046,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,4,7,5112640,196,10810944,0.0026517000515013933,0.05575990001671016,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,8,7,5112640,196,10810944,0.0023867000127211213,0.055304499925114214,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,12,7,5112640,196,10810944,0.0024655000306665897,0.0543260999256745,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,16,7,5112640,196,10810944,0.0032288999063894153,0.05529650009702891,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,20,7,5112640,196,10810944,0.0031066000228747725,0.05434179992880672,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,24,7,5112640,196,10810944,0.0030615999130532146,0.054438000079244375,50954240
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,27,7,5112640,196,10810944,0.0025875000283122063,0.05389879993163049,50954240
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,0,11,8455520,484,30250000,0.008884500013664365,0.27159470005426556,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,4,11,8455520,484,30250000,0.0033244999358430505,0.13745050004217774,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,8,11,8455520,484,30250000,0.004386199987493455,0.13590790005400777,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,12,11,8455520,484,30250000,0.0034345999592915177,0.13631190010346472,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,16,11,8455520,484,30250000,0.003872400033287704,0.13585419999435544,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,20,11,8455520,484,30250000,0.004028699942864478,0.13671350001823157,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,24,11,8455520,484,30250000,0.0033211999107152224,0.1355622000992298,78008832
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,27,11,8455520,484,30250000,0.003374599968083203,0.1361031000269577,78008832
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,0,8,5899200,256,14470416,0.006814999971538782,0.28808119997847825,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,4,8,5899200,256,14470416,0.002912399941124022,0.0700480000814423,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,8,8,5899200,256,14470416,0.0027990000089630485,0.06810699997004122,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,12,8,5899200,256,14470416,0.0028596000047400594,0.06744979997165501,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,16,8,5899200,256,14470416,0.0029839000198990107,0.06755989999510348,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,20,8,5899200,256,14470416,0.0033547000493854284,0.06926789996214211,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,24,8,5899200,256,14470416,0.0034420000156387687,0.06786569999530911,57972736
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,27,8,5899200,256,14470416,0.0036398000083863735,0.06739420001395047,57972736
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,0,10,7472320,400,23193856,0.007873499998822808,0.2719073999905959,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,4,10,7472320,400,23193856,0.0038964999839663506,0.10744030005298555,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,8,10,7472320,400,23193856,0.00296920002438128,0.10571979999076575,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,12,10,7472320,400,23193856,0.0042776999762281775,0.10517590004019439,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,16,10,7472320,400,23193856,0.0029935999773442745,0.10443830001167953,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,20,10,7472320,400,23193856,0.003014699905179441,0.10494260000996292,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,24,10,7472320,400,23193856,0.0036155000561848283,0.10621480003464967,71098368
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,27,10,7472320,400,23193856,0.0030608000233769417,0.10425509989727288,71098368
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,0,15,11208480,900,51609856,0.010800499934703112,0.42599589994642884,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,4,15,11208480,900,51609856,0.00417059997562319,0.22967290005180985,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,8,15,11208480,900,51609856,0.003912599990144372,0.22932040004525334,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,12,15,11208480,900,51609856,0.0037215999327600002,0.2282525000628084,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,16,15,11208480,900,51609856,0.0048340000212192535,0.22955950000323355,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,20,15,11208480,900,51609856,0.004736099974252284,0.23000340000726283,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,24,15,11208480,900,51609856,0.004411800066009164,0.22868800000287592,99243008
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,27,15,11208480,900,51609856,0.004070500028319657,0.22918669995851815,99243008
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,0,9,6882400,324,19254544,0.006355699966661632,0.25691739993635565,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,4,9,6882400,324,19254544,0.0033531999215483665,0.09433770005125552,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,8,9,6882400,324,19254544,0.003001100034452975,0.0916436999104917,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,12,9,6882400,324,19254544,0.0034808999625965953,0.09154960000887513,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,16,9,6882400,324,19254544,0.0033950000070035458,0.09093399997800589,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,20,9,6882400,324,19254544,0.0030629000393673778,0.09055139997508377,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,24,9,6882400,324,19254544,0.0028974999440833926,0.09191439999267459,66063872
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,27,9,6882400,324,19254544,0.0029477999778464437,0.09110059996601194,66063872
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,0,6,4719360,144,9120400,0.004816800006665289,0.21897579997312278,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,4,6,4719360,144,9120400,0.0031608000863343477,0.04781529994215816,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,8,6,4719360,144,9120400,0.0024139999877661467,0.047059700009413064,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,12,6,4719360,144,9120400,0.002203800017014146,0.0463848999934271,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,16,6,4719360,144,9120400,0.0032612000359222293,0.04686869995202869,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,20,6,4719360,144,9120400,0.0024814000353217125,0.04652980004902929,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,24,6,4719360,144,9120400,0.0024707999546080828,0.04497750010341406,46718976
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,27,6,4719360,144,9120400,0.002430399996228516,0.04488709999714047,46718976
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,0,5,3539520,100,4928400,0.004481100011616945,0.14981099998112768,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,4,5,3539520,100,4928400,0.005297100055031478,0.08382679999340326,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,8,5,3539520,100,4928400,0.0021078999852761626,0.03222910000476986,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,12,5,3539520,100,4928400,0.0023675999836996198,0.03194330004043877,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,16,5,3539520,100,4928400,0.002471499959938228,0.032956200069747865,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,20,5,3539520,100,4928400,0.002372400020249188,0.031411999952979386,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,24,5,3539520,100,4928400,0.0028053000569343567,0.031449500005692244,38091776
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,27,5,3539520,100,4928400,0.002108700107783079,0.03108000010251999,38091776
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,0,11,8062240,484,26666896,0.008687100023962557,0.23693169991020113,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,4,11,8062240,484,26666896,0.003309900057502091,0.12677279999479651,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,8,11,8062240,484,26666896,0.004328900016844273,0.12590039998758584,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,12,11,8062240,484,26666896,0.0034447999205440283,0.12385450000874698,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,16,11,8062240,484,26666896,0.004148799926042557,0.12519579997751862,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,20,11,8062240,484,26666896,0.004016299964860082,0.12524670001585037,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,24,11,8062240,484,26666896,0.0036980999866500497,0.1257411000551656,73778688
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,27,11,8062240,484,26666896,0.003606799989938736,0.12615260004531592,73778688
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,0,8,5899200,256,14047504,0.006721399957314134,0.17070320004131645,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,4,8,5899200,256,14047504,0.0032325999345630407,0.0704568000510335,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,8,8,5899200,256,14047504,0.002617000020109117,0.068085000035353,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,12,8,5899200,256,14047504,0.003083699964918196,0.06697719998192042,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,16,8,5899200,256,14047504,0.0028816000558435917,0.06793959997594357,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,20,8,5899200,256,14047504,0.002989300061017275,0.06665149994660169,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,24,8,5899200,256,14047504,0.0036009999457746744,0.06716149998828769,57972736
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,27,8,5899200,256,14047504,0.002771100029349327,0.06803359999321401,57972736
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,0,14,10618560,784,46949904,0.009454699931666255,0.4105750999879092,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,4,14,10618560,784,46949904,0.004033799981698394,0.20569189998786896,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,8,14,10618560,784,46949904,0.004712600028142333,0.20556940010283142,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,12,14,10618560,784,46949904,0.00444050005171448,0.20480339997448027,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,16,14,10618560,784,46949904,0.0047908000415191054,0.20620550005696714,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,20,14,10618560,784,46949904,0.004194699926301837,0.20449510007165372,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,24,14,10618560,784,46949904,0.0046455999836325645,0.2042466999264434,96562688
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,27,14,10618560,784,46949904,0.004235600004903972,0.20520700002089143,96562688
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,0,11,8455520,484,29160000,0.007972799940034747,0.2736064000055194,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,4,11,8455520,484,29160000,0.0042524999007582664,0.13756780000403523,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,8,11,8455520,484,29160000,0.003091100021265447,0.13652639999054372,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,12,11,8455520,484,29160000,0.003578700008802116,0.13571639999281615,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,16,11,8455520,484,29160000,0.0037045999197289348,0.13601980009116232,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,20,11,8455520,484,29160000,0.0033097000559791923,0.13493130006827414,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,24,11,8455520,484,29160000,0.004671999951824546,0.13679300004150718,78008832
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,27,11,8455520,484,29160000,0.003173799952492118,0.13535540003795177,78008832
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,0,14,10815200,784,48497296,0.009449300006963313,0.379634500015527,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,4,14,10815200,784,48497296,0.004821799928322434,0.21358320000581443,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,8,14,10815200,784,48497296,0.004775800043717027,0.21036959998309612,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,12,14,10815200,784,48497296,0.004779500071890652,0.21060099999886006,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,16,14,10815200,784,48497296,0.004765099962241948,0.21360879996791482,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,20,14,10815200,784,48497296,0.005310599924996495,0.21094650006853044,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,24,14,10815200,784,48497296,0.0041374999564141035,0.21249200007878244,97104896
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,27,14,10815200,784,48497296,0.004534899955615401,0.21079769998323172,97104896
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,0,16,12388320,1024,64320400,0.01144369994290173,0.4130324999568984,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,4,16,12388320,1024,64320400,0.004883899935521185,0.2742452999809757,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,8,16,12388320,1024,64320400,0.005172199918888509,0.2728736000135541,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,12,16,12388320,1024,64320400,0.004408299922943115,0.27268930000718683,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,16,16,12388320,1024,64320400,0.005229600006714463,0.2747038999805227,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,20,16,12388320,1024,64320400,0.005709699937142432,0.2732739000348374,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,24,16,12388320,1024,64320400,0.0043120000045746565,0.2730433999095112,110206976
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,27,16,12388320,1024,64320400,0.004354499978944659,0.27389840001706034,110206976
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,0,12,8848800,576,32901696,0.007724300026893616,0.3294922000495717,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,4,12,8848800,576,32901696,0.003555700066499412,0.14739359996747226,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,8,12,8848800,576,32901696,0.004660399979911745,0.14529329992365092,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,12,12,8848800,576,32901696,0.003434100071899593,0.14600990002509207,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,16,12,8848800,576,32901696,0.0033677000319585204,0.14495749992784113,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,20,12,8848800,576,32901696,0.0036311999429017305,0.14497679995838553,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,24,12,8848800,576,32901696,0.0037864999612793326,0.14530860004015267,80797696
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,27,12,8848800,576,32901696,0.004065599991008639,0.14496609999332577,80797696
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,0,18,13764800,1296,80138304,0.01655830000527203,0.5481553000863642,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,4,18,13764800,1296,80138304,0.006413900060579181,0.33341900003142655,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,8,18,13764800,1296,80138304,0.0066887999419122934,0.33328020002227277,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,12,18,13764800,1296,80138304,0.008001299924217165,0.3335012000752613,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,16,18,13764800,1296,80138304,0.007060899981297553,0.33241969998925924,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,20,18,13764800,1296,80138304,0.007315300055779517,0.3363773999735713,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,24,18,13764800,1296,80138304,0.007106700097210705,0.3332929000025615,122027520
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,27,18,13764800,1296,80138304,0.0073160999454557896,0.33336759998928756,122027520
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,0,9,6489120,324,17842176,0.007229699986055493,0.2008578999666497,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,4,9,6489120,324,17842176,0.0033364000264555216,0.08795630000531673,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,8,9,6489120,324,17842176,0.0037172000156715512,0.08410559990443289,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,12,9,6489120,324,17842176,0.0034027999499812722,0.08520750002935529,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,16,9,6489120,324,17842176,0.003523999941535294,0.08440180006437004,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,20,9,6489120,324,17842176,0.0033378000371158123,0.08451800001785159,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,24,9,6489120,324,17842176,0.0033895999658852816,0.08376519999001175,61047296
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,27,9,6489120,324,17842176,0.0030385999707505107,0.08413809991907328,61047296
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,0,7,5309280,196,11833600,0.0053279000567272305,0.2741541999857873,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,4,7,5309280,196,11833600,0.0026141999987885356,0.059314999962225556,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,8,7,5309280,196,11833600,0.0025385000044479966,0.059039700077846646,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,12,7,5309280,196,11833600,0.0025873000267893076,0.05705359997227788,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,16,7,5309280,196,11833600,0.0026895999908447266,0.05941400001756847,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,20,7,5309280,196,11833600,0.002625199966132641,0.056950700003653765,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,24,7,5309280,196,11833600,0.002918599988333881,0.05760800000280142,52020736
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,27,7,5309280,196,11833600,0.0043175999308004975,0.058570199995301664,52020736
musique,2hop__10017_18974,validation,0,19,14944640,1444,94478400,0.017249200027436018,0.5583480999339372,130528768
musique,2hop__10017_18974,validation,4,19,14944640,1444,94478400,0.007241599960252643,0.3910034999717027,130528768
musique,2hop__10017_18974,validation,8,19,14944640,1444,94478400,0.0076063999440521,0.392801700043492,130528768
musique,2hop__10017_18974,validation,12,19,14944640,1444,94478400,0.008349100011400878,0.3915773000335321,130528768
musique,2hop__10017_18974,validation,16,19,14944640,1444,94478400,0.007304999977350235,0.39212159998714924,130528768
musique,2hop__10017_18974,validation,20,19,14944640,1444,94478400,0.0073114000260829926,0.3921759999357164,130528768
musique,2hop__10017_18974,validation,24,19,14944640,1444,94478400,0.00772639992646873,0.39174270001240075,130528768
musique,2hop__10017_18974,validation,27,19,14944640,1444,94478400,0.00682140002027154,0.39184799999929965,130528768
musique,2hop__10114_599630,test,0,21,16517760,1764,115433536,0.020497200079262257,0.68961749994196,142213120
musique,2hop__10114_599630,test,4,21,16517760,1764,115433536,0.008109500049613416,0.4806166999042034,142213120
musique,2hop__10114_599630,test,8,21,16517760,1764,115433536,0.006916100042872131,0.4801712000044063,142213120
musique,2hop__10114_599630,test,12,21,16517760,1764,115433536,0.007344700046814978,0.48186180007178336,142213120
musique,2hop__10114_599630,test,16,21,16517760,1764,115433536,0.007300600060261786,0.4797935000387952,142213120
musique,2hop__10114_599630,test,20,21,16517760,1764,115433536,0.00705679995007813,0.4800763000966981,142213120
musique,2hop__10114_599630,test,24,21,16517760,1764,115433536,0.007510699913837016,0.48005320003721863,142213120
musique,2hop__10114_599630,test,27,21,16517760,1764,115433536,0.008013200014829636,0.480743300053291,142213120
