dataset,example_id,partition,question_type,annotated_hops,graph_type,chunk_size,source_node,target_node,source_annotated_step,target_annotated_step,source_parent_group,target_parent_group,mapping_status,partial_parent_overlap,target_native_rank,reciprocal_rank,recovered_at_1,recovered_at_2,recovered_at_3,recovered_at_4,recovered_at_5,recovered_at_6,recovered_at_8,recovered_at_11,shortest_path_at_1,path_distortion_at_1,shortest_path_at_2,path_distortion_at_2,shortest_path_at_3,path_distortion_at_3,shortest_path_at_4,path_distortion_at_4,shortest_path_at_5,path_distortion_at_5,shortest_path_at_6,path_distortion_at_6,shortest_path_at_8,path_distortion_at_8,shortest_path_at_11,path_distortion_at_11,layer,lexical_overlap,lexical_group
musique,2hop__106864_80460,validation,2hop,2,chain,128,1,2,1,2,"[15, 16, 17]","[14, 15]",preserved,1,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,,,,,2,1,2,1,2,1,1,0,1,0,8,0.10493827160493827,high
musique,2hop__106864_80460,validation,2hop,2,chain,128,1,2,1,2,"[15, 16, 17]","[14, 15]",preserved,1,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,12,0.10493827160493827,high
musique,2hop__106864_80460,validation,2hop,2,chain,128,1,2,1,2,"[15, 16, 17]","[14, 15]",preserved,1,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.10493827160493827,high
musique,2hop__106864_80460,validation,2hop,2,chain,128,1,2,1,2,"[15, 16, 17]","[14, 15]",preserved,1,5,0.2,0,0,0,0,1,1,1,1,,,2,1,2,1,2,1,1,0,1,0,1,0,1,0,20,0.10493827160493827,high
musique,2hop__106864_80460,validation,2hop,2,chain,128,1,2,1,2,"[15, 16, 17]","[14, 15]",preserved,1,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,24,0.10493827160493827,high
musique,2hop__106864_80460,validation,2hop,2,chain,128,1,2,1,2,"[15, 16, 17]","[14, 15]",preserved,1,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,27,0.10493827160493827,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,16,0.0625,0,0,0,0,0,0,0,0,,,3,2,2,1,2,1,2,1,2,1,2,1,2,1,0,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,14,0.07142857142857142,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2,1,4,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,17,0.058823529411764705,0,0,0,0,0,0,0,0,,,,,,,,,,,,,4,3,2,1,8,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,17,0.058823529411764705,0,0,0,0,0,0,0,0,,,2,1,2,1,2,1,2,1,2,1,2,1,2,1,12,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,5,0.2,0,0,0,0,1,1,1,1,,,3,2,2,1,2,1,1,0,1,0,1,0,1,0,16,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,16,0.0625,0,0,0,0,0,0,0,0,3,2,3,2,2,1,2,1,2,1,2,1,2,1,2,1,20,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,15,0.06666666666666667,0,0,0,0,0,0,0,0,,,,,,,,,3,2,3,2,2,1,2,1,24,0.13,high
musique,2hop__107185_64006,validation,2hop,2,chain,128,1,2,1,2,[13],"[13, 14]",preserved,1,16,0.0625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2,1,27,0.13,high
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,3,2,2,1,2,1,1,0,1,0,1,0,1,0,0,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,,,3,2,3,2,1,0,1,0,1,0,4,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,12,0.08333333333333333,0,0,0,0,0,0,0,0,,,,,,,2,1,2,1,2,1,2,1,2,1,8,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,9,0.1111111111111111,0,0,0,0,0,0,0,1,,,,,,,3,2,2,1,2,1,2,1,1,0,12,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,12,0.08333333333333333,0,0,0,0,0,0,0,0,3,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,16,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,11,0.09090909090909091,0,0,0,0,0,0,0,1,,,,,,,2,1,2,1,2,1,2,1,1,0,20,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,,,1,0,1,0,1,0,1,0,1,0,24,0.09230769230769231,low
musique,2hop__107238_64918,test,2hop,2,chain,128,1,2,1,2,[12],"[7, 8]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,27,0.09230769230769231,low
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,9,0.1111111111111111,0,0,0,0,0,0,0,1,4,3,2,1,2,1,2,1,2,1,2,1,2,1,1,0,0,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,,,1,0,1,0,1,0,1,0,4,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,5,0.2,0,0,0,0,1,1,1,1,,,,,,,2,1,1,0,1,0,1,0,1,0,4,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,4,3,3,2,3,2,2,1,1,0,1,0,1,0,8,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,,,,,,,1,0,1,0,1,0,8,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,2,1,2,1,2,1,2,1,2,1,1,0,1,0,16,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,5,0.2,0,0,0,0,1,1,1,1,,,,,,,2,1,1,0,1,0,1,0,1,0,16,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,2,1,1,0,1,0,1,0,1,0,1,0,20,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,20,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,2,1,1,0,1,0,1,0,1,0,24,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,5,0.2,0,0,0,0,1,1,1,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,24,0.12605042016806722,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,1,2,1,2,[0],"[1, 2]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,,,1,0,1,0,1,0,1,0,27,0.15789473684210525,high
musique,3hop1__102087_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[1, 2]","[0, 1]",preserved,1,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,3,2,1,0,1,0,1,0,1,0,1,0,1,0,27,0.12605042016806722,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,,,2,1,2,1,1,0,1,0,1,0,4,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,8,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,2,1,1,0,1,0,1,0,1,0,1,0,20,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,9,0.1111111111111111,0,0,0,0,0,0,0,1,,,,,,,3,2,2,1,2,1,2,1,1,0,24,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,24,0.13861386138613863,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,1,2,1,2,[0],"[20, 21]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,2,1,2,1,2,1,1,0,1,0,1,0,27,0.12258064516129032,high
musique,3hop1__102461_24918_24991,validation,3hop,3,chain,128,2,3,2,3,"[20, 21]","[5, 6, 7]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,3,2,2,1,2,1,1,0,1,0,1,0,27,0.13861386138613863,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,16,0.0625,0,0,0,0,0,0,0,0,,,3,2,2,1,2,1,2,1,2,1,2,1,2,1,0,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,10,0.1,0,0,0,0,0,0,0,1,,,,,4,3,4,3,3,2,3,2,2,1,1,0,0,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,4,0.25,0,0,0,1,1,1,1,1,,,3,2,2,1,1,0,1,0,1,0,1,0,1,0,4,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,8,0.125,0,0,0,0,0,0,1,1,,,,,,,3,2,3,2,2,1,1,0,1,0,4,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,8,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,4,3,2,1,1,0,1,0,1,0,1,0,1,0,8,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,4,0.25,0,0,0,1,1,1,1,1,,,3,2,2,1,1,0,1,0,1,0,1,0,1,0,12,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,2,1,2,1,1,0,1,0,1,0,1,0,12,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,2,0.5,0,1,1,1,1,1,1,1,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,3,2,2,1,2,1,2,1,1,0,1,0,1,0,16,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,20,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,3,2,1,0,1,0,1,0,1,0,1,0,20,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,5,0.2,0,0,0,0,1,1,1,1,,,,,,,,,1,0,1,0,1,0,1,0,24,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.12605042016806722,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,1,2,1,2,[17],"[17, 18]",preserved,1,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,27,0.15384615384615385,high
musique,3hop1__103180_214799_259594,validation,3hop,3,chain,128,2,3,2,3,"[17, 18]",[10],preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,2,1,2,1,1,0,1,0,1,0,1,0,27,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,3,2,1,0,1,0,1,0,1,0,1,0,1,0,0,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,4,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,8,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,3,2,1,0,1,0,1,0,1,0,1,0,8,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,4,3,3,2,2,1,2,1,2,1,2,1,1,0,1,0,12,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,16,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,2,1,2,1,1,0,1,0,1,0,1,0,20,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,20,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.12605042016806722,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,1,2,1,2,[5],"[2, 3]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,27,0.14655172413793102,high
musique,3hop1__103197_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[2, 3]","[14, 15]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,2,1,2,1,2,1,1,0,1,0,1,0,1,0,27,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,4,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,4,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,2,0.5,0,1,1,1,1,1,1,1,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,2,1,1,0,1,0,1,0,1,0,1,0,12,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,12,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,16,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,2,1,2,1,2,1,1,0,1,0,1,0,1,0,20,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,2,1,2,1,2,1,1,0,1,0,1,0,1,0,20,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.12605042016806722,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,1,2,1,2,"[4, 5]","[11, 12]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,,,1,0,1,0,1,0,1,0,1,0,27,0.17142857142857143,high
musique,3hop1__103254_214799_259594,test,3hop,3,chain,128,2,3,2,3,"[11, 12]",[0],preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,2,1,1,0,1,0,1,0,1,0,27,0.12605042016806722,high
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,1,2,1,2,"[1, 2]","[5, 6]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,,,1,0,1,0,1,0,1,0,0,0.06622516556291391,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,2,3,2,3,"[5, 6]","[18, 19, 20, 21, 22, 23]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.07079646017699115,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,1,2,1,2,"[1, 2]","[5, 6]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.06622516556291391,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,2,3,2,3,"[5, 6]","[18, 19, 20, 21, 22, 23]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.07079646017699115,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,1,2,1,2,"[1, 2]","[5, 6]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.06622516556291391,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,2,3,2,3,"[5, 6]","[18, 19, 20, 21, 22, 23]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,2,1,1,0,1,0,1,0,1,0,1,0,8,0.07079646017699115,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,1,2,1,2,"[1, 2]","[5, 6]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.06622516556291391,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,2,3,2,3,"[5, 6]","[18, 19, 20, 21, 22, 23]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,12,0.07079646017699115,low
musique,3hop1__103440_443779_52195,validation,3hop,3,chain,128,1,2,1,2,"[1, 2]","[5, 6]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.06622516556291391,low
