dataset,example_id,partition,layer,annotated_hops,graph_type,parent_count,oracle_parent_count,minimum_native_recovery_depth,depth_contraction,complete_recovery,node_recall,mean_out_degree,effective_branching_factor,unique_neighbor_count,duplicate_neighbor_rate,connected_component_count,giant_component_fraction,graph_density,reciprocal_edge_rate,mean_evidence_native_distance,unreachable_evidence_fraction,shortcut_rate,shortcut_pairs,shortcut_eligible_pairs
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,4,2,disconnected,11,5,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,8,2,disconnected,11,5,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,12,2,disconnected,11,5,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,16,2,disconnected,11,5,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,20,2,disconnected,11,5,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,24,2,disconnected,11,5,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,27,2,disconnected,11,5,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,0,2,chain,12,2,1,1,1,1.0,6.0,3.23945122526189,12.0,0.8333333333333334,1.0,1.0,0.5454545454545454,0.5555555555555556,1.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,4,2,chain,12,2,2,0,1,1.0,6.0,3.0270462766947297,10.0,0.8611111111111112,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,8,2,chain,12,2,2,0,1,1.0,6.0,3.1751399210172977,11.0,0.8472222222222222,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,12,2,chain,12,2,2,0,1,1.0,6.0,3.161616782669933,11.0,0.8472222222222222,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,16,2,chain,12,2,2,0,1,1.0,6.0,3.0270462766947297,10.0,0.8611111111111112,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,20,2,chain,12,2,2,0,1,1.0,6.0,3.0270462766947297,10.0,0.8611111111111112,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,24,2,chain,12,2,2,0,1,1.0,6.0,3.0270462766947297,10.0,0.8611111111111112,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,27,2,chain,12,2,2,0,1,1.0,6.0,2.5312653962337666,7.0,0.9027777777777778,1.0,1.0,0.5454545454545454,0.5833333333333334,2.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,0,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,4,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,8,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,12,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,16,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,20,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,24,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,27,2,chain,7,3,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,0,2,chain,11,3,1,1,1,1.0,6.0,2.9966199217871163,11.0,0.8333333333333334,1.0,1.0,0.6,0.6060606060606061,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,4,2,chain,11,3,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,8,2,chain,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,12,2,chain,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,16,2,chain,11,3,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,20,2,chain,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,24,2,chain,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,27,2,chain,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,0,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,4,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,8,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,12,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,16,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,20,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,24,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,27,2,disconnected,8,5,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,0,2,chain,10,2,1,1,1,1.0,6.0,3.0,10.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,4,2,chain,10,2,1,1,1,1.0,6.0,2.845584412271571,9.0,0.85,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,8,2,chain,10,2,1,1,1,1.0,6.0,2.7188216365372306,9.0,0.85,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,12,2,chain,10,2,1,1,1,1.0,6.0,3.0,10.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,16,2,chain,10,2,1,1,1,1.0,6.0,2.845584412271571,9.0,0.85,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,20,2,chain,10,2,1,1,1,1.0,6.0,2.6822864738009105,8.0,0.8666666666666667,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,24,2,chain,10,2,1,1,1,1.0,6.0,3.0,10.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,27,2,chain,10,2,1,1,1,1.0,6.0,2.845584412271571,9.0,0.85,1.0,1.0,0.6666666666666666,0.7,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,0,2,chain,15,3,2,0,1,1.0,6.0,3.4920353106019157,14.0,0.8444444444444444,1.0,1.0,0.42857142857142855,0.4444444444444444,2.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,4,2,chain,15,3,1,1,1,1.0,6.0,2.731000024116004,8.0,0.9111111111111111,1.0,1.0,0.42857142857142855,0.4666666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,8,2,chain,15,3,1,1,1,1.0,6.0,2.731000024116004,8.0,0.9111111111111111,1.0,1.0,0.42857142857142855,0.4888888888888889,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,12,2,chain,15,3,1,1,1,1.0,6.0,2.731000024116004,8.0,0.9111111111111111,1.0,1.0,0.42857142857142855,0.4666666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,16,2,chain,15,3,1,1,1,1.0,6.0,2.7646949181610703,10.0,0.8888888888888888,1.0,1.0,0.42857142857142855,0.4666666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,20,2,chain,15,3,1,1,1,1.0,6.0,2.731000024116004,8.0,0.9111111111111111,1.0,1.0,0.42857142857142855,0.4444444444444444,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,24,2,chain,15,3,1,1,1,1.0,6.0,2.731000024116004,8.0,0.9111111111111111,1.0,1.0,0.42857142857142855,0.4666666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,27,2,chain,15,3,1,1,1,1.0,6.0,2.731000024116004,8.0,0.9111111111111111,1.0,1.0,0.42857142857142855,0.4444444444444444,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,0,2,disconnected,9,4,1,1,1,1.0,6.0,2.8284271247461903,9.0,0.8333333333333334,1.0,1.0,0.75,0.7037037037037037,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,4,2,disconnected,9,4,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,8,2,disconnected,9,4,1,1,1,1.0,6.0,2.8284271247461903,9.0,0.8333333333333334,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,12,2,disconnected,9,4,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,16,2,disconnected,9,4,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,20,2,disconnected,9,4,1,1,1,1.0,6.0,2.8284271247461903,9.0,0.8333333333333334,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,24,2,disconnected,9,4,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,27,2,disconnected,9,4,1,1,1,1.0,6.0,2.6457513110645907,8.0,0.8518518518518519,1.0,1.0,0.75,0.7407407407407407,1.0,0.0,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,0,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,4,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,8,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,12,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,16,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,20,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,24,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,27,2,disconnected,6,4,1,1,1,1.0,5.0,2.23606797749979,6.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,0,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,4,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,8,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,12,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,16,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,20,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,24,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,27,1,independent,5,2,0,1,1,1.0,4.0,2.0,5.0,0.75,1.0,1.0,1.0,1.0,,0.0,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,0,2,disconnected,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.696969696969697,1.0,0.0,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,4,2,disconnected,11,3,1,1,1,1.0,6.0,2.6955719875232087,8.0,0.8787878787878788,1.0,1.0,0.6,0.6363636363636364,1.5,0.0,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,8,2,disconnected,11,3,1,1,1,1.0,6.0,2.6955719875232087,8.0,0.8787878787878788,1.0,1.0,0.6,0.6363636363636364,1.0,0.5,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,12,2,disconnected,11,3,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,16,2,disconnected,11,3,1,1,1,1.0,6.0,2.6955719875232087,8.0,0.8787878787878788,1.0,1.0,0.6,0.6363636363636364,1.0,0.5,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,20,2,disconnected,11,3,1,1,1,1.0,6.0,2.6955719875232087,8.0,0.8787878787878788,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,24,2,disconnected,11,3,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.5,0.0,0.0,0,0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,27,2,disconnected,11,3,1,1,1,1.0,6.0,2.6955719875232087,8.0,0.8787878787878788,1.0,1.0,0.6,0.6363636363636364,1.5,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,0,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.8333333333333334,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,4,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,8,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,12,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.8333333333333334,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,16,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,20,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,24,1,independent,8,2,0,1,1,1.0,6.0,2.6457513110645907,8.0,0.8333333333333334,1.0,1.0,0.8571428571428571,0.875,,0.0,0.0,0,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,27,1,independent,8,2,0,1,1,1.0,6.0,2.4740224388183547,7.0,0.8541666666666666,1.0,1.0,0.8571428571428571,0.875,,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,0,2,chain,14,3,1,1,1,1.0,6.0,3.400466749912737,13.0,0.8452380952380952,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,4,2,chain,14,3,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,8,2,chain,14,3,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,12,2,chain,14,3,1,1,1,1.0,6.0,2.5737170717355413,9.0,0.8928571428571429,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,16,2,chain,14,3,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,20,2,chain,14,3,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,24,2,chain,14,3,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,27,2,chain,14,3,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,0,2,chain,11,3,1,1,1,1.0,6.0,2.9844024658860175,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,4,2,chain,11,3,1,1,1,1.0,6.0,3.0147525145607617,10.0,0.8484848484848485,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,8,2,chain,11,3,1,1,1,1.0,6.0,3.1622776601683795,11.0,0.8333333333333334,1.0,1.0,0.6,0.6060606060606061,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,12,2,chain,11,3,1,1,1,1.0,6.0,2.6955719875232087,8.0,0.8787878787878788,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,16,2,chain,11,3,1,1,1,1.0,6.0,3.0295050291215233,11.0,0.8333333333333334,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,20,2,chain,11,3,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,24,2,chain,11,3,1,1,1,1.0,6.0,3.1622776601683795,11.0,0.8333333333333334,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,27,2,chain,11,3,1,1,1,1.0,6.0,2.8596221929741557,9.0,0.8636363636363636,1.0,1.0,0.6,0.6363636363636364,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,0,2,chain,14,2,1,1,1,1.0,6.0,3.3898724666462434,13.0,0.8452380952380952,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,4,2,chain,14,2,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,8,2,chain,14,2,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,12,2,chain,14,2,1,1,1,1.0,6.0,2.7615996286559343,10.0,0.8809523809523809,1.0,1.0,0.46153846153846156,0.5238095238095238,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,16,2,chain,14,2,1,1,1,1.0,6.0,2.5737170717355413,8.0,0.9047619047619048,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,20,2,chain,14,2,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,24,2,chain,14,2,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,27,2,chain,14,2,1,1,1,1.0,6.0,2.547620526923884,7.0,0.9166666666666666,1.0,1.0,0.46153846153846156,0.5,1.0,0.0,0.0,0,0
