perturbation,example_id,channel,target_recovery,wrong_target_recovery,wrong_target_confidence,abstention_at_0_5,retry_opportunity
clean,clean-0,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-0,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-0,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-1,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-1,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-1,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-2,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-2,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-2,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-3,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-3,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-3,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-4,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-4,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-4,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-5,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-5,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-5,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-6,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-6,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-6,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-7,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-7,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-7,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-8,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-8,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-8,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-9,exact,1.0,0.0,0.0,1.0,0.0
clean,clean-9,approx,1.0,0.0,0.0,1.0,0.0
clean,clean-9,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-10,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-10,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-10,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-11,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-11,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-11,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-12,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-12,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-12,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-13,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-13,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-13,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-14,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-14,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-14,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-15,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-15,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-15,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-16,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-16,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-16,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-17,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-17,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-17,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-18,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-18,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-18,hybrid,1.0,0.0,0.0,0.0,0.0
clean,clean-19,exact,1.0,0.0,0.0,0.0,0.0
clean,clean-19,approx,1.0,0.0,0.0,0.0,0.0
clean,clean-19,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-0,exact,1.0,0.0,0.0,1.0,0.0
case,case-0,approx,1.0,0.0,0.0,1.0,0.0
case,case-0,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-1,exact,1.0,0.0,0.0,1.0,0.0
case,case-1,approx,1.0,0.0,0.0,1.0,0.0
case,case-1,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-2,exact,1.0,0.0,0.0,1.0,0.0
case,case-2,approx,1.0,0.0,0.0,1.0,0.0
case,case-2,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-3,exact,1.0,0.0,0.0,1.0,0.0
case,case-3,approx,1.0,0.0,0.0,1.0,0.0
case,case-3,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-4,exact,1.0,0.0,0.0,1.0,0.0
case,case-4,approx,1.0,0.0,0.0,1.0,0.0
case,case-4,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-5,exact,1.0,0.0,0.0,1.0,0.0
case,case-5,approx,1.0,0.0,0.0,1.0,0.0
case,case-5,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-6,exact,1.0,0.0,0.0,1.0,0.0
case,case-6,approx,1.0,0.0,0.0,1.0,0.0
case,case-6,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-7,exact,1.0,0.0,0.0,1.0,0.0
case,case-7,approx,1.0,0.0,0.0,1.0,0.0
case,case-7,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-8,exact,1.0,0.0,0.0,1.0,0.0
case,case-8,approx,1.0,0.0,0.0,1.0,0.0
case,case-8,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-9,exact,1.0,0.0,0.0,1.0,0.0
case,case-9,approx,1.0,0.0,0.0,1.0,0.0
case,case-9,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-10,exact,1.0,0.0,0.0,0.0,0.0
case,case-10,approx,1.0,0.0,0.0,1.0,0.0
case,case-10,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-11,exact,1.0,0.0,0.0,0.0,0.0
case,case-11,approx,1.0,0.0,0.0,1.0,0.0
case,case-11,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-12,exact,1.0,0.0,0.0,0.0,0.0
case,case-12,approx,1.0,0.0,0.0,1.0,0.0
case,case-12,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-13,exact,1.0,0.0,0.0,0.0,0.0
case,case-13,approx,1.0,0.0,0.0,1.0,0.0
case,case-13,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-14,exact,1.0,0.0,0.0,0.0,0.0
case,case-14,approx,1.0,0.0,0.0,1.0,0.0
case,case-14,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-15,exact,1.0,0.0,0.0,0.0,0.0
case,case-15,approx,1.0,0.0,0.0,1.0,0.0
case,case-15,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-16,exact,1.0,0.0,0.0,0.0,0.0
case,case-16,approx,1.0,0.0,0.0,1.0,0.0
case,case-16,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-17,exact,1.0,0.0,0.0,0.0,0.0
case,case-17,approx,1.0,0.0,0.0,1.0,0.0
case,case-17,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-18,exact,1.0,0.0,0.0,0.0,0.0
case,case-18,approx,1.0,0.0,0.0,1.0,0.0
case,case-18,hybrid,1.0,0.0,0.0,0.0,0.0
case,case-19,exact,1.0,0.0,0.0,0.0,0.0
case,case-19,approx,1.0,0.0,0.0,1.0,0.0
case,case-19,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-0,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-0,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-0,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-1,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-1,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-1,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-2,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-2,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-2,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-3,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-3,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-3,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-4,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-4,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-4,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-5,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-5,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-5,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-6,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-6,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-6,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-7,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-7,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-7,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-8,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-8,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-8,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-9,exact,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-9,approx,1.0,0.0,0.0,1.0,0.0
punctuation,punctuation-9,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-10,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-10,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-10,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-11,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-11,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-11,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-12,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-12,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-12,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-13,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-13,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-13,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-14,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-14,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-14,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-15,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-15,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-15,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-16,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-16,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-16,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-17,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-17,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-17,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-18,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-18,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-18,hybrid,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-19,exact,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-19,approx,1.0,0.0,0.0,0.0,0.0
punctuation,punctuation-19,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-0,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-0,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-0,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-1,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-1,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-1,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-2,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-2,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-2,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-3,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-3,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-3,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-4,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-4,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-4,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-5,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-5,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-5,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-6,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-6,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-6,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-7,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-7,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-7,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-8,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-8,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-8,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-9,exact,0.0,1.0,0.0,1.0,1.0
typo,typo-9,approx,1.0,0.0,0.0,1.0,0.0
typo,typo-9,hybrid,1.0,0.0,0.0,0.0,0.0
typo,typo-10,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-10,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-10,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-11,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-11,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-11,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-12,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-12,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-12,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-13,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-13,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-13,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-14,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-14,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-14,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-15,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-15,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-15,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-16,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-16,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-16,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-17,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-17,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-17,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-18,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-18,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-18,hybrid,0.0,0.0,0.0,0.0,1.0
typo,typo-19,exact,0.0,0.0,0.0,0.0,1.0
typo,typo-19,approx,1.0,0.0,0.0,0.0,0.0
typo,typo-19,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-0,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-0,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-0,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-1,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-1,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-1,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-2,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-2,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-2,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-3,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-3,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-3,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-4,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-4,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-4,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-5,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-5,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-5,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-6,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-6,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-6,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-7,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-7,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-7,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-8,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-8,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-8,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-9,exact,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-9,approx,0.0,0.0,0.0,1.0,1.0
alias_synonym,alias_synonym-9,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-10,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-10,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-10,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-11,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-11,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-11,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-12,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-12,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-12,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-13,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-13,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-13,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-14,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-14,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-14,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-15,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-15,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-15,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-16,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-16,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-16,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-17,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-17,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-17,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-18,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-18,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-18,hybrid,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-19,exact,0.0,0.0,0.0,0.0,1.0
alias_synonym,alias_synonym-19,approx,1.0,0.0,0.0,0.0,0.0
alias_synonym,alias_synonym-19,hybrid,0.0,0.0,0.0,0.0,1.0
confidently_wrong,confidently_wrong-0,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-0,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-0,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-1,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-1,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-1,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-2,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-2,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-2,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-3,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-3,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-3,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-4,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-4,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-4,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-5,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-5,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-5,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-6,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-6,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-6,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-7,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-7,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-7,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-8,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-8,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-8,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-9,exact,0.0,1.0,0.28571429,1.0,1.0
confidently_wrong,confidently_wrong-9,approx,0.0,1.0,0.2443609,1.0,1.0
confidently_wrong,confidently_wrong-9,hybrid,0.0,1.0,0.35564998,0.0,1.0
confidently_wrong,confidently_wrong-10,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-10,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-10,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-11,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-11,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-11,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-12,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-12,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-12,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-13,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-13,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-13,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-14,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-14,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-14,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-15,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-15,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-15,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-16,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-16,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-16,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-17,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-17,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-17,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-18,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-18,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-18,hybrid,0.0,1.0,0.43600712,0.0,1.0
confidently_wrong,confidently_wrong-19,exact,0.0,1.0,0.375,0.0,1.0
confidently_wrong,confidently_wrong-19,approx,0.0,1.0,0.31222826,1.0,1.0
confidently_wrong,confidently_wrong-19,hybrid,0.0,1.0,0.43600712,0.0,1.0
near_entity_collision,near_entity_collision-0,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-0,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-0,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-1,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-1,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-1,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-2,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-2,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-2,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-3,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-3,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-3,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-4,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-4,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-4,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-5,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-5,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-5,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-6,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-6,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-6,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-7,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-7,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-7,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-8,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-8,approx,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-8,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-9,exact,1.0,0.0,0.0,1.0,0.0
near_entity_collision,near_entity_collision-9,approx,1.0,0.0,0.0,1.0,0.0
