catalog_size,policy,seeds,top1_accuracy,top1_accuracy_ci_low,top1_accuracy_ci_high,outcome_accuracy,outcome_accuracy_ci_low,outcome_accuracy_ci_high,selection_coverage,selection_coverage_ci_low,selection_coverage_ci_high,selective_accuracy,selective_accuracy_ci_low,selective_accuracy_ci_high,safe_nonaction_rate,safe_nonaction_rate_ci_low,safe_nonaction_rate_ci_high,false_act_rate,false_act_rate_ci_low,false_act_rate_ci_high,ece,ece_ci_low,ece_ci_high,brier,brier_ci_low,brier_ci_high,mean_retrieval_stages,mean_retrieval_stages_ci_low,mean_retrieval_stages_ci_high,mean_fallback_count,mean_fallback_count_ci_low,mean_fallback_count_ci_high,mean_policy_us,mean_policy_us_ci_low,mean_policy_us_ci_high,estimated_discovery_ms,estimated_discovery_ms_ci_low,estimated_discovery_ms_ci_high,quality_regret,quality_regret_ci_low,quality_regret_ci_high,cost_regret,cost_regret_ci_low,cost_regret_ci_high
128,fixed_index,5,0.8351851851851853,0.8333333333333334,0.8388888888888889,0.34545454545454546,0.01818181818181818,0.6727272727272727,0.33333333333333337,0.0,0.6666666666666667,0.4,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.48513227513227514,0.22100529100529107,0.7456084656084656,0.4358745275888133,0.1741058201058201,0.6929523809523809,1.0,1.0,1.0,0.0,0.0,0.0,909.8572727272727,870.6314545454545,948.644,0.5621366666666667,0.43029,0.6939833333333334,0.1648148148148148,0.16111111111111112,0.16666666666666666,0.09978021978021978,0.09934065934065935,0.1
128,fixed_semantic,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.21333333333333337,0.21333333333333337,0.21333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,879.164,854.9170909090909,903.4109090909091,5.6486833333333335,5.356823333333334,5.96146,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.2638888888888888,1.25,1.2916666666666667
128,fixed_token,5,0.7722222222222223,0.7555555555555555,0.7925925925925926,0.5963636363636363,0.5163636363636364,0.6654545454545455,0.5888888888888889,0.5074074074074074,0.6592592592592592,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.09427357161085598,0.07561034666913313,0.11293679655257882,0.056431519222878784,0.049004351321544015,0.0639207728522219,1.0,1.0,1.0,0.0,0.0,0.0,909.5218181818182,886.4598181818182,929.3529090909091,21.10603,19.282870000000003,22.929343333333332,0.22777777777777777,0.20925925925925926,0.24444444444444444,0.6079907870072615,0.6054676583276989,0.6102981029810298
128,user_hint,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03824704326174919,0.034240870422243,0.04081056126154168,0.002354283514059223,0.002239536516494765,0.002449661277728236,1.0981818181818181,1.0763636363636364,1.1236363636363638,0.09818181818181818,0.07636363636363636,0.12363636363636363,943.6287272727272,909.374,977.6147272727274,12.363849363636364,11.44994687878788,13.282826848484849,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
512,adaptive,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03994698620188823,0.03913134142545911,0.0408048552754436,0.002375386533698451,0.002289920634920639,0.0024566572729309653,2.390909090909091,2.3854545454545457,2.3963636363636365,1.3909090909090909,1.3854545454545455,1.3963636363636363,8551.403272727273,8252.513818181818,8906.384,74.42580481818182,72.44769836363636,76.62616354545453,0.0,0.0,0.0,0.5,0.5,0.5
512,auto,5,0.9388888888888889,0.9277777777777778,0.9500000000000001,0.38363636363636366,0.01818181818181818,0.750909090909091,0.37222222222222223,0.0,0.7462962962962963,0.4,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.22566137566137567,0.10317460317460321,0.37857142857142856,0.13510959939531367,0.07660619803476947,0.22944066515495085,1.0,1.0,1.0,0.0,0.0,0.0,3716.9210909090907,3560.1556363636364,3928.4985454545454,3.6428366363636364,3.165131818181818,4.120541454545455,0.06111111111111111,0.049999999999999996,0.07222222222222222,0.08877323848889743,0.08772469479957705,0.08982178217821782
512,fixed_explicit,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3882.051454545455,3514.242,4465.174727272727,0.25839666666666666,0.23064333333333334,0.30386,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
512,fixed_hybrid,5,0.9518518518518518,0.937037037037037,0.9629629629629629,0.84,0.7818181818181819,0.8981818181818182,0.85,0.7777777777777778,0.9222222222222222,0.9863316200266514,0.9706453455168476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10266445172947562,0.06610700565176651,0.13922189780718472,0.05929701866222788,0.051150532187008935,0.0655649573957014,1.0,1.0,1.0,0.0,0.0,0.0,3516.360727272727,3416.6576363636364,3660.8069090909094,98.49656333333334,95.94446333333333,101.62471000000001,0.04814814814814815,0.037037037037037035,0.06296296296296296,4.2768235294117645,4.25,4.312823529411765
512,fixed_index,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.34545454545454546,0.01818181818181818,0.6727272727272727,0.33333333333333337,0.0,0.6666666666666667,0.4,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.4770370370370371,0.20074074074074083,0.7533333333333334,0.44101889644746783,0.1735479969765684,0.7084897959183674,1.0,1.0,1.0,0.0,0.0,0.0,3561.409090909091,3397.937272727273,3725.5485454545455,1.6830933333333333,1.3608833333333334,2.0053033333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1,0.1,0.1
512,fixed_semantic,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.21333333333333337,0.21333333333333337,0.21333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,3400.462,3300.291272727273,3508.5036363636364,22.768253333333334,21.33909333333333,24.46239,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.25,1.25,1.25
