complete_path_recovery_ci95,complete_path_recovery_mean,complete_path_recovery_std,condition,correct_ci95,correct_mean,correct_std,depth,latency_seconds_ci95,latency_seconds_mean,latency_seconds_std,materialized_native_kv_tokens_ci95,materialized_native_kv_tokens_mean,materialized_native_kv_tokens_std,mean_final_token_memory_attention_mass_ci95,mean_final_token_memory_attention_mass_mean,mean_final_token_memory_attention_mass_std,mean_intervention_state_displacement_ci95,mean_intervention_state_displacement_mean,mean_intervention_state_displacement_std,mean_pra_output_divergence_ratio_ci95,mean_pra_output_divergence_ratio_mean,mean_pra_output_divergence_ratio_std,n_seeds,ordered_prefix_recovery_ci95,ordered_prefix_recovery_mean,ordered_prefix_recovery_std,reference_recall_ci95,reference_recall_mean,reference_recall_std,window
0.0,0.0,0.0,local_sa_full_context,0.20221254528190813,0.22857142857142856,0.16288220358559113,1,0.00034212175687680903,0.014985611429437995,0.0002755790723912829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_full_context,0.258063137073177,0.4444444444444445,0.20786985482077452,2,0.00030306906846924475,0.014529342222441403,0.00024412213219552215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_full_context,0.16999458814915253,0.6,0.13693063937629152,3,0.0021350842947017506,0.01483086501248181,0.0017198103820768407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_full_context,0.1850666666666666,0.4,0.14907119849998596,4,0.0013190394132240862,0.015148039977066218,0.00106248623666084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_full_context,0.09753869760697133,0.5555555555555556,0.07856742013183861,8,0.0006196262024480891,0.016570057776860065,0.0004991089010497024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_query_only,0.15862857142857142,0.05714285714285714,0.12777531299998798,1,0.0006955471630663462,0.013738431428958262,0.0005602632342123491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_query_only,0.07555315028851224,0.17777777777777776,0.06085806194501846,2,0.0005909125127815317,0.013158106648673614,0.00047598002425602246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_query_only,0.31036623527697077,0.25,0.25,3,0.0016735619554570412,0.01314990000682883,0.001348054141555987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_query_only,0.2266594508655367,0.2,0.18257418583505536,4,0.0015822204234467378,0.013544339981550971,0.0012744785382620347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,local_sa_query_only,0.06168888888888887,0.13333333333333333,0.04969039949999532,8,0.0005845510362750944,0.014076804434363214,0.0004708558549816486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,global
0.23123889228700792,0.5428571428571429,0.18626292586293283,one_shot,0.15862857142857142,0.2,0.12777531299998798,1,0.003421667621053077,0.02370063713086503,0.0027561532410247374,0.0,20.0,0.0,0.026616134779933538,0.9158411605017525,0.021439296349505692,0.0,0.0,0.0,0.1339828217293638,1.4129764838681358,0.10792316181703653,5,0.20221254528190813,0.2,0.16288220358559113,0.23123889228700792,0.5428571428571429,0.18626292586293283,global
0.15110630057702448,0.2444444444444444,0.12171612389003691,one_shot,0.15110630057702448,0.13333333333333333,0.12171612389003691,2,0.002632378871324267,0.022865226675963236,0.002120381159515574,0.0,20.0,0.0,0.015383667171183883,0.8999480658107334,0.012391543781699951,0.0,0.0,0.0,0.07350531292409583,1.3819025177707733,0.0592085289645793,5,0.03777657514425612,0.02222222222222222,0.03042903097250923,0.07555315028851226,0.45555555555555555,0.06085806194501847,global
0.0,0.0,0.0,one_shot,0.2194620696156855,0.25,0.1767766952966369,3,0.0031962706993000725,0.022152789996471255,0.0025745960223795936,0.0,20.0,0.0,0.05574753604126728,0.8635136187076569,0.04490463982939236,0.0,0.0,0.0,0.20451684652767013,1.3885043849359824,0.16473831822037546,5,0.0,0.0,0.0,0.1348893538340879,0.4333333333333333,0.10865337342004412,global
0.0,0.0,0.0,one_shot,0.34622803018948195,0.26666666666666666,0.2788866755113585,4,0.003576020330770131,0.023922513308934867,0.0028804843474507552,0.0,20.0,0.0,0.050753533150074664,0.8876227060953775,0.04088197054101441,0.0,0.0,0.0,0.21626556515861756,1.4265568256024435,0.17420191098237717,5,0.0,0.0,0.0,0.0731540232052285,0.25,0.05892556509887896,global
0.0,0.0,0.0,one_shot,0.09753869760697133,0.11111111111111112,0.07856742013183861,8,0.0028757931030702643,0.02306838444589327,0.0023164513212140386,0.0,20.0,0.0,0.06191763823330062,0.7863996704419454,0.04987465709506491,0.0,0.0,0.0,0.2282678487647692,1.2645395042520082,0.18386975032985062,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.01965955301351886,0.2694444444444445,0.015835769793043592,global
0.23123889228700792,0.5428571428571429,0.18626292586293283,one_shot_whole_parent,0.15862857142857142,0.2,0.12777531299998798,1,0.003129102372278012,0.023321145716389373,0.0025204919355077413,0.0,20.0,0.0,0.026616134779933538,0.9158411605017525,0.021439296349505692,0.0,0.0,0.0,0.1339828217293638,1.4129764838681358,0.10792316181703653,5,0.20221254528190813,0.2,0.16288220358559113,0.23123889228700792,0.5428571428571429,0.18626292586293283,global
0.15110630057702448,0.2444444444444444,0.12171612389003691,one_shot_whole_parent,0.15110630057702448,0.13333333333333333,0.12171612389003691,2,0.0048719234756624714,0.023975053333884312,0.0039243343201579,0.0,20.0,0.0,0.015383667171183883,0.8999480658107334,0.012391543781699951,0.0,0.0,0.0,0.07350531292409583,1.3819025177707733,0.0592085289645793,5,0.03777657514425612,0.02222222222222222,0.03042903097250923,0.07555315028851226,0.45555555555555555,0.06085806194501847,global
0.0,0.0,0.0,one_shot_whole_parent,0.2194620696156855,0.25,0.1767766952966369,3,0.0037966509332674125,0.02289576000184752,0.003058202295974047,0.0,20.0,0.0,0.05574753604126728,0.8635136187076569,0.04490463982939236,0.0,0.0,0.0,0.20451684652767013,1.3885043849359824,0.16473831822037546,5,0.0,0.0,0.0,0.1348893538340879,0.4333333333333333,0.10865337342004412,global
0.0,0.0,0.0,one_shot_whole_parent,0.34622803018948195,0.26666666666666666,0.2788866755113585,4,0.004067156497406831,0.02446888665823887,0.003276094525695829,0.0,20.0,0.0,0.050753533150074664,0.8876227060953775,0.04088197054101441,0.0,0.0,0.0,0.21626556515861756,1.4265568256024435,0.17420191098237717,5,0.0,0.0,0.0,0.0731540232052285,0.25,0.05892556509887896,global
0.0,0.0,0.0,one_shot_whole_parent,0.09753869760697133,0.11111111111111112,0.07856742013183861,8,0.005487411016819239,0.02463647999490301,0.004420109529570988,0.0,20.0,0.0,0.06191763823330062,0.7863996704419454,0.04987465709506491,0.0,0.0,0.0,0.2282678487647692,1.2645395042520082,0.18386975032985062,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.01965955301351886,0.2694444444444445,0.015835769793043592,global
0.21721111709062013,0.8571428571428571,0.1749635530559413,spacing_1,0.07931428571428571,0.2571428571428571,0.06388765649999399,1,0.014892891965416374,0.06574565427643912,0.011996224357432082,0.0,29.285714285714285,0.0,0.06756159026426842,0.6741877797813642,0.05442086041026375,0.01328844242728023,0.1543664755140032,0.010703840267467905,0.18284144668564453,1.218350291682063,0.14727878382330867,5,0.20221254528190813,0.2,0.16288220358559113,0.21721111709062013,0.8571428571428571,0.1749635530559413,global
0.07555315028851224,0.4,0.06085806194501846,spacing_1,0.20919720036839712,0.28888888888888886,0.16850834320114555,2,0.013588651705659493,0.06505159777071741,0.010945658838769126,0.0,30.0,0.0,0.08490799382258252,0.6703168983260791,0.0683933883358886,0.014596332493831422,0.15326447380913627,0.011757345705474098,0.1553622737807894,1.2477491506154474,0.1251443102711738,5,0.03777657514425612,0.02222222222222222,0.03042903097250923,0.03777657514425606,0.6444444444444445,0.03042903097250918,global
0.13879999999999998,0.05,0.11180339887498948,spacing_1,0.3538719542433393,0.35,0.2850438562747845,3,0.016113684927511942,0.0679244750062935,0.012979573078505217,0.0,30.0,0.0,0.08276117916688004,0.6348942431621254,0.06666412914812075,0.006630142774732187,0.1442540901899338,0.005340579951307725,0.1636452972529649,1.1543804046308381,0.13181628561087505,5,0.0,0.0,0.0,0.15344917363377644,0.5166666666666666,0.12360330811826103,global
0.0,0.0,0.0,spacing_1,0.292616092820914,0.3333333333333333,0.23570226039551584,4,0.017050200668373827,0.07018897333958497,0.013733936500178756,0.0,30.0,0.0,0.13682399479328752,0.6567041414065493,0.11021172669699864,0.0137323642770949,0.1501798963546753,0.011061419313895517,0.2140065605184529,1.2043974420028387,0.17238228276303436,5,0.0,0.0,0.0,0.056664862716384164,0.45,0.04564354645876383,global
0.0,0.0,0.0,spacing_1,0.21810315828598395,0.22222222222222224,0.17568209223157663,8,0.01521596815169252,0.06914669778715406,0.0122564622228589,0.0,30.0,0.0,0.15043737961589193,0.5975196461434717,0.12117730806126643,0.015290185200301483,0.1490987179014418,0.012316244054911874,0.25727640257046447,1.140185458164302,0.20723614018521624,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.07046284898029424,0.3861111111111111,0.056757824282507086,global
0.33179546195122767,0.7142857142857142,0.2672612419124244,spacing_2,0.15862857142857142,0.2,0.12777531299998798,1,0.007675701670834276,0.04111726857788329,0.006182777633643428,0.0,15.0,0.0,0.08353008054111366,0.7351709072078977,0.06728347919883378,0.04472716763595299,0.3913824166570391,0.036027733168234675,0.16408079265613096,1.3810905820408084,0.13216707715459552,5,0.20221254528190813,0.2,0.16288220358559113,0.33179546195122767,0.7142857142857142,0.2672612419124244,global
0.06168888888888887,0.02222222222222222,0.04969039949999532,spacing_2,0.15727642410815076,0.17777777777777776,0.12668615834434865,2,0.010432480176285569,0.042329624453042114,0.00840336269744003,0.0,15.0,0.0,0.11418756718291685,0.7461163355244531,0.09197808444031925,0.023756250495032515,0.3823653883404202,0.019135659581198033,0.12870970125319262,1.41037701393161,0.10367566331622069,5,0.06168888888888887,0.03333333333333333,0.04969039949999532,0.0616888888888889,0.24444444444444446,0.04969039949999534,global
0.0,0.0,0.0,spacing_2,0.2596710226421115,0.2,0.2091650066335189,3,0.009157297373751134,0.0428451799787581,0.007376202960334235,0.0,15.0,0.0,0.15139937161486644,0.715888569628199,0.12195219260864319,0.04592067695033914,0.3690324708819389,0.03698910491129902,0.2614142361741908,1.3042673720438505,0.21056916511947957,5,0.0,0.0,0.0,0.1267064849695284,0.25,0.10206207261596575,global
0.0,0.0,0.0,spacing_2,0.2266594508655367,0.13333333333333333,0.18257418583505536,4,0.006230519113986895,0.041365459995965165,0.005018683095816448,0.0,15.0,0.0,0.1766807252444328,0.7057712078094482,0.14231632275234687,0.021491603560946607,0.3701145728429159,0.017311486494147394,0.4774893401214192,1.445210517221588,0.3846176595976265,5,0.0,0.0,0.0,0.13488935383408795,0.18333333333333332,0.10865337342004415,global
0.0,0.0,0.0,spacing_2,0.09753869760697133,0.22222222222222224,0.07856742013183861,8,0.00884454285081855,0.04191741557119207,0.007124279194646995,0.0,15.0,0.0,0.16867118329120087,0.6382455936184636,0.135864636773938,0.03783162064759526,0.37272447612550524,0.030473370125002744,0.24769833795172677,1.234727823884831,0.19952100921245575,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.03738099801163257,0.19166666666666668,0.030110393595387218,global
0.26896782904508204,0.5142857142857142,0.21665358411575858,spacing_4,0.15862857142857142,0.22857142857142856,0.12777531299998798,1,0.006006042352194596,0.032494631422949685,0.004837867066012194,0.0,10.0,0.0,0.07880718501727259,0.7282117205006735,0.0634791868926601,0.0909489007338823,0.8185956171580724,0.07325933880397743,0.10734872334259847,1.1962015701575666,0.08646939578237343,5,0.20221254528190813,0.2,0.16288220358559113,0.26896782904508204,0.5142857142857142,0.21665358411575858,global
0.06168888888888887,0.02222222222222222,0.04969039949999532,spacing_4,0.11540934339649397,0.08888888888888888,0.09296222517045283,2,0.006236322801676424,0.031739117779458564,0.005023357966203323,0.0,10.0,0.0,0.0867071741564529,0.722256221373876,0.06984262808023836,0.07471306315263544,0.804585161474016,0.060181371763878826,0.11320752493042312,1.235238907701023,0.09118866041387906,5,0.06168888888888887,0.03333333333333333,0.04969039949999532,0.10229944908918433,0.17777777777777776,0.08240220541217404,global
0.0,0.0,0.0,spacing_4,0.33998917629830505,0.2,0.27386127875258304,3,0.005534602525049994,0.03152575999265537,0.004458122289068361,0.0,10.0,0.0,0.14062762096319978,0.675820093229413,0.11327554754603357,0.10682775210345859,0.8129457145929336,0.08604975345346887,0.12351320354726456,1.1414276846807994,0.09948988445621461,5,0.0,0.0,0.0,0.15689790027629785,0.11666666666666667,0.12638125740085918,global
0.0,0.0,0.0,spacing_4,0.3701333333333332,0.2,0.2981423969999719,4,0.007330013825329215,0.034952799999155106,0.005904326076890992,0.0,10.0,0.0,0.17447803696316297,0.6759510805209478,0.1405420573596374,0.07186196538400988,0.7886083642641704,0.05788481253435982,0.22432222357299503,1.2451223684382267,0.18069154926985687,5,0.0,0.0,0.0,0.04626666666666665,0.06666666666666667,0.03726779962499649,global
0.0,0.0,0.0,spacing_4,0.15727642410815076,0.28888888888888886,0.12668615834434865,8,0.005808902951647883,0.03205138887796137,0.004679071280469684,0.0,10.0,0.0,0.12294522004677357,0.5900667334596317,0.09903237375117277,0.06477129447693229,0.8156364692582023,0.05217327717618058,0.08869231596992698,1.0733682441146148,0.07144165979490164,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.025574862272296085,0.1277777777777778,0.020600551353043513,global
0.20221254528190813,0.2,0.16288220358559113,spacing_8,0.14838344150977797,0.17142857142857143,0.11952286093343935,1,0.0032074179895081206,0.022981202865152487,0.0025835751645518247,0.0,5.0,0.0,0.041233856481304204,0.710320234298706,0.033213871061479286,0.0,0.0,0.0,0.17347809630274214,1.2138464368441464,0.13973660516577321,5,0.20221254528190813,0.2,0.16288220358559113,0.20221254528190813,0.2,0.16288220358559113,global
0.0,0.0,0.0,spacing_8,0.09753869760697133,0.11111111111111112,0.07856742013183861,2,0.003447172058636707,0.022450793343078757,0.0027766970652916318,0.0,5.0,0.0,0.03566935603380862,0.6694004317124684,0.028731665996123337,0.0,0.0,0.0,0.1273690102961174,1.235687315478068,0.10259573676116325,5,0.03777657514425612,0.02222222222222222,0.03042903097250923,0.030844444444444435,0.06666666666666667,0.02484519974999766,global
0.0,0.0,0.0,spacing_8,0.27759999999999996,0.15,0.22360679774997896,3,0.002645119618638862,0.022328340006060897,0.002130643831374213,0.0,5.0,0.0,0.08085751533246592,0.6158031225204468,0.06513072794492987,0.0,0.0,0.0,0.14447221671025717,1.132577789152924,0.11637236938912683,5,0.0,0.0,0.0,0.08655700754737049,0.06666666666666667,0.06972166887783962,global
0.0,0.0,0.0,spacing_8,0.3701333333333332,0.2,0.2981423969999719,4,0.004187936846155249,0.025260519989145296,0.003373383095633724,0.0,5.0,0.0,0.11083956606041184,0.6476743380228678,0.0892812695632779,0.0,0.0,0.0,0.3556194912822626,1.3363710038348877,0.28645149734547304,5,0.0,0.0,0.0,0.04626666666666665,0.016666666666666666,0.03726779962499649,global
0.0,0.0,0.0,spacing_8,0.07555315028851224,0.15555555555555553,0.06085806194501846,8,0.0027681024824004028,0.023857731108243265,0.0022297065271373257,0.0,5.0,0.0,0.04520353019040182,0.491250342130661,0.03641144320198216,0.0,0.0,0.0,0.254435532143534,1.0451062617839262,0.20494781907934975,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.02248155897234799,0.06666666666666667,0.018108895570007357,global
0.26896782904508204,0.7714285714285715,0.21665358411575858,iterative_matched,0.2172111170906201,0.2857142857142857,0.17496355305594127,1,0.00214782919389294,0.050077214278280734,0.0017300763982720428,0.0,20.0,0.0,0.03171795108794642,0.7488617198807852,0.025548809344258506,0.01538588466555863,0.2793923826444717,0.012393329973400834,0.09015707285595918,1.302799767948094,0.07262152145472833,5,0.20221254528190813,0.2,0.16288220358559113,0.26896782904508204,0.7714285714285715,0.21665358411575858,w128
0.12337777777777774,0.15555555555555553,0.09938079899999064,iterative_matched,0.15110630057702448,0.13333333333333333,0.12171612389003691,2,0.006336616040134939,0.05012027111887518,0.0051041441689687545,0.0,20.0,0.0,0.05440901438379371,0.7510976341035631,0.04382646064514647,0.01833941014106154,0.2737148187778614,0.01477239471997933,0.02753241180130052,1.2747211379281413,0.02217735748279013,5,0.030844444444444435,0.04444444444444444,0.02484519974999766,0.03084444444444442,0.4333333333333333,0.02484519974999765,w128
0.0,0.0,0.0,iterative_matched,0.31036623527697077,0.25,0.25,3,0.0051596129189723375,0.05082894500228576,0.004156068164412198,0.0,20.0,0.0,0.09771056588234042,0.7111156105995178,0.07870586002625538,0.018199189079480413,0.27148924171924593,0.014659446656012258,0.15859410801142756,1.2309660790706771,0.12774755271775795,5,0.0,0.0,0.0,0.13488935383408793,0.35,0.10865337342004414,w128
0.0,0.0,0.0,iterative_matched,0.34622803018948195,0.26666666666666666,0.2788866755113585,4,0.002317411624515454,0.04943552665257205,0.0018666750447639672,0.0,20.0,0.0,0.10398729533359301,0.7176605651775996,0.08376176554836479,0.017644234636990108,0.27014987203809954,0.014212430857084369,0.30406449881648495,1.4153645588900443,0.24492395133215591,5,0.0,0.0,0.0,0.14630804641045703,0.25,0.11785113019775793,w128
0.0,0.0,0.0,iterative_matched,0.15727642410815076,0.15555555555555553,0.12668615834434865,8,0.0052898347519701435,0.05316088667346371,0.004260961849836448,0.0,20.0,0.0,0.10101305001033525,0.6404869637555546,0.08136601096458772,0.017914593621398116,0.263331287878531,0.01443020501683369,0.13142948161370724,1.1631400346868035,0.10586644637457067,5,0.015422222222222217,0.008333333333333333,0.01242259987499883,0.06451578426829427,0.2361111111111111,0.05196746370519364,w128
0.20221254528190813,0.8,0.16288220358559113,late_only,0.15862857142857142,0.08571428571428572,0.12777531299998798,1,0.0016042029384131567,0.024191145708651416,0.001292185453889311,0.0,20.0,0.0,0.14805666400468273,0.8139806049210684,0.11925964165573373,0.0,0.0,0.0,0.11653262641592017,1.1593423326228935,0.09386702963349611,5,0.14838344150977797,0.11428571428571428,0.11952286093343935,0.20221254528190813,0.8,0.16288220358559113,w128
0.12337777777777774,0.15555555555555553,0.09938079899999064,late_only,0.11540934339649397,0.2,0.09296222517045283,2,0.0008648755511288924,0.023541013337671758,0.000696657249424279,0.0,20.0,0.0,0.13734392883593724,0.8031579083866542,0.1106305335641388,0.0,0.0,0.0,0.12332738170899656,1.143741828440691,0.09934020496699586,5,0.030844444444444435,0.01111111111111111,0.02484519974999766,0.0786382120540754,0.4222222222222222,0.06334307917217434,w128
0.0,0.0,0.0,late_only,0.13879999999999998,0.2,0.11180339887498948,3,0.0015163676109616678,0.02363479998311959,0.0012214340983390652,0.0,20.0,0.0,0.11650658426784082,0.7800313100218773,0.09384605268342926,0.0,0.0,0.0,0.17670265288364725,1.107036340743923,0.1423339854655564,5,0.0,0.0,0.0,0.1348893538340879,0.31666666666666665,0.10865337342004412,w128
0.0,0.0,0.0,late_only,0.2266594508655367,0.2,0.18257418583505536,4,0.0026578414130480226,0.025089006684720517,0.0021408912366676787,0.0,20.0,0.0,0.15290487834026154,0.7323315620422364,0.12316487826374642,0.0,0.0,0.0,0.13121356946201895,1.0829749571195302,0.10569252913813577,5,0.0,0.0,0.0,0.0865570075473705,0.2333333333333333,0.06972166887783963,w128
0.0,0.0,0.0,late_only,0.07555315028851224,0.15555555555555553,0.06085806194501846,8,0.0008656434527809448,0.024472004451995922,0.0006972757941987833,0.0,20.0,0.0,0.10980823385649172,0.6803098956743876,0.08845053148137946,0.0,0.0,0.0,0.16589690211982658,1.0585790059520148,0.1336299533128823,5,0.015422222222222217,0.005555555555555555,0.01242259987499883,0.060472025978347416,0.2694444444444445,0.04871021643541717,w128
0.0,0.0,0.0,local_sa_full_context,0.0,0.14285714285714285,0.0,1,0.0010687417655605705,0.014845942848894211,0.0008608714834966065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,w128
0.0,0.0,0.0,local_sa_full_context,0.2860396104832897,0.4,0.23040490392586357,2,0.0007429025465385941,0.014326840005297627,0.000598407995215417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,w128
0.0,0.0,0.0,local_sa_full_context,0.33998917629830505,0.45,0.27386127875258304,3,0.0013631704504198847,0.013905340002384036,0.001098033786764362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,w128
0.0,0.0,0.0,local_sa_full_context,0.1850666666666666,0.4,0.14907119849998596,4,0.00039381467009964464,0.014209033323762318,0.0003172177135732923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,w128
0.0,0.0,0.0,local_sa_full_context,0.061688888888888904,0.4666666666666666,0.04969039949999535,8,0.0013448480374590622,0.016196255554031168,0.0010832750832729275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,w128
0.0,0.0,0.0,local_sa_query_only,0.15862857142857142,0.05714285714285714,0.12777531299998798,1,0.0005921999923098052,0.013907688560097345,0.00047701708900561146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,w128
