complete_path_recovery,condition,correct,depth,example_id,first_hop_hit,latency_seconds,layer_token_kv_states,materialization,materialized_native_kv_tokens,mean_active_memory_fraction,mean_final_token_memory_attention_mass,mean_intervention_state_displacement,mean_memory_to_local_output_norm_ratio,mean_pra_output_divergence_ratio,ordered_prefix_recovery,pra_consumer_layers,reference_recall,replay_count,search_layers,seed,selected_reference_count,selected_reference_uris,target_reference_count,window
0,one_shot,0,8,chain-518920-d8,0,0.028622800018638372,20,selected_chunks,20,0.625,0.707283616065979,0.0,0.0,0.9425086203932087,0.0,1,0.375,0,1,53,4,"[""controlled://518920/fact/1"", ""controlled://518920/fact/5"", ""controlled://518920/fact/2"", ""controlled://518920/fact/4""]",8,w32
1,one_shot,1,1,chain-623649-d1,1,0.02500040002632886,20,selected_chunks,20,0.8,0.9555157423019409,0.0,0.0,1.3804137728811712,0.0,1,1.0,0,1,53,4,"[""controlled://623649/fact/3"", ""controlled://623649/fact/2"", ""controlled://623649/fact/4"", ""controlled://623649/fact/1""]",1,w32
0,one_shot,0,2,chain-728378-d2,1,0.019605800043791533,20,selected_chunks,20,0.7692307692307693,0.8799277544021606,0.0,0.0,1.134966799538264,0.0,1,0.5,0,1,53,4,"[""controlled://728378/fact/5"", ""controlled://728378/fact/4"", ""controlled://728378/fact/3"", ""controlled://728378/fact/1""]",2,w32
0,one_shot,0,8,chain-833107-d8,1,0.02633079991210252,20,selected_chunks,20,0.625,0.7310090661048889,0.0,0.0,0.9634066529289287,0.0,1,0.5,0,1,53,4,"[""controlled://833107/fact/3"", ""controlled://833107/fact/4"", ""controlled://833107/fact/1"", ""controlled://833107/fact/11""]",8,w32
0,one_shot,0,1,chain-937836-d1,0,0.021313700010068715,20,selected_chunks,20,0.8,0.9042856097221375,0.0,0.0,0.9963935835145243,0.0,1,0.0,0,1,53,4,"[""controlled://937836/fact/7"", ""controlled://937836/fact/4"", ""controlled://937836/fact/5"", ""controlled://937836/fact/1""]",1,w32
1,one_shot,0,1,chain-1042565-d1,1,0.024643999990075827,20,selected_chunks,20,0.8,0.9448455572128296,0.0,0.0,1.0404647916654335,0.0,1,1.0,0,1,53,4,"[""controlled://1042565/fact/1"", ""controlled://1042565/fact/0"", ""controlled://1042565/fact/2"", ""controlled://1042565/fact/3""]",1,w32
0,one_shot,0,2,chain-1147294-d2,0,0.03761879994999617,20,selected_chunks,20,0.7692307692307693,0.9432464838027954,0.0,0.0,1.2070601709433253,0.0,1,0.0,0,1,53,4,"[""controlled://1147294/fact/4"", ""controlled://1147294/fact/2"", ""controlled://1147294/fact/5"", ""controlled://1147294/fact/0""]",2,w32
0,one_shot,0,8,chain-1252023-d8,0,0.03213850001338869,20,selected_chunks,20,0.625,0.6579113006591797,0.0,0.0,1.0103157577588802,0.0,1,0.125,0,1,53,4,"[""controlled://1252023/fact/3"", ""controlled://1252023/fact/1"", ""controlled://1252023/fact/0"", ""controlled://1252023/fact/10""]",8,w32
0,one_shot,0,8,chain-1356752-d8,1,0.026255900040268898,20,selected_chunks,20,0.625,0.7553309202194214,0.0,0.0,0.9624249432527183,0.0,1,0.5,0,1,53,4,"[""controlled://1356752/fact/4"", ""controlled://1356752/fact/11"", ""controlled://1356752/fact/10"", ""controlled://1356752/fact/1""]",8,w32
0,one_shot,0,8,chain-1461481-d8,1,0.027917400002479553,20,selected_chunks,20,0.625,0.7010591626167297,0.0,0.0,1.1976355176810978,0.0,1,0.25,0,1,53,4,"[""controlled://1461481/fact/11"", ""controlled://1461481/fact/10"", ""controlled://1461481/fact/7"", ""controlled://1461481/fact/9""]",8,w32
0,one_shot,0,2,chain-1566210-d2,1,0.023809999926015735,20,selected_chunks,20,0.7692307692307693,0.8071179389953613,0.0,0.0,1.0084995140571384,0.0,1,0.5,0,1,53,4,"[""controlled://1566210/fact/3"", ""controlled://1566210/fact/8"", ""controlled://1566210/fact/6"", ""controlled://1566210/fact/10""]",2,w32
0,one_shot,0,8,chain-1670939-d8,1,0.02349080005660653,20,selected_chunks,20,0.625,0.6296757459640503,0.0,0.0,0.977757138382902,0.0,1,0.375,0,1,53,4,"[""controlled://1670939/fact/1"", ""controlled://1670939/fact/10"", ""controlled://1670939/fact/5"", ""controlled://1670939/fact/4""]",8,w32
0,one_shot,0,3,chain-1775668-d3,0,0.024525299901142716,20,selected_chunks,20,0.7407407407407407,0.7417305707931519,0.0,0.0,1.1858983277197688,0.0,1,0.3333333333333333,0,1,53,4,"[""controlled://1775668/fact/5"", ""controlled://1775668/fact/4"", ""controlled://1775668/fact/2"", ""controlled://1775668/fact/1""]",3,w32
0,one_shot,0,4,chain-1880397-d4,0,0.02083579997997731,20,selected_chunks,20,0.7142857142857143,0.9555092453956604,0.0,0.0,1.2467464632024894,0.0,1,0.25,0,1,53,4,"[""controlled://1880397/fact/3"", ""controlled://1880397/fact/9"", ""controlled://1880397/fact/1"", ""controlled://1880397/fact/6""]",4,w32
0,one_shot,0,2,chain-1985126-d2,0,0.02760979998856783,20,selected_chunks,20,0.7692307692307693,0.9310588836669922,0.0,0.0,0.971941693817312,0.0,1,0.0,0,1,53,4,"[""controlled://1985126/fact/8"", ""controlled://1985126/fact/3"", ""controlled://1985126/fact/2"", ""controlled://1985126/fact/11""]",2,w32
0,one_shot,0,2,chain-2089855-d2,1,0.021656300057657063,20,selected_chunks,20,0.7692307692307693,0.7546369433403015,0.0,0.0,0.9384943331921405,0.0,1,0.5,0,1,53,4,"[""controlled://2089855/fact/4"", ""controlled://2089855/fact/6"", ""controlled://2089855/fact/0"", ""controlled://2089855/fact/2""]",2,w32
0,one_shot,0,2,chain-2194584-d2,1,0.021365700056776404,20,selected_chunks,20,0.7692307692307693,0.8219300508499146,0.0,0.0,1.050466879409438,0.0,1,0.5,0,1,53,4,"[""controlled://2194584/fact/10"", ""controlled://2194584/fact/4"", ""controlled://2194584/fact/11"", ""controlled://2194584/fact/0""]",2,w32
0,one_shot,0,1,chain-2299313-d1,0,0.023572799982503057,20,selected_chunks,20,0.8,0.9705691933631897,0.0,0.0,1.1358146002460126,0.0,1,0.0,0,1,53,4,"[""controlled://2299313/fact/10"", ""controlled://2299313/fact/4"", ""controlled://2299313/fact/9"", ""controlled://2299313/fact/2""]",1,w32
0,one_shot,0,8,chain-2404042-d8,1,0.021276800078339875,20,selected_chunks,20,0.625,0.771394670009613,0.0,0.0,1.3219299564609548,0.0,1,0.125,0,1,53,4,"[""controlled://2404042/fact/9"", ""controlled://2404042/fact/15"", ""controlled://2404042/fact/14"", ""controlled://2404042/fact/2""]",8,w32
1,one_shot,1,2,chain-2508771-d2,1,0.02986779995262623,20,selected_chunks,20,0.7692307692307693,0.8625076413154602,0.0,0.0,1.5067207655472539,0.0,1,1.0,0,1,53,4,"[""controlled://2508771/fact/0"", ""controlled://2508771/fact/4"", ""controlled://2508771/fact/5"", ""controlled://2508771/fact/3""]",2,w32
0,one_shot,1,3,chain-2613500-d3,1,0.020411500008776784,20,selected_chunks,20,0.7407407407407407,0.7407786250114441,0.0,0.0,0.9041815819235427,0.0,1,0.6666666666666666,0,1,53,4,"[""controlled://2613500/fact/8"", ""controlled://2613500/fact/11"", ""controlled://2613500/fact/9"", ""controlled://2613500/fact/3""]",3,w32
0,one_shot,1,2,chain-2718229-d2,0,0.023746499908156693,20,selected_chunks,20,0.7692307692307693,0.9137064218521118,0.0,0.0,1.1391282724647418,0.0,1,0.5,0,1,53,4,"[""controlled://2718229/fact/8"", ""controlled://2718229/fact/4"", ""controlled://2718229/fact/1"", ""controlled://2718229/fact/6""]",2,w32
0,one_shot,0,8,chain-2822958-d8,1,0.022518599987961352,20,selected_chunks,20,0.625,0.6146297454833984,0.0,0.0,0.9517621096890688,0.0,1,0.375,0,1,53,4,"[""controlled://2822958/fact/10"", ""controlled://2822958/fact/5"", ""controlled://2822958/fact/1"", ""controlled://2822958/fact/11""]",8,w32
0,one_shot,0,4,chain-2927687-d4,0,0.021801099996082485,20,selected_chunks,20,0.7142857142857143,0.9216331243515015,0.0,0.0,1.138543676632976,0.0,1,0.0,0,1,53,4,"[""controlled://2927687/fact/7"", ""controlled://2927687/fact/12"", ""controlled://2927687/fact/3"", ""controlled://2927687/fact/13""]",4,w32
0,one_shot,0,3,chain-3032416-d3,1,0.02400049997959286,20,selected_chunks,20,0.7407407407407407,0.6750545501708984,0.0,0.0,0.98734916945257,0.0,1,0.6666666666666666,0,1,53,4,"[""controlled://3032416/fact/7"", ""controlled://3032416/fact/8"", ""controlled://3032416/fact/9"", ""controlled://3032416/fact/10""]",3,w32
0,one_shot,0,1,chain-3137145-d1,0,0.021384700085036457,20,selected_chunks,20,0.8,0.8964836001396179,0.0,0.0,0.9691545397365968,0.0,1,0.0,0,1,53,4,"[""controlled://3137145/fact/4"", ""controlled://3137145/fact/8"", ""controlled://3137145/fact/2"", ""controlled://3137145/fact/9""]",1,w32
0,one_shot,0,1,chain-3241874-d1,0,0.023516600020229816,20,selected_chunks,20,0.8,0.933164119720459,0.0,0.0,1.0391947638128776,0.0,1,0.0,0,1,53,4,"[""controlled://3241874/fact/1"", ""controlled://3241874/fact/2"", ""controlled://3241874/fact/5"", ""controlled://3241874/fact/7""]",1,w32
0,one_shot,0,3,chain-3346603-d3,0,0.022487399983219802,20,selected_chunks,20,0.7407407407407407,0.8336246013641357,0.0,0.0,1.0045847001304886,0.0,1,0.3333333333333333,0,1,53,4,"[""controlled://3346603/fact/2"", ""controlled://3346603/fact/4"", ""controlled://3346603/fact/6"", ""controlled://3346603/fact/0""]",3,w32
1,iterative_matched,1,1,chain-100004-d1,1,0.0437726000091061,20,selected_chunks,20,0.5,0.5157552137970924,0.26816407839457196,0.0,0.6813929133883871,0.0,4,1.0,0,4,53,4,"[""controlled://100004/fact/0"", ""controlled://100004/fact/4"", ""controlled://100004/fact/9"", ""controlled://100004/fact/8""]",1,w32
0,iterative_matched,0,8,chain-204733-d8,0,0.06037110008765012,20,selected_chunks,20,0.29411764705882354,0.4511648043990135,0.26596065362294513,0.0,0.5065471926158311,0.0,4,0.25,0,4,53,4,"[""controlled://204733/fact/8"", ""controlled://204733/fact/1"", ""controlled://204733/fact/12"", ""controlled://204733/fact/5""]",8,w32
0,iterative_matched,0,4,chain-309462-d4,0,0.06018559995573014,20,selected_chunks,20,0.38461538461538464,0.5996084064245224,0.3419281641642253,0.0,0.6395074867928394,0.0,4,0.25,0,4,53,4,"[""controlled://309462/fact/6"", ""controlled://309462/fact/5"", ""controlled://309462/fact/0"", ""controlled://309462/fact/8""]",4,w32
0,iterative_matched,0,2,chain-414191-d2,0,0.040835399995557964,20,selected_chunks,20,0.45454545454545453,0.5597234964370728,0.28980936606725055,0.0,0.6079403796685279,0.0,4,0.0,0,4,53,4,"[""controlled://414191/fact/6"", ""controlled://414191/fact/9"", ""controlled://414191/fact/0"", ""controlled://414191/fact/5""]",2,w32
0,iterative_matched,0,8,chain-518920-d8,0,0.04556040000170469,20,selected_chunks,20,0.29411764705882354,0.528200551867485,0.359147310256958,0.0,0.7904689475231175,0.0,4,0.25,0,4,53,4,"[""controlled://518920/fact/1"", ""controlled://518920/fact/7"", ""controlled://518920/fact/4"", ""controlled://518920/fact/0""]",8,w32
1,iterative_matched,0,1,chain-623649-d1,1,0.04929330002050847,20,selected_chunks,20,0.5,0.4233334679156542,0.28653572003046673,0.0,0.7443251908319249,0.0,4,1.0,0,4,53,4,"[""controlled://623649/fact/3"", ""controlled://623649/fact/0"", ""controlled://623649/fact/1"", ""controlled://623649/fact/2""]",1,w32
1,iterative_matched,0,2,chain-728378-d2,1,0.050204799976199865,20,selected_chunks,20,0.45454545454545453,0.6720896065235138,0.3005501429239909,0.0,0.6701116373550402,0.0,4,1.0,0,4,53,4,"[""controlled://728378/fact/5"", ""controlled://728378/fact/3"", ""controlled://728378/fact/0"", ""controlled://728378/fact/4""]",2,w32
0,iterative_matched,1,8,chain-833107-d8,0,0.04844539996702224,20,selected_chunks,20,0.29411764705882354,0.48314516246318817,0.323975145816803,0.0,0.8727320019131815,0.0,4,0.25,0,4,53,4,"[""controlled://833107/fact/3"", ""controlled://833107/fact/0"", ""controlled://833107/fact/2"", ""controlled://833107/fact/8""]",8,w32
0,iterative_matched,0,1,chain-937836-d1,0,0.04943929996807128,20,selected_chunks,20,0.5,0.6201643720269203,0.2651929259300232,0.0,0.648686842845195,0.0,4,0.0,0,4,53,4,"[""controlled://937836/fact/7"", ""controlled://937836/fact/0"", ""controlled://937836/fact/4"", ""controlled://937836/fact/1""]",1,w32
1,iterative_matched,0,1,chain-1042565-d1,1,0.044454599963501096,20,selected_chunks,20,0.5,0.5939055532217026,0.35379302501678467,0.0,0.7830446181049977,0.0,4,1.0,0,4,53,4,"[""controlled://1042565/fact/1"", ""controlled://1042565/fact/4"", ""controlled://1042565/fact/5"", ""controlled://1042565/fact/0""]",1,w32
0,iterative_matched,0,2,chain-1147294-d2,1,0.04576430004090071,20,selected_chunks,20,0.45454545454545453,0.6906147301197052,0.2843046188354492,0.0,0.7359459893904102,0.0,4,0.5,0,4,53,4,"[""controlled://1147294/fact/4"", ""controlled://1147294/fact/3"", ""controlled://1147294/fact/0"", ""controlled://1147294/fact/5""]",2,w32
0,iterative_matched,0,8,chain-1252023-d8,0,0.05138229997828603,20,selected_chunks,20,0.29411764705882354,0.48058218136429787,0.27271078030268353,0.0,0.5854815010216554,0.0,4,0.125,0,4,53,4,"[""controlled://1252023/fact/3"", ""controlled://1252023/fact/9"", ""controlled://1252023/fact/4"", ""controlled://1252023/fact/10""]",8,w32
0,iterative_matched,0,8,chain-1356752-d8,0,0.04761739994864911,20,selected_chunks,20,0.29411764705882354,0.42566806823015213,0.25904635588328045,0.0,0.5784112017500087,0.0,4,0.25,0,4,53,4,"[""controlled://1356752/fact/4"", ""controlled://1356752/fact/2"", ""controlled://1356752/fact/8"", ""controlled://1356752/fact/1""]",8,w32
0,iterative_matched,0,8,chain-1461481-d8,0,0.11988909996580333,20,selected_chunks,20,0.29411764705882354,0.32235269236844033,0.3219990332921346,0.0,0.6013476219760285,0.0,4,0.375,0,4,53,4,"[""controlled://1461481/fact/11"", ""controlled://1461481/fact/9"", ""controlled://1461481/fact/1"", ""controlled://1461481/fact/2""]",8,w32
0,iterative_matched,0,2,chain-1566210-d2,0,0.04884499998297542,20,selected_chunks,20,0.45454545454545453,0.5577626675367355,0.31426042318344116,0.0,0.9092577245985652,0.0,4,0.0,0,4,53,4,"[""controlled://1566210/fact/3"", ""controlled://1566210/fact/5"", ""controlled://1566210/fact/4"", ""controlled://1566210/fact/2""]",2,w32
0,iterative_matched,0,8,chain-1670939-d8,1,0.04641409998293966,20,selected_chunks,20,0.29411764705882354,0.4133709967136383,0.30038319031397503,0.0,0.5789999647025734,0.0,4,0.25,0,4,53,4,"[""controlled://1670939/fact/1"", ""controlled://1670939/fact/10"", ""controlled://1670939/fact/5"", ""controlled://1670939/fact/6""]",8,w32
0,iterative_matched,1,3,chain-1775668-d3,0,0.04261569993104786,20,selected_chunks,20,0.4166666666666667,0.6461871117353439,0.2926114996274312,0.0,0.7289107501673673,0.0,4,0.0,0,4,53,4,"[""controlled://1775668/fact/5"", ""controlled://1775668/fact/7"", ""controlled://1775668/fact/2"", ""controlled://1775668/fact/3""]",3,w32
0,iterative_matched,0,4,chain-1880397-d4,0,0.04577140009496361,20,selected_chunks,20,0.38461538461538464,0.7051850855350494,0.30150959889094037,0.0,0.710346179672077,0.0,4,0.25,0,4,53,4,"[""controlled://1880397/fact/3"", ""controlled://1880397/fact/10"", ""controlled://1880397/fact/12"", ""controlled://1880397/fact/1""]",4,w32
0,iterative_matched,0,2,chain-1985126-d2,0,0.04655149998143315,20,selected_chunks,20,0.45454545454545453,0.6118820309638977,0.29099931319554645,0.0,0.5958218878850177,0.0,4,0.0,0,4,53,4,"[""controlled://1985126/fact/8"", ""controlled://1985126/fact/3"", ""controlled://1985126/fact/4"", ""controlled://1985126/fact/5""]",2,w32
0,iterative_matched,0,2,chain-2089855-d2,0,0.04470700002275407,20,selected_chunks,20,0.45454545454545453,0.5373487696051598,0.3017014265060425,0.0,0.6585097419894695,0.0,4,0.0,0,4,53,4,"[""controlled://2089855/fact/4"", ""controlled://2089855/fact/5"", ""controlled://2089855/fact/6"", ""controlled://2089855/fact/3""]",2,w32
0,iterative_matched,0,2,chain-2194584-d2,0,0.047650499967858195,20,selected_chunks,20,0.45454545454545453,0.5499775409698486,0.3114132483800252,0.0,0.792431261886724,0.0,4,0.0,0,4,53,4,"[""controlled://2194584/fact/10"", ""controlled://2194584/fact/5"", ""controlled://2194584/fact/4"", ""controlled://2194584/fact/8""]",2,w32
0,iterative_matched,0,1,chain-2299313-d1,0,0.04871459992136806,20,selected_chunks,20,0.5,0.6312775015830994,0.2610224684079488,0.0,0.6752473214421361,0.0,4,0.0,0,4,53,4,"[""controlled://2299313/fact/10"", ""controlled://2299313/fact/4"", ""controlled://2299313/fact/0"", ""controlled://2299313/fact/7""]",1,w32
0,iterative_matched,0,8,chain-2404042-d8,0,0.04952140001114458,20,selected_chunks,20,0.29411764705882354,0.6035435050725937,0.3207576672236125,0.0,0.6394104232245887,0.0,4,0.25,0,4,53,4,"[""controlled://2404042/fact/9"", ""controlled://2404042/fact/5"", ""controlled://2404042/fact/10"", ""controlled://2404042/fact/12""]",8,w32
1,iterative_matched,1,2,chain-2508771-d2,1,0.04347330005839467,20,selected_chunks,20,0.45454545454545453,0.5689059644937515,0.27721595764160156,0.0,0.6604565824468802,0.0,4,1.0,0,4,53,4,"[""controlled://2508771/fact/0"", ""controlled://2508771/fact/4"", ""controlled://2508771/fact/5"", ""controlled://2508771/fact/3""]",2,w32
0,iterative_matched,1,3,chain-2613500-d3,0,0.04949879995547235,20,selected_chunks,20,0.4166666666666667,0.4480426050722599,0.3133855660756429,0.0,0.6271930849127343,0.0,4,0.3333333333333333,0,4,53,4,"[""controlled://2613500/fact/8"", ""controlled://2613500/fact/0"", ""controlled://2613500/fact/7"", ""controlled://2613500/fact/3""]",3,w32
0,iterative_matched,0,2,chain-2718229-d2,0,0.04649829992558807,20,selected_chunks,20,0.45454545454545453,0.7324685305356979,0.32053981224695843,0.0,0.7751798979834738,0.0,4,0.0,0,4,53,4,"[""controlled://2718229/fact/8"", ""controlled://2718229/fact/0"", ""controlled://2718229/fact/9"", ""controlled://2718229/fact/4""]",2,w32
0,iterative_matched,1,8,chain-2822958-d8,1,0.04926599992904812,20,selected_chunks,20,0.29411764705882354,0.3232187032699585,0.2963035504023234,0.0,0.5242407447988318,0.0,4,0.25,0,4,53,4,"[""controlled://2822958/fact/10"", ""controlled://2822958/fact/8"", ""controlled://2822958/fact/0"", ""controlled://2822958/fact/11""]",8,w32
0,iterative_matched,1,4,chain-2927687-d4,0,0.049204800045117736,20,selected_chunks,20,0.38461538461538464,0.6865483969449997,0.37181371450424194,0.0,0.9120044725638169,0.0,4,0.5,0,4,53,4,"[""controlled://2927687/fact/7"", ""controlled://2927687/fact/0"", ""controlled://2927687/fact/1"", ""controlled://2927687/fact/4""]",4,w32
0,iterative_matched,1,3,chain-3032416-d3,0,0.04689420002978295,20,selected_chunks,20,0.4166666666666667,0.634888544678688,0.28250135978062946,0.0,0.573415361513969,0.0,4,0.3333333333333333,0,4,53,4,"[""controlled://3032416/fact/7"", ""controlled://3032416/fact/8"", ""controlled://3032416/fact/4"", ""controlled://3032416/fact/9""]",3,w32
1,iterative_matched,0,1,chain-3137145-d1,1,0.047702500014565885,20,selected_chunks,20,0.5,0.5045917257666588,0.25469261407852173,0.0,0.6888130510866983,0.0,4,1.0,0,4,53,4,"[""controlled://3137145/fact/4"", ""controlled://3137145/fact/6"", ""controlled://3137145/fact/8"", ""controlled://3137145/fact/5""]",1,w32
1,iterative_matched,0,1,chain-3241874-d1,1,0.04614190000575036,20,selected_chunks,20,0.5,0.5915123634040356,0.32583725452423096,0.0,0.7477102626603307,0.0,4,1.0,0,4,53,4,"[""controlled://3241874/fact/1"", ""controlled://3241874/fact/3"", ""controlled://3241874/fact/2"", ""controlled://3241874/fact/6""]",1,w32
0,iterative_matched,0,3,chain-3346603-d3,1,0.050339799956418574,20,selected_chunks,20,0.4166666666666667,0.6583984643220901,0.28921782970428467,0.0,0.5997155565843523,0.0,4,0.3333333333333333,0,4,53,4,"[""controlled://3346603/fact/2"", ""controlled://3346603/fact/7"", ""controlled://3346603/fact/8"", ""controlled://3346603/fact/4""]",3,w32
1,late_only,0,1,chain-100004-d1,1,0.03102490003220737,20,selected_chunks,20,0.8,0.9802026748657227,0.0,0.0,0.6305139221670522,0.0,1,1.0,0,1,53,4,"[""controlled://100004/fact/4"", ""controlled://100004/fact/9"", ""controlled://100004/fact/8"", ""controlled://100004/fact/1""]",1,w32
0,late_only,0,8,chain-204733-d8,0,0.024172800011001527,20,selected_chunks,20,0.625,0.948160707950592,0.0,0.0,0.43157141566074675,0.0,1,0.125,0,1,53,4,"[""controlled://204733/fact/12"", ""controlled://204733/fact/5"", ""controlled://204733/fact/1"", ""controlled://204733/fact/4""]",8,w32
0,late_only,1,4,chain-309462-d4,0,0.023519999929703772,20,selected_chunks,20,0.7142857142857143,0.9345237612724304,0.0,0.0,0.5908995458003286,0.0,1,0.5,0,1,53,4,"[""controlled://309462/fact/5"", ""controlled://309462/fact/8"", ""controlled://309462/fact/6"", ""controlled://309462/fact/7""]",4,w32
0,late_only,0,2,chain-414191-d2,0,0.02249669993761927,20,selected_chunks,20,0.7692307692307693,0.8495219945907593,0.0,0.0,0.602485148821065,0.0,1,0.0,0,1,53,4,"[""controlled://414191/fact/9"", ""controlled://414191/fact/5"", ""controlled://414191/fact/3"", ""controlled://414191/fact/6""]",2,w32
0,late_only,0,8,chain-518920-d8,0,0.026612799963913858,20,selected_chunks,20,0.625,0.8962541818618774,0.0,0.0,0.4060026140149899,0.0,1,0.375,0,1,53,4,"[""controlled://518920/fact/0"", ""controlled://518920/fact/8"", ""controlled://518920/fact/6"", ""controlled://518920/fact/2""]",8,w32
1,late_only,0,1,chain-623649-d1,1,0.021091099944896996,20,selected_chunks,20,0.8,0.9473317861557007,0.0,0.0,0.6839030734128961,0.0,1,1.0,0,1,53,4,"[""controlled://623649/fact/0"", ""controlled://623649/fact/1"", ""controlled://623649/fact/2"", ""controlled://623649/fact/4""]",1,w32
1,late_only,0,2,chain-728378-d2,1,0.021681200014427304,20,selected_chunks,20,0.7692307692307693,0.902480959892273,0.0,0.0,0.6642588148107259,0.0,1,1.0,0,1,53,4,"[""controlled://728378/fact/3"", ""controlled://728378/fact/0"", ""controlled://728378/fact/4"", ""controlled://728378/fact/2""]",2,w32
0,late_only,0,8,chain-833107-d8,0,0.023449599975720048,20,selected_chunks,20,0.625,0.8555919528007507,0.0,0.0,0.38872024006071487,0.0,1,0.375,0,1,53,4,"[""controlled://833107/fact/5"", ""controlled://833107/fact/8"", ""controlled://833107/fact/0"", ""controlled://833107/fact/3""]",8,w32
0,late_only,0,1,chain-937836-d1,0,0.02220329991541803,20,selected_chunks,20,0.8,0.9800436496734619,0.0,0.0,0.587755801653232,0.0,1,0.0,0,1,53,4,"[""controlled://937836/fact/4"", ""controlled://937836/fact/7"", ""controlled://937836/fact/0"", ""controlled://937836/fact/1""]",1,w32
1,late_only,0,1,chain-1042565-d1,1,0.020513099967502058,20,selected_chunks,20,0.8,0.9267568588256836,0.0,0.0,0.661879736716833,0.0,1,1.0,0,1,53,4,"[""controlled://1042565/fact/4"", ""controlled://1042565/fact/0"", ""controlled://1042565/fact/3"", ""controlled://1042565/fact/5""]",1,w32
0,late_only,0,2,chain-1147294-d2,0,0.023834899999201298,20,selected_chunks,20,0.7692307692307693,0.8519576787948608,0.0,0.0,0.6270740047505647,0.0,1,0.5,0,1,53,4,"[""controlled://1147294/fact/6"", ""controlled://1147294/fact/0"", ""controlled://1147294/fact/1"", ""controlled://1147294/fact/5""]",2,w32
0,late_only,0,8,chain-1252023-d8,0,0.02524959994480014,20,selected_chunks,20,0.625,0.9004048109054565,0.0,0.0,0.4136882756433131,0.0,1,0.125,0,1,53,4,"[""controlled://1252023/fact/4"", ""controlled://1252023/fact/9"", ""controlled://1252023/fact/10"", ""controlled://1252023/fact/2""]",8,w32
0,late_only,1,8,chain-1356752-d8,0,0.023050400079227984,20,selected_chunks,20,0.625,0.9444746971130371,0.0,0.0,0.47991455974729136,0.0,1,0.375,0,1,53,4,"[""controlled://1356752/fact/1"", ""controlled://1356752/fact/5"", ""controlled://1356752/fact/8"", ""controlled://1356752/fact/7""]",8,w32
0,late_only,0,8,chain-1461481-d8,0,0.03670870000496507,20,selected_chunks,20,0.625,0.9588200449943542,0.0,0.0,0.5167415859470309,0.0,1,0.375,0,1,53,4,"[""controlled://1461481/fact/1"", ""controlled://1461481/fact/9"", ""controlled://1461481/fact/2"", ""controlled://1461481/fact/6""]",8,w32
0,late_only,0,2,chain-1566210-d2,0,0.02742289996240288,20,selected_chunks,20,0.7692307692307693,0.9361381530761719,0.0,0.0,0.6928387050632886,0.0,1,0.0,0,1,53,4,"[""controlled://1566210/fact/4"", ""controlled://1566210/fact/2"", ""controlled://1566210/fact/1"", ""controlled://1566210/fact/10""]",2,w32
0,late_only,0,8,chain-1670939-d8,1,0.02289649995509535,20,selected_chunks,20,0.625,0.9598425030708313,0.0,0.0,0.5336149720471999,0.125,1,0.25,0,1,53,4,"[""controlled://1670939/fact/10"", ""controlled://1670939/fact/6"", ""controlled://1670939/fact/9"", ""controlled://1670939/fact/11""]",8,w32
0,late_only,0,3,chain-1775668-d3,1,0.02220170001965016,20,selected_chunks,20,0.7407407407407407,0.7576417326927185,0.0,0.0,0.495348190083041,0.0,1,0.3333333333333333,0,1,53,4,"[""controlled://1775668/fact/3"", ""controlled://1775668/fact/6"", ""controlled://1775668/fact/7"", ""controlled://1775668/fact/1""]",3,w32
0,late_only,0,4,chain-1880397-d4,0,0.025321700028143823,20,selected_chunks,20,0.7142857142857143,0.9411581754684448,0.0,0.0,0.42623388637749376,0.0,1,0.25,0,1,53,4,"[""controlled://1880397/fact/10"", ""controlled://1880397/fact/12"", ""controlled://1880397/fact/1"", ""controlled://1880397/fact/0""]",4,w32
0,late_only,0,2,chain-1985126-d2,0,0.026396799948997796,20,selected_chunks,20,0.7692307692307693,0.8241751790046692,0.0,0.0,0.5320858208151038,0.0,1,0.0,0,1,53,4,"[""controlled://1985126/fact/1"", ""controlled://1985126/fact/9"", ""controlled://1985126/fact/4"", ""controlled://1985126/fact/5""]",2,w32
1,late_only,0,2,chain-2089855-d2,1,0.022613799897953868,20,selected_chunks,20,0.7692307692307693,0.7881097793579102,0.0,0.0,0.545688939122594,0.0,1,1.0,0,1,53,4,"[""controlled://2089855/fact/1"", ""controlled://2089855/fact/2"", ""controlled://2089855/fact/6"", ""controlled://2089855/fact/3""]",2,w32
0,late_only,1,2,chain-2194584-d2,0,0.023724599974229932,20,selected_chunks,20,0.7692307692307693,0.9382662773132324,0.0,0.0,0.7072575919074545,0.0,1,0.0,0,1,53,4,"[""controlled://2194584/fact/10"", ""controlled://2194584/fact/8"", ""controlled://2194584/fact/4"", ""controlled://2194584/fact/7""]",2,w32
0,late_only,0,1,chain-2299313-d1,0,0.022247100016102195,20,selected_chunks,20,0.8,0.9672600030899048,0.0,0.0,0.7834536374892023,0.0,1,0.0,0,1,53,4,"[""controlled://2299313/fact/0"", ""controlled://2299313/fact/4"", ""controlled://2299313/fact/7"", ""controlled://2299313/fact/9""]",1,w32
0,late_only,0,8,chain-2404042-d8,0,0.02330100000835955,20,selected_chunks,20,0.625,0.9245153665542603,0.0,0.0,0.4195372750988346,0.0,1,0.25,0,1,53,4,"[""controlled://2404042/fact/10"", ""controlled://2404042/fact/12"", ""controlled://2404042/fact/5"", ""controlled://2404042/fact/7""]",8,w32
