atomicity_violations,child_records_materialized,child_records_selected,condition,declared_budget_bytes,experiment,materialized_record_ids,native_kv_bytes,overflow_behavior,overflow_case,partial_record_count,record_coverage,records_materialized,records_selected,seed,selected_record_ids,serialized_bytes,serialized_tokens,status,step,task_id,upstream_selection_preserved
0,8,8,static_graph,5753,E4,!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,227082240,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,5753,1980,materialized,2,m4-doc-4,1
0,8,8,static_graph,5753,E4,!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,227082240,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,5753,1980,materialized,3,m4-doc-4,1
0,8,8,static_graph,5753,E4,!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!,227082240,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!,5753,1980,materialized,4,m4-doc-4,1
0,17,17,all_tools,12043,E4,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!,478707712,request_narrow,,0,1.0,18,18,11,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!,12043,4174,materialized,1,m4-doc-4,1
0,17,17,all_tools,12043,E4,!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,478707712,request_narrow,,0,1.0,18,18,11,!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,12043,4174,materialized,2,m4-doc-4,1
0,17,17,all_tools,12043,E4,!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,478707712,request_narrow,,0,1.0,18,18,11,!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,12043,4174,materialized,3,m4-doc-4,1
0,17,17,all_tools,12043,E4,!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,478707712,request_narrow,,0,1.0,18,18,11,!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,12043,4174,materialized,4,m4-doc-4,1
0,1,1,top1_jit,667,E4,!!ref:tool:paper6_5_auto:search_repository:v1!!,26722304,request_narrow,,0,1.0,2,2,11,!!ref:tool:paper6_5_auto:search_repository:v1!!,667,233,materialized,1,m4-repo-5,1
0,1,1,top1_jit,692,E4,!!ref:tool:paper6_5_auto:get_repository:v1!!,27066368,request_narrow,,0,1.0,2,2,11,!!ref:tool:paper6_5_auto:get_repository:v1!!,692,236,materialized,2,m4-repo-5,1
0,2,2,union_jit_k2,1330,E4,!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,53673984,request_narrow,,0,1.0,3,3,11,!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,1330,468,materialized,1,m4-repo-5,1
0,2,2,union_jit_k2,1350,E4,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!,54018048,request_narrow,,0,1.0,3,3,11,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!,1350,471,materialized,2,m4-repo-5,1
0,4,4,union_jit_k4,2778,E4,!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,110100480,request_narrow,,0,1.0,5,5,11,!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,2778,960,materialized,1,m4-repo-5,1
0,4,4,union_jit_k4,2773,E4,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,110100480,request_narrow,,0,1.0,5,5,11,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,2773,960,materialized,2,m4-repo-5,1
0,6,6,union_jit_k6,4127,E4,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,164691968,request_narrow,,0,1.0,7,7,11,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,4127,1436,materialized,1,m4-repo-5,1
0,6,6,union_jit_k6,4202,E4,!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,167215104,request_narrow,,0,1.0,7,7,11,!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,4202,1458,materialized,2,m4-repo-5,1
0,8,8,union_jit_k8,5566,E4,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,222380032,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,5566,1939,materialized,1,m4-repo-5,1
0,8,8,union_jit_k8,5694,E4,!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!,225476608,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!,5694,1966,materialized,2,m4-repo-5,1
0,5,5,static_oracle,3610,E4,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,141754368,request_narrow,,0,1.0,6,6,11,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,3610,1236,materialized,1,m4-repo-5,1
0,5,5,static_oracle,3610,E4,!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,141754368,request_narrow,,0,1.0,6,6,11,!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,3610,1236,materialized,2,m4-repo-5,1
0,5,5,static_oracle,3610,E4,!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,141754368,request_narrow,,0,1.0,6,6,11,!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,3610,1236,materialized,3,m4-repo-5,1
0,5,5,static_oracle,3610,E4,!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!,141754368,request_narrow,,0,1.0,6,6,11,!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!,3610,1236,materialized,4,m4-repo-5,1
0,5,5,static_oracle,3610,E4,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,141754368,request_narrow,,0,1.0,6,6,11,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!,3610,1236,materialized,5,m4-repo-5,1
0,8,8,static_graph,5782,E4,!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,226852864,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!,5782,1978,materialized,1,m4-repo-5,1
0,8,8,static_graph,5782,E4,!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!,226852864,request_narrow,,0,1.0,9,9,11,!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!,5782,1978,materialized,2,m4-repo-5,1
0,17,17,all_tools,12043,E4,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!,478707712,request_narrow,,0,1.0,18,18,11,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!,12043,4174,materialized,1,m4-repo-5,1
0,17,17,all_tools,12043,E4,!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,478707712,request_narrow,,0,1.0,18,18,11,!!ref:tool:paper6_5_auto:archive_report:v1!!|!!ref:tool:paper6_5_auto:notify_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:export_document:v1!!|!!ref:tool:paper6_5_auto:create_report:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:extract_metadata:v1!!|!!ref:tool:paper6_5_auto:read_document:v1!!|!!ref:tool:paper6_5_auto:search_repository:v1!!|!!ref:tool:paper6_5_auto:update_document:v1!!|!!ref:tool:paper6_5_auto:purge_archive:v1!!|!!ref:tool:paper6_5_auto:create_issue:v1!!|!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:search_document:v1!!|!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,12043,4174,materialized,2,m4-repo-5,1
0,1,1,top1_jit,745,E4,!!ref:tool:paper6_5_auto:update_user:v1!!,29130752,request_narrow,,0,1.0,2,2,23,!!ref:tool:paper6_5_auto:update_user:v1!!,745,254,materialized,1,m4-user-3,1
0,2,2,union_jit_k2,1416,E4,!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!,55967744,request_narrow,,0,1.0,3,3,23,!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!,1416,488,materialized,1,m4-user-3,1
0,2,2,union_jit_k2,1328,E4,!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!,54476800,request_narrow,,0,1.0,3,3,23,!!ref:tool:paper6_5_auto:validate_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!,1328,475,materialized,2,m4-user-3,1
0,2,2,union_jit_k2,1493,E4,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!,57802752,request_narrow,,0,1.0,3,3,23,!!ref:tool:paper6_5_auto:update_issue:v1!!|!!ref:tool:paper6_5_auto:update_user:v1!!,1493,504,materialized,3,m4-user-3,1
0,4,4,union_jit_k4,2767,E4,!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,110100480,request_narrow,,0,1.0,5,5,23,!!ref:tool:paper6_5_auto:update_user:v1!!|!!ref:tool:paper6_5_auto:get_user:v1!!|!!ref:tool:paper6_5_auto:search_user:v1!!|!!ref:tool:paper6_5_auto:get_repository:v1!!,2767,960,materialized,1,m4-user-3,1
