seed,variant,dataset,condition,examples,memory_use_parameters,total_pra_parameters,memory_use_parameter_percent,total_pra_parameter_percent,checkpoint_bytes,gold_sequence_logprob,gold_sequence_logprob_valid_examples,gold_mean_token_logprob,gold_mean_token_logprob_valid_examples,gold_sequence_logprob_delta_vs_none,gold_sequence_logprob_delta_vs_none_valid_examples,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_none_valid_examples,gold_first_token_probability,gold_first_token_probability_valid_examples,gold_first_token_rank,gold_first_token_rank_valid_examples,gold_first_token_margin,gold_first_token_margin_valid_examples,gold_first_token_rank_delta_vs_none,gold_first_token_rank_delta_vs_none_valid_examples,gold_first_token_margin_delta_vs_none,gold_first_token_margin_delta_vs_none_valid_examples,direct_sequence_benefit,direct_sequence_benefit_valid_examples,full_sequence_benefit,full_sequence_benefit_valid_examples,f1,f1_valid_examples,em,em_valid_examples,selected_chunk_fraction,selected_chunk_fraction_valid_examples,materialized_native_kv_tokens,materialized_native_kv_tokens_valid_examples,materialized_native_kv_fraction,materialized_native_kv_fraction_valid_examples,active_kv_tokens_across_layers,active_kv_tokens_across_layers_valid_examples,routing_index_bytes,routing_index_bytes_valid_examples,routing_index_over_detail_kv,routing_index_over_detail_kv_valid_examples,gpu_materialized_kv_bytes,gpu_materialized_kv_bytes_valid_examples,cpu_detail_kv_bytes,cpu_detail_kv_bytes_valid_examples,kv_transfer_bytes,kv_transfer_bytes_valid_examples,peak_gpu_bytes,peak_gpu_bytes_valid_examples,teacher_forced_seconds,teacher_forced_seconds_valid_examples,generation_seconds,generation_seconds_valid_examples,rho_direct,rho_direct_valid_examples,rho_full,rho_full_valid_examples
37,residual_16,qasper,oracle,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-3.697443425655365,8,-3.697443425655365,8,4.800767421722412,8,4.800767421722412,8,0.05885543524345849,8,7.5,8,-2.861328125,8,-24.875,8,5.173828125,8,-1.1821280717849731,8,,0,0.1294642857142857,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.22620333749364363,8,1.3747237000061432,8,4.535105322306429,1,,0
37,residual_16,qasper,routed,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-3.70037978887558,8,-3.70037978887558,8,4.797831058502197,8,4.797831058502197,8,0.04060414229752496,8,4.75,8,-2.92578125,8,-27.625,8,5.109375,8,-1.1821280717849731,8,,0,0.17113095238095238,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258268992.0,8,0.21702306249790126,8,1.3272808249894297,8,7.922670662478748,1,,0
37,residual_32,hotpotqa,oracle,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-6.38091399660334,8,-2.396888669463806,8,13.811053490731865,8,3.974830869701691,8,0.3739564750176214,8,14.5,8,-2.5859375,8,-41.125,8,3.9267578125,8,15.940882124006748,8,13.488338217139244,8,0.4431818181818182,8,0.375,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.25863236251461785,8,1.3133081875057542,8,0.8733780570975567,8,1.0880246490616197,8
37,residual_32,hotpotqa,routed,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-21.46251529455185,8,-5.847405657172203,8,-1.2705478072166443,8,0.5243138819932938,8,0.12518052691153514,8,214.125,8,-7.70703125,8,158.5,8,-1.1943359375,8,15.940882124006748,8,13.488338217139244,8,0.0,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.25349999999889405,8,1.3225484374852385,8,-0.06412808323538376,8,0.005907657073704777,8
37,residual_32,qasper,oracle,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-3.70294189453125,8,-3.70294189453125,8,4.795268952846527,8,4.795268952846527,8,0.0817154930336983,8,9.125,8,-2.9248046875,8,-23.25,8,5.1103515625,8,-1.1821280717849731,8,,0,0.09821428571428571,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.24160973749530967,8,1.4030235250029364,8,2.986680114111172,1,,0
37,residual_32,qasper,routed,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-3.33630508184433,8,-3.33630508184433,8,5.161905765533447,8,5.161905765533447,8,0.06772231886861846,8,4.375,8,-2.552734375,8,-28.0,8,5.482421875,8,-1.1821280717849731,8,,0,0.16517857142857142,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258268992.0,8,0.2224495249975007,8,1.3540516249850043,8,7.326757917182952,1,,0
37,residual_64,hotpotqa,oracle,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-5.946026162535418,8,-2.163992234345642,8,14.245941324799787,8,4.207727304819855,8,0.4066082483732316,8,7.25,8,-1.9140625,8,-48.375,8,4.5986328125,8,15.940882124006748,8,13.488338217139244,8,0.31385281385281383,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.2592984000148135,8,1.392607012501685,8,0.9118089279620823,8,1.1339590079332544,8
37,residual_64,hotpotqa,routed,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-23.487490981817245,8,-6.348548375070095,8,-3.2955234944820404,8,0.023171164095401764,8,0.12876657277738257,8,245.0,8,-8.3564453125,8,189.375,8,-1.84375,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.25592361250164686,8,1.3632391249993816,8,-0.17533699240745443,8,-0.1243682887145641,8
37,residual_64,qasper,oracle,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-4.312931686639786,8,-4.312931686639786,8,4.185279160737991,8,4.185279160737991,8,0.08197276851933566,8,11.75,8,-3.6875,8,-20.625,8,4.34765625,8,-1.1821280717849731,8,,0,0.07142857142857142,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.22468908749578986,8,1.3767167625119328,8,-0.7009837766187361,1,,0
37,residual_64,qasper,routed,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-3.3424409180879593,8,-3.3424409180879593,8,5.155769929289818,8,5.155769929289818,8,0.07210134199704044,8,4.25,8,-2.619140625,8,-28.125,8,5.416015625,8,-1.1821280717849731,8,,0,0.09821428571428571,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258285056.0,8,0.2174490874967887,8,1.3286685624989332,8,6.099779269803763,1,,0
53,combo_residual_16_lora_r4,hotpotqa,oracle,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-8.707926008384675,8,-3.3949486314086244,8,11.48404147895053,8,2.9767709077568725,8,0.29290224728265457,8,73.75,8,-4.8388671875,8,18.125,8,1.673828125,8,15.940882124006748,8,13.488338217139244,8,0.21726190476190477,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.26737377499375725,8,1.441261112500797,8,0.7288175644743186,8,0.9011811715113314,8
53,combo_residual_16_lora_r4,hotpotqa,routed,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-25.551497921347618,8,-7.052899774163961,8,-5.359530434012413,8,-0.6811802349984646,8,0.12368148002526524,8,344.875,8,-9.6796875,8,289.25,8,-3.1669921875,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.2619747374919825,8,1.3906122874905122,8,-0.3525930910061951,8,-0.3097136422093244,8
53,combo_residual_16_lora_r4,qasper,oracle,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-3.2639131285250187,8,-3.2639131285250187,8,5.234297718852758,8,5.234297718852758,8,0.24493462665122934,8,7.0,8,-2.3447265625,8,-25.375,8,5.6904296875,8,-1.1821280717849731,8,,0,0.17946428571428572,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.2341197374917101,8,1.4477181875117822,8,1.2849690228510504,1,,0
53,combo_residual_16_lora_r4,qasper,routed,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-2.6397764310240746,8,-2.6397764310240746,8,5.8584344163537025,8,5.8584344163537025,8,0.18091583129717037,8,3.75,8,-1.810546875,8,-28.625,8,6.224609375,8,-1.1821280717849731,8,,0,0.1943452380952381,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258221184.0,8,0.23111986250296468,8,1.3203839625057299,8,4.767200530213526,1,,0
53,fixed,hotpotqa,oracle,8,0,262144,0.0,0.0439802089059923,0,-8.980378150939941,8,-2.7721894085407257,8,11.211589336395264,8,3.599530130624771,8,0.1661360717153002,8,10.25,8,-3.435546875,8,-45.375,8,3.0771484375,8,15.940882124006748,8,13.488338217139244,8,0.10170454545454546,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.2214811749945511,8,1.1507776375146932,8,0.6707854238780996,8,0.8655859358295694,8
53,fixed,hotpotqa,routed,8,0,262144,0.0,0.0439802089059923,0,-18.290764212608337,8,-5.1731540858745575,8,1.9012032747268677,8,1.1985654532909393,8,0.03158650392549589,8,34.125,8,-6.326171875,8,-21.5,8,0.1865234375,8,15.940882124006748,8,13.488338217139244,8,0.0,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.21539169999596197,8,1.0648837625121814,8,0.10688747824938533,8,0.18678506505621809,8
53,fixed,qasper,oracle,8,0,262144,0.0,0.0439802089059923,0,-7.053952693939209,8,-7.053952693939209,8,1.4442581534385681,8,1.4442581534385681,8,0.000990066684607882,8,25.0,8,-6.3291015625,8,-7.375,8,1.7060546875,8,-1.1821280717849731,8,,0,0.175,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.19588288749218918,8,1.183951100007107,8,1.6995487421836728,1,,0
53,fixed,qasper,routed,8,0,262144,0.0,0.0439802089059923,0,-7.121325492858887,8,-7.121325492858887,8,1.3768853545188904,8,1.3768853545188904,8,0.002460659230564488,8,25.25,8,-6.32421875,8,-7.125,8,1.7109375,8,-1.1821280717849731,8,,0,0.07291666666666667,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258285056.0,8,0.18544047498289729,8,1.103228649990342,8,2.7036855603261967,1,,0
53,lora_o_r4,hotpotqa,oracle,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-8.268198937177658,8,-3.1013187430799007,8,11.923768550157547,8,3.270400796085596,8,0.24748475246940416,8,44.125,8,-4.3603515625,8,-11.5,8,2.15234375,8,15.940882124006748,8,13.488338217139244,8,0.14583333333333331,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.22990279999794438,8,1.2156756000040332,8,0.7603691894958657,8,0.9412782258475424,8
53,lora_o_r4,hotpotqa,routed,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-24.14842590689659,8,-6.730838440358639,8,-3.956458419561386,8,-0.35911890119314194,8,0.12820143511603632,8,269.75,8,-8.82421875,8,214.125,8,-2.3115234375,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.22607386249728734,8,1.1467635499939206,8,-0.27697522880394493,8,-0.227141878969201,8
53,lora_o_r4,qasper,oracle,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-3.194552779197693,8,-3.194552779197693,8,5.303658068180084,8,5.303658068180084,8,0.16507455478131305,8,5.75,8,-2.2998046875,8,-26.625,8,5.7353515625,8,-1.1821280717849731,8,,0,0.17946428571428572,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.19712255000922596,8,1.2061397375073284,8,3.691086073250151,1,,0
53,lora_o_r4,qasper,routed,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-2.8078885823488235,8,-2.8078885823488235,8,5.6903222650289536,8,5.6903222650289536,8,0.12002728678635322,8,3.875,8,-2.05078125,8,-28.5,8,5.984375,8,-1.1821280717849731,8,,0,0.13392857142857142,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258285056.0,8,0.19046757500473177,8,1.1523718999960693,8,5.368709333487018,1,,0
53,lora_o_r8,hotpotqa,oracle,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-9.015336936266976,8,-3.4042376181860163,8,11.176630551068229,8,2.9674819209794805,8,0.29504121168335473,8,53.0,8,-4.2939453125,8,-2.625,8,2.21875,8,15.940882124006748,8,13.488338217139244,8,0.26031746031746034,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.23141363749891752,8,1.2007848249850213,8,0.7197574848894551,8,0.882260181384067,8
53,lora_o_r8,hotpotqa,routed,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-27.666627913713455,8,-7.541142173111439,8,-7.47466042637825,8,-1.169422633945942,8,0.13750849822118383,8,315.25,8,-9.1103515625,8,259.625,8,-2.59765625,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.22691026249958668,8,1.1795777749939589,8,-0.4914812363086428,8,-0.460658407377647,8
53,lora_o_r8,qasper,oracle,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-2.9836265444755554,8,-2.9836265444755554,8,5.514584302902222,8,5.514584302902222,8,0.24623932693793904,8,4.5,8,-2.19140625,8,-27.875,8,5.84375,8,-1.1821280717849731,8,,0,0.17946428571428572,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.19784827500552638,8,1.221955662505934,8,2.8436388784831284,1,,0
53,lora_o_r8,qasper,routed,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-2.4699092656373978,8,-2.4699092656373978,8,6.028301581740379,8,6.028301581740379,8,0.20859738095896319,8,2.875,8,-1.802734375,8,-29.5,8,6.232421875,8,-1.1821280717849731,8,,0,0.14434523809523808,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258285056.0,8,0.19589720001386013,8,1.1524083624972263,8,4.7041235628043685,1,,0
53,residual_16,hotpotqa,oracle,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-5.70924286916852,8,-2.128231384791434,8,14.482724618166685,8,4.243488154374063,8,0.39176508642322005,8,23.25,8,-1.87109375,8,-32.375,8,4.6416015625,8,15.940882124006748,8,13.488338217139244,8,0.29545454545454547,8,0.25,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.2598747750162147,8,1.3150053999997908,8,0.9304313793560097,8,1.1627603112048224,8
53,residual_16,hotpotqa,routed,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-19.064829856157303,8,-5.256037555634975,8,1.1271376311779022,8,1.1156819835305214,8,0.11666030962260265,8,139.5,8,-6.7626953125,8,83.875,8,-0.25,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.25351247499202145,8,1.346272750000935,8,0.05597969106133753,8,0.15702640417869307,8
53,residual_16,qasper,oracle,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-3.256635442376137,8,-3.256635442376137,8,5.24157540500164,8,5.24157540500164,8,0.10954698814020958,8,6.125,8,-2.375,8,-26.25,8,5.66015625,8,-1.1821280717849731,8,,0,0.1294642857142857,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260084352.0,8,0.22836812500463566,8,1.380106499986141,8,4.749927095640146,1,,0
53,residual_16,qasper,routed,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-3.340775817632675,8,-3.340775817632675,8,5.157435029745102,8,5.157435029745102,8,0.0690473445574753,8,4.125,8,-2.61328125,8,-28.25,8,5.421875,8,-1.1821280717849731,8,,0,0.2255952380952381,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258221376.0,8,0.21645048749633133,8,1.2466150750042289,8,7.837788087485232,1,,0
53,residual_32,hotpotqa,oracle,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-6.93105533067137,8,-2.7621321936603636,8,13.260912156663835,8,3.6095873455051333,8,0.3698988974865074,8,55.875,8,-3.4462890625,8,0.25,8,3.06640625,8,15.940882124006748,8,13.488338217139244,8,0.21212121212121213,8,0.125,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.25829655000416096,8,1.326132800008054,8,0.8390287413653964,8,1.046578723569838,8
53,residual_32,hotpotqa,routed,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-21.574022114276886,8,-5.949098542332649,8,-1.382054626941681,8,0.4226209968328476,8,0.10365400043042428,8,267.375,8,-8.1181640625,8,211.75,8,-1.60546875,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.25521569999546045,8,1.375990462496702,8,-0.10084897258515911,8,-0.03383392708882152,8
53,residual_32,qasper,oracle,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-3.675930991768837,8,-3.675930991768837,8,4.82227985560894,8,4.82227985560894,8,0.132231472118292,8,10.625,8,-2.892578125,8,-21.75,8,5.142578125,8,-1.1821280717849731,8,,0,0.06696428571428571,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.22585519999120152,8,1.3961136125144549,8,1.0901224677981731,1,,0
53,residual_32,qasper,routed,8,917952,1180096,0.15400589266080264,0.19798610156679494,3687093,-3.287335067987442,8,-3.287335067987442,8,5.210875779390335,8,5.210875779390335,8,0.10083102493081242,8,4.875,8,-2.439453125,8,-27.5,8,5.595703125,8,-1.1821280717849731,8,,0,0.18392857142857144,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258269184.0,8,0.217362912480894,8,1.342306862497935,8,6.452654813704867,1,,0
53,residual_64,hotpotqa,oracle,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-8.391492009512149,8,-3.5850794036814477,8,11.800475477823056,8,2.786640135484049,8,0.4356600591997388,8,73.875,8,-4.3115234375,8,18.25,8,2.201171875,8,15.940882124006748,8,13.488338217139244,8,0.31385281385281383,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.2597580000074231,8,1.3944523625032161,8,0.7283894157005837,8,0.9034409951409208,8
53,residual_64,hotpotqa,routed,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-24.40218710899353,8,-6.624512404203415,8,-4.210219621658325,8,-0.2527928650379181,8,0.13584566106873197,8,273.625,8,-8.841796875,8,218.0,8,-2.3291015625,8,15.940882124006748,8,13.488338217139244,8,0.0,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.2544013625010848,8,1.3569145625224337,8,-0.25093872005651957,8,-0.21475586043444697,8
53,residual_64,qasper,oracle,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-3.6547731757164,8,-3.6547731757164,8,4.843437671661377,8,4.843437671661377,8,0.2485830839150367,8,8.625,8,-2.8857421875,8,-23.75,8,5.1494140625,8,-1.1821280717849731,8,,0,0.14821428571428572,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.23816843750682892,8,1.3863316249917261,8,-2.777742558280264,1,,0
53,residual_64,qasper,routed,8,1835904,2098048,0.3080117853216053,0.3519919942275976,7358965,-3.0337833240628242,8,-3.0337833240628242,8,5.464427523314953,8,5.464427523314953,8,0.1709654331789352,8,3.875,8,-2.337890625,8,-28.5,8,5.697265625,8,-1.1821280717849731,8,,0,0.14821428571428572,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258253312.0,8,0.21842253749491647,8,1.3886820874977275,8,5.351779385067573,1,,0
71,combo_residual_16_lora_r4,hotpotqa,oracle,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-7.292563208378851,8,-2.7166430132929236,8,12.899404278956354,8,3.6550765258725733,8,0.29720809458808617,8,58.875,8,-3.7587890625,8,3.25,8,2.75390625,8,15.940882124006748,8,13.488338217139244,8,0.16666666666666669,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.26956219999556197,8,1.4396495624969248,8,0.8409326776006559,8,1.0415946778742682,8
71,combo_residual_16_lora_r4,hotpotqa,routed,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-24.218946546316147,8,-6.6887441501021385,8,-4.026979058980942,8,-0.3170246109366417,8,0.11890963275675759,8,287.625,8,-8.900390625,8,232.0,8,-2.3876953125,8,15.940882124006748,8,13.488338217139244,8,0.0,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.26177692501369165,8,1.399736249994021,8,-0.281719475239142,8,-0.239513320288385,8
71,combo_residual_16_lora_r4,qasper,oracle,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-2.9597267284989357,8,-2.9597267284989357,8,5.538484118878841,8,5.538484118878841,8,0.19890629408473615,8,6.5,8,-1.740234375,8,-25.875,8,6.294921875,8,-1.1821280717849731,8,,0,0.18392857142857144,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.23234177499398356,8,1.426177387496864,8,3.826517592139008,1,,0
71,combo_residual_16_lora_r4,qasper,routed,8,631008,893152,0.10586495842495877,0.14984516733095107,2549885,-2.7487708181142807,8,-2.7487708181142807,8,5.749440029263496,8,5.749440029263496,8,0.1239640097192023,8,4.375,8,-1.8671875,8,-28.0,8,6.16796875,8,-1.1821280717849731,8,,0,0.15000000000000002,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258285056.0,8,0.22510292499646312,8,1.4157603624917101,8,6.343274068524335,1,,0
71,fixed,hotpotqa,oracle,8,0,262144,0.0,0.0439802089059923,0,-8.980378150939941,8,-2.7721894085407257,8,11.211589336395264,8,3.599530130624771,8,0.1661360717153002,8,10.25,8,-3.435546875,8,-45.375,8,3.0771484375,8,15.940882124006748,8,13.488338217139244,8,0.10170454545454546,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.22189591250935337,8,1.131963600004383,8,0.6707854238780996,8,0.8655859358295694,8
71,fixed,hotpotqa,routed,8,0,262144,0.0,0.0439802089059923,0,-18.290764212608337,8,-5.1731540858745575,8,1.9012032747268677,8,1.1985654532909393,8,0.03158650392549589,8,34.125,8,-6.326171875,8,-21.5,8,0.1865234375,8,15.940882124006748,8,13.488338217139244,8,0.0,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.2155272750023869,8,1.051535837497795,8,0.10688747824938533,8,0.18678506505621809,8
71,fixed,qasper,oracle,8,0,262144,0.0,0.0439802089059923,0,-7.053952693939209,8,-7.053952693939209,8,1.4442581534385681,8,1.4442581534385681,8,0.000990066684607882,8,25.0,8,-6.3291015625,8,-7.375,8,1.7060546875,8,-1.1821280717849731,8,,0,0.175,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.1929933124993113,8,1.133609387499746,8,1.6995487421836728,1,,0
