stage,config_id,method,edge_family,top_k,threshold,policy,split,seed,example_id,facets,units,edges,interleaved,shared_entity,ari,nmi,pairwise_f1,boundary_f1,cluster_count_error,graph_ms,cluster_ms,iterations,converged
top_k,k-2,cc,contextual,2,0.55,union,validation,37,validation-s37-e021,4,16,30,0,1,0.8926174496644296,0.9460285746562119,0.9130434782608696,0.8571428571428571,1,1.1789000127464533,0.8696001023054123,4,1
top_k,k-2,cc,contextual,2,0.55,union,validation,37,validation-s37-e022,5,20,40,1,1,0.9614604462474645,0.9707468043696699,0.967741935483871,1.0,1,0.9165999945253134,0.45330007560551167,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,37,validation-s37-e023,6,24,42,1,1,0.9019422074846044,0.9387536778252105,0.9142857142857143,0.9411764705882353,3,0.9058997966349125,0.5787999834865332,4,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e000,1,5,10,0,0,0.0,0.0,0.7499999999999999,0.0,1,0.8265001233667135,0.3774999640882015,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e001,2,7,16,0,0,1.0,0.9999999999999999,1.0,1.0,0,0.8523999713361263,0.33570011146366596,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e002,3,12,22,1,0,0.7552533992583437,0.8542738330516865,0.8125000000000001,0.923076923076923,2,1.8545000348240137,0.7702999282628298,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e003,4,17,38,1,1,1.0,1.0,1.0,1.0,0,1.4933000784367323,0.6508000660687685,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e004,5,20,40,0,1,0.8998101666315124,0.9384103792098537,0.9152542372881356,0.7272727272727273,2,1.364199910312891,0.7524001412093639,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e005,6,24,50,0,1,0.9361406756131421,0.9714041968211836,0.9444444444444444,0.9090909090909091,1,1.3919000048190355,0.7478001061826944,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e006,1,5,12,1,0,0.0,0.0,1.0,0.0,0,1.334700034931302,0.5256000440567732,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e007,2,7,12,1,0,1.0,0.9999999999999999,1.0,1.0,0,0.8390999864786863,0.33929990604519844,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e008,3,13,28,0,0,0.9367396593673966,0.9359596314694716,0.9545454545454545,0.8,1,0.8123000152409077,0.44759991578757763,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e009,4,17,38,0,1,1.0,1.0,1.0,1.0,0,0.9783999994397163,0.5489999894052744,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e010,5,19,40,1,1,0.956029827719208,0.9693687998283107,0.962962962962963,1.0,1,0.8584999013692141,0.7597000803798437,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e011,6,24,50,1,1,0.9361406756131421,0.9684094359818353,0.9444444444444444,1.0,1,1.4712000265717506,0.7860001642256975,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e012,1,5,12,0,0,0.0,0.0,1.0,0.0,0,1.382600050419569,0.54390006698668,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e013,2,7,12,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.283199992030859,0.5570999346673489,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e014,3,12,16,1,0,0.7995139732685298,0.861464006106324,0.8484848484848484,0.9333333333333333,2,1.456600148230791,0.7444999646395445,4,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e015,4,17,36,1,1,0.9316811788345613,0.9538197119058962,0.9454545454545454,0.9090909090909091,1,1.3512999285012484,0.6401999853551388,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e016,5,20,42,0,1,0.941442366961167,0.9505594809791427,0.9508196721311475,0.8,2,1.1422999668866396,0.4794001579284668,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e017,6,24,46,0,1,0.8842281879194631,0.9470572590473137,0.898550724637681,0.7142857142857143,2,0.9057000279426575,0.47140009701251984,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e018,1,5,12,1,0,0.0,0.0,1.0,0.0,0,0.8109998889267445,0.8389998693019152,4,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e019,2,7,10,1,0,0.6956521739130435,0.8095401960023787,0.8,0.7499999999999999,1,0.9892999660223722,0.4292998928576708,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e020,3,13,30,0,0,1.0,1.0,1.0,1.0,0,0.9196000173687935,0.3861000295728445,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e021,4,17,28,0,1,0.7776162790697674,0.874605135555374,0.8163265306122449,0.6666666666666666,3,0.838099978864193,0.40829996578395367,2,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e022,5,19,30,1,1,0.8597977589505329,0.9307137598884687,0.88,0.967741935483871,2,1.4323999639600515,0.7602998521178961,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,53,validation-s53-e023,6,24,58,1,1,1.0,1.0,1.0,1.0,0,1.41629995778203,0.7154999766498804,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e000,1,5,12,0,0,0.0,0.0,1.0,0.0,0,1.2866000179201365,0.512199942022562,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e001,2,7,14,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.284400001168251,0.5014000926166773,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e002,3,12,22,1,0,1.0,1.0,1.0,1.0,0,1.6192998737096786,0.6726998835802078,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e003,4,17,40,1,1,0.9077027485578555,0.9488973112282478,0.9259259259259259,1.0,1,1.3981000520288944,0.6603000219911337,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e004,5,20,42,0,1,0.9614604462474645,0.97074680436967,0.967741935483871,0.888888888888889,1,1.3186000287532806,0.6669000722467899,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e005,6,24,50,0,1,0.9687924016282227,0.9780268152531073,0.972972972972973,0.9090909090909091,1,1.3818000443279743,0.7054000161588192,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e006,1,5,12,1,0,0.0,0.0,1.0,0.0,0,1.5828001778572798,0.49969996325671673,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e007,2,7,14,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.2521001044660807,0.5989000201225281,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e008,3,13,32,0,0,1.0,1.0,1.0,1.0,0,0.9131999686360359,0.3700999077409506,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e009,4,17,40,0,1,1.0,1.0,1.0,1.0,0,0.8692999836057425,0.4407998640090227,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e010,5,19,38,1,1,1.0,1.0,1.0,1.0,0,1.19420001283288,0.5388001445680857,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e011,6,24,50,1,1,1.0,1.0,1.0,1.0,0,1.4897000510245562,0.47610001638531685,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e012,1,5,14,0,0,0.0,0.0,1.0,0.0,0,0.8345998357981443,0.3225000109523535,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e013,2,7,16,0,0,1.0,0.9999999999999999,1.0,1.0,0,0.7901000790297985,0.4343001637607813,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e014,3,12,28,1,0,1.0,1.0,1.0,1.0,0,0.9552000556141138,0.3776999656111002,2,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e015,4,17,34,1,1,0.9316811788345613,0.953819711905896,0.9454545454545454,1.0,1,1.0641999542713165,0.725800171494484,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e016,5,20,48,0,1,1.0,1.0,1.0,1.0,0,0.8818001952022314,0.4094000905752182,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e017,6,24,54,0,1,1.0,1.0,1.0,1.0,0,0.8787000551819801,1.0402000043541193,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e018,1,5,10,1,0,0.0,0.0,0.7499999999999999,0.0,1,0.8874000050127506,0.3166000824421644,2,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e019,2,7,14,1,0,1.0,0.9999999999999999,1.0,1.0,0,0.8221000898629427,0.36150007508695126,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e020,3,13,30,0,0,1.0,1.0,1.0,1.0,0,0.8445000275969505,0.372899929061532,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e021,4,17,44,0,1,1.0,1.0,1.0,1.0,0,1.4295000582933426,0.7025999948382378,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e022,5,19,30,1,1,0.8597977589505329,0.9307137598884687,0.88,1.0,2,1.4124999288469553,0.701199984177947,3,1
top_k,k-2,cc,contextual,2,0.55,union,validation,71,validation-s71-e023,6,24,54,1,1,1.0,1.0,1.0,1.0,0,1.6157000791281462,0.7215000223368406,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e000,1,5,20,0,0,0.0,0.0,1.0,0.0,0,1.6459000762552023,0.4259999841451645,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e001,2,7,8,0,0,0.6956521739130435,0.7436453184607812,0.8,0.5,2,1.2701000086963177,0.6605000235140324,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e002,3,12,28,1,0,1.0,1.0,1.0,1.0,0,1.268699998036027,0.5850000306963921,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e003,4,17,38,1,1,0.9550413223140496,0.9605205479569766,0.9642857142857143,0.9090909090909091,1,1.9563999958336353,0.6627999246120453,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e004,5,20,42,0,1,0.8559046587215602,0.912603107642153,0.8771929824561403,0.7272727272727273,3,1.6491999849677086,0.7916998583823442,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e005,6,24,54,0,1,0.9526532479414456,0.9742175559114401,0.958904109589041,0.8333333333333333,1,1.3713999651372433,0.7148000877350569,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e006,1,5,10,1,0,0.0,0.0,1.0,0.0,0,1.253899885341525,0.5148001946508884,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e007,2,7,18,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.9206998404115438,0.6335999350994825,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e008,3,13,36,0,0,1.0,1.0,1.0,1.0,0,1.3651000335812569,0.6385000888258219,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e009,4,17,40,0,1,1.0,1.0,1.0,1.0,0,1.304000150412321,0.7003999780863523,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e010,5,19,38,1,1,1.0,1.0000000000000002,1.0,1.0,0,1.3024001382291317,0.7168999873101711,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e011,6,24,60,1,1,1.0,1.0,1.0,1.0,0,1.9977998454123735,0.9198000188916922,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e012,1,5,8,0,0,0.0,0.0,0.7499999999999999,0.0,1,1.4009000733494759,0.5196998827159405,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e013,2,7,4,0,0,0.3636363636363636,0.6329129160661658,0.5,0.33333333333333337,3,1.3390001840889454,0.5890000611543655,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e014,3,12,26,1,0,0.8836662749706228,0.9199827402249093,0.9142857142857143,1.0,1,1.3978001661598682,0.8270000107586384,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e015,4,17,34,1,1,1.0,1.0,1.0,1.0,0,1.5863999724388123,0.9324001148343086,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e016,5,20,52,0,1,0.9614604462474645,0.9707468043696699,0.967741935483871,0.8,1,1.4359999913722277,0.6889000069350004,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e017,6,24,64,0,1,1.0,1.0,1.0,1.0,0,1.350700156763196,0.6763001438230276,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e018,1,5,18,1,0,0.0,0.0,1.0,0.0,0,1.4939000830054283,0.47980016097426414,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e019,2,7,16,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.4148999471217394,0.7657001260668039,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e020,3,13,42,0,0,1.0,1.0,1.0,1.0,0,1.3705999590456486,0.6313000340014696,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e021,4,17,36,0,1,0.9077027485578555,0.9488973112282477,0.9259259259259259,0.8571428571428571,1,1.5199000481516123,0.73640001937747,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e022,5,19,44,1,1,0.9093799682034976,0.9405583681794485,0.923076923076923,0.9600000000000001,2,1.3926001265645027,0.7480999920517206,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,11,validation-s11-e023,6,24,56,1,1,0.9526532479414456,0.9742175559114401,0.958904109589041,0.9444444444444444,1,1.6944999806582928,0.8497999515384436,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e000,1,5,18,0,0,0.0,0.0,1.0,0.0,0,1.4049999881535769,0.4789999220520258,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e001,2,7,10,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.124899834394455,0.39900001138448715,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e002,3,12,32,1,0,1.0,1.0,1.0,1.0,0,0.9246000554412603,0.3559000324457884,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e003,4,17,32,1,1,0.8318021201413428,0.9072179371009164,0.8627450980392156,1.0,2,1.0358002036809921,0.49769994802773,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e004,5,20,60,0,1,1.0,1.0,1.0,1.0,0,0.9025998879224062,0.5083000287413597,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e005,6,24,60,0,1,0.9687924016282227,0.9780268152531073,0.972972972972973,0.9090909090909091,1,1.2582000344991684,0.5719999317079782,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e006,1,5,18,1,0,0.0,0.0,1.0,0.0,0,0.8183999452739954,0.3068998921662569,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e007,2,7,10,1,0,0.8,0.8335222413724916,0.8750000000000001,1.0,1,0.7939999923110008,0.42070006020367146,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e008,3,13,28,0,0,0.7547169811320755,0.8567357070230729,0.8108108108108109,0.5714285714285715,2,0.9145000949501991,0.45510008931159973,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e009,4,17,38,0,1,0.8830811554332875,0.9178368071299435,0.9056603773584906,0.6666666666666666,2,0.8354999590665102,0.4297001287341118,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e010,5,19,48,1,1,0.7814230933106093,0.9140994367584766,0.8235294117647058,0.9600000000000001,1,0.9873001836240292,0.5020000971853733,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e011,6,24,56,1,1,0.9526532479414456,0.9742175559114401,0.958904109589041,1.0,1,1.6222000122070312,0.5550000350922346,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e012,1,5,16,0,0,0.0,0.0,1.0,0.0,0,0.8364000823348761,0.31849998049438,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e013,2,7,18,0,0,1.0,0.9999999999999999,1.0,1.0,0,0.8235999848693609,0.3035000991076231,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e014,3,12,28,1,0,0.923699421965318,0.9312394307324187,0.9444444444444444,1.0,1,0.8382000960409641,0.4116001073271036,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e015,4,17,54,1,1,1.0,1.0,1.0,1.0,0,0.8578000124543905,0.3971999976783991,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e016,5,20,52,0,1,0.9624283171841013,0.970565211996543,0.96875,0.888888888888889,1,1.4329999685287476,0.5238999146968126,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e017,6,24,58,0,1,0.9687924016282227,0.9780268152531073,0.972972972972973,0.8333333333333333,1,1.4824001118540764,0.7440999615937471,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e018,1,5,18,1,0,0.0,0.0,1.0,0.0,0,1.3482000213116407,0.4102999810129404,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e019,2,7,16,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.5742999967187643,0.7134000770747662,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e020,3,13,36,0,0,0.9367396593673966,0.9359596314694716,0.9545454545454545,0.6666666666666666,1,1.5489000361412764,0.7496001198887825,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e021,4,17,48,0,1,1.0,1.0,1.0,1.0,0,1.407400006428361,0.7064000237733126,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e022,5,19,40,1,1,0.8597977589505329,0.9319643399936451,0.88,0.967741935483871,2,1.3067999389022589,0.6677000783383846,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,23,validation-s23-e023,6,24,50,1,1,0.9361406756131421,0.9714041968211837,0.9444444444444444,1.0,1,1.0611999314278364,0.5682001356035471,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e000,1,4,6,0,0,0.0,0.0,1.0,0.0,0,0.8357998449355364,0.3456000704318285,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e001,2,8,18,0,0,1.0,1.0,1.0,1.0,0,0.8666999638080597,0.6244999822229147,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e002,3,12,32,1,0,1.0,1.0,1.0,1.0,0,0.9331000037491322,0.41300011798739433,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e003,4,16,34,1,1,1.0,1.0,1.0,1.0,0,0.9375999215990305,0.38590002804994583,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e004,5,21,58,0,1,1.0,1.0,1.0,1.0,0,1.8088999204337597,0.7066000252962112,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e005,6,24,46,0,1,0.788883222845487,0.8951376557086589,0.8125000000000001,0.6666666666666666,5,1.450899988412857,0.5725999362766743,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e006,1,4,4,1,0,0.0,0.0,0.6666666666666666,0.0,1,1.2036999687552452,0.38519990630447865,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e007,2,8,12,1,0,0.5555555555555556,0.705829021446042,0.7000000000000001,0.8,2,0.8502998389303684,0.3816999960690737,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e008,3,13,42,0,0,1.0,1.0,1.0,1.0,0,0.9703999385237694,0.39379997178912163,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e009,4,16,34,0,1,0.8926174496644296,0.946028574656212,0.9130434782608696,0.7499999999999999,1,1.0111001320183277,0.48230006359517574,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e010,5,20,50,1,1,0.9614604462474645,0.97074680436967,0.967741935483871,1.0,1,0.8708999957889318,0.43169991113245487,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e011,6,24,46,1,1,0.8842281879194631,0.9470572590473137,0.898550724637681,0.9473684210526316,2,1.0089001152664423,0.5759999621659517,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e012,1,4,8,0,0,0.0,0.0,1.0,0.0,0,1.849799882620573,0.7958000060170889,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e013,2,8,18,0,0,0.8549222797927462,0.8471700184992593,0.9166666666666666,0.6666666666666666,1,1.4102999120950699,0.5079000256955624,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e014,3,12,32,1,0,1.0,1.0,1.0,1.0,0,1.3345000334084034,0.48230006359517574,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e015,4,16,38,1,1,0.9479392624728851,0.9582756106582235,0.9583333333333334,1.0,1,1.318400027230382,0.6870001088827848,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e016,5,21,50,0,1,0.8895705521472392,0.9381445225950775,0.90625,0.7272727272727273,2,2.0449000876396894,0.807400094345212,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e017,6,24,62,0,1,1.0,1.0,1.0,1.0,0,1.4986000023782253,0.6546999793499708,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e018,1,4,8,1,0,0.0,0.0,1.0,0.0,0,1.2280999217182398,0.45439996756613255,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e019,2,8,18,1,0,1.0,1.0,1.0,1.0,0,1.2332000769674778,0.48210006207227707,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e020,3,13,40,0,0,1.0,1.0,1.0,1.0,0,2.004600130021572,0.5623998586088419,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e021,4,16,32,0,1,0.8926174496644296,0.9460285746562119,0.9130434782608696,0.8571428571428571,1,1.3313000090420246,0.7025999948382378,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e022,5,20,48,1,1,0.9614604462474645,0.9707468043696699,0.967741935483871,1.0,1,1.1700999457389116,0.4689998459070921,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,37,validation-s37-e023,6,24,46,1,1,0.9019422074846044,0.9387536778252105,0.9142857142857143,0.9411764705882353,3,0.9027000050991774,0.506300013512373,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e000,1,5,10,0,0,0.0,0.0,0.7499999999999999,0.0,1,1.343300100415945,0.5516000092029572,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e001,2,7,16,0,0,1.0,0.9999999999999999,1.0,1.0,0,0.9673000313341618,0.37420005537569523,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e002,3,12,24,1,0,0.7552533992583437,0.8542738330516865,0.8125000000000001,0.923076923076923,2,0.8527000900357962,0.3939999733120203,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e003,4,17,46,1,1,1.0,1.0,1.0,1.0,0,0.8634000550955534,0.3986000083386898,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e004,5,20,52,0,1,0.8998101666315124,0.9384103792098537,0.9152542372881356,0.7272727272727273,2,0.857299892231822,0.9706998243927956,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e005,6,24,52,0,1,0.9361406756131421,0.9714041968211836,0.9444444444444444,0.9090909090909091,1,0.9924001060426235,0.4974999465048313,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e006,1,5,12,1,0,0.0,0.0,1.0,0.0,0,0.8501999545842409,0.3263000398874283,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e007,2,7,12,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.2888999190181494,0.38679991848766804,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e008,3,13,34,0,0,0.9367396593673966,0.9359596314694716,0.9545454545454545,0.8,1,0.8649998344480991,0.4157999064773321,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e009,4,17,44,0,1,1.0,1.0,1.0,1.0,0,0.8701998740434647,0.758900074288249,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e010,5,19,44,1,1,0.956029827719208,0.9693687998283107,0.962962962962963,1.0,1,1.3955000322312117,0.6774000357836485,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e011,6,24,52,1,1,0.9361406756131421,0.9684094359818353,0.9444444444444444,1.0,1,1.4296998269855976,0.7166001014411449,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e012,1,5,16,0,0,0.0,0.0,1.0,0.0,0,1.0400000028312206,0.34009991213679314,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e013,2,7,12,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.5204001683741808,0.7505998946726322,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e014,3,12,16,1,0,0.7995139732685298,0.861464006106324,0.8484848484848484,0.9333333333333333,2,1.5533000696450472,0.8534002117812634,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e015,4,17,42,1,1,0.9316811788345613,0.9538197119058962,0.9454545454545454,0.9090909090909091,1,1.4313000719994307,0.6442000158131123,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e016,5,20,52,0,1,0.941442366961167,0.9505594809791427,0.9508196721311475,0.8,2,1.6124998219311237,0.921300146728754,2,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e017,6,24,50,0,1,0.8842281879194631,0.9470572590473137,0.898550724637681,0.7142857142857143,2,1.4011000748723745,0.7534001488238573,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e018,1,5,12,1,0,0.0,0.0,1.0,0.0,0,1.2393000070005655,0.5378997884690762,4,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e019,2,7,10,1,0,0.6956521739130435,0.8095401960023787,0.8,0.7499999999999999,1,1.2465999461710453,0.5547998007386923,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e020,3,13,40,0,0,1.0,1.0,1.0,1.0,0,1.867000013589859,0.7533999159932137,3,1
top_k,k-4,cc,contextual,4,0.55,union,validation,53,validation-s53-e021,4,17,34,0,1,0.7776162790697674,0.874605135555374,0.8163265306122449,0.6666666666666666,3,0.9484000038355589,0.49180001951754093,2,1
