model_id,dataset,example_id,method,units,target_facets,predicted_facets,facet_switches,normalized_switch_rate,minimum_contiguous_cover_ratio,non_contiguous_facets,has_non_contiguous_facet,ari,nmi,pairwise_f1,facet_count_abs_error,over_segmented,under_segmented,singleton_rate,decomposition_ms,graph_edges,graph_bytes
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,fixed_window,9,2,2,2.0,0.5,1.6,1.0,1.0,-0.25000000000000006,0.02057065945069283,0.25,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,syntax,9,2,1,2.0,0.5,1.6,1.0,1.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,embedding_kmeans,9,2,2,2.0,0.5,1.6,1.0,1.0,0.23076923076923078,0.3803321489178715,0.6,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,graph_cc,9,2,3,2.0,0.5,1.6,1.0,1.0,0.09090909090909088,0.4580652856440157,0.3333333333333333,1.0,1.0,0.0,0.3333333432674408,2.2205000277608633,12,552
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,graph_lp,9,2,3,2.0,0.5,1.6,1.0,1.0,0.09090909090909088,0.4580652856440157,0.3333333333333333,1.0,1.0,0.0,0.3333333432674408,2.2205000277608633,12,552
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,llm,9,2,1,2.0,0.5,1.6,1.0,1.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,global,17,2,1,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,fixed_window,17,2,4,1.0,0.125,1.0,0.0,0.0,0.5263157894736842,0.7009848081108968,0.6666666666666666,2.0,1.0,0.0,0.25,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,syntax,17,2,3,1.0,0.125,1.0,0.0,0.0,0.7692307692307692,0.8168445257790685,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,embedding_kmeans,17,2,3,1.0,0.125,1.0,0.0,0.0,0.18181818181818177,0.32339783681979684,0.5945945945945946,1.0,1.0,0.0,0.6666666865348816,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,graph_cc,17,2,4,1.0,0.125,1.0,0.0,0.0,-0.13245033112582782,0.10870864609760583,0.17391304347826086,2.0,1.0,0.0,0.25,2.1850999910384417,26,1136
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,graph_lp,17,2,5,1.0,0.125,1.0,0.0,0.0,-0.07999999999999997,0.2440946997639958,0.18181818181818182,3.0,1.0,0.0,0.6000000238418579,2.1850999910384417,26,1136
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,llm,17,2,2,1.0,0.125,1.0,0.0,0.0,0.05813953488372091,0.1909750320608079,0.5909090909090908,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,global,13,2,1,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.0,0.0,0.6875000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,fixed_window,13,2,3,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.07079646017699114,0.24108995487112686,0.37499999999999994,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,syntax,13,2,2,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.04545454545454546,0.07153503251039078,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,embedding_kmeans,13,2,3,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.4375,0.5151034717548454,0.6666666666666665,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,graph_cc,13,2,4,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.16,0.40620948817101343,0.4705882352941177,1.0,1.0,0.0,0.3333333432674408,2.230799989774823,18,816
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,graph_lp,13,2,4,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.16,0.40620948817101343,0.4705882352941177,1.0,1.0,0.0,0.3333333432674408,2.230799989774823,18,816
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,llm,13,2,2,2.0,0.3333333333333333,1.7142857142857142,1.0,1.0,0.4166666666666667,0.4206212428282629,0.7692307692307692,0.0,0.0,0.0,0.20000000298023224,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,global,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,fixed_window,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.8,0.8335222413724916,0.8750000000000001,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,syntax,13,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,embedding_kmeans,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.10256410256410252,0.2512744070271217,0.5833333333333334,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,graph_cc,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.3500825118103375,0.375,1.0,1.0,0.0,0.3333333432674408,2.1080998703837395,20,872
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,graph_lp,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.3500825118103375,0.375,1.0,1.0,0.0,0.3333333432674408,2.1080998703837395,20,872
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,llm,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,global,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,fixed_window,12,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,-0.04597701149425285,0.19418627397366467,0.3809523809523809,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,syntax,12,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.10256410256410252,0.2512744070271217,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,embedding_kmeans,12,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.4166666666666667,0.4206212428282629,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,graph_cc,12,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.6005439318490574,0.6363636363636364,1.0,1.0,0.0,0.25,2.2914002183824778,16,736
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,graph_lp,12,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.6005439318490574,0.6363636363636364,1.0,1.0,0.0,0.25,2.2914002183824778,16,736
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,llm,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,global,16,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,fixed_window,16,2,4,1.0,0.2,1.0,0.0,0.0,0.4444444444444445,0.733680436651211,0.6,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,syntax,16,2,5,1.0,0.2,1.0,0.0,0.0,0.1509433962264151,0.579380164285695,0.25,3.0,1.0,0.0,0.800000011920929,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,embedding_kmeans,16,2,3,1.0,0.2,1.0,0.0,0.0,-0.07142857142857141,0.2740175421212809,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,graph_cc,16,2,3,1.0,0.2,1.0,0.0,0.0,-0.07142857142857141,0.2740175421212809,0.42857142857142855,0.0,0.0,0.0,0.0,3.1330001074820757,26,1112
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,graph_lp,16,2,4,1.0,0.2,1.0,0.0,0.0,0.03669724770642201,0.38625344285713,0.36363636363636365,1.0,1.0,0.0,0.3333333432674408,3.1330001074820757,26,1112
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,llm,16,2,2,1.0,0.2,1.0,0.0,0.0,0.32432432432432434,0.47870397138567994,0.6153846153846153,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,global,6,2,1,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,fixed_window,6,2,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,syntax,6,2,1,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,embedding_kmeans,6,2,2,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,graph_cc,6,2,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3437110184854508,0.4,0.0,0.0,0.0,0.0,1.8720999360084534,8,368
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,graph_lp,6,2,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3437110184854508,0.4,0.0,0.0,0.0,0.0,1.8720999360084534,8,368
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,llm,6,2,1,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,global,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,fixed_window,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.06666666666666664,0.28483386264113447,0.4,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,syntax,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,embedding_kmeans,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.6005439318490574,0.6363636363636364,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,graph_cc,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.06666666666666664,0.2848338626411345,0.4,1.0,1.0,0.0,0.0,2.5261000264436007,20,872
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,graph_lp,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.06666666666666664,0.2848338626411345,0.4,1.0,1.0,0.0,0.0,2.5261000264436007,20,872
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,llm,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,global,15,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6875000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,fixed_window,15,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.44247787610619466,0.7133884404294447,0.625,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,syntax,15,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.44247787610619466,0.7133884404294447,0.625,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,embedding_kmeans,15,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,-0.16666666666666657,0.10449573997811286,0.5384615384615385,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,graph_cc,15,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.16,0.40620948817101343,0.4705882352941177,1.0,1.0,0.0,0.3333333432674408,2.155099995434284,24,1032
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,graph_lp,15,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,-0.017621145374449358,0.3471200707142946,0.26666666666666666,2.0,1.0,0.0,0.5,2.155099995434284,24,1032
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,llm,15,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,global,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,fixed_window,12,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.2,0.44131816428427684,0.5,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,syntax,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,embedding_kmeans,12,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.10256410256410252,0.2512744070271217,0.5833333333333334,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,graph_cc,12,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,0.28985507246376807,0.4861644522971251,0.5333333333333333,1.0,1.0,0.0,0.25,2.381799975410104,16,736
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,graph_lp,12,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,0.28985507246376807,0.4861644522971251,0.5333333333333333,1.0,1.0,0.0,0.25,2.381799975410104,16,736
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,llm,12,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,global,14,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6875000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,fixed_window,14,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.07079646017699114,0.388106141640609,0.37499999999999994,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,syntax,14,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.05405405405405403,0.3156244234780853,0.5,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,embedding_kmeans,14,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.16,0.40620948817101343,0.4705882352941177,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,graph_cc,14,2,5,1.0,0.16666666666666666,1.0,0.0,0.0,-0.008733624454148482,0.3726347473320651,0.15384615384615385,3.0,1.0,0.0,0.6000000238418579,2.319999970495701,18,840
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,graph_lp,14,2,5,1.0,0.16666666666666666,1.0,0.0,0.0,-0.008733624454148482,0.3726347473320651,0.15384615384615385,3.0,1.0,0.0,0.6000000238418579,2.319999970495701,18,840
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,llm,14,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6875000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,global,11,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,fixed_window,11,2,3,1.0,0.2,1.0,0.0,0.0,0.32432432432432434,0.47870397138567994,0.6153846153846153,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,syntax,11,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,embedding_kmeans,11,2,2,1.0,0.2,1.0,0.0,0.0,0.0,0.23135989198307746,0.5,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,graph_cc,11,2,4,1.0,0.2,1.0,0.0,0.0,0.11764705882352938,0.4398695005110284,0.4,1.0,1.0,0.0,0.25,2.331199822947383,14,656
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,graph_lp,11,2,4,1.0,0.2,1.0,0.0,0.0,0.11764705882352938,0.4398695005110284,0.4,1.0,1.0,0.0,0.25,2.331199822947383,14,656
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,llm,11,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,global,17,2,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,fixed_window,17,2,4,1.0,0.25,1.0,0.0,0.0,0.2857142857142857,0.6712694853274374,0.4,2.0,1.0,0.0,0.75,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,syntax,17,2,3,1.0,0.25,1.0,0.0,0.0,0.5454545454545454,0.7789794173345359,0.6666666666666666,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,embedding_kmeans,17,2,3,1.0,0.25,1.0,0.0,0.0,-0.1538461538461538,0.2019643764564272,0.4,0.0,0.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,graph_cc,17,2,4,1.0,0.25,1.0,0.0,0.0,0.5454545454545454,0.7789794173345359,0.6666666666666666,1.0,1.0,0.0,0.25,2.506299875676632,26,1136
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,graph_lp,17,2,5,1.0,0.25,1.0,0.0,0.0,0.5454545454545454,0.7789794173345359,0.6666666666666666,1.0,1.0,0.0,0.25,2.506299875676632,26,1136
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,llm,17,2,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,global,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,fixed_window,12,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.2,0.44131816428427684,0.5,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,syntax,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,embedding_kmeans,12,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.10256410256410252,0.2512744070271217,0.5833333333333334,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,graph_cc,12,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.38235294117647056,0.5503898826176473,0.5714285714285714,1.0,1.0,0.0,0.0,2.3511999752372503,18,792
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,graph_lp,12,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.38235294117647056,0.5503898826176473,0.5714285714285714,1.0,1.0,0.0,0.0,2.3511999752372503,18,792
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,llm,12,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,global,11,2,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,fixed_window,11,2,3,1.0,0.25,1.0,0.0,0.0,0.16666666666666663,0.4325380677663125,0.5,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,syntax,11,2,2,1.0,0.25,1.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,embedding_kmeans,11,2,2,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,graph_cc,11,2,2,1.0,0.25,1.0,0.0,0.0,-0.1538461538461538,0.2019643764564272,0.4,0.0,0.0,0.0,0.5,2.148499945178628,18,768
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,graph_lp,11,2,4,1.0,0.25,1.0,0.0,0.0,-0.36363636363636365,0.13715115395349547,0.0,1.0,1.0,0.0,0.3333333432674408,2.148499945178628,18,768
