model_id,dataset,example_id,within_cosine,between_cosine,local_neighbor_purity,centroid_separation,graph_component_purity
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,3cd79ef40bdd11eba7f7acde48001122,0.6800732016563416,0.576401948928833,0.6666666865348816,0.2470514178276062,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,3ed581120bdd11eba7f7acde48001122,0.6726763248443604,0.6294394135475159,1.0,0.16166329383850098,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,40dff7a00bdb11eba7f7acde48001122,0.6857268214225769,0.6472867727279663,0.7142857313156128,0.1605117917060852,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,4175aadc0bdd11eba7f7acde48001122,0.6845943331718445,0.5912889838218689,0.8571428656578064,0.23253440856933594,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,4295a058091511ebbdadac1f6bf848b6,0.6431825160980225,0.6201152205467224,0.5714285969734192,0.1712331771850586,0.7916666716337204
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,439a6dec0bde11eba7f7acde48001122,0.6343346238136292,0.5174977779388428,0.8888888955116272,0.3724614381790161,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,43d20e340baf11ebab90acde48001122,0.6748130321502686,0.5058191418647766,0.8333333134651184,0.4119378924369812,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,43fedada095511ebbdaeac1f6bf848b6,0.6880373358726501,0.6439380049705505,1.0,0.15893453359603882,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,45df5d7c0bdb11eba7f7acde48001122,0.6786859035491943,0.6037824153900146,0.875,0.20207977294921875,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,464cfa460bd911eba7f7acde48001122,0.6581168174743652,0.5497372150421143,0.7142857313156128,0.2580183148384094,0.9166666666666666
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,49831c3008c411ebbd8eac1f6bf848b6,0.6283174157142639,0.6256404519081116,0.7142857313156128,0.1809941530227661,0.800000011920929
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,4ce7cb8e0bdd11eba7f7acde48001122,0.6556520462036133,0.5849254131317139,0.8333333134651184,0.23827701807022095,0.9000000059604645
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,547835de087f11ebbd6bac1f6bf848b6,0.6349729299545288,0.5977886915206909,1.0,0.2099229097366333,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,57e10b360bb011ebab90acde48001122,0.7268833518028259,0.5219807028770447,0.75,0.4228370189666748,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,5a8cbfba0bb011ebab90acde48001122,0.7132734060287476,0.4698335826396942,0.8571428656578064,0.46143972873687744,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,5b168cd8089811ebbd77ac1f6bf848b6,0.6982197761535645,0.6708932518959045,0.4000000059604645,0.18827694654464722,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,5b8ff9cc08d111ebbd95ac1f6bf848b6,0.6696760654449463,0.6327105760574341,0.5,0.2834972143173218,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,5eed803f08a511ebbd7dac1f6bf848b6,0.6752575635910034,0.6147484183311462,0.6666666865348816,0.22001004219055176,0.9166666666666666
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,60c46c100bde11eba7f7acde48001122,0.7029938101768494,0.6243577599525452,0.8333333134651184,0.21349209547042847,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,6638110e0bdb11eba7f7acde48001122,0.6679204106330872,0.5874705910682678,0.4000000059604645,0.2554812431335449,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,734d9f0408a111ebbd79ac1f6bf848b6,0.6534867882728577,0.6100248098373413,0.5555555820465088,0.15943920612335205,0.7083333432674408
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8a6eec600bda11eba7f7acde48001122,0.6955603957176208,0.5802140235900879,0.7142857313156128,0.22806674242019653,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b16280408ce11ebbd94ac1f6bf848b6,0.676586925983429,0.5812216401100159,0.7142857313156128,0.2207944393157959,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8b2b74a40bb011ebab90acde48001122,0.6766752600669861,0.48849737644195557,0.8571428656578064,0.42847734689712524,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8ba63ce8098f11ebbdb0ac1f6bf848b6,0.6069726943969727,0.6906872391700745,0.3333333432674408,0.11106055974960327,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8d9cddcc0bb011ebab90acde48001122,0.7326019406318665,0.5467973351478577,0.75,0.3968009352684021,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,8fd3ff820bdb11eba7f7acde48001122,0.679428219795227,0.5413616895675659,0.8571428656578064,0.36762022972106934,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,91919890092411ebbdaeac1f6bf848b6,0.6371927857398987,0.6024258136749268,0.8571428656578064,0.21502017974853516,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941303a00bda11eba7f7acde48001122,0.6697142124176025,0.6062073111534119,0.7142857313156128,0.20455539226531982,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,941b72e40bb011ebab90acde48001122,0.6278865337371826,0.5640968084335327,0.5714285969734192,0.22575509548187256,0.9
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,9724141c0bda11eba7f7acde48001122,0.6647641062736511,0.6221046447753906,0.6666666865348816,0.19870007038116455,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,98389ca708e211ebbda4ac1f6bf848b6,0.7016693353652954,0.6474685072898865,0.800000011920929,0.21736347675323486,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,990dabb40bdd11eba7f7acde48001122,0.6830142736434937,0.6105994582176208,0.8571428656578064,0.209031343460083,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,99abc1cc085511ebbd59ac1f6bf848b6,0.6439953446388245,0.6538651585578918,0.4000000059604645,0.19140625,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,a0a12e3c0bdd11eba7f7acde48001122,0.6289034485816956,0.5521078109741211,0.5,0.2628529667854309,0.9000000059604645
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,a1c998940bdd11eba7f7acde48001122,0.6794093251228333,0.6081656813621521,1.0,0.19679832458496094,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,a4f646340bdd11eba7f7acde48001122,0.7167291045188904,0.6153342127799988,0.7142857313156128,0.2323925495147705,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,a5f7d55508f211ebbdaaac1f6bf848b6,0.6214327812194824,0.6105524897575378,0.6666666865348816,0.20650261640548706,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,a8b90372089211ebbd73ac1f6bf848b6,0.6316990256309509,0.6643590927124023,0.625,0.14448362588882446,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,a8f4816708ad11ebbd83ac1f6bf848b6,0.6713138222694397,0.6785373091697693,0.3333333432674408,0.16245055198669434,0.6666666666666666
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,abba19f80bda11eba7f7acde48001122,0.7027150392532349,0.5858786106109619,0.6666666865348816,0.2495208978652954,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,addcd4880bd911eba7f7acde48001122,0.7391722798347473,0.5817912220954895,0.75,0.35990118980407715,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,ae08cb4a0bdb11eba7f7acde48001122,0.6678635478019714,0.5820564031600952,0.8571428656578064,0.25298941135406494,0.8333333432674408
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,b597a2a40baf11ebab90acde48001122,0.7298650741577148,0.5677790641784668,0.75,0.3729584813117981,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,b5dfb818089011ebbd72ac1f6bf848b6,0.6602466702461243,0.6739926934242249,0.5,0.08914017677307129,0.875
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,b642318c0bdd11eba7f7acde48001122,0.617881178855896,0.630534291267395,0.800000011920929,0.25348448753356934,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,b7393e6a084911ebbd55ac1f6bf848b6,0.6615211963653564,0.6786693930625916,0.800000011920929,0.170021653175354,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,bf67b3e7089e11ebbd78ac1f6bf848b6,0.6787859201431274,0.6674916744232178,0.800000011920929,0.1938464641571045,0.75
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,c34451720bdc11eba7f7acde48001122,0.678234338760376,0.5937747359275818,0.4000000059604645,0.2489287257194519,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,c4f1253a0bdd11eba7f7acde48001122,0.6659653186798096,0.656112790107727,0.6000000238418579,0.19288301467895508,0.8333333432674408
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,c789d1a20bdd11eba7f7acde48001122,0.6837465167045593,0.6307558417320251,0.7142857313156128,0.18080651760101318,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,cb035c3c0bdc11eba7f7acde48001122,0.6766552329063416,0.626973032951355,0.8888888955116272,0.16282624006271362,0.875
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,ccf4967c0bdd11eba7f7acde48001122,0.6836133003234863,0.5889768004417419,0.8333333134651184,0.2601446509361267,0.8333333432674408
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,cd3131380bdb11eba7f7acde48001122,0.6570262908935547,0.5707479119300842,0.6666666865348816,0.24339842796325684,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,d10e511a0bda11eba7f7acde48001122,0.707719087600708,0.6000080108642578,0.8571428656578064,0.24767160415649414,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,d20fdacc0bdd11eba7f7acde48001122,0.6594994068145752,0.6338183879852295,1.0,0.1645277738571167,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,d277d83e0bdd11eba7f7acde48001122,0.7441514730453491,0.5670332312583923,0.8333333134651184,0.36417537927627563,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,d27933600baf11ebab90acde48001122,0.74056476354599,0.554501473903656,0.75,0.3902684450149536,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,d3f31923087111ebbd63ac1f6bf848b6,0.6685450673103333,0.6700721383094788,0.5,0.15921270847320557,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,da177f520bda11eba7f7acde48001122,0.617667019367218,0.5911304950714111,0.800000011920929,0.17212671041488647,0.9
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,dc5b9266091f11ebbdaeac1f6bf848b6,0.6264733076095581,0.6181313395500183,0.625,0.1984713077545166,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,dc69969e0bdc11eba7f7acde48001122,0.7141884565353394,0.6229552626609802,0.8571428656578064,0.20817416906356812,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,0.6840952634811401,0.6505003571510315,0.4285714328289032,0.15402889251708984,0.5714285969734192
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,0.6628701090812683,0.6029952764511108,0.6666666865348816,0.20380347967147827,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,0.6600769758224487,0.588898777961731,0.8888888955116272,0.20906943082809448,0.9166666716337204
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,0.6958065032958984,0.5173560976982117,0.75,0.42056506872177124,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,0.6826440095901489,0.6141555309295654,0.875,0.19058501720428467,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,0.7093049883842468,0.6551513671875,0.8333333134651184,0.18612444400787354,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,0.6971002221107483,0.6025851964950562,0.7142857313156128,0.22310322523117065,1.0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,0.6608371734619141,0.5849465131759644,0.5,0.2257823348045349,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,0.6705154776573181,0.6120790839195251,0.8333333134651184,0.2149232029914856,0.800000011920929
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,0.6978740096092224,0.6553536653518677,0.7142857313156128,0.17677152156829834,0.75
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,0.6843926310539246,0.6327097415924072,0.8333333134651184,0.19853830337524414,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,0.6442927122116089,0.6047984957695007,0.6000000238418579,0.2404455542564392,0.6000000238418579
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,0.679572343826294,0.6738861799240112,0.6666666865348816,0.14305037260055542,0.9166666666666666
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,0.6568406820297241,0.6441312432289124,0.625,0.13241970539093018,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,0.6239829659461975,0.5194061994552612,0.8888888955116272,0.3659104108810425,0.9333333373069763
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,0.6091103553771973,0.5491045117378235,1.0,0.21312648057937622,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,0.593325674533844,0.6246268153190613,0.9090909361839294,0.1496521234512329,0.9166666716337204
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,0.6387448906898499,0.6074495315551758,0.9166666865348816,0.1308605670928955,0.9333333373069763
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,0.6252185702323914,0.6151145696640015,0.4444444477558136,0.13221633434295654,0.7555555701255798
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,0.5801717638969421,0.5510069131851196,0.625,0.2161615490913391,0.875
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,0.6226465702056885,0.5422910451889038,1.0,0.27031081914901733,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,0.6090841293334961,0.5959739685058594,0.5714285969734192,0.17562395334243774,0.7777777910232544
HuggingFaceTB/SmolLM2-135M,musique,2hop__230022_68489,0.6140579581260681,0.5938411951065063,0.8888888955116272,0.21641194820404053,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,musique,2hop__242045_2684,0.6960932612419128,0.61171954870224,1.0,0.23276877403259277,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__243084_523417,0.6471607685089111,0.6245365142822266,0.800000011920929,0.23092985153198242,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,musique,2hop__252311_366220,0.7048833966255188,0.6754755973815918,0.5,0.1590745449066162,0.6666666865348816
HuggingFaceTB/SmolLM2-135M,musique,2hop__278022_71701,0.5740934610366821,0.5775326490402222,0.75,0.1485527753829956,0.875
HuggingFaceTB/SmolLM2-135M,musique,2hop__301587_233146,0.6759722232818604,0.5152117013931274,0.8333333134651184,0.40139293670654297,0.75
HuggingFaceTB/SmolLM2-135M,musique,2hop__30390_92972,0.6304095983505249,0.5993314981460571,0.9090909361839294,0.1402389407157898,0.9583333283662796
HuggingFaceTB/SmolLM2-135M,musique,2hop__30905_213732,0.6076703071594238,0.5684781670570374,0.9090909361839294,0.17719537019729614,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__311694_129669,0.6985786557197571,0.6664560437202454,0.7142857313156128,0.15249115228652954,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,musique,2hop__33288_157788,0.6266514658927917,0.5992318391799927,0.75,0.16755300760269165,0.8333333432674408
HuggingFaceTB/SmolLM2-135M,musique,2hop__35173_17335,0.620013415813446,0.5557352304458618,0.699999988079071,0.20852035284042358,0.9166666716337204
HuggingFaceTB/SmolLM2-135M,musique,2hop__36269_73244,0.6584477424621582,0.6020974516868591,0.875,0.20509886741638184,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__36747_18974,0.6424614191055298,0.6160911321640015,0.8333333134651184,0.12226712703704834,0.9
HuggingFaceTB/SmolLM2-135M,musique,2hop__39063_212301,0.6440664529800415,0.6023316979408264,0.8571428656578064,0.21783578395843506,0.9333333373069763
HuggingFaceTB/SmolLM2-135M,musique,2hop__417937_158105,0.6787899732589722,0.6140829920768738,0.8888888955116272,0.18355000019073486,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__418941_429437,0.6666802763938904,0.5836296081542969,0.8333333134651184,0.24640792608261108,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__446324_620302,0.653171956539154,0.6426061987876892,0.6666666865348816,0.1831587553024292,0.6666666865348816
HuggingFaceTB/SmolLM2-135M,musique,2hop__452580_70131,0.6351537704467773,0.6028357148170471,0.625,0.17888224124908447,0.8055555621782938
HuggingFaceTB/SmolLM2-135M,musique,2hop__458672_20057,0.6739150285720825,0.6431240439414978,0.5714285969734192,0.16035407781600952,0.5714285969734192
HuggingFaceTB/SmolLM2-135M,musique,2hop__51113_84616,0.6511989831924438,0.6144357919692993,0.6363636255264282,0.13141298294067383,0.8541666716337204
HuggingFaceTB/SmolLM2-135M,musique,2hop__551235_310309,0.6715961694717407,0.6046037673950195,0.7142857313156128,0.21896880865097046,0.875
HuggingFaceTB/SmolLM2-135M,musique,2hop__569582_304416,0.6044378876686096,0.5767894387245178,0.75,0.20475953817367554,0.9166666666666666
HuggingFaceTB/SmolLM2-135M,musique,2hop__581084_828685,0.68509840965271,0.572361171245575,0.7777777910232544,0.26476001739501953,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__58939_213732,0.6472471356391907,0.5725153684616089,0.8571428656578064,0.24950319528579712,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__623501_297043,0.6144993305206299,0.6335688233375549,0.875,0.1339203119277954,0.5833333432674408
HuggingFaceTB/SmolLM2-135M,musique,2hop__646573_83769,0.6030275225639343,0.6256861686706543,0.2857142984867096,0.1343047022819519,0.875
HuggingFaceTB/SmolLM2-135M,musique,2hop__686395_141338,0.6630163192749023,0.6294265389442444,0.6666666865348816,0.1866101622581482,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,musique,2hop__708145_30351,0.6388772130012512,0.6241313219070435,0.625,0.17626076936721802,0.875
HuggingFaceTB/SmolLM2-135M,musique,2hop__709357_136043,0.6833298802375793,0.5933328866958618,1.0,0.22245091199874878,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,musique,2hop__71016_75184,0.6238561868667603,0.6062345504760742,0.5454545617103577,0.1557031273841858,0.8333333432674408
HuggingFaceTB/SmolLM2-135M,musique,2hop__713299_55227,0.6413269639015198,0.6316401958465576,0.4545454680919647,0.10618621110916138,0.700000007947286
HuggingFaceTB/SmolLM2-135M,musique,2hop__71871_494136,0.5988539457321167,0.5609987378120422,0.800000011920929,0.2198951244354248,0.75
HuggingFaceTB/SmolLM2-135M,musique,2hop__731956_126089,0.6329063177108765,0.6575092077255249,0.5,0.1498645544052124,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,musique,2hop__75207_46837,0.6359334588050842,0.6090944409370422,1.0,0.11440169811248779,0.9333333373069763
HuggingFaceTB/SmolLM2-135M,musique,2hop__75207_53316,0.6183874607086182,0.5852243900299072,0.8823529481887817,0.1164177656173706,0.9428571462631226
HuggingFaceTB/SmolLM2-135M,musique,2hop__77601_814677,0.6605322360992432,0.5922772288322449,0.7142857313156128,0.19956016540527344,0.875
HuggingFaceTB/SmolLM2-135M,musique,2hop__781079_9237,0.61888188123703,0.5927718877792358,0.4545454680919647,0.14289289712905884,0.8250000029802322
HuggingFaceTB/SmolLM2-135M,musique,2hop__799936_20273,0.6551019549369812,0.5782688856124878,0.7272727489471436,0.23602020740509033,0.9333333373069763
HuggingFaceTB/SmolLM2-135M,musique,2hop__802991_443552,0.6215708255767822,0.6102359890937805,0.7142857313156128,0.17506802082061768,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__814856_110882,0.7081918716430664,0.588144063949585,0.75,0.344667911529541,0.75
HuggingFaceTB/SmolLM2-135M,musique,2hop__846415_88165,0.5713348984718323,0.6511799693107605,0.4285714328289032,0.13227438926696777,0.800000011920929
HuggingFaceTB/SmolLM2-135M,musique,2hop__853227_68633,0.5958305597305298,0.6037365794181824,0.2857142984867096,0.1538996696472168,0.8888888955116272
HuggingFaceTB/SmolLM2-135M,musique,2hop__87589_362941,0.6634963750839233,0.6225305795669556,0.5,0.19714689254760742,0.8333333333333334
HuggingFaceTB/SmolLM2-135M,musique,2hop__9223_9237,0.6379904747009277,0.6135113835334778,0.8999999761581421,0.1514912247657776,1.0
HuggingFaceTB/SmolLM2-135M,musique,2hop__9_59409,0.569403886795044,0.6163515448570251,0.5555555820465088,0.12603646516799927,0.8666666746139526
HuggingFaceTB/SmolLM2-135M,musique,3hop1__103890_10659_67187,0.6168955564498901,0.5467728972434998,1.0,0.2507961392402649,1.0
HuggingFaceTB/SmolLM2-135M,musique,3hop1__106864_160713_77246,0.6396335959434509,0.6087849736213684,0.625,0.15457004308700562,0.813492069641749
HuggingFaceTB/SmolLM2-135M,musique,3hop1__108881_720914_41132,0.6331259608268738,0.5937179327011108,0.6363636255264282,0.22319668531417847,0.85
HuggingFaceTB/SmolLM2-135M,musique,3hop1__109422_720914_41132,0.6560127139091492,0.6278631091117859,0.5,0.182172954082489,0.5
HuggingFaceTB/SmolLM2-135M,musique,3hop1__127716_157828_239539,0.5954731702804565,0.5789616703987122,0.3636363744735718,0.17612403631210327,0.7833333373069763
HuggingFaceTB/SmolLM2-135M,musique,3hop1__131820_59747_90139,0.5938093066215515,0.5947790741920471,0.6875,0.15343022346496582,0.9357142874172756
