batch,candidate_tokens,device,error,index_bytes,mode,output_bytes,parity,repeat,seconds,selected_tokens,status,study
4,8192,cpu,,16640,reference_major,4194304,True,16,0.0032040001824498177,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,17,0.0029908001888543367,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,18,0.004290400072932243,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,19,0.0032691999804228544,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,20,0.003128199838101864,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,21,0.0032325000502169132,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,22,0.0038445000536739826,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,23,0.003003000048920512,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,24,0.0031691999174654484,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,25,0.0031421000603586435,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,26,0.003818599972873926,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,27,0.0038661998696625233,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,28,0.0031337998807430267,512,measured,layout_gather
4,8192,cpu,,16640,reference_major,4194304,True,29,0.0030193000566214323,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,67108864,True,0,0.022967200027778745,512,measured,layout_build
4,8192,cpu,,16640,chunk_major,4194304,True,0,0.004093300085514784,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,1,0.003206399967893958,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,2,0.0032206999603658915,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,3,0.0031773000955581665,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,4,0.007838800083845854,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,5,0.003303100122138858,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,6,0.003443900030106306,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,7,0.004024299792945385,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,8,0.0031695000361651182,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,9,0.0031998001504689455,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,10,0.003240399993956089,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,11,0.003841100027784705,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,12,0.002293199999257922,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,13,0.002186700003221631,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,14,0.002207400044426322,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,15,0.002125700004398823,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,16,0.004574900027364492,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,17,0.0035264000762254,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,18,0.0029670000076293945,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,19,0.003294500056654215,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,20,0.0038182998541742563,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,21,0.0032089001033455133,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,22,0.0031955998856574297,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,23,0.0031815001275390387,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,24,0.004606500035151839,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,25,0.0032977000810205936,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,26,0.00224609998986125,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,27,0.002260499866679311,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,28,0.004164600046351552,512,measured,layout_gather
4,8192,cpu,,16640,chunk_major,4194304,True,29,0.002284600166603923,512,measured,layout_gather
4,8192,cpu,,16640,block_major,67108864,True,0,0.01551830000244081,512,measured,layout_build
4,8192,cpu,,16640,block_major,4194304,True,0,0.0029957001097500324,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,1,0.0031618999782949686,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,2,0.0038226000033318996,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,3,0.003865600097924471,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,4,0.003111399943009019,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,5,0.0030135000124573708,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,6,0.003741099964827299,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,7,0.0038253001403063536,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,8,0.0032124000135809183,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,9,0.0021852999925613403,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,10,0.002077900106087327,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,11,0.004445499973371625,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,12,0.0032651000656187534,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,13,0.003104900009930134,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,14,0.003166800132021308,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,15,0.0031575998291373253,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,16,0.0022750000935047865,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,17,0.0027307001873850822,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,18,0.003126800060272217,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,19,0.0036126000341027975,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,20,0.0024304999969899654,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,21,0.0021068998612463474,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,22,0.0020626001060009003,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,23,0.0020916000939905643,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,24,0.0022679998073726892,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,25,0.003183700144290924,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,26,0.0038226000033318996,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,27,0.0031345998868346214,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,28,0.0031473999843001366,512,measured,layout_gather
4,8192,cpu,,16640,block_major,4194304,True,29,0.0042131999507546425,512,measured,layout_gather
