model_id,dataset,example_id,within_cosine,between_cosine,local_neighbor_purity,centroid_separation,graph_component_purity
Qwen/Qwen3-0.6B,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,0.5652059316635132,0.48369836807250977,0.8888888955116272,0.28426027297973633,0.9166666716337204
Qwen/Qwen3-0.6B,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,0.5789539217948914,0.5321555733680725,0.75,0.3725453019142151,0.8333333333333334
Qwen/Qwen3-0.6B,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,0.6208784580230713,0.5324447154998779,0.75,0.2508559226989746,1.0
Qwen/Qwen3-0.6B,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,0.6315544247627258,0.5882354378700256,0.6666666865348816,0.21900516748428345,1.0
Qwen/Qwen3-0.6B,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,0.5953047275543213,0.5180588960647583,0.7142857313156128,0.2810403108596802,0.75
Qwen/Qwen3-0.6B,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,0.6056903004646301,0.529475212097168,0.5,0.2711121439933777,0.8333333333333334
Qwen/Qwen3-0.6B,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,0.6627939939498901,0.5731616616249084,1.0,0.25971710681915283,1.0
Qwen/Qwen3-0.6B,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,0.6376382112503052,0.60430508852005,0.7142857313156128,0.19673442840576172,0.75
Qwen/Qwen3-0.6B,musique,2hop__107905_110222,0.5883915424346924,0.5101657509803772,0.8333333134651184,0.29626625776290894,1.0
Qwen/Qwen3-0.6B,musique,2hop__115515_779396,0.6315207481384277,0.5961554050445557,0.6000000238418579,0.25126588344573975,1.0
Qwen/Qwen3-0.6B,musique,2hop__128945_47686,0.5804650187492371,0.5623906850814819,0.6666666865348816,0.21907299757003784,0.800000011920929
Qwen/Qwen3-0.6B,musique,2hop__131951_643670,0.5617360472679138,0.5539429783821106,0.625,0.17479395866394043,0.75
Qwen/Qwen3-0.6B,musique,2hop__133116_533882,0.5530598163604736,0.5413580536842346,0.8888888955116272,0.3062519431114197,0.9500000029802322
Qwen/Qwen3-0.6B,musique,2hop__13353_85402,0.5873086452484131,0.5201022028923035,0.8888888955116272,0.22846227884292603,1.0
Qwen/Qwen3-0.6B,musique,2hop__159741_161674,0.5760301947593689,0.5733287930488586,0.8181818127632141,0.19653010368347168,0.9333333373069763
Qwen/Qwen3-0.6B,musique,2hop__16581_16569,0.626303493976593,0.5709013938903809,0.9166666865348816,0.17085117101669312,1.0
Qwen/Qwen3-0.6B,musique,2hop__170341_43945,0.5827116966247559,0.5621013641357422,0.8888888955116272,0.166418194770813,1.0
Qwen/Qwen3-0.6B,musique,2hop__196348_150107,0.5400030016899109,0.49491623044013977,0.875,0.26156818866729736,1.0
Qwen/Qwen3-0.6B,musique,2hop__216959_204037,0.5271720290184021,0.45036226511001587,0.875,0.34555184841156006,1.0
Qwen/Qwen3-0.6B,musique,2hop__22930_23241,0.5242369174957275,0.5178956389427185,0.4285714328289032,0.2227805256843567,0.9166666716337204
Qwen/Qwen3-0.6B,musique,2hop__230022_68489,0.5419067740440369,0.5244971513748169,0.8888888955116272,0.27110326290130615,1.0
Qwen/Qwen3-0.6B,musique,2hop__242045_2684,0.6527222394943237,0.5703916549682617,0.8333333134651184,0.25752007961273193,1.0
Qwen/Qwen3-0.6B,musique,2hop__243084_523417,0.5725934505462646,0.5784854888916016,0.4000000059604645,0.25346457958221436,1.0
Qwen/Qwen3-0.6B,musique,2hop__252311_366220,0.6288595199584961,0.59676194190979,0.1666666716337204,0.2070322036743164,0.5
Qwen/Qwen3-0.6B,musique,2hop__278022_71701,0.5798711776733398,0.5705922245979309,0.9166666865348816,0.17216932773590088,0.9583333333333334
Qwen/Qwen3-0.6B,musique,2hop__301587_233146,0.5754184722900391,0.5175848603248596,0.8333333134651184,0.36305904388427734,1.0
Qwen/Qwen3-0.6B,musique,2hop__30390_92972,0.5852636098861694,0.5326144695281982,0.9090909361839294,0.19426262378692627,1.0
Qwen/Qwen3-0.6B,musique,2hop__30905_213732,0.5505813360214233,0.5058647990226746,0.8181818127632141,0.2254442572593689,0.9
Qwen/Qwen3-0.6B,musique,2hop__311694_129669,0.6203939914703369,0.5400660037994385,0.7142857313156128,0.2530873417854309,0.8333333333333334
Qwen/Qwen3-0.6B,musique,2hop__33288_157788,0.5973564982414246,0.573317289352417,0.75,0.1786479949951172,0.9166666716337204
Qwen/Qwen3-0.6B,musique,2hop__35173_17335,0.5800201892852783,0.5716848969459534,0.800000011920929,0.1947306990623474,1.0
Qwen/Qwen3-0.6B,musique,2hop__36269_73244,0.6246341466903687,0.5627844333648682,0.75,0.23104244470596313,1.0
Qwen/Qwen3-0.6B,musique,2hop__36747_18974,0.6092644929885864,0.5709477663040161,1.0,0.15333837270736694,1.0
Qwen/Qwen3-0.6B,musique,2hop__39063_212301,0.580517053604126,0.5067198276519775,1.0,0.29611170291900635,1.0
Qwen/Qwen3-0.6B,musique,2hop__417937_158105,0.590546190738678,0.5247125625610352,0.8888888955116272,0.2283838987350464,1.0
Qwen/Qwen3-0.6B,musique,2hop__418941_429437,0.6287587285041809,0.5550083518028259,1.0,0.26166534423828125,1.0
Qwen/Qwen3-0.6B,musique,2hop__446324_620302,0.539914071559906,0.5246385931968689,1.0,0.27644264698028564,0.8888888955116272
Qwen/Qwen3-0.6B,musique,2hop__452580_70131,0.5881455540657043,0.5483025908470154,0.75,0.21123957633972168,0.9166666666666666
Qwen/Qwen3-0.6B,musique,2hop__458672_20057,0.5861253142356873,0.5635629892349243,0.4285714328289032,0.20174992084503174,0.875
Qwen/Qwen3-0.6B,musique,2hop__51113_84616,0.5834267139434814,0.5329010486602783,0.8181818127632141,0.1706143021583557,0.8
Qwen/Qwen3-0.6B,musique,2hop__551235_310309,0.6181477904319763,0.5536805391311646,0.5714285969734192,0.24925363063812256,0.8333333432674408
Qwen/Qwen3-0.6B,musique,2hop__569582_304416,0.5578492283821106,0.5018763542175293,0.625,0.26716530323028564,1.0
Qwen/Qwen3-0.6B,musique,2hop__581084_828685,0.5909033417701721,0.5243633389472961,0.7777777910232544,0.27693742513656616,1.0
Qwen/Qwen3-0.6B,musique,2hop__58939_213732,0.6204515099525452,0.5542248487472534,0.7142857313156128,0.2496103048324585,0.9166666666666666
Qwen/Qwen3-0.6B,musique,2hop__623501_297043,0.5921906232833862,0.5900650024414062,0.875,0.170953631401062,0.700000007947286
Qwen/Qwen3-0.6B,musique,2hop__646573_83769,0.5296956300735474,0.5405404567718506,0.2857142984867096,0.18772900104522705,1.0
Qwen/Qwen3-0.6B,musique,2hop__686395_141338,0.5896574854850769,0.5938181281089783,0.3333333432674408,0.18091273307800293,0.8888888955116272
Qwen/Qwen3-0.6B,musique,2hop__708145_30351,0.5983332991600037,0.5472044944763184,0.75,0.24736642837524414,0.875
Qwen/Qwen3-0.6B,musique,2hop__709357_136043,0.5921430587768555,0.5454500913619995,0.875,0.2290945053100586,0.9166666716337204
Qwen/Qwen3-0.6B,musique,2hop__71016_75184,0.5429092645645142,0.5325393080711365,0.5454545617103577,0.18731451034545898,0.8333333373069763
Qwen/Qwen3-0.6B,musique,2hop__713299_55227,0.548727810382843,0.5146581530570984,0.7272727489471436,0.17985999584197998,0.95
Qwen/Qwen3-0.6B,musique,2hop__71871_494136,0.5671259760856628,0.5165318250656128,0.800000011920929,0.25349855422973633,0.9
Qwen/Qwen3-0.6B,musique,2hop__731956_126089,0.6191743016242981,0.6273623704910278,0.5,0.17781668901443481,0.75
Qwen/Qwen3-0.6B,musique,2hop__75207_46837,0.5786044001579285,0.5409782528877258,0.7857142686843872,0.15313619375228882,0.9523809552192688
Qwen/Qwen3-0.6B,musique,2hop__75207_53316,0.5564270615577698,0.5170535445213318,0.8823529481887817,0.14956426620483398,0.9428571462631226
Qwen/Qwen3-0.6B,musique,2hop__77601_814677,0.5730302333831787,0.5142714381217957,0.7142857313156128,0.26567089557647705,0.9
Qwen/Qwen3-0.6B,musique,2hop__781079_9237,0.5923571586608887,0.5644594430923462,0.7272727489471436,0.15519267320632935,0.9
Qwen/Qwen3-0.6B,musique,2hop__799936_20273,0.5449616312980652,0.4904879927635193,0.6363636255264282,0.28476929664611816,0.9285714285714286
Qwen/Qwen3-0.6B,musique,2hop__802991_443552,0.5324690341949463,0.5326023697853088,0.4285714328289032,0.20979756116867065,0.875
Qwen/Qwen3-0.6B,musique,2hop__814856_110882,0.6322329640388489,0.5932396054267883,0.5,0.31717735528945923,0.75
Qwen/Qwen3-0.6B,musique,2hop__846415_88165,0.5393285751342773,0.595504641532898,0.0,0.17189329862594604,0.7777777910232544
Qwen/Qwen3-0.6B,musique,2hop__853227_68633,0.517265796661377,0.5212010145187378,0.4285714328289032,0.20703381299972534,0.7916666716337204
Qwen/Qwen3-0.6B,musique,2hop__87589_362941,0.5858955979347229,0.5800908803939819,0.5,0.21047037839889526,0.8333333333333334
Qwen/Qwen3-0.6B,musique,2hop__9223_9237,0.6076155304908752,0.5694384574890137,0.800000011920929,0.18483954668045044,1.0
Qwen/Qwen3-0.6B,musique,2hop__9_59409,0.585158109664917,0.5867906808853149,0.5555555820465088,0.15973436832427979,0.6071428656578064
Qwen/Qwen3-0.6B,musique,3hop1__103890_10659_67187,0.5397586822509766,0.46724119782447815,0.875,0.29616808891296387,0.9375
Qwen/Qwen3-0.6B,musique,3hop1__106864_160713_77246,0.5626512765884399,0.5360220074653625,0.75,0.1848319172859192,0.9583333358168602
Qwen/Qwen3-0.6B,musique,3hop1__108881_720914_41132,0.5631146430969238,0.506740927696228,0.6363636255264282,0.30864018201828003,0.8666666686534882
Qwen/Qwen3-0.6B,musique,3hop1__109422_720914_41132,0.5778990387916565,0.5291503071784973,0.699999988079071,0.2594752907752991,1.0
Qwen/Qwen3-0.6B,musique,3hop1__127716_157828_239539,0.5371260643005371,0.5290746092796326,0.3636363744735718,0.20608359575271606,0.8125
Qwen/Qwen3-0.6B,musique,3hop1__131820_59747_90139,0.5682970285415649,0.5526425838470459,0.75,0.1972702145576477,0.9285714285714286
Qwen/Qwen3-0.6B,musique,3hop1__132795_40769_64047,0.5995800495147705,0.5729643106460571,0.692307710647583,0.19161367416381836,0.8375000059604645
Qwen/Qwen3-0.6B,musique,3hop1__132798_40769_64047,0.5907748937606812,0.5511176586151123,0.6363636255264282,0.24734407663345337,0.9
Qwen/Qwen3-0.6B,musique,3hop1__136016_87694_64412,0.5545282363891602,0.5381767153739929,0.6666666865348816,0.1746198534965515,0.7083333432674408
Qwen/Qwen3-0.6B,musique,3hop1__136083_87694_124169,0.5577616095542908,0.5528541803359985,0.7368420958518982,0.19130420684814453,0.8916666706403097
Qwen/Qwen3-0.6B,musique,3hop1__140345_2053_5289,0.5087706446647644,0.46798399090766907,0.8235294222831726,0.2393895983695984,0.9666666686534882
Qwen/Qwen3-0.6B,musique,3hop1__160324_131905_41948,0.5302048325538635,0.5103713870048523,0.529411792755127,0.212310791015625,0.875
Qwen/Qwen3-0.6B,musique,3hop1__222979_40769_64047,0.6101856231689453,0.5823917984962463,0.699999988079071,0.2267126441001892,0.8333333432674408
Qwen/Qwen3-0.6B,musique,3hop1__275261_443779_52195,0.5608664155006409,0.5296491384506226,0.6428571343421936,0.217396080493927,0.9629629651705424
Qwen/Qwen3-0.6B,musique,3hop1__326941_366209_84283,0.6290529370307922,0.6055516004562378,0.4285714328289032,0.2381601333618164,0.9
Qwen/Qwen3-0.6B,musique,3hop1__572324_568433_47686,0.5782598257064819,0.5385450720787048,0.8571428656578064,0.2453877329826355,0.9523809552192688
