example_id,dataset,seed,policy,depth,budget_fraction,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
s53-2-51,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-51,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-52,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-52,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-53,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-53,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-54,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-54,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-55,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-55,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-56,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-56,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-57,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-57,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-58,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-58,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-59,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-59,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-60,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-60,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-61,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-61,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-62,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-62,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-2-63,synthetic_2hop,53,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s53-2-63,synthetic_2hop,53,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s53-3-0,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-0,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-1,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-1,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-2,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-2,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-3,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-3,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-4,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-4,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-5,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-5,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-6,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-6,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-7,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-7,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-8,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-8,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-9,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-9,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-10,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-10,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-11,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-11,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-12,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-12,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-13,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-13,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-14,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-14,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-15,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-15,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-16,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-16,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-17,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-17,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-18,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-18,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-19,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-19,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-20,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-20,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-21,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-21,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-22,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-22,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-23,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-23,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-24,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-24,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-25,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-25,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-26,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-26,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-27,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-27,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-28,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-28,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-29,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-29,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-30,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-30,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-31,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-31,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-32,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-32,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-33,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-33,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-34,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-34,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-35,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-35,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-36,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-36,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-37,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-37,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-38,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-38,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-39,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-39,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-40,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-40,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-41,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-41,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-42,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-42,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-43,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-43,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-44,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-44,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-45,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-45,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-46,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-46,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-47,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-47,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-48,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-48,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-49,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-49,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-50,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-50,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-51,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-51,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-52,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-52,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-53,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-53,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-54,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-54,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-55,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-55,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-56,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-56,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-57,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-57,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-58,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-58,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-59,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-59,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-60,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-60,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-61,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-61,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-62,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-62,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s53-3-63,synthetic_3hop,53,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s53-3-63,synthetic_3hop,53,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-2-0,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-0,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-1,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-1,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-2,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-2,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-3,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-3,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-4,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-4,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-5,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-5,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-6,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-6,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-7,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-7,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-8,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-8,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
