example_id,dataset,seed,policy,depth,budget_fraction,hop,incremental_K,cumulative_K,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,one_shot,1,0.05,1,11,11,206,5,11,1,0.2,0.09090909090909091,0,0.05339805825242718,2.2,0.9466019417475728,3.745454545454546
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.05,1,6,6,206,5,6,1,0.2,0.16666666666666666,0,0.02912621359223301,1.2,0.970873786407767,6.866666666666667
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.05,2,5,11,206,5,11,1,0.2,0.09090909090909091,0,0.05339805825242718,2.2,0.9466019417475728,3.745454545454546
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,one_shot,1,0.1,1,21,21,206,5,21,2,0.4,0.09523809523809523,0,0.10194174757281553,4.2,0.8980582524271845,3.923809523809524
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.1,1,11,11,206,5,11,1,0.2,0.09090909090909091,0,0.05339805825242718,2.2,0.9466019417475728,3.745454545454546
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.1,2,10,21,206,5,21,2,0.4,0.09523809523809523,0,0.10194174757281553,4.2,0.8980582524271845,3.923809523809524
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,one_shot,1,0.2,1,42,42,206,5,42,3,0.6,0.07142857142857142,0,0.20388349514563106,8.4,0.7961165048543689,2.942857142857143
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.2,1,21,21,206,5,21,2,0.4,0.09523809523809523,0,0.10194174757281553,4.2,0.8980582524271845,3.923809523809524
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.2,2,21,42,206,5,42,3,0.6,0.07142857142857142,0,0.20388349514563106,8.4,0.7961165048543689,2.942857142857143
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,one_shot,1,0.3,1,62,62,206,5,62,3,0.6,0.04838709677419355,0,0.30097087378640774,12.4,0.6990291262135923,1.9935483870967743
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.3,1,31,31,206,5,31,2,0.4,0.06451612903225806,0,0.15048543689320387,6.2,0.8495145631067962,2.6580645161290324
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,71,iterative,2,0.3,2,31,62,206,5,62,4,0.8,0.06451612903225806,0,0.30097087378640774,12.4,0.6990291262135923,2.6580645161290324
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,one_shot,1,0.05,1,4,4,72,4,4,2,0.5,0.5,0,0.05555555555555555,1.0,0.9444444444444444,9.0
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.05,1,2,2,72,4,2,2,0.5,1.0,0,0.027777777777777776,0.5,0.9722222222222222,18.0
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.05,2,2,4,72,4,4,3,0.75,0.75,0,0.05555555555555555,1.0,0.9444444444444444,13.5
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,one_shot,1,0.1,1,8,8,72,4,8,3,0.75,0.375,0,0.1111111111111111,2.0,0.8888888888888888,6.75
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.1,1,4,4,72,4,4,2,0.5,0.5,0,0.05555555555555555,1.0,0.9444444444444444,9.0
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.1,2,4,8,72,4,8,3,0.75,0.375,0,0.1111111111111111,2.0,0.8888888888888888,6.75
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,one_shot,1,0.2,1,15,15,72,4,15,4,1.0,0.26666666666666666,1,0.20833333333333334,3.75,0.7916666666666666,4.8
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.2,1,8,8,72,4,8,3,0.75,0.375,0,0.1111111111111111,2.0,0.8888888888888888,6.75
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.2,2,7,15,72,4,15,4,1.0,0.26666666666666666,1,0.20833333333333334,3.75,0.7916666666666666,4.8
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,one_shot,1,0.3,1,22,22,72,4,22,4,1.0,0.18181818181818182,1,0.3055555555555556,5.5,0.6944444444444444,3.2727272727272725
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.3,1,11,11,72,4,11,3,0.75,0.2727272727272727,0,0.1527777777777778,2.75,0.8472222222222222,4.909090909090908
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,71,iterative,2,0.3,2,11,22,72,4,22,4,1.0,0.18181818181818182,1,0.3055555555555556,5.5,0.6944444444444444,3.2727272727272725
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,one_shot,1,0.05,1,4,4,68,6,4,3,0.5,0.75,0,0.058823529411764705,0.6666666666666666,0.9411764705882353,8.5
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.05,1,2,2,68,6,2,1,0.16666666666666666,0.5,0,0.029411764705882353,0.3333333333333333,0.9705882352941176,5.666666666666666
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.05,2,2,4,68,6,4,2,0.3333333333333333,0.5,0,0.058823529411764705,0.6666666666666666,0.9411764705882353,5.666666666666666
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,one_shot,1,0.1,1,7,7,68,6,7,3,0.5,0.42857142857142855,0,0.10294117647058823,1.1666666666666667,0.8970588235294118,4.857142857142858
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.1,1,4,4,68,6,4,3,0.5,0.75,0,0.058823529411764705,0.6666666666666666,0.9411764705882353,8.5
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.1,2,3,7,68,6,7,3,0.5,0.42857142857142855,0,0.10294117647058823,1.1666666666666667,0.8970588235294118,4.857142857142858
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,one_shot,1,0.2,1,14,14,68,6,14,3,0.5,0.21428571428571427,0,0.20588235294117646,2.3333333333333335,0.7941176470588236,2.428571428571429
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.2,1,7,7,68,6,7,3,0.5,0.42857142857142855,0,0.10294117647058823,1.1666666666666667,0.8970588235294118,4.857142857142858
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.2,2,7,14,68,6,14,5,0.8333333333333334,0.35714285714285715,0,0.20588235294117646,2.3333333333333335,0.7941176470588236,4.047619047619048
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,one_shot,1,0.3,1,21,21,68,6,21,4,0.6666666666666666,0.19047619047619047,0,0.3088235294117647,3.5,0.6911764705882353,2.1587301587301586
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.3,1,11,11,68,6,11,3,0.5,0.2727272727272727,0,0.16176470588235295,1.8333333333333333,0.8382352941176471,3.090909090909091
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.3,2,10,21,68,6,21,6,1.0,0.2857142857142857,1,0.3088235294117647,3.5,0.6911764705882353,3.238095238095238
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.05,1,9,9,161,5,9,3,0.6,0.3333333333333333,0,0.055900621118012424,1.8,0.9440993788819876,10.733333333333333
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.05,1,5,5,161,5,5,2,0.4,0.4,0,0.031055900621118012,1.0,0.968944099378882,12.88
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.05,2,4,9,161,5,9,4,0.8,0.4444444444444444,0,0.055900621118012424,1.8,0.9440993788819876,14.311111111111112
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.1,1,17,17,161,5,17,4,0.8,0.23529411764705882,0,0.10559006211180125,3.4,0.8944099378881988,7.576470588235294
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.1,1,9,9,161,5,9,3,0.6,0.3333333333333333,0,0.055900621118012424,1.8,0.9440993788819876,10.733333333333333
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.1,2,8,17,161,5,17,4,0.8,0.23529411764705882,0,0.10559006211180125,3.4,0.8944099378881988,7.576470588235294
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.2,1,33,33,161,5,33,5,1.0,0.15151515151515152,1,0.20496894409937888,6.6,0.7950310559006211,4.878787878787879
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.2,1,17,17,161,5,17,4,0.8,0.23529411764705882,0,0.10559006211180125,3.4,0.8944099378881988,7.576470588235294
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.2,2,16,33,161,5,33,5,1.0,0.15151515151515152,1,0.20496894409937888,6.6,0.7950310559006211,4.878787878787879
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.3,1,49,49,161,5,49,5,1.0,0.10204081632653061,1,0.30434782608695654,9.8,0.6956521739130435,3.2857142857142856
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.3,1,25,25,161,5,25,5,1.0,0.2,1,0.15527950310559005,5.0,0.84472049689441,6.44
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.3,2,24,49,161,5,49,5,1.0,0.10204081632653061,1,0.30434782608695654,9.8,0.6956521739130435,3.2857142857142856
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.05,1,10,10,189,8,10,2,0.25,0.2,0,0.05291005291005291,1.25,0.9470899470899471,4.7250000000000005
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.05,1,5,5,189,8,5,2,0.25,0.4,0,0.026455026455026454,0.625,0.9735449735449735,9.450000000000001
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.05,2,5,10,189,8,10,2,0.25,0.2,0,0.05291005291005291,1.25,0.9470899470899471,4.7250000000000005
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.1,1,19,19,189,8,19,3,0.375,0.15789473684210525,0,0.10052910052910052,2.375,0.8994708994708995,3.730263157894737
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.1,1,10,10,189,8,10,2,0.25,0.2,0,0.05291005291005291,1.25,0.9470899470899471,4.7250000000000005
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.1,2,9,19,189,8,19,2,0.25,0.10526315789473684,0,0.10052910052910052,2.375,0.8994708994708995,2.486842105263158
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.2,1,38,38,189,8,38,3,0.375,0.07894736842105263,0,0.20105820105820105,4.75,0.798941798941799,1.8651315789473686
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.2,1,19,19,189,8,19,3,0.375,0.15789473684210525,0,0.10052910052910052,2.375,0.8994708994708995,3.730263157894737
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.2,2,19,38,189,8,38,3,0.375,0.07894736842105263,0,0.20105820105820105,4.75,0.798941798941799,1.8651315789473686
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.3,1,57,57,189,8,57,3,0.375,0.05263157894736842,0,0.30158730158730157,7.125,0.6984126984126984,1.243421052631579
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.3,1,29,29,189,8,29,3,0.375,0.10344827586206896,0,0.15343915343915343,3.625,0.8465608465608465,2.4439655172413794
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.3,2,28,57,189,8,57,3,0.375,0.05263157894736842,0,0.30158730158730157,7.125,0.6984126984126984,1.243421052631579
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.05,1,9,9,170,5,9,3,0.6,0.3333333333333333,0,0.052941176470588235,1.8,0.9470588235294117,11.333333333333334
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.05,1,5,5,170,5,5,2,0.4,0.4,0,0.029411764705882353,1.0,0.9705882352941176,13.600000000000001
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.05,2,4,9,170,5,9,3,0.6,0.3333333333333333,0,0.052941176470588235,1.8,0.9470588235294117,11.333333333333334
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.1,1,17,17,170,5,17,4,0.8,0.23529411764705882,0,0.1,3.4,0.9,8.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.1,1,9,9,170,5,9,3,0.6,0.3333333333333333,0,0.052941176470588235,1.8,0.9470588235294117,11.333333333333334
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.1,2,8,17,170,5,17,4,0.8,0.23529411764705882,0,0.1,3.4,0.9,8.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.2,1,34,34,170,5,34,4,0.8,0.11764705882352941,0,0.2,6.8,0.8,4.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.2,1,17,17,170,5,17,4,0.8,0.23529411764705882,0,0.1,3.4,0.9,8.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.2,2,17,34,170,5,34,4,0.8,0.11764705882352941,0,0.2,6.8,0.8,4.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.3,1,51,51,170,5,51,5,1.0,0.09803921568627451,1,0.3,10.2,0.7,3.3333333333333335
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.3,1,26,26,170,5,26,4,0.8,0.15384615384615385,0,0.15294117647058825,5.2,0.8470588235294118,5.230769230769231
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.3,2,25,51,170,5,51,5,1.0,0.09803921568627451,1,0.3,10.2,0.7,3.3333333333333335
s11-2-0,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-1,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-2,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-3,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-4,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-5,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-6,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-7,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-8,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-9,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-10,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-11,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-12,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-13,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-14,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-15,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-16,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-17,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-18,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-19,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-20,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-21,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-22,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-23,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-24,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-25,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-26,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-27,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-28,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-29,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-30,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-31,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-32,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-33,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-34,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-35,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-36,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-37,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-38,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-39,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-40,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-41,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-42,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-43,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-44,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-45,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-46,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-47,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-48,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-49,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-50,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-51,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-52,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-53,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-54,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-55,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-56,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-57,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-58,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-59,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-60,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-61,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-62,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-63,synthetic_2hop,11,one_shot,1,0.2,1,2,2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-3-0,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-1,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-2,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-3,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-4,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-5,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-6,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-7,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-8,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-9,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-10,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-11,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-12,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-13,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-14,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-15,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-16,synthetic_3hop,11,one_shot,1,0.2727272727272727,1,3,3,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
