dataset,model_tier,stage,setting,split_count,encoding_block_references,position_policy,requested_distance,oracle_mode,seed_count,example_count,loss_mean,loss_std,loss_median,token_accuracy_mean,token_accuracy_std,token_accuracy_median,rcb_mean,rcb_std,rcb_median,retrieval_key_rmse_vs_exact_mean,retrieval_key_rmse_vs_exact_std,retrieval_key_rmse_vs_exact_median,memory_attention_mass_mean,memory_attention_mass_std,memory_attention_mass_median,memory_last_query_attention_mass_mean,memory_last_query_attention_mass_std,memory_last_query_attention_mass_median,memory_attention_entropy_mean,memory_attention_entropy_std,memory_attention_entropy_median,memory_attention_max_weight_mean,memory_attention_max_weight_std,memory_attention_max_weight_median,retrieval_logit_rmse_vs_exact_mean,retrieval_logit_rmse_vs_exact_std,retrieval_logit_rmse_vs_exact_median,retrieval_attention_l1_vs_exact_mean,retrieval_attention_l1_vs_exact_std,retrieval_attention_l1_vs_exact_median,retrieval_top_token_agreement_vs_exact_mean,retrieval_top_token_agreement_vs_exact_std,retrieval_top_token_agreement_vs_exact_median,recall_at_k_mean,recall_at_k_std,recall_at_k_median,routing_mrr_mean,routing_mrr_std,routing_mrr_median,retrieved_physical_kv_tokens_mean,retrieved_physical_kv_tokens_std,retrieved_physical_kv_tokens_median,original_logical_distance_mean,original_logical_distance_std,original_logical_distance_median,effective_distance_mean,effective_distance_std,effective_distance_median,maximum_native_operation_mean,maximum_native_operation_std,maximum_native_operation_median,native_limit_violations_mean,native_limit_violations_std,native_limit_violations_median
hotpotqa,small,encoding_context,split5_block2,5,2,local,,native_all,5,60,0.014984350899855295,0.015696494879703333,0.00881392378748084,1.0,0.0,1.0,0.9957162103874652,0.005301391513384294,0.9979360983063895,0.6236504669301212,0.015824593612579204,0.6281264427428445,0.9646690579752126,0.0017931775677254972,0.9643903213242689,0.9427333816885948,0.005657176653353574,0.9447420338789622,4.450685751438141,0.065599204745123,4.465098470449448,0.5881097991019487,0.25585902489487994,0.5924706707398096,4.322899109870195,0.49309453424352784,4.412776575734218,1.1370300441911696,0.02900696450901877,1.132761700078845,0.3526041666666667,0.015568474143369912,0.34375,1.0,0.0,1.0,0.7805555555555556,0.0350952188013702,0.7690972222222222,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,1.0,0.0,1.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block2,5,2,local,,native_oracle,5,60,0.002967546232199917,0.0003281552363553978,0.0029556138906627893,1.0,0.0,1.0,0.999837222614689,9.516391461925671e-05,0.9998352935757389,0.7472811207175255,0.019444133816947606,0.755460058649381,0.8621300133566061,0.0055100961065616405,0.8598091217378775,0.7910187438130378,0.018243527899967752,0.790774950136741,3.1536109536886214,0.04936678106688108,3.14591417213281,0.7114140669504802,0.2289269139666308,0.7464548200368881,6.583695789674917,1.3681403443789797,6.719693064689636,1.2482140763352314,0.04230492221504486,1.2459803869326909,0.309375,0.028451042257807625,0.3020833333333333,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,1.0,0.0,1.0,56.25,0.0,56.25,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block4,5,4,exact,,native_all,5,60,0.002623431683362772,0.00020034161514978906,0.002621134219225496,1.0,0.0,1.0,0.9999999999999926,4.077843433402703e-12,1.0,0.0,0.0,0.0,0.9672893514235815,0.0016210825498587536,0.9663850950698057,0.9495541386306285,0.00358480185649964,0.9497390786806742,4.379062192638715,0.09478826164223565,4.35088029007117,0.6840756284693877,0.29241726641790955,0.6088170831402143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7690972222222221,0.03630091677412534,0.7638888888888888,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block4,5,4,exact,,native_oracle,5,60,0.0030245675356127323,0.000313066860991643,0.0030113114432121315,1.0,0.0,1.0,0.9998266526427455,7.611858780572421e-05,0.9998190272886492,0.0,0.0,0.0,0.8734796546399594,0.006685563986262887,0.8759034971396128,0.8277547491093475,0.007087939329291867,0.8264524328211943,3.1060882409413653,0.06779019654429433,3.078871503472328,0.7659471444785595,0.23895459690113352,0.7980247164765993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,87.25,0.0,87.25,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block4,5,4,fixed_64,64,native_all,5,60,0.002912675911405434,0.0003449705477105155,0.002801777775554607,1.0,0.0,1.0,0.9998799051199555,4.9070083011075704e-05,0.9998904657459962,0.5584670945381125,0.015076560289107243,0.5629745249946912,0.9677774091561636,0.001704322203721803,0.9671548654635748,0.9511403627693653,0.003312198451708503,0.9516982585191727,4.442758453885714,0.07969420918759788,4.415766020615895,0.6641950419793525,0.31562555540636705,0.6077012022336324,4.00538073234881,0.3571447081206722,3.9323117788881063,1.0353440739117408,0.03545357667727326,1.0282079935229074,0.39895833333333336,0.023008221469907948,0.4075520833333333,1.0,0.0,1.0,0.7690972222222221,0.03630091677412534,0.7638888888888888,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,64.0,0.0,64.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block4,5,4,fixed_64,64,native_oracle,5,60,0.002948708440332363,0.0002444581352620989,0.002913848807414373,1.0,0.0,1.0,0.9998476902705725,8.233313384634443e-05,0.9998522562223485,0.5944997840871413,0.017861603913521786,0.6000267763932546,0.865829693277677,0.007384467762124251,0.8627264089882374,0.8096820518374443,0.012761184064842989,0.8075497597455978,3.1188983500003813,0.06406377473807293,3.097860505183538,0.7514144179721673,0.25253724077502127,0.7734784334897995,4.108393573760987,0.5841608719720357,3.835900147755941,0.975994730804814,0.0338718559249213,0.9685475459943215,0.4395833333333333,0.025430324199445204,0.4479166666666667,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block4,5,4,local,,native_all,5,60,0.00326567639131099,0.0006819517161553276,0.003262738212166975,1.0,0.0,1.0,0.999766254248302,0.00019153233913091322,0.9998478975011365,0.6198305762993792,0.015849276007000788,0.6215817132033408,0.9642545809348425,0.001680406749918505,0.9638918290535609,0.9411388389766217,0.005686610442658951,0.9427596852183342,4.480387870470683,0.05901885422461705,4.485693405071895,0.5652551798149943,0.26085328363567234,0.5808764981726805,4.30271301008761,0.49701620073849795,4.352219012876351,1.1523221731884405,0.02471791515134429,1.1510193251694243,0.33932291666666664,0.014791116480378052,0.3294270833333333,1.0,0.0,1.0,0.7784722222222221,0.03964420271164467,0.7690972222222222,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,1.0,0.0,1.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block4,5,4,local,,native_oracle,5,60,0.002967546232199917,0.0003281552363553978,0.0029556138906627893,1.0,0.0,1.0,0.999837222614689,9.516391461925671e-05,0.9998352935757389,0.7472811207175255,0.019444133816947606,0.755460058649381,0.8621300133566061,0.0055100961065616405,0.8598091217378775,0.7910187438130378,0.018243527899967752,0.790774950136741,3.1536109536886214,0.04936678106688108,3.14591417213281,0.7114140669504802,0.2289269139666308,0.7464548200368881,6.583695789674917,1.3681403443789797,6.719693064689636,1.2482140763352314,0.04230492221504486,1.2459803869326909,0.309375,0.028451042257807625,0.3020833333333333,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,1.0,0.0,1.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split16,16,128,exact,,native_oracle,5,60,0.0039776027280216415,0.0008524860300090792,0.0037596133382370076,1.0,0.0,1.0,0.9993485789853416,0.0004398419723842425,0.999458396248842,0.0,0.0,0.0,0.6549926499525707,0.014661351520743226,0.6532094863553842,0.5886370067174236,0.012323757614955579,0.5891070123761892,2.130015231172244,0.052874903555506024,2.12593083580335,0.8682746648788452,0.14287842986052712,0.9225410719712576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.333333333333333,0.0,6.333333333333333,104.5,0.0,104.5,104.5,0.0,104.5,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split16,16,128,fixed_64,64,native_oracle,5,60,0.0036780146455081797,0.0005038426362485772,0.003617223099960635,1.0,0.0,1.0,0.9994562655309789,0.00039983732456906254,0.9996124476275831,0.6954578856627146,0.021677997497617712,0.6943037460247675,0.6393671618153652,0.014217509868588435,0.6393739450722933,0.5436437691251437,0.021419485232923672,0.5328633968407909,2.1659974758823712,0.04361278574746462,2.156882124642531,0.8287677238384882,0.1773357983009753,0.8595282733440399,5.178205279012522,1.0115118346762564,5.43134218454361,0.7676122561718026,0.0659566265048687,0.7529637058420727,0.5635416666666667,0.06041666666666664,0.59375,1.0,0.0,1.0,1.0,0.0,1.0,6.333333333333333,0.0,6.333333333333333,104.5,0.0,104.5,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split16,16,128,local,,native_oracle,5,60,0.004018160254539301,0.0005957816125138236,0.004028115848389764,1.0,0.0,1.0,0.9992756636411471,0.0005222199491057105,0.9994064770859513,0.743457775314649,0.02162359132458766,0.7523037443558375,0.6434018212060134,0.012195351772697833,0.6365104243159294,0.5285892797013123,0.027710265044159476,0.5225918206075827,2.17928931415081,0.04073051610486333,2.174822318057219,0.8205382193128268,0.15541867253598296,0.8616651594638824,6.651453722516696,1.786708909240178,7.312161671618621,0.8923389245067179,0.05581545680109151,0.8732352145016193,0.5072916666666667,0.050238148132447896,0.515625,1.0,0.0,1.0,1.0,0.0,1.0,6.333333333333333,0.0,6.333333333333333,104.5,0.0,104.5,1.0,0.0,1.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split2,2,128,exact,,native_oracle,5,60,0.002623431683362772,0.00020034161514978906,0.002621134219225496,1.0,0.0,1.0,0.9999999999999926,4.077843433402703e-12,1.0,0.0,0.0,0.0,0.9672893514235815,0.0016210825498587536,0.9663850950698057,0.9495541386306285,0.00358480185649964,0.9497390786806742,4.379062192638715,0.09478826164223565,4.35088029007117,0.6840756284693877,0.29241726641790955,0.6088170831402143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split2,2,128,fixed_64,64,native_oracle,5,60,0.0035638305164563157,0.0005093592602711869,0.003305954218376428,1.0,0.0,1.0,0.9995107025317796,0.0003743898933380354,0.9997166481993119,0.6236900627613068,0.017602717894845757,0.6283686769505342,0.9695050917565823,0.0012044045329241426,0.969334048529466,0.9538430658479532,0.003134774998570834,0.953732255846262,4.457997333010038,0.06970413806311679,4.4657814502716064,0.6377354342490434,0.30414781486555065,0.6197527659436067,5.708083592851957,0.7685378338906355,5.604766304294269,1.4053039066493511,0.04151981912058446,1.417507601281007,0.21666666666666665,0.023890301960791067,0.21354166666666666,1.0,0.0,1.0,1.0,0.0,1.0,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,64.0,0.0,64.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split2,2,128,local,,native_oracle,5,60,0.002613749665518602,0.0001901506193418436,0.002611582555497686,1.0,0.0,1.0,1.0000028275648005,3.858740415661756e-06,1.0000031833238674,0.45958021630843476,0.015458465460819925,0.4595056623220444,0.9668397662540278,0.0016818625669565994,0.9659797263642153,0.9487076006829739,0.0037478223070315114,0.9487147219479084,4.3836391051610315,0.09377492493600718,4.3529288073380785,0.6927006019900243,0.2857694598643389,0.6376639554897944,2.170093428591887,0.11115928760270277,2.1985423788428307,0.8962269919885634,0.0580261046410367,0.9136781493822733,0.45625,0.044390157818046914,0.4375,1.0,0.0,1.0,1.0,0.0,1.0,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,1.0,0.0,1.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split5,5,128,exact,,native_oracle,5,60,0.0030245675356127323,0.000313066860991643,0.0030113114432121315,1.0,0.0,1.0,0.9998266526427455,7.611858780572421e-05,0.9998190272886492,0.0,0.0,0.0,0.8734796546399594,0.006685563986262887,0.8759034971396128,0.8277547491093475,0.007087939329291867,0.8264524328211943,3.1060882409413653,0.06779019654429433,3.078871503472328,0.7659471444785595,0.23895459690113352,0.7980247164765993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,87.25,0.0,87.25,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split5,5,128,fixed_64,64,native_oracle,5,60,0.002948708440332363,0.0002444581352620989,0.002913848807414373,1.0,0.0,1.0,0.9998476902705725,8.233313384634443e-05,0.9998522562223485,0.5944997840871413,0.017861603913521786,0.6000267763932546,0.865829693277677,0.007384467762124251,0.8627264089882374,0.8096820518374443,0.012761184064842989,0.8075497597455978,3.1188983500003813,0.06406377473807293,3.097860505183538,0.7514144179721673,0.25253724077502127,0.7734784334897995,4.108393573760987,0.5841608719720357,3.835900147755941,0.975994730804814,0.0338718559249213,0.9685475459943215,0.4395833333333333,0.025430324199445204,0.4479166666666667,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,routing_chunk,native_slice_split5,5,128,local,,native_oracle,5,60,0.002967546232199917,0.0003281552363553978,0.0029556138906627893,1.0,0.0,1.0,0.999837222614689,9.516391461925671e-05,0.9998352935757389,0.7472811207175255,0.019444133816947606,0.755460058649381,0.8621300133566061,0.0055100961065616405,0.8598091217378775,0.7910187438130378,0.018243527899967752,0.790774950136741,3.1536109536886214,0.04936678106688108,3.14591417213281,0.7114140669504802,0.2289269139666308,0.7464548200368881,6.583695789674917,1.3681403443789797,6.719693064689636,1.2482140763352314,0.04230492221504486,1.2459803869326909,0.309375,0.028451042257807625,0.3020833333333333,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,1.0,0.0,1.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,clipped_64,64,native_all,5,120,0.06111926088730494,0.00808923168172716,0.05981544405221939,1.0,0.0,1.0,0.9996657139121904,0.0002524121929877509,0.9997436452774667,0.15035643571366866,0.004433310010386883,0.14825206932922205,0.9595990796883902,0.0035026500038099415,0.9621078570683798,0.9365752180417379,0.017474009253457448,0.9430366232991219,4.374567566315333,0.09951617290370349,4.362228333950043,0.8008997362107039,0.17010688154106654,0.8489891787370046,0.6696106843650341,0.1548531956787165,0.6228377434114615,0.18913313479473193,0.03403917308162122,0.19634955655783415,0.878125,0.02887690890756067,0.8776041666666666,1.0,0.0,1.0,0.8104166666666666,0.1280228627826363,0.8506944444444445,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,clipped_64,64,native_evidence_adjacent,5,120,0.06167357967545589,0.00924321427990843,0.060003070160746574,1.0,0.0,1.0,0.99903288913084,0.001606755352286957,0.9997731390360812,0.3007128714273373,0.008866620020773767,0.2965041386584441,0.924470495680968,0.006357161342735085,0.9289426033695539,0.8882706011335054,0.030835876812923248,0.9039310390750567,3.7434418161710106,0.09348619658320721,3.733289062976837,0.8305366781850656,0.15945734587477392,0.9054310172796249,1.3371053318182626,0.309157136640627,1.2446378072102864,0.3779185218115647,0.06768038355423592,0.39286341207722825,0.7552083333333334,0.05827750304458066,0.7552083333333334,1.0,0.0,1.0,0.9083333333333334,0.06795627679291705,0.9375,52.333333333333336,0.0,52.333333333333336,58.5,0.0,58.5,58.5,0.0,58.5,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,clipped_64,64,native_evidence_irrelevant,5,120,0.061872588035961,0.010309065008320168,0.059563987888395786,1.0,0.0,1.0,0.9986597019339488,0.002823325482158768,1.0000404447814175,0.3007128714273373,0.008866620020773767,0.2965041386584441,0.923187261323134,0.0060395856429269965,0.9276290014386177,0.884307025372982,0.028483658385974425,0.8956173261006674,3.725197468201319,0.09276038431221585,3.714588056008021,0.8356821154554683,0.15957469676678532,0.9028774450222651,1.335899925728639,0.31003529700838345,1.243404857814312,0.3782407201205691,0.06819889493945862,0.39152402617037296,0.7520833333333334,0.0577726025994252,0.7552083333333334,1.0,0.0,1.0,0.9041666666666666,0.09912814377808599,0.9375,51.166666666666664,0.0,51.166666666666664,8.0,0.0,8.0,8.0,0.0,8.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,clipped_64,64,native_oracle,5,120,0.06572809120019277,0.014934608309441424,0.06129941747834285,1.0,0.0,1.0,0.9947781735614665,0.00839535658244912,0.9992336465174901,0.6014257428546746,0.017733240041547534,0.5930082773168882,0.8516412566105525,0.011282648945199312,0.8591017574071884,0.7974045932292938,0.05082778993470762,0.8254233102003733,3.048287049929301,0.08528424193001978,3.040263911088308,0.8598627833028635,0.1493102485568501,0.9431707014640173,2.666200751066208,0.6191532600856458,2.4844672083854675,0.7556254165867964,0.13451177468137684,0.7851069333652655,0.5083333333333333,0.11494261853444766,0.5104166666666666,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,clipped_64,64,valid,5,120,0.0633407968406876,0.008813181346418964,0.05979985650628805,1.0,0.0,1.0,0.9977438631641281,0.0017236436461161694,0.9970150667029194,0.253038976714015,0.06403333091456388,0.2847195429106553,0.9237850174307823,0.005741634719242346,0.9273935680588087,0.8889611269036928,0.029102692651951402,0.9042098845044771,3.7301015138626097,0.1066958619520317,3.7387907405694327,0.8136514712125062,0.15064489319842844,0.8725211471319199,1.17782351821661,0.41624266751558314,1.1917150219281514,0.3047746067866683,0.08668774685567507,0.30605169540892047,0.8,0.05307391334523748,0.7916666666666666,0.9333333333333333,0.13333333333333336,1.0,0.8104166666666666,0.1280228627826363,0.8506944444444445,51.275,1.186322515638605,51.625,30.01666666666667,9.240520668351012,35.083333333333336,30.01666666666667,9.240520668351012,35.083333333333336,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,exact,,native_all,5,60,0.06071957312524319,0.007959691924272315,0.05945797357708216,1.0,0.0,1.0,0.9999999876110026,1.7618105488388953e-08,0.9999999883725245,0.0,0.0,0.0,0.9601519813140234,0.0038293399074616676,0.9626166472832361,0.9385319128632545,0.018376987861246284,0.9452116588751475,4.3312173565228775,0.12236136713837105,4.3297761877377825,0.8322418381770452,0.17731314314172825,0.9196008493502935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8104166666666666,0.1280228627826363,0.8506944444444445,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,exact,,native_evidence_adjacent,5,60,0.06215882760783037,0.008798150385143857,0.06016997154802084,1.0,0.0,1.0,0.9986830302016096,0.001172934055714742,0.9994868616154081,0.0,0.0,0.0,0.9258190140128135,0.00711704023351604,0.9309272294243177,0.8927493929862976,0.03285427884853911,0.9084402546286583,3.7048701186974844,0.11443954155864919,3.7066173056761422,0.8496995562066635,0.16697005158459988,0.9520120968421301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9083333333333334,0.06795627679291705,0.9375,52.333333333333336,0.0,52.333333333333336,58.5,0.0,58.5,58.5,0.0,58.5,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,exact,,native_evidence_irrelevant,5,60,0.0624477411309878,0.009669404093253207,0.05961143256475528,1.0,0.0,1.0,0.9982613185715665,0.002131356583421157,0.9996870253338707,0.0,0.0,0.0,0.9248402655124665,0.007056425887438316,0.9298698703447977,0.8898904979228973,0.03130332513160561,0.9029433553417524,3.684125689665476,0.11500595144906425,3.681529313325882,0.8526565436273813,0.16629884056056843,0.9497454067071279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9041666666666666,0.09912814377808599,0.9375,51.166666666666664,0.0,51.166666666666664,8.0,0.0,8.0,8.0,0.0,8.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,exact,,native_oracle,5,60,0.06548172570765018,0.011384144843989332,0.061650532918671765,1.0,0.0,1.0,0.9955844014074995,0.004439814959517688,0.9986709448094174,0.0,0.0,0.0,0.8553623671332995,0.013352380135284787,0.8651251147190729,0.8096175397435825,0.05655492083724495,0.8394796972473463,3.0141085704167687,0.10440995122985282,3.012205799420675,0.8695258177816868,0.154707360527746,0.9717767735322317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,87.25,0.0,87.25,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,exact,,valid,5,60,0.06374261205395063,0.008559798307185671,0.06020022245744864,1.0,0.0,1.0,0.997478902062215,0.0019982998196195574,0.9967653581034212,0.0,0.0,0.0,0.9251150906085968,0.006359772267204394,0.9295816197991371,0.8930646215875944,0.030537844999957355,0.9087023312846819,3.695423551400503,0.12502476680400043,3.7056937217712402,0.8380400141080221,0.15676478870181423,0.937132254242897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.13333333333333336,1.0,0.8104166666666666,0.1280228627826363,0.8506944444444445,51.275,1.186322515638605,51.625,30.01666666666667,9.240520668351012,35.083333333333336,30.01666666666667,9.240520668351012,35.083333333333336,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,fixed_64,64,native_all,5,60,0.06170945496608813,0.00850703418979429,0.06002748105674982,1.0,0.0,1.0,0.999094653570706,0.0008332880616018015,0.9994780419702197,0.5270905083976686,0.012363853656796972,0.5256966957822442,0.9598629926641783,0.00377136208702523,0.9623966962099075,0.9379504367709159,0.01864791640359928,0.9477834478020668,4.376725014050802,0.0981999775841329,4.365803956985474,0.7930727660655975,0.16409251250352672,0.836566353837649,2.203671711683273,0.4574818441659926,2.1406938529883823,0.8213908815135559,0.0647402486409433,0.8272235179319978,0.4598958333333333,0.05761273670427012,0.46875,1.0,0.0,1.0,0.8104166666666666,0.1280228627826363,0.8506944444444445,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,64.0,0.0,64.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,fixed_64,64,native_evidence_adjacent,5,60,0.06164850064863762,0.009098353461662757,0.059995013289153576,1.0,0.0,1.0,0.9990782409629375,0.0014526195174236743,0.9997764920124701,0.4815552954251568,0.01027799081862765,0.4771898814166586,0.9246253107984861,0.006485700791325418,0.9291575675209364,0.8888446276386579,0.031226318970265114,0.9050516287485758,3.7440077702204384,0.09341734658831159,3.73380712668101,0.8267551485449076,0.16259161167778657,0.9028288125991821,1.854383746534586,0.3711149974862966,1.7670963183045387,0.631250616411368,0.08383942261892864,0.6625109811623892,0.575,0.09084623379339644,0.5833333333333334,1.0,0.0,1.0,0.9083333333333334,0.06795627679291705,0.9375,52.333333333333336,0.0,52.333333333333336,58.5,0.0,58.5,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,fixed_64,64,native_evidence_irrelevant,5,60,0.06159992733349402,0.009618376988044547,0.0597368689874808,1.0,0.0,1.0,0.9990067360950908,0.002039347472919272,0.9999675758174167,0.5400335835913816,0.017397218996663622,0.5382350540409485,0.9239170233408609,0.006681216337226896,0.928414911031723,0.8877383068203926,0.03138725856813761,0.904841884970665,3.7255709052085875,0.09189321742744606,3.7182099719842276,0.8307027895003557,0.1520159791382259,0.8879005610942841,2.5843944663802785,0.5920876220512921,2.4812482744455338,0.8481425251811743,0.08325475016679756,0.8582217022776604,0.4520833333333333,0.0595119035711904,0.4583333333333333,1.0,0.0,1.0,0.9041666666666666,0.09912814377808599,0.9375,51.166666666666664,0.0,51.166666666666664,8.0,0.0,8.0,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,fixed_64,64,native_oracle,5,60,0.06572809120019277,0.014934608309441424,0.06129941747834285,1.0,0.0,1.0,0.9947781735614665,0.00839535658244912,0.9992336465174901,0.6014257428546746,0.017733240041547534,0.5930082773168882,0.8516412566105525,0.011282648945199312,0.8591017574071884,0.7974045932292938,0.05082778993470762,0.8254233102003733,3.048287049929301,0.08528424193001978,3.040263911088308,0.8598627833028635,0.1493102485568501,0.9431707014640173,2.666200751066208,0.6191532600856458,2.4844672083854675,0.7556254165867964,0.13451177468137684,0.7851069333652655,0.5083333333333333,0.11494261853444766,0.5104166666666666,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,tiny,confirmation,split5_block4,5,4,fixed_64,64,valid,5,60,0.06322506076345841,0.00859385243465782,0.059821028572817646,1.0,0.0,1.0,0.9978771328612573,0.00149506512564324,0.9972509928841928,0.528312316040198,0.026531974526971237,0.5144678878908356,0.9237660730878513,0.005931021685698101,0.9268966813882192,0.888892742494742,0.030143711228244042,0.9066026906172434,3.729919401804606,0.10636224837045087,3.740099161863327,0.8110563314209381,0.1430082356870173,0.8612675368785858,2.1678417312602205,0.4586914675393621,2.1171555407345295,0.7425007104252775,0.09856087035369529,0.7766487542539835,0.4916666666666667,0.09120385058269803,0.4583333333333333,0.9333333333333333,0.13333333333333336,1.0,0.8104166666666666,0.1280228627826363,0.8506944444444445,51.275,1.186322515638605,51.625,30.01666666666667,9.240520668351012,35.083333333333336,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
