aggregate_materialization_seconds,aggregate_materialized_kv_tokens,aggregate_memory_attention_seconds,aggregate_routing_seconds,aggregate_transfer_seconds,aggregate_transferred_kv_bytes,answer_contained,chunks_budget_rejected,condition,dataset,em,evidence_attention_mass,evidence_guaranteed,examples,f1,first_pra_layer,generation_seconds,gold_first_token_probability,gold_first_token_rank,gold_logprob_delta_vs_none,gold_mean_logprob_delta_vs_none,kind,last_pra_layer,memory_attention_mass,native_limit_violations,peak_gpu_memory_bytes,pra_layer_count,pra_layer_fraction,pra_layers,process_rss_bytes,resident_reference_detail_kv_bytes,resident_routing_index_bytes,route_once_query_encoding_seconds,route_once_routing_seconds,routing_all_evidence_recall,routing_any_evidence_recall,routing_target_coverage,schedule,teacher_forced_seconds,ttft_seconds
0.0007966749908518977,112.25,0.00021533600240945816,0.0,0.0003806750028161332,459776.0,0.0,0.0,oracle_last_1,hotpotqa,0.0,0.2524814708158374,1.0,4,0.05555555555555556,27,0.7331330000088201,0.00047190322127982007,698.25,0.10268640518188477,0.07130801677703857,oracle,27,0.6048518866300583,0.0,1226091264.0,1,0.03571428571428571,[27],2115746816.0,148205568.0,2336768.0,0.0,0.0,,,,last_1,0.16276125000149477,0.14320670000597602
0.0019402249963604845,224.5,0.000429639995098114,0.0,0.0009476499908487312,919552.0,0.0,0.0,oracle_last_2,hotpotqa,0.0,0.23742613475769758,1.0,4,0.05555555555555556,26,0.7679883999953745,0.0003027603168410664,481.25,0.436293363571167,0.23349064588546753,oracle,27,0.5818878561258316,0.0,1226245376.0,2,0.07142857142857142,"[26, 27]",2115978240.0,148205568.0,2336768.0,0.0,0.0,,,,last_2,0.16074885000125505,0.1463438999999198
0.0036098250129725784,449.0,0.00086369601264596,0.0,0.0018390500044915825,1839104.0,0.0,0.0,oracle_last_4,hotpotqa,0.0,0.22365228971466422,1.0,4,0.05555555555555556,24,0.8131607750037801,0.0012996061730007336,236.75,2.5612703561782837,1.0035043060779572,oracle,27,0.5692775044590235,0.0,1226553600.0,4,0.14285714285714285,"[24, 25, 26, 27]",2113606656.0,148205568.0,2336768.0,0.0,0.0,,,,last_4,0.16569749999325722,0.15445452499989187
0.005889949970878661,898.0,0.0016890879906713962,0.0,0.0029816250171279535,3678208.0,0.0,0.0,oracle_last_8,hotpotqa,0.0,0.21821262629237026,1.0,4,0.05555555555555556,20,0.8773319249958149,0.006668652760509319,226.25,6.569530129432678,2.3105482161045074,oracle,27,0.5553198233246803,0.0,1227170048.0,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",2092888064.0,148205568.0,2336768.0,0.0,0.0,,,,last_8,0.1829087499936577,0.16871022499981336
0.005218425016209949,785.75,0.001470375996083021,0.0,0.002612225005577784,3218432.0,0.0,0.0,oracle_last_quarter,hotpotqa,0.0,0.21818307753918426,1.0,4,0.05555555555555556,21,0.8945092500071041,0.006828985341786442,178.75,6.344321370124817,2.2837269008159637,oracle,27,0.5605003972138678,0.0,1227015936.0,7,0.25,"[21, 22, 23, 24, 25, 26, 27]",2092922880.0,148205568.0,2336768.0,0.0,0.0,,,,last_quarter,0.1792816500092158,0.1777825750032207
0.010732999988249503,1571.5,0.0029426799938082693,0.0,0.00535447498987196,6436864.0,0.0,0.0,oracle_last_half,hotpotqa,0.0,0.22030112260420406,1.0,4,0.05555555555555556,14,1.0125129500083858,0.057344771306318876,134.25,10.490921676158905,3.64073882997036,oracle,27,0.5305485331586429,0.0,1228094720.0,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",2092990464.0,148205568.0,2336768.0,0.0,0.0,,,,last_half,0.20475409999198746,0.19280940001044655
0.021462100034113973,3143.0,0.005987888000905514,0.0,0.010815199988428503,12873728.0,0.0,0.0,oracle_all,hotpotqa,0.0,0.3126798969294344,1.0,4,0.0,0,1.3823259250057163,1.288073002495005e-07,27423.25,-4.939410328865051,-0.766432911157608,oracle,27,0.6942661197057792,0.0,1230252288.0,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",2092979200.0,148205568.0,2336768.0,0.0,0.0,,,,all,0.2591676500014728,0.24491444999875966
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,direct_text_oracle,hotpotqa,0.0,,1.0,4,0.125,,0.7890754000036395,0.05834263959952156,318.5,14.672470092773438,4.6346713453531265,direct,,,0.0,1261914368.0,0,0.0,[],2093030400.0,148205568.0,2336768.0,0.0,0.0,,,,direct,0.25605707499198616,0.19736907500191592
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no_memory,qasper,0.0,,0.0,4,0.125,,0.7333845999892219,0.0011497697778395377,11.0,0.0,0.0,none,,,0.0,1222901120.0,0,0.0,[],2840970240.0,497258496.0,7784448.0,0.0,0.0,,,,none,0.14473587499378482,0.13243722500192234
0.0012357499945210293,240.0,0.0003542479984462261,0.0,0.0006468499996117316,983040.0,0.5,0.0,oracle_last_1,qasper,0.0,0.6454039514064789,1.0,4,0.125,27,0.7853275000015856,0.0011132543313578935,13.25,-0.09084486961364746,-0.09084486961364746,oracle,27,0.6536407172679901,0.0,1223133312.0,1,0.03571428571428571,[27],2841089024.0,497258496.0,7784448.0,0.0,0.0,,,,last_1,0.14816180001071189,0.13689192500169156
0.002136349998181686,480.0,0.0007074479833245278,0.0,0.0011720249895006418,1966080.0,0.5,0.0,oracle_last_2,qasper,0.0,0.6382971107959747,1.0,4,0.125,26,0.8069996249978431,0.001099686245652265,12.25,-0.14482784271240234,-0.14482784271240234,oracle,27,0.6567039042711258,0.0,1223365504.0,2,0.07142857142857142,"[26, 27]",2841044992.0,497258496.0,7784448.0,0.0,0.0,,,,last_2,0.15263295000477228,0.14083217499864986
0.004381599974294659,960.0,0.001414223972707987,0.0,0.002426225008093752,3932160.0,0.5,0.0,oracle_last_4,qasper,0.0,0.6150145996361971,1.0,4,0.125,24,0.8443604999993113,0.0008733007925911807,10.5,-0.16070330142974854,-0.16070330142974854,oracle,27,0.6359713710844517,0.0,1223829888.0,4,0.14285714285714285,"[24, 25, 26, 27]",2841118720.0,497258496.0,7784448.0,0.0,0.0,,,,last_4,0.16063644998939708,0.1494694249922759
0.009441250018426217,1920.0,0.0028453999981284143,0.0,0.005243575003987644,7864320.0,0.5,0.0,oracle_last_8,qasper,0.0,0.6031876550987363,1.0,4,0.125,20,0.8991678250022233,0.0016466428605781402,15.75,0.3469926118850708,0.3469926118850708,oracle,27,0.621474894694984,0.0,1224758656.0,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",2841145344.0,497258496.0,7784448.0,0.0,0.0,,,,last_8,0.17680555000697495,0.1632212500044261
0.00885214996378636,1680.0,0.0024791360013186933,0.0,0.004884150010184385,6881280.0,0.5,0.0,oracle_last_quarter,qasper,0.0,0.6045270902769906,1.0,4,0.125,21,0.8837002500004019,0.0010712699586292729,15.75,-0.027306079864501953,-0.027306079864501953,oracle,27,0.6235576112355505,0.0,1224526464.0,7,0.25,"[21, 22, 23, 24, 25, 26, 27]",2841198592.0,497258496.0,7784448.0,0.0,0.0,,,,last_quarter,0.17169720000674715,0.16194447499583475
0.016096275037853047,3360.0,0.0049536400176584715,0.0,0.008992775001388509,13762560.0,0.25,0.0,oracle_last_half,qasper,0.0,0.5649922671062606,1.0,4,0.1,14,1.0811828750011045,0.0008891131728887558,28.5,0.07242238521575928,0.07242238521575928,oracle,27,0.5919713314090457,0.0,1226151808.0,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",2841206784.0,497258496.0,7784448.0,0.0,0.0,,,,last_half,0.20092345000739442,0.1882296000039787
0.032432774954941124,6720.0,0.009892583943903447,0.0,0.017756149965862278,27525120.0,0.0,0.0,oracle_all,qasper,0.0,0.6502093447904501,1.0,4,0.0,0,1.4883671749994392,5.005894633924868e-06,13303.75,-7.492119908332825,-7.492119908332825,oracle,27,0.6921615874660867,0.0,1229402496.0,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",2841197568.0,497258496.0,7784448.0,0.0,0.0,,,,all,0.2799147500045365,0.24912274999951478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,direct_text_oracle,qasper,0.0,,1.0,4,0.0,,1.0316274750002776,0.0002214430751337204,21.5,-1.791483998298645,-1.791483998298645,direct,,,0.0,1368196608.0,0,0.0,[],2841225216.0,497258496.0,7784448.0,0.0,0.0,,,,direct,0.49920859999838285,0.4143209250032669
