seed,variant,dataset,condition,examples,gold_mean_token_logprob,gold_mean_logprob_delta_vs_none,gold_first_token_rank,gold_first_token_rank_delta_vs_none,gold_first_token_margin,gold_first_token_margin_delta_vs_none,f1,em,answer_contained,teacher_forced_seconds,generation_seconds,active_memory_tokens,trainable_parameter_count,trainable_parameter_percent,trainable_memory_bytes_fp32
53,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.17151314999500755,0.7370421249797801,0.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,hotpotqa,oracle,4,-5.1720592975616455,2.830757588148117,41.75,-845.0,-7.322265625,4.494140625,0.125,0.0,0.25,0.1698393999831751,0.7595096499862848,449.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,hotpotqa,routed,4,-7.023200273513794,0.9796166121959686,143.25,-743.5,-9.328125,2.48828125,0.07142857142857144,0.0,0.0,0.17171022501133848,0.8339732250024099,384.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14629114999843296,0.8027188999840291,0.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,oracle,4,-5.923001289367676,1.2575007677078247,12.5,1.5,-5.078125,1.6953125,0.0625,0.0,0.25,0.16473005000443663,0.8680737749964464,960.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,routed,4,-6.19274640083313,0.9877556562423706,15.5,4.5,-5.23828125,1.53515625,0.0625,0.0,0.25,0.16163647500798106,0.8708970000006957,384.0,393344.0,0.06599178807036833,1573376.0
53,residual_64,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1784700749994954,0.7249051749822684,0.0,786688.0,0.13198357614073666,3146752.0
53,residual_64,hotpotqa,oracle,4,-5.234040051698685,2.768776834011078,36.75,-850.0,-7.513671875,4.302734375,0.07142857142857144,0.0,0.0,0.17374777497025207,0.8796972750133136,449.0,786688.0,0.13198357614073666,3146752.0
53,residual_64,hotpotqa,routed,4,-7.187171220779419,0.8156456649303436,106.25,-780.5,-9.60546875,2.2109375,0.07142857142857144,0.0,0.0,0.17215380001289304,0.8755616749840556,384.0,786688.0,0.13198357614073666,3146752.0
53,residual_64,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14857685001334175,0.7673375000013039,0.0,786688.0,0.13198357614073666,3146752.0
53,residual_64,qasper,oracle,4,-5.9222939014434814,1.258208155632019,11.5,0.5,-5.228515625,1.544921875,0.0,0.0,0.0,0.16536154999630526,0.8840540249802871,960.0,786688.0,0.13198357614073666,3146752.0
53,residual_64,qasper,routed,4,-6.1742494106292725,1.006252646446228,14.0,3.0,-5.458984375,1.314453125,0.0,0.0,0.0,0.16192857500573155,0.8889172749913996,384.0,786688.0,0.13198357614073666,3146752.0
53,single,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16387112501251977,0.7036851750017377,0.0,1.0,1.677711826553051e-07,4.0
53,single,hotpotqa,oracle,4,-6.817596673965454,1.1852202117443085,49.75,-837.0,-8.251953125,3.564453125,0.0,0.0,0.0,0.16833027498796582,0.7912700500019128,449.0,1.0,1.677711826553051e-07,4.0
53,single,hotpotqa,routed,4,-8.201651453971863,-0.19883456826210022,157.75,-729.0,-11.060546875,0.755859375,0.05555555555555556,0.0,0.0,0.16906065000512172,0.795317599986447,384.0,1.0,1.677711826553051e-07,4.0
53,single,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14780565002001822,0.71819117499399,0.0,1.0,1.677711826553051e-07,4.0
53,single,qasper,oracle,4,-7.054766654968262,0.12573540210723877,16.5,5.5,-6.1953125,0.578125,0.0625,0.0,0.25,0.1614632499840809,0.7844692499929806,960.0,1.0,1.677711826553051e-07,4.0
53,single,qasper,routed,4,-7.844189524650574,-0.6636874675750732,25.5,14.5,-6.994140625,-0.220703125,0.0625,0.0,0.25,0.15854815000784583,0.764077849991736,384.0,1.0,1.677711826553051e-07,4.0
71,fixed,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.25374960000044666,0.8208703499985859,0.0,0.0,0.0,0.0
71,fixed,hotpotqa,oracle,4,-6.999312579631805,1.0035043060779572,236.75,-650.0,-10.423828125,1.392578125,0.05555555555555556,0.0,0.0,0.16487302500172518,0.8791723999893293,449.0,0.0,0.0,0.0
71,fixed,hotpotqa,routed,4,-7.892500400543213,0.11031648516654968,440.5,-446.25,-11.712890625,0.103515625,0.05555555555555556,0.0,0.0,0.1633245999837527,0.811266250006156,384.0,0.0,0.0,0.0
71,fixed,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.147955925000133,0.8718882749963086,0.0,0.0,0.0,0.0
71,fixed,qasper,oracle,4,-7.341205358505249,-0.16070330142974854,10.5,-0.5,-6.80078125,-0.02734375,0.125,0.0,0.5,0.1598815749894129,1.1436184250051156,960.0,0.0,0.0,0.0
71,fixed,qasper,routed,4,-7.6368184089660645,-0.45631635189056396,14.75,3.75,-7.125,-0.3515625,0.125,0.0,0.5,0.1803155249945121,1.0308847000123933,384.0,0.0,0.0,0.0
71,per_layer,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.18545487499795854,0.9562921749893576,0.0,4.0,6.710847306212204e-07,16.0
71,per_layer,hotpotqa,oracle,4,-7.325782060623169,0.6770348250865936,89.25,-797.5,-9.01953125,2.796875,0.0,0.0,0.0,0.18359284999314696,0.9646254249964841,449.0,4.0,6.710847306212204e-07,16.0
71,per_layer,hotpotqa,routed,4,-8.195613622665405,-0.1927967369556427,239.75,-647.0,-11.884765625,-0.068359375,0.05555555555555556,0.0,0.0,0.18490839999867603,0.9058289500098908,384.0,4.0,6.710847306212204e-07,16.0
71,per_layer,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.147094100000686,0.7494878000288736,0.0,4.0,6.710847306212204e-07,16.0
71,per_layer,qasper,oracle,4,-7.510735273361206,-0.33023321628570557,18.0,7.0,-6.8046875,-0.03125,0.125,0.0,0.5,0.16148642501502763,0.8124888500024099,960.0,4.0,6.710847306212204e-07,16.0
71,per_layer,qasper,routed,4,-7.8840190172195435,-0.703516960144043,17.0,6.0,-7.396484375,-0.623046875,0.125,0.0,0.5,0.15872069999750238,0.8240290249959799,384.0,4.0,6.710847306212204e-07,16.0
71,residual_16,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1790371750103077,0.7474365000089165,0.0,196672.0,0.032995894035184166,786688.0
71,residual_16,hotpotqa,oracle,4,-5.625323235988617,2.3774936497211456,77.5,-809.25,-7.953125,3.86328125,0.0,0.0,0.0,0.17143762501655146,0.9122755249991314,449.0,196672.0,0.032995894035184166,786688.0
71,residual_16,hotpotqa,routed,4,-7.188003778457642,0.814813107252121,248.0,-638.75,-9.580078125,2.236328125,0.07142857142857144,0.0,0.0,0.1719824250030797,1.0505793250049464,384.0,196672.0,0.032995894035184166,786688.0
71,residual_16,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14714962501602713,0.7739427750057075,0.0,196672.0,0.032995894035184166,786688.0
71,residual_16,qasper,oracle,4,-7.189218759536743,-0.008716702461242676,24.5,13.5,-6.626953125,0.146484375,0.0,0.0,0.0,0.16404147501452826,0.7336398000043118,960.0,196672.0,0.032995894035184166,786688.0
71,residual_16,qasper,routed,4,-7.416009187698364,-0.23550713062286377,27.0,16.0,-6.80859375,-0.03515625,0.0,0.0,0.0,0.1628627750033047,0.8369454499770654,384.0,196672.0,0.032995894035184166,786688.0
71,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16549439998925664,0.7481760249938816,0.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,hotpotqa,oracle,4,-5.141810745000839,2.8610061407089233,51.75,-835.0,-7.3671875,4.44921875,0.0,0.0,0.0,0.17287167500762735,0.7823335249850061,449.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,hotpotqa,routed,4,-7.049217581748962,0.9535993039608002,187.5,-699.25,-9.517578125,2.298828125,0.07142857142857144,0.0,0.0,0.1724479499971494,0.776246324981912,384.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14863497501937672,0.754450074993656,0.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,oracle,4,-6.264298260211945,0.9162037968635559,15.75,4.75,-5.70703125,1.06640625,0.0,0.0,0.0,0.16491132500232197,0.9209375999926124,960.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,routed,4,-6.412532329559326,0.7679697275161743,18.5,7.5,-5.787109375,0.986328125,0.0,0.0,0.0,0.16177087498363107,0.8035579749994213,384.0,393344.0,0.06599178807036833,1573376.0
71,residual_64,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16322560000116937,0.7497737500088988,0.0,786688.0,0.13198357614073666,3146752.0
71,residual_64,hotpotqa,oracle,4,-5.159369468688965,2.8434474170207977,44.5,-842.25,-7.462890625,4.353515625,0.0,0.0,0.0,0.17333417500776704,0.7696336000080919,449.0,786688.0,0.13198357614073666,3146752.0
71,residual_64,hotpotqa,routed,4,-6.989716082811356,1.013100802898407,137.75,-749.0,-9.609375,2.20703125,0.07142857142857144,0.0,0.0,0.17104225000366569,0.7610003500012681,384.0,786688.0,0.13198357614073666,3146752.0
71,residual_64,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14713205001316965,0.7872944249829743,0.0,786688.0,0.13198357614073666,3146752.0
71,residual_64,qasper,oracle,4,-5.810298800468445,1.3702032566070557,12.75,1.75,-5.0078125,1.765625,0.0,0.0,0.0,0.16554247502062935,0.9286174749868223,960.0,786688.0,0.13198357614073666,3146752.0
71,residual_64,qasper,routed,4,-6.0547449588775635,1.125757098197937,16.0,5.0,-5.19921875,1.57421875,0.0,0.0,0.0,0.16185615000722464,0.8940215249895118,384.0,786688.0,0.13198357614073666,3146752.0
71,single,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.17452357499860227,1.0360561999841593,0.0,1.0,1.677711826553051e-07,4.0
71,single,hotpotqa,oracle,4,-6.803314924240112,1.1995019614696503,49.0,-837.75,-8.298828125,3.517578125,0.0,0.0,0.0,0.19297695001296233,1.2591154249967076,449.0,1.0,1.677711826553051e-07,4.0
71,single,hotpotqa,routed,4,-8.189842224121094,-0.18702533841133118,158.25,-728.5,-11.08203125,0.734375,0.05555555555555556,0.0,0.0,0.18124819999502506,1.0399167249852326,384.0,1.0,1.677711826553051e-07,4.0
71,single,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14819937500578817,0.8438254499924369,0.0,1.0,1.677711826553051e-07,4.0
71,single,qasper,oracle,4,-7.069207549095154,0.11129450798034668,16.0,5.0,-6.212890625,0.560546875,0.0625,0.0,0.25,0.18845192501612473,1.0162695749750128,960.0,1.0,1.677711826553051e-07,4.0
71,single,qasper,routed,4,-7.843177437782288,-0.6626753807067871,25.75,14.75,-6.99609375,-0.22265625,0.0625,0.0,0.25,0.16185117498389445,0.997966599999927,384.0,1.0,1.677711826553051e-07,4.0
