answer_id,attention_mass_sum,attention_update_norm,attention_update_ratio,condition,depth,distractor_attention_mass,evidence_attention_mass,evidence_condition,evidence_span_tokens,example_id,hop_over_window,layer,max_hop_distance_tokens,native_attention_mass,policy,post_attention_displacement,pra_output_divergence_ratio,pre_residual_norm,query_pooling,query_token_count,seed,selected_reference_uris,selected_token_count,span_over_window,target_reference_uris,window
12,1.0,4.9651618003845215,0.3356149340811685,spacing_2_selected,2,0.9096384783098355,0.0,selected,28,chain-1147294-d2,0.21875,2,7,0.09036152169016454,spacing_2,0.05663210153579712,1.1969367809923193,14.794221878051758,final query token,6,67,"[""controlled://1147294/fact/4""]",5,0.875,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w32
12,1.0,5.333828926086426,0.31388973696439354,spacing_2_selected,2,0.0,0.505678553723181,selected,28,chain-1147294-d2,0.21875,4,7,0.49432144627681895,spacing_2,0.045862019062042236,1.209485431722865,16.99268341064453,final query token,6,67,"[""controlled://1147294/fact/3""]",5,0.875,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w32
7,1.0,5.451397895812988,0.6708312023431777,spacing_2_selected,4,0.6646663927294867,0.0,selected,11,chain-1252023-d4,0.34375,0,11,0.3353336072705133,spacing_2,0.17811352014541626,1.4417370018961044,8.126333236694336,final query token,8,67,"[""controlled://1252023/fact/10""]",5,0.34375,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w32
7,1.0,5.0438456535339355,0.3394419470701265,spacing_2_selected,4,0.6298345717141274,0.0,selected,11,chain-1252023-d4,0.34375,2,11,0.3701654282858726,spacing_2,0.04808163642883301,0.766810800804116,14.85922908782959,final query token,8,67,"[""controlled://1252023/fact/2""]",5,0.34375,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w32
7,1.0,5.933262825012207,0.30759984807581653,spacing_2_selected,4,0.9814099202130819,0.0,selected,11,chain-1252023-d4,0.34375,4,11,0.018590079786918068,spacing_2,0.04367852210998535,0.9562709480538191,19.28890037536621,final query token,8,67,"[""controlled://1252023/fact/11""]",5,0.34375,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w32
9,1.0,2.6598691940307617,0.3273148068824156,spacing_2_selected,1,0.687820051331073,0.0,selected,35,chain-1356752-d1,0.15625,0,5,0.31217994866892695,spacing_2,0.04793095588684082,0.8829939482988274,8.126333236694336,final query token,5,67,"[""controlled://1356752/fact/5""]",5,1.09375,"('controlled://1356752/fact/0',)",w32
9,1.0,10.354132652282715,0.9183856888390681,spacing_2_selected,1,0.8193415002059037,0.0,selected,35,chain-1356752-d1,0.15625,2,5,0.18065849979409632,spacing_2,0.2819408178329468,1.2303997575079917,11.274274826049805,final query token,5,67,"[""controlled://1356752/fact/1""]",5,1.09375,"('controlled://1356752/fact/0',)",w32
9,1.0,5.189344882965088,0.2925355361951958,spacing_2_selected,1,0.6312206519324874,0.0,selected,35,chain-1356752-d1,0.15625,4,5,0.36877934806751256,spacing_2,0.03677976131439209,1.2458983482626738,17.739194869995117,final query token,5,67,"[""controlled://1356752/fact/2""]",5,1.09375,"('controlled://1356752/fact/0',)",w32
13,1.0,2.7666988372802734,0.3404609135135249,spacing_2_selected,2,0.6751494922500569,0.0,selected,44,chain-1461481-d2,0.34375,0,11,0.32485050774994306,spacing_2,0.05462288856506348,0.8519482411195743,8.126333236694336,final query token,6,67,"[""controlled://1461481/fact/9""]",5,1.375,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w32
13,1.0,6.041310787200928,0.48750255784461216,spacing_2_selected,2,0.490277125013284,0.0,selected,44,chain-1461481-d2,0.34375,2,11,0.509722874986716,spacing_2,0.07815003395080566,0.5801935444282804,12.392367362976074,final query token,6,67,"[""controlled://1461481/fact/2""]",5,1.375,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w32
13,1.0,8.472491264343262,0.4475605971604952,spacing_2_selected,2,0.9054685507360833,0.0,selected,44,chain-1461481-d2,0.34375,4,11,0.09453144926391666,spacing_2,0.08103322982788086,1.1945420170666605,18.930377960205078,final query token,6,67,"[""controlled://1461481/fact/11""]",5,1.375,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w32
12,1.0,2.445101499557495,0.3008861965586983,spacing_2_selected,2,0.595777174923569,0.0,selected,15,chain-1566210-d2,0.15625,0,5,0.40422282507643104,spacing_2,0.04395794868469238,0.8875921080825533,8.126333236694336,final query token,6,67,"[""controlled://1566210/fact/7""]",5,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,1.0,10.055740356445312,0.7698631957307898,spacing_2_selected,2,0.6338702093416124,0.0,selected,15,chain-1566210-d2,0.15625,2,5,0.3661297906583876,spacing_2,0.19914984703063965,1.04529484594508,13.061723709106445,final query token,6,67,"[""controlled://1566210/fact/5""]",5,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,1.0,6.334386825561523,0.3146945479330635,spacing_2_selected,2,0.8703688708486652,0.0,selected,15,chain-1566210-d2,0.15625,4,5,0.1296311291513348,spacing_2,0.04097670316696167,1.3797694246112602,20.12868309020996,final query token,6,67,"[""controlled://1566210/fact/6""]",5,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,1.0,2.488600015640259,0.30623898173447067,spacing_2_selected,1,0.6906175153999357,0.0,selected,55,chain-1670939-d1,0.34375,0,11,0.30938248460006434,spacing_2,0.04177248477935791,1.8026057772467055,8.126333236694336,final query token,5,67,"[""controlled://1670939/fact/0""]",5,1.71875,"('controlled://1670939/fact/1',)",w32
12,1.0,5.815351486206055,0.43599656999292935,spacing_2_selected,1,0.2969231365197871,0.0,selected,55,chain-1670939-d1,0.34375,2,11,0.7030768634802129,spacing_2,0.06770563125610352,0.7722609421809956,13.338067054748535,final query token,5,67,"[""controlled://1670939/fact/3""]",5,1.71875,"('controlled://1670939/fact/1',)",w32
12,1.0,7.1564717292785645,0.34483802948029996,spacing_2_selected,1,0.21448380657909105,0.0,selected,55,chain-1670939-d1,0.34375,4,11,0.785516193420909,spacing_2,0.0391007661819458,1.0427377964920317,20.75313949584961,final query token,5,67,"[""controlled://1670939/fact/2""]",5,1.71875,"('controlled://1670939/fact/1',)",w32
13,1.0,2.7077598571777344,0.33320807531629215,spacing_4_selected,1,0.7484133504913189,0.0,selected,22,chain-100004-d1,0.34375,0,11,0.25158664950868115,spacing_4,0.051337599754333496,1.6938316911081301,8.126333236694336,final query token,5,67,"[""controlled://100004/fact/5""]",5,0.6875,"('controlled://100004/fact/9',)",w32
13,1.0,5.425007343292236,0.30218928070065654,spacing_4_selected,1,0.5327027617693764,0.0,selected,22,chain-100004-d1,0.34375,4,11,0.46729723823062363,spacing_4,0.04132378101348877,1.4319040532026166,17.952348709106445,final query token,5,67,"[""controlled://100004/fact/0""]",5,0.6875,"('controlled://100004/fact/9',)",w32
6,1.0,3.39227294921875,0.4174420184863934,spacing_4_selected,3,0.5787329928471081,0.0,selected,22,chain-204733-d3,0.34375,0,11,0.4212670071528919,spacing_4,0.08381319046020508,1.063033798518781,8.126333236694336,final query token,7,67,"[""controlled://204733/fact/7""]",5,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,1.0,7.937130451202393,0.3686897528449061,spacing_4_selected,3,0.8713907632635465,0.0,selected,22,chain-204733-d3,0.34375,4,11,0.12860923673645352,spacing_4,0.05007660388946533,1.1818436492709188,21.527938842773438,final query token,7,67,"[""controlled://204733/fact/2""]",5,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
7,1.0,2.3061678409576416,0.28378947475894484,spacing_4_selected,4,0.5613419366491144,0.0,selected,7,chain-309462-d4,0.21875,0,7,0.43865806335088564,spacing_4,0.03873026371002197,0.8810858439573065,8.126333236694336,final query token,8,67,"[""controlled://309462/fact/8""]",5,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,1.0,5.754210472106934,0.31137574028622683,spacing_4_selected,4,0.0,0.5149304586302605,selected,7,chain-309462-d4,0.21875,4,7,0.48506954136973945,spacing_4,0.04642975330352783,1.0033787708128568,18.479957580566406,final query token,8,67,"[""controlled://309462/fact/3""]",5,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
10,1.0,2.8132500648498535,0.3461893553843774,spacing_4_selected,2,0.6638685378711671,0.0,selected,22,chain-414191-d2,0.34375,0,11,0.33613146212883294,spacing_4,0.05538874864578247,1.0835367474902222,8.126333236694336,final query token,6,67,"[""controlled://414191/fact/9""]",5,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,1.0,14.783658027648926,0.7434639792506365,spacing_4_selected,2,0.8090714717484602,0.0,selected,22,chain-414191-d2,0.34375,4,11,0.19092852825153983,spacing_4,0.2048436403274536,1.8041036945794393,19.88483428955078,final query token,6,67,"[""controlled://414191/fact/0""]",5,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
13,1.0,6.3228583335876465,0.7780702746765139,spacing_4_selected,1,0.8394000424259502,0.0,selected,35,chain-518920-d1,0.15625,0,5,0.16059995757404977,spacing_4,0.22303247451782227,1.611940424963712,8.126333236694336,final query token,5,67,"[""controlled://518920/fact/3""]",5,1.09375,"('controlled://518920/fact/0',)",w32
13,1.0,6.735414981842041,0.3461217969766145,spacing_4_selected,1,0.980750684470961,0.0,selected,35,chain-518920-d1,0.15625,4,5,0.01924931552903897,spacing_4,0.0502467155456543,0.9132452632719967,19.459667205810547,final query token,5,67,"[""controlled://518920/fact/5""]",5,1.09375,"('controlled://518920/fact/0',)",w32
13,1.0,2.751445770263672,0.3385839209546022,spacing_4_selected,1,0.7467766428599134,0.0,selected,33,chain-623649-d1,0.34375,0,11,0.2532233571400866,spacing_4,0.05023837089538574,0.9584412053058886,8.126333236694336,final query token,5,67,"[""controlled://623649/fact/3""]",5,1.03125,"('controlled://623649/fact/2',)",w32
13,1.0,7.25470495223999,0.3788713978474916,spacing_4_selected,1,0.7094019024762988,0.0,selected,33,chain-623649-d1,0.34375,4,11,0.29059809752370125,spacing_4,0.06219220161437988,1.1252813489694498,19.1481990814209,final query token,5,67,"[""controlled://623649/fact/4""]",5,1.03125,"('controlled://623649/fact/2',)",w32
11,1.0,6.389410018920898,0.7862599074905781,spacing_4_selected,2,0.8405611763737397,0.0,selected,14,chain-728378-d2,0.21875,0,7,0.15943882362626027,spacing_4,0.22470134496688843,1.5393927018192717,8.126333236694336,final query token,6,67,"[""controlled://728378/fact/5""]",5,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,1.0,15.129871368408203,0.7217255737590069,spacing_4_selected,2,0.9063629062030252,0.0,selected,14,chain-728378-d2,0.21875,4,7,0.09363709379697482,spacing_4,0.19224274158477783,1.916019390601488,20.963468551635742,final query token,6,67,"[""controlled://728378/fact/1""]",5,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
10,1.0,3.179576873779297,0.3912683348280581,spacing_4_selected,1,0.7163736133370548,0.0,selected,35,chain-833107-d1,0.21875,0,7,0.28362638666294515,spacing_4,0.07041585445404053,0.994262298865963,8.126333236694336,final query token,5,67,"[""controlled://833107/fact/3""]",5,1.09375,"('controlled://833107/fact/1',)",w32
10,1.0,8.848847389221191,0.47002432010341993,spacing_4_selected,1,0.972635559685628,0.0,selected,35,chain-833107-d1,0.21875,4,7,0.02736444031437202,spacing_4,0.09274673461914062,1.2520004280041561,18.82636070251465,final query token,5,67,"[""controlled://833107/fact/2""]",5,1.09375,"('controlled://833107/fact/1',)",w32
12,1.0,6.502593994140625,0.8001879574391879,spacing_4_selected,1,0.847920894325398,0.0,selected,20,chain-937836-d1,0.15625,0,5,0.15207910567460203,spacing_4,0.23078298568725586,1.5038982067889233,8.126333236694336,final query token,5,67,"[""controlled://937836/fact/3""]",5,0.625,"('controlled://937836/fact/6',)",w32
12,1.0,6.718685626983643,0.31565894624554147,spacing_4_selected,1,0.8925040250074403,0.0,selected,20,chain-937836-d1,0.15625,4,5,0.1074959749925597,spacing_4,0.03959083557128906,1.4136481280901754,21.284635543823242,final query token,5,67,"[""controlled://937836/fact/8""]",5,0.625,"('controlled://937836/fact/6',)",w32
8,1.0,6.621213436126709,0.814784878157435,spacing_4_selected,1,0.0,0.8521737123037383,selected,42,chain-1042565-d1,0.21875,0,7,0.14782628769626172,spacing_4,0.23563361167907715,1.5268629578874033,8.126333236694336,final query token,5,67,"[""controlled://1042565/fact/0""]",5,1.3125,"('controlled://1042565/fact/0',)",w32
8,1.0,6.639096260070801,0.28930177243124466,spacing_4_selected,1,0.6737999649867277,0.0,selected,42,chain-1042565-d1,0.21875,4,7,0.3262000350132723,spacing_4,0.03781723976135254,0.9605505483981781,22.948688507080078,final query token,5,67,"[""controlled://1042565/fact/5""]",5,1.3125,"('controlled://1042565/fact/0',)",w32
12,1.0,5.772630214691162,0.7103610012723742,spacing_4_selected,2,0.0,0.6484356049331836,selected,28,chain-1147294-d2,0.21875,0,7,0.35156439506681636,spacing_4,0.15685820579528809,1.7327865321627258,8.126333236694336,final query token,6,67,"[""controlled://1147294/fact/1""]",5,0.875,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w32
12,1.0,6.937885284423828,0.30420390062084374,spacing_4_selected,2,0.0,0.5493010598072798,selected,28,chain-1147294-d2,0.21875,4,7,0.45069894019272017,spacing_4,0.040077149868011475,1.0665659522365076,22.80669403076172,final query token,6,67,"[""controlled://1147294/fact/3""]",5,0.875,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w32
7,1.0,5.451397895812988,0.6708312023431777,spacing_4_selected,4,0.6646663927294867,0.0,selected,11,chain-1252023-d4,0.34375,0,11,0.3353336072705133,spacing_4,0.17811352014541626,1.4417370018961044,8.126333236694336,final query token,8,67,"[""controlled://1252023/fact/10""]",5,0.34375,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w32
7,1.0,5.9625325202941895,0.28409957267159364,spacing_4_selected,4,0.9643113180318323,0.0,selected,11,chain-1252023-d4,0.34375,4,11,0.03568868196816766,spacing_4,0.03626513481140137,1.0644187488487986,20.98747444152832,final query token,8,67,"[""controlled://1252023/fact/11""]",5,0.34375,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w32
9,1.0,2.6598691940307617,0.3273148068824156,spacing_4_selected,1,0.687820051331073,0.0,selected,35,chain-1356752-d1,0.15625,0,5,0.31217994866892695,spacing_4,0.04793095588684082,0.8829939482988274,8.126333236694336,final query token,5,67,"[""controlled://1356752/fact/5""]",5,1.09375,"('controlled://1356752/fact/0',)",w32
9,1.0,6.148423671722412,0.36886216612630185,spacing_4_selected,1,0.5344645328209765,0.0,selected,35,chain-1356752-d1,0.15625,4,5,0.4655354671790235,spacing_4,0.060999929904937744,1.2364461002401215,16.668621063232422,final query token,5,67,"[""controlled://1356752/fact/2""]",5,1.09375,"('controlled://1356752/fact/0',)",w32
13,1.0,2.7666988372802734,0.3404609135135249,spacing_4_selected,2,0.6751494922500569,0.0,selected,44,chain-1461481-d2,0.34375,0,11,0.32485050774994306,spacing_4,0.05462288856506348,0.8519482411195743,8.126333236694336,final query token,6,67,"[""controlled://1461481/fact/9""]",5,1.375,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w32
13,1.0,8.329183578491211,0.4516291737182698,spacing_4_selected,2,0.9100504220059698,0.0,selected,44,chain-1461481-d2,0.34375,4,11,0.08994957799403025,spacing_4,0.0837332010269165,1.22816867339829,18.442527770996094,final query token,6,67,"[""controlled://1461481/fact/11""]",5,1.375,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w32
12,1.0,2.445101499557495,0.3008861965586983,spacing_4_selected,2,0.595777174923569,0.0,selected,15,chain-1566210-d2,0.15625,0,5,0.40422282507643104,spacing_4,0.04395794868469238,0.8875921080825533,8.126333236694336,final query token,6,67,"[""controlled://1566210/fact/7""]",5,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,1.0,6.743486404418945,0.34024221621115996,spacing_4_selected,2,0.9867799709582528,0.0,selected,15,chain-1566210-d2,0.15625,4,5,0.013220029041747239,spacing_4,0.05452078580856323,1.633470690078392,19.819664001464844,final query token,6,67,"[""controlled://1566210/fact/6""]",5,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,1.0,2.488600015640259,0.30623898173447067,spacing_4_selected,1,0.6906175153999357,0.0,selected,55,chain-1670939-d1,0.34375,0,11,0.30938248460006434,spacing_4,0.04177248477935791,1.8026057772467055,8.126333236694336,final query token,5,67,"[""controlled://1670939/fact/0""]",5,1.71875,"('controlled://1670939/fact/1',)",w32
12,1.0,5.1387939453125,0.23280652609832733,spacing_4_selected,1,0.2906719228587633,0.0,selected,55,chain-1670939-d1,0.34375,4,11,0.7093280771412367,spacing_4,0.019142508506774902,1.442410566234387,22.073238372802734,final query token,5,67,"[""controlled://1670939/fact/3""]",5,1.71875,"('controlled://1670939/fact/1',)",w32
13,1.0,3.952399730682373,0.4863693889435116,oracle_layer_0_oracle,1,0.6867342934128828,0.21759841695893556,oracle,22,chain-100004-d1,0.34375,0,11,0.0956672896281816,oracle_layer_0,0.10066485404968262,1.2814364797353357,8.126333236694336,final query token,5,67,"[""controlled://100004/fact/1"", ""controlled://100004/fact/9"", ""controlled://100004/fact/0"", ""controlled://100004/fact/2""]",20,0.6875,"('controlled://100004/fact/9',)",w32
6,1.0,3.187915086746216,0.39229440805494326,oracle_layer_0_oracle,3,0.13289022929166094,0.519726079859538,oracle,22,chain-204733-d3,0.34375,0,11,0.34738369084880105,oracle_layer_0,0.06451159715652466,1.0472546193236272,8.126333236694336,final query token,7,67,"[""controlled://204733/fact/0"", ""controlled://204733/fact/5"", ""controlled://204733/fact/6"", ""controlled://204733/fact/3""]",20,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
7,1.0,3.144495725631714,0.3869513634307772,oracle_layer_0_oracle,4,0.0,0.7574824600451393,oracle,7,chain-309462-d4,0.21875,0,7,0.2425175399548607,oracle_layer_0,0.0648874044418335,1.0263906207195197,8.126333236694336,final query token,8,67,"[""controlled://309462/fact/6"", ""controlled://309462/fact/3"", ""controlled://309462/fact/7"", ""controlled://309462/fact/9""]",20,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
10,1.0,2.821909189224243,0.34725491891988314,oracle_layer_0_oracle,2,0.4325541094876826,0.4188935302372556,oracle,22,chain-414191-d2,0.34375,0,11,0.1485523602750618,oracle_layer_0,0.05433189868927002,1.7299602576238218,8.126333236694336,final query token,6,67,"[""controlled://414191/fact/0"", ""controlled://414191/fact/2"", ""controlled://414191/fact/1"", ""controlled://414191/fact/8""]",20,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
13,1.0,5.665987491607666,0.6972378964257808,oracle_layer_0_oracle,1,0.798574240776361,0.1392850855281722,oracle,35,chain-518920-d1,0.15625,0,5,0.06214067369546683,oracle_layer_0,0.1902802586555481,1.5811028731384213,8.126333236694336,final query token,5,67,"[""controlled://518920/fact/3"", ""controlled://518920/fact/1"", ""controlled://518920/fact/0"", ""controlled://518920/fact/2""]",20,1.09375,"('controlled://518920/fact/0',)",w32
13,1.0,3.4482076168060303,0.4243251558077511,oracle_layer_0_oracle,1,0.7348930875377846,0.19443020604376215,oracle,33,chain-623649-d1,0.34375,0,11,0.07067670641845325,oracle_layer_0,0.07092881202697754,1.5285518630136339,8.126333236694336,final query token,5,67,"[""controlled://623649/fact/3"", ""controlled://623649/fact/1"", ""controlled://623649/fact/0"", ""controlled://623649/fact/2""]",20,1.03125,"('controlled://623649/fact/2',)",w32
11,1.0,3.045010805130005,0.37470907436829004,oracle_layer_0_oracle,2,0.5257686646655202,0.3505294059723383,oracle,14,chain-728378-d2,0.21875,0,7,0.12370192936214153,oracle_layer_0,0.06309431791305542,1.6004844958960007,8.126333236694336,final query token,6,67,"[""controlled://728378/fact/2"", ""controlled://728378/fact/0"", ""controlled://728378/fact/1"", ""controlled://728378/fact/4""]",20,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
10,1.0,3.033424139022827,0.3732832571184069,oracle_layer_0_oracle,1,0.6384045447775861,0.25669505972473416,oracle,35,chain-833107-d1,0.21875,0,7,0.10490039549767971,oracle_layer_0,0.05910581350326538,1.6575344331315165,8.126333236694336,final query token,5,67,"[""controlled://833107/fact/3"", ""controlled://833107/fact/1"", ""controlled://833107/fact/0"", ""controlled://833107/fact/2""]",20,1.09375,"('controlled://833107/fact/1',)",w32
12,1.0,3.9404184818267822,0.4848950156306514,oracle_layer_0_oracle,1,0.6718276543542743,0.23314473885693587,oracle,20,chain-937836-d1,0.15625,0,5,0.09502760678878985,oracle_layer_0,0.09466439485549927,1.4819819814912123,8.126333236694336,final query token,5,67,"[""controlled://937836/fact/0"", ""controlled://937836/fact/1"", ""controlled://937836/fact/2"", ""controlled://937836/fact/6""]",20,0.625,"('controlled://937836/fact/6',)",w32
8,1.0,6.401339054107666,0.7877278555600594,oracle_layer_0_oracle,1,0.4787840192866497,0.4629353152758995,oracle,42,chain-1042565-d1,0.21875,0,7,0.05828066543745081,oracle_layer_0,0.2219344973564148,1.4135135671043142,8.126333236694336,final query token,5,67,"[""controlled://1042565/fact/0"", ""controlled://1042565/fact/2"", ""controlled://1042565/fact/1"", ""controlled://1042565/fact/3""]",20,1.3125,"('controlled://1042565/fact/0',)",w32
12,1.0,5.710611820220947,0.7027292204108447,oracle_layer_0_oracle,2,0.48037307409686036,0.3999257209652569,oracle,28,chain-1147294-d2,0.21875,0,7,0.11970120493788272,oracle_layer_0,0.15488624572753906,1.8095032362950045,8.126333236694336,final query token,6,67,"[""controlled://1147294/fact/1"", ""controlled://1147294/fact/0"", ""controlled://1147294/fact/3"", ""controlled://1147294/fact/2""]",20,0.875,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w32
7,1.0,3.8805413246154785,0.47752672842567573,oracle_layer_0_oracle,4,0.0,0.777962968662905,oracle,11,chain-1252023-d4,0.34375,0,11,0.22203703133709496,oracle_layer_0,0.09599292278289795,1.0072160281783062,8.126333236694336,final query token,8,67,"[""controlled://1252023/fact/13"", ""controlled://1252023/fact/12"", ""controlled://1252023/fact/3"", ""controlled://1252023/fact/4""]",20,0.34375,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w32
9,1.0,2.765368938446045,0.34029726051093534,oracle_layer_0_oracle,1,0.6453837243952876,0.20575337562331697,oracle,35,chain-1356752-d1,0.15625,0,5,0.14886289998139546,oracle_layer_0,0.05169987678527832,1.3252979202729567,8.126333236694336,final query token,5,67,"[""controlled://1356752/fact/3"", ""controlled://1356752/fact/2"", ""controlled://1356752/fact/0"", ""controlled://1356752/fact/1""]",20,1.09375,"('controlled://1356752/fact/0',)",w32
13,1.0,6.243105411529541,0.7682561408310076,oracle_layer_0_oracle,2,0.5722221008036286,0.3331173863261938,oracle,44,chain-1461481-d2,0.34375,0,11,0.09466051287017763,oracle_layer_0,0.17390841245651245,1.5837221107829837,8.126333236694336,final query token,6,67,"[""controlled://1461481/fact/7"", ""controlled://1461481/fact/0"", ""controlled://1461481/fact/1"", ""controlled://1461481/fact/8""]",20,1.375,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w32
12,1.0,5.670344352722168,0.6977740375102774,oracle_layer_0_oracle,2,0.33397698352223415,0.5943325709467899,oracle,15,chain-1566210-d2,0.15625,0,5,0.07169044553097592,oracle_layer_0,0.18743836879730225,1.5532874911569439,8.126333236694336,final query token,6,67,"[""controlled://1566210/fact/1"", ""controlled://1566210/fact/0"", ""controlled://1566210/fact/8"", ""controlled://1566210/fact/2""]",20,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,1.0,3.45531964302063,0.42520033850177175,oracle_layer_0_oracle,1,0.6987278113811044,0.16892502509290352,oracle,55,chain-1670939-d1,0.34375,0,11,0.13234716352599207,oracle_layer_0,0.06839251518249512,1.747701165161455,8.126333236694336,final query token,5,67,"[""controlled://1670939/fact/0"", ""controlled://1670939/fact/2"", ""controlled://1670939/fact/1"", ""controlled://1670939/fact/3""]",20,1.71875,"('controlled://1670939/fact/1',)",w32
13,1.0,4.1161088943481445,0.4757427105670241,oracle_layer_1_oracle,1,0.6709803634963691,0.12986165524671378,oracle,22,chain-100004-d1,0.34375,1,11,0.19915798125691708,oracle_layer_1,0.08835083246231079,1.0270759128041942,8.65196418762207,final query token,5,67,"[""controlled://100004/fact/0"", ""controlled://100004/fact/1"", ""controlled://100004/fact/9"", ""controlled://100004/fact/2""]",20,0.6875,"('controlled://100004/fact/9',)",w32
6,1.0,3.5446276664733887,0.3722524831110789,oracle_layer_1_oracle,3,0.4901188997546342,0.4061391097748128,oracle,22,chain-204733-d3,0.34375,1,11,0.10374199047055299,oracle_layer_1,0.060019612312316895,0.9576815568396316,9.522106170654297,final query token,7,67,"[""controlled://204733/fact/0"", ""controlled://204733/fact/3"", ""controlled://204733/fact/6"", ""controlled://204733/fact/5""]",20,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
7,1.0,4.151318073272705,0.4620752010114129,oracle_layer_1_oracle,4,0.0,0.8473107646423159,oracle,7,chain-309462-d4,0.21875,1,7,0.15268923535768408,oracle_layer_1,0.09012645483016968,1.0028866695393677,8.984074592590332,final query token,8,67,"[""controlled://309462/fact/7"", ""controlled://309462/fact/9"", ""controlled://309462/fact/6"", ""controlled://309462/fact/3""]",20,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
10,1.0,5.790546417236328,0.6550489989883781,oracle_layer_1_oracle,2,0.3977923090260447,0.4906479198727993,oracle,22,chain-414191-d2,0.34375,1,11,0.111559771101156,oracle_layer_1,0.15076875686645508,1.0131708119162914,8.83986759185791,final query token,6,67,"[""controlled://414191/fact/1"", ""controlled://414191/fact/0"", ""controlled://414191/fact/8"", ""controlled://414191/fact/2""]",20,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
13,1.0,3.953047752380371,0.4851262488714717,oracle_layer_1_oracle,1,0.4230158770193668,0.3697402758807584,oracle,35,chain-518920-d1,0.15625,1,5,0.20724384709987476,oracle_layer_1,0.10026341676712036,0.9374353854698181,8.148492813110352,final query token,5,67,"[""controlled://518920/fact/2"", ""controlled://518920/fact/1"", ""controlled://518920/fact/0"", ""controlled://518920/fact/3""]",20,1.09375,"('controlled://518920/fact/0',)",w32
13,1.0,4.001957416534424,0.463534806562459,oracle_layer_1_oracle,1,0.6335264863214718,0.25792708506378403,oracle,33,chain-623649-d1,0.34375,1,11,0.10854642861474417,oracle_layer_1,0.0906897783279419,0.865670501956526,8.633563995361328,final query token,5,67,"[""controlled://623649/fact/3"", ""controlled://623649/fact/1"", ""controlled://623649/fact/0"", ""controlled://623649/fact/2""]",20,1.03125,"('controlled://623649/fact/2',)",w32
