partition,dataset,fraction,variant,representation,query_window_size,query_stride,query_facet_reduction,head_mode,rows,identities,seeds,oracle_root_present,oracle_root_rank,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,oracle_margin,score_entropy,false_positive_parent_count,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,query_facet_count,active_head_count,search_comparisons,candidate_parent_comparisons,deduplicated_candidates,final_parent_budget,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,selection_wall_time,wall_time,root_recall_gain_per_extra_comparison
validation,hotpotqa,0.2,A_global_semantic,learned_semantic_128d,,,max,not_applicable,45,9,5,0.08888888888888889,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,1.288888888888889,0.22592592592592592,0.35,0.17407407407407408,0.0,1.0,1.0,7.0,7.0,7.0,1.7777777777777777,412.02222222222224,0.23544891890480674,0.002666088896027456,0.003999631112027499,0.006666188897927188,
validation,hotpotqa,0.2,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,45,9,5,0.2,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,1.2222222222222223,0.2518518518518519,0.38333333333333336,0.2,0.022222222222222223,10.555555555555555,1.0,70.44444444444444,70.44444444444444,7.0,1.7777777777777777,419.15555555555557,0.24018755505621353,0.0016628533355995184,0.003994906666533401,0.005658211114092006,
validation,hotpotqa,0.2,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,9,9,0,0.1111111111111111,5.222222222222222,0.2820767195767196,0.0,0.2222222222222222,0.6666666666666666,0.8888888888888888,-0.30237478680080837,1.8505460818608601,1.3333333333333333,0.2222222222222222,0.3333333333333333,0.18518518518518517,0.0,1.0,16.0,112.0,7.0,4.888888888888889,1.7777777777777777,443.77777777777777,0.25539266210475725,0.001271155565821876,0.017775066669047292,0.019046622237914965,
validation,hotpotqa,0.2,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,9,9,0,0.1111111111111111,4.888888888888889,0.34589947089947093,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.8888888888888888,-0.24503331714206272,1.8414883348676894,1.3333333333333333,0.2222222222222222,0.3333333333333333,0.18518518518518517,0.0,10.555555555555555,16.0,1127.111111111111,70.44444444444444,5.111111111111111,1.7777777777777777,412.8888888888889,0.23548485675964045,0.001528733332330982,0.01862222221421285,0.02015132221600248,
validation,hotpotqa,0.2,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,9,9,0,0.0,4.333333333333333,0.27685185185185185,0.0,0.2222222222222222,0.6666666666666666,1.0,-0.15312862396240234,1.8565459781222873,1.2222222222222223,0.2777777777777778,0.4166666666666667,0.22592592592592592,0.0,1.0,16.0,112.0,7.0,7.0,1.7777777777777777,400.55555555555554,0.22543665459883425,0.011493788889816238,0.004617511100756626,0.016111855550358694,
validation,hotpotqa,0.2,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,9,9,0,0.1111111111111111,4.555555555555555,0.30462962962962964,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,-0.12717729144626194,1.8585106796688504,1.2222222222222223,0.2592592592592593,0.3611111111111111,0.19814814814814813,0.0,10.555555555555555,16.0,1127.111111111111,70.44444444444444,7.0,1.7777777777777777,402.6666666666667,0.23326129914801313,0.021586155557694536,0.003406277786578155,0.024992822236122772,
validation,hotpotqa,0.3,A_global_semantic,learned_semantic_128d,,,max,not_applicable,45,9,5,0.35555555555555557,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,1.7333333333333334,0.4222222222222222,0.3718518518518519,0.2633333333333333,0.06666666666666667,1.0,1.0,7.0,7.0,7.0,2.6666666666666665,629.9555555555555,0.38187050621945967,0.002666088896027456,0.003962566675100889,0.0066291422350332144,
validation,hotpotqa,0.3,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,45,9,5,0.37777777777777777,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,1.6888888888888889,0.4444444444444444,0.38,0.2825925925925926,0.13333333333333333,10.555555555555555,1.0,70.44444444444444,70.44444444444444,7.0,2.6666666666666665,634.2222222222222,0.38565182733116665,0.0016628533355995184,0.0038761155537536574,0.005539431112507979,
validation,hotpotqa,0.3,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,9,9,0,0.2222222222222222,5.222222222222222,0.2820767195767196,0.0,0.2222222222222222,0.6666666666666666,0.8888888888888888,-0.30237478680080837,1.8505460818608601,1.8888888888888888,0.3703703703703704,0.3333333333333333,0.26296296296296295,0.1111111111111111,1.0,16.0,112.0,7.0,4.888888888888889,2.6666666666666665,635.3333333333334,0.3823522472640538,0.001271155565821876,0.019649766663658537,0.02092135556611336,
validation,hotpotqa,0.3,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,9,9,0,0.1111111111111111,4.888888888888889,0.34589947089947093,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.8888888888888888,-0.24503331714206272,1.8414883348676894,2.0,0.3148148148148148,0.2962962962962963,0.19814814814814813,0.0,10.555555555555555,16.0,1127.111111111111,70.44444444444444,5.111111111111111,2.6666666666666665,627.7777777777778,0.37712703896331073,0.001528733332330982,0.016917144446375057,0.018446288886480033,
validation,hotpotqa,0.3,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,9,9,0,0.2222222222222222,4.333333333333333,0.27685185185185185,0.0,0.2222222222222222,0.6666666666666666,1.0,-0.15312862396240234,1.8565459781222873,1.8888888888888888,0.3888888888888889,0.337037037037037,0.3055555555555556,0.2222222222222222,1.0,16.0,112.0,7.0,7.0,2.6666666666666665,628.1111111111111,0.3805605771518677,0.011493788889816238,0.004279744455642585,0.015774199997799263,
validation,hotpotqa,0.3,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,9,9,0,0.1111111111111111,4.555555555555555,0.30462962962962964,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,-0.12717729144626194,1.8585106796688504,1.8888888888888888,0.35185185185185186,0.31851851851851853,0.2074074074074074,0.0,10.555555555555555,16.0,1127.111111111111,70.44444444444444,7.0,2.6666666666666665,617.5555555555555,0.3749034813516834,0.021586155557694536,0.003877422222608907,0.02546401111693639,
validation,hotpotqa,0.4,A_global_semantic,learned_semantic_128d,,,max,not_applicable,45,9,5,0.4222222222222222,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,1.9555555555555555,0.5185185185185185,0.417989417989418,0.3031216931216931,0.08888888888888889,1.0,1.0,7.0,7.0,7.0,3.111111111111111,733.3555555555556,0.42335273646879323,0.002666088896027456,0.003989144443120394,0.006656071116837362,
validation,hotpotqa,0.4,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,45,9,5,0.4222222222222222,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,1.9555555555555555,0.5259259259259259,0.4119047619047619,0.3103968253968254,0.15555555555555556,10.555555555555555,1.0,70.44444444444444,70.44444444444444,7.0,3.111111111111111,739.5333333333333,0.42810812032826334,0.0016628533355995184,0.00370989777535821,0.005373202225503822,
validation,hotpotqa,0.4,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,9,9,0,0.3333333333333333,5.222222222222222,0.2820767195767196,0.0,0.2222222222222222,0.6666666666666666,0.8888888888888888,-0.30237478680080837,1.8505460818608601,2.111111111111111,0.48148148148148145,0.376984126984127,0.30092592592592593,0.1111111111111111,1.0,16.0,112.0,7.0,4.888888888888889,3.111111111111111,741.8888888888889,0.42842935913610153,0.001271155565821876,0.018970344429059576,0.0202419333315144,
validation,hotpotqa,0.4,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,9,9,0,0.2222222222222222,4.888888888888889,0.34589947089947093,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.8888888888888888,-0.24503331714206272,1.8414883348676894,2.3333333333333335,0.3703703703703704,0.3055555555555556,0.23148148148148145,0.1111111111111111,10.555555555555555,16.0,1127.111111111111,70.44444444444444,5.111111111111111,3.111111111111111,741.5555555555555,0.4249958209475445,0.001528733332330982,0.018626522234020133,0.02015566668059263,
validation,hotpotqa,0.4,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,9,9,0,0.3333333333333333,4.333333333333333,0.27685185185185185,0.0,0.2222222222222222,0.6666666666666666,1.0,-0.15312862396240234,1.8565459781222873,2.111111111111111,0.48148148148148145,0.39550264550264547,0.3472222222222222,0.2222222222222222,1.0,16.0,112.0,7.0,7.0,3.111111111111111,735.3333333333334,0.42399093289672746,0.011493788889816238,0.004304488888010383,0.0157988000040253,
validation,hotpotqa,0.4,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,9,9,0,0.1111111111111111,4.555555555555555,0.30462962962962964,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,-0.12717729144626194,1.8585106796688504,2.2222222222222223,0.4074074074074074,0.33994708994708994,0.22685185185185183,0.0,10.555555555555555,16.0,1127.111111111111,70.44444444444444,7.0,3.111111111111111,724.7777777777778,0.41833383709654315,0.021586155557694536,0.0037764000007882714,0.02536294444386537,
validation,qasper,0.1,A_global_semantic,learned_semantic_128d,,,max,not_applicable,50,10,5,0.74,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,1.74,0.68,0.37333333333333335,0.355,0.62,1.0,1.0,19.3,19.3,19.3,2.5,624.28,0.13421153306370706,0.0013041639991570263,0.008250593998236582,0.00955519799492322,
validation,qasper,0.1,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,50,10,5,0.66,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,1.76,0.644,0.33666666666666667,0.31974358974358974,0.6,5.4,1.0,101.6,101.6,19.3,2.5,622.32,0.1336445850465854,0.0016101619985420257,0.008387319996254519,0.009997921993490309,
validation,qasper,0.1,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,10,10,0,0.2,9.7,0.23328836797877045,0.1,0.1,0.3,0.7,-0.2530383110046387,2.8637697458267213,2.1,0.26,0.15833333333333333,0.12435897435897436,0.2,1.0,16.0,308.8,19.3,7.9,2.5,607.0,0.12758838653678511,0.0014917200023774058,0.050311839987989514,0.05180391999310814,
validation,qasper,0.1,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,10,10,0,0.3,9.0,0.2448302574618364,0.1,0.1,0.3,0.7,-0.24927902221679688,2.8627555847167967,1.9,0.37,0.23333333333333334,0.18333333333333332,0.3,5.4,16.0,1625.6,101.6,7.0,2.5,607.0,0.12758838653678511,0.0017108600062783808,0.04744622000143863,0.049157510010991244,
validation,qasper,0.1,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,10,10,0,0.2,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.15420656204223632,2.875328779220581,2.1,0.26,0.175,0.14102564102564102,0.2,1.0,16.0,308.8,19.3,19.3,2.5,606.8,0.1275528625580995,0.001494929997716099,0.007931449997704476,0.009426739986520261,
validation,qasper,0.1,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,10,10,0,0.2,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.14895982742309571,2.875209665298462,2.1,0.26,0.175,0.14102564102564102,0.2,5.4,16.0,1625.6,101.6,19.3,2.5,606.8,0.1275528625580995,0.0016809200053103269,0.008364279998932033,0.010045590001391247,
validation,qasper,0.2,A_global_semantic,learned_semantic_128d,,,max,not_applicable,50,10,5,0.82,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,3.44,0.77,0.25416666666666665,0.24188235294117647,0.7,1.0,1.0,19.3,19.3,19.3,4.4,1104.7,0.23182233442641084,0.0013041639991570263,0.007849068000214175,0.009153728000819683,
validation,qasper,0.2,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,50,10,5,0.82,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,3.46,0.768,0.24933333333333332,0.23870588235294118,0.7,5.4,1.0,101.6,101.6,19.3,4.4,1102.32,0.23114168974819443,0.0016101619985420257,0.008489528000354766,0.01010010999860242,
validation,qasper,0.2,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,10,10,0,0.3,9.7,0.23328836797877045,0.1,0.1,0.3,0.7,-0.2530383110046387,2.8637697458267213,3.7,0.42000000000000004,0.15666666666666668,0.13583333333333333,0.3,1.0,16.0,308.8,19.3,7.9,4.4,1093.2,0.22617232084922817,0.0014917200023774058,0.048554309987230225,0.050046399992424995,
validation,qasper,0.2,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,10,10,0,0.4,9.0,0.2448302574618364,0.1,0.1,0.3,0.7,-0.24927902221679688,2.8627555847167967,3.6,0.48,0.16916666666666666,0.14666666666666667,0.4,5.4,16.0,1625.6,101.6,7.0,4.4,1093.2,0.22617232084922817,0.0017108600062783808,0.05012673000455834,0.05183803000254557,
validation,qasper,0.2,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,10,10,0,0.2,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.15420656204223632,2.875328779220581,3.9,0.27,0.11666666666666665,0.09916666666666667,0.2,1.0,16.0,308.8,19.3,19.3,4.4,1093.2,0.22617232084922817,0.001494929997716099,0.007506039988948032,0.00900134998955764,
validation,qasper,0.2,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,10,10,0,0.2,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.14895982742309571,2.875209665298462,3.9,0.27,0.11666666666666665,0.09916666666666667,0.2,5.4,16.0,1625.6,101.6,19.3,4.4,1093.2,0.22617232084922817,0.0016809200053103269,0.008165809989441187,0.00984712999779731,
validation,qasper,0.3,A_global_semantic,learned_semantic_128d,,,max,not_applicable,50,10,5,0.88,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,5.26,0.812,0.1869047619047619,0.17830952380952383,0.72,1.0,1.0,19.3,19.3,19.3,6.3,1589.1,0.3342116942349977,0.0013041639991570263,0.008084193997783587,0.009388803999172524,
validation,qasper,0.3,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,50,10,5,0.84,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,5.24,0.8140000000000001,0.19085714285714286,0.18380075187969924,0.76,5.4,1.0,101.6,101.6,19.3,6.3,1584.34,0.3328504048785648,0.0016101619985420257,0.009091584004927426,0.010702182002132759,
validation,qasper,0.3,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,10,10,0,0.4,9.7,0.23328836797877045,0.1,0.1,0.3,0.7,-0.2530383110046387,2.8637697458267213,5.3,0.49000000000000005,0.14119047619047617,0.12674603174603175,0.4,1.0,16.0,308.8,19.3,7.9,6.3,1545.0,0.32132388704599285,0.0014917200023774058,0.0478636899846606,0.04935577998985537,
validation,qasper,0.3,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,10,10,0,0.5,9.0,0.2448302574618364,0.1,0.1,0.3,0.7,-0.24927902221679688,2.8627555847167967,5.3,0.54,0.14119047619047617,0.12496031746031747,0.4,5.4,16.0,1625.6,101.6,7.0,6.3,1537.1,0.3210833857407187,0.0017108600062783808,0.048963779996847735,0.05067513000103645,
validation,qasper,0.3,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,10,10,0,0.4,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.15420656204223632,2.875328779220581,5.5,0.43,0.12428571428571429,0.11507518796992482,0.4,1.0,16.0,308.8,19.3,19.3,6.3,1579.6,0.32913573347067376,0.001494929997716099,0.0075661999988369645,0.009061509999446571,
validation,qasper,0.3,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,10,10,0,0.4,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.14895982742309571,2.875209665298462,5.5,0.43,0.12428571428571429,0.11507518796992482,0.4,5.4,16.0,1625.6,101.6,19.3,6.3,1579.6,0.32913573347067376,0.0016809200053103269,0.007353850005893036,0.009035170014249161,
validation,qasper,0.4,A_global_semantic,learned_semantic_128d,,,max,not_applicable,50,10,5,0.9,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,6.96,0.838,0.15538383838383837,0.14951794340924776,0.76,1.0,1.0,19.3,19.3,19.3,8.1,2043.94,0.4287688420004704,0.0013041639991570263,0.008120289995567874,0.00942488199681975,
validation,qasper,0.4,B_multi_span_semantic,learned_semantic_128d,4,2,max,not_applicable,50,10,5,0.86,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,6.94,0.8320000000000001,0.15646320346320347,0.15080262249827467,0.78,5.4,1.0,101.6,101.6,19.3,8.1,2041.84,0.4276301006448479,0.0016101619985420257,0.008318911999231205,0.00992952799424529,
validation,qasper,0.4,C_global_split_head,layer27_pre_rope_native_qk,,,max,per_head_top1,10,10,0,0.5,9.7,0.23328836797877045,0.1,0.1,0.3,0.7,-0.2530383110046387,2.8637697458267213,7.0,0.54,0.12523809523809523,0.11761904761904762,0.5,1.0,16.0,308.8,19.3,7.9,8.1,1986.0,0.41354010786723927,0.0014917200023774058,0.04993541000876576,0.05142753001418896,
validation,qasper,0.4,D_multi_span_split_head,layer27_pre_rope_native_qk,4,2,max,per_head_top1,10,10,0,0.5,9.0,0.2448302574618364,0.1,0.1,0.3,0.7,-0.24927902221679688,2.8627555847167967,7.1,0.54,0.11095238095238096,0.10043650793650793,0.4,5.4,16.0,1625.6,101.6,7.0,8.1,1980.6,0.41163892247912254,0.0017108600062783808,0.051519120001466946,0.05323039001086727,
validation,qasper,0.4,E_global_native_mean,layer27_pre_rope_native_qk,,,max,mean,10,10,0,0.5,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.15420656204223632,2.875328779220581,7.1,0.58,0.11857142857142858,0.1110966810966811,0.5,1.0,16.0,308.8,19.3,19.3,8.1,2040.4,0.42499567898827645,0.001494929997716099,0.008760209992760792,0.010255529987625777,
validation,qasper,0.4,F_multi_span_native_mean,layer27_pre_rope_native_qk,4,2,max,mean,10,10,0,0.5,10.1,0.24114668856048166,0.1,0.2,0.2,0.5,-0.14895982742309571,2.875209665298462,7.1,0.58,0.11857142857142858,0.1110966810966811,0.5,5.4,16.0,1625.6,101.6,19.3,8.1,2040.4,0.42499567898827645,0.0016809200053103269,0.007853190001333133,0.009534510009689256,
