dataset,split,example_id,condition,seed,row_kind,budget_chunks,candidate_chunks,positive_chunks,authored_evidence_items,positive_chunk_ids,authored_chain_budget_feasible,full_positive_span_budget_feasible,selected_chunks,index_bytes_per_chunk,routing_setup_plus_score_ms,materialized_native_kv_tokens,active_memory_fraction,backing_native_kv_bytes,transfer_bytes,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,mae,rmse,spearman,kendall,kl,teacher_top1_overlap,teacher_top2_overlap,teacher_top4_overlap,teacher_top8_overlap
musique,test,2hop__417937_158105,rank8_mixed,23,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,25 26 7 6,1024,5.8617000468075275,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.921006441116333,3.959324598312378,0.15499956905841827,0.11387163561076605,0.1838594526052475,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,37,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,56 8 65 0,1024,4.727300023660064,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0075504779815674,3.057941198348999,0.7287726402282715,0.5329192546583851,0.12494520843029022,0.0,0.0,0.0,0.75
musique,test,2hop__417937_158105,rank8_mixed,53,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,41 5 0 19,1024,4.90880012512207,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.869409084320068,4.911994934082031,-0.02094304747879505,-0.010351966873706004,0.21144405007362366,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,71,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,0 27 2 28,1024,5.07470010779798,128,0.057709648331830475,9084928,524288,0.125,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,1.4846380949020386,1.6003490686416626,0.17337064445018768,0.12712215320910972,0.20206037163734436,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,-1,ensemble,4,70,8,2,1 2 3 50 51 52 53 54,True,False,0 1 8 32,1024,0.0,128,0.057709648331830475,9084928,524288,0.125,0.25,1.0,0.0,0.0,0.5,4.0,2.477001428604126,2.5102107524871826,0.47570639848709106,0.3316770186335404,0.09728490561246872,0.0,0.0,0.0,0.625
musique,test,2hop__417937_158105,rank16_mixed,11,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,65 36 8 64,2048,5.967299919575453,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9809486269950867,1.1564801931381226,0.33867549896240234,0.24472049689440994,0.24289077520370483,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank16_mixed,23,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,23 29 11 4,2048,4.762300057336688,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.6416802406311035,4.730125427246094,-0.07024756819009781,-0.047619047619047616,0.5027655363082886,0.0,0.0,0.0,0.0
musique,test,2hop__417937_158105,rank16_mixed,37,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,64 0 8 27,2048,4.922099877148867,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8200828433036804,0.9604251980781555,0.34756365418434143,0.23975155279503105,0.3364074230194092,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,rank16_mixed,53,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,22 24 26 20,2048,5.153399892151356,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.399551868438721,7.440871715545654,0.39406874775886536,0.2811594202898551,0.26123756170272827,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank16_mixed,71,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,31 57 48 62,2048,5.885699996724725,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.4655821323394775,3.5165350437164307,0.4961770176887512,0.33664596273291925,0.17923912405967712,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,rank16_mixed,-1,ensemble,4,70,8,2,1 2 3 50 51 52 53 54,True,False,65 0 3 64,2048,0.0,128,0.057709648331830475,9084928,524288,0.125,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,1.3569103479385376,1.4428043365478516,0.4876038730144501,0.3407867494824017,0.13247749209403992,0.0,0.0,0.25,0.5
musique,test,2hop__417937_158105,rank8_centroid8_mixed,11,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,20 18 57 21,256,1083.8610001374036,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9275100231170654,3.002568483352661,0.05779021233320236,0.0484472049689441,0.2730482220649719,0.0,0.0,0.0,0.0
musique,test,2hop__417937_158105,rank8_centroid8_mixed,23,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,25 32 0 69,256,945.9027000702918,106,0.047790802524797116,9084928,434176,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.699508190155029,4.732095241546631,0.1568891555070877,0.10393374741200828,0.16742868721485138,0.0,0.0,0.0,0.375
musique,test,2hop__417937_158105,rank8_centroid8_mixed,37,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,0 48 65 34,256,1072.235699975863,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.1069865226745605,4.170931816101074,0.6456652879714966,0.4608695652173913,0.20307499170303345,0.0,0.5,0.25,0.625
musique,test,2hop__417937_158105,rank8_centroid8_mixed,53,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,32 40 5 19,256,989.5827998407185,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6807966232299805,5.724770545959473,-0.08742891997098923,-0.05755693581780538,0.2447737455368042,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,rank8_centroid8_mixed,71,seed,4,70,8,2,1 2 3 50 51 52 53 54,True,False,0 29 49 18,256,947.1370000392199,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7391067743301392,0.8613695502281189,0.22890383005142212,0.16107660455486542,0.16846223175525665,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_centroid8_mixed,-1,ensemble,4,70,8,2,1 2 3 50 51 52 53 54,True,False,0 32 5 22,256,0.0,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3481905460357666,3.375084638595581,0.44722244143486023,0.3233954451345756,0.09898661822080612,0.0,0.0,0.0,0.5
musique,test,2hop__417937_158105,best_lexical,-1,derived,4,70,8,2,1 2 3 50 51 52 53 54,True,False,1 32 50 23,0,26.180074957665056,128,0.057709648331830475,9084928,524288,0.25,0.5,1.0,1.0,0.0,1.0,4.0,5.805055141448975,5.826505184173584,0.11892221868038177,0.08114856429463171,0.16669157147407532,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,lexical_lowrank_zero_shot,-1,fusion,4,70,8,2,1 2 3 50 51 52 53 54,True,False,1 32 55 23,2048,0.0,128,0.057709648331830475,9084928,524288,0.125,0.25,1.0,0.0,0.0,1.0,4.0,5.7423882484436035,5.761425971984863,0.24069634079933167,0.16521739130434782,0.14825962483882904,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,lexical_lowrank_retrained,-1,fusion,4,70,8,2,1 2 3 50 51 52 53 54,True,False,65 32 8 64,2048,0.0,128,0.057709648331830475,9084928,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6237568855285645,5.639162540435791,0.5866328477859497,0.4236024844720497,0.1155814528465271,0.0,0.0,0.25,0.5
musique,test,2hop__417937_158105,lexical_lowrank_mixed,-1,fusion,4,70,8,2,1 2 3 50 51 52 53 54,True,False,1 65 64 0,2048,0.0,128,0.057709648331830475,9084928,524288,0.125,0.25,1.0,0.0,0.0,1.0,4.0,5.594621658325195,5.611218452453613,0.4614993929862976,0.32091097308488614,0.1276436299085617,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,native_mean,-1,control,8,70,8,2,1 2 3 50 51 52 53 54,True,True,24 48 16 9 32 23 0 2,4096,0.0,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.125,8.0,1.4978716373443604,1.530909776687622,0.7713935375213623,0.601656314699793,0.0680508017539978,0.0,0.5,0.75,0.625
musique,test,2hop__417937_158105,native_farthest_m2,-1,control,8,70,8,2,1 2 3 50 51 52 53 54,True,True,24 16 0 32 48 64 56 8,8192,0.0,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.63014554977417,1.753853678703308,0.6876563429832458,0.5055900621118012,0.5539991855621338,0.0,0.5,0.5,1.0
musique,test,2hop__417937_158105,exact,-1,control,8,70,8,2,1 2 3 50 51 52 53 54,True,True,1 50 9 22 55 0 2 3,0,26.180074957665056,256,0.11541929666366095,9084928,1048576,0.5,0.5,1.0,1.0,0.0,1.0,8.0,6.0825653076171875,6.102931499481201,0.04697751626372337,0.18674698795180722,0.1676623821258545,0.0,0.0,0.0,0.0
musique,test,2hop__417937_158105,bm25,-1,control,8,70,8,2,1 2 3 50 51 52 53 54,True,True,1 32 50 23 31 55 12 34,0,26.180074957665056,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,1.0,0.0,1.0,8.0,5.805055141448975,5.826505184173584,0.11892221868038177,0.08114856429463171,0.16669157147407532,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,approximate,-1,control,8,70,8,2,1 2 3 50 51 52 53 54,True,True,1 50 9 32 22 55 18 20,0,26.180074957665056,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,1.0,0.0,1.0,8.0,6.019517421722412,6.039578437805176,-0.011879974976181984,-0.0012474012474012475,0.16307324171066284,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,inherited_hybrid,-1,control,8,70,8,2,1 2 3 50 51 52 53 54,True,True,1 24 9 48 16 32 50 23,0,26.180074957665056,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,1.0,0.0,1.0,8.0,5.734178066253662,5.748615741729736,0.7318169474601746,0.5527950310559007,0.1156119704246521,0.0,0.0,0.5,0.5
musique,test,2hop__417937_158105,rank8_zero_shot,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,59 1 15 2 20 64 62 65,1024,4.976500058546662,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,0.0,0.0,0.5,8.0,4.0550079345703125,4.186152458190918,0.2922053933143616,0.20082815734989648,0.6166070103645325,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,rank8_zero_shot,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,22 20 18 55 19 56 59 48,1024,5.21199987269938,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.7584153413772583,1.9730643033981323,0.27390429377555847,0.19834368530020705,0.39441370964050293,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_zero_shot,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,31 59 48 24 20 21 32 64,1024,5.41410013101995,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.4782766103744507,1.5852235555648804,0.4866940677165985,0.34575569358178054,0.16645951569080353,0.0,0.0,0.5,0.5
musique,test,2hop__417937_158105,rank8_zero_shot,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,2 59 1 0 23 24 64 15,1024,6.146299885585904,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,0.0,0.0,1.0,8.0,7.185642719268799,7.267590522766113,0.4386492967605591,0.2985507246376812,0.5192843079566956,0.0,0.0,0.0,0.375
musique,test,2hop__417937_158105,rank8_zero_shot,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,48 19 55 1 22 15 47 39,1024,4.821399925276637,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.25,8.0,1.0050157308578491,1.1988331079483032,0.2046540081501007,0.13788819875776398,0.28166043758392334,1.0,0.5,0.25,0.125
musique,test,2hop__417937_158105,rank8_zero_shot,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,59 1 48 2 64 24 22 20,1024,0.0,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,0.0,0.0,0.5,8.0,3.075822353363037,3.1521265506744385,0.4256320297718048,0.29523809523809524,0.22627829015254974,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,rank16_zero_shot,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,28 55 59 56 64 48 61 0,2048,4.9211999867111444,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3142145872116089,1.4951955080032349,0.5556643605232239,0.3838509316770186,0.28778743743896484,0.0,0.0,0.0,0.5
musique,test,2hop__417937_158105,rank16_zero_shot,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,55 31 59 48 2 62 1 64,2048,5.276599898934364,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,0.0,0.0,0.2,8.0,5.842889308929443,5.897998809814453,0.35137784481048584,0.23892339544513458,0.33482807874679565,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank16_zero_shot,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,24 32 48 64 59 55 9 23,2048,5.745399976149201,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.5237219333648682,1.6742100715637207,0.5458314418792725,0.3921325051759834,0.2029709815979004,0.0,0.0,0.75,0.5
musique,test,2hop__417937_158105,rank16_zero_shot,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,55 57 22 2 24 18 19 30,2048,4.8010998871177435,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.25,8.0,2.6654551029205322,2.770258903503418,0.3006385862827301,0.21739130434782608,0.281389981508255,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,rank16_zero_shot,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,24 14 55 34 48 58 17 31,2048,4.890199983492494,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.425756573677063,1.5537371635437012,0.2907356917858124,0.21325051759834368,0.1762218028306961,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank16_zero_shot,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,55 48 24 64 59 57 1 56,2048,0.0,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.14285714285714285,8.0,2.5373334884643555,2.605465888977051,0.5194470882415771,0.3598343685300207,0.1549510955810547,0.0,0.5,0.75,0.5
musique,test,2hop__417937_158105,rank8_centroid8_zero_shot,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,2 20 62 23 10 57 1 59,256,943.7212999910116,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,0.0,0.0,1.0,8.0,1.613219141960144,1.8884966373443604,0.24167613685131073,0.15610766045548655,0.5770872831344604,0.0,0.0,0.0,0.0
musique,test,2hop__417937_158105,rank8_centroid8_zero_shot,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,22 18 20 32 57 19 48 1,256,968.0081999395043,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.125,8.0,0.8308549523353577,1.0760841369628906,0.16959144175052643,0.11718426501035197,0.5643101334571838,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_centroid8_zero_shot,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,48 20 22 57 21 40 24 32,256,1007.4842998292297,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.757701575756073,1.039942979812622,0.4403288960456848,0.2927536231884058,0.33403119444847107,1.0,0.5,0.25,0.375
musique,test,2hop__417937_158105,rank8_centroid8_zero_shot,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,23 15 24 1 0 62 26 8,256,1035.7562999706715,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.25,8.0,5.470036029815674,5.586250305175781,0.40680602192878723,0.2737060041407868,0.5754570364952087,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,rank8_centroid8_zero_shot,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,22 57 61 48 20 1 19 55,256,993.4737000148743,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.16666666666666666,8.0,1.1128991842269897,1.3536239862442017,0.03962907940149307,0.031055900621118012,0.5103057622909546,0.0,0.0,0.25,0.125
musique,test,2hop__417937_158105,rank8_centroid8_zero_shot,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,20 57 48 22 1 23 62 24,256,0.0,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.2,8.0,1.2049628496170044,1.4121007919311523,0.30399787425994873,0.20496894409937888,0.30644142627716064,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank8_retrained,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 36 26 64 34 8 24 9,1024,5.456199869513512,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.7757443785667419,0.9487608671188354,0.3589012324810028,0.2372670807453416,0.22885894775390625,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,rank8_retrained,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 8 24 26 67 56 1 34,1024,5.736700026318431,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.14285714285714285,8.0,0.8873265385627747,1.0093989372253418,0.5339339971542358,0.36645962732919257,0.13714541494846344,0.0,0.0,0.25,0.375
musique,test,2hop__417937_158105,rank8_retrained,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 24 8 48 64 32 26 16,1024,4.915100056678057,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8522756099700928,2.8808705806732178,0.6852768659591675,0.5080745341614907,0.06961508840322495,0.0,0.0,0.5,0.75
musique,test,2hop__417937_158105,rank8_retrained,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 26 8 51 6 22 7 24,1024,4.818599903956056,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.25,8.0,1.5653765201568604,1.6714870929718018,0.4257720112800598,0.3101449275362319,0.19708046317100525,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_retrained,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,6 26 25 65 8 7 36 32,1024,5.314199952408671,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1378097534179688,1.2463972568511963,0.42486220598220825,0.2886128364389234,0.20216913521289825,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_retrained,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 26 8 24 64 6 48 51,1024,0.0,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.125,8.0,0.40258553624153137,0.5035520792007446,0.5410025119781494,0.3755693581780538,0.12348606437444687,0.0,0.0,0.25,0.5
musique,test,2hop__417937_158105,rank16_retrained,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,8 26 24 65 6 32 45 16,2048,5.9408999513834715,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.9631099700927734,3.034986972808838,0.5736855864524841,0.4095238095238095,0.20959877967834473,0.0,0.0,0.25,0.5
musique,test,2hop__417937_158105,rank16_retrained,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 8 32 48 24 64 26 31,2048,4.947299836203456,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.2303290367126465,2.3300204277038574,0.555979311466217,0.39710144927536234,0.2009594440460205,0.0,0.0,0.25,0.625
musique,test,2hop__417937_158105,rank16_retrained,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,6 5 4 7 8 36 48 3,2048,4.901499953120947,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.125,8.0,3.362232208251953,3.451505422592163,0.19391128420829773,0.14699792960662525,0.30159494280815125,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank16_retrained,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,67 32 6 65 39 31 43 42,2048,5.421800073236227,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6848381757736206,1.8045581579208374,0.12854517996311188,0.08571428571428572,0.23541244864463806,0.0,0.0,0.0,0.125
musique,test,2hop__417937_158105,rank16_retrained,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 64 48 26 8 36 24 0,2048,5.966800032183528,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.722309112548828,2.8140037059783936,0.623479962348938,0.4600414078674948,0.19954992830753326,0.0,0.0,0.5,0.625
musique,test,2hop__417937_158105,rank16_retrained,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 8 32 24 26 48 64 36,2048,0.0,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6144433617591858,0.7674323320388794,0.5603883862495422,0.3979296066252588,0.11858716607093811,0.0,0.0,0.25,0.625
musique,test,2hop__417937_158105,rank8_centroid8_retrained,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,13 22 24 65 9 36 10 20,256,1018.0432999040931,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8805569410324097,1.0672831535339355,0.27040502429008484,0.18012422360248448,0.30744820833206177,0.0,0.0,0.25,0.125
musique,test,2hop__417937_158105,rank8_centroid8_retrained,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,67 69 26 34 9 24 3 48,256,1024.6877998579293,234,0.1055004508566276,9084928,958464,0.125,0.125,1.0,0.0,0.0,0.14285714285714285,8.0,0.5100743174552917,0.680644690990448,0.3999125063419342,0.2927536231884058,0.20937445759773254,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_centroid8_retrained,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,24 8 0 65 40 26 56 32,256,1064.5898999646306,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.799954652786255,3.831056594848633,0.6435657143592834,0.46418219461697724,0.09288131445646286,0.0,0.0,0.25,0.625
musique,test,2hop__417937_158105,rank8_centroid8_retrained,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,51 26 6 34 24 5 19 16,256,1014.4368999172002,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,1.0,8.0,0.6591558456420898,0.8506217002868652,0.2921353876590729,0.20745341614906831,0.24710820615291595,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_centroid8_retrained,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,6 26 48 32 7 25 36 67,256,986.1523997969925,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.1284475326538086,2.2424967288970947,0.2615519165992737,0.18178053830227744,0.29630038142204285,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank8_centroid8_retrained,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,26 24 6 67 32 48 16 51,256,0.0,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.125,8.0,1.2940534353256226,1.3922494649887085,0.44396814703941345,0.3233954451345756,0.14442360401153564,0.0,0.0,0.25,0.5
musique,test,2hop__417937_158105,rank8_mixed,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,20 32 57 18 22 48 19 29,1024,5.142299924045801,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0716805458068848,2.1391384601593018,0.35543695092201233,0.2546583850931677,0.16144916415214539,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,25 26 7 6 31 32 1 0,1024,5.8617000468075275,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.14285714285714285,8.0,3.921006441116333,3.959324598312378,0.15499956905841827,0.11387163561076605,0.1838594526052475,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,56 8 65 0 26 48 24 16,1024,4.727300023660064,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0075504779815674,3.057941198348999,0.7287726402282715,0.5329192546583851,0.12494520843029022,0.0,0.0,0.0,0.75
musique,test,2hop__417937_158105,rank8_mixed,53,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,41 5 0 19 52 30 42 64,1024,4.90880012512207,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.2,8.0,4.869409084320068,4.911994934082031,-0.02094304747879505,-0.010351966873706004,0.21144405007362366,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,71,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,0 27 2 28 64 36 30 29,1024,5.07470010779798,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.3333333333333333,8.0,1.4846380949020386,1.6003490686416626,0.17337064445018768,0.12712215320910972,0.20206037163734436,0.0,0.0,0.0,0.25
musique,test,2hop__417937_158105,rank8_mixed,-1,ensemble,8,70,8,2,1 2 3 50 51 52 53 54,True,True,0 1 8 32 48 64 65 18,1024,0.0,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.5,8.0,2.477001428604126,2.5102107524871826,0.47570639848709106,0.3316770186335404,0.09728490561246872,0.0,0.0,0.0,0.625
musique,test,2hop__417937_158105,rank16_mixed,11,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,65 36 8 64 3 6 35 57,2048,5.967299919575453,256,0.11541929666366095,9084928,1048576,0.125,0.125,1.0,0.0,0.0,0.2,8.0,0.9809486269950867,1.1564801931381226,0.33867549896240234,0.24472049689440994,0.24289077520370483,0.0,0.0,0.25,0.25
musique,test,2hop__417937_158105,rank16_mixed,23,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,23 29 11 4 65 34 30 28,2048,4.762300057336688,256,0.11541929666366095,9084928,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.6416802406311035,4.730125427246094,-0.07024756819009781,-0.047619047619047616,0.5027655363082886,0.0,0.0,0.0,0.0
musique,test,2hop__417937_158105,rank16_mixed,37,seed,8,70,8,2,1 2 3 50 51 52 53 54,True,True,64 0 8 27 36 51 3 65,2048,4.922099877148867,256,0.11541929666366095,9084928,1048576,0.25,0.25,1.0,1.0,0.0,0.16666666666666666,8.0,0.8200828433036804,0.9604251980781555,0.34756365418434143,0.23975155279503105,0.3364074230194092,0.0,0.0,0.25,0.375
