split,seed,example_id,target_facet,discovered_facet,suppressed_units,normal_similarity,cluster_suppressed_similarity,random_unit_suppressed_similarity,cluster_damage,random_damage,selective_damage_advantage
test,151,test-s151-e021,1,0,5,0.9999999403953552,0.14526890218257904,0.8608845472335815,0.8547310382127762,0.13911539316177368,0.7156156450510025
test,151,test-s151-e021,2,1,3,1.0,0.21396669745445251,0.8801274299621582,0.7860333025455475,0.1198725700378418,0.6661607325077057
test,151,test-s151-e021,3,2,4,1.0,0.21396669745445251,0.8996262550354004,0.7860333025455475,0.10037374496459961,0.6856595575809479
test,151,test-s151-e022,0,0,5,1.0,-0.002918872982263565,0.8363924026489258,1.0029188729822636,0.16360759735107422,0.8393112756311893
test,151,test-s151-e022,1,5,3,1.0,0.13903659582138062,0.8541304469108582,0.8609634041786194,0.14586955308914185,0.7150938510894775
test,151,test-s151-e022,2,4,4,1.0,0.3530145585536957,0.864856481552124,0.6469854414463043,0.13514351844787598,0.5118419229984283
test,151,test-s151-e022,3,3,5,0.9999998807907104,0.3530145585536957,0.900416910648346,0.6469853222370148,0.0995829701423645,0.5474023520946503
test,151,test-s151-e022,4,1,2,0.934669017791748,0.7682737708091736,0.8437919616699219,0.16639524698257446,0.09087705612182617,0.07551819086074829
test,151,test-s151-e023,0,1,3,1.0,0.15491807460784912,0.9185266494750977,0.8450819253921509,0.08147335052490234,0.7636085748672485
test,151,test-s151-e023,1,2,4,0.9999998807907104,0.17590737342834473,0.8714292645454407,0.8240925073623657,0.12857061624526978,0.695521891117096
test,151,test-s151-e023,2,0,5,1.0000001192092896,0.24390625953674316,0.8773713111877441,0.7560938596725464,0.12262880802154541,0.633465051651001
test,151,test-s151-e023,3,5,3,1.0,0.24390625953674316,0.8405635356903076,0.7560937404632568,0.15943646430969238,0.5966572761535645
test,151,test-s151-e023,4,4,4,1.0,0.2395155429840088,0.8792837858200073,0.7604844570159912,0.12071621417999268,0.6397682428359985
test,151,test-s151-e023,5,3,5,1.0,0.15491807460784912,0.8582544326782227,0.8450819253921509,0.14174556732177734,0.7033363580703735
