W,allocation,budget,depth,distractor_attention_mass,evidence_attention_mass,evidence_region_count,evidence_source_tokens,evidence_span,example_id,fact_tokens,head,intervals,max_evidence_gap,mode,native_attention_mass,parent_tokens,partition,policy,query_tokens,radius,region_groups,seed,surrounding_attention_mass,window,wrong_memory
w64,,,4,0.0,0.2392060862039216,4,12,113,chain-1252023-d4,5,2,"[[31, 53], [130, 152]]",11,logical_intervals,0.532530643955397,155,heldout,dispersion_2_radius_4,8,4,2,53,0.22826326984068146,w64,False
w64,,,4,0.0,0.21270000061485916,4,12,113,chain-1252023-d4,5,3,"[[31, 53], [130, 152]]",11,logical_intervals,0.042878328706137836,155,heldout,dispersion_2_radius_4,8,4,2,53,0.744421670679003,w64,False
w64,,,4,0.0,0.7741949124119856,4,12,113,chain-1252023-d4,5,0,"[[31, 53], [130, 152]]",11,logical_intervals,0.054012172757211374,155,heldout,dispersion_4_radius_4,8,4,4,53,0.17179291483080306,w64,False
w64,,,4,0.0,0.39331135179963894,4,12,113,chain-1252023-d4,5,1,"[[31, 53], [130, 152]]",11,logical_intervals,0.10995216059382074,155,heldout,dispersion_4_radius_4,8,4,4,53,0.4967364876065403,w64,False
w64,,,4,0.0,0.2392060862039216,4,12,113,chain-1252023-d4,5,2,"[[31, 53], [130, 152]]",11,logical_intervals,0.532530643955397,155,heldout,dispersion_4_radius_4,8,4,4,53,0.22826326984068146,w64,False
w64,,,4,0.0,0.21270000061485916,4,12,113,chain-1252023-d4,5,3,"[[31, 53], [130, 152]]",11,logical_intervals,0.042878328706137836,155,heldout,dispersion_4_radius_4,8,4,4,53,0.744421670679003,w64,False
w64,,,1,0.0,0.06028307889937423,1,3,3,chain-1356752-d1,5,0,"[[2, 5]]",5,logical_intervals,0.9397169211006258,36,heldout,T1_radius_0,5,0,,53,0.0,w64,False
w64,,,1,0.0,0.31774158775806427,1,3,3,chain-1356752-d1,5,1,"[[2, 5]]",5,logical_intervals,0.6822584122419357,36,heldout,T1_radius_0,5,0,,53,0.0,w64,False
w64,,,1,0.0,0.9999903188495409,1,3,3,chain-1356752-d1,5,2,"[[2, 5]]",5,logical_intervals,9.681150459073251e-06,36,heldout,T1_radius_0,5,0,,53,0.0,w64,False
w64,,,1,0.0,0.8165637440979481,1,3,3,chain-1356752-d1,5,3,"[[2, 5]]",5,logical_intervals,0.18343625590205193,36,heldout,T1_radius_0,5,0,,53,0.0,w64,False
w64,,,1,0.0005888849846087396,0.031842563606915064,1,3,3,chain-1356752-d1,5,0,"[[0, 7]]",5,logical_intervals,0.4963747957808664,36,heldout,T2_radius_2,5,2,,53,0.4711937556276098,w64,False
w64,,,1,0.012139612808823586,0.23204009188339114,1,3,3,chain-1356752-d1,5,1,"[[0, 7]]",5,logical_intervals,0.4982391712255776,36,heldout,T2_radius_2,5,2,,53,0.2575811240822077,w64,False
w64,,,1,3.159999195645469e-08,0.9999866233554826,1,3,3,chain-1356752-d1,5,2,"[[0, 7]]",5,logical_intervals,9.853602207954282e-06,36,heldout,T2_radius_2,5,2,,53,3.4914423174825515e-06,w64,False
w64,,,1,0.01844494789838791,0.7546117193996906,1,3,3,chain-1356752-d1,5,3,"[[0, 7]]",5,logical_intervals,0.16951917065307498,36,heldout,T2_radius_2,5,2,,53,0.05742416204884648,w64,False
w64,,,1,0.12475827551679686,0.027886363066500053,1,3,3,chain-1356752-d1,5,0,"[[0, 9]]",5,logical_intervals,0.43470389835420065,36,heldout,T3_radius_4,5,4,,53,0.41265146306250244,w64,False
w64,,,1,0.34090527426451445,0.15481578884646297,1,3,3,chain-1356752-d1,5,1,"[[0, 9]]",5,logical_intervals,0.3324223211966455,36,heldout,T3_radius_4,5,4,,53,0.1718566156923771,w64,False
w64,,,1,3.1405944078244374e-05,0.9999553904703049,1,3,3,chain-1356752-d1,5,2,"[[0, 9]]",5,logical_intervals,9.712252499127771e-06,36,heldout,T3_radius_4,5,4,,53,3.4913331177222062e-06,w64,False
w64,,,1,0.11869382299482822,0.6775411851704121,1,3,3,chain-1356752-d1,5,3,"[[0, 9]]",5,logical_intervals,0.15220571355894208,36,heldout,T3_radius_4,5,4,,53,0.05155927827581763,w64,False
w64,,,1,0.155755241838051,0.02689875930082053,1,3,3,chain-1356752-d1,5,0,"[[0, 13]]",5,logical_intervals,0.41930872257216834,36,heldout,T4_radius_8,5,8,,53,0.39803727628896013,w64,False
w64,,,1,0.7543938681483269,0.057690810586791486,1,3,3,chain-1356752-d1,5,1,"[[0, 13]]",5,logical_intervals,0.12387438194127753,36,heldout,T4_radius_8,5,8,,53,0.0640409393236041,w64,False
w64,,,1,3.210742303938474e-05,0.9999546752134307,1,3,3,chain-1356752-d1,5,2,"[[0, 13]]",5,logical_intervals,9.726032877743762e-06,36,heldout,T4_radius_8,5,8,,53,3.491330652138913e-06,w64,False
w64,,,1,0.21401606220752,0.6042582988739014,1,3,3,chain-1356752-d1,5,3,"[[0, 13]]",5,logical_intervals,0.13574301544576883,36,heldout,T4_radius_8,5,8,,53,0.04598262347280979,w64,False
w64,,,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T5_radius_16,5,16,,53,0.35367075202520937,w64,False
w64,,,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T5_radius_16,5,16,,53,0.05100689874961972,w64,False
w64,,,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T5_radius_16,5,16,,53,3.4912167237166614e-06,w64,False
w64,,,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T5_radius_16,5,16,,53,0.009900576784275472,w64,False
w64,,,1,0.0,0.05984794313553721,1,3,3,chain-1356752-d1,5,0,"[[1, 6]]",5,logical_intervals,0.932933965115808,36,heldout,T6_whole_fact,5,,,53,0.007218091748654842,w64,False
w64,,,1,0.0,0.2965784561820328,1,3,3,chain-1356752-d1,5,1,"[[1, 6]]",5,logical_intervals,0.6368166110478342,36,heldout,T6_whole_fact,5,,,53,0.06660493277013302,w64,False
w64,,,1,0.0,0.9999899612210328,1,3,3,chain-1356752-d1,5,2,"[[1, 6]]",5,logical_intervals,9.745923261306189e-06,36,heldout,T6_whole_fact,5,,,53,2.9285570590786847e-07,w64,False
w64,,,1,0.0,0.7742854654788971,1,3,3,chain-1356752-d1,5,3,"[[1, 6]]",5,logical_intervals,0.17393873259425163,36,heldout,T6_whole_fact,5,,,53,0.05177580192685127,w64,False
w64,,,1,0.7814991694285709,0.006961727664020145,1,3,3,chain-1356752-d1,5,0,"[[0, 36]]",5,selected_chunks,0.10852219148364384,36,heldout,T7_whole_parent,5,,,53,0.10301691142376512,w64,False
w64,,,1,0.9401516459729464,0.014057892738492228,1,3,3,chain-1356752-d1,5,1,"[[0, 36]]",5,selected_chunks,0.030185195839294465,36,heldout,T7_whole_parent,5,,,53,0.01560526544926688,w64,False
w64,,,1,0.00021669058544038222,0.9997699601156285,1,3,3,chain-1356752-d1,5,2,"[[0, 36]]",5,selected_chunks,9.85861309654723e-06,36,heldout,T7_whole_parent,5,,,53,3.490685834606211e-06,w64,False
w64,,,1,0.8739386472734623,0.09691493911668658,1,3,3,chain-1356752-d1,5,3,"[[0, 36]]",5,selected_chunks,0.021771415194962174,36,heldout,T7_whole_parent,5,,,53,0.007374998414888978,w64,False
w64,equal,12,1,0.14830534522479866,0.02713612468505744,1,3,3,chain-1356752-d1,5,0,"[[0, 12]]",5,logical_intervals,0.4230087939358782,36,heldout,T8_budget_12_equal,5,16,,53,0.4015497361542657,w64,False
w64,equal,12,1,0.438837478403002,0.13181235955562443,1,3,3,chain-1356752-d1,5,1,"[[0, 12]]",5,logical_intervals,0.2830290022538975,36,heldout,T8_budget_12_equal,5,16,,53,0.14632115978747606,w64,False
w64,equal,12,1,3.1742895251873904e-05,0.9999547944228482,1,3,3,chain-1356752-d1,5,2,"[[0, 12]]",5,logical_intervals,9.971350761084352e-06,36,heldout,T8_budget_12_equal,5,16,,53,3.491331138860687e-06,w64,False
w64,equal,12,1,0.17249011807143688,0.6361830215901136,1,3,3,chain-1356752-d1,5,3,"[[0, 12]]",5,logical_intervals,0.14291484002023935,36,heldout,T8_budget_12_equal,5,16,,53,0.048412020318210125,w64,False
w64,evidence_length_proportional,12,1,0.14830534522479866,0.02713612468505744,1,3,3,chain-1356752-d1,5,0,"[[0, 12]]",5,logical_intervals,0.4230087939358782,36,heldout,T8_budget_12_evidence_length_proportional,5,16,,53,0.4015497361542657,w64,False
w64,evidence_length_proportional,12,1,0.438837478403002,0.13181235955562443,1,3,3,chain-1356752-d1,5,1,"[[0, 12]]",5,logical_intervals,0.2830290022538975,36,heldout,T8_budget_12_evidence_length_proportional,5,16,,53,0.14632115978747606,w64,False
w64,evidence_length_proportional,12,1,3.1742895251873904e-05,0.9999547944228482,1,3,3,chain-1356752-d1,5,2,"[[0, 12]]",5,logical_intervals,9.971350761084352e-06,36,heldout,T8_budget_12_evidence_length_proportional,5,16,,53,3.491331138860687e-06,w64,False
w64,evidence_length_proportional,12,1,0.17249011807143688,0.6361830215901136,1,3,3,chain-1356752-d1,5,3,"[[0, 12]]",5,logical_intervals,0.14291484002023935,36,heldout,T8_budget_12_evidence_length_proportional,5,16,,53,0.048412020318210125,w64,False
w64,minimum_core_remainder,12,1,0.14830534522479866,0.02713612468505744,1,3,3,chain-1356752-d1,5,0,"[[0, 12]]",5,logical_intervals,0.4230087939358782,36,heldout,T8_budget_12_minimum_core_remainder,5,16,,53,0.4015497361542657,w64,False
w64,minimum_core_remainder,12,1,0.438837478403002,0.13181235955562443,1,3,3,chain-1356752-d1,5,1,"[[0, 12]]",5,logical_intervals,0.2830290022538975,36,heldout,T8_budget_12_minimum_core_remainder,5,16,,53,0.14632115978747606,w64,False
w64,minimum_core_remainder,12,1,3.1742895251873904e-05,0.9999547944228482,1,3,3,chain-1356752-d1,5,2,"[[0, 12]]",5,logical_intervals,9.971350761084352e-06,36,heldout,T8_budget_12_minimum_core_remainder,5,16,,53,3.491331138860687e-06,w64,False
w64,minimum_core_remainder,12,1,0.17249011807143688,0.6361830215901136,1,3,3,chain-1356752-d1,5,3,"[[0, 12]]",5,logical_intervals,0.14291484002023935,36,heldout,T8_budget_12_minimum_core_remainder,5,16,,53,0.048412020318210125,w64,False
w64,equal,24,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T8_budget_24_equal,5,16,,53,0.35367075202520937,w64,False
w64,equal,24,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T8_budget_24_equal,5,16,,53,0.05100689874961972,w64,False
w64,equal,24,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T8_budget_24_equal,5,16,,53,3.4912167237166614e-06,w64,False
w64,equal,24,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T8_budget_24_equal,5,16,,53,0.009900576784275472,w64,False
w64,evidence_length_proportional,24,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T8_budget_24_evidence_length_proportional,5,16,,53,0.35367075202520937,w64,False
w64,evidence_length_proportional,24,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T8_budget_24_evidence_length_proportional,5,16,,53,0.05100689874961972,w64,False
w64,evidence_length_proportional,24,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T8_budget_24_evidence_length_proportional,5,16,,53,3.4912167237166614e-06,w64,False
w64,evidence_length_proportional,24,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T8_budget_24_evidence_length_proportional,5,16,,53,0.009900576784275472,w64,False
w64,minimum_core_remainder,24,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T8_budget_24_minimum_core_remainder,5,16,,53,0.35367075202520937,w64,False
w64,minimum_core_remainder,24,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T8_budget_24_minimum_core_remainder,5,16,,53,0.05100689874961972,w64,False
w64,minimum_core_remainder,24,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T8_budget_24_minimum_core_remainder,5,16,,53,3.4912167237166614e-06,w64,False
w64,minimum_core_remainder,24,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T8_budget_24_minimum_core_remainder,5,16,,53,0.009900576784275472,w64,False
w64,equal,48,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T8_budget_48_equal,5,16,,53,0.35367075202520937,w64,False
w64,equal,48,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T8_budget_48_equal,5,16,,53,0.05100689874961972,w64,False
w64,equal,48,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T8_budget_48_equal,5,16,,53,3.4912167237166614e-06,w64,False
w64,equal,48,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T8_budget_48_equal,5,16,,53,0.009900576784275472,w64,False
w64,evidence_length_proportional,48,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T8_budget_48_evidence_length_proportional,5,16,,53,0.35367075202520937,w64,False
w64,evidence_length_proportional,48,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T8_budget_48_evidence_length_proportional,5,16,,53,0.05100689874961972,w64,False
w64,evidence_length_proportional,48,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T8_budget_48_evidence_length_proportional,5,16,,53,3.4912167237166614e-06,w64,False
w64,evidence_length_proportional,48,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T8_budget_48_evidence_length_proportional,5,16,,53,0.009900576784275472,w64,False
w64,minimum_core_remainder,48,1,0.24985752259090077,0.02390053478302434,1,3,3,chain-1356752-d1,5,0,"[[0, 21]]",5,logical_intervals,0.3725711906008655,36,heldout,T8_budget_48_minimum_core_remainder,5,16,,53,0.35367075202520937,w64,False
w64,minimum_core_remainder,48,1,0.8043811920651933,0.04594919068040326,1,3,3,chain-1356752-d1,5,1,"[[0, 21]]",5,logical_intervals,0.0986627185047837,36,heldout,T8_budget_48_minimum_core_remainder,5,16,,53,0.05100689874961972,w64,False
w64,minimum_core_remainder,48,1,6.476067922811524e-05,0.999922011814391,1,3,3,chain-1356752-d1,5,2,"[[0, 21]]",5,logical_intervals,9.73628965716955e-06,36,heldout,T8_budget_48_minimum_core_remainder,5,16,,53,3.4912167237166614e-06,w64,False
w64,minimum_core_remainder,48,1,0.8307687833439559,0.13010360300540924,1,3,3,chain-1356752-d1,5,3,"[[0, 21]]",5,logical_intervals,0.029227036866359413,36,heldout,T8_budget_48_minimum_core_remainder,5,16,,53,0.009900576784275472,w64,False
w64,,,1,0.2316230570722837,0.0,1,3,3,chain-1356752-d1,5,0,"[[7, 10]]",5,logical_intervals,0.7683769429277163,36,heldout,T9_wrong_exact,5,,,53,0.0,w64,True
w64,,,1,0.5915274769067764,0.0,1,3,3,chain-1356752-d1,5,1,"[[7, 10]]",5,logical_intervals,0.40847252309322357,36,heldout,T9_wrong_exact,5,,,53,0.0,w64,True
w64,,,1,0.7627056350465864,0.0,1,3,3,chain-1356752-d1,5,2,"[[7, 10]]",5,logical_intervals,0.2372943649534136,36,heldout,T9_wrong_exact,5,,,53,0.0,w64,True
w64,,,1,0.43094397708773613,0.0,1,3,3,chain-1356752-d1,5,3,"[[7, 10]]",5,logical_intervals,0.5690560229122639,36,heldout,T9_wrong_exact,5,,,53,0.0,w64,True
w64,,,1,0.0,0.0,1,3,3,chain-1356752-d1,5,0,"[[2, 5]]",5,native_gist_only,0.9867924796417356,36,heldout,T10_native_gist,5,,,53,0.013207520358264446,w64,False
w64,,,1,0.0,0.0,1,3,3,chain-1356752-d1,5,1,"[[2, 5]]",5,native_gist_only,0.8940253332257271,36,heldout,T10_native_gist,5,,,53,0.10597466677427292,w64,False
w64,,,1,0.0,0.0,1,3,3,chain-1356752-d1,5,2,"[[2, 5]]",5,native_gist_only,0.9377223327755928,36,heldout,T10_native_gist,5,,,53,0.062277667224407196,w64,False
w64,,,1,0.0,0.0,1,3,3,chain-1356752-d1,5,3,"[[2, 5]]",5,native_gist_only,0.7721911668777466,36,heldout,T10_native_gist,5,,,53,0.22780883312225342,w64,False
w64,,,1,0.0,0.05953428943757899,1,3,3,chain-1356752-d1,5,0,"[[2, 5]]",5,gist_plus_logical_intervals,0.9280444900214206,36,heldout,T11_gist_exact,5,,,53,0.012421220541000366,w64,False
w64,,,1,0.0,0.29396765190176666,1,3,3,chain-1356752-d1,5,1,"[[2, 5]]",5,gist_plus_logical_intervals,0.6312108163256198,36,heldout,T11_gist_exact,5,,,53,0.07482153177261353,w64,False
w64,,,1,0.0,0.9999896035926525,1,3,3,chain-1356752-d1,5,2,"[[2, 5]]",5,gist_plus_logical_intervals,9.745447769660132e-06,36,heldout,T11_gist_exact,5,,,53,6.509595777970389e-07,w64,False
w64,,,1,0.0,0.7746426500380039,1,3,3,chain-1356752-d1,5,3,"[[2, 5]]",5,gist_plus_logical_intervals,0.174018956720829,36,heldout,T11_gist_exact,5,,,53,0.05133839324116707,w64,False
w64,,,2,0.0,0.4544431222602725,2,6,14,chain-1461481-d2,5,0,"[[79, 82], [90, 93]]",11,logical_intervals,0.5455568777397275,133,heldout,T1_radius_0,6,0,,53,0.0,w64,False
w64,,,2,0.0,0.08340610866434872,2,6,14,chain-1461481-d2,5,1,"[[79, 82], [90, 93]]",11,logical_intervals,0.9165938913356513,133,heldout,T1_radius_0,6,0,,53,0.0,w64,False
w64,,,2,0.0,0.38040718995034695,2,6,14,chain-1461481-d2,5,2,"[[79, 82], [90, 93]]",11,logical_intervals,0.619592810049653,133,heldout,T1_radius_0,6,0,,53,0.0,w64,False
w64,,,2,0.0,0.9929552631219849,2,6,14,chain-1461481-d2,5,3,"[[79, 82], [90, 93]]",11,logical_intervals,0.007044736878015101,133,heldout,T1_radius_0,6,0,,53,0.0,w64,False
w64,,,2,0.0,0.35497177159413695,2,6,14,chain-1461481-d2,5,0,"[[77, 84], [88, 95]]",11,logical_intervals,0.42614195472560823,133,heldout,T2_radius_2,6,2,,53,0.21888627368025482,w64,False
w64,,,2,0.0,0.08199313405202702,2,6,14,chain-1461481-d2,5,1,"[[77, 84], [88, 95]]",11,logical_intervals,0.901065908226883,133,heldout,T2_radius_2,6,2,,53,0.016940957721089944,w64,False
w64,,,2,0.0,0.2114456295967102,2,6,14,chain-1461481-d2,5,2,"[[77, 84], [88, 95]]",11,logical_intervals,0.34439468244090676,133,heldout,T2_radius_2,6,2,,53,0.44415968796238303,w64,False
w64,,,2,0.0,0.9841382512822747,2,6,14,chain-1461481-d2,5,3,"[[77, 84], [88, 95]]",11,logical_intervals,0.006982156031881459,133,heldout,T2_radius_2,6,2,,53,0.008879592685843818,w64,False
w64,,,2,0.0,0.24551521544344723,2,6,14,chain-1461481-d2,5,0,"[[75, 97]]",11,logical_intervals,0.2947399136610329,133,heldout,T3_radius_4,6,4,,53,0.45974487089551985,w64,False
w64,,,2,0.0,0.0807129880413413,2,6,14,chain-1461481-d2,5,1,"[[75, 97]]",11,logical_intervals,0.8869977578142425,133,heldout,T3_radius_4,6,4,,53,0.03228925414441619,w64,False
w64,,,2,0.0,0.14488097792491317,2,6,14,chain-1461481-d2,5,2,"[[75, 97]]",11,logical_intervals,0.23597672348842025,133,heldout,T3_radius_4,6,4,,53,0.6191422985866666,w64,False
w64,,,2,0.0,0.8779366469825618,2,6,14,chain-1461481-d2,5,3,"[[75, 97]]",11,logical_intervals,0.006228693167940946,133,heldout,T3_radius_4,6,4,,53,0.11583465984949726,w64,False
w64,,,2,0.013795941136777401,0.2210538382641971,2,6,14,chain-1461481-d2,5,0,"[[71, 101]]",11,logical_intervals,0.2653741063477355,133,heldout,T4_radius_8,6,8,,53,0.49977611425129,w64,False
w64,,,2,0.0014147007605060935,0.07920870507950895,2,6,14,chain-1461481-d2,5,1,"[[71, 101]]",11,logical_intervals,0.8704663410608191,133,heldout,T4_radius_8,6,8,,53,0.04891025309916586,w64,False
w64,,,2,0.017976165749132633,0.1065262695774436,2,6,14,chain-1461481-d2,5,2,"[[71, 101]]",11,logical_intervals,0.1735058823833242,133,heldout,T4_radius_8,6,8,,53,0.7019916822900996,w64,False
w64,,,2,0.0016937250620685518,0.8533633159240708,2,6,14,chain-1461481-d2,5,3,"[[71, 101]]",11,logical_intervals,0.006054412666344433,133,heldout,T4_radius_8,6,8,,53,0.13888854634751624,w64,False
w64,,,2,0.1057171453612682,0.16613642394077033,2,6,14,chain-1461481-d2,5,0,"[[63, 109]]",11,logical_intervals,0.19944603353360435,133,heldout,T5_radius_16,6,16,,53,0.5287003971643571,w64,False
w64,,,2,0.01781005614611786,0.07383982287137769,2,6,14,chain-1461481-d2,5,1,"[[63, 109]]",11,logical_intervals,0.8114649761191686,133,heldout,T5_radius_16,6,16,,53,0.09688514486333588,w64,False
w64,,,2,0.992436734687999,0.000698392666890868,2,6,14,chain-1461481-d2,5,2,"[[63, 109]]",11,logical_intervals,0.001137444530513676,133,heldout,T5_radius_16,6,16,,53,0.005727428114596478,w64,False
w64,,,2,0.008497831935528666,0.7943638860015199,2,6,14,chain-1461481-d2,5,3,"[[63, 109]]",11,logical_intervals,0.005635922244437097,133,heldout,T5_radius_16,6,16,,53,0.19150235981851438,w64,False
w64,,,2,0.0,0.43505972530692816,2,6,14,chain-1461481-d2,5,0,"[[78, 83], [89, 94]]",11,logical_intervals,0.5222872190643102,133,heldout,T6_whole_fact,6,,,53,0.04265305562876165,w64,False
w64,,,2,0.0,0.08321319069364108,2,6,14,chain-1461481-d2,5,1,"[[78, 83], [89, 94]]",11,logical_intervals,0.9144738011236768,133,heldout,T6_whole_fact,6,,,53,0.002313008182682097,w64,False
w64,,,2,0.0,0.3422181000933051,2,6,14,chain-1461481-d2,5,2,"[[78, 83], [89, 94]]",11,logical_intervals,0.5573918321169913,133,heldout,T6_whole_fact,6,,,53,0.10039006778970361,w64,False
w64,,,2,0.0,0.9878105398383923,2,6,14,chain-1461481-d2,5,3,"[[78, 83], [89, 94]]",11,logical_intervals,0.007008389511611313,133,heldout,T6_whole_fact,6,,,53,0.0051810706499964,w64,False
w64,,,2,0.6319694818485004,0.03378037974471226,2,6,14,chain-1461481-d2,5,0,"[[0, 133]]",11,selected_chunks,0.040553138610448514,133,heldout,T7_whole_parent,6,,,53,0.2936969997963388,w64,False
w64,,,2,0.745487894992948,0.015272134718543384,2,6,14,chain-1461481-d2,5,1,"[[0, 133]]",11,selected_chunks,0.1678336231193498,133,heldout,T7_whole_parent,6,,,53,0.07140634716915883,w64,False
w64,,,2,0.9995010048432533,1.3088102576830352e-05,2,6,14,chain-1461481-d2,5,2,"[[0, 133]]",11,selected_chunks,2.138692427422484e-05,133,heldout,T7_whole_parent,6,,,53,0.0004645201298956181,w64,False
w64,,,2,0.22912799201731104,0.3460569797171047,2,6,14,chain-1461481-d2,5,3,"[[0, 133]]",11,selected_chunks,0.00245519116288051,133,heldout,T7_whole_parent,6,,,53,0.42235983710270375,w64,False
w64,equal,12,2,0.0,0.42431137431412935,2,6,14,chain-1461481-d2,5,0,"[[78, 84], [89, 95]]",11,logical_intervals,0.5093838220927864,133,heldout,T8_budget_12_equal,6,16,,53,0.06630480359308422,w64,False
w64,equal,12,2,0.0,0.08221060340292752,2,6,14,chain-1461481-d2,5,1,"[[78, 84], [89, 95]]",11,logical_intervals,0.9034558696148451,133,heldout,T8_budget_12_equal,6,16,,53,0.01433352698222734,w64,False
w64,equal,12,2,0.0,0.31294479966163635,2,6,14,chain-1461481-d2,5,2,"[[78, 84], [89, 95]]",11,logical_intervals,0.5097125866450369,133,heldout,T8_budget_12_equal,6,16,,53,0.1773426136933267,w64,False
w64,equal,12,2,0.0,0.9875542134977877,2,6,14,chain-1461481-d2,5,3,"[[78, 84], [89, 95]]",11,logical_intervals,0.00700638753187377,133,heldout,T8_budget_12_equal,6,16,,53,0.005439398970338516,w64,False
w64,evidence_length_proportional,12,2,0.0,0.42431137431412935,2,6,14,chain-1461481-d2,5,0,"[[78, 84], [89, 95]]",11,logical_intervals,0.5093838220927864,133,heldout,T8_budget_12_evidence_length_proportional,6,16,,53,0.06630480359308422,w64,False
w64,evidence_length_proportional,12,2,0.0,0.08221060340292752,2,6,14,chain-1461481-d2,5,1,"[[78, 84], [89, 95]]",11,logical_intervals,0.9034558696148451,133,heldout,T8_budget_12_evidence_length_proportional,6,16,,53,0.01433352698222734,w64,False
w64,evidence_length_proportional,12,2,0.0,0.31294479966163635,2,6,14,chain-1461481-d2,5,2,"[[78, 84], [89, 95]]",11,logical_intervals,0.5097125866450369,133,heldout,T8_budget_12_evidence_length_proportional,6,16,,53,0.1773426136933267,w64,False
w64,evidence_length_proportional,12,2,0.0,0.9875542134977877,2,6,14,chain-1461481-d2,5,3,"[[78, 84], [89, 95]]",11,logical_intervals,0.00700638753187377,133,heldout,T8_budget_12_evidence_length_proportional,6,16,,53,0.005439398970338516,w64,False
w64,minimum_core_remainder,12,2,0.0,0.42431137431412935,2,6,14,chain-1461481-d2,5,0,"[[78, 84], [89, 95]]",11,logical_intervals,0.5093838220927864,133,heldout,T8_budget_12_minimum_core_remainder,6,16,,53,0.06630480359308422,w64,False
w64,minimum_core_remainder,12,2,0.0,0.08221060340292752,2,6,14,chain-1461481-d2,5,1,"[[78, 84], [89, 95]]",11,logical_intervals,0.9034558696148451,133,heldout,T8_budget_12_minimum_core_remainder,6,16,,53,0.01433352698222734,w64,False
w64,minimum_core_remainder,12,2,0.0,0.31294479966163635,2,6,14,chain-1461481-d2,5,2,"[[78, 84], [89, 95]]",11,logical_intervals,0.5097125866450369,133,heldout,T8_budget_12_minimum_core_remainder,6,16,,53,0.1773426136933267,w64,False
