partition,window,policy,n,materialized_tokens,evidence_coverage,evidence_density,evidence_attention_mass,surrounding_attention_mass,distractor_attention_mass,native_attention_mass,correct_margin,correct_probability,nll,correct,immediate_margin_delta_vs_none,final_margin_delta_vs_none,later_erased,latency_seconds,margin_delta_vs_none,accuracy_delta_vs_none,kv_reduction_vs_parent,margin_retention_vs_parent_gain
validation,w16,T8_budget_12_equal,40,12.0,1.0,0.46875,0.3688832324766439,0.30273822489803276,0.06925727068460914,0.2591212719407142,-1.4626366794109344,0.22283086555689807,2.464256500825286,0.2,0.43796481788158415,1.20876345038414,0.1,0.02786561250104569,1.2087633609771729,0.05000000000000002,0.8318739054290718,5.989845163929524
validation,w16,T8_budget_12_evidence_length_proportional,40,12.0,1.0,0.46875,0.3688832324766439,0.30273822489803276,0.06925727068460914,0.2591212719407142,-1.4626366794109344,0.22283086555689807,2.464256500825286,0.2,0.43796481788158415,1.20876345038414,0.1,0.02804711999488063,1.2087633609771729,0.05000000000000002,0.8318739054290718,5.989845163929524
validation,w16,T8_budget_12_minimum_core_remainder,40,12.0,1.0,0.46875,0.3688832324766439,0.30273822489803276,0.06925727068460914,0.2591212719407142,-1.4626366794109344,0.22283086555689807,2.464256500825286,0.2,0.43796481788158415,1.20876345038414,0.1,0.027558425013558006,1.2087633609771729,0.05000000000000002,0.8318739054290718,5.989845163929524
validation,w16,T8_budget_24_equal,40,23.625,1.0,0.23660714285714285,0.2529705145206537,0.36411126374294384,0.21724166067542888,0.1656765610609736,-2.0743832051754,0.15687063464865786,2.9043856490403415,0.125,0.3470217794179916,0.5970168948173523,0.175,0.028743345005204902,0.5970168352127074,-0.024999999999999994,0.6690017513134852,2.9584271981014134
validation,w16,T8_budget_24_evidence_length_proportional,40,23.625,1.0,0.23660714285714285,0.2529705145206537,0.36411126374294384,0.21724166067542888,0.1656765610609736,-2.0743832051754,0.15687063464865786,2.9043856490403415,0.125,0.3470217794179916,0.5970168948173523,0.175,0.027052800002275036,0.5970168352127074,-0.024999999999999994,0.6690017513134852,2.9584271981014134
validation,w16,T8_budget_24_minimum_core_remainder,40,23.625,1.0,0.23660714285714285,0.2529705145206537,0.36411126374294384,0.21724166067542888,0.1656765610609736,-2.0743832051754,0.15687063464865786,2.9043856490403415,0.125,0.3470217794179916,0.5970168948173523,0.175,0.02722451250301674,0.5970168352127074,-0.024999999999999994,0.6690017513134852,2.9584271981014134
validation,w16,T8_budget_48_equal,40,37.0,1.0,0.1467919435215947,0.17140482416245456,0.409926424971599,0.306407117280739,0.11226163358520744,-2.2029664635658266,0.14856395348178922,3.006873968988657,0.125,0.3359166234731674,0.4684337377548218,0.25,0.02848691251128912,0.4684335768222807,-0.024999999999999994,0.4816112084063048,2.3212521866007605
validation,w16,T8_budget_48_evidence_length_proportional,40,37.0,1.0,0.1467919435215947,0.17140482416245456,0.409926424971599,0.306407117280739,0.11226163358520744,-2.2029664635658266,0.14856395348178922,3.006873968988657,0.125,0.3359166234731674,0.4684337377548218,0.25,0.02882756750914268,0.4684335768222807,-0.024999999999999994,0.4816112084063048,2.3212521866007605
validation,w16,T8_budget_48_minimum_core_remainder,40,37.0,1.0,0.1467919435215947,0.17140482416245456,0.409926424971599,0.306407117280739,0.11226163358520744,-2.2029664635658266,0.14856395348178922,3.006873968988657,0.125,0.3359166234731674,0.4684337377548218,0.25,0.028100897494005038,0.4684335768222807,-0.024999999999999994,0.4816112084063048,2.3212521866007605
validation,w16,T9_wrong_exact,40,5.625,0.0,0.0,0.0,0.0,0.5595127517426516,0.4404872482573484,-2.6851876735687257,0.1176636648393469,3.4463287755846976,0.1,-0.02638494074344635,-0.013787597417831421,0.2,0.029264565001358277,-0.013787633180618375,-0.04999999999999999,0.9211908931698775,-0.06832254401076343
validation,w16,dispersion_1_radius_4,5,52.0,1.0,0.23076923076923078,0.2395048278444003,0.30685989134489067,0.24086030644494247,0.2127749743657666,-3.652738332748413,0.022559170331805944,4.139323282241821,0.0,0.511183500289917,-0.05981402397155762,0.6,0.02820094001945108,-0.9813382923603058,-0.15,0.2714535901926445,-4.862874417306433
validation,w16,dispersion_2_radius_4,5,52.0,1.0,0.23076923076923078,0.2395048278444003,0.30685989134489067,0.24086030644494247,0.2127749743657666,-3.652738332748413,0.022559170331805944,4.139323282241821,0.0,0.511183500289917,-0.05981402397155762,0.6,0.028087379992939532,-0.9813382923603058,-0.15,0.2714535901926445,-4.862874417306433
validation,w16,dispersion_4_radius_4,5,39.0,1.0,0.3076923076923077,0.30966048391721773,0.35003986209612603,0.07587235369933971,0.26442730028731654,-3.4353572845458986,0.024963937466964126,4.029710912704468,0.0,0.48643221855163576,0.1575674057006836,0.4,0.028110399981960653,-0.7639572441577913,-0.15,0.4535901926444834,-3.785675304278096
validation,w32,T0_none,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.478005677461624,0.16246614261181094,3.2978062629699707,0.25,0.0,0.0,0.0,0.01728193499147892,0.0,0.0,1.0,0.0
validation,w32,T10_native_gist,40,1.0,0.0,0.0,0.0,0.11980360706620559,0.0,0.8801963929337944,-2.5348415821790695,0.1551826212569722,3.338968913629651,0.225,0.016960111260414124,-0.0568359762430191,0.275,0.02590168500028085,-0.056835904717445374,-0.024999999999999994,0.9859894921190893,-0.2922577767667531
validation,w32,T11_gist_exact,40,6.625,1.0,0.8171703296703298,0.5216267871010516,0.05401210067740099,0.0,0.4243611122215475,0.7428158640861511,0.5699487642967143,1.3284398178802803,0.65,0.7321492046117782,3.2208214908838273,0.15,0.025977587507804857,3.2208215415477754,0.4,0.9071803852889667,16.561892482839124
validation,w32,T1_radius_0,40,5.625,1.0,1.0,0.546786832268695,0.0,0.0,0.45321316773130504,0.8716000080108642,0.5786034221440787,1.271828886307776,0.65,0.7336750954389573,3.3496057093143463,0.125,0.026864095008932054,3.3496056854724885,0.4,0.9211908931698775,17.224117669072385
validation,w32,T2_radius_2,40,13.125,1.0,0.42857142857142855,0.3655391811792881,0.34548730738769234,0.005961080163677935,0.2830124312693416,-0.07891959249973297,0.47448143879591953,1.8104734502965585,0.55,0.6579490095376969,2.3990860402584078,0.175,0.027315942506538703,2.3990860849618914,0.30000000000000004,0.8161120840630472,12.336419538823714
validation,w32,T3_radius_4,40,19.5,1.0,0.28808275058275057,0.294192405063308,0.4322679820028668,0.06530610062450883,0.20823351230931633,-0.5184755355119706,0.41116168875596487,1.9913097344338895,0.5,0.6287511020898819,1.9595301628112793,0.225,0.026424165000207722,1.9595301419496536,0.25,0.7267950963222417,10.076164453450907
validation,w32,T4_radius_8,40,30.375,1.0,0.18196798371845363,0.2060686070293795,0.39963019094475144,0.2578383498549832,0.1364628521708858,-1.2150754570960998,0.3257304464488698,2.4211603643838315,0.375,0.2868723303079605,1.2629301428794861,0.15,0.02702910500811413,1.2629302203655244,0.125,0.5744308231173381,6.494155063608598
validation,w32,T5_radius_16,40,45.5,1.0,0.12081633525503224,0.13918882030474852,0.3620734375155099,0.41681696926030654,0.08192077291943499,-1.8723749756813048,0.22801596232966403,2.813847317546606,0.2,0.13468769192695618,0.6056307017803192,0.175,0.028153715009102596,0.6056307017803193,-0.04999999999999999,0.36252189141856395,3.1142335698524666
validation,w32,T6_whole_fact,40,9.375,1.0,0.6,0.4486833312155549,0.19077482798579276,0.0,0.3605418407986523,0.43380278050899507,0.5316976156726014,1.5277523043565453,0.625,0.7324004232883453,2.911808541417122,0.15,0.02650113750132732,2.9118084579706194,0.375,0.8686514886164624,14.972906132624871
validation,w32,T7_whole_parent,40,71.375,1.0,0.08687362318591221,0.10943783973597254,0.31668433524643214,0.5153332368190684,0.05854458819852696,-2.283533847332001,0.1814571234259347,3.1054584669880567,0.175,0.04857175052165985,0.1944717526435852,0.125,0.02656028000637889,0.19447183012962332,-0.07500000000000001,0.0,1.0
validation,w32,T8_budget_12_equal,40,12.0,1.0,0.46875,0.3789210328355399,0.2961259460347248,0.06541889175123856,0.25953412937849674,-0.12130348682403565,0.47218570012773853,1.7923002418130636,0.575,0.5888640701770782,2.356702148914337,0.15,0.02616846749733668,2.3567021906375887,0.32499999999999996,0.8318739054290718,12.118475920480368
validation,w32,T8_budget_12_evidence_length_proportional,40,12.0,1.0,0.46875,0.3789210328355399,0.2961259460347248,0.06541889175123856,0.25953412937849674,-0.12130348682403565,0.47218570012773853,1.7923002418130636,0.575,0.5888640701770782,2.356702148914337,0.15,0.026531719983904623,2.3567021906375887,0.32499999999999996,0.8318739054290718,12.118475920480368
validation,w32,T8_budget_12_minimum_core_remainder,40,12.0,1.0,0.46875,0.3789210328355399,0.2961259460347248,0.06541889175123856,0.25953412937849674,-0.12130348682403565,0.47218570012773853,1.7923002418130636,0.575,0.5888640701770782,2.356702148914337,0.15,0.02627494750486221,2.3567021906375887,0.32499999999999996,0.8318739054290718,12.118475920480368
validation,w32,T8_budget_24_equal,40,23.625,1.0,0.23660714285714285,0.25005945343531255,0.3510134621531994,0.2477519351497171,0.15117514926177095,-1.3200862526893615,0.28964178833848564,2.3841216914821417,0.325,0.37928265929222105,1.157919555902481,0.2,0.028875644991057926,1.1579194247722626,0.07500000000000001,0.6690017513134852,5.954175594483081
validation,w32,T8_budget_24_evidence_length_proportional,40,23.625,1.0,0.23660714285714285,0.25005945343531255,0.3510134621531994,0.2477519351497171,0.15117514926177095,-1.3200862526893615,0.28964178833848564,2.3841216914821417,0.325,0.37928265929222105,1.157919555902481,0.2,0.02648766249185428,1.1579194247722626,0.07500000000000001,0.6690017513134852,5.954175594483081
validation,w32,T8_budget_24_minimum_core_remainder,40,23.625,1.0,0.23660714285714285,0.25005945343531255,0.3510134621531994,0.2477519351497171,0.15117514926177095,-1.3200862526893615,0.28964178833848564,2.3841216914821417,0.325,0.37928265929222105,1.157919555902481,0.2,0.026241972492425703,1.1579194247722626,0.07500000000000001,0.6690017513134852,5.954175594483081
validation,w32,T8_budget_48_equal,40,37.0,1.0,0.1467919435215947,0.16784627689726922,0.3787528962780965,0.35416803380538425,0.09923279301925005,-1.5051774680614471,0.26485665040454476,2.5118668615818023,0.25,0.234704452753067,0.9728281736373902,0.175,0.026626362497336232,0.972828209400177,0.0,0.4816112084063048,5.0024119624510535
validation,w32,T8_budget_48_evidence_length_proportional,40,37.0,1.0,0.1467919435215947,0.16784627689726922,0.3787528962780965,0.35416803380538425,0.09923279301925005,-1.5051774680614471,0.26485665040454476,2.5118668615818023,0.25,0.234704452753067,0.9728281736373902,0.175,0.0265523774898611,0.972828209400177,0.0,0.4816112084063048,5.0024119624510535
validation,w32,T8_budget_48_minimum_core_remainder,40,37.0,1.0,0.1467919435215947,0.16784627689726922,0.3787528962780965,0.35416803380538425,0.09923279301925005,-1.5051774680614471,0.26485665040454476,2.5118668615818023,0.25,0.234704452753067,0.9728281736373902,0.175,0.029588985000737013,0.972828209400177,0.0,0.4816112084063048,5.0024119624510535
validation,w32,T9_wrong_exact,40,5.625,0.0,0.0,0.0,0.0,0.5622810376593833,0.4377189623406167,-3.147240912914276,0.09072640164959012,3.7694560781121256,0.075,-0.2740459769964218,-0.6692352861166,0.125,0.02638802749570459,-0.6692352354526521,-0.175,0.9211908931698775,-3.441296536401081
validation,w32,dispersion_1_radius_4,5,52.0,1.0,0.23076923076923078,0.21908621728818503,0.28190874140585437,0.3650455846545924,0.13395945665136821,-3.570361089706421,0.060912418318912386,3.9688477754592895,0.0,-0.28649072647094725,-0.8710341930389405,0.4,0.026708419993519784,-1.092355412244797,-0.25,0.2714535901926445,-5.617036727204645
validation,w32,dispersion_2_radius_4,5,52.0,1.0,0.23076923076923078,0.21908621728818503,0.28190874140585437,0.3650455846545924,0.13395945665136821,-3.570361089706421,0.060912418318912386,3.9688477754592895,0.0,-0.28649072647094725,-0.8710341930389405,0.4,0.02726171996910125,-1.092355412244797,-0.25,0.2714535901926445,-5.617036727204645
validation,w32,dispersion_4_radius_4,5,39.0,1.0,0.3076923076923077,0.31870494248978504,0.39385907279504406,0.09849387306403515,0.18894211165113575,-2.6810632705688477,0.134530021622777,3.2174630403518676,0.2,0.37589449882507325,0.018263530731201173,0.2,0.027004960016347467,-0.2030575931072236,-0.04999999999999999,0.4535901926444834,-1.044149134462701
validation,w64,T0_none,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.148476666212082,0.13812250042974483,3.851769557222724,0.175,0.0,0.0,0.0,0.01509580000420101,0.0,0.0,1.0,0.0
validation,w64,T10_native_gist,40,1.0,0.0,0.0,0.0,0.11567088579759002,0.0,0.88432911420241,-3.107269752025604,0.131843935285724,3.8289488185197116,0.175,0.019540488719940186,0.0412067174911499,0.25,0.023719402492861263,0.04120691418647793,0.0,0.9859894921190893,0.29735536181975775
validation,w64,T11_gist_exact,40,6.625,1.0,0.8171703296703298,0.5436406847537267,0.0484323881001103,0.0,0.407926927146163,0.19771488904953002,0.4666227236215491,1.480962493410334,0.625,1.086836114525795,3.346191269159317,0.05,0.023971090003033168,3.346191555261612,0.45,0.9071803852889667,24.14662733856317
validation,w64,T1_radius_0,40,5.625,1.0,1.0,0.567312157980853,0.0,0.0,0.432687842019147,0.315464061498642,0.4869448423560243,1.4135890193283558,0.625,1.0979119688272476,3.463940703868866,0.05,0.02425726750807371,3.463940727710724,0.45,0.9211908931698775,24.99632328082988
validation,w64,T2_radius_2,40,13.125,1.0,0.42857142857142855,0.41439171450736456,0.2862571308234897,0.00545816166427997,0.29389299300486577,-0.5143697619438171,0.3669085648667533,1.908892472460866,0.35,0.93197360932827,2.6341068387031554,0.075,0.02373944498831406,2.6341069042682648,0.175,0.8161120840630472,19.00811616337049
validation,w64,T3_radius_4,40,19.5,1.0,0.28808275058275057,0.33471051822234726,0.39774495093941376,0.0488033428134683,0.21874118802477066,-0.9932810306549072,0.3055805524229072,2.2602743580471722,0.3,0.859226256608963,2.155195528268814,0.1,0.02445868749637157,2.155195635557175,0.125,0.7267950963222417,15.552219588764176
validation,w64,T4_radius_8,40,30.375,1.0,0.18196798371845363,0.2415135615444251,0.37601355936754155,0.24144917931445878,0.14102369977357454,-1.7696672201156616,0.2491783030098304,2.841028288844973,0.25,0.4039715200662613,1.378809291124344,0.05,0.02419040499662515,1.3788094460964204,0.07500000000000001,0.5744308231173381,9.949698729419573
validation,w64,T5_radius_16,40,45.5,1.0,0.12081633525503224,0.1693238282452732,0.3361144448806198,0.4048231749983705,0.0897385518757366,-2.4002146422863007,0.18999726793845184,3.3568951479159295,0.175,-0.023098769783973693,0.7482619345188141,0.0,0.02401262749917805,0.7482620239257813,0.0,0.36252189141856395,5.3995726021495765
validation,w64,T6_whole_fact,40,9.375,1.0,0.6,0.5044984411702801,0.11965028234825822,0.0,0.37585127648146166,-0.051701474189758304,0.43037380721070806,1.5910491263493896,0.525,1.068937936425209,3.096775108575821,0.075,0.023836905011557975,3.096775192022324,0.35000000000000003,0.8686514886164624,22.346800916250675
validation,w64,T7_whole_parent,40,71.375,1.0,0.08687362318591221,0.1314662073180417,0.29107275864869525,0.5218928920130413,0.055568142020221714,-3.009898656606674,0.1627441565229674,3.791216790769249,0.175,-0.3463662534952164,0.13857794404029847,0.05,0.025005892489571125,0.1385780096054079,0.0,0.0,1.0
validation,w64,T8_budget_12_equal,40,12.0,1.0,0.46875,0.415697539993376,0.25566315728839334,0.05966666020286908,0.26897264251536157,-0.6552902638912201,0.3468154814821901,2.0248508122283964,0.4,0.9125486075878143,2.4931862592697143,0.05,0.023100685005192644,2.4931864023208616,0.22500000000000003,0.8318739054290718,17.99121238225352
validation,w64,T8_budget_12_evidence_length_proportional,40,12.0,1.0,0.46875,0.415697539993376,0.25566315728839334,0.05966666020286908,0.26897264251536157,-0.6552902638912201,0.3468154814821901,2.0248508122283964,0.4,0.9125486075878143,2.4931862592697143,0.05,0.023834854990127496,2.4931864023208616,0.22500000000000003,0.8318739054290718,17.99121238225352
validation,w64,T8_budget_12_minimum_core_remainder,40,12.0,1.0,0.46875,0.415697539993376,0.25566315728839334,0.05966666020286908,0.26897264251536157,-0.6552902638912201,0.3468154814821901,2.0248508122283964,0.4,0.9125486075878143,2.4931862592697143,0.05,0.024248592503136025,2.4931864023208616,0.22500000000000003,0.8318739054290718,17.99121238225352
validation,w64,T8_budget_24_equal,40,23.625,1.0,0.23660714285714285,0.28784410176512354,0.3260132688312964,0.22492567244799105,0.161216956955589,-1.8106343924999238,0.23268893193162513,2.8546060878317805,0.225,0.46254339516162873,1.3378422677516937,0.05,0.023929852482979186,1.3378422737121582,0.05000000000000002,0.6690017513134852,9.654073380917936
validation,w64,T8_budget_24_evidence_length_proportional,40,23.625,1.0,0.23660714285714285,0.28784410176512354,0.3260132688312964,0.22492567244799105,0.161216956955589,-1.8106343924999238,0.23268893193162513,2.8546060878317805,0.225,0.46254339516162873,1.3378422677516937,0.05,0.023980452495743522,1.3378422737121582,0.05000000000000002,0.6690017513134852,9.654073380917936
validation,w64,T8_budget_24_minimum_core_remainder,40,23.625,1.0,0.23660714285714285,0.28784410176512354,0.3260132688312964,0.22492567244799105,0.161216956955589,-1.8106343924999238,0.23268893193162513,2.8546060878317805,0.225,0.46254339516162873,1.3378422677516937,0.05,0.024383962497813626,1.3378422737121582,0.05000000000000002,0.6690017513134852,9.654073380917936
validation,w64,T8_budget_48_equal,40,37.0,1.0,0.1467919435215947,0.2049289609478835,0.365965506210551,0.3216955923508805,0.10740994049068497,-2.066531962156296,0.20721532129682602,3.05946594402194,0.2,0.204254350066185,1.0819445550441742,0.05,0.024536814988823607,1.0819447040557861,0.025000000000000022,0.4816112084063048,7.807477587075721
validation,w64,T8_budget_48_evidence_length_proportional,40,37.0,1.0,0.1467919435215947,0.2049289609478835,0.365965506210551,0.3216955923508805,0.10740994049068497,-2.066531962156296,0.20721532129682602,3.05946594402194,0.2,0.204254350066185,1.0819445550441742,0.05,0.024670650000916793,1.0819447040557861,0.025000000000000022,0.4816112084063048,7.807477587075721
validation,w64,T8_budget_48_minimum_core_remainder,40,37.0,1.0,0.1467919435215947,0.2049289609478835,0.365965506210551,0.3216955923508805,0.10740994049068497,-2.066531962156296,0.20721532129682602,3.05946594402194,0.2,0.204254350066185,1.0819445550441742,0.05,0.024179007494240068,1.0819447040557861,0.025000000000000022,0.4816112084063048,7.807477587075721
validation,w64,T9_wrong_exact,40,5.625,0.0,0.0,0.0,0.0,0.5832645662097182,0.4167354337902817,-3.4996662735939026,0.09602866545574215,4.045535026490688,0.1,-0.39178221225738524,-0.35118966102600097,0.125,0.024427567498059945,-0.3511896073818206,-0.07499999999999998,0.9211908931698775,-2.5342376354070226
validation,w64,dispersion_1_radius_4,5,52.0,1.0,0.23076923076923078,0.3425563818307126,0.2149076981400114,0.3332626486646781,0.10927327136459794,-2.043212127685547,0.22998297857120634,3.1414845153689384,0.2,-0.42142066955566404,-0.29763226509094237,0.0,0.0240705999545753,1.105264538526535,0.025000000000000022,0.2714535901926445,7.975757060400173
validation,w64,dispersion_2_radius_4,5,52.0,1.0,0.23076923076923078,0.3425563818307126,0.2149076981400114,0.3332626486646781,0.10927327136459794,-2.043212127685547,0.22998297857120634,3.1414845153689384,0.2,-0.42142066955566404,-0.29763226509094237,0.0,0.02413638001307845,1.105264538526535,0.025000000000000022,0.2714535901926445,7.975757060400173
validation,w64,dispersion_4_radius_4,5,39.0,1.0,0.3076923076923077,0.46786101827269705,0.3273140197756675,0.04704040003548471,0.15778456191615078,-0.6678828716278076,0.3147041630931199,2.127052167057991,0.4,0.6264741897583008,1.0776966571807862,0.2,0.024528839997947215,2.4805937945842746,0.22500000000000003,0.4535901926444834,17.900342209038854
