dataset,split,condition,memory,reducer,layer,look_behind,examples,evidence_recall,evidence_precision,any_evidence,chain_completion,mrr,normalized_entropy,top1_margin,score_concentration
musique,test,rank16_l8_late_max_b4,rank16,late_max,8,4,100,0.06531774196772851,0.185,0.51,0.12,0.35583333333333333,0.8985867470502853,0.2959376525878906,0.24373075410723685
musique,test,rank16_l8_late_max_b8,rank16,late_max,8,8,100,0.06458527590438008,0.1825,0.52,0.12,0.35083333333333333,0.9037894731760026,0.2838275146484375,0.1633491163700819
musique,test,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259676933289,0.384658055305481,0.5872955322265625
musique,test,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259766340255,0.38465816974639894,0.2665099374949932
musique,test,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259802103042,0.3846579027175903,0.4959989702701569
musique,test,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259766340255,0.38465816974639894,0.4288562911748886
musique,test,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259808063507,0.3846581029891968,0.399683049544692
musique,test,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,100,0.07106967058382457,0.2175,0.61,0.07,0.33416666666666667,0.70799043238163,0.4731770896911621,0.762811869084835
musique,test,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,100,0.07212216926968576,0.21,0.57,0.09,0.33416666666666667,0.7507238674163819,0.41049556732177733,0.32914133951067925
musique,test,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,100,0.0714915265056805,0.2125,0.6,0.09,0.3433333333333334,0.7337862652540207,0.43008962631225583,0.6185993680357933
musique,test,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,100,0.07240788355540005,0.21,0.58,0.09,0.335,0.7311121726036072,0.42904603958129883,0.5148418688774109
musique,test,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,100,0.07212216926968576,0.21,0.57,0.09,0.33416666666666667,0.747218325138092,0.414337682723999,0.47585583686828614
musique,test,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259676933289,0.384658055305481,0.5872955322265625
musique,test,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,100,0.07446302767393088,0.22,0.61,0.14,0.35833333333333334,0.8915486377477646,0.3044491958618164,0.27615526475012303
musique,test,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,100,0.06990342164528461,0.21,0.55,0.13,0.32,0.8789406102895737,0.3304179382324219,0.5228000220656395
musique,test,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,100,0.07564159910250232,0.225,0.61,0.14,0.3416666666666666,0.8815247064828873,0.31848247528076173,0.4461668473482132
musique,test,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,100,0.07492767413857736,0.2225,0.61,0.14,0.35083333333333333,0.890283225774765,0.31008697509765626,0.4109119332581759
musique,test,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259676933289,0.384658055305481,0.5872955322265625
musique,test,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,100,0.07101533764914436,0.21,0.57,0.13,0.32166666666666666,0.9032819485664367,0.2866836738586426,0.2715068309381604
musique,test,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,100,0.07170994845181142,0.2125,0.56,0.12,0.3275,0.8835216963291168,0.33347434997558595,0.5343192107975483
musique,test,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,100,0.07491662086436618,0.22,0.6,0.15,0.3441666666666666,0.8855027884244919,0.3142347717285156,0.45870390616357326
musique,test,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,100,0.07565156633050024,0.2225,0.6,0.17,0.3575,0.8991789621114731,0.29302641868591306,0.4144540927559137
musique,test,rank8_centroid8_l27_recency_b1,rank8_centroid8,recency,27,1,100,0.06801510731532269,0.195,0.52,0.14,0.31666666666666665,0.8534259676933289,0.384658055305481,0.5872955322265625
musique,test,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,100,0.07441515887606209,0.22,0.6,0.14,0.3391666666666666,0.8925267177820205,0.3043402671813965,0.2769025193154812
musique,test,rank8_centroid8_l27_recency_b2,rank8_centroid8,recency,27,2,100,0.07140074784849318,0.215,0.56,0.13,0.32916666666666666,0.8797929346561432,0.34350803375244143,0.5273970164358616
musique,test,rank8_centroid8_l27_recency_b4,rank8_centroid8,recency,27,4,100,0.07403817474907796,0.22,0.6,0.13,0.3458333333333334,0.8823937445878982,0.3278267955780029,0.449182448014617
musique,test,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,100,0.0756651588760621,0.2225,0.6,0.15,0.3408333333333334,0.8911026936769485,0.3083143711090088,0.41558473877608776
musique,validation,native_mean_l27_current_b1,native_mean,current,27,1,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,1.0
musique,validation,native_mean_l27_current_b16,native_mean,current,27,16,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,0.11778997741639614
musique,validation,native_mean_l27_current_b2,native_mean,current,27,2,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,0.7700476676225663
musique,validation,native_mean_l27_current_b4,native_mean,current,27,4,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,0.4261842265725136
musique,validation,native_mean_l27_current_b8,native_mean,current,27,8,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,0.2310671791434288
musique,validation,native_mean_l27_late_max_b1,native_mean,late_max,27,1,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,1.0
musique,validation,native_mean_l27_late_max_b16,native_mean,late_max,27,16,20,0.0725073945662181,0.2125,0.6,0.1,0.3416666666666667,0.9911541610956192,0.09042096138000488,0.1152606513351202
musique,validation,native_mean_l27_late_max_b2,native_mean,late_max,27,2,20,0.07301244507126861,0.225,0.65,0.1,0.4083333333333333,0.9906805664300918,0.10539350509643555,0.7559376060962677
musique,validation,native_mean_l27_late_max_b4,native_mean,late_max,27,4,20,0.06796194002076354,0.2,0.55,0.1,0.32916666666666666,0.9907389253377914,0.08880317211151123,0.416115814447403
musique,validation,native_mean_l27_late_max_b8,native_mean,late_max,27,8,20,0.0725073945662181,0.2125,0.6,0.1,0.3416666666666667,0.9909069806337356,0.09208171367645264,0.21264320760965347
musique,validation,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,1.0
musique,validation,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,20,0.0725073945662181,0.2125,0.6,0.1,0.3416666666666667,0.9911541610956192,0.09042096138000488,0.1152606513351202
musique,validation,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,20,0.07301244507126861,0.225,0.65,0.1,0.4083333333333333,0.9906805664300918,0.10539350509643555,0.7559376060962677
musique,validation,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,20,0.06796194002076354,0.2,0.55,0.1,0.32916666666666666,0.9907389253377914,0.08880317211151123,0.416115814447403
musique,validation,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,20,0.0725073945662181,0.2125,0.6,0.1,0.3416666666666667,0.9909069806337356,0.09208171367645264,0.21264320760965347
musique,validation,native_mean_l27_mean_b1,native_mean,mean,27,1,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,1.0
musique,validation,native_mean_l27_mean_b16,native_mean,mean,27,16,20,0.061711940020763544,0.1875,0.55,0.05,0.38333333333333336,0.9923013597726822,0.08923981189727784,0.11630364134907722
musique,validation,native_mean_l27_mean_b2,native_mean,mean,27,2,20,0.0667624450712686,0.2125,0.65,0.05,0.4083333333333333,0.9905196130275726,0.10537989139556884,0.7559376060962677
musique,validation,native_mean_l27_mean_b4,native_mean,mean,27,4,20,0.0725073945662181,0.2125,0.6,0.1,0.33333333333333337,0.9904954016208649,0.09073619842529297,0.40284851789474485
musique,validation,native_mean_l27_mean_b8,native_mean,mean,27,8,20,0.06641765097647451,0.1875,0.55,0.1,0.30833333333333335,0.9909109205007554,0.09536805152893066,0.2099558927118778
musique,validation,native_mean_l27_recency_b1,native_mean,recency,27,1,20,0.06322709153591508,0.1875,0.5,0.1,0.3625,0.9910680919885635,0.11365129947662353,1.0
musique,validation,native_mean_l27_recency_b16,native_mean,recency,27,16,20,0.0725073945662181,0.2125,0.6,0.1,0.3416666666666667,0.991154158115387,0.09042098522186279,0.1152606513351202
musique,validation,native_mean_l27_recency_b2,native_mean,recency,27,2,20,0.07301244507126861,0.225,0.65,0.1,0.4083333333333333,0.9906805396080017,0.10539333820343018,0.7559376060962677
musique,validation,native_mean_l27_recency_b4,native_mean,recency,27,4,20,0.06796194002076354,0.2,0.55,0.1,0.32916666666666666,0.9907389253377914,0.08880307674407958,0.416115814447403
musique,validation,native_mean_l27_recency_b8,native_mean,recency,27,8,20,0.0725073945662181,0.2125,0.6,0.1,0.3416666666666667,0.9909069687128067,0.09208168983459472,0.21264320760965347
musique,validation,rank16_l0_current_b1,rank16,current,0,1,20,0.18727160094807155,0.5375,0.85,0.15,0.675,0.9533028483390809,0.20060944557189941,0.22444379478693008
musique,validation,rank16_l0_current_b4,rank16,current,0,4,20,0.18727160094807155,0.5375,0.85,0.15,0.675,0.9533028244972229,0.20060958862304687,0.11222185082733631
musique,validation,rank16_l0_current_b8,rank16,current,0,8,20,0.18727160094807155,0.5375,0.85,0.15,0.675,0.9533028244972229,0.20060958862304687,0.12535317633301019
musique,validation,rank16_l0_late_max_b1,rank16,late_max,0,1,20,0.17355096700684935,0.4875,0.8,0.2,0.6083333333333333,0.943922632932663,0.2642332077026367,0.30622676461935044
musique,validation,rank16_l0_late_max_b4,rank16,late_max,0,4,20,0.10655756008697186,0.3,0.7,0.05,0.4333333333333333,0.9179403573274613,0.321209716796875,0.13639785088598727
musique,validation,rank16_l0_late_max_b8,rank16,late_max,0,8,20,0.10655756008697186,0.3,0.7,0.05,0.4333333333333333,0.916234341263771,0.33323891162872316,0.15977888759225606
musique,validation,rank16_l18_current_b1,rank16,current,18,1,20,0.1569900279459103,0.5375,0.9,0.4,0.7583333333333333,0.9077977955341339,0.2614277839660645,0.33591660782694815
musique,validation,rank16_l18_current_b4,rank16,current,18,4,20,0.1569900279459103,0.5375,0.9,0.4,0.7583333333333333,0.9077977806329727,0.2614275932312012,0.2400145698338747
musique,validation,rank16_l18_current_b8,rank16,current,18,8,20,0.1569900279459103,0.5375,0.9,0.4,0.7583333333333333,0.9077977806329727,0.2614275932312012,0.18105495274066924
musique,validation,rank16_l18_late_max_b1,rank16,late_max,18,1,20,0.191004118430589,0.575,0.95,0.5,0.8583333333333334,0.8891061186790467,0.26628704071044923,0.43057513907551764
musique,validation,rank16_l18_late_max_b4,rank16,late_max,18,4,20,0.17544056433762317,0.55,0.95,0.3,0.8291666666666666,0.912509623169899,0.21611781120300294,0.2967217553406954
musique,validation,rank16_l18_late_max_b8,rank16,late_max,18,8,20,0.17704484241248947,0.55,0.95,0.35,0.8291666666666666,0.9118066310882569,0.2167600154876709,0.21927218250930308
musique,validation,rank16_l27_current_b1,rank16,current,27,1,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934349536895752,0.42357780039310455
musique,validation,rank16_l27_current_b16,rank16,current,27,16,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934343338012695,0.30397900715470316
musique,validation,rank16_l27_current_b2,rank16,current,27,2,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934343338012695,0.4040747433900833
musique,validation,rank16_l27_current_b4,rank16,current,27,4,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934343338012695,0.3671553678810596
musique,validation,rank16_l27_current_b8,rank16,current,27,8,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934343338012695,0.3578097000718117
musique,validation,rank16_l27_late_max_b1,rank16,late_max,27,1,20,0.3442979487832429,0.9875,1.0,0.6,1.0,0.6586276113986969,0.3733941078186035,0.5381352357566357
musique,validation,rank16_l27_late_max_b16,rank16,late_max,27,16,20,0.2936714510979217,0.85,1.0,0.75,0.975,0.8437124878168106,0.3474617004394531,0.3280831679701805
musique,validation,rank16_l27_late_max_b2,rank16,late_max,27,2,20,0.32986687332275566,0.9375,1.0,0.65,0.975,0.7807984203100204,0.35275793075561523,0.49703240767121315
musique,validation,rank16_l27_late_max_b4,rank16,late_max,27,4,20,0.31647401617989857,0.9125,1.0,0.65,1.0,0.8198150545358658,0.37755622863769533,0.42148610204458237
musique,validation,rank16_l27_late_max_b8,rank16,late_max,27,8,20,0.2936714510979217,0.85,1.0,0.7,0.975,0.8414806693792343,0.35573158264160154,0.39632825963199136
musique,validation,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934349536895752,0.42357780039310455
musique,validation,rank16_l27_late_top_mean_b16,rank16,late_top_mean,27,16,20,0.2892973937826879,0.85,1.0,0.6,0.975,0.8647540420293808,0.3103033065795898,0.2787426706403494
musique,validation,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,20,0.33298842497371905,0.9625,1.0,0.7,1.0,0.8000237792730331,0.40760149955749514,0.40494422540068625
musique,validation,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,20,0.3122723355076296,0.9125,1.0,0.6,1.0,0.8393050223588944,0.3445237636566162,0.350027097016573
musique,validation,rank16_l27_late_top_mean_b8,rank16,late_top_mean,27,8,20,0.3000879920732862,0.8875,1.0,0.7,0.975,0.8626903057098388,0.3046462059020996,0.312487955018878
musique,validation,rank16_l27_mean_b1,rank16,mean,27,1,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934349536895752,0.42357780039310455
musique,validation,rank16_l27_mean_b16,rank16,mean,27,16,20,0.24245340443869856,0.75,1.0,0.6,0.9375,0.8859081476926803,0.30206050872802737,0.2976253967732191
musique,validation,rank16_l27_mean_b2,rank16,mean,27,2,20,0.3267384249737191,0.95,1.0,0.6,1.0,0.8194643974304199,0.40432043075561525,0.3865989618003368
musique,validation,rank16_l27_mean_b4,rank16,mean,27,4,20,0.2580991965550789,0.8,1.0,0.6,0.975,0.8615673661231995,0.3211310386657715,0.3309004604816437
musique,validation,rank16_l27_mean_b8,rank16,mean,27,8,20,0.24014248006895067,0.7375,1.0,0.65,0.8791666666666667,0.891091400384903,0.25361042022705077,0.349403727427125
musique,validation,rank16_l27_recency_b1,rank16,recency,27,1,20,0.3505479487832429,1.0,1.0,0.7,1.0,0.6831280589103699,0.3934349536895752,0.42357780039310455
musique,validation,rank16_l27_recency_b16,rank16,recency,27,16,20,0.2718340238193179,0.825,1.0,0.55,0.975,0.865233314037323,0.3059383392333984,0.28566793762147424
musique,validation,rank16_l27_recency_b2,rank16,recency,27,2,20,0.33298842497371905,0.9625,1.0,0.6,1.0,0.8004852443933487,0.4094261169433594,0.3865989618003368
musique,validation,rank16_l27_recency_b4,rank16,recency,27,4,20,0.3226890021742963,0.9375,1.0,0.65,1.0,0.8402089834213257,0.3415229797363281,0.37616135701537134
musique,validation,rank16_l27_recency_b8,rank16,recency,27,8,20,0.2921713254066195,0.875,1.0,0.6,0.975,0.8633985906839371,0.302229118347168,0.3199741493910551
musique,validation,rank16_l8_current_b1,rank16,current,8,1,20,0.140480475406946,0.5,0.9,0.3,0.6958333333333333,0.9119376868009568,0.14283990859985352,0.279061084240675
musique,validation,rank16_l8_current_b4,rank16,current,8,4,20,0.140480475406946,0.5,0.9,0.3,0.6958333333333333,0.911937701702118,0.14283981323242187,0.16722482182085513
musique,validation,rank16_l8_current_b8,rank16,current,8,8,20,0.140480475406946,0.5,0.9,0.3,0.6958333333333333,0.911937701702118,0.14283981323242187,0.11672440469264984
musique,validation,rank16_l8_late_max_b1,rank16,late_max,8,1,20,0.1488290304466775,0.5,0.9,0.2,0.75,0.9005571573972702,0.3125363826751709,0.4300743818283081
musique,validation,rank16_l8_late_max_b4,rank16,late_max,8,4,20,0.14198171109935814,0.475,0.85,0.2,0.7291666666666667,0.9102957874536515,0.27020015716552737,0.24559731185436248
musique,validation,rank16_l8_late_max_b8,rank16,late_max,8,8,20,0.14295573707338413,0.475,0.9,0.2,0.7541666666666667,0.9138624668121338,0.2618570327758789,0.178039862960577
musique,validation,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030467987060547,0.38387370109558105,0.6795287698507309
musique,validation,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030467927455902,0.3838737964630127,0.38795369379222394
musique,validation,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030468165874482,0.38387360572814944,0.6222219645977021
musique,validation,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030467927455902,0.3838737964630127,0.5786903679370881
musique,validation,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.703046801686287,0.38387331962585447,0.5581812292337418
musique,validation,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,20,0.3169419306184012,0.8875,1.0,0.55,1.0,0.6419152274727822,0.45057005882263185,0.7018574178218842
musique,validation,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,20,0.19114792070674422,0.5,0.95,0.45,0.7583333333333333,0.757176986336708,0.44109301567077636,0.4174999810755253
musique,validation,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,20,0.2554755783432254,0.7,1.0,0.55,0.8666666666666666,0.7241588115692139,0.492985200881958,0.6824877053499222
musique,validation,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,20,0.21768661077484608,0.575,1.0,0.45,0.775,0.7342215538024902,0.48956890106201173,0.6097048923373223
musique,validation,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,20,0.19114792070674422,0.5,0.95,0.45,0.7583333333333333,0.7536242097616196,0.4503323078155518,0.5730824403464794
musique,validation,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030467987060547,0.38387370109558105,0.6795287698507309
musique,validation,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,20,0.3038213910272734,0.8625,1.0,0.65,0.925,0.864773866534233,0.30368828773498535,0.36479082573205235
musique,validation,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,20,0.33164046737576147,0.9375,1.0,0.7,0.975,0.81208715736866,0.31614079475402834,0.6355428665876388
musique,validation,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,20,0.3148104020162844,0.8875,1.0,0.7,0.95,0.8417658239603043,0.3245975971221924,0.5078038342297078
musique,validation,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,20,0.3008802145566852,0.85,1.0,0.65,0.925,0.8621966660022735,0.3091310501098633,0.5030242025852203
musique,validation,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030467987060547,0.38387370109558105,0.6795287698507309
musique,validation,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,20,0.26533904004492237,0.75,0.95,0.55,0.8416666666666666,0.8883145809173584,0.3256517887115479,0.34509086441248654
musique,validation,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,20,0.32608491182020594,0.925,1.0,0.65,0.975,0.8272927880287171,0.3369320869445801,0.6211516134440899
musique,validation,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,20,0.29406203273850334,0.825,1.0,0.6,0.925,0.8574732810258865,0.33333001136779783,0.529510635882616
musique,validation,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,20,0.2507036346006934,0.7125,1.0,0.6,0.8541666666666666,0.8850548446178437,0.3202949523925781,0.48312789499759673
musique,validation,rank8_centroid8_l27_recency_b1,rank8_centroid8,recency,27,1,20,0.3436035043387985,0.975,1.0,0.65,0.95,0.7030467987060547,0.38387370109558105,0.6795287698507309
musique,validation,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,20,0.3038213910272734,0.8625,1.0,0.6,0.925,0.8645077317953109,0.33632307052612304,0.36479082573205235
musique,validation,rank8_centroid8_l27_recency_b2,rank8_centroid8,recency,27,2,20,0.33164046737576147,0.9375,1.0,0.7,0.975,0.8116755336523056,0.35081186294555666,0.6355428665876388
musique,validation,rank8_centroid8_l27_recency_b4,rank8_centroid8,recency,27,4,20,0.3109642481701305,0.875,1.0,0.65,0.95,0.8411852031946182,0.3536520004272461,0.5384847067296505
musique,validation,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,20,0.3038213910272734,0.8625,1.0,0.65,0.925,0.8618237733840942,0.3392204284667969,0.5030242025852203
qasper,test,native_mean_l27_current_b1,native_mean,current,27,1,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,1.0
qasper,test,native_mean_l27_current_b16,native_mean,current,27,16,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,0.1055496009066701
qasper,test,native_mean_l27_current_b2,native_mean,current,27,2,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,0.7730055265128613
qasper,test,native_mean_l27_current_b4,native_mean,current,27,4,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,0.4103012252599001
qasper,test,native_mean_l27_current_b8,native_mean,current,27,8,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,0.22913753893226385
qasper,test,native_mean_l27_late_max_b1,native_mean,late_max,27,1,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,1.0
qasper,test,native_mean_l27_late_max_b16,native_mean,late_max,27,16,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9933181777596474,0.056981801986694336,0.10193745652213693
qasper,test,native_mean_l27_late_max_b2,native_mean,late_max,27,2,16,0.11014880952380952,0.109375,0.375,0.375,0.16145833333333334,0.9928043149411678,0.05206289887428284,0.7622867599129677
qasper,test,native_mean_l27_late_max_b4,native_mean,late_max,27,4,16,0.08872023809523809,0.078125,0.25,0.25,0.13020833333333334,0.9930568411946297,0.05623099207878113,0.3995532523840666
qasper,test,native_mean_l27_late_max_b8,native_mean,late_max,27,8,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9932403117418289,0.056591928005218506,0.2180478684604168
qasper,test,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,1.0
qasper,test,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9933181777596474,0.056981801986694336,0.10193745652213693
qasper,test,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,16,0.11014880952380952,0.109375,0.375,0.375,0.16145833333333334,0.9928043149411678,0.05206289887428284,0.7622867599129677
qasper,test,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,16,0.08872023809523809,0.078125,0.25,0.25,0.13020833333333334,0.9930568411946297,0.05623099207878113,0.3995532523840666
qasper,test,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9932403117418289,0.056591928005218506,0.2180478684604168
qasper,test,native_mean_l27_mean_b1,native_mean,mean,27,1,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,1.0
qasper,test,native_mean_l27_mean_b16,native_mean,mean,27,16,16,0.08202380952380953,0.078125,0.25,0.25,0.125,0.9935330376029015,0.060342878103256226,0.10116563085466623
qasper,test,native_mean_l27_mean_b2,native_mean,mean,27,2,16,0.11014880952380952,0.109375,0.375,0.375,0.16145833333333334,0.9926921837031841,0.05431511998176575,0.7622867599129677
qasper,test,native_mean_l27_mean_b4,native_mean,mean,27,4,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9930063374340534,0.06219005584716797,0.39845248125493526
qasper,test,native_mean_l27_mean_b8,native_mean,mean,27,8,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9933207407593727,0.0660218596458435,0.2079891050234437
qasper,test,native_mean_l27_recency_b1,native_mean,recency,27,1,16,0.09764880952380953,0.09375,0.3125,0.3125,0.21875,0.9930968955159187,0.05068427324295044,1.0
qasper,test,native_mean_l27_recency_b16,native_mean,recency,27,16,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9933181777596474,0.0569818913936615,0.10193745652213693
qasper,test,native_mean_l27_recency_b2,native_mean,recency,27,2,16,0.11014880952380952,0.109375,0.375,0.375,0.16145833333333334,0.9928043000400066,0.05206289887428284,0.7622867599129677
qasper,test,native_mean_l27_recency_b4,native_mean,recency,27,4,16,0.08872023809523809,0.078125,0.25,0.25,0.13020833333333334,0.99305684491992,0.05623123049736023,0.3995532523840666
qasper,test,native_mean_l27_recency_b8,native_mean,recency,27,8,16,0.07309523809523809,0.0625,0.1875,0.1875,0.11458333333333333,0.9932403303682804,0.05659198760986328,0.2180478684604168
qasper,test,rank16_l0_current_b1,rank16,current,0,1,16,0.20437614468864468,0.203125,0.625,0.625,0.5052083333333334,0.9576055146753788,0.23305898904800415,0.2564153363928199
qasper,test,rank16_l0_current_b4,rank16,current,0,4,16,0.20437614468864468,0.203125,0.625,0.625,0.5052083333333334,0.9576054997742176,0.23305922746658325,0.128201297018677
qasper,test,rank16_l0_current_b8,rank16,current,0,8,16,0.20437614468864468,0.203125,0.625,0.625,0.5052083333333334,0.9576054997742176,0.23305922746658325,0.15905976993963122
qasper,test,rank16_l0_late_max_b1,rank16,late_max,0,1,16,0.21510531135531136,0.25,0.5625,0.5625,0.3697916666666667,0.9523003846406937,0.16432106494903564,0.3573747780174017
qasper,test,rank16_l0_late_max_b4,rank16,late_max,0,4,16,0.02924107142857143,0.046875,0.1875,0.1875,0.0625,0.820447351783514,0.2701902985572815,0.23474168311804533
qasper,test,rank16_l0_late_max_b8,rank16,late_max,0,8,16,0.02924107142857143,0.046875,0.1875,0.1875,0.0625,0.8166069872677326,0.28271597623825073,0.22214799281209707
