seed,case_id,condition,correct,parent_context_growth_tokens,declared_upper_accuracy
71,48,transcript_replay,1,16384,1.0
71,48,pra_descendant_route,1,384,1.0
71,49,summary_only,1,256,0.52
71,49,full_transcript_copy,1,16384,1.0
71,49,transcript_replay,1,16384,1.0
71,49,pra_descendant_route,1,384,1.0
71,50,summary_only,1,256,0.52
71,50,full_transcript_copy,1,16384,1.0
71,50,transcript_replay,1,16384,1.0
71,50,pra_descendant_route,1,384,1.0
71,51,summary_only,0,256,0.52
71,51,full_transcript_copy,1,16384,1.0
71,51,transcript_replay,1,16384,1.0
71,51,pra_descendant_route,1,384,1.0
71,52,summary_only,0,256,0.52
71,52,full_transcript_copy,1,16384,1.0
71,52,transcript_replay,1,16384,1.0
71,52,pra_descendant_route,1,384,1.0
71,53,summary_only,0,256,0.52
71,53,full_transcript_copy,1,16384,1.0
71,53,transcript_replay,1,16384,1.0
71,53,pra_descendant_route,1,384,1.0
71,54,summary_only,0,256,0.52
71,54,full_transcript_copy,1,16384,1.0
71,54,transcript_replay,1,16384,1.0
71,54,pra_descendant_route,1,384,1.0
71,55,summary_only,0,256,0.52
71,55,full_transcript_copy,1,16384,1.0
71,55,transcript_replay,1,16384,1.0
71,55,pra_descendant_route,1,384,1.0
71,56,summary_only,1,256,0.52
71,56,full_transcript_copy,1,16384,1.0
71,56,transcript_replay,1,16384,1.0
71,56,pra_descendant_route,1,384,1.0
71,57,summary_only,1,256,0.52
71,57,full_transcript_copy,1,16384,1.0
71,57,transcript_replay,1,16384,1.0
71,57,pra_descendant_route,1,384,1.0
71,58,summary_only,1,256,0.52
71,58,full_transcript_copy,1,16384,1.0
71,58,transcript_replay,1,16384,1.0
71,58,pra_descendant_route,1,384,1.0
71,59,summary_only,0,256,0.52
71,59,full_transcript_copy,1,16384,1.0
71,59,transcript_replay,1,16384,1.0
71,59,pra_descendant_route,1,384,1.0
71,60,summary_only,1,256,0.52
71,60,full_transcript_copy,1,16384,1.0
71,60,transcript_replay,1,16384,1.0
71,60,pra_descendant_route,1,384,1.0
71,61,summary_only,1,256,0.52
71,61,full_transcript_copy,1,16384,1.0
71,61,transcript_replay,1,16384,1.0
71,61,pra_descendant_route,1,384,1.0
71,62,summary_only,1,256,0.52
71,62,full_transcript_copy,1,16384,1.0
71,62,transcript_replay,1,16384,1.0
71,62,pra_descendant_route,1,384,1.0
71,63,summary_only,1,256,0.52
71,63,full_transcript_copy,1,16384,1.0
71,63,transcript_replay,1,16384,1.0
71,63,pra_descendant_route,1,384,1.0
71,64,summary_only,0,256,0.52
71,64,full_transcript_copy,1,16384,1.0
71,64,transcript_replay,1,16384,1.0
71,64,pra_descendant_route,1,384,1.0
71,65,summary_only,0,256,0.52
71,65,full_transcript_copy,1,16384,1.0
71,65,transcript_replay,1,16384,1.0
71,65,pra_descendant_route,1,384,1.0
71,66,summary_only,1,256,0.52
71,66,full_transcript_copy,1,16384,1.0
71,66,transcript_replay,1,16384,1.0
71,66,pra_descendant_route,1,384,1.0
71,67,summary_only,1,256,0.52
71,67,full_transcript_copy,1,16384,1.0
71,67,transcript_replay,1,16384,1.0
71,67,pra_descendant_route,1,384,1.0
71,68,summary_only,1,256,0.52
71,68,full_transcript_copy,1,16384,1.0
71,68,transcript_replay,1,16384,1.0
71,68,pra_descendant_route,1,384,1.0
71,69,summary_only,0,256,0.52
71,69,full_transcript_copy,1,16384,1.0
71,69,transcript_replay,1,16384,1.0
71,69,pra_descendant_route,1,384,1.0
71,70,summary_only,1,256,0.52
71,70,full_transcript_copy,1,16384,1.0
71,70,transcript_replay,1,16384,1.0
71,70,pra_descendant_route,1,384,1.0
71,71,summary_only,0,256,0.52
71,71,full_transcript_copy,1,16384,1.0
71,71,transcript_replay,1,16384,1.0
71,71,pra_descendant_route,1,384,1.0
71,72,summary_only,1,256,0.52
71,72,full_transcript_copy,1,16384,1.0
71,72,transcript_replay,1,16384,1.0
71,72,pra_descendant_route,1,384,1.0
71,73,summary_only,1,256,0.52
71,73,full_transcript_copy,1,16384,1.0
71,73,transcript_replay,1,16384,1.0
71,73,pra_descendant_route,1,384,1.0
71,74,summary_only,0,256,0.52
71,74,full_transcript_copy,1,16384,1.0
71,74,transcript_replay,1,16384,1.0
71,74,pra_descendant_route,1,384,1.0
71,75,summary_only,1,256,0.52
71,75,full_transcript_copy,1,16384,1.0
71,75,transcript_replay,1,16384,1.0
71,75,pra_descendant_route,1,384,1.0
71,76,summary_only,0,256,0.52
71,76,full_transcript_copy,1,16384,1.0
71,76,transcript_replay,1,16384,1.0
71,76,pra_descendant_route,1,384,1.0
71,77,summary_only,1,256,0.52
71,77,full_transcript_copy,1,16384,1.0
71,77,transcript_replay,1,16384,1.0
71,77,pra_descendant_route,1,384,1.0
71,78,summary_only,1,256,0.52
71,78,full_transcript_copy,1,16384,1.0
71,78,transcript_replay,1,16384,1.0
71,78,pra_descendant_route,1,384,1.0
71,79,summary_only,0,256,0.52
71,79,full_transcript_copy,1,16384,1.0
71,79,transcript_replay,1,16384,1.0
71,79,pra_descendant_route,1,384,1.0
71,80,summary_only,1,256,0.52
71,80,full_transcript_copy,1,16384,1.0
71,80,transcript_replay,1,16384,1.0
71,80,pra_descendant_route,1,384,1.0
71,81,summary_only,0,256,0.52
71,81,full_transcript_copy,1,16384,1.0
71,81,transcript_replay,1,16384,1.0
71,81,pra_descendant_route,1,384,1.0
71,82,summary_only,1,256,0.52
71,82,full_transcript_copy,1,16384,1.0
71,82,transcript_replay,1,16384,1.0
71,82,pra_descendant_route,1,384,1.0
71,83,summary_only,1,256,0.52
71,83,full_transcript_copy,1,16384,1.0
71,83,transcript_replay,1,16384,1.0
71,83,pra_descendant_route,1,384,1.0
71,84,summary_only,0,256,0.52
71,84,full_transcript_copy,1,16384,1.0
71,84,transcript_replay,1,16384,1.0
71,84,pra_descendant_route,1,384,1.0
71,85,summary_only,1,256,0.52
71,85,full_transcript_copy,1,16384,1.0
71,85,transcript_replay,1,16384,1.0
71,85,pra_descendant_route,1,384,1.0
71,86,summary_only,0,256,0.52
71,86,full_transcript_copy,1,16384,1.0
71,86,transcript_replay,1,16384,1.0
71,86,pra_descendant_route,1,384,1.0
71,87,summary_only,1,256,0.52
71,87,full_transcript_copy,1,16384,1.0
71,87,transcript_replay,1,16384,1.0
71,87,pra_descendant_route,1,384,1.0
71,88,summary_only,1,256,0.52
71,88,full_transcript_copy,1,16384,1.0
71,88,transcript_replay,1,16384,1.0
71,88,pra_descendant_route,1,384,1.0
71,89,summary_only,1,256,0.52
71,89,full_transcript_copy,1,16384,1.0
71,89,transcript_replay,1,16384,1.0
71,89,pra_descendant_route,1,384,1.0
71,90,summary_only,1,256,0.52
71,90,full_transcript_copy,1,16384,1.0
71,90,transcript_replay,1,16384,1.0
71,90,pra_descendant_route,1,384,1.0
71,91,summary_only,1,256,0.52
71,91,full_transcript_copy,1,16384,1.0
71,91,transcript_replay,1,16384,1.0
71,91,pra_descendant_route,1,384,1.0
71,92,summary_only,0,256,0.52
71,92,full_transcript_copy,1,16384,1.0
71,92,transcript_replay,1,16384,1.0
71,92,pra_descendant_route,1,384,1.0
71,93,summary_only,0,256,0.52
71,93,full_transcript_copy,1,16384,1.0
71,93,transcript_replay,1,16384,1.0
71,93,pra_descendant_route,1,384,1.0
71,94,summary_only,0,256,0.52
71,94,full_transcript_copy,1,16384,1.0
71,94,transcript_replay,1,16384,1.0
71,94,pra_descendant_route,1,384,1.0
71,95,summary_only,0,256,0.52
71,95,full_transcript_copy,1,16384,1.0
71,95,transcript_replay,1,16384,1.0
71,95,pra_descendant_route,1,384,1.0
71,96,summary_only,0,256,0.52
71,96,full_transcript_copy,1,16384,1.0
71,96,transcript_replay,1,16384,1.0
71,96,pra_descendant_route,1,384,1.0
71,97,summary_only,1,256,0.52
71,97,full_transcript_copy,1,16384,1.0
71,97,transcript_replay,1,16384,1.0
71,97,pra_descendant_route,1,384,1.0
71,98,summary_only,1,256,0.52
71,98,full_transcript_copy,1,16384,1.0
71,98,transcript_replay,1,16384,1.0
71,98,pra_descendant_route,1,384,1.0
71,99,summary_only,1,256,0.52
71,99,full_transcript_copy,1,16384,1.0
71,99,transcript_replay,1,16384,1.0
71,99,pra_descendant_route,1,384,1.0
101,0,summary_only,0,256,0.52
101,0,full_transcript_copy,1,16384,1.0
101,0,transcript_replay,1,16384,1.0
101,0,pra_descendant_route,1,384,1.0
101,1,summary_only,1,256,0.52
101,1,full_transcript_copy,1,16384,1.0
101,1,transcript_replay,1,16384,1.0
101,1,pra_descendant_route,1,384,1.0
101,2,summary_only,0,256,0.52
101,2,full_transcript_copy,1,16384,1.0
101,2,transcript_replay,1,16384,1.0
101,2,pra_descendant_route,1,384,1.0
101,3,summary_only,0,256,0.52
101,3,full_transcript_copy,1,16384,1.0
101,3,transcript_replay,1,16384,1.0
101,3,pra_descendant_route,1,384,1.0
101,4,summary_only,1,256,0.52
101,4,full_transcript_copy,1,16384,1.0
101,4,transcript_replay,1,16384,1.0
101,4,pra_descendant_route,1,384,1.0
101,5,summary_only,0,256,0.52
101,5,full_transcript_copy,1,16384,1.0
101,5,transcript_replay,1,16384,1.0
101,5,pra_descendant_route,1,384,1.0
101,6,summary_only,1,256,0.52
101,6,full_transcript_copy,1,16384,1.0
101,6,transcript_replay,1,16384,1.0
101,6,pra_descendant_route,1,384,1.0
101,7,summary_only,1,256,0.52
101,7,full_transcript_copy,1,16384,1.0
101,7,transcript_replay,1,16384,1.0
101,7,pra_descendant_route,1,384,1.0
101,8,summary_only,1,256,0.52
101,8,full_transcript_copy,1,16384,1.0
101,8,transcript_replay,1,16384,1.0
101,8,pra_descendant_route,1,384,1.0
101,9,summary_only,0,256,0.52
101,9,full_transcript_copy,1,16384,1.0
101,9,transcript_replay,1,16384,1.0
101,9,pra_descendant_route,1,384,1.0
101,10,summary_only,1,256,0.52
101,10,full_transcript_copy,1,16384,1.0
101,10,transcript_replay,1,16384,1.0
101,10,pra_descendant_route,1,384,1.0
101,11,summary_only,0,256,0.52
101,11,full_transcript_copy,1,16384,1.0
101,11,transcript_replay,1,16384,1.0
101,11,pra_descendant_route,1,384,1.0
101,12,summary_only,1,256,0.52
101,12,full_transcript_copy,1,16384,1.0
101,12,transcript_replay,1,16384,1.0
101,12,pra_descendant_route,1,384,1.0
101,13,summary_only,1,256,0.52
101,13,full_transcript_copy,1,16384,1.0
101,13,transcript_replay,1,16384,1.0
101,13,pra_descendant_route,1,384,1.0
101,14,summary_only,1,256,0.52
101,14,full_transcript_copy,1,16384,1.0
101,14,transcript_replay,1,16384,1.0
101,14,pra_descendant_route,1,384,1.0
101,15,summary_only,0,256,0.52
101,15,full_transcript_copy,1,16384,1.0
101,15,transcript_replay,1,16384,1.0
101,15,pra_descendant_route,1,384,1.0
101,16,summary_only,1,256,0.52
101,16,full_transcript_copy,1,16384,1.0
101,16,transcript_replay,1,16384,1.0
101,16,pra_descendant_route,1,384,1.0
101,17,summary_only,1,256,0.52
101,17,full_transcript_copy,1,16384,1.0
101,17,transcript_replay,1,16384,1.0
101,17,pra_descendant_route,1,384,1.0
101,18,summary_only,1,256,0.52
101,18,full_transcript_copy,1,16384,1.0
101,18,transcript_replay,1,16384,1.0
101,18,pra_descendant_route,1,384,1.0
101,19,summary_only,0,256,0.52
101,19,full_transcript_copy,1,16384,1.0
101,19,transcript_replay,1,16384,1.0
101,19,pra_descendant_route,1,384,1.0
101,20,summary_only,1,256,0.52
101,20,full_transcript_copy,1,16384,1.0
101,20,transcript_replay,1,16384,1.0
101,20,pra_descendant_route,1,384,1.0
101,21,summary_only,1,256,0.52
101,21,full_transcript_copy,1,16384,1.0
101,21,transcript_replay,1,16384,1.0
101,21,pra_descendant_route,1,384,1.0
101,22,summary_only,1,256,0.52
101,22,full_transcript_copy,1,16384,1.0
101,22,transcript_replay,1,16384,1.0
101,22,pra_descendant_route,1,384,1.0
101,23,summary_only,1,256,0.52
101,23,full_transcript_copy,1,16384,1.0
101,23,transcript_replay,1,16384,1.0
101,23,pra_descendant_route,1,384,1.0
101,24,summary_only,1,256,0.52
101,24,full_transcript_copy,1,16384,1.0
101,24,transcript_replay,1,16384,1.0
101,24,pra_descendant_route,1,384,1.0
101,25,summary_only,0,256,0.52
101,25,full_transcript_copy,1,16384,1.0
101,25,transcript_replay,1,16384,1.0
101,25,pra_descendant_route,1,384,1.0
101,26,summary_only,0,256,0.52
101,26,full_transcript_copy,1,16384,1.0
101,26,transcript_replay,1,16384,1.0
101,26,pra_descendant_route,1,384,1.0
101,27,summary_only,0,256,0.52
101,27,full_transcript_copy,1,16384,1.0
101,27,transcript_replay,1,16384,1.0
101,27,pra_descendant_route,1,384,1.0
101,28,summary_only,0,256,0.52
101,28,full_transcript_copy,1,16384,1.0
101,28,transcript_replay,1,16384,1.0
101,28,pra_descendant_route,1,384,1.0
101,29,summary_only,1,256,0.52
101,29,full_transcript_copy,1,16384,1.0
101,29,transcript_replay,1,16384,1.0
101,29,pra_descendant_route,1,384,1.0
101,30,summary_only,1,256,0.52
101,30,full_transcript_copy,1,16384,1.0
101,30,transcript_replay,1,16384,1.0
101,30,pra_descendant_route,1,384,1.0
101,31,summary_only,1,256,0.52
101,31,full_transcript_copy,1,16384,1.0
101,31,transcript_replay,1,16384,1.0
101,31,pra_descendant_route,1,384,1.0
101,32,summary_only,1,256,0.52
101,32,full_transcript_copy,1,16384,1.0
101,32,transcript_replay,1,16384,1.0
101,32,pra_descendant_route,1,384,1.0
101,33,summary_only,0,256,0.52
101,33,full_transcript_copy,1,16384,1.0
101,33,transcript_replay,1,16384,1.0
101,33,pra_descendant_route,1,384,1.0
101,34,summary_only,1,256,0.52
101,34,full_transcript_copy,1,16384,1.0
101,34,transcript_replay,1,16384,1.0
101,34,pra_descendant_route,1,384,1.0
101,35,summary_only,1,256,0.52
101,35,full_transcript_copy,1,16384,1.0
101,35,transcript_replay,1,16384,1.0
101,35,pra_descendant_route,1,384,1.0
101,36,summary_only,0,256,0.52
101,36,full_transcript_copy,1,16384,1.0
101,36,transcript_replay,1,16384,1.0
101,36,pra_descendant_route,1,384,1.0
101,37,summary_only,1,256,0.52
101,37,full_transcript_copy,1,16384,1.0
101,37,transcript_replay,1,16384,1.0
101,37,pra_descendant_route,1,384,1.0
101,38,summary_only,1,256,0.52
101,38,full_transcript_copy,1,16384,1.0
101,38,transcript_replay,1,16384,1.0
101,38,pra_descendant_route,1,384,1.0
101,39,summary_only,0,256,0.52
101,39,full_transcript_copy,1,16384,1.0
101,39,transcript_replay,1,16384,1.0
101,39,pra_descendant_route,1,384,1.0
101,40,summary_only,1,256,0.52
101,40,full_transcript_copy,1,16384,1.0
101,40,transcript_replay,1,16384,1.0
101,40,pra_descendant_route,1,384,1.0
101,41,summary_only,0,256,0.52
101,41,full_transcript_copy,1,16384,1.0
101,41,transcript_replay,1,16384,1.0
101,41,pra_descendant_route,1,384,1.0
101,42,summary_only,1,256,0.52
101,42,full_transcript_copy,1,16384,1.0
101,42,transcript_replay,1,16384,1.0
101,42,pra_descendant_route,1,384,1.0
101,43,summary_only,1,256,0.52
101,43,full_transcript_copy,1,16384,1.0
101,43,transcript_replay,1,16384,1.0
101,43,pra_descendant_route,1,384,1.0
101,44,summary_only,1,256,0.52
101,44,full_transcript_copy,1,16384,1.0
101,44,transcript_replay,1,16384,1.0
101,44,pra_descendant_route,1,384,1.0
101,45,summary_only,1,256,0.52
101,45,full_transcript_copy,1,16384,1.0
101,45,transcript_replay,1,16384,1.0
101,45,pra_descendant_route,1,384,1.0
101,46,summary_only,1,256,0.52
101,46,full_transcript_copy,1,16384,1.0
101,46,transcript_replay,1,16384,1.0
101,46,pra_descendant_route,1,384,1.0
101,47,summary_only,0,256,0.52
101,47,full_transcript_copy,1,16384,1.0
101,47,transcript_replay,1,16384,1.0
101,47,pra_descendant_route,1,384,1.0
101,48,summary_only,0,256,0.52
101,48,full_transcript_copy,1,16384,1.0
101,48,transcript_replay,1,16384,1.0
101,48,pra_descendant_route,1,384,1.0
101,49,summary_only,1,256,0.52
101,49,full_transcript_copy,1,16384,1.0
101,49,transcript_replay,1,16384,1.0
101,49,pra_descendant_route,1,384,1.0
101,50,summary_only,0,256,0.52
101,50,full_transcript_copy,1,16384,1.0
101,50,transcript_replay,1,16384,1.0
101,50,pra_descendant_route,1,384,1.0
101,51,summary_only,1,256,0.52
101,51,full_transcript_copy,1,16384,1.0
101,51,transcript_replay,1,16384,1.0
101,51,pra_descendant_route,1,384,1.0
101,52,summary_only,1,256,0.52
101,52,full_transcript_copy,1,16384,1.0
101,52,transcript_replay,1,16384,1.0
101,52,pra_descendant_route,1,384,1.0
101,53,summary_only,0,256,0.52
101,53,full_transcript_copy,1,16384,1.0
101,53,transcript_replay,1,16384,1.0
101,53,pra_descendant_route,1,384,1.0
101,54,summary_only,1,256,0.52
101,54,full_transcript_copy,1,16384,1.0
101,54,transcript_replay,1,16384,1.0
101,54,pra_descendant_route,1,384,1.0
101,55,summary_only,0,256,0.52
101,55,full_transcript_copy,1,16384,1.0
101,55,transcript_replay,1,16384,1.0
101,55,pra_descendant_route,1,384,1.0
101,56,summary_only,0,256,0.52
101,56,full_transcript_copy,1,16384,1.0
101,56,transcript_replay,1,16384,1.0
101,56,pra_descendant_route,1,384,1.0
101,57,summary_only,0,256,0.52
101,57,full_transcript_copy,1,16384,1.0
101,57,transcript_replay,1,16384,1.0
101,57,pra_descendant_route,1,384,1.0
101,58,summary_only,1,256,0.52
101,58,full_transcript_copy,1,16384,1.0
101,58,transcript_replay,1,16384,1.0
101,58,pra_descendant_route,1,384,1.0
101,59,summary_only,1,256,0.52
101,59,full_transcript_copy,1,16384,1.0
101,59,transcript_replay,1,16384,1.0
101,59,pra_descendant_route,1,384,1.0
101,60,summary_only,1,256,0.52
101,60,full_transcript_copy,1,16384,1.0
101,60,transcript_replay,1,16384,1.0
101,60,pra_descendant_route,1,384,1.0
101,61,summary_only,1,256,0.52
101,61,full_transcript_copy,1,16384,1.0
101,61,transcript_replay,1,16384,1.0
101,61,pra_descendant_route,1,384,1.0
101,62,summary_only,0,256,0.52
101,62,full_transcript_copy,1,16384,1.0
101,62,transcript_replay,1,16384,1.0
101,62,pra_descendant_route,1,384,1.0
101,63,summary_only,0,256,0.52
101,63,full_transcript_copy,1,16384,1.0
101,63,transcript_replay,1,16384,1.0
101,63,pra_descendant_route,1,384,1.0
101,64,summary_only,0,256,0.52
101,64,full_transcript_copy,1,16384,1.0
101,64,transcript_replay,1,16384,1.0
101,64,pra_descendant_route,1,384,1.0
101,65,summary_only,1,256,0.52
101,65,full_transcript_copy,1,16384,1.0
101,65,transcript_replay,1,16384,1.0
101,65,pra_descendant_route,1,384,1.0
101,66,summary_only,0,256,0.52
101,66,full_transcript_copy,1,16384,1.0
101,66,transcript_replay,1,16384,1.0
101,66,pra_descendant_route,1,384,1.0
101,67,summary_only,0,256,0.52
101,67,full_transcript_copy,1,16384,1.0
101,67,transcript_replay,1,16384,1.0
101,67,pra_descendant_route,1,384,1.0
101,68,summary_only,0,256,0.52
101,68,full_transcript_copy,1,16384,1.0
101,68,transcript_replay,1,16384,1.0
101,68,pra_descendant_route,1,384,1.0
101,69,summary_only,0,256,0.52
101,69,full_transcript_copy,1,16384,1.0
101,69,transcript_replay,1,16384,1.0
101,69,pra_descendant_route,1,384,1.0
101,70,summary_only,1,256,0.52
101,70,full_transcript_copy,1,16384,1.0
101,70,transcript_replay,1,16384,1.0
101,70,pra_descendant_route,1,384,1.0
101,71,summary_only,1,256,0.52
101,71,full_transcript_copy,1,16384,1.0
101,71,transcript_replay,1,16384,1.0
101,71,pra_descendant_route,1,384,1.0
101,72,summary_only,0,256,0.52
101,72,full_transcript_copy,1,16384,1.0
101,72,transcript_replay,1,16384,1.0
101,72,pra_descendant_route,1,384,1.0
101,73,summary_only,0,256,0.52
101,73,full_transcript_copy,1,16384,1.0
101,73,transcript_replay,1,16384,1.0
101,73,pra_descendant_route,1,384,1.0
101,74,summary_only,0,256,0.52
101,74,full_transcript_copy,1,16384,1.0
101,74,transcript_replay,1,16384,1.0
101,74,pra_descendant_route,1,384,1.0
101,75,summary_only,1,256,0.52
101,75,full_transcript_copy,1,16384,1.0
101,75,transcript_replay,1,16384,1.0
101,75,pra_descendant_route,1,384,1.0
101,76,summary_only,0,256,0.52
101,76,full_transcript_copy,1,16384,1.0
101,76,transcript_replay,1,16384,1.0
101,76,pra_descendant_route,1,384,1.0
101,77,summary_only,1,256,0.52
101,77,full_transcript_copy,1,16384,1.0
101,77,transcript_replay,1,16384,1.0
101,77,pra_descendant_route,1,384,1.0
101,78,summary_only,0,256,0.52
101,78,full_transcript_copy,1,16384,1.0
101,78,transcript_replay,1,16384,1.0
101,78,pra_descendant_route,1,384,1.0
101,79,summary_only,0,256,0.52
101,79,full_transcript_copy,1,16384,1.0
101,79,transcript_replay,1,16384,1.0
101,79,pra_descendant_route,1,384,1.0
101,80,summary_only,1,256,0.52
101,80,full_transcript_copy,1,16384,1.0
101,80,transcript_replay,1,16384,1.0
101,80,pra_descendant_route,1,384,1.0
101,81,summary_only,1,256,0.52
101,81,full_transcript_copy,1,16384,1.0
101,81,transcript_replay,1,16384,1.0
101,81,pra_descendant_route,1,384,1.0
101,82,summary_only,0,256,0.52
101,82,full_transcript_copy,1,16384,1.0
101,82,transcript_replay,1,16384,1.0
101,82,pra_descendant_route,1,384,1.0
101,83,summary_only,0,256,0.52
101,83,full_transcript_copy,1,16384,1.0
101,83,transcript_replay,1,16384,1.0
101,83,pra_descendant_route,1,384,1.0
101,84,summary_only,1,256,0.52
101,84,full_transcript_copy,1,16384,1.0
101,84,transcript_replay,1,16384,1.0
101,84,pra_descendant_route,1,384,1.0
101,85,summary_only,1,256,0.52
101,85,full_transcript_copy,1,16384,1.0
101,85,transcript_replay,1,16384,1.0
101,85,pra_descendant_route,1,384,1.0
101,86,summary_only,1,256,0.52
101,86,full_transcript_copy,1,16384,1.0
101,86,transcript_replay,1,16384,1.0
101,86,pra_descendant_route,1,384,1.0
101,87,summary_only,0,256,0.52
101,87,full_transcript_copy,1,16384,1.0
101,87,transcript_replay,1,16384,1.0
101,87,pra_descendant_route,1,384,1.0
101,88,summary_only,1,256,0.52
101,88,full_transcript_copy,1,16384,1.0
101,88,transcript_replay,1,16384,1.0
101,88,pra_descendant_route,1,384,1.0
101,89,summary_only,0,256,0.52
101,89,full_transcript_copy,1,16384,1.0
101,89,transcript_replay,1,16384,1.0
101,89,pra_descendant_route,1,384,1.0
101,90,summary_only,1,256,0.52
101,90,full_transcript_copy,1,16384,1.0
101,90,transcript_replay,1,16384,1.0
101,90,pra_descendant_route,1,384,1.0
101,91,summary_only,1,256,0.52
101,91,full_transcript_copy,1,16384,1.0
101,91,transcript_replay,1,16384,1.0
101,91,pra_descendant_route,1,384,1.0
101,92,summary_only,1,256,0.52
101,92,full_transcript_copy,1,16384,1.0
101,92,transcript_replay,1,16384,1.0
101,92,pra_descendant_route,1,384,1.0
101,93,summary_only,0,256,0.52
101,93,full_transcript_copy,1,16384,1.0
101,93,transcript_replay,1,16384,1.0
101,93,pra_descendant_route,1,384,1.0
101,94,summary_only,0,256,0.52
101,94,full_transcript_copy,1,16384,1.0
101,94,transcript_replay,1,16384,1.0
101,94,pra_descendant_route,1,384,1.0
101,95,summary_only,1,256,0.52
101,95,full_transcript_copy,1,16384,1.0
101,95,transcript_replay,1,16384,1.0
101,95,pra_descendant_route,1,384,1.0
101,96,summary_only,1,256,0.52
101,96,full_transcript_copy,1,16384,1.0
101,96,transcript_replay,1,16384,1.0
101,96,pra_descendant_route,1,384,1.0
101,97,summary_only,0,256,0.52
101,97,full_transcript_copy,1,16384,1.0
101,97,transcript_replay,1,16384,1.0
101,97,pra_descendant_route,1,384,1.0
101,98,summary_only,0,256,0.52
101,98,full_transcript_copy,1,16384,1.0
101,98,transcript_replay,1,16384,1.0
101,98,pra_descendant_route,1,384,1.0
101,99,summary_only,1,256,0.52
101,99,full_transcript_copy,1,16384,1.0
101,99,transcript_replay,1,16384,1.0
101,99,pra_descendant_route,1,384,1.0
