protocol,baseline,feature_ablation,router_seed,dataset,examples,evidence_recall,precision,mrr,complete_recovery,active_fraction,comparisons,graph_calls,recall_delta_vs_one_shot,corrected_vs_one_shot,harmed_vs_one_shot
lodo_musique,B5t_threshold_graph,default,21,musique,18,0.1432270276020276,0.4305555555555556,0.8055555555555556,0.0,0.05031837622497274,244.83333333333334,0.2222222222222222,-0.008774558774558775,0.1111111111111111,0.2222222222222222
lodo_musique,B5t_threshold_graph,default,42,musique,18,0.15837264587264588,0.5,0.8194444444444444,0.0,0.05031837622497274,244.83333333333334,0.0,-0.00435224497724498,0.2222222222222222,0.2777777777777778
lodo_musique,B5t_threshold_graph,default,87,musique,18,0.15837264587264588,0.5,0.8194444444444444,0.0,0.05031837622497274,244.83333333333334,0.0,0.018134527509527508,0.3888888888888889,0.1111111111111111
lodo_musique,B6_complete_action_oracle,default,1,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B6_complete_action_oracle,default,7,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B6_complete_action_oracle,default,21,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B6_complete_action_oracle,default,42,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B6_complete_action_oracle,default,87,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B7_stagewise_oracle,default,1,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B7_stagewise_oracle,default,7,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B7_stagewise_oracle,default,21,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B7_stagewise_oracle,default,42,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_musique,B7_stagewise_oracle,default,87,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
lodo_qasper,B0_validation_fixed,default,1,qasper,16,0.06875,0.09375,0.18424905888310325,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B0_validation_fixed,default,7,qasper,16,0.06875,0.09375,0.18424905888310325,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B0_validation_fixed,default,21,qasper,16,0.06875,0.09375,0.18424905888310325,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B0_validation_fixed,default,42,qasper,16,0.06875,0.09375,0.18424905888310325,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B0_validation_fixed,default,87,qasper,16,0.06875,0.09375,0.18424905888310325,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B0b_structural_graph_fixed,default,1,qasper,16,0.0515625,0.078125,0.18766898374973098,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
lodo_qasper,B0b_structural_graph_fixed,default,7,qasper,16,0.0515625,0.078125,0.18766898374973098,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
lodo_qasper,B0b_structural_graph_fixed,default,21,qasper,16,0.0515625,0.078125,0.18766898374973098,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
lodo_qasper,B0b_structural_graph_fixed,default,42,qasper,16,0.0515625,0.078125,0.18766898374973098,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
lodo_qasper,B0b_structural_graph_fixed,default,87,qasper,16,0.0515625,0.078125,0.18766898374973098,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
lodo_qasper,B1_one_shot_no_graph,default,1,qasper,16,0.028245192307692308,0.0625,0.1896619048682226,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B1_one_shot_no_graph,default,7,qasper,16,0.0234375,0.046875,0.17541631224995197,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B1_one_shot_no_graph,default,21,qasper,16,0.024553571428571428,0.046875,0.19132857153488925,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B1_one_shot_no_graph,default,42,qasper,16,0.020432692307692308,0.046875,0.19028690486822258,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B1_one_shot_no_graph,default,87,qasper,16,0.049107142857142856,0.078125,0.23750044653488925,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B2_one_shot_graph,default,1,qasper,16,0.028245192307692308,0.0625,0.1896619048682226,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B2_one_shot_graph,default,7,qasper,16,0.0234375,0.046875,0.17541631224995197,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B2_one_shot_graph,default,21,qasper,16,0.03416895604395605,0.078125,0.20695357153488925,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B2_one_shot_graph,default,42,qasper,16,0.020432692307692308,0.046875,0.19028690486822258,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B2_one_shot_graph,default,87,qasper,16,0.049107142857142856,0.078125,0.23750044653488925,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B3_callback_no_graph,compact_state,1,qasper,16,0.033482142857142856,0.0625,0.22046547629679403,0.0,0.032479887950834,427.875,0.0,0.005236950549450548,0.125,0.125
lodo_qasper,B3_callback_no_graph,compact_state,7,qasper,16,0.024553571428571428,0.046875,0.1741032870398679,0.0,0.032479887950834,427.875,0.0,0.001116071428571428,0.0625,0.0625
lodo_qasper,B3_callback_no_graph,compact_state,21,qasper,16,0.024553571428571428,0.046875,0.19119070388783044,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B3_callback_no_graph,compact_state,42,qasper,16,0.04598214285714286,0.078125,0.21991094198306854,0.0,0.032479887950834,427.875,0.0,0.02554945054945055,0.1875,0.0625
lodo_qasper,B3_callback_no_graph,compact_state,87,qasper,16,0.04598214285714286,0.078125,0.2659073092799873,0.0,0.032479887950834,427.875,0.0,-0.0031249999999999993,0.0625,0.0625
lodo_qasper,B4_callback_graph,compact_state,1,qasper,16,0.033482142857142856,0.0625,0.22046547629679403,0.0,0.032479887950834,427.875,0.0,0.005236950549450548,0.125,0.125
lodo_qasper,B4_callback_graph,compact_state,7,qasper,16,0.024553571428571428,0.046875,0.1741032870398679,0.0,0.032479887950834,427.875,0.0,0.001116071428571428,0.0625,0.0625
lodo_qasper,B4_callback_graph,compact_state,21,qasper,16,0.03416895604395605,0.078125,0.20695357153488925,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B4_callback_graph,compact_state,42,qasper,16,0.04598214285714286,0.078125,0.21991094198306854,0.0,0.032479887950834,427.875,0.0,0.02554945054945055,0.1875,0.0625
lodo_qasper,B4_callback_graph,compact_state,87,qasper,16,0.04598214285714286,0.078125,0.262652100946654,0.0,0.032479887950834,427.875,0.0,-0.0031249999999999993,0.0625,0.0625
lodo_qasper,B5_conditional_graph,compact_state,1,qasper,16,0.033482142857142856,0.0625,0.22046547629679403,0.0,0.032479887950834,427.875,0.0,0.005236950549450548,0.125,0.125
lodo_qasper,B5_conditional_graph,compact_state,7,qasper,16,0.024553571428571428,0.046875,0.1741032870398679,0.0,0.032479887950834,427.875,0.0,0.001116071428571428,0.0625,0.0625
lodo_qasper,B5_conditional_graph,compact_state,21,qasper,16,0.024553571428571428,0.046875,0.19119070388783044,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B5_conditional_graph,compact_state,42,qasper,16,0.04598214285714286,0.078125,0.21991094198306854,0.0,0.032479887950834,427.875,0.0,0.02554945054945055,0.1875,0.0625
lodo_qasper,B5_conditional_graph,compact_state,87,qasper,16,0.04598214285714286,0.078125,0.2659073092799873,0.0,0.032479887950834,427.875,0.0,-0.0031249999999999993,0.0625,0.0625
lodo_qasper,B5t_threshold_graph,default,1,qasper,16,0.032366071428571425,0.0625,0.22046547629679403,0.0,0.032479887950834,427.875,0.0,0.00412087912087912,0.0625,0.0625
lodo_qasper,B5t_threshold_graph,default,7,qasper,16,0.04486607142857143,0.078125,0.1741032870398679,0.0,0.032479887950834,427.875,0.25,0.02142857142857143,0.125,0.0
lodo_qasper,B5t_threshold_graph,default,21,qasper,16,0.032366071428571425,0.0625,0.19119070388783044,0.0,0.032479887950834,427.875,0.25,0.0078125,0.0625,0.0
lodo_qasper,B5t_threshold_graph,default,42,qasper,16,0.04486607142857143,0.078125,0.22511927531640186,0.0,0.032479887950834,427.875,0.5,0.02443337912087912,0.1875,0.0625
lodo_qasper,B5t_threshold_graph,default,87,qasper,16,0.05379464285714286,0.09375,0.3023656426133206,0.0,0.032479887950834,427.875,0.625,0.004687500000000001,0.125,0.0625
lodo_qasper,B6_complete_action_oracle,default,1,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B6_complete_action_oracle,default,7,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B6_complete_action_oracle,default,21,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B6_complete_action_oracle,default,42,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B6_complete_action_oracle,default,87,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B7_stagewise_oracle,default,1,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B7_stagewise_oracle,default,7,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B7_stagewise_oracle,default,21,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B7_stagewise_oracle,default,42,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
lodo_qasper,B7_stagewise_oracle,default,87,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,1,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,1,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,1,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,1,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,7,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,7,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,7,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,7,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,21,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,21,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,21,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,21,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,42,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,42,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,42,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,42,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,87,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,87,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,87,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B0_validation_fixed,default,87,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,1,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,1,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,1,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,1.3333333333333333,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,1,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,7,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,7,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,7,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,1.3333333333333333,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,7,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,21,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,21,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,21,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,1.3333333333333333,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,21,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,42,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,42,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,42,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,1.3333333333333333,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,42,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,87,2wikimultihopqa,24,0.20555555555555557,0.2708333333333333,0.5180238334650099,0.0,0.10355713981967528,125.625,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,87,hotpotqa,16,0.3327380952380952,0.375,0.5935290404040404,0.0,0.08832048041809042,150.375,1.0,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,87,musique,18,0.17729018666518667,0.5277777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,1.3333333333333333,0.0,0.0,0.0
standard,B0b_structural_graph_fixed,default,87,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,1.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,1,2wikimultihopqa,24,0.23402777777777775,0.28125,0.5691947181171318,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,1,hotpotqa,16,0.2688988095238095,0.296875,0.6796875,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,1,musique,18,0.149644684019684,0.4444444444444444,0.7546296296296297,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,1,qasper,16,0.1141529304029304,0.203125,0.4951388888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,7,2wikimultihopqa,24,0.17164351851851853,0.20833333333333334,0.5017249702911467,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,7,hotpotqa,16,0.26339285714285715,0.3125,0.7234375,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,7,musique,18,0.11235211547711549,0.3611111111111111,0.7846801346801348,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,7,qasper,16,0.009761904761904762,0.03125,0.1337902988638283,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,21,2wikimultihopqa,24,0.19456018518518517,0.23958333333333334,0.5388349089635854,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,21,hotpotqa,16,0.30357142857142855,0.359375,0.7103693181818181,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,21,musique,18,0.1560855810855811,0.4583333333333333,0.8212962962962963,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,21,qasper,16,0.10934523809523809,0.1875,0.4701388888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,42,2wikimultihopqa,24,0.1939814814814815,0.23958333333333334,0.5729315654201557,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,42,hotpotqa,16,0.2836309523809524,0.328125,0.703125,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,42,musique,18,0.15573835886335885,0.4861111111111111,0.8611111111111112,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,42,qasper,16,0.07248626373626374,0.171875,0.41084921633126936,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,87,2wikimultihopqa,24,0.21435185185185182,0.25,0.5634298163709929,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,87,hotpotqa,16,0.30773809523809526,0.359375,0.6970012626262626,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,87,musique,18,0.13852224164724164,0.4305555555555556,0.6694023569023568,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B1_one_shot_no_graph,default,87,qasper,16,0.1138095238095238,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,1,2wikimultihopqa,24,0.23402777777777775,0.28125,0.5691947181171318,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,1,hotpotqa,16,0.2688988095238095,0.296875,0.6796875,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,1,musique,18,0.149644684019684,0.4444444444444444,0.7546296296296297,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,1,qasper,16,0.1141529304029304,0.203125,0.4951388888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,7,2wikimultihopqa,24,0.15752314814814813,0.19791666666666666,0.4808916369578134,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B2_one_shot_graph,default,7,hotpotqa,16,0.26339285714285715,0.3125,0.7234375,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,7,musique,18,0.11235211547711549,0.3611111111111111,0.7846801346801348,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,7,qasper,16,0.02538690476190476,0.0625,0.19261382827559298,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,21,2wikimultihopqa,24,0.19456018518518517,0.23958333333333334,0.5388349089635854,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,21,hotpotqa,16,0.30357142857142855,0.359375,0.7103693181818181,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,21,musique,18,0.1560855810855811,0.4583333333333333,0.8212962962962963,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,21,qasper,16,0.10934523809523809,0.1875,0.4701388888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,42,2wikimultihopqa,24,0.1939814814814815,0.23958333333333334,0.5729315654201557,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,42,hotpotqa,16,0.2836309523809524,0.328125,0.703125,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,42,musique,18,0.15573835886335885,0.4861111111111111,0.8611111111111112,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,42,qasper,16,0.07248626373626374,0.171875,0.41084921633126936,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,87,2wikimultihopqa,24,0.21435185185185182,0.25,0.5634298163709929,0.0,0.10355713981967528,125.625,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,87,hotpotqa,16,0.2988095238095238,0.34375,0.7053345959595959,0.0,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,87,musique,18,0.14315187127687126,0.4444444444444444,0.6694023569023568,0.0,0.05031837622497274,244.83333333333334,0.0,0.0,0.0,0.0
standard,B2_one_shot_graph,default,87,qasper,16,0.1138095238095238,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B3_callback_no_graph,compact_state,1,2wikimultihopqa,24,0.20034722222222223,0.2604166666666667,0.49972280578898226,0.0,0.10355713981967528,125.625,0.0,-0.033680555555555554,0.125,0.125
standard,B3_callback_no_graph,compact_state,1,hotpotqa,16,0.28407738095238094,0.3125,0.7578125,0.0,0.08832048041809042,150.375,0.0,0.015178571428571427,0.125,0.0625
standard,B3_callback_no_graph,compact_state,1,musique,18,0.15517988955488957,0.4583333333333333,0.7546296296296297,0.0,0.05031837622497274,244.83333333333334,0.0,0.005535205535205536,0.16666666666666666,0.1111111111111111
standard,B3_callback_no_graph,compact_state,1,qasper,16,0.10934523809523809,0.1875,0.467609126984127,0.0,0.032479887950834,427.875,0.0,-0.004807692307692308,0.0,0.0625
standard,B3_callback_no_graph,compact_state,7,2wikimultihopqa,24,0.1866898148148148,0.22916666666666666,0.5295027480689246,0.0,0.10355713981967528,125.625,0.0,0.015046296296296295,0.125,0.041666666666666664
standard,B3_callback_no_graph,compact_state,7,hotpotqa,16,0.1924107142857143,0.21875,0.6213541666666667,0.0,0.08832048041809042,150.375,0.0,-0.07098214285714285,0.125,0.4375
standard,B3_callback_no_graph,compact_state,7,musique,18,0.13877407314907314,0.4444444444444444,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.02642195767195767,0.2222222222222222,0.05555555555555555
standard,B3_callback_no_graph,compact_state,7,qasper,16,0.024553571428571428,0.046875,0.21534869145163263,0.0,0.032479887950834,427.875,0.0,0.014791666666666667,0.0625,0.0625
standard,B3_callback_no_graph,compact_state,21,2wikimultihopqa,24,0.1884259259259259,0.22916666666666666,0.5570640756302521,0.0,0.10355713981967528,125.625,0.0,-0.006134259259259259,0.16666666666666666,0.20833333333333334
standard,B3_callback_no_graph,compact_state,21,hotpotqa,16,0.2794642857142857,0.3125,0.7515625,0.0,0.08832048041809042,150.375,0.0,-0.024107142857142855,0.125,0.125
standard,B3_callback_no_graph,compact_state,21,musique,18,0.15388650701150702,0.4722222222222222,0.8629629629629629,0.0,0.05031837622497274,244.83333333333334,0.0,-0.002199074074074073,0.05555555555555555,0.1111111111111111
standard,B3_callback_no_graph,compact_state,21,qasper,16,0.0968452380952381,0.171875,0.41180555555555554,0.0,0.032479887950834,427.875,0.0,-0.0125,0.0,0.0625
standard,B3_callback_no_graph,compact_state,42,2wikimultihopqa,24,0.16655092592592594,0.20833333333333334,0.5409661350172253,0.0,0.10355713981967528,125.625,0.0,-0.027430555555555555,0.041666666666666664,0.125
standard,B3_callback_no_graph,compact_state,42,hotpotqa,16,0.17991071428571428,0.203125,0.60625,0.0,0.08832048041809042,150.375,0.0,-0.1037202380952381,0.0,0.375
