dataset,example_id,condition,candidate_chunks,index_construction_ms,cached_routing_ms,cached_routing_p95_ms,index_bytes,index_bytes_per_chunk,native_dots,low_rank_dots,lexical_scoring_ms,materialized_native_kv_tokens,active_memory_fraction,backing_native_kv_bytes,transfer_bytes,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks
musique,2hop__216959_204037,approximate,68,18.12610006891191,15.428210003301501,16.332400031387806,50500,742.6470588235294,0,0,15.428210003301501,128,0.05923183711244794,8851456,524288,0.16666666666666666,0.25,1.0,1.0,0.0,1.0,4.0
musique,2hop__216959_204037,inherited_hybrid,68,18.12610006891191,16.280339984223247,17.54189981147647,50500,742.6470588235294,0,0,16.280339984223247,128,0.05923183711244794,8851456,524288,0.16666666666666666,0.25,1.0,1.0,0.0,0.5,4.0
musique,2hop__216959_204037,rank16_retrained,68,3.419900080189109,1.6150900162756443,1.8829000182449818,141440,2080.0,0,34816,0.0,128,0.05923183711244794,8851456,524288,0.16666666666666666,0.25,1.0,1.0,0.0,0.3333333333333333,4.0
musique,2hop__216959_204037,rank8_centroid8_retrained,68,1059.831199934706,1.4745500171557069,1.6453000716865063,17952,264.0,0,4352,0.0,128,0.05923183711244794,8851456,524288,0.16666666666666666,0.25,1.0,1.0,0.0,1.0,4.0
musique,2hop__22930_23241,native_mean,125,6.566000171005726,3.120959969237447,3.271800000220537,512125,4097.0,2000,0,0.0,128,0.0321285140562249,16318464,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__22930_23241,exact,125,34.08969985321164,36.9360399665311,37.845500046387315,90860,726.88,0,0,36.9360399665311,128,0.0321285140562249,16318464,524288,0.07692307692307693,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__22930_23241,bm25,125,34.08969985321164,36.11417000647634,37.505799904465675,90860,726.88,0,0,36.11417000647634,128,0.0321285140562249,16318464,524288,0.07692307692307693,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__22930_23241,approximate,125,34.08969985321164,36.827590060420334,40.18000001087785,90860,726.88,0,0,36.827590060420334,128,0.0321285140562249,16318464,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__22930_23241,inherited_hybrid,125,34.08969985321164,38.51737002842128,41.406899923458695,90860,726.88,0,0,38.51737002842128,128,0.0321285140562249,16318464,524288,0.07692307692307693,0.25,1.0,0.0,0.0,0.25,4.0
musique,2hop__22930_23241,rank16_retrained,125,5.818600067868829,1.7478900030255318,1.8699001520872116,260000,2080.0,0,64000,0.0,128,0.0321285140562249,16318464,524288,0.07692307692307693,0.25,1.0,0.0,0.0,0.25,4.0
musique,2hop__22930_23241,rank8_centroid8_retrained,125,1893.6228000093251,1.7036899691447616,1.9417998846620321,33000,264.0,0,8000,0.0,128,0.0321285140562249,16318464,524288,0.15384615384615385,0.5,1.0,0.0,0.0,1.0,4.0
musique,2hop__230022_68489,native_mean,66,4.157699877396226,2.3860900197178125,2.587100025266409,270402,4097.0,1056,0,0.0,128,0.06118546845124283,8568832,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__230022_68489,exact,66,16.864800127223134,16.144989943131804,16.964299837127328,45160,684.2424242424242,0,0,16.144989943131804,128,0.06118546845124283,8568832,524288,0.125,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__230022_68489,bm25,66,16.864800127223134,18.214630032889545,18.966299947351217,45160,684.2424242424242,0,0,18.214630032889545,128,0.06118546845124283,8568832,524288,0.25,0.5,1.0,0.0,0.0,1.0,4.0
musique,2hop__230022_68489,approximate,66,16.864800127223134,15.905730007216334,16.39549992978573,45160,684.2424242424242,0,0,15.905730007216334,108,0.05162523900573614,8568832,442368,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__230022_68489,inherited_hybrid,66,16.864800127223134,16.06984999962151,16.55100006610155,45160,684.2424242424242,0,0,16.06984999962151,128,0.06118546845124283,8568832,524288,0.125,0.25,1.0,0.0,0.0,0.5,4.0
musique,2hop__230022_68489,rank16_retrained,66,3.5228999331593513,1.6057500382885337,1.9029001705348492,137280,2080.0,0,33792,0.0,128,0.06118546845124283,8568832,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__230022_68489,rank8_centroid8_retrained,66,977.1645001601428,1.51851000264287,1.744300127029419,17424,264.0,0,4224,0.0,128,0.06118546845124283,8568832,524288,0.125,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__242045_2684,native_mean,91,4.995299968868494,2.7358099818229675,2.9970998875796795,372827,4097.0,1456,0,0.0,128,0.04401650618982118,11911168,524288,0.16666666666666666,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__242045_2684,exact,91,24.756900034844875,16.63857998792082,17.19199982471764,69832,767.3846153846154,0,0,16.63857998792082,128,0.04401650618982118,11911168,524288,0.16666666666666666,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__242045_2684,bm25,91,24.756900034844875,16.57380003016442,16.907900106161833,69832,767.3846153846154,0,0,16.57380003016442,128,0.04401650618982118,11911168,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__242045_2684,approximate,91,24.756900034844875,17.199800023809075,18.38400005362928,69832,767.3846153846154,0,0,17.199800023809075,128,0.04401650618982118,11911168,524288,0.16666666666666666,0.25,1.0,0.0,0.0,0.5,4.0
musique,2hop__242045_2684,inherited_hybrid,91,24.756900034844875,17.511579976417124,17.997999908402562,69832,767.3846153846154,0,0,17.511579976417124,128,0.04401650618982118,11911168,524288,0.16666666666666666,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__242045_2684,rank16_retrained,91,4.57230000756681,1.7059799982234836,1.8243000376969576,189280,2080.0,0,46592,0.0,128,0.04401650618982118,11911168,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__242045_2684,rank8_centroid8_retrained,91,1431.7288999445736,1.5240700216963887,1.8800999969244003,24024,264.0,0,5824,0.0,128,0.04401650618982118,11911168,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__243084_523417,native_mean,69,4.057900048792362,2.490819967351854,2.74379993788898,282693,4097.0,1104,0,0.0,128,0.05834092980856882,8986624,524288,0.125,0.25,1.0,0.0,0.0,0.25,4.0
musique,2hop__243084_523417,exact,69,20.94399998895824,18.391310051083565,19.011400174349546,58052,841.3333333333334,0,0,18.391310051083565,128,0.05834092980856882,8986624,524288,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,2hop__243084_523417,bm25,69,20.94399998895824,18.316600006073713,18.969899974763393,58052,841.3333333333334,0,0,18.316600006073713,128,0.05834092980856882,8986624,524288,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,2hop__243084_523417,approximate,69,20.94399998895824,18.578309984877706,19.064399879425764,58052,841.3333333333334,0,0,18.578309984877706,128,0.05834092980856882,8986624,524288,0.375,0.75,1.0,1.0,0.0,1.0,4.0
musique,2hop__243084_523417,inherited_hybrid,69,20.94399998895824,19.35218998696655,21.913799922913313,58052,841.3333333333334,0,0,19.35218998696655,128,0.05834092980856882,8986624,524288,0.125,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__243084_523417,rank16_retrained,69,3.4094001166522503,1.5749700367450714,1.973200123757124,143520,2080.0,0,35328,0.0,128,0.05834092980856882,8986624,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__243084_523417,rank8_centroid8_retrained,69,1070.1911998912692,1.7520199995487928,2.2073001600801945,18216,264.0,0,4416,0.0,114,0.05195989061075661,8986624,466944,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__252311_366220,native_mean,67,3.969100071117282,2.4862900376319885,2.787400037050247,274499,4097.0,1072,0,0.0,128,0.06015037593984962,8716288,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__252311_366220,exact,67,18.29469995573163,12.817599973641336,13.21999984793365,54164,808.4179104477612,0,0,12.817599973641336,128,0.06015037593984962,8716288,524288,0.25,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__252311_366220,bm25,67,18.29469995573163,13.341390015557408,13.605300104245543,54164,808.4179104477612,0,0,13.341390015557408,128,0.06015037593984962,8716288,524288,0.125,0.25,1.0,0.0,0.0,0.25,4.0
musique,2hop__252311_366220,approximate,67,18.29469995573163,13.962719985283911,15.67679992876947,54164,808.4179104477612,0,0,13.962719985283911,128,0.06015037593984962,8716288,524288,0.125,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__252311_366220,inherited_hybrid,67,18.29469995573163,12.93118002358824,14.13320004940033,54164,808.4179104477612,0,0,12.93118002358824,128,0.06015037593984962,8716288,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__252311_366220,rank16_retrained,67,3.3524001482874155,1.6021199524402618,1.6869998071342707,139360,2080.0,0,34304,0.0,128,0.06015037593984962,8716288,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__252311_366220,rank8_centroid8_retrained,67,1003.4753000363708,1.4530299697071314,1.6332999803125858,17688,264.0,0,4288,0.0,128,0.06015037593984962,8716288,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__278022_71701,native_mean,61,3.886100137606263,2.4542500032112002,2.765900222584605,249917,4097.0,976,0,0.0,128,0.0664935064935065,7884800,524288,0.1,0.25,1.0,0.0,0.0,0.25,4.0
musique,2hop__278022_71701,exact,61,15.884699998423457,18.465850059874356,19.049700116738677,47849,784.4098360655738,0,0,18.465850059874356,101,0.05246753246753247,7884800,413696,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__278022_71701,bm25,61,15.884699998423457,18.260130006819963,18.406799994409084,47849,784.4098360655738,0,0,18.260130006819963,128,0.0664935064935065,7884800,524288,0.1,0.25,1.0,0.0,0.0,0.5,4.0
musique,2hop__278022_71701,approximate,61,15.884699998423457,18.06731999386102,18.655099906027317,47849,784.4098360655738,0,0,18.06731999386102,101,0.05246753246753247,7884800,413696,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__278022_71701,inherited_hybrid,61,15.884699998423457,18.25006993021816,19.159399904310703,47849,784.4098360655738,0,0,18.25006993021816,128,0.0664935064935065,7884800,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__278022_71701,rank16_retrained,61,3.1392998062074184,1.553389965556562,1.5777000226080418,126880,2080.0,0,31232,0.0,128,0.0664935064935065,7884800,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__278022_71701,rank8_centroid8_retrained,61,947.2944000735879,1.5294699929654598,1.8916998524218798,16104,264.0,0,3904,0.0,128,0.0664935064935065,7884800,524288,0.2,0.5,1.0,1.0,0.0,1.0,4.0
musique,2hop__301587_233146,native_mean,72,4.209500038996339,2.552840020507574,2.970899920910597,294984,4097.0,1152,0,0.0,128,0.0557006092254134,9412608,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__301587_233146,exact,72,18.863399978727102,15.01994002610445,15.613900031894445,53446,742.3055555555555,0,0,15.01994002610445,128,0.0557006092254134,9412608,524288,0.125,0.25,1.0,0.0,0.0,0.5,4.0
musique,2hop__301587_233146,bm25,72,18.863399978727102,14.661019947379827,14.922299887984991,53446,742.3055555555555,0,0,14.661019947379827,128,0.0557006092254134,9412608,524288,0.125,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__301587_233146,approximate,72,18.863399978727102,15.058439993299544,16.34619990363717,53446,742.3055555555555,0,0,15.058439993299544,128,0.0557006092254134,9412608,524288,0.125,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__301587_233146,inherited_hybrid,72,18.863399978727102,14.551220019347966,15.09340014308691,53446,742.3055555555555,0,0,14.551220019347966,128,0.0557006092254134,9412608,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__301587_233146,rank16_retrained,72,3.541399957612157,1.6233700094744563,1.752499956637621,149760,2080.0,0,36864,0.0,128,0.0557006092254134,9412608,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__301587_233146,rank8_centroid8_retrained,72,1076.7381999175996,1.451159967109561,1.6357998829334974,19008,264.0,0,4608,0.0,128,0.0557006092254134,9412608,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__30390_92972,native_mean,108,5.599799798801541,2.91749001480639,3.1781999859958887,442476,4097.0,1728,0,0.0,128,0.03709069834830484,14135296,524288,0.09090909090909091,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__30390_92972,exact,108,32.38820005208254,31.750660040415823,33.0825001001358,88838,822.574074074074,0,0,31.750660040415823,128,0.03709069834830484,14135296,524288,0.09090909090909091,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__30390_92972,bm25,108,32.38820005208254,32.00833003502339,32.53449988551438,88838,822.574074074074,0,0,32.00833003502339,128,0.03709069834830484,14135296,524288,0.18181818181818182,0.5,1.0,1.0,0.0,1.0,4.0
musique,2hop__30390_92972,approximate,108,32.38820005208254,32.02633997425437,33.286199904978275,88838,822.574074074074,0,0,32.02633997425437,128,0.03709069834830484,14135296,524288,0.09090909090909091,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__30390_92972,inherited_hybrid,108,32.38820005208254,31.517889979295433,31.680499901995063,88838,822.574074074074,0,0,31.517889979295433,128,0.03709069834830484,14135296,524288,0.09090909090909091,0.25,1.0,0.0,0.0,0.5,4.0
musique,2hop__30390_92972,rank16_retrained,108,5.25789987295866,1.7059599980711937,1.9002000335603952,224640,2080.0,0,55296,0.0,128,0.03709069834830484,14135296,524288,0.09090909090909091,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,2hop__30390_92972,rank8_centroid8_retrained,108,1647.2952999174595,1.5986599959433079,1.8675001338124275,28512,264.0,0,6912,0.0,128,0.03709069834830484,14135296,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__30905_213732,native_mean,79,4.434000002220273,2.586579998023808,2.8945000376552343,323663,4097.0,1264,0,0.0,128,0.051240992794235385,10231808,524288,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__30905_213732,exact,79,22.072199964895844,23.830140032805502,24.66620015911758,65503,829.1518987341772,0,0,23.830140032805502,128,0.051240992794235385,10231808,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__30905_213732,bm25,79,22.072199964895844,24.48790001217276,25.04169987514615,65503,829.1518987341772,0,0,24.48790001217276,128,0.051240992794235385,10231808,524288,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0
musique,2hop__30905_213732,approximate,79,22.072199964895844,25.268550007604063,26.189400115981698,65503,829.1518987341772,0,0,25.268550007604063,128,0.051240992794235385,10231808,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,2hop__30905_213732,inherited_hybrid,79,22.072199964895844,24.736160039901733,25.36639990285039,65503,829.1518987341772,0,0,24.736160039901733,128,0.051240992794235385,10231808,524288,0.14285714285714285,0.25,1.0,0.0,0.0,0.5,4.0
musique,2hop__30905_213732,rank16_retrained,79,3.9703999646008015,1.6889299731701612,1.8052998930215836,164320,2080.0,0,40448,0.0,128,0.051240992794235385,10231808,524288,0.14285714285714285,0.25,1.0,0.0,0.0,0.25,4.0
musique,2hop__30905_213732,rank8_centroid8_retrained,79,1172.6424000225961,1.565869990736246,1.7250999808311462,20856,264.0,0,5056,0.0,128,0.051240992794235385,10231808,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0
