budget_parents,complete_oracle,dataset,evidence_group_chain,example_id,fraction,materialized_kv_fraction,materialized_kv_tokens,method,native_qk_dot_products,oracle_feasible,oracle_jaccard,oracle_parent_ids,oracle_precision,oracle_recall,oracle_size,routing_comparisons,seed,selected_parent_ids,semantic_gist_comparisons
2,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,0.1260152596603495,512,parent_closure,0,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,32.0,37,"[0, 2]",32
2,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,0.1260152596603495,512,local_gist_closure,0,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,270.0,37,"[0, 2]",270
2,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,0.1260152596603495,512,native_qk_max_topk_p20,524288,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,524558.0,37,"[0, 9]",270
2,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,0.1260152596603495,512,native_qk_top4_topk_p20,524288,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,524558.0,37,"[0, 6]",270
4,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0.252030519320699,1024,one_shot_parent,0,1.0,0.2,"[0, 1]",0.25,0.5,2,16.0,37,"[0, 2, 6, 7]",16
4,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0.252030519320699,1024,parent_closure,0,1.0,0.2,"[0, 1]",0.25,0.5,2,48.0,37,"[0, 2, 3, 6]",48
4,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0.252030519320699,1024,local_gist_closure,0,1.0,0.2,"[0, 1]",0.25,0.5,2,397.0,37,"[0, 2, 5, 6]",397
4,1.0,qasper,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0.252030519320699,1024,native_qk_max_topk_p20,1048576,1.0,0.5,"[0, 1]",0.5,1.0,2,1048973.0,37,"[0, 1, 6, 9]",397
4,1.0,qasper,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0.252030519320699,1024,native_qk_top4_topk_p20,1048576,1.0,0.5,"[0, 1]",0.5,1.0,2,1048973.0,37,"[0, 1, 2, 6]",397
5,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0.31503814915087375,1280,one_shot_parent,0,1.0,0.16666666666666666,"[0, 1]",0.2,0.5,2,16.0,37,"[0, 2, 6, 7, 10]",16
5,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0.31503814915087375,1280,parent_closure,0,1.0,0.16666666666666666,"[0, 1]",0.2,0.5,2,64.0,37,"[0, 2, 3, 6, 7]",64
5,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0.31503814915087375,1280,local_gist_closure,0,1.0,0.16666666666666666,"[0, 1]",0.2,0.5,2,524.0,37,"[0, 2, 3, 5, 6]",524
5,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0.31503814915087375,1280,native_qk_max_topk_p20,2359296,1.0,0.16666666666666666,"[0, 1]",0.2,0.5,2,2359820.0,37,"[0, 2, 6, 8, 9]",524
5,1.0,qasper,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0.31503814915087375,1280,native_qk_top4_topk_p20,2359296,1.0,0.4,"[0, 1]",0.4,1.0,2,2359820.0,37,"[0, 1, 2, 6, 8]",524
7,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,0.44105340881122324,1792,one_shot_parent,0,1.0,0.125,"[0, 1]",0.14285714285714285,0.5,2,16.0,37,"[0, 2, 3, 6, 7, 8, 10]",16
7,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,0.44105340881122324,1792,parent_closure,0,1.0,0.125,"[0, 1]",0.14285714285714285,0.5,2,80.0,37,"[0, 2, 3, 5, 6, 7, 8]",80
7,0.0,qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,0.44105340881122324,1792,local_gist_closure,0,1.0,0.125,"[0, 1]",0.14285714285714285,0.5,2,651.0,37,"[0, 2, 3, 5, 6, 7, 9]",651
7,1.0,qasper,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,0.44105340881122324,1792,native_qk_max_topk_p20,3145728,1.0,0.2857142857142857,"[0, 1]",0.2857142857142857,1.0,2,3146379.0,37,"[0, 1, 2, 6, 7, 8, 9]",651
7,1.0,qasper,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,0.44105340881122324,1792,native_qk_top4_topk_p20,3145728,1.0,0.2857142857142857,"[0, 1]",0.2857142857142857,1.0,2,3146379.0,37,"[0, 1, 2, 6, 7, 8, 9]",651
1,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,0.09120057000356252,256,one_shot_parent,0,1.0,1.0,[0],1.0,1.0,1,11.0,37,[0],11
1,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,0.09120057000356252,256,parent_closure,0,1.0,1.0,[0],1.0,1.0,1,11.0,37,[0],11
1,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,0.09120057000356252,256,local_gist_closure,0,1.0,1.0,[0],1.0,1.0,1,99.0,37,[0],99
1,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,0.09120057000356252,256,native_qk_max_topk_p20,0,1.0,1.0,[0],1.0,1.0,1,187.0,37,[0],187
1,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,0.09120057000356252,256,native_qk_top4_topk_p20,0,1.0,1.0,[0],1.0,1.0,1,187.0,37,[0],187
2,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0.1791948699679373,503,one_shot_parent,0,1.0,0.5,[0],0.5,1.0,1,11.0,37,"[0, 10]",11
2,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0.1791948699679373,503,parent_closure,0,1.0,0.5,[0],0.5,1.0,1,22.0,37,"[0, 10]",22
2,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0.1791948699679373,503,local_gist_closure,0,1.0,0.5,[0],0.5,1.0,1,187.0,37,"[0, 10]",187
2,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0.18240114000712504,512,native_qk_max_topk_p20,388608,1.0,0.5,[0],0.5,1.0,1,388795.0,37,"[0, 7]",187
2,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0.1791948699679373,503,native_qk_top4_topk_p20,388608,1.0,0.5,[0],0.5,1.0,1,388795.0,37,"[0, 10]",187
3,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0.27039543997149984,759,one_shot_parent,0,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,11.0,37,"[0, 7, 10]",11
3,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0.27039543997149984,759,parent_closure,0,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,33.0,37,"[0, 7, 10]",33
3,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0.27039543997149984,759,local_gist_closure,0,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,275.0,37,"[0, 7, 10]",275
3,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0.27039543997149984,759,native_qk_max_topk_p20,786432,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,786707.0,37,"[0, 7, 10]",275
3,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0.27039543997149984,759,native_qk_top4_topk_p20,786432,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,786707.0,37,"[0, 9, 10]",275
4,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0.36159600997506236,1015,one_shot_parent,0,1.0,0.25,[0],0.25,1.0,1,11.0,37,"[0, 7, 9, 10]",11
4,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0.36159600997506236,1015,parent_closure,0,1.0,0.25,[0],0.25,1.0,1,33.0,37,"[0, 2, 7, 10]",33
4,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0.36159600997506236,1015,local_gist_closure,0,1.0,0.25,[0],0.25,1.0,1,275.0,37,"[0, 7, 9, 10]",275
4,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0.36159600997506236,1015,native_qk_max_topk_p20,786432,1.0,0.25,[0],0.25,1.0,1,786707.0,37,"[0, 7, 9, 10]",275
4,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0.36159600997506236,1015,native_qk_top4_topk_p20,786432,1.0,0.25,[0],0.25,1.0,1,786707.0,37,"[0, 7, 9, 10]",275
5,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,0.4527965799786249,1271,one_shot_parent,0,1.0,0.2,[0],0.2,1.0,1,11.0,37,"[0, 2, 7, 9, 10]",11
5,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,0.4527965799786249,1271,parent_closure,0,1.0,0.2,[0],0.2,1.0,1,44.0,37,"[0, 2, 7, 9, 10]",44
5,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,0.4527965799786249,1271,local_gist_closure,0,1.0,0.2,[0],0.2,1.0,1,363.0,37,"[0, 2, 7, 9, 10]",363
5,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,0.4527965799786249,1271,native_qk_max_topk_p20,1572864,1.0,0.2,[0],0.2,1.0,1,1573227.0,37,"[0, 1, 7, 9, 10]",363
5,1.0,qasper,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,0.4527965799786249,1271,native_qk_top4_topk_p20,1572864,1.0,0.2,[0],0.2,1.0,1,1573227.0,37,"[0, 1, 7, 9, 10]",363
2,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,0.055190255470518486,512,one_shot_parent,0,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,37.0,37,"[26, 31]",37
2,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,0.03417052926592649,317,parent_closure,0,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,74.0,37,"[31, 36]",74
2,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,0.055190255470518486,512,local_gist_closure,0,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,617.0,37,"[26, 31]",617
2,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,0.055190255470518486,512,native_qk_max_topk_p20,1048576,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,1049193.0,37,"[14, 31]",617
2,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,0.055190255470518486,512,native_qk_top4_topk_p20,1048576,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,1049193.0,37,"[14, 31]",617
4,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0.08936078473644497,829,one_shot_parent,0,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,37.0,37,"[26, 27, 31, 36]",37
4,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0.08936078473644497,829,parent_closure,0,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,111.0,37,"[26, 27, 31, 36]",111
4,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0.11038051094103697,1024,local_gist_closure,0,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,907.0,37,"[26, 28, 31, 34]",907
4,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0.11038051094103697,1024,native_qk_max_topk_p20,2421760,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,2422667.0,37,"[14, 26, 27, 31]",907
4,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0.11038051094103697,1024,native_qk_top4_topk_p20,2421760,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,2422667.0,37,"[14, 26, 27, 31]",907
8,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0.19974129567748194,1853,one_shot_parent,0,0.0,0.058823529411764705,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.125,0.1,10,37.0,37,"[9, 14, 15, 26, 27, 31, 34, 36]",37
8,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0.19974129567748194,1853,parent_closure,0,0.0,0.058823529411764705,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.125,0.1,10,185.0,37,"[9, 13, 26, 27, 31, 34, 35, 36]",185
8,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0.19974129567748194,1853,local_gist_closure,0,0.0,0.058823529411764705,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.125,0.1,10,1487.0,37,"[9, 19, 26, 27, 28, 31, 34, 36]",1487
8,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0.19974129567748194,1853,native_qk_max_topk_p20,5120000,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,5121487.0,37,"[12, 14, 16, 26, 27, 31, 35, 36]",1487
8,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0.19974129567748194,1853,native_qk_top4_topk_p20,5120000,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,0.0,10,5121487.0,37,"[14, 16, 26, 27, 28, 31, 34, 36]",1487
12,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0.3101218066185189,2877,one_shot_parent,0,1.0,0.047619047619047616,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08333333333333333,0.1,10,37.0,37,"[9, 13, 14, 15, 26, 27, 28, 30, 31, 34, 35, 36]",37
12,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0.3101218066185189,2877,parent_closure,0,1.0,0.047619047619047616,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08333333333333333,0.1,10,259.0,37,"[9, 13, 14, 15, 16, 26, 27, 31, 33, 34, 35, 36]",259
12,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0.3101218066185189,2877,local_gist_closure,0,1.0,0.047619047619047616,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08333333333333333,0.1,10,2067.0,37,"[9, 13, 14, 16, 19, 26, 27, 28, 31, 34, 35, 36]",2067
12,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0.3101218066185189,2877,native_qk_max_topk_p20,8515584,1.0,0.047619047619047616,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08333333333333333,0.1,10,8517651.0,37,"[9, 12, 13, 14, 16, 26, 27, 28, 31, 34, 35, 36]",2067
12,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0.3101218066185189,2877,native_qk_top4_topk_p20,8515584,1.0,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.16666666666666666,0.2,10,8517651.0,37,"[0, 9, 12, 13, 14, 16, 26, 27, 28, 31, 34, 36]",2067
15,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,0.3929071898242966,3645,one_shot_parent,0,1.0,0.041666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06666666666666667,0.1,10,37.0,37,"[9, 13, 14, 15, 16, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36]",37
15,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,0.3929071898242966,3645,parent_closure,0,1.0,0.041666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06666666666666667,0.1,10,333.0,37,"[9, 11, 13, 14, 15, 16, 26, 27, 28, 30, 31, 33, 34, 35, 36]",333
15,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,0.3929071898242966,3645,local_gist_closure,0,1.0,0.041666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06666666666666667,0.1,10,2647.0,37,"[9, 12, 13, 14, 15, 16, 19, 26, 27, 28, 31, 33, 34, 35, 36]",2647
15,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,0.3929071898242966,3645,native_qk_max_topk_p20,12435456,1.0,0.08695652173913043,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.13333333333333333,0.2,10,12438103.0,37,"[0, 9, 12, 13, 14, 15, 16, 26, 27, 28, 31, 33, 34, 35, 36]",2647
15,0.0,qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,0.3929071898242966,3645,native_qk_top4_topk_p20,12435456,1.0,0.08695652173913043,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.13333333333333333,0.2,10,12438103.0,37,"[0, 9, 12, 13, 14, 15, 16, 19, 26, 27, 28, 31, 34, 35, 36]",2647
1,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,0.07207207207207207,256,one_shot_parent,0,1.0,1.0,[0],1.0,1.0,1,14.0,37,[0],14
1,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,0.07207207207207207,256,parent_closure,0,1.0,1.0,[0],1.0,1.0,1,14.0,37,[0],14
1,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,0.07207207207207207,256,local_gist_closure,0,1.0,1.0,[0],1.0,1.0,1,125.0,37,[0],125
1,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,0.07207207207207207,256,native_qk_max_topk_p20,0,1.0,1.0,[0],1.0,1.0,1,236.0,37,[0],236
1,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,0.07207207207207207,256,native_qk_top4_topk_p20,0,1.0,1.0,[0],1.0,1.0,1,236.0,37,[0],236
2,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0.14414414414414414,512,one_shot_parent,0,1.0,0.5,[0],0.5,1.0,1,14.0,37,"[0, 10]",14
2,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0.14414414414414414,512,parent_closure,0,1.0,0.5,[0],0.5,1.0,1,28.0,37,"[0, 10]",28
2,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0.14414414414414414,512,local_gist_closure,0,1.0,0.5,[0],0.5,1.0,1,236.0,37,"[0, 10]",236
2,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0.14414414414414414,512,native_qk_max_topk_p20,393216,1.0,0.5,[0],0.5,1.0,1,393452.0,37,"[0, 2]",236
2,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0.14414414414414414,512,native_qk_top4_topk_p20,393216,1.0,0.5,[0],0.5,1.0,1,393452.0,37,"[0, 2]",236
3,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0.21621621621621623,768,one_shot_parent,0,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,14.0,37,"[0, 2, 10]",14
3,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0.21621621621621623,768,parent_closure,0,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,42.0,37,"[0, 2, 10]",42
3,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0.21621621621621623,768,local_gist_closure,0,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,347.0,37,"[0, 2, 10]",347
3,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0.21621621621621623,768,native_qk_max_topk_p20,1015808,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,1016155.0,37,"[0, 2, 10]",347
3,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0.2072072072072072,736,native_qk_top4_topk_p20,1015808,1.0,0.3333333333333333,[0],0.3333333333333333,1.0,1,1016155.0,37,"[0, 10, 13]",347
5,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0.36036036036036034,1280,one_shot_parent,0,1.0,0.2,[0],0.2,1.0,1,14.0,37,"[0, 2, 9, 10, 12]",14
5,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0.35135135135135137,1248,parent_closure,0,1.0,0.2,[0],0.2,1.0,1,56.0,37,"[0, 2, 10, 11, 13]",56
5,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0.35135135135135137,1248,local_gist_closure,0,1.0,0.2,[0],0.2,1.0,1,458.0,37,"[0, 2, 10, 11, 13]",458
5,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0.35135135135135137,1248,native_qk_max_topk_p20,1523712,1.0,0.2,[0],0.2,1.0,1,1524170.0,37,"[0, 2, 8, 10, 13]",458
5,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0.35135135135135137,1248,native_qk_top4_topk_p20,1523712,1.0,0.2,[0],0.2,1.0,1,1524170.0,37,"[0, 2, 8, 10, 13]",458
6,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,0.43243243243243246,1536,one_shot_parent,0,1.0,0.16666666666666666,[0],0.16666666666666666,1.0,1,14.0,37,"[0, 2, 9, 10, 11, 12]",14
6,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,0.42342342342342343,1504,parent_closure,0,1.0,0.16666666666666666,[0],0.16666666666666666,1.0,1,56.0,37,"[0, 2, 10, 11, 12, 13]",56
6,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,0.42342342342342343,1504,local_gist_closure,0,1.0,0.16666666666666666,[0],0.16666666666666666,1.0,1,458.0,37,"[0, 2, 8, 10, 11, 13]",458
6,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,0.42342342342342343,1504,native_qk_max_topk_p20,1523712,1.0,0.16666666666666666,[0],0.16666666666666666,1.0,1,1524170.0,37,"[0, 2, 8, 10, 11, 13]",458
6,1.0,qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,0.42342342342342343,1504,native_qk_top4_topk_p20,1523712,1.0,0.16666666666666666,[0],0.16666666666666666,1.0,1,1524170.0,37,"[0, 2, 8, 10, 11, 13]",458
1,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,0.05429480381760339,256,one_shot_parent,0,0.0,0.0,"[0, 1]",0.0,0.0,2,19.0,37,[10],19
1,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,0.05429480381760339,256,parent_closure,0,0.0,0.0,"[0, 1]",0.0,0.0,2,19.0,37,[10],19
1,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,0.05429480381760339,256,local_gist_closure,0,0.0,0.0,"[0, 1]",0.0,0.0,2,167.0,37,[10],167
1,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,0.05429480381760339,256,native_qk_max_topk_p20,0,0.0,0.0,"[0, 1]",0.0,0.0,2,315.0,37,[10],315
1,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,0.05429480381760339,256,native_qk_top4_topk_p20,0,0.0,0.0,"[0, 1]",0.0,0.0,2,315.0,37,[10],315
2,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0.10858960763520678,512,one_shot_parent,0,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,19.0,37,"[0, 10]",19
2,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0.10858960763520678,512,parent_closure,0,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,38.0,37,"[0, 10]",38
2,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0.10858960763520678,512,local_gist_closure,0,1.0,0.3333333333333333,"[0, 1]",0.5,0.5,2,315.0,37,"[0, 10]",315
2,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0.10858960763520678,512,native_qk_max_topk_p20,524288,1.0,0.0,"[0, 1]",0.0,0.0,2,524603.0,37,"[6, 10]",315
2,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0.10858960763520678,512,native_qk_top4_topk_p20,524288,1.0,0.0,"[0, 1]",0.0,0.0,2,524603.0,37,"[10, 12]",315
4,0.0,qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,0.21717921527041356,1024,one_shot_parent,0,1.0,0.2,"[0, 1]",0.25,0.5,2,19.0,37,"[0, 10, 14, 15]",19
