all_evidence,alpha,any_evidence,budget,candidate_chunks,candidate_overlap,candidate_proposals,chain_completion,chain_feasible,dataset,depth,direct_mrr,duplicate_proposals,evidence_coverage,exact_all_feasible,example_id,fraction,frontier,gist_comparisons,hop1_recall,hop2_recall,materialized_kv_fraction,materialized_kv_tokens,method,oracle_chain_completion,oracle_exact_all,path_score,relational_gap,routing_seconds,seed,selected_fraction,selected_unique_chunks,stop_reason,unique_parents
0.0,1.0,1.0,19,94,0.0,19,1.0,1.0,qasper,1,0.1111111111111111,0,0.2857142857142857,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,direct,94,1.0,,0.20273424474824941,608,one_shot,1.0,1.0,direct,0.8561850972473621,0.004114600014872849,53,0.20212765957446807,19,unique_budget,1
0.0,0.25,1.0,19,94,0.71,110,1.0,1.0,qasper,2,0.1111111111111111,71,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,direct,1034,1.0,,0.20273424474824941,608,iterative,1.0,1.0,product,0.8561850972473621,0.014974399993661791,53,0.20212765957446807,19,unique_budget,3
0.0,0.25,1.0,19,94,0.6326530612244898,105,1.0,1.0,qasper,3,0.1111111111111111,62,0.2857142857142857,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,direct,1410,1.0,,0.20273424474824941,608,iterative,1.0,1.0,product,0.8561850972473621,0.014293299987912178,53,0.20212765957446807,19,unique_budget,4
0.0,0.25,1.0,19,94,0.49333333333333335,80,1.0,1.0,qasper,4,0.1111111111111111,37,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,direct,1504,1.0,,0.20273424474824941,608,iterative,1.0,1.0,product,0.8561850972473621,0.012204599974211305,53,0.20212765957446807,19,unique_budget,9
0.0,1.0,1.0,29,94,0.0,29,1.0,1.0,qasper,1,0.1111111111111111,0,0.42857142857142855,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,direct,94,1.0,,0.30943647882627545,928,one_shot,1.0,1.0,direct,0.8561850972473621,0.002599300001747906,53,0.30851063829787234,29,unique_budget,1
0.0,0.25,1.0,29,94,0.8222222222222222,240,1.0,1.0,qasper,2,0.1111111111111111,185,0.7142857142857143,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,direct,1504,1.0,,0.30943647882627545,928,iterative,1.0,1.0,product,0.8561850972473621,0.02098709996789694,53,0.30851063829787234,29,unique_budget,3
0.0,0.25,1.0,29,94,0.72,210,1.0,1.0,qasper,3,0.1111111111111111,144,0.7142857142857143,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,direct,1974,1.0,,0.30943647882627545,928,iterative,1.0,1.0,product,0.8561850972473621,0.021523799980059266,53,0.30851063829787234,29,unique_budget,4
0.0,0.25,1.0,29,94,0.6875,200,1.0,1.0,qasper,4,0.1111111111111111,132,0.7142857142857143,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,direct,2350,1.0,,0.30943647882627545,928,iterative,1.0,1.0,product,0.8561850972473621,0.015882000036071986,53,0.30851063829787234,29,unique_budget,6
0.0,0.0,0.0,10,94,0.44,30,0.0,1.0,qasper,2,0.1111111111111111,11,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,0.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.0059628000017255545,53,0.10638297872340426,10,unique_budget,3
0.0,0.5,1.0,10,94,0.6,30,1.0,1.0,qasper,2,0.1111111111111111,15,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,1.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.005952299979981035,53,0.10638297872340426,10,unique_budget,3
0.0,0.75,1.0,10,94,0.72,30,1.0,1.0,qasper,2,0.1111111111111111,18,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,1.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.006257199973333627,53,0.10638297872340426,10,unique_budget,3
0.0,1.0,1.0,10,94,0.8,30,1.0,1.0,qasper,2,0.1111111111111111,20,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,1.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.006219400034751743,53,0.10638297872340426,10,unique_budget,2
0.0,0.25,1.0,10,94,0.64,30,1.0,1.0,qasper,2,0.1111111111111111,16,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,residual,564,1.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.005008700012695044,53,0.10638297872340426,10,unique_budget,3
0.0,0.25,0.0,10,94,0.0,10,0.0,1.0,qasper,2,0.1111111111111111,0,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,mean,188,0.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.0025928999530151486,53,0.10638297872340426,10,unique_budget,2
0.0,0.25,0.0,10,94,0.0,10,0.0,1.0,qasper,2,0.1111111111111111,0,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,weighted_mean,188,0.0,,0.10670223407802601,320,iterative,1.0,1.0,product,0.8561850972473621,0.0024432999780401587,53,0.10638297872340426,10,unique_budget,2
0.0,0.25,0.0,10,94,0.48,30,0.0,1.0,qasper,2,0.1111111111111111,12,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,0.0,,0.10670223407802601,320,iterative,1.0,1.0,logsum,0.8561850972473621,0.004294899990782142,53,0.10638297872340426,10,unique_budget,3
0.0,0.25,0.0,10,94,0.48,30,0.0,1.0,qasper,2,0.1111111111111111,12,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,0.0,,0.10670223407802601,320,iterative,1.0,1.0,last,0.8561850972473621,0.003900200012139976,53,0.10638297872340426,10,unique_budget,3
0.0,0.25,0.0,10,94,0.48,30,0.0,1.0,qasper,2,0.1111111111111111,12,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,0.0,,0.10670223407802601,320,iterative,1.0,1.0,min,0.8561850972473621,0.003500299993902445,53,0.10638297872340426,10,unique_budget,2
0.0,0.25,0.0,10,94,0.48,30,0.0,1.0,qasper,2,0.1111111111111111,12,0.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,0.0,,0.10670223407802601,320,iterative,1.0,1.0,mean,0.8561850972473621,0.004574900027364492,53,0.10638297872340426,10,unique_budget,3
0.0,0.25,1.0,10,94,0.48,30,1.0,1.0,qasper,2,0.1111111111111111,12,0.14285714285714285,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,direct,564,1.0,,0.10670223407802601,320,iterative,1.0,1.0,direct,0.8561850972473621,0.00357960001565516,53,0.10638297872340426,10,unique_budget,4
1.0,1.0,1.0,6,109,0.0,6,1.0,1.0,qasper,1,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,direct,109,1.0,,0.05510907003444317,192,one_shot,1.0,1.0,direct,,0.001927599951159209,53,0.05504587155963303,6,unique_budget,1
1.0,0.25,1.0,6,109,0.2222222222222222,12,1.0,1.0,qasper,2,1.0,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,direct,436,1.0,,0.05510907003444317,192,iterative,1.0,1.0,product,,0.004297100007534027,53,0.05504587155963303,6,unique_budget,2
1.0,0.25,1.0,6,109,0.0,10,1.0,1.0,qasper,3,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,direct,545,1.0,,0.05510907003444317,192,iterative,1.0,1.0,product,,0.005365499993786216,53,0.05504587155963303,6,unique_budget,4
1.0,0.25,1.0,6,109,0.0,10,1.0,1.0,qasper,4,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,direct,545,1.0,,0.05510907003444317,192,iterative,1.0,1.0,product,,0.005737300030887127,53,0.05504587155963303,6,unique_budget,4
1.0,1.0,1.0,11,109,0.0,11,1.0,1.0,qasper,1,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,109,1.0,,0.1010332950631458,352,one_shot,1.0,1.0,direct,,0.002092099981382489,53,0.10091743119266056,11,unique_budget,1
1.0,0.25,1.0,11,109,0.4722222222222222,42,1.0,1.0,qasper,2,1.0,17,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.005250199988950044,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.4375,36,1.0,1.0,qasper,3,1.0,14,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,981,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.00792080000974238,53,0.10091743119266056,11,unique_budget,5
1.0,0.25,1.0,11,109,0.14814814814814814,30,1.0,1.0,qasper,4,1.0,4,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,1090,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.04383739997865632,53,0.10091743119266056,11,unique_budget,4
1.0,1.0,1.0,22,109,0.0,22,1.0,1.0,qasper,1,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,direct,109,1.0,,0.2020665901262916,704,one_shot,1.0,1.0,direct,,0.06025140004931018,53,0.2018348623853211,22,unique_budget,1
1.0,0.25,1.0,22,109,0.7024793388429752,132,1.0,1.0,qasper,2,1.0,85,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,direct,1308,1.0,,0.2020665901262916,704,iterative,1.0,1.0,product,,0.029007199977058917,53,0.2018348623853211,22,unique_budget,2
1.0,0.25,1.0,22,109,0.6171875,136,1.0,1.0,qasper,3,1.0,79,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,direct,1853,1.0,,0.2020665901262916,704,iterative,1.0,1.0,product,,0.0240955000044778,53,0.2018348623853211,22,unique_budget,5
1.0,0.25,1.0,22,109,0.5,114,1.0,1.0,qasper,4,1.0,54,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,direct,2071,1.0,,0.2020665901262916,704,iterative,1.0,1.0,product,,0.011052099987864494,53,0.2018348623853211,22,unique_budget,7
1.0,1.0,1.0,33,109,0.0,33,1.0,1.0,qasper,1,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,direct,109,1.0,,0.3030998851894374,1056,one_shot,1.0,1.0,direct,,0.005890099972020835,53,0.30275229357798167,33,unique_budget,1
1.0,0.25,1.0,33,109,0.8408304498269896,306,1.0,1.0,qasper,2,1.0,243,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,direct,1962,1.0,,0.3030998851894374,1056,iterative,1.0,1.0,product,,0.024010499997530133,53,0.30275229357798167,33,unique_budget,2
1.0,0.25,1.0,33,109,0.71900826446281,253,1.0,1.0,qasper,3,1.0,174,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,direct,2507,1.0,,0.3030998851894374,1056,iterative,1.0,1.0,product,,0.021423300029709935,53,0.30275229357798167,33,unique_budget,6
1.0,0.25,1.0,33,109,0.6460905349794239,252,1.0,1.0,qasper,4,1.0,157,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,direct,3052,1.0,,0.3030998851894374,1056,iterative,1.0,1.0,product,,0.021522300026845187,53,0.30275229357798167,33,unique_budget,10
1.0,0.0,1.0,11,109,0.3333333333333333,42,1.0,1.0,qasper,2,1.0,12,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.005007800005842,53,0.10091743119266056,11,unique_budget,2
1.0,0.5,1.0,11,109,0.6111111111111112,42,1.0,1.0,qasper,2,1.0,22,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.005653199972584844,53,0.10091743119266056,11,unique_budget,2
1.0,0.75,1.0,11,109,0.6944444444444444,42,1.0,1.0,qasper,2,1.0,25,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.007146999996621162,53,0.10091743119266056,11,unique_budget,2
1.0,1.0,1.0,11,109,0.8333333333333334,42,1.0,1.0,qasper,2,1.0,30,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.006182399985846132,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.6388888888888888,42,1.0,1.0,qasper,2,1.0,23,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,residual,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.0053041999926790595,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.0,12,1.0,1.0,qasper,2,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,mean,218,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.0037321000127121806,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.0,12,1.0,1.0,qasper,2,1.0,0,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,weighted_mean,218,1.0,,0.1010332950631458,352,iterative,1.0,1.0,product,,0.0042795000481419265,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.4722222222222222,42,1.0,1.0,qasper,2,1.0,17,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,logsum,,0.007070099993143231,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.4722222222222222,42,1.0,1.0,qasper,2,1.0,17,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,last,,0.004755200003273785,53,0.10091743119266056,11,unique_budget,4
1.0,0.25,1.0,11,109,0.4722222222222222,42,1.0,1.0,qasper,2,1.0,17,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,min,,0.0045072000357322395,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.4722222222222222,42,1.0,1.0,qasper,2,1.0,17,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,mean,,0.004144700011238456,53,0.10091743119266056,11,unique_budget,2
1.0,0.25,1.0,11,109,0.4722222222222222,42,1.0,1.0,qasper,2,1.0,17,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,direct,763,1.0,,0.1010332950631458,352,iterative,1.0,1.0,direct,,0.004258600005414337,53,0.10091743119266056,11,unique_budget,3
0.0,1.0,1.0,7,127,0.0,7,1.0,1.0,qasper,1,0.3333333333333333,0,0.13333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,direct,127,1.0,,0.055131676101402904,224,one_shot,1.0,0.0,direct,0.7340848796069622,0.001733899989631027,53,0.05511811023622047,7,unique_budget,1
0.0,0.25,1.0,7,127,0.4375,20,1.0,1.0,qasper,2,0.3333333333333333,7,0.06666666666666667,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,direct,635,1.0,,0.055131676101402904,224,iterative,1.0,0.0,product,0.7340848796069622,0.0029969000024721026,53,0.05511811023622047,7,unique_budget,2
0.0,0.25,1.0,7,127,0.2222222222222222,21,1.0,1.0,qasper,3,0.3333333333333333,4,0.06666666666666667,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,direct,889,1.0,,0.055131676101402904,224,iterative,1.0,0.0,product,0.7340848796069622,0.003971199970692396,53,0.05511811023622047,7,unique_budget,3
0.0,0.25,1.0,7,127,0.08333333333333333,14,1.0,1.0,qasper,4,0.3333333333333333,1,0.06666666666666667,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,direct,889,1.0,,0.055131676101402904,224,iterative,1.0,0.0,product,0.7340848796069622,0.006127900036517531,53,0.05511811023622047,7,unique_budget,5
0.0,1.0,1.0,13,127,0.0,13,1.0,1.0,qasper,1,0.3333333333333333,0,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,127,1.0,,0.10238739847403397,416,one_shot,1.0,0.0,direct,0.7340848796069622,0.0017751999548636377,53,0.10236220472440945,13,unique_budget,1
0.0,0.25,1.0,13,127,0.5714285714285714,56,1.0,1.0,qasper,2,0.3333333333333333,28,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.00582699995720759,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.52,55,1.0,1.0,qasper,3,0.3333333333333333,26,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1397,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.005848300002980977,53,0.10236220472440945,13,unique_budget,3
0.0,0.25,1.0,13,127,0.4583333333333333,52,1.0,1.0,qasper,4,0.3333333333333333,22,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1651,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.008031700039282441,53,0.10236220472440945,13,unique_budget,5
0.0,1.0,1.0,26,127,0.0,26,1.0,1.0,qasper,1,0.3333333333333333,0,0.26666666666666666,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,direct,127,1.0,,0.20477479694806794,832,one_shot,1.0,1.0,direct,0.7340848796069622,0.00490559998434037,53,0.2047244094488189,26,unique_budget,1
0.0,0.25,1.0,26,127,0.7514792899408284,182,1.0,1.0,qasper,2,0.3333333333333333,127,0.26666666666666666,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,direct,1778,1.0,,0.20477479694806794,832,iterative,1.0,1.0,product,0.7340848796069622,0.015718999959062785,53,0.2047244094488189,26,unique_budget,5
0.0,0.25,1.0,26,127,0.6790123456790123,171,1.0,1.0,qasper,3,0.3333333333333333,110,0.2,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,direct,2413,1.0,,0.20477479694806794,832,iterative,1.0,1.0,product,0.7340848796069622,0.01828169997315854,53,0.2047244094488189,26,unique_budget,5
0.0,0.25,1.0,26,127,0.6190476190476191,154,1.0,1.0,qasper,4,0.3333333333333333,91,0.2,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,direct,2794,1.0,,0.20477479694806794,832,iterative,1.0,1.0,product,0.7340848796069622,0.015089299995452166,53,0.2047244094488189,26,unique_budget,6
0.0,1.0,1.0,39,127,0.0,39,1.0,1.0,qasper,1,0.3333333333333333,0,0.4,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,direct,127,1.0,,0.3071621954221019,1248,one_shot,1.0,1.0,direct,0.7340848796069622,0.003383800038136542,53,0.30708661417322836,39,unique_budget,1
0.0,0.25,1.0,39,127,0.8425,420,1.0,1.0,qasper,2,0.3333333333333333,337,0.4,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,direct,2667,1.0,,0.3071621954221019,1248,iterative,1.0,1.0,product,0.7340848796069622,0.030819299980066717,53,0.30708661417322836,39,unique_budget,6
0.0,0.25,1.0,39,127,0.7337278106508875,351,1.0,1.0,qasper,3,0.3333333333333333,248,0.26666666666666666,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,direct,3429,1.0,,0.3071621954221019,1248,iterative,1.0,1.0,product,0.7340848796069622,0.029851800005417317,53,0.30708661417322836,39,unique_budget,13
0.0,0.25,1.0,39,127,0.6333333333333333,310,1.0,1.0,qasper,4,0.3333333333333333,190,0.2,1.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,direct,3937,1.0,,0.3071621954221019,1248,iterative,1.0,1.0,product,0.7340848796069622,0.026288499997463077,53,0.30708661417322836,39,unique_budget,13
0.0,0.0,1.0,13,127,0.4489795918367347,56,1.0,1.0,qasper,2,0.3333333333333333,22,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.007954399974551052,53,0.10236220472440945,13,unique_budget,3
0.0,0.5,1.0,13,127,0.6530612244897959,56,1.0,1.0,qasper,2,0.3333333333333333,32,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.006704700004775077,53,0.10236220472440945,13,unique_budget,2
0.0,0.75,1.0,13,127,0.7551020408163265,56,1.0,1.0,qasper,2,0.3333333333333333,37,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.008407299988903105,53,0.10236220472440945,13,unique_budget,2
0.0,1.0,1.0,13,127,0.8571428571428571,56,1.0,1.0,qasper,2,0.3333333333333333,42,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.006177300005219877,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.7142857142857143,56,1.0,1.0,qasper,2,0.3333333333333333,35,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,residual,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.007022199977654964,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.0,14,1.0,1.0,qasper,2,0.3333333333333333,0,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,mean,254,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.003636700042989105,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.0,14,1.0,1.0,qasper,2,0.3333333333333333,0,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,weighted_mean,254,1.0,,0.10238739847403397,416,iterative,1.0,0.0,product,0.7340848796069622,0.002858899999409914,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.5714285714285714,56,1.0,1.0,qasper,2,0.3333333333333333,28,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,logsum,0.7340848796069622,0.008502300013788044,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.5714285714285714,56,1.0,1.0,qasper,2,0.3333333333333333,28,0.13333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,last,0.7340848796069622,0.0055621000356040895,53,0.10236220472440945,13,unique_budget,4
0.0,0.25,1.0,13,127,0.5714285714285714,56,1.0,1.0,qasper,2,0.3333333333333333,28,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,min,0.7340848796069622,0.007414099993184209,53,0.10236220472440945,13,unique_budget,2
0.0,0.25,1.0,13,127,0.5714285714285714,56,1.0,1.0,qasper,2,0.3333333333333333,28,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,mean,0.7340848796069622,0.006916399986948818,53,0.10236220472440945,13,unique_budget,3
0.0,0.25,1.0,13,127,0.5714285714285714,56,1.0,1.0,qasper,2,0.3333333333333333,28,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,direct,1016,1.0,,0.10238739847403397,416,iterative,1.0,0.0,direct,0.7340848796069622,0.007520399987697601,53,0.10236220472440945,13,unique_budget,3
0.0,1.0,1.0,5,88,0.0,5,1.0,1.0,qasper,1,0.5,0,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,direct,88,1.0,,0.057000356252226575,160,one_shot,1.0,0.0,direct,0.7852219836786389,0.002209199999924749,53,0.056818181818181816,5,unique_budget,1
0.0,0.25,1.0,5,88,0.4444444444444444,12,1.0,1.0,qasper,2,0.5,4,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,direct,352,1.0,,0.057000356252226575,160,iterative,1.0,0.0,product,0.7852219836786389,0.002537099993787706,53,0.056818181818181816,5,unique_budget,2
0.0,0.25,1.0,5,88,0.125,10,1.0,1.0,qasper,3,0.5,1,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,direct,440,1.0,,0.057000356252226575,160,iterative,1.0,0.0,product,0.7852219836786389,0.002960400015581399,53,0.056818181818181816,5,unique_budget,4
0.0,0.25,1.0,5,88,0.125,10,1.0,1.0,qasper,4,0.5,1,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,direct,440,1.0,,0.057000356252226575,160,iterative,1.0,0.0,product,0.7852219836786389,0.003445899987127632,53,0.056818181818181816,5,unique_budget,4
0.0,1.0,1.0,9,88,0.0,9,1.0,1.0,qasper,1,0.5,0,0.25,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,direct,88,1.0,,0.10260064125400783,288,one_shot,1.0,1.0,direct,0.7852219836786389,0.0025945999659597874,53,0.10227272727272728,9,unique_budget,1
0.0,0.25,1.0,9,88,0.64,30,1.0,1.0,qasper,2,0.5,16,0.375,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,direct,528,1.0,,0.10260064125400783,288,iterative,1.0,1.0,product,0.7852219836786389,0.004656900011468679,53,0.10227272727272728,9,unique_budget,3
0.0,0.25,1.0,9,88,0.38888888888888884,21,1.0,1.0,qasper,3,0.5,7,0.25,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,direct,616,1.0,,0.10260064125400783,288,iterative,1.0,1.0,product,0.7852219836786389,0.006528600002638996,53,0.10227272727272728,9,unique_budget,5
