split,dataset,example_id,facet_mode,requested_facet_count,actual_facet_count,construction_latency_ms,graph_construction_ms,graph_clustering_ms,graph_calls,graph_nodes,graph_edges,graph_density,graph_memory_bytes,pairwise_similarity_evaluations,facet_count,tree_node_count,mean_facet_overlap
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,graph,2,2,23.63330009393394,5.222100066021085,8.177000097930431,1,9,22,0.3055555555555556,832,72,2,2,0.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,graph,4,2,23.63330009393394,5.222100066021085,8.177000097930431,1,9,22,0.3055555555555556,832,72,2,2,0.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,syntactic_graph,2,2,24.300799937918782,4.0992998983711,11.288499925285578,1,9,22,0.3055555555555556,832,72,3,3,1.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,syntactic_graph,4,3,24.300799937918782,4.0992998983711,11.288499925285578,1,9,22,0.3055555555555556,832,72,3,3,1.0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,global,1,1,0.8744001388549805,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,syntactic,2,2,1.0747001506388187,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,syntactic,4,2,1.0747001506388187,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,multiscale,2,2,8.753499947488308,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,multiscale,4,4,8.753499947488308,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,graph,2,2,27.58300001733005,6.032499950379133,10.691200150176883,1,9,18,0.25,720,72,4,4,0.0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,graph,4,4,27.58300001733005,6.032499950379133,10.691200150176883,1,9,18,0.25,720,72,4,4,0.0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,syntactic_graph,2,2,29.798500007018447,7.278700126335025,12.093799887225032,1,9,18,0.25,720,72,5,5,0.16666666666666666
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,syntactic_graph,4,4,29.798500007018447,7.278700126335025,12.093799887225032,1,9,18,0.25,720,72,5,5,0.16666666666666666
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,global,1,1,0.45669986866414547,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,syntactic,2,2,2.062499988824129,0.0,0.0,0,0,0,0.0,0,0,3,3,0.36363636363636365
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,syntactic,4,3,2.062499988824129,0.0,0.0,0,0,0,0.0,0,0,3,3,0.36363636363636365
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,multiscale,2,2,11.559800012037158,0.0,0.0,0,0,0,0.0,0,0,19,19,0.17533127729206152
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,multiscale,4,4,11.559800012037158,0.0,0.0,0,0,0,0.0,0,0,19,19,0.17533127729206152
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,graph,2,2,26.941599790006876,5.810400005429983,9.396799840033054,1,11,32,0.2909090909090909,1160,110,2,2,0.0
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,graph,4,2,26.941599790006876,5.810400005429983,9.396799840033054,1,11,32,0.2909090909090909,1160,110,2,2,0.0
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,syntactic_graph,2,2,25.594899896532297,7.254200056195259,7.736800005659461,1,11,32,0.2909090909090909,1160,110,3,3,1.0
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,syntactic_graph,4,3,25.594899896532297,7.254200056195259,7.736800005659461,1,11,32,0.2909090909090909,1160,110,3,3,1.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,global,1,1,0.3364000003784895,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,syntactic,2,2,0.9394001681357622,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,syntactic,4,2,0.9394001681357622,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,multiscale,2,2,10.554700158536434,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,multiscale,4,4,10.554700158536434,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,graph,2,2,18.000199925154448,6.023300113156438,6.483500124886632,1,9,26,0.3611111111111111,944,72,2,2,0.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,graph,4,2,18.000199925154448,6.023300113156438,6.483500124886632,1,9,26,0.3611111111111111,944,72,2,2,0.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,syntactic_graph,2,2,20.06240002810955,4.804000025615096,8.838099893182516,1,9,26,0.3611111111111111,944,72,3,3,1.0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,syntactic_graph,4,3,20.06240002810955,4.804000025615096,8.838099893182516,1,9,26,0.3611111111111111,944,72,3,3,1.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,global,1,1,0.3307999577373266,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,syntactic,2,2,0.9388001635670662,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,syntactic,4,2,0.9388001635670662,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,multiscale,2,2,9.247599868103862,0.0,0.0,0,0,0,0.0,0,0,17,17,0.19657407407407398
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,multiscale,4,4,9.247599868103862,0.0,0.0,0,0,0,0.0,0,0,17,17,0.19657407407407398
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,graph,2,2,21.9930000603199,7.616200018674135,7.098899921402335,1,10,28,0.3111111111111111,1024,90,2,2,0.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,graph,4,2,21.9930000603199,7.616200018674135,7.098899921402335,1,10,28,0.3111111111111111,1024,90,2,2,0.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,syntactic_graph,2,2,26.730400044471025,6.513400003314018,8.671700023114681,1,10,28,0.3111111111111111,1024,90,3,3,1.0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,syntactic_graph,4,3,26.730400044471025,6.513400003314018,8.671700023114681,1,10,28,0.3111111111111111,1024,90,3,3,1.0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,global,1,1,0.42150006629526615,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,syntactic,2,2,1.4164999593049288,0.0,0.0,0,0,0,0.0,0,0,3,3,0.36363636363636365
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,syntactic,4,3,1.4164999593049288,0.0,0.0,0,0,0,0.0,0,0,3,3,0.36363636363636365
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,multiscale,2,2,11.488599935546517,0.0,0.0,0,0,0,0.0,0,0,19,19,0.17533127729206152
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,multiscale,4,4,11.488599935546517,0.0,0.0,0,0,0,0.0,0,0,19,19,0.17533127729206152
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,graph,2,2,21.69980015605688,6.014699814841151,9.150899946689606,1,11,28,0.2545454545454545,1048,110,2,2,0.0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,graph,4,2,21.69980015605688,6.014699814841151,9.150899946689606,1,11,28,0.2545454545454545,1048,110,2,2,0.0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,syntactic_graph,2,2,25.930000003427267,6.21100002899766,9.779299842193723,1,11,28,0.2545454545454545,1048,110,3,3,1.0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,syntactic_graph,4,3,25.930000003427267,6.21100002899766,9.779299842193723,1,11,28,0.2545454545454545,1048,110,3,3,1.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,global,1,1,0.34769997000694275,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,syntactic,2,2,0.9749000892043114,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,syntactic,4,2,0.9749000892043114,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,multiscale,2,2,8.202299941331148,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,multiscale,4,4,8.202299941331148,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,graph,2,2,26.819700142368674,9.222299791872501,8.784400066360831,1,9,26,0.3611111111111111,944,72,2,2,0.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,graph,4,2,26.819700142368674,9.222299791872501,8.784400066360831,1,9,26,0.3611111111111111,944,72,2,2,0.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,syntactic_graph,2,2,30.788599979132414,6.431400077417493,13.491099933162332,1,9,26,0.3611111111111111,944,72,3,3,1.0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,syntactic_graph,4,3,30.788599979132414,6.431400077417493,13.491099933162332,1,9,26,0.3611111111111111,944,72,3,3,1.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,global,1,1,0.3092000260949135,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,syntactic,2,2,0.8936000522226095,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,syntactic,4,2,0.8936000522226095,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,multiscale,2,2,9.16359992697835,0.0,0.0,0,0,0,0.0,0,0,17,17,0.19657407407407398
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,multiscale,4,4,9.16359992697835,0.0,0.0,0,0,0,0.0,0,0,17,17,0.19657407407407398
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,graph,2,2,15.69909998215735,4.532900173217058,5.503199994564056,1,10,30,0.3333333333333333,1080,90,2,2,0.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,graph,4,2,15.69909998215735,4.532900173217058,5.503199994564056,1,10,30,0.3333333333333333,1080,90,2,2,0.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,syntactic_graph,2,2,22.00029999949038,4.266900010406971,5.393999861553311,1,10,30,0.3333333333333333,1080,90,3,3,1.0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,syntactic_graph,4,3,22.00029999949038,4.266900010406971,5.393999861553311,1,10,30,0.3333333333333333,1080,90,3,3,1.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,global,1,1,0.38189999759197235,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,syntactic,2,2,1.2107000220566988,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,syntactic,4,2,1.2107000220566988,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,multiscale,2,2,10.583099909126759,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,multiscale,4,4,10.583099909126759,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,graph,2,2,40.00869998708367,13.38350004516542,15.11529996059835,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,graph,4,2,40.00869998708367,13.38350004516542,15.11529996059835,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,syntactic_graph,2,2,39.48209993541241,11.148900026455522,14.642500085756183,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,syntactic_graph,4,3,39.48209993541241,11.148900026455522,14.642500085756183,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,global,1,1,0.3346002195030451,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,syntactic,2,2,1.7009000293910503,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,syntactic,4,2,1.7009000293910503,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,multiscale,2,2,14.366900082677603,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,multiscale,4,4,14.366900082677603,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,graph,2,2,41.048699989914894,12.291799997910857,15.085200080648065,1,9,22,0.3055555555555556,832,72,2,2,0.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,graph,4,2,41.048699989914894,12.291799997910857,15.085200080648065,1,9,22,0.3055555555555556,832,72,2,2,0.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,syntactic_graph,2,2,34.36019993387163,10.308200027793646,9.998500114306808,1,9,22,0.3055555555555556,832,72,3,3,1.0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,syntactic_graph,4,3,34.36019993387163,10.308200027793646,9.998500114306808,1,9,22,0.3055555555555556,832,72,3,3,1.0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,global,1,1,0.3108000382781029,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,syntactic,2,2,1.4543000143021345,0.0,0.0,0,0,0,0.0,0,0,3,3,0.3333333333333333
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,syntactic,4,3,1.4543000143021345,0.0,0.0,0,0,0,0.0,0,0,3,3,0.3333333333333333
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,multiscale,2,2,16.18380006402731,0.0,0.0,0,0,0,0.0,0,0,20,20,0.1523716699155295
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,multiscale,4,4,16.18380006402731,0.0,0.0,0,0,0,0.0,0,0,20,20,0.1523716699155295
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,graph,2,2,40.82700004801154,11.09859999269247,14.766099862754345,1,12,34,0.25757575757575757,1240,132,2,2,0.0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,graph,4,2,40.82700004801154,11.09859999269247,14.766099862754345,1,12,34,0.25757575757575757,1240,132,2,2,0.0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,syntactic_graph,2,2,39.913499960675836,11.105200042948127,12.347399955615401,1,12,34,0.25757575757575757,1240,132,3,3,1.0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,syntactic_graph,4,3,39.913499960675836,11.105200042948127,12.347399955615401,1,12,34,0.25757575757575757,1240,132,3,3,1.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,global,1,1,0.45989989303052425,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,syntactic,2,2,1.2250998988747597,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,syntactic,4,2,1.2250998988747597,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,multiscale,2,2,7.640999974682927,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,multiscale,4,4,7.640999974682927,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,graph,2,2,33.240400021895766,14.208300039172173,9.71050001680851,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,graph,4,2,33.240400021895766,14.208300039172173,9.71050001680851,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,syntactic_graph,2,2,36.805199924856424,10.38269978016615,12.503700098022819,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,syntactic_graph,4,3,36.805199924856424,10.38269978016615,12.503700098022819,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,global,1,1,0.34220004454255104,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,syntactic,2,2,1.0711001232266426,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,syntactic,4,2,1.0711001232266426,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,multiscale,2,2,17.47730001807213,0.0,0.0,0,0,0,0.0,0,0,19,19,0.17533127729206152
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,multiscale,4,4,17.47730001807213,0.0,0.0,0,0,0,0.0,0,0,19,19,0.17533127729206152
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,graph,2,2,47.74719988927245,10.52509993314743,17.556000035256147,1,11,30,0.2727272727272727,1104,110,3,3,0.0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,graph,4,3,47.74719988927245,10.52509993314743,17.556000035256147,1,11,30,0.2727272727272727,1104,110,3,3,0.0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,syntactic_graph,2,2,46.207499923184514,9.546399815008044,18.260299926623702,1,11,30,0.2727272727272727,1104,110,4,4,0.3333333333333333
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,syntactic_graph,4,4,46.207499923184514,9.546399815008044,18.260299926623702,1,11,30,0.2727272727272727,1104,110,4,4,0.3333333333333333
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,global,1,1,0.21540001034736633,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,syntactic,2,2,1.4419001527130604,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,syntactic,4,2,1.4419001527130604,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,multiscale,2,2,20.906300051137805,0.0,0.0,0,0,0,0.0,0,0,23,23,0.15140787543384934
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,multiscale,4,4,20.906300051137805,0.0,0.0,0,0,0,0.0,0,0,23,23,0.15140787543384934
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,graph,2,2,49.326900159940124,11.713000014424324,14.728500042110682,1,13,32,0.20512820512820512,1208,156,3,3,0.0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,graph,4,3,49.326900159940124,11.713000014424324,14.728500042110682,1,13,32,0.20512820512820512,1208,156,3,3,0.0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,syntactic_graph,2,2,48.26750000938773,10.815100045874715,17.566599883139133,1,13,32,0.20512820512820512,1208,156,4,4,0.3333333333333333
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,syntactic_graph,4,4,48.26750000938773,10.815100045874715,17.566599883139133,1,13,32,0.20512820512820512,1208,156,4,4,0.3333333333333333
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,global,1,1,0.35079987719655037,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,syntactic,2,2,2.595299854874611,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,syntactic,4,3,2.595299854874611,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,multiscale,2,2,26.078500086441636,0.0,0.0,0,0,0,0.0,0,0,35,35,0.09415900644274354
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,multiscale,4,4,26.078500086441636,0.0,0.0,0,0,0,0.0,0,0,35,35,0.09415900644274354
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,graph,2,2,39.43270002491772,6.3547000754624605,13.35489982739091,1,20,52,0.1368421052631579,1936,380,4,4,0.0
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,graph,4,4,39.43270002491772,6.3547000754624605,13.35489982739091,1,20,52,0.1368421052631579,1936,380,4,4,0.0
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,syntactic_graph,2,2,44.639200204983354,6.807000143453479,15.061100013554096,1,20,52,0.1368421052631579,1936,380,5,5,0.16666666666666666
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,syntactic_graph,4,4,44.639200204983354,6.807000143453479,15.061100013554096,1,20,52,0.1368421052631579,1936,380,5,5,0.16666666666666666
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,global,1,1,0.43509993702173233,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,syntactic,2,2,1.697799889370799,0.0,0.0,0,0,0,0.0,0,0,3,3,0.21052631578947367
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,syntactic,4,3,1.697799889370799,0.0,0.0,0,0,0,0.0,0,0,3,3,0.21052631578947367
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,multiscale,2,2,14.307900099083781,0.0,0.0,0,0,0,0.0,0,0,34,34,0.1018628264098642
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,multiscale,4,4,14.307900099083781,0.0,0.0,0,0,0,0.0,0,0,34,34,0.1018628264098642
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,graph,2,2,19.1516000777483,3.341600066050887,7.020399905741215,1,19,52,0.15204678362573099,1912,342,3,3,0.0
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,graph,4,3,19.1516000777483,3.341600066050887,7.020399905741215,1,19,52,0.15204678362573099,1912,342,3,3,0.0
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,syntactic_graph,2,2,19.262900110334158,4.730700049549341,6.489100167527795,1,19,52,0.15204678362573099,1912,342,4,4,0.3333333333333333
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,syntactic_graph,4,4,19.262900110334158,4.730700049549341,6.489100167527795,1,19,52,0.15204678362573099,1912,342,4,4,0.3333333333333333
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,global,1,1,0.3475998528301716,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,syntactic,2,2,1.7560000997036695,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2222222222222222
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,syntactic,4,3,1.7560000997036695,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2222222222222222
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,multiscale,2,2,14.015200082212687,0.0,0.0,0,0,0,0.0,0,0,32,32,0.10919821692117715
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,multiscale,4,4,14.015200082212687,0.0,0.0,0,0,0,0.0,0,0,32,32,0.10919821692117715
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,graph,2,2,27.897899970412254,3.5013998858630657,11.628699954599142,1,18,44,0.1437908496732026,1664,306,5,5,0.0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,graph,4,4,27.897899970412254,3.5013998858630657,11.628699954599142,1,18,44,0.1437908496732026,1664,306,5,5,0.0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,syntactic_graph,2,2,33.73429994098842,4.068699898198247,11.965199839323759,1,18,44,0.1437908496732026,1664,306,6,6,0.1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,syntactic_graph,4,4,33.73429994098842,4.068699898198247,11.965199839323759,1,18,44,0.1437908496732026,1664,306,6,6,0.1
