dataset,model_tier,seed,method,examples,gist_count,mrr,f80,f90,auc_0_30,r_at_3,r_at_8,router_parameters,router_backbone_percent,native_detail_kv_bytes,payload_parity_max_abs_error,fractional_center_fraction,qk_spearman,qk_top1_agreement,qk_top3_overlap,position_correlation,absolute_position_correlation,r_at_5pct,any_r_at_5pct,all_r_at_5pct,kv_at_5pct,r_at_10pct,any_r_at_10pct,all_r_at_10pct,kv_at_10pct,r_at_20pct,any_r_at_20pct,all_r_at_20pct,kv_at_20pct,r_at_30pct,any_r_at_30pct,all_r_at_30pct,kv_at_30pct
qasper,tiny,21,learned_projection,13,1,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,-0.013186813186813187,0.0,0.17948717948717946,-0.30598292676001343,0.30598292676001343,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.051996722746622114,1.0,1.0,1.0,0.11902074169921158,1.0,1.0,1.0,0.18914898575127517,1.0,1.0,1.0,0.31633215689697725
qasper,tiny,42,post_rope_mean,13,1,0.8269230769230769,0.2,0.26666666666666666,0.8205128205128205,0.8461538461538461,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.620054945054945,0.7692307692307693,0.5384615384615384,-0.23671167726430728,0.3230969180520429,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.054412976569525554,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.10492347705559456,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.17017104778295208,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3131378399279851
qasper,tiny,42,pre_rope_mean,13,1,0.4481740481740482,1.0,1.0,0.44358974358974357,0.46153846153846156,0.6153846153846154,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.38846153846153847,0.3076923076923077,0.3589743589743589,-0.09473912717476904,0.2336917460734883,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.04844319125708133,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.10309745837519516,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.16784221128351062,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3108485180046178
qasper,tiny,42,centered_g1,13,1,0.791025641025641,0.2,0.26666666666666666,0.808974358974359,0.8461538461538461,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.6214285714285714,0.6923076923076923,0.5128205128205128,-0.245333825574634,0.3316295907052197,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.05101558292822947,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.10865760700331674,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.16494400230489809,1.0,1.0,1.0,0.3108400077516362
qasper,tiny,42,centered_g2,13,2,0.8461538461538461,0.13333333333333333,0.26666666666666666,0.8525641025641025,0.8461538461538461,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.6741758241758242,0.6923076923076923,0.5128205128205128,-0.321894986269512,0.3422006865842766,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.053619955157947444,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.09643470718208744,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.165810846402992,1.0,1.0,1.0,0.2982137621073022
qasper,tiny,42,centered_g4,13,4,0.8717948717948718,0.13333333333333333,0.13333333333333333,0.9166666666666667,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.720054945054945,0.7692307692307693,0.5897435897435896,-0.46836339571320124,0.46836339571320124,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.05374120780693791,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.1065350585486221,1.0,1.0,1.0,0.16250744864153996,1.0,1.0,1.0,0.2832603008569641
qasper,tiny,42,centered_g8,13,8,0.9423076923076923,0.06666666666666667,0.06666666666666667,0.9269230769230771,0.9230769230769231,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.9431318681318681,1.0,0.8974358974358974,-0.4623955491418471,0.4623955491418471,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.054953115946917756,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.12259024730666711,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.18187550481357767,1.0,1.0,1.0,0.29713973590186327
qasper,tiny,42,hidden_cosine,13,1,0.17646135915366684,1.0,1.0,0.16025641025641027,0.23076923076923078,0.38461538461538464,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,-0.15164835164835166,0.0,0.17948717948717946,-0.062289011871374436,0.3324289484784597,0.0,0.0,0.0,0.06367802734558835,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.13579893638107132,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.21534466143659092,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.35548821588093354
qasper,tiny,42,learned_projection,13,1,0.8717948717948718,0.13333333333333333,0.13333333333333333,0.9166666666666667,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.2989010989010989,0.6923076923076923,0.46153846153846156,-0.28642068325389025,0.28642068325389025,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.05090952467556303,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.10562049232468758,1.0,1.0,1.0,0.1631792795467285,1.0,1.0,1.0,0.3089381604035332
qasper,tiny,87,post_rope_mean,13,1,0.5339954916877994,1.0,1.0,0.5115384615384615,0.5384615384615384,0.5384615384615384,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.5818681318681318,0.6153846153846154,0.5641025641025641,-0.17495098850043833,0.28642376600097796,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06072206635699132,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12497677054152079,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1798682252555187,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3083404058993816
qasper,tiny,87,pre_rope_mean,13,1,0.51504884004884,0.5333333333333333,0.5333333333333333,0.46794871794871795,0.46153846153846156,0.9230769230769231,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.29945054945054944,0.46153846153846156,0.46153846153846156,-0.18072438688593656,0.2318517233939448,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.059639880859700616,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.1288371282256777,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.18982616836920385,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.32445861409270904
qasper,tiny,87,centered_g1,13,1,0.5359870898332437,1.0,1.0,0.5115384615384615,0.5384615384615384,0.5384615384615384,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.5620879120879121,0.6153846153846154,0.5641025641025641,-0.17097739776313797,0.2883509861409506,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06072206635699132,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12645660513991208,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.18336842160007893,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.29902932675219307
qasper,tiny,87,centered_g2,13,2,0.5106180144641683,1.0,1.0,0.5128205128205128,0.5384615384615384,0.6153846153846154,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.6184065934065934,0.5384615384615384,0.5641025641025641,-0.2787626029931401,0.3081964598611296,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.056805021202832755,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1185660670700867,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.17466151673432598,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2970029666479149
qasper,tiny,87,centered_g4,13,4,0.5793936832398371,1.0,1.0,0.5294871794871795,0.5384615384615384,0.6153846153846154,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7175824175824176,0.6153846153846154,0.6153846153846154,-0.3162511645381436,0.35616878396590856,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.05628507334448772,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11724857420069086,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.16856520394049207,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2987745582132351
qasper,tiny,87,centered_g8,13,8,0.5891236968160045,1.0,1.0,0.5358974358974359,0.5384615384615384,0.6923076923076923,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.9285714285714286,0.9230769230769231,0.8717948717948718,-0.3173458019925367,0.3348903610024557,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.0652571150731151,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.14346811837222334,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.21439767763517473,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3276547884768952
qasper,tiny,87,hidden_cosine,13,1,0.22515262515262513,1.0,1.0,0.2102564102564103,0.3076923076923077,0.46153846153846156,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.14752747252747253,0.15384615384615385,0.3076923076923077,-0.07924502508908172,0.22040916820787265,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07632031274737636,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1480745915941528,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2081114026179373,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.33878287251460193
qasper,tiny,87,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.06401098901098902,0.5384615384615384,0.3076923076923077,-0.3805562928082911,0.3805562928082911,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.10834192894756163,1.0,1.0,1.0,0.1625254964895579,1.0,1.0,1.0,0.2927972924394981
qasper,small,1,post_rope_mean,13,1,0.6271062271062271,0.5333333333333333,0.5333333333333333,0.5743589743589744,0.5384615384615384,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.929945054945055,0.7692307692307693,0.8205128205128205,-0.7876787561910861,0.7876787561910861,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.058867694911711926,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11912030418915673,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.18876071843656264,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.32985377515073666
qasper,small,1,pre_rope_mean,13,1,0.5202991452991453,0.5333333333333333,1.0,0.4935897435897435,0.5384615384615384,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.520054945054945,0.46153846153846156,0.5384615384615384,-0.16626709109212093,0.2842526833012178,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.055606770439249505,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11346413329317852,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.18742361218657094,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3256140720321452
qasper,small,1,centered_g1,13,1,0.6271062271062271,0.5333333333333333,0.5333333333333333,0.5743589743589744,0.5384615384615384,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.926923076923077,0.6923076923076923,0.8461538461538461,-0.7893738424468022,0.7893738424468022,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.054342808033883874,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12045809683129721,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.19008697838351224,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3321390626787426
qasper,small,1,centered_g2,13,2,0.6335164835164835,0.3333333333333333,0.5333333333333333,0.5935897435897436,0.5384615384615384,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9288461538461538,0.7692307692307693,0.8205128205128205,-0.7672103394665624,0.7672103394665624,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.058867694911711926,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1256229722072784,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.18549717119114856,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.31758673481443395
qasper,small,1,centered_g4,13,4,0.6244505494505496,0.3333333333333333,0.5333333333333333,0.5679487179487179,0.5384615384615384,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9315934065934066,0.7692307692307693,0.8205128205128205,-0.7490376330122085,0.7490376330122085,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.05581223006121979,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11015222325364767,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.17218246666166778,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.3074832021239988
qasper,small,1,centered_g8,13,8,0.606074481074481,0.5333333333333333,0.5333333333333333,0.5294871794871795,0.5384615384615384,0.9230769230769231,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9780219780219781,0.9230769230769231,0.8717948717948718,-0.7204532404072258,0.7204532404072258,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.062015989915677035,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11896819505445137,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.17960560300565107,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3227853073259655
qasper,small,1,hidden_cosine,13,1,0.07020287404902789,1.0,1.0,0.0,0.0,0.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,-0.26346153846153847,0.0,0.10256410256410256,0.1999101273868845,0.240454003136632,0.0,0.0,0.0,0.0824678084187752,0.0,0.0,0.0,0.15014786608331182,0.0,0.0,0.0,0.22709641069445327,0.0,0.0,0.0,0.36472940697019535
qasper,small,1,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.19010989010989013,0.5384615384615384,0.3333333333333333,-0.37336346003822735,0.37336346003822735,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11039532905241518,1.0,1.0,1.0,0.16587383444820253,1.0,1.0,1.0,0.32072977975081807
qasper,small,7,post_rope_mean,13,1,0.5067155067155067,0.5333333333333333,1.0,0.44871794871794873,0.46153846153846156,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9038461538461539,0.6153846153846154,0.7692307692307693,-0.4413577156930142,0.4413577156930142,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.05819514974816965,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.11727306286643574,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.19197917921029545,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3247109615067678
qasper,small,7,pre_rope_mean,13,1,0.31327369211984596,1.0,1.0,0.3256410256410257,0.38461538461538464,0.6923076923076923,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.8101648351648352,0.3076923076923077,0.8205128205128205,0.021716368552336038,0.13673733445450592,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07378731916676758,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.13436144580847723,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.19747077991439216,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.3425127344777552
qasper,small,7,centered_g1,13,1,0.500979575979576,0.5333333333333333,1.0,0.44871794871794873,0.46153846153846156,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9057692307692308,0.6153846153846154,0.7435897435897435,-0.42912986704382594,0.42912986704382594,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.05819514974816965,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.11727306286643574,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.189701652815122,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3287073335945179
qasper,small,7,centered_g2,13,2,0.5118437118437119,0.5333333333333333,1.0,0.46794871794871795,0.46153846153846156,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9318681318681319,0.38461538461538464,0.8461538461538461,-0.37681603479489734,0.37681603479489734,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.05472247456287516,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.1367729209380816,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.1921218015733858,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.330446617727861
qasper,small,7,centered_g4,13,4,0.5039377289377289,0.5333333333333333,1.0,0.4551282051282051,0.46153846153846156,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9541208791208791,0.46153846153846156,0.8205128205128205,-0.33853695399818756,0.33853695399818756,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06026648010688071,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.11889767123711557,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.19892699748344106,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.33996976981208543
qasper,small,7,centered_g8,13,8,0.5040626040626041,0.5333333333333333,0.5333333333333333,0.44230769230769235,0.46153846153846156,0.9230769230769231,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9848901098901099,1.0,0.9487179487179488,-0.29537724746620997,0.29537724746620997,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.062132026687569716,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.12288721840949282,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.20107363339264991,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3392463710414607
qasper,small,7,hidden_cosine,13,1,0.08790739175354559,1.0,1.0,0.0,0.0,0.15384615384615385,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,-0.1346153846153846,0.0,0.07692307692307693,-0.023359485867840844,0.24936426380739243,0.0,0.0,0.0,0.06620427319242037,0.0,0.0,0.0,0.12680978069604373,0.0,0.0,0.0,0.20323548212757758,0.0,0.0,0.0,0.3524031770052185
qasper,small,7,learned_projection,13,1,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,-0.023901098901098903,0.38461538461538464,0.41025641025641024,-0.2273498973399316,0.2568801659106765,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.05121972196962134,1.0,1.0,1.0,0.12906152579633573,1.0,1.0,1.0,0.18773894356835288,1.0,1.0,1.0,0.33311986251474546
qasper,small,21,post_rope_mean,13,1,0.6004273504273504,0.5333333333333333,1.0,0.5294871794871795,0.5384615384615384,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9282967032967033,0.9230769230769231,0.9230769230769231,-0.6727738748623928,0.6727738748623928,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06312875100424531,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13293240993470157,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1998740706993497,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3304753920866563
qasper,small,21,pre_rope_mean,13,1,0.5974358974358974,0.5333333333333333,1.0,0.5294871794871795,0.5384615384615384,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.540934065934066,0.8461538461538461,0.5384615384615384,-0.19592649079734564,0.28472670583459553,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06580433628852625,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12846001848415578,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1894592632193321,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.32870550998060993
qasper,small,21,centered_g1,13,1,0.6036324786324786,0.5333333333333333,1.0,0.5294871794871795,0.5384615384615384,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9164835164835166,0.9230769230769231,0.9230769230769231,-0.6742003422155824,0.6742003422155824,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06312875100424531,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13293240993470157,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1998740706993497,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.33322264483390907
qasper,small,21,centered_g2,13,2,0.556929181929182,1.0,1.0,0.5115384615384615,0.5384615384615384,0.7692307692307693,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9318681318681319,0.8461538461538461,0.9230769230769231,-0.6609316352264958,0.6609316352264958,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0686232564987508,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13630223452167037,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1998740706993497,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.32519635739585695
qasper,small,21,centered_g4,13,4,0.6,1.0,1.0,0.5487179487179488,0.5384615384615384,0.7692307692307693,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9337912087912088,1.0,0.9487179487179488,-0.6555452948624176,0.6555452948624176,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06709385806213587,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13350177549196093,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.20237563417652296,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.32488853795887324
qasper,small,21,centered_g8,13,8,0.6107753357753357,0.5333333333333333,1.0,0.5551282051282052,0.5384615384615384,0.8461538461538461,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9846153846153847,0.9230769230769231,1.0,-0.6552835524565137,0.6552835524565137,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06312875100424531,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1376597796499651,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.20175024330722963,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.33724723908173604
qasper,small,21,hidden_cosine,13,1,0.12554945054945055,1.0,1.0,0.044871794871794865,0.0,0.5384615384615384,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.2824175824175824,0.07692307692307693,0.28205128205128205,0.11677325104604523,0.20832799172138383,0.0,0.0,0.0,0.08106473671795716,0.0,0.0,0.0,0.15616271759303327,0.0,0.0,0.0,0.22304812862768383,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.36442180461397544
qasper,small,21,learned_projection,13,1,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.3054945054945055,0.46153846153846156,0.38461538461538464,-0.44274807141770395,0.44274807141770395,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.05155572230562167,1.0,1.0,1.0,0.11491600034333285,1.0,1.0,1.0,0.18120808394068222,1.0,1.0,1.0,0.3100840070278824
qasper,small,42,post_rope_mean,13,1,0.2673076923076923,0.5333333333333333,0.5333333333333333,0.28205128205128205,0.3076923076923077,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9005494505494506,0.7692307692307693,0.7948717948717948,-0.8482585256667683,0.8482585256667683,0.0,0.0,0.0,0.06396099787240016,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1277081215520891,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.18140120539097643,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.33658775125706486
qasper,small,42,pre_rope_mean,13,1,0.6213369963369964,0.5333333333333333,0.5333333333333333,0.5743589743589743,0.6153846153846154,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.22005494505494505,0.0,0.15384615384615385,-0.15073785326186512,0.23535755323708035,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06076476972577039,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13417623611358082,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.21052553792471287,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3469991133260849
qasper,small,42,centered_g1,13,1,0.2897435897435897,0.3333333333333333,0.5333333333333333,0.3141025641025641,0.3076923076923077,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.8914835164835164,0.8461538461538461,0.7179487179487178,-0.8434956511824504,0.8434956511824504,0.0,0.0,0.0,0.06811900203040432,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.11946406035615639,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1776846939067025,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.33345340913967186
qasper,small,42,centered_g2,13,2,0.266025641025641,0.3333333333333333,0.5333333333333333,0.27564102564102566,0.3076923076923077,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9291208791208792,0.7692307692307693,0.8205128205128205,-0.8308337026880288,0.8308337026880288,0.0,0.0,0.0,0.06465399856540086,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.12293933712228775,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1915871207493056,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.33589475056406415
qasper,small,42,centered_g4,13,4,0.25961538461538464,0.5333333333333333,0.5333333333333333,0.2564102564102564,0.3076923076923077,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.926923076923077,0.8461538461538461,0.8205128205128205,-0.8050022661442429,0.8050022661442429,0.0,0.0,0.0,0.06352734191732211,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.12575924904832622,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.19365608626654696,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.328012598352015
qasper,small,42,centered_g8,13,8,0.2576923076923077,0.5333333333333333,0.5333333333333333,0.24358974358974356,0.3076923076923077,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.9782967032967034,0.9230769230769231,0.8461538461538461,-0.7628924084801068,0.7628924084801068,0.0,0.0,0.0,0.06293808733311379,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.12111696367709168,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1883016528380872,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.32634253836312505
qasper,small,42,hidden_cosine,13,1,0.08587246087246088,1.0,1.0,0.0,0.0,0.15384615384615385,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,-0.19203296703296704,0.07692307692307693,0.23076923076923078,0.13126285250362726,0.2536100703702517,0.0,0.0,0.0,0.0694980468381458,0.0,0.0,0.0,0.14131656479343743,0.0,0.0,0.0,0.2052762443221645,0.0,0.0,0.0,0.36047143648461266
qasper,small,42,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.0879120879120879,0.0,0.15384615384615385,-0.2759031194769509,0.28759425317792636,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11394717119163646,1.0,1.0,1.0,0.1812133714070877,1.0,1.0,1.0,0.32258837191533607
qasper,small,87,post_rope_mean,13,1,0.6115384615384616,0.3333333333333333,0.5333333333333333,0.6269230769230769,0.6923076923076923,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.8703296703296703,0.46153846153846156,0.7948717948717949,-0.8477333066357922,0.8477333066357922,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.05858873951105267,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12268524938666478,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.18714519269030164,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.31043959170748614
qasper,small,87,pre_rope_mean,13,1,0.6333333333333333,0.26666666666666666,0.3333333333333333,0.6653846153846155,0.6923076923076923,1.0,8192,0.572860723236663,110592.0,0.0,0.3107129241326725,0.29285714285714287,0.23076923076923078,0.28205128205128205,-0.052431539559261636,0.15668063523926418,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.04837369908213722,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.1092741344205305,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.17258754954035938,1.0,1.0,1.0,0.3125826660297581
