model,seed,depth,condition,nll,perplexity,accuracy,answer_margin,evidence_attention_mass,distractor_attention_mass,memory_attention_mass,residual_divergence,accuracy_depth_1,accuracy_depth_2,accuracy_depth_3,accuracy_depth_4,memory_update_per_token
native_scratch,41,4,matched_distractor,5.6490175861957646,284.01231110864387,0.12396694214876033,-5.124632401899858,0.0,0.7593162296713168,0.7593162308547122,,,,,,9.989556935207903
native_scratch,41,4,evidence_only,0.01532546646338849,1.0154435036452931,1.0,5.625916662295003,0.7982166719474745,0.0,0.7982166641014666,,,,,,9.73599537936124
frozen,53,all,full_context_no_memory,1.69225013256073,5.4316887855529785,0.388671875,-0.5736086368560791,nan,nan,nan,nan,0.376,0.40310077519379844,0.40145985401459855,0.371900826446281,
frozen,53,1,matched_distractor,3.3863560180664063,29.55804679845069,0.184,-2.5667044067382814,0.0,0.42117420402914285,0.4211742055416107,,,,,,8.582822853088379
frozen,53,1,evidence_only,2.57432275390625,13.122427035978802,0.216,-1.681933563232422,0.4689735858514905,0.0,0.4689735863208771,,,,,,8.369533805847167
frozen,53,2,matched_distractor,3.582670567571655,35.96947159969362,0.17054263565891473,-2.8759224784466646,0.0,0.9084526039082412,0.9084525995476301,,,,,,8.678359408711279
frozen,53,2,evidence_only,1.984632693519888,7.2763742351424625,0.23255813953488372,-1.0433098290317742,0.9072774076155683,0.0,0.9072774015655813,,,,,,8.609867805658384
frozen,53,3,matched_distractor,3.4449447019256816,31.341550271373034,0.11678832116788321,-2.74204390588468,0.0,0.9315031301230192,0.9315031314418264,,,,,,8.69476992892523
frozen,53,3,evidence_only,1.7022328341964388,5.486183464129773,0.2773722627737226,-0.7099214470299491,0.9454541536333569,0.0,0.9454541556591535,,,,,,8.805911363476385
frozen,53,4,matched_distractor,3.0994958168218942,22.18676226871014,0.17355371900826447,-2.230892212922908,0.0,0.8795134890378979,0.8795134837716079,,,,,,8.37855236589416
frozen,53,4,evidence_only,1.3028555625726368,3.6797895482596976,0.4297520661157025,-0.05439158510570684,0.9219817458844382,0.0,0.9219817484705901,,,,,,8.572763545454041
consumer_lora,53,all,full_context_no_memory,1.6586658954620361,5.252298831939697,0.408203125,-0.5200944542884827,nan,nan,nan,nan,0.376,0.4108527131782946,0.43795620437956206,0.4049586776859504,
consumer_lora,53,1,matched_distractor,2.5152717895507815,12.369970350956313,0.112,-1.495017547607422,0.0,0.2026376226606788,0.20263762183154177,,,,,,8.99623582458496
consumer_lora,53,1,evidence_only,1.0008924255371094,2.7207087753534425,0.752,0.6265841217041016,0.234318308556227,0.0,0.23431830728179012,,,,,,9.133049865722656
consumer_lora,53,2,matched_distractor,2.973311194153719,19.55656809904767,0.11627906976744186,-2.17104266041009,0.0,0.5211874653332719,0.5211874683452553,,,,,,9.361311188039853
consumer_lora,53,2,evidence_only,0.7596561728521835,2.137541149458612,0.8217054263565892,0.8601896892222323,0.5289714369405324,0.0,0.5289714366753492,,,,,,9.593311598134596
consumer_lora,53,3,matched_distractor,3.1779862703198063,23.99837861409571,0.12408759124087591,-2.3788873435807054,0.0,0.6211722709599374,0.62117227355195,,,,,,9.657837547525002
consumer_lora,53,3,evidence_only,0.7261556430454672,2.0671185713695763,0.7883211678832117,0.8670079342640229,0.6556537926572908,0.0,0.6556537970407682,,,,,,10.07881176384696
consumer_lora,53,4,matched_distractor,3.1920891123369706,24.339221735529183,0.10743801652892562,-2.471535517164498,0.0,0.6567952350856259,0.6567952396032547,,,,,,9.838686107603971
consumer_lora,53,4,evidence_only,0.4527133279595493,1.5725733090910121,0.9421487603305785,1.5694577240746868,0.7257448963716892,0.0,0.7257448951752226,,,,,,10.43000954241792
interface_lora,53,all,full_context_no_memory,1.6606520414352417,5.2627410888671875,0.423828125,-0.5122644901275635,nan,nan,nan,nan,0.392,0.4418604651162791,0.44525547445255476,0.4132231404958678,
interface_lora,53,1,matched_distractor,2.7275009765625,15.294617613867633,0.112,-1.9195880126953124,0.0,0.22785103943603716,0.2278510396858328,,,,,,8.999120498657227
interface_lora,53,1,evidence_only,0.6605582733154297,1.9358727788968295,0.848,1.1807348022460937,0.24580631434554173,0.0,0.245806312313769,,,,,,9.692269752502442
interface_lora,53,2,matched_distractor,3.291126393532568,26.87311631891954,0.10077519379844961,-2.6269392301869945,0.0,0.3894449735983528,0.38944497263278316,,,,,,9.814631351204806
interface_lora,53,2,evidence_only,0.6100279700386432,1.840482876438894,0.8062015503875969,1.139202354490295,0.4266009293238312,0.0,0.4266009322686171,,,,,,10.00408562209255
interface_lora,53,3,matched_distractor,3.432657673411126,30.958811923186552,0.11678832116788321,-2.7116126318047518,0.0,0.40420247826847383,0.4042024775582406,,,,,,10.171519042801682
interface_lora,53,3,evidence_only,0.5067382589743955,1.6598682951908887,0.9051094890510949,1.35800726396324,0.4509434966391149,0.0,0.45094349533047556,,,,,,10.217618705582444
interface_lora,53,4,matched_distractor,3.425350031576866,30.733400629646948,0.10743801652892562,-2.7892034231138623,0.0,0.46642255622048734,0.4664225578375453,,,,,,10.29699078867258
interface_lora,53,4,evidence_only,0.3383458113867389,1.402625463404718,0.9669421487603306,1.9251068367445765,0.590543915451024,0.0,0.5905439223139739,,,,,,11.026780033899733
broad_lora,53,all,full_context_no_memory,1.6817610263824463,5.37501335144043,0.38671875,-0.5419350862503052,nan,nan,nan,nan,0.368,0.3875968992248062,0.41605839416058393,0.371900826446281,
broad_lora,53,1,matched_distractor,3.03268017578125,20.752779215024,0.096,-2.347513610839844,0.0,0.12881543817568228,0.1288154388339608,,,,,,8.569463432312011
broad_lora,53,1,evidence_only,0.5536737060546875,1.7396321904013181,0.88,1.4811045532226563,0.12427960696238062,0.0,0.12427960649091983,,,,,,8.693701942443848
broad_lora,53,2,matched_distractor,3.518214844918066,33.72417181941665,0.09302325581395349,-2.909056171890377,0.0,0.3446233753097299,0.3446233724537797,,,,,,8.57526161134705
broad_lora,53,2,evidence_only,0.35495365382164945,1.4261145577901884,0.9457364341085271,1.9071175405221392,0.3614911900773829,0.0,0.36149119001775104,,,,,,8.54455377889234
broad_lora,53,3,matched_distractor,3.71870291494105,41.2109053767626,0.08759124087591241,-3.1338109761258983,0.0,0.35025403815544337,0.3502540402656105,,,,,,9.04581839150756
broad_lora,53,3,evidence_only,0.27682291504240386,1.3189327871967844,0.9781021897810219,2.2928927623442488,0.3655326791277551,0.0,0.36553267731643996,,,,,,9.107792944803725
broad_lora,53,4,matched_distractor,3.6152544888583096,37.160801732403506,0.05785123966942149,-3.0574953693988896,0.0,0.3778773102284887,0.37787730648174633,,,,,,9.055565329622631
broad_lora,53,4,evidence_only,0.19983813388288513,1.2212050704381767,0.9834710743801653,2.8035828771670004,0.4724037091550411,0.0,0.4724037112929851,,,,,,9.956773080116461
full_weight,53,all,full_context_no_memory,1.9268076419830322,6.867551326751709,0.38671875,-0.8368779420852661,nan,nan,nan,nan,0.376,0.35658914728682173,0.39416058394160586,0.4214876033057851,
full_weight,53,1,matched_distractor,3.2592752685546875,26.030665063235993,0.088,-2.5934581909179686,0.0,0.11522890870266685,0.1152289096621098,,,,,,11.167483871459961
full_weight,53,1,evidence_only,0.34046340942382813,1.4055988073954,0.984,2.0399432983398436,0.12862161338021388,0.0,0.1286216136312323,,,,,,11.697289978027344
full_weight,53,2,matched_distractor,4.099710627119671,60.32282928064355,0.08527131782945736,-3.552310056464617,0.0,0.44112393361347035,0.44112393168268665,,,,,,11.740692900132764
full_weight,53,2,evidence_only,0.25327510112362317,1.28823762370956,0.9689922480620154,2.3987491038418556,0.44793976735439944,0.0,0.4479397677422985,,,,,,11.728745911472528
full_weight,53,3,matched_distractor,4.412296629300083,82.45862309617456,0.0948905109489051,-3.858892259806612,0.0,0.47153569952495233,0.4715357019708757,,,,,,12.417369466628472
full_weight,53,3,evidence_only,0.15174401415525562,1.163862266030301,0.9927007299270073,3.013953090584191,0.520643038271692,0.0,0.5206430384576538,,,,,,12.729803955467949
full_weight,53,4,matched_distractor,4.11977802623402,61.54557924406432,0.08264462809917356,-3.6337517982672067,0.0,0.5535549836141166,0.5535549840097093,,,,,,12.212769736928388
full_weight,53,4,evidence_only,0.10162739320234819,1.1069709299814627,1.0,3.3952584384886686,0.6489974104769024,0.0,0.6489974107008335,,,,,,13.279508606461453
native_scratch,53,all,full_context_no_memory,4.776227951049805,118.65592956542969,0.201171875,-3.864487648010254,nan,nan,nan,nan,0.328,0.16279069767441862,0.16058394160583941,0.15702479338842976,
native_scratch,53,1,matched_distractor,5.572833740234375,263.1788239860559,0.096,-5.01915625,0.0,0.5232765081026591,0.5232765053510666,,,,,,7.092640792846679
native_scratch,53,1,evidence_only,0.012063745975494384,1.012136806457749,1.0,5.989084228515625,0.7138285077922046,0.0,0.7138285106420517,,,,,,8.919530342102052
native_scratch,53,2,matched_distractor,6.202662016994269,494.0624948570456,0.10077519379844961,-5.6526333786720455,0.0,0.7763709577121736,0.7763709548369858,,,,,,9.039748328600743
native_scratch,53,2,evidence_only,0.04946172215196109,1.050705372704481,0.9767441860465116,5.852765242258708,0.7867997843562806,0.0,0.7867997847786246,,,,,,9.829682993334393
native_scratch,53,3,matched_distractor,6.682614681494497,798.403957277206,0.08759124087591241,-6.223927017546048,0.0,0.832288585647424,0.8322885867452969,,,,,,9.303554945618567
native_scratch,53,3,evidence_only,0.0355062384675019,1.0361441120592727,0.9927007299270073,6.026017042842224,0.8456673253409184,0.0,0.8456673234918691,,,,,,9.929012841551843
native_scratch,53,4,matched_distractor,6.108569562927751,449.6949944851026,0.11570247933884298,-5.646902163166645,0.0,0.8424590990805522,0.8424591015685688,,,,,,8.804428526192657
native_scratch,53,4,evidence_only,0.04126524555781656,1.0421284888414777,0.9917355371900827,5.9400378771064695,0.8517920430903593,0.0,0.8517920414278329,,,,,,9.277754208273139
frozen,67,all,full_context_no_memory,1.6619356870651245,5.269501209259033,0.375,-0.49068915843963623,nan,nan,nan,nan,0.328,0.35658914728682173,0.4306569343065693,0.38016528925619836,
frozen,67,1,matched_distractor,3.2798988037109376,26.573083466370285,0.136,-2.5347568359375,0.0,0.8095956220626831,0.8095956201553345,,,,,,7.618720409393311
frozen,67,1,evidence_only,2.742683166503906,15.528595054255753,0.128,-1.9547887573242186,0.8115195358991623,0.0,0.811519534111023,,,,,,7.520923751831055
frozen,67,2,matched_distractor,3.117996888567311,22.601061824676282,0.12403100775193798,-2.4058957469555757,0.0,0.9355786642016366,0.9355786659920863,,,,,,8.53385482832443
frozen,67,2,evidence_only,2.0198258577391157,7.537012307009897,0.29457364341085274,-1.072481724642968,0.9357018841560497,0.0,0.9357018858887428,,,,,,8.800098164137019
frozen,67,3,matched_distractor,2.985313749661411,19.79271121872962,0.1386861313868613,-2.204244056757349,0.0,0.9506579067585242,0.9506579089338763,,,,,,9.071085484358516
frozen,67,3,evidence_only,1.5108709056882093,4.530674867120442,0.36496350364963503,-0.38361034254088017,0.9523786693050044,0.0,0.9523786689243178,,,,,,9.20945028318976
frozen,67,4,matched_distractor,2.90670189975707,18.29635573325571,0.1487603305785124,-2.0861583425978982,0.0,0.9424829523979632,0.9424829537218268,,,,,,8.760843513425717
frozen,67,4,evidence_only,1.4970168436854339,4.468339413245019,0.33884297520661155,-0.365429856560447,0.9571228551963145,0.0,0.9571228603686183,,,,,,9.234963204249862
consumer_lora,67,all,full_context_no_memory,1.6622117757797241,5.270956039428711,0.376953125,-0.5308156609535217,nan,nan,nan,nan,0.296,0.3875968992248062,0.4306569343065693,0.3884297520661157,
consumer_lora,67,1,matched_distractor,3.010190368652344,20.291262377857546,0.104,-2.153206237792969,0.0,0.10341473520234831,0.10341473628953099,,,,,,8.244475456237794
consumer_lora,67,1,evidence_only,1.1261502685546876,3.083761964027293,0.624,0.17292106819152833,0.09149213092188199,0.0,0.09149213212216273,,,,,,8.053390502929688
consumer_lora,67,2,matched_distractor,3.1278749288514605,22.82542232051198,0.09302325581395349,-2.411805960559106,0.0,0.30373443602669015,0.30373443564573344,,,,,,9.51018161921538
consumer_lora,67,2,evidence_only,0.6684969508832739,1.9513022123158408,0.8372093023255814,0.9905329489892767,0.2772508714182901,0.0,0.2772508691815847,,,,,,9.77563700565072
consumer_lora,67,3,matched_distractor,3.2212512023257514,25.05945502254307,0.1386861313868613,-2.4525435231897954,0.0,0.39121645345532935,0.39121645239154623,,,,,,10.409553910693983
consumer_lora,67,3,evidence_only,0.4431257978843076,1.557568260809828,0.9635036496350365,1.5477528467665624,0.41095453860887665,0.0,0.4109545409217151,,,,,,11.038830534385069
consumer_lora,67,4,matched_distractor,2.9745953142150374,19.58169721141977,0.14049586776859505,-2.286696568008297,0.0,0.45547281253174116,0.45547281265689815,,,,,,10.60154764317284
consumer_lora,67,4,evidence_only,0.3707683854851841,1.4488474604201402,0.9752066115702479,1.855143586466135,0.5251132459235115,0.0,0.5251132463497564,,,,,,11.460933622249888
interface_lora,67,all,full_context_no_memory,1.6831411123275757,5.382436275482178,0.384765625,-0.5404407978057861,nan,nan,nan,nan,0.36,0.3798449612403101,0.41605839416058393,0.38016528925619836,
interface_lora,67,1,matched_distractor,3.054271545410156,21.205732486015652,0.08,-2.17499365234375,0.0,0.15105166499011466,0.15105166453868152,,,,,,9.055469543457031
interface_lora,67,1,evidence_only,1.5467981872558594,4.696409061627723,0.344,-0.44631908416748045,0.17358734315686297,0.0,0.17358734251372515,,,,,,9.033605636596679
interface_lora,67,2,matched_distractor,3.0688600022663444,21.51735894732932,0.10077519379844961,-2.292212968648866,0.0,0.329362715621007,0.3293627196753239,,,,,,9.545598000519036
interface_lora,67,2,evidence_only,0.7816426481387412,2.185058601592577,0.813953488372093,0.7660816325697788,0.3412296925975608,0.0,0.3412296918081842,,,,,,9.941708128581675
interface_lora,67,3,matched_distractor,3.138411960462584,23.06720612173771,0.1386861313868613,-2.3723064617518963,0.0,0.3963859098437298,0.39638591359240294,,,,,,10.103844357232978
interface_lora,67,3,evidence_only,0.5317075165518879,1.7018357417807042,0.9343065693430657,1.362408491816834,0.4168297242306496,0.0,0.4168297228722894,,,,,,10.81092718917958
interface_lora,67,4,matched_distractor,2.952630476518111,19.15627764979923,0.1487603305785124,-2.19743820064324,0.0,0.5013890249059603,0.5013890246493157,,,,,,10.112089842804208
interface_lora,67,4,evidence_only,0.3456918818891541,1.412967187958876,0.9834710743801653,2.0006077979221817,0.5706418817841935,0.0,0.570641878222631,,,,,,11.300259550740897
broad_lora,67,all,full_context_no_memory,1.7651556730270386,5.84248161315918,0.361328125,-0.6636512279510498,nan,nan,nan,nan,0.36,0.3488372093023256,0.39416058394160586,0.33884297520661155,
broad_lora,67,1,matched_distractor,3.054347473144531,21.207342650366368,0.08,-2.242261260986328,0.0,0.16188750936053112,0.1618875090861693,,,,,,9.80980883026123
broad_lora,67,1,evidence_only,0.8609501953125,2.3654072250723983,0.816,0.7132640686035157,0.2489466220935574,0.0,0.24894662306457757,,,,,,9.261857650756836
broad_lora,67,2,matched_distractor,3.308901860732441,27.355069296229278,0.10077519379844961,-2.634942969610525,0.0,0.33882212799507416,0.3388221244297943,,,,,,9.678288297135701
broad_lora,67,2,evidence_only,0.43895677864089494,1.551088245796835,0.9457364341085271,1.6012160685635353,0.4341183331174208,0.0,0.4341183322172273,,,,,,10.080497823020284
broad_lora,67,3,matched_distractor,3.506224082334198,33.322208024141325,0.12408759124087591,-2.925536830929944,0.0,0.4844051716322594,0.4844051745387107,,,,,,10.007574429477218
broad_lora,67,3,evidence_only,0.2611926976781692,1.2984778549952538,0.9927007299270073,2.2651950390669553,0.5996079749398552,0.0,0.5996079718537738,,,,,,10.728178950121803
broad_lora,67,4,matched_distractor,3.282362945808852,26.63864406214954,0.1652892561983471,-2.5853692677395403,0.0,0.6472483835724696,0.6472483868749181,,,,,,9.599942735404023
broad_lora,67,4,evidence_only,0.1849975290377278,1.2032154670239978,0.9917355371900827,2.7374509701058884,0.8008639053547416,0.0,0.8008639039086901,,,,,,10.787888385047598
full_weight,67,all,full_context_no_memory,1.9520089626312256,7.042822360992432,0.361328125,-0.9041705131530762,nan,nan,nan,nan,0.36,0.40310077519379844,0.35036496350364965,0.3305785123966942,
full_weight,67,1,matched_distractor,3.635188171386719,37.90898561242643,0.072,-3.0452196044921873,0.0,0.13857166618431216,0.1385716667586821,,,,,,11.928209419250487
full_weight,67,1,evidence_only,0.4182872161865234,1.5193569956622381,0.928,1.7344733276367188,0.16064355523214316,0.0,0.16064355560019614,,,,,,11.254309616088868
full_weight,67,2,matched_distractor,4.176490018534106,65.1368224627101,0.10852713178294573,-3.678336816240651,0.0,0.3686439859025258,0.36864398638970514,,,,,,12.051622338997301
full_weight,67,2,evidence_only,0.2088368287555469,1.232243915352067,0.9767441860465116,2.7476334830587223,0.3941350900255896,0.0,0.39413508953338905,,,,,,12.677243609761083
full_weight,67,3,matched_distractor,4.469088811944001,87.27716086436473,0.10218978102189781,-4.003606949409429,0.0,0.5171230290649963,0.5171230286359787,,,,,,12.059905267979977
full_weight,67,3,evidence_only,0.11900343686124704,1.1263737894721273,0.9927007299270073,3.2697771726733578,0.5814323021399018,0.0,0.5814323042431017,,,,,,13.073984584669127
full_weight,67,4,matched_distractor,4.006581519260879,54.958673905217836,0.12396694214876033,-3.3893049255875516,0.0,0.6172907400268591,0.6172907431263569,,,,,,11.438200887569712
full_weight,67,4,evidence_only,0.12235798816050379,1.13015861277379,0.9752066115702479,3.4762243475795778,0.7028992201821217,0.0,0.7028992166203901,,,,,,12.84814791245894
native_scratch,67,all,full_context_no_memory,5.017648220062256,151.05563354492188,0.1796875,-4.139306545257568,nan,nan,nan,nan,0.336,0.12403100775193798,0.1386861313868613,0.12396694214876033,
native_scratch,67,1,matched_distractor,5.703852905273438,300.0211299292593,0.056,-5.192514404296875,0.0,0.5492969531780109,0.5492969532608986,,,,,,8.074351585388184
native_scratch,67,1,evidence_only,0.03167335319519043,1.0321802918389495,0.992,5.693475341796875,0.7944369058012962,0.0,0.7944369049072265,,,,,,10.411002090454101
native_scratch,67,2,matched_distractor,6.541249992311463,693.152472004022,0.06976744186046512,-6.148201779801716,0.0,0.7930349960003604,0.7930349944404853,,,,,,9.501883026241332
native_scratch,67,2,evidence_only,0.04932242900118694,1.0505590268353069,0.9844961240310077,5.590509451636972,0.8389725858388946,0.0,0.8389725883801779,,,,,,9.918473413748334
native_scratch,67,3,matched_distractor,6.409954154578439,607.8658125582278,0.072992700729927,-5.979582375853601,0.0,0.8706424034805629,0.8706424053568039,,,,,,9.61384225413747
native_scratch,67,3,evidence_only,0.0312543526074312,1.0317478982828985,0.9927007299270073,5.782113653029839,0.8448630965698891,0.0,0.8448631028189276,,,,,,9.186764807596694
native_scratch,67,4,matched_distractor,6.094924170123644,443.60040573778633,0.1322314049586777,-5.665651683965005,0.0,0.8835652622063298,0.8835652608516787,,,,,,9.248765228208432
native_scratch,67,4,evidence_only,0.04485777734724943,1.0458791016302789,0.9917355371900827,5.706483572967781,0.8749991750791053,0.0,0.8749991724313784,,,,,,8.988373228341095
