partition,dataset,fraction,facet_config,query_support_mode,rows,identities,seeds,oracle_root_present,oracle_root_rank,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,oracle_margin,score_entropy,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,false_positive_parent_count,query_support_tokens,query_facet_count,q_memory_comparisons,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time
test,qasper,0.4,w16_s8,question,30,6,5,1.0,1.4666666666666666,0.8444444444444444,0.7333333333333333,0.9,0.9666666666666667,1.0,0.0504751614217336,2.724346661567688,0.95,0.16712962962962966,0.16574074074074074,0.9,5.933333333333334,9.166666666666666,2.0,32.666666666666664,1758.4333333333334,0.43378464426454955,0.001605730001271392
test,qasper,0.4,w2_s1,question,30,6,5,1.0,1.5666666666666667,0.8055555555555556,0.6666666666666666,0.8666666666666667,0.9666666666666667,1.0,0.02977192277709643,2.726824084917704,0.9333333333333333,0.16296296296296298,0.1611111111111111,0.8666666666666667,5.966666666666667,9.166666666666666,9.166666666666666,151.16666666666666,1757.4,0.4333839955849795,0.0020275899965781718
test,qasper,0.4,w4_s2,question,30,6,5,1.0,1.5,0.8277777777777777,0.7,0.9,0.9666666666666667,1.0,0.03699552680676182,2.7258280833562214,0.95,0.16712962962962966,0.16574074074074074,0.9,5.933333333333334,9.166666666666666,5.0,82.0,1753.4666666666667,0.4327312685134007,0.0019192966651947548
test,qasper,0.4,w4_s2_local_only,question,30,6,5,1.0,1.3666666666666667,0.8388888888888889,0.7,0.9333333333333333,1.0,1.0,0.030907159795363744,2.7268462578455606,0.95,0.16712962962962966,0.16574074074074074,0.9,5.933333333333334,9.166666666666666,4.0,65.66666666666667,1753.4666666666667,0.4327312685134007,0.0019234033320875217
test,qasper,0.4,w4_s2_top2mean,question,30,6,5,1.0,1.4,0.8333333333333334,0.7,0.9,1.0,1.0,0.03910290415709217,2.7265788316726685,0.95,0.16712962962962966,0.16574074074074074,0.9,5.933333333333334,9.166666666666666,5.0,82.0,1758.4333333333334,0.43378464426454955,0.001987183328795557
test,qasper,0.4,w8_s4,question,30,6,5,1.0,1.4333333333333333,0.85,0.7333333333333333,0.9333333333333333,0.9666666666666667,1.0,0.050763130312164624,2.7247557083765668,0.95,0.16712962962962966,0.16574074074074074,0.9,5.933333333333334,9.166666666666666,2.6666666666666665,43.5,1758.4333333333334,0.43378464426454955,0.0017167099964960169
validation,hotpotqa,0.1,global,question,45,9,5,0.022222222222222223,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,0.17037037037037037,0.34444444444444444,0.15925925925925924,0.0,0.7333333333333333,20.666666666666668,1.0,7.0,244.24444444444444,0.15398772579820297,0.0029540422243169613
validation,hotpotqa,0.1,multiscale_2_4_8_16,question,45,9,5,0.13333333333333333,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.12933672509259647,1.856500005722046,0.2222222222222222,0.4444444444444444,0.20740740740740743,0.0,0.6222222222222222,20.666666666666668,36.77777777777778,245.77777777777777,250.53333333333333,0.15711656313585318,0.0021401777811762357
validation,hotpotqa,0.1,phrase_relation,question,45,9,5,0.1111111111111111,4.266666666666667,0.3586568986568987,0.1111111111111111,0.28888888888888886,0.6222222222222222,0.9333333333333333,-0.16931095944924487,1.8546476311153837,0.2148148148148148,0.43333333333333335,0.2037037037037037,0.0,0.6444444444444445,20.666666666666668,3.4444444444444446,24.0,245.3111111111111,0.15249800887270298,0.0018213244465490183
validation,hotpotqa,0.1,token,question,45,9,5,0.13333333333333333,3.8,0.37858770858770857,0.13333333333333333,0.28888888888888886,0.6666666666666666,0.9777777777777777,-0.11674093732403384,1.857121353679233,0.1925925925925926,0.3888888888888889,0.18148148148148147,0.0,0.6888888888888889,20.666666666666668,21.666666666666668,145.11111111111111,256.64444444444445,0.1625528804734881,0.0019409911124967038
validation,hotpotqa,0.1,w16_s8,question,45,9,5,0.08888888888888889,4.133333333333334,0.3434920634920635,0.08888888888888889,0.24444444444444444,0.6222222222222222,0.9555555555555556,-0.17364459337873592,1.8541919734742907,0.1925925925925926,0.37777777777777777,0.17777777777777778,0.0,0.6888888888888889,20.666666666666668,3.0,20.666666666666668,248.53333333333333,0.15721765816546346,0.0016108999985994564
validation,hotpotqa,0.1,w2_s1,question,45,9,5,0.13333333333333333,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.1289559620122115,1.8565082603030734,0.2222222222222222,0.4444444444444444,0.20740740740740743,0.0,0.6222222222222222,20.666666666666668,20.666666666666668,138.11111111111111,250.53333333333333,0.15711656313585318,0.0020380311102295916
validation,hotpotqa,0.1,w4_s2,question,45,9,5,0.1111111111111111,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,0.17777777777777778,0.35555555555555557,0.16296296296296295,0.0,0.7111111111111111,20.666666666666668,10.555555555555555,70.44444444444444,250.8,0.15886241849572172,0.0017652622255910602
validation,hotpotqa,0.1,w4_s2_local_only,question,45,9,5,0.13333333333333333,3.933333333333333,0.36333333333333334,0.13333333333333333,0.2222222222222222,0.6222222222222222,0.9777777777777777,-0.1559461227307717,1.855916174252828,0.18148148148148147,0.35555555555555557,0.16666666666666666,0.0,0.7111111111111111,20.666666666666668,9.555555555555555,63.44444444444444,255.66666666666666,0.16195629431687025,0.0018253466631803247
validation,hotpotqa,0.1,w4_s2_top2mean,question,45,9,5,0.1111111111111111,4.044444444444444,0.3483068783068783,0.1111111111111111,0.2222222222222222,0.6444444444444445,0.9777777777777777,-0.15557968593719934,1.8558285156885783,0.17777777777777778,0.35555555555555557,0.16296296296296295,0.0,0.7111111111111111,20.666666666666668,10.555555555555555,70.44444444444444,252.26666666666668,0.1609070195847714,0.0027364177810442116
validation,hotpotqa,0.1,w8_s4,question,45,9,5,0.1111111111111111,4.088888888888889,0.35114638447971785,0.1111111111111111,0.24444444444444444,0.6,0.9555555555555556,-0.16761707195805178,1.854714314142863,0.17777777777777778,0.35555555555555557,0.16296296296296295,0.0,0.7111111111111111,20.666666666666668,5.555555555555555,37.55555555555556,252.26666666666668,0.1609070195847714,0.001631939999707457
validation,hotpotqa,0.2,global,question,45,9,5,0.08888888888888889,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,0.22592592592592592,0.35,0.17407407407407408,0.0,1.288888888888889,20.666666666666668,1.0,7.0,412.02222222222224,0.23544891890480674,0.0029540422243169613
validation,hotpotqa,0.2,multiscale_2_4_8_16,question,45,9,5,0.2222222222222222,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.12933672509259647,1.856500005722046,0.29629629629629634,0.46111111111111114,0.23333333333333334,0.0,1.1333333333333333,20.666666666666668,36.77777777777778,245.77777777777777,412.7111111111111,0.23446013862732162,0.0021401777811762357
validation,hotpotqa,0.2,phrase_relation,question,45,9,5,0.2222222222222222,4.266666666666667,0.3586568986568987,0.1111111111111111,0.28888888888888886,0.6222222222222222,0.9333333333333333,-0.16931095944924487,1.8546476311153837,0.2851851851851852,0.46111111111111114,0.22962962962962966,0.0,1.1555555555555554,20.666666666666668,3.4444444444444446,24.0,408.22222222222223,0.2308653261581582,0.0018213244465490183
validation,hotpotqa,0.2,token,question,45,9,5,0.2,3.8,0.37858770858770857,0.13333333333333333,0.28888888888888886,0.6666666666666666,0.9777777777777777,-0.11674093732403384,1.857121353679233,0.26666666666666666,0.40555555555555556,0.2148148148148148,0.022222222222222223,1.2,20.666666666666668,21.666666666666668,145.11111111111111,418.68888888888887,0.24042580719039416,0.0019409911124967038
validation,hotpotqa,0.2,w16_s8,question,45,9,5,0.15555555555555556,4.133333333333334,0.3434920634920635,0.08888888888888889,0.24444444444444444,0.6222222222222222,0.9555555555555556,-0.17364459337873592,1.8541919734742907,0.23703703703703702,0.37222222222222223,0.1851851851851852,0.0,1.2666666666666666,20.666666666666668,3.0,20.666666666666668,412.8888888888889,0.23594330947335587,0.0016108999985994564
validation,hotpotqa,0.2,w2_s1,question,45,9,5,0.2222222222222222,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.1289559620122115,1.8565082603030734,0.29629629629629634,0.46111111111111114,0.23333333333333334,0.0,1.1333333333333333,20.666666666666668,20.666666666666668,138.11111111111111,412.7111111111111,0.23446013862732162,0.0020380311102295916
validation,hotpotqa,0.2,w4_s2,question,45,9,5,0.2,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,0.2518518518518519,0.38333333333333336,0.2,0.022222222222222223,1.2222222222222223,20.666666666666668,10.555555555555555,70.44444444444444,419.15555555555557,0.24018755505621353,0.0017652622255910602
validation,hotpotqa,0.2,w4_s2_local_only,question,45,9,5,0.2,3.933333333333333,0.36333333333333334,0.13333333333333333,0.2222222222222222,0.6222222222222222,0.9777777777777777,-0.1559461227307717,1.855916174252828,0.24444444444444444,0.3611111111111111,0.1925925925925926,0.022222222222222223,1.2444444444444445,20.666666666666668,9.555555555555555,63.44444444444444,419.15555555555557,0.24018755505621353,0.0018253466631803247
validation,hotpotqa,0.2,w4_s2_top2mean,question,45,9,5,0.2,4.044444444444444,0.3483068783068783,0.1111111111111111,0.2222222222222222,0.6444444444444445,0.9777777777777777,-0.15557968593719934,1.8558285156885783,0.22962962962962966,0.35,0.17407407407407408,0.0,1.2666666666666666,20.666666666666668,10.555555555555555,70.44444444444444,421.4888888888889,0.24272654671381239,0.0027364177810442116
validation,hotpotqa,0.2,w8_s4,question,45,9,5,0.17777777777777778,4.088888888888889,0.35114638447971785,0.1111111111111111,0.24444444444444444,0.6,0.9555555555555556,-0.16761707195805178,1.854714314142863,0.22962962962962966,0.35,0.17407407407407408,0.0,1.2666666666666666,20.666666666666668,5.555555555555555,37.55555555555556,419.5777777777778,0.24175248396604934,0.001631939999707457
validation,hotpotqa,0.3,global,question,45,9,5,0.35555555555555557,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,0.4222222222222222,0.3718518518518519,0.2633333333333333,0.06666666666666667,1.7333333333333334,20.666666666666668,1.0,7.0,629.9555555555555,0.38187050621945967,0.0029540422243169613
validation,hotpotqa,0.3,multiscale_2_4_8_16,question,45,9,5,0.4,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.12933672509259647,1.856500005722046,0.4629629629629629,0.40222222222222226,0.30296296296296293,0.15555555555555556,1.6666666666666667,20.666666666666668,36.77777777777778,245.77777777777777,634.8,0.3849059186239489,0.0021401777811762357
validation,hotpotqa,0.3,phrase_relation,question,45,9,5,0.35555555555555557,4.266666666666667,0.3586568986568987,0.1111111111111111,0.28888888888888886,0.6222222222222222,0.9333333333333333,-0.16931095944924487,1.8546476311153837,0.4111111111111111,0.3637037037037037,0.26296296296296295,0.06666666666666667,1.7555555555555555,20.666666666666668,3.4444444444444446,24.0,630.2222222222222,0.38305234207856725,0.0018213244465490183
validation,hotpotqa,0.3,token,question,45,9,5,0.4,3.8,0.37858770858770857,0.13333333333333333,0.28888888888888886,0.6666666666666666,0.9777777777777777,-0.11674093732403384,1.857121353679233,0.45185185185185184,0.39111111111111113,0.2955555555555555,0.15555555555555556,1.6888888888888889,20.666666666666668,21.666666666666668,145.11111111111111,636.1111111111111,0.3857936038718237,0.0019409911124967038
validation,hotpotqa,0.3,w16_s8,question,45,9,5,0.37777777777777777,4.133333333333334,0.3434920634920635,0.08888888888888889,0.24444444444444444,0.6222222222222222,0.9555555555555556,-0.17364459337873592,1.8541919734742907,0.3851851851851852,0.3377777777777778,0.23703703703703702,0.044444444444444446,1.8222222222222222,20.666666666666668,3.0,20.666666666666668,634.0444444444445,0.38500046757409334,0.0016108999985994564
validation,hotpotqa,0.3,w2_s1,question,45,9,5,0.4,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.1289559620122115,1.8565082603030734,0.4629629629629629,0.40222222222222226,0.30296296296296293,0.15555555555555556,1.6666666666666667,20.666666666666668,20.666666666666668,138.11111111111111,634.8,0.3849059186239489,0.0020380311102295916
validation,hotpotqa,0.3,w4_s2,question,45,9,5,0.37777777777777777,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,0.4444444444444444,0.38,0.2825925925925926,0.13333333333333333,1.6888888888888889,20.666666666666668,10.555555555555555,70.44444444444444,634.2222222222222,0.38565182733116665,0.0017652622255910602
validation,hotpotqa,0.3,w4_s2_local_only,question,45,9,5,0.3333333333333333,3.933333333333333,0.36333333333333334,0.13333333333333333,0.2222222222222222,0.6222222222222222,0.9777777777777777,-0.1559461227307717,1.855916174252828,0.4296296296296296,0.36518518518518517,0.2677777777777778,0.13333333333333333,1.7333333333333334,20.666666666666668,9.555555555555555,63.44444444444444,633.1555555555556,0.38433986894484673,0.0018253466631803247
validation,hotpotqa,0.3,w4_s2_top2mean,question,45,9,5,0.28888888888888886,4.044444444444444,0.3483068783068783,0.1111111111111111,0.2222222222222222,0.6444444444444445,0.9777777777777777,-0.15557968593719934,1.8558285156885783,0.38148148148148153,0.3237037037037037,0.23666666666666666,0.1111111111111111,1.8444444444444446,20.666666666666668,10.555555555555555,70.44444444444444,639.7777777777778,0.3885887339637911,0.0027364177810442116
validation,hotpotqa,0.3,w8_s4,question,45,9,5,0.3333333333333333,4.088888888888889,0.35114638447971785,0.1111111111111111,0.24444444444444444,0.6,0.9555555555555556,-0.16761707195805178,1.854714314142863,0.41481481481481486,0.36074074074074075,0.2637037037037037,0.08888888888888889,1.7555555555555555,20.666666666666668,5.555555555555555,37.55555555555556,631.2666666666667,0.38353201425778116,0.001631939999707457
validation,hotpotqa,0.4,global,question,45,9,5,0.4222222222222222,4.111111111111111,0.3107010582010582,0.022222222222222223,0.2,0.7555555555555555,0.9555555555555556,-0.2062396386017402,1.8513813098271688,0.5185185185185185,0.417989417989418,0.3031216931216931,0.08888888888888889,1.9555555555555555,20.666666666666668,1.0,7.0,733.3555555555556,0.42335273646879323,0.0029540422243169613
validation,hotpotqa,0.4,multiscale_2_4_8_16,question,45,9,5,0.4222222222222222,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.12933672509259647,1.856500005722046,0.5407407407407407,0.43227513227513226,0.3292857142857143,0.17777777777777778,1.9333333333333333,20.666666666666668,36.77777777777778,245.77777777777777,737.6,0.4263017713733942,0.0021401777811762357
validation,hotpotqa,0.4,phrase_relation,question,45,9,5,0.4222222222222222,4.266666666666667,0.3586568986568987,0.1111111111111111,0.28888888888888886,0.6222222222222222,0.9333333333333333,-0.16931095944924487,1.8546476311153837,0.5,0.40370370370370373,0.2991798941798942,0.08888888888888889,2.0,20.666666666666668,3.4444444444444446,24.0,735.5333333333333,0.42550863507566394,0.0018213244465490183
validation,hotpotqa,0.4,token,question,45,9,5,0.4222222222222222,3.8,0.37858770858770857,0.13333333333333333,0.28888888888888886,0.6666666666666666,0.9777777777777777,-0.11674093732403384,1.857121353679233,0.5333333333333333,0.4267195767195767,0.3255820105820106,0.17777777777777778,1.9555555555555555,20.666666666666668,21.666666666666668,145.11111111111111,741.4222222222222,0.4282498968689204,0.0019409911124967038
validation,hotpotqa,0.4,w16_s8,question,45,9,5,0.4444444444444444,4.133333333333334,0.3434920634920635,0.08888888888888889,0.24444444444444444,0.6222222222222222,0.9555555555555556,-0.17364459337873592,1.8541919734742907,0.49259259259259264,0.39021164021164023,0.28275132275132275,0.08888888888888889,2.022222222222222,20.666666666666668,3.0,20.666666666666668,737.4444444444445,0.42648269782342696,0.0016108999985994564
validation,hotpotqa,0.4,w2_s1,question,45,9,5,0.4222222222222222,3.888888888888889,0.3767724867724868,0.13333333333333333,0.3111111111111111,0.6,0.9777777777777777,-0.1289559620122115,1.8565082603030734,0.5407407407407407,0.43227513227513226,0.3292857142857143,0.17777777777777778,1.9333333333333333,20.666666666666668,20.666666666666668,138.11111111111111,737.6,0.4263017713733942,0.0020380311102295916
validation,hotpotqa,0.4,w4_s2,question,45,9,5,0.4222222222222222,3.933333333333333,0.3607936507936508,0.1111111111111111,0.26666666666666666,0.6444444444444445,0.9777777777777777,-0.15758960723049112,1.8553306023279825,0.5259259259259259,0.4119047619047619,0.3103968253968254,0.15555555555555556,1.9555555555555555,20.666666666666668,10.555555555555555,70.44444444444444,739.5333333333333,0.42810812032826334,0.0017652622255910602
validation,hotpotqa,0.4,w4_s2_local_only,question,45,9,5,0.37777777777777777,3.933333333333333,0.36333333333333334,0.13333333333333333,0.2222222222222222,0.6222222222222222,0.9777777777777777,-0.1559461227307717,1.855916174252828,0.5111111111111111,0.3970899470899471,0.29558201058201056,0.15555555555555556,2.0,20.666666666666668,9.555555555555555,63.44444444444444,738.4666666666667,0.4267961619419434,0.0018253466631803247
validation,hotpotqa,0.4,w4_s2_top2mean,question,45,9,5,0.37777777777777777,4.044444444444444,0.3483068783068783,0.1111111111111111,0.2222222222222222,0.6444444444444445,0.9777777777777777,-0.15557968593719934,1.8558285156885783,0.4814814814814815,0.36931216931216937,0.27558201058201054,0.15555555555555556,2.066666666666667,20.666666666666668,10.555555555555555,70.44444444444444,745.0888888888888,0.4310450269608877,0.0027364177810442116
validation,hotpotqa,0.4,w8_s4,question,45,9,5,0.37777777777777777,4.088888888888889,0.35114638447971785,0.1111111111111111,0.24444444444444444,0.6,0.9555555555555556,-0.16761707195805178,1.854714314142863,0.4888888888888889,0.39021164021164023,0.2886772486772487,0.1111111111111111,2.0444444444444443,20.666666666666668,5.555555555555555,37.55555555555556,738.4888888888889,0.4269623700026409,0.001631939999707457
validation,qasper,0.1,global,question,50,10,5,0.74,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,0.68,0.37333333333333335,0.355,0.62,1.74,10.0,1.0,19.3,624.28,0.13421153306370706,0.0015164620033465326
validation,qasper,0.1,multiscale_2_4_8_16,question,50,10,5,0.74,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.010763438642024994,2.8757550525665283,0.682,0.37166666666666665,0.3515384615384615,0.62,1.72,10.0,17.3,326.0,630.08,0.13447826929903198,0.002333337995223701
validation,qasper,0.1,phrase_relation,question,50,10,5,0.78,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007544406075030565,2.8739155626296995,0.722,0.395,0.3748717948717949,0.66,1.66,10.0,2.1,40.2,618.38,0.13321708572675645,0.0017929620016366244
validation,qasper,0.1,token,question,50,10,5,0.72,4.12,0.673212962962963,0.54,0.72,0.8,0.86,-0.011378464214503765,2.8765234899520875,0.664,0.37,0.3464102564102564,0.6,1.72,10.0,11.0,209.5,624.18,0.13348382196208136,0.0021564019983634354
validation,qasper,0.1,w16_s8,question,50,10,5,0.78,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007553304303437472,2.873912353515625,0.722,0.395,0.3748717948717949,0.66,1.66,10.0,2.1,40.0,618.38,0.13321708572675645,0.0016369759978260845
validation,qasper,0.1,w2_s1,question,50,10,5,0.74,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.01126871794462204,2.87576274394989,0.682,0.37166666666666665,0.3515384615384615,0.62,1.72,10.0,10.0,190.2,630.08,0.13447826929903198,0.0020573080016765746
validation,qasper,0.1,w4_s2,question,50,10,5,0.66,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,0.644,0.33666666666666667,0.31974358974358974,0.6,1.76,10.0,5.4,101.6,622.32,0.1336445850465854,0.0019009260053280742
validation,qasper,0.1,w4_s2_local_only,question,50,10,5,0.66,4.42,0.6616851851851853,0.54,0.68,0.8,0.84,-0.014852415528148413,2.876041359901428,0.654,0.33666666666666667,0.32307692307692304,0.62,1.76,10.0,4.4,82.3,622.36,0.13365168984232254,0.0018344819988124074
validation,qasper,0.1,w4_s2_top2mean,question,50,10,5,0.68,4.28,0.6831463134961586,0.56,0.7,0.84,0.84,-0.009320719074457884,2.875848641395569,0.664,0.3466666666666666,0.3297435897435897,0.62,1.74,10.0,5.4,101.6,622.28,0.1336374802508483,0.0019630320009309797
validation,qasper,0.1,w8_s4,question,50,10,5,0.74,4.16,0.7134081871345029,0.6,0.74,0.84,0.84,-0.011171835958957672,2.874313139915466,0.6920000000000001,0.365,0.34820512820512817,0.64,1.7,10.0,3.0,56.4,622.28,0.1336374802508483,0.0017828239977825432
validation,qasper,0.2,global,question,50,10,5,0.82,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,0.77,0.25416666666666665,0.24188235294117647,0.7,3.44,10.0,1.0,19.3,1104.7,0.23182233442641084,0.0015164620033465326
validation,qasper,0.2,multiscale_2_4_8_16,question,50,10,5,0.78,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.010763438642024994,2.8757550525665283,0.74,0.24116666666666667,0.22988235294117648,0.68,3.48,10.0,17.3,326.0,1106.22,0.23156208427228628,0.002333337995223701
validation,qasper,0.2,phrase_relation,question,50,10,5,0.8,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007544406075030565,2.8739155626296995,0.768,0.2516666666666667,0.24270588235294116,0.72,3.44,10.0,2.1,40.2,1104.7,0.23182233442641084,0.0017929620016366244
validation,qasper,0.2,token,question,50,10,5,0.82,4.12,0.673212962962963,0.54,0.72,0.8,0.86,-0.011378464214503765,2.8765234899520875,0.76,0.25116666666666665,0.24002941176470588,0.7,3.46,10.0,11.0,209.5,1101.7,0.23098635299827563,0.0021564019983634354
validation,qasper,0.2,w16_s8,question,50,10,5,0.8,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007553304303437472,2.873912353515625,0.758,0.24666666666666667,0.23670588235294118,0.7,3.46,10.0,2.1,40.0,1104.7,0.23182233442641084,0.0016369759978260845
validation,qasper,0.2,w2_s1,question,50,10,5,0.78,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.01126871794462204,2.87576274394989,0.74,0.24116666666666667,0.22988235294117648,0.68,3.48,10.0,10.0,190.2,1106.22,0.23156208427228628,0.0020573080016765746
validation,qasper,0.2,w4_s2,question,50,10,5,0.82,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,0.768,0.24933333333333332,0.23870588235294118,0.7,3.46,10.0,5.4,101.6,1102.32,0.23114168974819443,0.0019009260053280742
validation,qasper,0.2,w4_s2_local_only,question,50,10,5,0.78,4.42,0.6616851851851853,0.54,0.68,0.8,0.84,-0.014852415528148413,2.876041359901428,0.748,0.24266666666666667,0.2340392156862745,0.7,3.48,10.0,4.4,82.3,1102.32,0.23114168974819443,0.0018344819988124074
validation,qasper,0.2,w4_s2_top2mean,question,50,10,5,0.82,4.28,0.6831463134961586,0.56,0.7,0.84,0.84,-0.009320719074457884,2.875848641395569,0.778,0.2533333333333333,0.24337254901960784,0.72,3.44,10.0,5.4,101.6,1102.32,0.23114168974819443,0.0019630320009309797
validation,qasper,0.2,w8_s4,question,50,10,5,0.82,4.16,0.7134081871345029,0.6,0.74,0.84,0.84,-0.011171835958957672,2.874313139915466,0.778,0.2533333333333333,0.24337254901960784,0.72,3.44,10.0,3.0,56.4,1104.32,0.2317157425610532,0.0017828239977825432
validation,qasper,0.3,global,question,50,10,5,0.88,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,0.812,0.1869047619047619,0.17830952380952383,0.72,5.26,10.0,1.0,19.3,1589.1,0.3342116942349977,0.0015164620033465326
validation,qasper,0.3,multiscale_2_4_8_16,question,50,10,5,0.84,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.010763438642024994,2.8757550525665283,0.802,0.18633333333333332,0.17942857142857144,0.74,5.28,10.0,17.3,326.0,1586.34,0.3334244576914236,0.002333337995223701
validation,qasper,0.3,phrase_relation,question,50,10,5,0.84,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007544406075030565,2.8739155626296995,0.812,0.1891904761904762,0.18264285714285713,0.76,5.26,10.0,2.1,40.2,1582.5,0.3322569840702262,0.0017929620016366244
validation,qasper,0.3,token,question,50,10,5,0.84,4.12,0.673212962962963,0.54,0.72,0.8,0.86,-0.011378464214503765,2.8765234899520875,0.7879999999999999,0.18733333333333335,0.17892063492063492,0.72,5.24,10.0,11.0,209.5,1582.38,0.33249072467413177,0.0021564019983634354
validation,qasper,0.3,w16_s8,question,50,10,5,0.84,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007553304303437472,2.873912353515625,0.812,0.1891904761904762,0.18264285714285713,0.76,5.26,10.0,2.1,40.0,1582.5,0.3322569840702262,0.0016369759978260845
validation,qasper,0.3,w2_s1,question,50,10,5,0.84,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.01126871794462204,2.87576274394989,0.802,0.18633333333333332,0.17942857142857144,0.74,5.28,10.0,10.0,190.2,1586.34,0.3334244576914236,0.0020573080016765746
validation,qasper,0.3,w4_s2,question,50,10,5,0.84,4.32,0.6687811447811448,0.54,0.68,0.82,0.84,-0.015156620796769858,2.8749688911437987,0.8140000000000001,0.19085714285714286,0.18380075187969924,0.76,5.24,10.0,5.4,101.6,1584.34,0.3328504048785648,0.0019009260053280742
validation,qasper,0.3,w4_s2_local_only,question,50,10,5,0.82,4.42,0.6616851851851853,0.54,0.68,0.8,0.84,-0.014852415528148413,2.876041359901428,0.804,0.18685714285714286,0.1804674185463659,0.76,5.26,10.0,4.4,82.3,1584.34,0.3328504048785648,0.0018344819988124074
validation,qasper,0.3,w4_s2_top2mean,question,50,10,5,0.84,4.28,0.6831463134961586,0.56,0.7,0.84,0.84,-0.009320719074457884,2.875848641395569,0.8140000000000001,0.19085714285714286,0.18380075187969924,0.76,5.24,10.0,5.4,101.6,1586.34,0.3334244576914236,0.0019630320009309797
validation,qasper,0.3,w8_s4,question,50,10,5,0.84,4.16,0.7134081871345029,0.6,0.74,0.84,0.84,-0.011171835958957672,2.874313139915466,0.812,0.1891904761904762,0.18264285714285713,0.76,5.26,10.0,3.0,56.4,1584.5,0.332831036883085,0.0017828239977825432
validation,qasper,0.4,global,question,50,10,5,0.9,4.1,0.6676035425416231,0.52,0.72,0.82,0.88,-0.01796245213598013,2.8682474088668823,0.838,0.15538383838383837,0.14951794340924776,0.76,6.96,10.0,1.0,19.3,2043.94,0.4287688420004704,0.0015164620033465326
validation,qasper,0.4,multiscale_2_4_8_16,question,50,10,5,0.86,4.36,0.6946705969469127,0.58,0.72,0.82,0.84,-0.010763438642024994,2.8757550525665283,0.818,0.15093939393939393,0.1456002886002886,0.76,7.0,10.0,17.3,326.0,2043.3,0.42811692958782893,0.002333337995223701
validation,qasper,0.4,phrase_relation,question,50,10,5,0.88,4.06,0.7352856484474131,0.64,0.76,0.84,0.84,-0.007544406075030565,2.8739155626296995,0.8420000000000001,0.15424098124098123,0.1499324926281448,0.78,7.0,10.0,2.1,40.2,2042.92,0.4280103377224712,0.0017929620016366244
validation,qasper,0.4,token,question,50,10,5,0.9,4.12,0.673212962962963,0.54,0.72,0.8,0.86,-0.011378464214503765,2.8765234899520875,0.8320000000000001,0.15582828282828282,0.14987301587301588,0.76,6.94,10.0,11.0,209.5,2041.72,0.42786384124875354,0.0021564019983634354
