partition,dataset,fraction,facet_config,query_support_mode,junk_target_tokens,rows,identities,seeds,oracle_root_present,oracle_root_rank,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,oracle_margin,score_entropy,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,false_positive_parent_count,query_support_tokens,query_facet_count,q_memory_comparisons,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,stale_parent_selected
validation,hotpotqa,0.2,w2_s1,tail32,16,45,9,5,0.13333333333333333,4.288888888888889,0.34514550264550264,0.1111111111111111,0.24444444444444444,0.5333333333333333,0.9555555555555556,-0.13874266104151806,1.8567660914527044,0.2851851851851852,0.43333333333333335,0.22518518518518518,0.0,1.1777777777777778,32.0,32.0,224.0,406.4888888888889,0.23008406871068907,0.0024354511082896758,0.26666666666666666
validation,hotpotqa,0.2,w2_s1,tail32,32,45,9,5,0.15555555555555556,4.288888888888889,0.353462000962001,0.13333333333333333,0.2222222222222222,0.5555555555555556,0.9555555555555556,-0.13668717046578724,1.8568950176239014,0.3074074074074074,0.4888888888888889,0.2511111111111111,0.0,1.1333333333333333,32.0,32.0,224.0,406.15555555555557,0.2295854459298029,0.0024100533350267343,0.24444444444444444
validation,hotpotqa,0.2,w2_s1,tail32,64,45,9,5,0.15555555555555556,4.266666666666667,0.3436207311207311,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9555555555555556,-0.1347336932602856,1.8570695638656616,0.31851851851851853,0.4888888888888889,0.2548148148148148,0.0,1.1111111111111112,32.0,32.0,224.0,408.84444444444443,0.23129724593452747,0.0023441422290893066,0.2222222222222222
validation,hotpotqa,0.2,w2_s1,tail64,0,45,9,5,0.24444444444444444,3.8222222222222224,0.396005291005291,0.17777777777777778,0.28888888888888886,0.5777777777777777,1.0,-0.12534452608476082,1.8579016817940606,0.2777777777777778,0.4,0.21407407407407406,0.022222222222222223,1.2,64.0,64.0,448.0,424.46666666666664,0.2438822492463169,0.002638839998851634,0.3111111111111111
validation,hotpotqa,0.2,w2_s1,tail64,16,45,9,5,0.17777777777777778,4.155555555555556,0.38144485144485146,0.15555555555555556,0.3333333333333333,0.5333333333333333,0.9777777777777777,-0.12348235495802429,1.858009688059489,0.25555555555555554,0.3888888888888889,0.20296296296296296,0.0,1.2444444444444445,64.0,64.0,448.0,415.8666666666667,0.23709901200586042,0.0026315933352129327,0.3333333333333333
validation,hotpotqa,0.2,w2_s1,tail64,32,45,9,5,0.15555555555555556,4.266666666666667,0.3514021164021164,0.13333333333333333,0.24444444444444444,0.5555555555555556,0.9777777777777777,-0.12457609557443194,1.8580357604556614,0.26666666666666666,0.4111111111111111,0.21407407407407406,0.0,1.2222222222222223,64.0,64.0,448.0,415.1333333333333,0.23586774652224451,0.002720433336475657,0.35555555555555557
validation,hotpotqa,0.2,w2_s1,tail64,64,45,9,5,0.17777777777777778,3.9555555555555557,0.3774867724867725,0.15555555555555556,0.28888888888888886,0.5555555555555556,1.0,-0.1232832842402988,1.8580423540539213,0.2777777777777778,0.4222222222222222,0.22148148148148147,0.0,1.2,64.0,64.0,448.0,419.4222222222222,0.23930520257913415,0.002679544441505439,0.28888888888888886
validation,qasper,0.2,w2_s1,full_prompt,0,50,10,5,0.8,4.76,0.6390790777849601,0.48,0.68,0.82,0.86,-0.024077334720641375,2.877778534889221,0.732,0.24100000000000002,0.22787254901960782,0.66,3.46,69.0,69.0,1328.9,1109.4,0.2318795688032159,0.0027545659930910916,0.26
validation,qasper,0.2,w2_s1,full_prompt,16,50,10,5,0.76,4.66,0.6688778245019664,0.56,0.66,0.78,0.86,-0.02138111211359501,2.87798180103302,0.698,0.22666666666666668,0.21685294117647058,0.64,3.52,83.0,83.0,1599.1,1111.4,0.23245362161607466,0.0029606199986301363,0.22
validation,qasper,0.2,w2_s1,full_prompt,32,50,10,5,0.78,4.4,0.684743172211863,0.56,0.72,0.82,0.84,-0.01323147777467966,2.878525972366333,0.74,0.2425,0.23136274509803922,0.68,3.46,98.9,98.9,1905.8,1106.9,0.2316376528069256,0.0030824819987174124,0.22
validation,qasper,0.2,w2_s1,full_prompt,64,50,10,5,0.74,4.54,0.6567843765711413,0.52,0.7,0.8,0.84,-0.02047480337321758,2.878670377731323,0.698,0.22666666666666668,0.2167058823529412,0.64,3.52,130.6,130.6,2516.0,1109.34,0.23157121838803646,0.0033755759987980126,0.22
validation,qasper,0.2,w2_s1,latest_message,0,50,10,5,0.82,4.34,0.6632429971988796,0.52,0.72,0.8,0.86,-0.012080667149275541,2.8761851835250853,0.768,0.25266666666666665,0.2420392156862745,0.7,3.46,17.0,17.0,325.3,1106.6,0.23166867613764391,0.002237027998780832,0.22
validation,qasper,0.2,w2_s1,latest_message,16,50,10,5,0.82,4.46,0.6481038298360279,0.5,0.7,0.8,0.84,-0.010556124113500119,2.8761469459533693,0.7659999999999999,0.25016666666666665,0.2408627450980392,0.7,3.48,17.0,17.0,325.3,1106.6,0.23166867613764391,0.002236235998570919,0.24
validation,qasper,0.2,w2_s1,latest_message,32,50,10,5,0.8,4.44,0.6554523429786587,0.52,0.68,0.8,0.84,-0.010189824029803276,2.876156086921692,0.758,0.24866666666666667,0.23737254901960786,0.68,3.48,17.0,17.0,325.3,1106.6,0.23166867613764391,0.0023354340007063,0.26
validation,qasper,0.2,w2_s1,latest_message,64,50,10,5,0.8,4.6,0.6466001339132145,0.5,0.7,0.8,0.84,-0.01903293501585722,2.8761056089401245,0.758,0.24866666666666667,0.23737254901960786,0.68,3.48,17.0,17.0,325.3,1106.6,0.23166867613764391,0.0022888079925905912,0.26
validation,qasper,0.2,w2_s1,question,0,50,10,5,0.78,4.5,0.6551445123503947,0.52,0.7,0.78,0.84,-0.013176966439932585,2.8760393047332764,0.738,0.23866666666666667,0.22870588235294118,0.68,3.5,10.0,10.0,190.2,1106.6,0.23166867613764391,0.0017382520041428506,0.22
validation,qasper,0.2,w2_s1,question,16,50,10,5,0.78,4.48,0.6645450275272257,0.54,0.7,0.78,0.84,-0.011579793952405453,2.8758305883407593,0.738,0.23866666666666667,0.22870588235294118,0.68,3.5,10.0,10.0,190.2,1106.6,0.23166867613764391,0.001761320000514388,0.26
validation,qasper,0.2,w2_s1,question,32,50,10,5,0.78,4.44,0.6668102073365232,0.54,0.7,0.8,0.84,-0.013433078229427338,2.87582528591156,0.75,0.24616666666666667,0.23454901960784313,0.68,3.46,10.0,10.0,190.2,1108.6,0.23224272895050269,0.0018275579973123968,0.26
validation,qasper,0.2,w2_s1,question,64,50,10,5,0.76,4.56,0.652900575301891,0.52,0.7,0.76,0.84,-0.020297581404447554,2.875809893608093,0.73,0.23616666666666666,0.22454901960784313,0.66,3.5,10.0,10.0,190.2,1104.7,0.23182233442641084,0.0018588939995970576,0.26
validation,qasper,0.2,w2_s1,tail16,0,50,10,5,0.78,4.74,0.650613091213497,0.52,0.68,0.78,0.84,-0.02654077474027872,2.8769007539749145,0.726,0.23116666666666666,0.22152941176470586,0.66,3.54,16.0,16.0,308.8,1111.12,0.23229460299396046,0.002273105999920517,0.22
validation,qasper,0.2,w2_s1,tail16,16,50,10,5,0.76,4.76,0.6416853408029879,0.5,0.7,0.76,0.84,-0.026234565898776055,2.8767792272567747,0.716,0.22616666666666668,0.2175294117647059,0.66,3.56,16.0,16.0,308.8,1111.84,0.2325006819289386,0.002220798002090305,0.26
validation,qasper,0.2,w2_s1,tail16,32,50,10,5,0.76,4.78,0.6437717295308039,0.5,0.7,0.78,0.84,-0.027770994901657103,2.876690969467163,0.716,0.22616666666666668,0.21619607843137256,0.64,3.56,16.0,16.0,308.8,1111.84,0.2325006819289386,0.0023054100014269353,0.26
validation,qasper,0.2,w2_s1,tail16,64,50,10,5,0.76,4.98,0.637612234987235,0.5,0.68,0.76,0.84,-0.031760237514972686,2.8767093133926394,0.718,0.22866666666666668,0.21737254901960784,0.64,3.54,16.0,16.0,308.8,1104.04,0.23165989288075495,0.0023186180053744467,0.26
validation,qasper,0.2,w2_s1,tail32,0,50,10,5,0.82,4.48,0.6618238052796876,0.52,0.7,0.82,0.84,-0.012327485289424657,2.877085428237915,0.768,0.25266666666666665,0.24218627450980393,0.7,3.46,32.0,32.0,617.6,1106.64,0.23167578093338104,0.0023808660020586104,0.22
validation,qasper,0.2,w2_s1,tail32,16,50,10,5,0.82,4.56,0.6449481254040077,0.5,0.68,0.8,0.84,-0.014292487613856793,2.8770434188842775,0.7659999999999999,0.25016666666666665,0.24100980392156862,0.7,3.48,32.0,32.0,617.6,1112.5,0.23266312347459453,0.0024155939964111894,0.24
validation,qasper,0.2,w2_s1,tail32,32,50,10,5,0.82,4.56,0.6523198468198469,0.52,0.66,0.8,0.86,-0.01321891762316227,2.8770018577575684,0.758,0.24866666666666667,0.23751960784313725,0.68,3.48,32.0,32.0,617.6,1112.5,0.23266312347459453,0.002471033997135237,0.26
validation,qasper,0.2,w2_s1,tail32,64,50,10,5,0.84,4.68,0.6412825091575091,0.5,0.66,0.8,0.86,-0.022143283300101756,2.8770366859436036,0.77,0.25516666666666665,0.2433627450980392,0.7,3.44,32.0,32.0,617.6,1108.6,0.23224272895050269,0.0023903119924943896,0.26
validation,qasper,0.2,w2_s1,tail64,0,50,10,5,0.8,4.78,0.6426345338231748,0.48,0.7,0.82,0.84,-0.02338588686659932,2.8774449491500853,0.75,0.24516666666666664,0.23321568627450978,0.68,3.46,64.0,64.0,1235.2,1107.36,0.23129841119462,0.0026890139968600126,0.26
validation,qasper,0.2,w2_s1,tail64,16,50,10,5,0.76,4.58,0.6775008424931919,0.56,0.7,0.8,0.84,-0.019351482279598712,2.877629585266113,0.718,0.2333333333333333,0.22337254901960782,0.66,3.5,64.0,64.0,1235.2,1111.36,0.23244651682033754,0.0027721259999088942,0.22
validation,qasper,0.2,w2_s1,tail64,32,50,10,5,0.82,4.28,0.6733060909678557,0.52,0.74,0.84,0.86,-0.01214035101234913,2.8779322147369384,0.768,0.24933333333333332,0.23870588235294118,0.7,3.46,64.0,64.0,1235.2,1109.74,0.23197905587283643,0.002565046001691371,0.22
validation,qasper,0.2,w2_s1,tail64,64,50,10,5,0.8,4.74,0.6300017068252363,0.44,0.74,0.82,0.86,-0.026600682474672795,2.878152027130127,0.754,0.24166666666666667,0.23435294117647057,0.7,3.5,64.0,64.0,1235.2,1107.02,0.23119892412499948,0.0026209120033308863,0.24
