direct_tokens,grad_norm,loss,memory_tokens,mode,seed,step,steps_per_second,training_seconds
88,5.25238037109375,0.6347835659980774,0,direct,53,329,22.536148094223243,133.11946600000374
47,4.322024822235107,0.6355043053627014,41,memory,53,330,22.536148094223243,133.11946600000374
93,7.309854507446289,1.2493292093276978,0,direct,53,331,22.536148094223243,133.11946600000374
87,7.13742208480835,1.2369153499603271,0,direct,53,332,22.536148094223243,133.11946600000374
45,5.483211517333984,0.907015323638916,40,memory,53,333,22.536148094223243,133.11946600000374
377,7.371010780334473,1.112505316734314,0,eager,53,334,22.536148094223243,133.11946600000374
371,10.607627868652344,1.747076153755188,0,eager,53,335,22.536148094223243,133.11946600000374
43,4.8366546630859375,0.7822307348251343,37,memory,53,336,22.536148094223243,133.11946600000374
47,3.870666265487671,0.5190882086753845,40,memory,53,337,22.536148094223243,133.11946600000374
88,6.819531440734863,1.1920570135116577,0,direct,53,338,22.536148094223243,133.11946600000374
47,6.165024280548096,1.0162420272827148,41,memory,53,339,22.536148094223243,133.11946600000374
91,6.960975170135498,1.400063395500183,0,direct,53,340,22.536148094223243,133.11946600000374
45,6.4631218910217285,1.4784163236618042,39,memory,53,341,22.536148094223243,133.11946600000374
82,6.235202312469482,0.5795955061912537,0,direct,53,342,22.536148094223243,133.11946600000374
46,5.854126453399658,1.0280463695526123,39,memory,53,343,22.536148094223243,133.11946600000374
48,6.827003479003906,1.2034746408462524,42,memory,53,344,22.536148094223243,133.11946600000374
370,6.027103900909424,1.0017822980880737,0,eager,53,345,22.536148094223243,133.11946600000374
87,7.620828628540039,0.5934960842132568,0,direct,53,346,22.536148094223243,133.11946600000374
48,5.8638129234313965,0.8435343503952026,42,memory,53,347,22.536148094223243,133.11946600000374
47,7.067414283752441,0.9815011620521545,42,memory,53,348,22.536148094223243,133.11946600000374
374,4.830589294433594,0.8642128109931946,0,eager,53,349,22.536148094223243,133.11946600000374
83,7.8412041664123535,1.7101017236709595,0,direct,53,350,22.536148094223243,133.11946600000374
47,6.857474327087402,1.060423493385315,40,memory,53,351,22.536148094223243,133.11946600000374
49,6.245076656341553,0.8091179132461548,42,memory,53,352,22.536148094223243,133.11946600000374
47,4.933366298675537,0.9063399434089661,42,memory,53,353,22.536148094223243,133.11946600000374
94,6.804621696472168,1.5598284006118774,0,direct,53,354,22.536148094223243,133.11946600000374
386,4.676053047180176,0.7619888186454773,0,eager,53,355,22.536148094223243,133.11946600000374
373,5.893051624298096,1.141242265701294,0,eager,53,356,22.536148094223243,133.11946600000374
53,7.798095703125,1.8022783994674683,47,memory,53,357,22.536148094223243,133.11946600000374
49,4.24562931060791,0.5652889609336853,42,memory,53,358,22.536148094223243,133.11946600000374
44,6.248022556304932,0.9887375235557556,39,memory,53,359,22.536148094223243,133.11946600000374
90,5.4501519203186035,0.7497799396514893,0,direct,53,360,22.536148094223243,133.11946600000374
89,6.5254340171813965,0.7336142659187317,0,direct,53,361,22.536148094223243,133.11946600000374
87,5.693603038787842,0.9213728308677673,0,direct,53,362,22.536148094223243,133.11946600000374
373,7.569425106048584,1.4715328216552734,0,eager,53,363,22.536148094223243,133.11946600000374
50,5.995241165161133,0.6856984496116638,45,memory,53,364,22.536148094223243,133.11946600000374
46,8.14749813079834,1.0609970092773438,39,memory,53,365,22.536148094223243,133.11946600000374
50,4.6894683837890625,0.7672628164291382,45,memory,53,366,22.536148094223243,133.11946600000374
95,7.04710578918457,0.9875399470329285,0,direct,53,367,22.536148094223243,133.11946600000374
90,7.071375846862793,1.3450416326522827,0,direct,53,368,22.536148094223243,133.11946600000374
44,4.800447463989258,0.6233417391777039,39,memory,53,369,22.536148094223243,133.11946600000374
86,7.013213157653809,1.089641809463501,0,direct,53,370,22.536148094223243,133.11946600000374
383,7.03073263168335,1.1646610498428345,0,eager,53,371,22.536148094223243,133.11946600000374
374,5.41128396987915,1.0402545928955078,0,eager,53,372,22.536148094223243,133.11946600000374
46,4.546199798583984,0.4596670866012573,40,memory,53,373,22.536148094223243,133.11946600000374
376,5.0251383781433105,1.2893925905227661,0,eager,53,374,22.536148094223243,133.11946600000374
46,6.185287952423096,1.2061326503753662,39,memory,53,375,22.536148094223243,133.11946600000374
88,5.232898235321045,0.6874610781669617,0,direct,53,376,22.536148094223243,133.11946600000374
90,3.7976951599121094,0.3560695946216583,0,direct,53,377,22.536148094223243,133.11946600000374
89,6.1800947189331055,1.0458076000213623,0,direct,53,378,22.536148094223243,133.11946600000374
45,7.279632568359375,1.2834689617156982,40,memory,53,379,22.536148094223243,133.11946600000374
92,5.385354042053223,0.6027361154556274,0,direct,53,380,22.536148094223243,133.11946600000374
372,6.172042369842529,1.0342185497283936,0,eager,53,381,22.536148094223243,133.11946600000374
46,6.352046012878418,1.0726600885391235,40,memory,53,382,22.536148094223243,133.11946600000374
46,4.59153413772583,0.713772177696228,40,memory,53,383,22.536148094223243,133.11946600000374
47,4.93114709854126,0.6763696074485779,41,memory,53,384,22.536148094223243,133.11946600000374
380,6.344369411468506,1.2939423322677612,0,eager,53,385,22.536148094223243,133.11946600000374
364,6.581360816955566,0.7748348712921143,0,eager,53,386,22.536148094223243,133.11946600000374
367,4.962320804595947,1.2823179960250854,0,eager,53,387,22.536148094223243,133.11946600000374
385,8.276803016662598,1.9614875316619873,0,eager,53,388,22.536148094223243,133.11946600000374
47,7.039445400238037,1.487196683883667,40,memory,53,389,22.536148094223243,133.11946600000374
84,8.27519702911377,1.0694713592529297,0,direct,53,390,22.536148094223243,133.11946600000374
47,9.164206504821777,1.8318842649459839,41,memory,53,391,22.536148094223243,133.11946600000374
48,3.195814609527588,0.41697341203689575,42,memory,53,392,22.536148094223243,133.11946600000374
92,7.098896026611328,1.433807373046875,0,direct,53,393,22.536148094223243,133.11946600000374
375,7.547260761260986,1.2800476551055908,0,eager,53,394,22.536148094223243,133.11946600000374
47,5.025616645812988,0.7278313040733337,41,memory,53,395,22.536148094223243,133.11946600000374
49,4.889288425445557,1.059296727180481,43,memory,53,396,22.536148094223243,133.11946600000374
46,3.8500289916992188,0.6559114456176758,40,memory,53,397,22.536148094223243,133.11946600000374
381,4.963374614715576,0.8553124666213989,0,eager,53,398,22.536148094223243,133.11946600000374
87,6.3727521896362305,1.3597301244735718,0,direct,53,399,22.536148094223243,133.11946600000374
89,4.139837265014648,0.9570485353469849,0,direct,53,400,22.536148094223243,133.11946600000374
82,8.030839920043945,0.7021739482879639,0,direct,53,401,22.536148094223243,133.11946600000374
380,6.767568111419678,1.3718559741973877,0,eager,53,402,22.536148094223243,133.11946600000374
88,5.109066009521484,0.8780924081802368,0,direct,53,403,22.536148094223243,133.11946600000374
46,4.924217224121094,0.7274555563926697,39,memory,53,404,22.536148094223243,133.11946600000374
44,6.360849380493164,0.5885668396949768,37,memory,53,405,22.536148094223243,133.11946600000374
91,5.989803314208984,1.7362921237945557,0,direct,53,406,22.536148094223243,133.11946600000374
376,6.564109802246094,0.9855082035064697,0,eager,53,407,22.536148094223243,133.11946600000374
88,4.581579685211182,0.6515471935272217,0,direct,53,408,22.536148094223243,133.11946600000374
46,6.575695037841797,1.0214914083480835,41,memory,53,409,22.536148094223243,133.11946600000374
47,3.9565658569335938,0.8786711096763611,40,memory,53,410,22.536148094223243,133.11946600000374
378,6.984340190887451,1.6480351686477661,0,eager,53,411,22.536148094223243,133.11946600000374
49,7.61494779586792,0.6426292061805725,43,memory,53,412,22.536148094223243,133.11946600000374
47,7.300034523010254,1.2851678133010864,42,memory,53,413,22.536148094223243,133.11946600000374
48,5.939755439758301,0.7506365180015564,42,memory,53,414,22.536148094223243,133.11946600000374
372,5.418973922729492,1.0349197387695312,0,eager,53,415,22.536148094223243,133.11946600000374
46,6.237364292144775,0.7475966811180115,41,memory,53,416,22.536148094223243,133.11946600000374
88,4.822428226470947,0.8091602325439453,0,direct,53,417,22.536148094223243,133.11946600000374
47,5.6458940505981445,0.8476482629776001,41,memory,53,418,22.536148094223243,133.11946600000374
46,5.621832370758057,1.1323152780532837,40,memory,53,419,22.536148094223243,133.11946600000374
48,5.8040876388549805,0.9050840735435486,42,memory,53,420,22.536148094223243,133.11946600000374
50,5.421243190765381,0.5351447463035583,44,memory,53,421,22.536148094223243,133.11946600000374
43,6.387784481048584,1.0387166738510132,37,memory,53,422,22.536148094223243,133.11946600000374
47,5.788403034210205,0.9810488820075989,42,memory,53,423,22.536148094223243,133.11946600000374
45,5.187502384185791,0.7104077935218811,38,memory,53,424,22.536148094223243,133.11946600000374
89,5.307093143463135,0.8101949095726013,0,direct,53,425,22.536148094223243,133.11946600000374
48,6.8791823387146,0.6563497185707092,43,memory,53,426,22.536148094223243,133.11946600000374
47,4.489464282989502,0.3935472369194031,40,memory,53,427,22.536148094223243,133.11946600000374
386,6.395359039306641,0.8908507227897644,0,eager,53,428,22.536148094223243,133.11946600000374
46,5.546218395233154,0.5678169131278992,41,memory,53,429,22.536148094223243,133.11946600000374
48,4.669403553009033,0.9259189963340759,42,memory,53,430,22.536148094223243,133.11946600000374
45,7.174371719360352,0.858116090297699,39,memory,53,431,22.536148094223243,133.11946600000374
374,6.1116790771484375,1.1106306314468384,0,eager,53,432,22.536148094223243,133.11946600000374
49,4.583608150482178,0.5527891516685486,43,memory,53,433,22.536148094223243,133.11946600000374
47,5.248857021331787,0.6414375901222229,41,memory,53,434,22.536148094223243,133.11946600000374
94,3.330477714538574,0.36481973528862,0,direct,53,435,22.536148094223243,133.11946600000374
46,5.906084060668945,0.3709654211997986,41,memory,53,436,22.536148094223243,133.11946600000374
45,3.972684860229492,0.28589558601379395,40,memory,53,437,22.536148094223243,133.11946600000374
83,4.907047748565674,0.6122235059738159,0,direct,53,438,22.536148094223243,133.11946600000374
45,6.554569244384766,0.7701619863510132,39,memory,53,439,22.536148094223243,133.11946600000374
46,6.380187511444092,1.337006688117981,41,memory,53,440,22.536148094223243,133.11946600000374
46,4.176311016082764,0.41940250992774963,40,memory,53,441,22.536148094223243,133.11946600000374
87,4.577001571655273,0.5059528350830078,0,direct,53,442,22.536148094223243,133.11946600000374
374,7.400361061096191,0.6966822147369385,0,eager,53,443,22.536148094223243,133.11946600000374
49,5.385109901428223,0.7585772275924683,42,memory,53,444,22.536148094223243,133.11946600000374
377,7.8083600997924805,1.7226228713989258,0,eager,53,445,22.536148094223243,133.11946600000374
46,4.567470073699951,0.5780102014541626,39,memory,53,446,22.536148094223243,133.11946600000374
377,5.867312431335449,1.101505160331726,0,eager,53,447,22.536148094223243,133.11946600000374
88,6.1916680335998535,0.9026318788528442,0,direct,53,448,22.536148094223243,133.11946600000374
85,3.713282346725464,0.3017866909503937,0,direct,53,449,22.536148094223243,133.11946600000374
378,5.626776218414307,0.7411229014396667,0,eager,53,450,22.536148094223243,133.11946600000374
375,6.057973384857178,0.8684045076370239,0,eager,53,451,22.536148094223243,133.11946600000374
47,8.186086654663086,0.9604126214981079,40,memory,53,452,22.536148094223243,133.11946600000374
49,5.08286714553833,0.294253408908844,43,memory,53,453,22.536148094223243,133.11946600000374
92,5.527031898498535,0.6992504000663757,0,direct,53,454,22.536148094223243,133.11946600000374
47,7.206441879272461,1.0106205940246582,40,memory,53,455,22.536148094223243,133.11946600000374
379,7.0074357986450195,1.0568405389785767,0,eager,53,456,22.536148094223243,133.11946600000374
89,5.232144355773926,0.508386492729187,0,direct,53,457,22.536148094223243,133.11946600000374
84,6.789559364318848,0.9931350350379944,0,direct,53,458,22.536148094223243,133.11946600000374
100,3.5918684005737305,0.298243910074234,0,direct,53,459,22.536148094223243,133.11946600000374
44,8.320867538452148,1.232391357421875,39,memory,53,460,22.536148094223243,133.11946600000374
50,8.495255470275879,1.8873732089996338,45,memory,53,461,22.536148094223243,133.11946600000374
46,4.079072952270508,0.35509178042411804,39,memory,53,462,22.536148094223243,133.11946600000374
377,5.87007999420166,0.6669951677322388,0,eager,53,463,22.536148094223243,133.11946600000374
378,7.362478256225586,1.0867388248443604,0,eager,53,464,22.536148094223243,133.11946600000374
94,6.369703769683838,1.2142399549484253,0,direct,53,465,22.536148094223243,133.11946600000374
46,4.694891452789307,0.3557382822036743,40,memory,53,466,22.536148094223243,133.11946600000374
87,4.5444183349609375,0.3119926452636719,0,direct,53,467,22.536148094223243,133.11946600000374
48,3.404071807861328,0.3061871826648712,42,memory,53,468,22.536148094223243,133.11946600000374
46,3.8596298694610596,0.2237272560596466,40,memory,53,469,22.536148094223243,133.11946600000374
94,6.571415424346924,0.49147146940231323,0,direct,53,470,22.536148094223243,133.11946600000374
46,4.46564245223999,0.48114997148513794,40,memory,53,471,22.536148094223243,133.11946600000374
45,6.130875110626221,0.6033748984336853,40,memory,53,472,22.536148094223243,133.11946600000374
369,5.958192825317383,0.5784816145896912,0,eager,53,473,22.536148094223243,133.11946600000374
46,5.645413398742676,0.6956774592399597,41,memory,53,474,22.536148094223243,133.11946600000374
95,7.307661533355713,1.1202001571655273,0,direct,53,475,22.536148094223243,133.11946600000374
85,3.928309679031372,0.4428024888038635,0,direct,53,476,22.536148094223243,133.11946600000374
93,7.347545623779297,0.699866771697998,0,direct,53,477,22.536148094223243,133.11946600000374
89,6.301064491271973,0.6434562802314758,0,direct,53,478,22.536148094223243,133.11946600000374
50,5.044572353363037,0.8136677145957947,45,memory,53,479,22.536148094223243,133.11946600000374
91,5.240638732910156,0.7196411490440369,0,direct,53,480,22.536148094223243,133.11946600000374
47,4.179478645324707,0.44225090742111206,42,memory,53,481,22.536148094223243,133.11946600000374
84,5.016208648681641,1.31190824508667,0,direct,53,482,22.536148094223243,133.11946600000374
88,5.416926383972168,0.8468878865242004,0,direct,53,483,22.536148094223243,133.11946600000374
377,9.549141883850098,1.5231784582138062,0,eager,53,484,22.536148094223243,133.11946600000374
376,7.823956489562988,1.761132001876831,0,eager,53,485,22.536148094223243,133.11946600000374
380,4.8394341468811035,0.6619637608528137,0,eager,53,486,22.536148094223243,133.11946600000374
50,3.3799214363098145,0.5026557445526123,44,memory,53,487,22.536148094223243,133.11946600000374
90,3.9237937927246094,0.5083470940589905,0,direct,53,488,22.536148094223243,133.11946600000374
368,8.202921867370605,2.1395182609558105,0,eager,53,489,22.536148094223243,133.11946600000374
90,5.751925468444824,1.0800071954727173,0,direct,53,490,22.536148094223243,133.11946600000374
48,3.859104633331299,0.3268686532974243,42,memory,53,491,22.536148094223243,133.11946600000374
88,3.1111998558044434,0.3426578938961029,0,direct,53,492,22.536148094223243,133.11946600000374
375,4.459304332733154,0.9370056390762329,0,eager,53,493,22.536148094223243,133.11946600000374
51,5.682710647583008,0.22620820999145508,45,memory,53,494,22.536148094223243,133.11946600000374
87,7.8745222091674805,1.111392855644226,0,direct,53,495,22.536148094223243,133.11946600000374
89,5.696532726287842,0.9353387951850891,0,direct,53,496,22.536148094223243,133.11946600000374
375,4.451335906982422,0.4869232177734375,0,eager,53,497,22.536148094223243,133.11946600000374
85,4.298061847686768,0.5911872982978821,0,direct,53,498,22.536148094223243,133.11946600000374
93,5.7283549308776855,1.022062063217163,0,direct,53,499,22.536148094223243,133.11946600000374
43,6.445901870727539,1.0521713495254517,38,memory,53,500,22.536148094223243,133.11946600000374
46,3.369718313217163,0.23812231421470642,39,memory,53,501,22.536148094223243,133.11946600000374
49,4.974652290344238,0.3404267728328705,42,memory,53,502,22.536148094223243,133.11946600000374
46,6.499650001525879,0.8920907974243164,41,memory,53,503,22.536148094223243,133.11946600000374
45,5.9515380859375,0.9144545793533325,40,memory,53,504,22.536148094223243,133.11946600000374
90,7.789290904998779,0.795155942440033,0,direct,53,505,22.536148094223243,133.11946600000374
91,9.26973819732666,1.1274210214614868,0,direct,53,506,22.536148094223243,133.11946600000374
380,4.44618034362793,0.7012978196144104,0,eager,53,507,22.536148094223243,133.11946600000374
45,2.4964599609375,0.10814356803894043,39,memory,53,508,22.536148094223243,133.11946600000374
49,3.565526247024536,0.48874348402023315,44,memory,53,509,22.536148094223243,133.11946600000374
91,3.70941424369812,0.25655391812324524,0,direct,53,510,22.536148094223243,133.11946600000374
46,4.286261558532715,0.43653786182403564,40,memory,53,511,22.536148094223243,133.11946600000374
47,4.269503593444824,0.3988741338253021,40,memory,53,512,22.536148094223243,133.11946600000374
49,5.280489444732666,0.4954814314842224,42,memory,53,513,22.536148094223243,133.11946600000374
46,3.9592676162719727,0.4470590054988861,40,memory,53,514,22.536148094223243,133.11946600000374
374,5.469457626342773,1.1794978380203247,0,eager,53,515,22.536148094223243,133.11946600000374
46,5.959332466125488,0.6975793838500977,41,memory,53,516,22.536148094223243,133.11946600000374
90,3.3257663249969482,0.4308042526245117,0,direct,53,517,22.536148094223243,133.11946600000374
53,5.096038341522217,0.9537516832351685,47,memory,53,518,22.536148094223243,133.11946600000374
45,2.702904462814331,0.21418526768684387,39,memory,53,519,22.536148094223243,133.11946600000374
47,3.569498062133789,0.2651367783546448,41,memory,53,520,22.536148094223243,133.11946600000374
86,1.0109988451004028,0.054404366761446,0,direct,53,521,22.536148094223243,133.11946600000374
49,3.9612247943878174,0.32616597414016724,43,memory,53,522,22.536148094223243,133.11946600000374
380,6.189522743225098,0.9165219068527222,0,eager,53,523,22.536148094223243,133.11946600000374
50,3.6113619804382324,0.3308108448982239,44,memory,53,524,22.536148094223243,133.11946600000374
46,0.6885061264038086,0.03338058665394783,40,memory,53,525,22.536148094223243,133.11946600000374
49,6.10989236831665,1.0293762683868408,43,memory,53,526,22.536148094223243,133.11946600000374
45,4.874093055725098,0.5473447442054749,40,memory,53,527,22.536148094223243,133.11946600000374
50,3.598588705062866,0.32105404138565063,44,memory,53,528,22.536148094223243,133.11946600000374
370,6.200939178466797,1.0174611806869507,0,eager,53,529,22.536148094223243,133.11946600000374
376,6.042675971984863,0.9050703644752502,0,eager,53,530,22.536148094223243,133.11946600000374
87,3.0432515144348145,0.3783257007598877,0,direct,53,531,22.536148094223243,133.11946600000374
372,8.752708435058594,0.7075268626213074,0,eager,53,532,22.536148094223243,133.11946600000374
46,3.226940870285034,0.23195506632328033,41,memory,53,533,22.536148094223243,133.11946600000374
377,6.724967002868652,0.7407811880111694,0,eager,53,534,22.536148094223243,133.11946600000374
47,5.699062347412109,0.61270672082901,41,memory,53,535,22.536148094223243,133.11946600000374
47,2.926197052001953,0.2411532998085022,40,memory,53,536,22.536148094223243,133.11946600000374
49,3.7792372703552246,0.19872210919857025,43,memory,53,537,22.536148094223243,133.11946600000374
384,7.005603790283203,0.6103533506393433,0,eager,53,538,22.536148094223243,133.11946600000374
368,9.112709045410156,0.8911991715431213,0,eager,53,539,22.536148094223243,133.11946600000374
47,5.861730098724365,0.6147732138633728,41,memory,53,540,22.536148094223243,133.11946600000374
48,3.7619383335113525,0.3693707287311554,42,memory,53,541,22.536148094223243,133.11946600000374
87,2.707092761993408,0.2643047869205475,0,direct,53,542,22.536148094223243,133.11946600000374
376,8.11591625213623,0.528450071811676,0,eager,53,543,22.536148094223243,133.11946600000374
374,5.862645626068115,1.0348846912384033,0,eager,53,544,22.536148094223243,133.11946600000374
87,3.209667921066284,0.10343824326992035,0,direct,53,545,22.536148094223243,133.11946600000374
43,6.812492370605469,0.8482725620269775,37,memory,53,546,22.536148094223243,133.11946600000374
45,3.0892679691314697,0.18869146704673767,39,memory,53,547,22.536148094223243,133.11946600000374
48,2.030348300933838,0.12428227812051773,42,memory,53,548,22.536148094223243,133.11946600000374
50,5.534536361694336,0.6859659552574158,45,memory,53,549,22.536148094223243,133.11946600000374
50,2.0127129554748535,0.09818033874034882,44,memory,53,550,22.536148094223243,133.11946600000374
87,3.726928949356079,0.3708140552043915,0,direct,53,551,22.536148094223243,133.11946600000374
47,0.39147067070007324,0.012947752140462399,40,memory,53,552,22.536148094223243,133.11946600000374
89,4.040630340576172,0.7181192636489868,0,direct,53,553,22.536148094223243,133.11946600000374
365,4.838421821594238,1.0011004209518433,0,eager,53,554,22.536148094223243,133.11946600000374
88,2.7812154293060303,0.251077264547348,0,direct,53,555,22.536148094223243,133.11946600000374
375,8.221896171569824,1.0596797466278076,0,eager,53,556,22.536148094223243,133.11946600000374
46,5.590948104858398,0.4466789960861206,39,memory,53,557,22.536148094223243,133.11946600000374
49,4.00793981552124,0.3844328224658966,42,memory,53,558,22.536148094223243,133.11946600000374
47,3.1789932250976562,0.12795762717723846,41,memory,53,559,22.536148094223243,133.11946600000374
46,4.317643642425537,0.472826212644577,39,memory,53,560,22.536148094223243,133.11946600000374
371,5.186456680297852,0.5706726908683777,0,eager,53,561,22.536148094223243,133.11946600000374
44,3.3483080863952637,0.25907573103904724,39,memory,53,562,22.536148094223243,133.11946600000374
379,9.276731491088867,0.8051816821098328,0,eager,53,563,22.536148094223243,133.11946600000374
383,4.782217502593994,0.617550253868103,0,eager,53,564,22.536148094223243,133.11946600000374
46,4.854743957519531,0.46644434332847595,40,memory,53,565,22.536148094223243,133.11946600000374
381,6.333662986755371,0.7107035517692566,0,eager,53,566,22.536148094223243,133.11946600000374
380,5.080610752105713,0.5849622488021851,0,eager,53,567,22.536148094223243,133.11946600000374
44,5.487123489379883,0.15867824852466583,39,memory,53,568,22.536148094223243,133.11946600000374
90,3.134742498397827,0.36109459400177,0,direct,53,569,22.536148094223243,133.11946600000374
375,7.071235656738281,0.7807124853134155,0,eager,53,570,22.536148094223243,133.11946600000374
46,6.078599452972412,0.5974432229995728,40,memory,53,571,22.536148094223243,133.11946600000374
391,7.368518352508545,1.080896258354187,0,eager,53,572,22.536148094223243,133.11946600000374
45,5.673172950744629,0.3343401253223419,38,memory,53,573,22.536148094223243,133.11946600000374
89,6.1128644943237305,0.6431512832641602,0,direct,53,574,22.536148094223243,133.11946600000374
91,5.260169506072998,0.8735862374305725,0,direct,53,575,22.536148094223243,133.11946600000374
91,6.207900047302246,0.7230581641197205,0,direct,53,576,22.536148094223243,133.11946600000374
90,5.256562232971191,0.45262154936790466,0,direct,53,577,22.536148094223243,133.11946600000374
373,13.860174179077148,2.111424207687378,0,eager,53,578,22.536148094223243,133.11946600000374
90,6.3640828132629395,0.6728048324584961,0,direct,53,579,22.536148094223243,133.11946600000374
82,1.5001225471496582,0.0681479349732399,0,direct,53,580,22.536148094223243,133.11946600000374
46,3.1573610305786133,0.10228434950113297,40,memory,53,581,22.536148094223243,133.11946600000374
88,2.87935209274292,0.3896978497505188,0,direct,53,582,22.536148094223243,133.11946600000374
373,10.458308219909668,0.9847993850708008,0,eager,53,583,22.536148094223243,133.11946600000374
46,4.163570880889893,0.15929089486598969,41,memory,53,584,22.536148094223243,133.11946600000374
377,9.133200645446777,0.7263876795768738,0,eager,53,585,22.536148094223243,133.11946600000374
373,5.604711055755615,0.6051323413848877,0,eager,53,586,22.536148094223243,133.11946600000374
383,7.217521667480469,0.618127703666687,0,eager,53,587,22.536148094223243,133.11946600000374
365,5.828162670135498,0.8509424924850464,0,eager,53,588,22.536148094223243,133.11946600000374
89,4.608197212219238,0.3669869899749756,0,direct,53,589,22.536148094223243,133.11946600000374
365,4.583569049835205,0.5704776644706726,0,eager,53,590,22.536148094223243,133.11946600000374
47,0.8084195256233215,0.03219298645853996,40,memory,53,591,22.536148094223243,133.11946600000374
84,3.2623634338378906,0.2858559191226959,0,direct,53,592,22.536148094223243,133.11946600000374
48,5.588672637939453,0.6126187443733215,41,memory,53,593,22.536148094223243,133.11946600000374
383,9.015620231628418,0.7159033417701721,0,eager,53,594,22.536148094223243,133.11946600000374
51,4.67152738571167,0.1930473893880844,45,memory,53,595,22.536148094223243,133.11946600000374
44,6.257311820983887,0.7793017029762268,38,memory,53,596,22.536148094223243,133.11946600000374
46,0.704081118106842,0.027091139927506447,40,memory,53,597,22.536148094223243,133.11946600000374
48,3.5249218940734863,0.29356712102890015,43,memory,53,598,22.536148094223243,133.11946600000374
93,5.464878082275391,0.37781813740730286,0,direct,53,599,22.536148094223243,133.11946600000374
87,3.907747507095337,0.17045708000659943,0,direct,53,600,22.536148094223243,133.11946600000374
92,7.336142539978027,0.4396134912967682,0,direct,53,601,22.536148094223243,133.11946600000374
47,5.229748249053955,0.48811379075050354,41,memory,53,602,22.536148094223243,133.11946600000374
96,3.0579257011413574,0.16785065829753876,0,direct,53,603,22.536148094223243,133.11946600000374
90,6.3217926025390625,0.5070633292198181,0,direct,53,604,22.536148094223243,133.11946600000374
48,0.8662399649620056,0.02534191682934761,42,memory,53,605,22.536148094223243,133.11946600000374
379,7.546511173248291,1.412035584449768,0,eager,53,606,22.536148094223243,133.11946600000374
86,12.100715637207031,0.4050566256046295,0,direct,53,607,22.536148094223243,133.11946600000374
382,9.481030464172363,1.3410812616348267,0,eager,53,608,22.536148094223243,133.11946600000374
45,4.228255271911621,0.36649802327156067,38,memory,53,609,22.536148094223243,133.11946600000374
47,5.223560333251953,0.1635371446609497,42,memory,53,610,22.536148094223243,133.11946600000374
47,3.8571503162384033,0.2281770408153534,42,memory,53,611,22.536148094223243,133.11946600000374
375,3.035733461380005,0.4627693295478821,0,eager,53,612,22.536148094223243,133.11946600000374
46,2.52329683303833,0.23205254971981049,41,memory,53,613,22.536148094223243,133.11946600000374
377,3.182870864868164,0.3779444396495819,0,eager,53,614,22.536148094223243,133.11946600000374
46,2.073519229888916,0.08234024047851562,40,memory,53,615,22.536148094223243,133.11946600000374
87,1.0442965030670166,0.04514242708683014,0,direct,53,616,22.536148094223243,133.11946600000374
47,0.32716286182403564,0.009655829519033432,40,memory,53,617,22.536148094223243,133.11946600000374
48,5.374582767486572,0.1846141368150711,42,memory,53,618,22.536148094223243,133.11946600000374
384,5.265467166900635,0.7246593832969666,0,eager,53,619,22.536148094223243,133.11946600000374
50,4.824712753295898,0.33869150280952454,45,memory,53,620,22.536148094223243,133.11946600000374
50,5.283775329589844,0.28672125935554504,45,memory,53,621,22.536148094223243,133.11946600000374
85,1.1871821880340576,0.030889341607689857,0,direct,53,622,22.536148094223243,133.11946600000374
372,2.7306995391845703,0.1787988394498825,0,eager,53,623,22.536148094223243,133.11946600000374
88,5.995872974395752,0.48025721311569214,0,direct,53,624,22.536148094223243,133.11946600000374
91,4.5592265129089355,0.19900795817375183,0,direct,53,625,22.536148094223243,133.11946600000374
83,2.212181568145752,0.15622027218341827,0,direct,53,626,22.536148094223243,133.11946600000374
48,3.07318377494812,0.18532398343086243,42,memory,53,627,22.536148094223243,133.11946600000374
47,1.5360270738601685,0.04831797257065773,40,memory,53,628,22.536148094223243,133.11946600000374
45,3.703096866607666,0.2424481064081192,40,memory,53,629,22.536148094223243,133.11946600000374
382,4.932331085205078,0.47402268648147583,0,eager,53,630,22.536148094223243,133.11946600000374
87,0.23339931666851044,0.008138222619891167,0,direct,53,631,22.536148094223243,133.11946600000374
369,7.904479503631592,1.3953735828399658,0,eager,53,632,22.536148094223243,133.11946600000374
388,10.313847541809082,1.7554980516433716,0,eager,53,633,22.536148094223243,133.11946600000374
46,0.2607268989086151,0.007153887767344713,41,memory,53,634,22.536148094223243,133.11946600000374
51,0.9372013211250305,0.04266072064638138,45,memory,53,635,22.536148094223243,133.11946600000374
43,0.25239813327789307,0.007433508522808552,38,memory,53,636,22.536148094223243,133.11946600000374
89,3.943692207336426,0.4764045774936676,0,direct,53,637,22.536148094223243,133.11946600000374
45,6.129350662231445,0.10130283236503601,39,memory,53,638,22.536148094223243,133.11946600000374
46,1.8953496217727661,0.07626617699861526,41,memory,53,639,22.536148094223243,133.11946600000374
49,8.431173324584961,0.5016334056854248,43,memory,53,640,22.536148094223243,133.11946600000374
47,1.7252126932144165,0.05622568354010582,41,memory,53,641,22.536148094223243,133.11946600000374
46,2.6091532707214355,0.05937027931213379,39,memory,53,642,22.536148094223243,133.11946600000374
46,0.5423851013183594,0.018889812752604485,40,memory,53,643,22.536148094223243,133.11946600000374
376,8.863131523132324,0.4568656086921692,0,eager,53,644,22.536148094223243,133.11946600000374
