any_evidence,budget,candidate_chunks,chain_completion,condition,dataset,depth,evidence_coverage,exact_evidence_identity,example_id,fraction,frontier_projection,gist_comparisons,materialized_kv_fraction,materialized_kv_tokens,routing_seconds,seed,unique_selected_chunks
1.0,87,290,1.0,chunk_closure_query_frontier,qasper,2,0.17333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,query,13050,0.2997736337177967,2781,0.7633449999848381,53,87
1.0,6,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,memory,111,0.05405405405405406,192,0.00958310003625229,53,6
1.0,6,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,memory,444,0.05405405405405406,192,0.020106300013139844,53,6
1.0,6,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,query,444,0.05405405405405406,192,0.01805170002626255,53,6
1.0,12,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,memory,111,0.10810810810810811,384,0.013177599990740418,53,12
1.0,12,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,memory,777,0.10810810810810811,384,0.0354634000104852,53,12
1.0,12,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,query,777,0.10810810810810811,384,0.03257360000861809,53,12
1.0,23,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,memory,111,0.2072072072072072,736,0.017173700034618378,53,23
1.0,23,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,memory,1443,0.2072072072072072,736,0.08202760003041476,53,23
1.0,23,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,query,1443,0.2072072072072072,736,0.09367739997105673,53,23
1.0,34,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,memory,111,0.3063063063063063,1088,0.027652199962176383,53,34
1.0,34,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,memory,1998,0.3063063063063063,1088,0.1547118999878876,53,34
1.0,34,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,query,1998,0.3063063063063063,1088,0.13826979999430478,53,34
0.0,8,148,0.0,one_shot,qasper,1,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,memory,148,0.05429480381760339,256,0.010793900000862777,53,8
0.0,8,148,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,memory,740,0.05429480381760339,256,0.025077000027522445,53,8
1.0,8,148,1.0,chunk_closure_query_frontier,qasper,2,0.07142857142857142,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,query,740,0.05429480381760339,256,0.02282119996380061,53,8
1.0,15,148,1.0,one_shot,qasper,1,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,memory,148,0.10180275715800637,480,0.019239699991885573,53,15
0.0,15,148,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,memory,1332,0.10180275715800637,480,0.04651339998235926,53,15
1.0,15,148,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,query,1332,0.10180275715800637,480,0.04813040001317859,53,15
1.0,30,148,1.0,one_shot,qasper,1,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,memory,148,0.20360551431601273,960,0.020686700008809566,53,30
1.0,30,148,1.0,chunk_closure_memory_frontier,qasper,2,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,memory,2368,0.20360551431601273,960,0.12697049998678267,53,30
1.0,30,148,1.0,chunk_closure_query_frontier,qasper,2,0.2857142857142857,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,query,2368,0.20360551431601273,960,0.11566479998873547,53,30
1.0,45,148,1.0,one_shot,qasper,1,0.35714285714285715,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,memory,148,0.3054082714740191,1440,0.03191060002427548,53,45
1.0,45,148,1.0,chunk_closure_memory_frontier,qasper,2,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,memory,3552,0.3054082714740191,1440,0.234213899995666,53,45
1.0,45,148,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,query,3552,0.3054082714740191,1440,0.2331455000094138,53,45
1.0,11,206,1.0,one_shot,qasper,1,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,memory,206,0.05340615991503565,352,0.013456700020469725,53,11
1.0,11,206,1.0,chunk_closure_memory_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,memory,1442,0.05340615991503565,352,0.03518249996704981,53,11
1.0,11,206,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,query,1442,0.05340615991503565,352,0.034800600027665496,53,11
1.0,21,206,1.0,one_shot,qasper,1,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,memory,206,0.10195721438324988,672,0.01598189998185262,53,21
1.0,21,206,1.0,chunk_closure_memory_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,memory,2472,0.10195721438324988,672,0.07624910003505647,53,21
1.0,21,206,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,query,2472,0.10195721438324988,672,0.08377889997791499,53,21
1.0,42,206,1.0,one_shot,qasper,1,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,memory,206,0.20391442876649976,1344,0.029198599979281425,53,42
1.0,42,206,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,memory,4532,0.20391442876649976,1344,0.2037519999430515,53,42
1.0,42,206,1.0,chunk_closure_query_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,query,4532,0.20391442876649976,1344,0.2107325000106357,53,42
1.0,62,206,1.0,one_shot,qasper,1,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,memory,206,0.30101653770292824,1984,0.0499155999859795,53,62
1.0,62,206,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,memory,6592,0.30101653770292824,1984,0.3766621999675408,53,62
1.0,62,206,1.0,chunk_closure_query_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,query,6592,0.30101653770292824,1984,0.38112439995165914,53,62
1.0,4,72,1.0,one_shot,qasper,1,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,memory,72,0.05606657906263688,128,0.008554000000003725,53,4
1.0,4,72,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,memory,216,0.05606657906263688,128,0.013830400013830513,53,4
1.0,4,72,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,query,216,0.05606657906263688,128,0.01596419996349141,53,4
1.0,8,72,1.0,one_shot,qasper,1,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,memory,72,0.11213315812527376,256,0.00982739997562021,53,8
1.0,8,72,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,memory,360,0.11213315812527376,256,0.027040000015404075,53,8
1.0,8,72,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,query,360,0.11213315812527376,256,0.027193100017029792,53,8
1.0,15,72,1.0,one_shot,qasper,1,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,memory,72,0.2102496714848883,480,0.017687999992631376,53,15
1.0,15,72,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,memory,648,0.2102496714848883,480,0.054274800000712276,53,15
1.0,15,72,1.0,chunk_closure_query_frontier,qasper,2,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,query,648,0.2102496714848883,480,0.04842500004451722,53,15
1.0,22,72,1.0,one_shot,qasper,1,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,memory,72,0.30836618484450284,704,0.016413500008638948,53,22
1.0,22,72,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,memory,864,0.30836618484450284,704,0.07183919998351485,53,22
1.0,22,72,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,query,864,0.30836618484450284,704,0.07570649997796863,53,22
1.0,4,68,1.0,one_shot,qasper,1,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,memory,68,0.05901337021668972,128,0.0066417999914847314,53,4
1.0,4,68,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,memory,204,0.05901337021668972,128,0.016643600014504045,53,4
1.0,4,68,1.0,chunk_closure_query_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,query,204,0.05901337021668972,128,0.01779579999856651,53,4
1.0,7,68,1.0,one_shot,qasper,1,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,memory,68,0.103273397879207,224,0.0070603000349365175,53,7
1.0,7,68,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,memory,340,0.103273397879207,224,0.02388630004134029,53,7
1.0,7,68,1.0,chunk_closure_query_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,query,340,0.103273397879207,224,0.020964200026355684,53,7
1.0,14,68,1.0,one_shot,qasper,1,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,memory,68,0.206546795758414,448,0.012801199976820499,53,14
1.0,14,68,1.0,chunk_closure_memory_frontier,qasper,2,0.8333333333333334,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,memory,544,0.206546795758414,448,0.04039249999914318,53,14
1.0,14,68,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,query,544,0.206546795758414,448,0.04577119997702539,53,14
1.0,21,68,1.0,one_shot,qasper,1,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,memory,68,0.30982019363762103,672,0.018088000011630356,53,21
1.0,21,68,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,memory,816,0.30982019363762103,672,0.0782422999618575,53,21
1.0,21,68,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,query,816,0.3065928999538958,665,0.07047949999105185,53,21
1.0,9,161,1.0,one_shot,qasper,1,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,memory,161,0.055933190910856474,288,0.014475799980573356,53,9
1.0,9,161,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,memory,966,0.055933190910856474,288,0.028476600011345,53,9
1.0,9,161,1.0,chunk_closure_query_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,query,966,0.055933190910856474,288,0.028891800029668957,53,9
1.0,17,161,1.0,one_shot,qasper,1,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,memory,161,0.1056515828316178,544,0.013513899990357459,53,17
1.0,17,161,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,memory,1610,0.1056515828316178,544,0.0591796999797225,53,17
1.0,17,161,1.0,chunk_closure_query_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,query,1610,0.1056515828316178,544,0.057570000004488975,53,17
1.0,33,161,1.0,one_shot,qasper,1,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,memory,161,0.20508836667314043,1056,0.022457599989138544,53,33
1.0,33,161,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,memory,2898,0.20508836667314043,1056,0.14501159999053925,53,33
1.0,33,161,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,query,2898,0.20508836667314043,1056,0.13834109995514154,53,33
1.0,49,161,1.0,one_shot,qasper,1,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,memory,161,0.30452515051466306,1568,0.030606499989517033,53,49
1.0,49,161,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,memory,4186,0.30452515051466306,1568,0.2738155999686569,53,49
1.0,49,161,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,query,4186,0.30452515051466306,1568,0.26706430001650006,53,49
1.0,10,189,1.0,one_shot,qasper,1,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,memory,189,0.05310321938267507,320,0.011349799984600395,53,10
1.0,10,189,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,memory,1134,0.05310321938267507,320,0.030565099965315312,53,10
1.0,10,189,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,query,1134,0.05310321938267507,320,0.033209300017915666,53,10
1.0,19,189,1.0,one_shot,qasper,1,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,memory,189,0.10089611682708265,608,0.015353500028140843,53,19
1.0,19,189,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,memory,2079,0.10089611682708265,608,0.07164560002274811,53,19
1.0,19,189,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,query,2079,0.10089611682708265,608,0.06611309997970238,53,19
1.0,38,189,1.0,one_shot,qasper,1,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,memory,189,0.2017922336541653,1216,0.024313800036907196,53,38
1.0,38,189,1.0,chunk_closure_memory_frontier,qasper,2,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,memory,3780,0.2017922336541653,1216,0.18399499997030944,53,38
1.0,38,189,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,query,3780,0.2017922336541653,1216,0.1778150000027381,53,38
1.0,57,189,1.0,one_shot,qasper,1,0.5,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,memory,189,0.3026883504812479,1824,0.03812889999244362,53,57
1.0,57,189,1.0,chunk_closure_memory_frontier,qasper,2,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,memory,5670,0.3026883504812479,1824,0.3403646999504417,53,57
1.0,57,189,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,query,5670,0.3026883504812479,1824,0.3750685000559315,53,57
1.0,9,170,1.0,one_shot,qasper,1,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.05,memory,170,0.052999631947000365,288,0.0109148999908939,53,9
1.0,9,170,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.05,memory,1020,0.052999631947000365,288,0.028633999987505376,53,9
1.0,9,170,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.05,query,1020,0.052999631947000365,288,0.03256130003137514,53,9
1.0,17,170,1.0,one_shot,qasper,1,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,memory,170,0.10011041589988959,544,0.02661539998371154,53,17
1.0,17,170,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,memory,1700,0.10011041589988959,544,0.07987499999580905,53,17
1.0,17,170,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,query,1700,0.10011041589988959,544,0.07963029999518767,53,17
1.0,34,170,1.0,one_shot,qasper,1,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2,memory,170,0.20022083179977918,1088,0.031024200026877224,53,34
1.0,34,170,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2,memory,3060,0.20022083179977918,1088,0.1844837000244297,53,34
1.0,34,170,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2,query,3060,0.20022083179977918,1088,0.15336070000194013,53,34
1.0,51,170,1.0,one_shot,qasper,1,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.3,memory,170,0.30033124769966874,1632,0.03457750001689419,53,51
1.0,51,170,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.3,memory,4590,0.30033124769966874,1632,0.28718709998065606,53,51
1.0,51,170,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.3,query,4590,0.30033124769966874,1632,0.28782590001355857,53,51
1.0,2,39,0.0,one_shot,hotpotqa,1,0.25,0.0,5adc3aff5542996e685252eb,0.05,memory,39,0.05258833196384552,64,0.008984999964013696,71,2
1.0,2,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5adc3aff5542996e685252eb,0.05,memory,78,0.05258833196384552,64,0.009958400041796267,71,2
1.0,2,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5adc3aff5542996e685252eb,0.05,query,78,0.027115858668857847,33,0.010487699997611344,71,2
1.0,4,39,1.0,one_shot,hotpotqa,1,0.75,0.0,5adc3aff5542996e685252eb,0.1,memory,39,0.07970419063270337,97,0.010434800002258271,71,4
1.0,4,39,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5adc3aff5542996e685252eb,0.1,memory,117,0.10517666392769104,128,0.01534209999954328,71,4
1.0,4,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5adc3aff5542996e685252eb,0.1,query,117,0.07970419063270337,97,0.016810699948109686,71,4
1.0,8,39,1.0,one_shot,hotpotqa,1,0.75,0.0,5adc3aff5542996e685252eb,0.2,memory,39,0.1848808545603944,225,0.012930599972605705,71,8
1.0,8,39,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5adc3aff5542996e685252eb,0.2,memory,195,0.1848808545603944,225,0.025470599997788668,71,8
1.0,8,39,1.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5adc3aff5542996e685252eb,0.2,query,195,0.1848808545603944,225,0.033256799972150475,71,8
1.0,12,39,1.0,one_shot,hotpotqa,1,0.75,0.0,5adc3aff5542996e685252eb,0.3,memory,39,0.2900575184880855,353,0.010961499996483326,71,12
1.0,12,39,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5adc3aff5542996e685252eb,0.3,memory,273,0.2900575184880855,353,0.039048500009812415,71,12
1.0,12,39,1.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5adc3aff5542996e685252eb,0.3,query,273,0.2900575184880855,353,0.03535199997713789,71,12
1.0,2,40,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab56db7554299494045efc6,0.05,memory,40,0.05035405192761605,64,0.00788220000686124,71,2
1.0,2,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.05,memory,80,0.05035405192761605,64,0.010868399986065924,71,2
1.0,2,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.05,query,80,0.05035405192761605,64,0.009634599962737411,71,2
1.0,4,40,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab56db7554299494045efc6,0.1,memory,40,0.1007081038552321,128,0.00671599997440353,71,4
1.0,4,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.1,memory,120,0.1007081038552321,128,0.014577900001313537,71,4
1.0,4,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.1,query,120,0.1007081038552321,128,0.013447200006339699,71,4
1.0,8,40,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab56db7554299494045efc6,0.2,memory,40,0.2014162077104642,256,0.011088399973232299,71,8
1.0,8,40,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5ab56db7554299494045efc6,0.2,memory,200,0.2014162077104642,256,0.021466600010171533,71,8
1.0,8,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.2,query,200,0.2014162077104642,256,0.023660499951802194,71,8
1.0,12,40,1.0,one_shot,hotpotqa,1,0.5,0.0,5ab56db7554299494045efc6,0.3,memory,40,0.3021243115656963,384,0.009985100012272596,71,12
1.0,12,40,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5ab56db7554299494045efc6,0.3,memory,280,0.3021243115656963,384,0.03636789997108281,71,12
1.0,12,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.3,query,280,0.3021243115656963,384,0.037769699993077666,71,12
0.0,3,48,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab2b863554299295394685a,0.05,memory,48,0.06278613472858077,96,0.007750399992801249,71,3
0.0,3,48,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab2b863554299295394685a,0.05,memory,144,0.06278613472858077,96,0.014299999980721623,71,3
0.0,3,48,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5ab2b863554299295394685a,0.05,query,144,0.06278613472858077,96,0.013695199973881245,71,3
1.0,5,48,0.0,one_shot,hotpotqa,1,0.3333333333333333,0.0,5ab2b863554299295394685a,0.1,memory,48,0.10464355788096795,160,0.006959799968171865,71,5
0.0,5,48,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab2b863554299295394685a,0.1,memory,192,0.10464355788096795,160,0.018739799968898296,71,5
1.0,5,48,0.0,chunk_closure_query_frontier,hotpotqa,2,0.3333333333333333,0.0,5ab2b863554299295394685a,0.1,query,192,0.10464355788096795,160,0.01613879995420575,71,5
1.0,10,48,0.0,one_shot,hotpotqa,1,0.3333333333333333,0.0,5ab2b863554299295394685a,0.2,memory,48,0.20470896010464357,313,0.009711999970022589,71,10
1.0,10,48,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.3333333333333333,0.0,5ab2b863554299295394685a,0.2,memory,288,0.2092871157619359,320,0.033862799988128245,71,10
1.0,10,48,1.0,chunk_closure_query_frontier,hotpotqa,2,0.6666666666666666,0.0,5ab2b863554299295394685a,0.2,query,288,0.20470896010464357,313,0.0286437000031583,71,10
1.0,15,48,1.0,one_shot,hotpotqa,1,0.6666666666666666,0.0,5ab2b863554299295394685a,0.3,memory,48,0.30935251798561153,473,0.013063499995041639,71,15
1.0,15,48,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.6666666666666666,0.0,5ab2b863554299295394685a,0.3,memory,432,0.30935251798561153,473,0.05145359999733046,71,15
1.0,15,48,1.0,chunk_closure_query_frontier,hotpotqa,2,0.6666666666666666,0.0,5ab2b863554299295394685a,0.3,query,432,0.30935251798561153,473,0.05240179999964312,71,15
1.0,2,36,0.0,one_shot,hotpotqa,1,0.25,0.0,5a710a915542994082a3e504,0.05,memory,36,0.05555555555555555,64,0.007047599996440113,71,2
1.0,2,36,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5a710a915542994082a3e504,0.05,memory,72,0.05555555555555555,64,0.011846199980936944,71,2
1.0,2,36,1.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5a710a915542994082a3e504,0.05,query,72,0.05555555555555555,64,0.008887000032700598,71,2
1.0,4,36,1.0,one_shot,hotpotqa,1,0.5,0.0,5a710a915542994082a3e504,0.1,memory,36,0.1111111111111111,128,0.00688950001494959,71,4
1.0,4,36,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5a710a915542994082a3e504,0.1,memory,108,0.1111111111111111,128,0.014525900012813509,71,4
1.0,4,36,1.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5a710a915542994082a3e504,0.1,query,108,0.1111111111111111,128,0.013666999991983175,71,4
