any_evidence,bridge_locality_score,budget_parents,candidate_parents,chain_completion,condition,cross_parent_transitions,dataset,evidence_coverage,exact_evidence_identity,example_id,fraction,local_entropy,local_nodes_activated_per_parent,local_nodes_explored,local_vs_parent_similarity_ratio,materialized_kv_fraction,materialized_kv_tokens,native_qk_comparisons,parent_entropy,path_depth,repeated_parent_transitions,routing_seconds,seed,semantic_gist_comparisons,unique_parents_selected
0.0,0,2,6,0.0,one_shot_parent,0,hotpotqa,0.0,0.0,5a80d6be55429938b6142206,0.3,0,0,0,0,0.34758995247793617,512,0,0,1,0,0.005367400008253753,53,6,2
0.0,0,2,6,0.0,parent_closure,0,hotpotqa,0.0,0.0,5a80d6be55429938b6142206,0.3,0,0,0,0,0.34758995247793617,512,0,0,2,0,0.010982500039972365,53,12,2
0.0,0.5234938859939575,2,6,0.0,local_gist_closure,1,hotpotqa,0.0,0.0,5a80d6be55429938b6142206,0.3,3.846815347671509,1.0,56,1.8020491280055713,0.34758995247793617,512,0,1.780664086341858,2,1,0.017504199990071356,53,54,2
0.0,0,1,7,0.0,one_shot_parent,0,hotpotqa,0.0,0.0,5ab88c075542991b5579efbe,0.1,0,0,0,0,0.15724815724815724,256,0,0,1,0,0.005217199970502406,53,7,1
0.0,0,1,7,0.0,parent_closure,0,hotpotqa,0.0,0.0,5ab88c075542991b5579efbe,0.1,0,0,0,0,0.15724815724815724,256,0,0,1,0,0.005777999991551042,53,7,1
0.0,0.0,1,7,0.0,local_gist_closure,0,hotpotqa,0.0,0.0,5ab88c075542991b5579efbe,0.1,0.0,1.0,8,1.0,0.15724815724815724,256,0,1.9415968656539917,1,0,0.005236900004092604,53,7,1
1.0,0,2,7,1.0,one_shot_parent,0,hotpotqa,0.5,0.0,5ab88c075542991b5579efbe,0.2,0,0,0,0,0.3144963144963145,512,0,0,1,0,0.00579760002437979,53,7,2
1.0,0,2,7,1.0,parent_closure,0,hotpotqa,0.5,0.0,5ab88c075542991b5579efbe,0.2,0,0,0,0,0.3144963144963145,512,0,0,2,0,0.009745299990754575,53,14,2
1.0,0.2910401076078415,2,7,1.0,local_gist_closure,1,hotpotqa,0.5,0.0,5ab88c075542991b5579efbe,0.2,4.013070583343506,1.0,64,1.3613891044078086,0.3144963144963145,512,0,1.9413803219795227,2,0,0.01645150000695139,53,63,2
1.0,0,3,7,1.0,one_shot_parent,0,hotpotqa,1.0,1.0,5ab88c075542991b5579efbe,0.3,0,0,0,0,0.47174447174447176,768,0,0,1,0,0.006142399972304702,53,7,3
1.0,0,3,7,1.0,parent_closure,0,hotpotqa,1.0,1.0,5ab88c075542991b5579efbe,0.3,0,0,0,0,0.47174447174447176,768,0,0,2,0,0.014256299997214228,53,21,3
1.0,0.4197060614824295,3,7,1.0,local_gist_closure,4,hotpotqa,0.5,0.0,5ab88c075542991b5579efbe,0.3,4.016711711883545,1.0,128,1.6320388152567356,0.47174447174447176,768,0,1.9424517552057903,2,4,0.026517399994190782,53,119,3
1.0,0,1,5,0.0,one_shot_parent,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.1,0,0,0,0,0.20301348136399683,256,0,0,1,0,0.004587999952491373,53,5,1
1.0,0,1,5,0.0,parent_closure,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.1,0,0,0,0,0.20301348136399683,256,0,0,1,0,0.00556929997401312,53,5,1
1.0,0.0,1,5,0.0,local_gist_closure,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.1,0.0,1.0,8,1.0,0.20301348136399683,256,0,1.606210708618164,1,0,0.004790399980265647,53,5,1
1.0,0,1,5,0.0,one_shot_parent,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.2,0,0,0,0,0.20301348136399683,256,0,0,1,0,0.004224399977829307,53,5,1
1.0,0,1,5,0.0,parent_closure,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.2,0,0,0,0,0.20301348136399683,256,0,0,1,0,0.005818600009661168,53,5,1
1.0,0.0,1,5,0.0,local_gist_closure,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.2,0.0,1.0,8,1.0,0.20301348136399683,256,0,1.606210708618164,1,0,0.006218799971975386,53,5,1
1.0,0,2,5,0.0,one_shot_parent,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.3,0,0,0,0,0.40602696272799366,512,0,0,1,0,0.006178499956149608,53,5,2
1.0,0,2,5,0.0,parent_closure,0,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.3,0,0,0,0,0.40602696272799366,512,0,0,2,0,0.011407200014218688,53,10,2
1.0,0.16012464463710785,2,5,0.0,local_gist_closure,1,hotpotqa,0.3333333333333333,0.0,5a714b645542994082a3e78b,0.3,3.680027961730957,1.0,48,1.1670425264179802,0.40602696272799366,512,0,1.6042049527168274,2,0,0.01528290001442656,53,45,2
0.0,0,1,8,0.0,one_shot_parent,0,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.1,0,0,0,0,0.1304791029561672,256,0,0,1,0,0.006013999984133989,53,8,1
0.0,0,1,8,0.0,parent_closure,0,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.1,0,0,0,0,0.1304791029561672,256,0,0,1,0,0.006753699970431626,53,8,1
0.0,0.0,1,8,0.0,local_gist_closure,0,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.1,0.0,1.0,8,1.0,0.1304791029561672,256,0,2.073817729949951,1,0,0.007304499973542988,53,8,1
0.0,0,2,8,0.0,one_shot_parent,0,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.2,0,0,0,0,0.2609582059123344,512,0,0,1,0,0.00797829998191446,53,8,2
0.0,0,2,8,0.0,parent_closure,0,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.2,0,0,0,0,0.2609582059123344,512,0,0,2,0,0.010065200040116906,53,16,2
0.0,0.4836648255586624,2,8,0.0,local_gist_closure,1,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.2,4.144105911254883,1.0,72,1.6445029078604116,0.2609582059123344,512,0,2.073974370956421,2,0,0.01722959999460727,53,72,2
1.0,0,3,8,0.0,one_shot_parent,0,hotpotqa,0.3333333333333333,0.0,5abce85755429959677d6b3e,0.3,0,0,0,0,0.39143730886850153,768,0,0,1,0,0.006925800000317395,53,8,3
1.0,0,3,8,0.0,parent_closure,0,hotpotqa,0.3333333333333333,0.0,5abce85755429959677d6b3e,0.3,0,0,0,0,0.39143730886850153,768,0,0,2,0,0.013917199976276606,53,24,3
0.0,0.4836648255586624,3,8,0.0,local_gist_closure,4,hotpotqa,0.0,0.0,5abce85755429959677d6b3e,0.3,4.142387866973877,1.0,144,1.6445029078604116,0.39143730886850153,768,0,2.074354966481527,2,0,0.028966200014110655,53,136,3
1.0,0,3,22,1.0,one_shot_parent,0,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,0,0,0,0,0.1364120781527531,768,0,0,1,0,0.006391399947460741,53,22,3
1.0,0,3,22,1.0,parent_closure,0,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,0,0,0,0,0.1364120781527531,768,0,0,2,0,0.015240699984133244,53,66,3
1.0,0.15375830233097076,3,22,1.0,local_gist_closure,4,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,5.158482789993286,1.0,368,1.1260864252966207,0.1364120781527531,768,0,3.0798312028249106,2,4,0.05486269999528304,53,374,3
1.0,0,5,22,1.0,one_shot_parent,0,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,0,0,0,0,0.2269982238010657,1278,0,0,1,0,0.008001599984709173,53,22,5
1.0,0,5,22,1.0,parent_closure,0,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,0,0,0,0,0.2269982238010657,1278,0,0,2,0,0.020052899955771863,53,88,5
1.0,0.16073255240917206,5,22,1.0,local_gist_closure,9,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,5.158750693003337,1.0,552,1.134507611785681,0.2269982238010657,1278,0,3.0808988213539124,2,8,0.07120320003014058,53,550,5
1.0,0,7,22,1.0,one_shot_parent,0,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,0,0,0,0,0.31793960923623443,1790,0,0,1,0,0.008575199986808002,53,22,7
1.0,0,7,22,1.0,parent_closure,0,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,0,0,0,0,0.31793960923623443,1790,0,0,2,0,0.02481380000244826,53,110,7
1.0,0.18397699296474454,7,22,1.0,local_gist_closure,16,qasper,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,5.158972382545471,1.0,736,1.1617235342669059,0.31793960923623443,1790,0,3.081666898727417,2,16,0.09877540002344176,53,726,7
1.0,0,2,14,1.0,one_shot_parent,0,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,0,0,0,0,0.14361851332398318,512,0,0,1,0,0.006920299958437681,53,14,2
1.0,0,2,14,1.0,parent_closure,0,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,0,0,0,0,0.14361851332398318,512,0,0,2,0,0.009133299987297505,53,28,2
1.0,0.25643205642700195,2,14,1.0,local_gist_closure,1,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,4.700006008148193,1.0,120,1.2298261979897094,0.14361851332398318,512,0,2.6256041526794434,2,0,0.029847400030121207,53,126,2
1.0,0,3,14,1.0,one_shot_parent,0,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,0,0,0,0,0.21542776998597477,768,0,0,1,0,0.006419599987566471,53,14,3
1.0,0,3,14,1.0,parent_closure,0,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,0,0,0,0,0.21542776998597477,768,0,0,2,0,0.014567699981853366,53,42,3
1.0,0.26228564605116844,3,14,1.0,local_gist_closure,4,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,4.701260805130005,1.0,240,1.2580402629829925,0.21542776998597477,768,0,2.627496878306071,2,4,0.03658499999437481,53,238,3
1.0,0,5,14,1.0,one_shot_parent,0,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,0,0,0,0,0.3590462833099579,1280,0,0,1,0,0.008649200026411563,53,14,5
1.0,0,5,14,1.0,parent_closure,0,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,0,0,0,0,0.3590462833099579,1280,0,0,2,0,0.017569600022397935,53,56,5
1.0,0.25010073371231556,5,14,1.0,local_gist_closure,9,qasper,1.0,1.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,4.704769929250081,1.0,360,1.2440066814006288,0.35371669004207573,1261,0,2.629613995552063,2,7,0.052607899997383356,53,350,5
0.0,0,3,21,0.0,one_shot_parent,0,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,0,0,0,0,0.14915517576228393,768,0,0,1,0,0.008988500048872083,53,21,3
0.0,0,3,21,0.0,parent_closure,0,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,0,0,0,0,0.14915517576228393,768,0,0,2,0,0.017023199994582683,53,63,3
0.0,0.25645510852336884,3,21,0.0,local_gist_closure,4,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,5.117748260498047,1.0,352,1.2592916628286088,0.14915517576228393,768,0,3.0401655038197837,2,2,0.04718039999715984,53,357,3
0.0,0,5,21,0.0,one_shot_parent,0,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,0,0,0,0,0.24859195960380656,1280,0,0,1,0,0.0073154999990947545,53,21,5
0.0,0,5,21,0.0,parent_closure,0,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,0,0,0,0,0.24859195960380656,1280,0,0,2,0,0.017289999988861382,53,84,5
0.0,0.19570567831397057,5,21,0.0,local_gist_closure,9,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,5.117095947265625,1.0,528,1.189607055963929,0.24859195960380656,1280,0,3.0407522320747375,2,5,0.0732282999670133,53,525,5
1.0,0,7,21,1.0,one_shot_parent,0,qasper,0.5,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,0,0,0,0,0.3480287434453292,1792,0,0,1,0,0.010104099987074733,53,21,7
0.0,0,7,21,0.0,parent_closure,0,qasper,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,0,0,0,0,0.3480287434453292,1792,0,0,2,0,0.022968500037677586,53,105,7
1.0,0.19740512718756995,7,21,1.0,local_gist_closure,16,qasper,0.5,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,5.1169761419296265,1.0,704,1.1935880401759573,0.3480287434453292,1792,0,3.0411165237426756,2,9,0.09563880000496283,53,693,7
1.0,0,2,12,1.0,one_shot_parent,0,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,0,0,0,0,0.1707235745248416,512,0,0,1,0,0.00705669994931668,53,12,2
1.0,0,2,12,1.0,parent_closure,0,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,0,0,0,0,0.1707235745248416,512,0,0,2,0,0.010588400007691234,53,24,2
1.0,0.11573591828346252,2,12,1.0,local_gist_closure,1,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,4.5522308349609375,1.0,104,1.0980977272829462,0.1707235745248416,512,0,2.4740021228790283,2,1,0.01897810003720224,53,108,2
1.0,0,3,12,1.0,one_shot_parent,0,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,0,0,0,0,0.25608536178726243,768,0,0,1,0,0.008798700000625104,53,12,3
1.0,0,3,12,1.0,parent_closure,0,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,0,0,0,0,0.25608536178726243,768,0,0,2,0,0.014154199976474047,53,36,3
1.0,0.1835407167673111,3,12,1.0,local_gist_closure,4,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,4.5514936447143555,1.0,208,1.1723200111160401,0.25608536178726243,768,0,2.4762131373087564,2,4,0.036362899991218,53,204,3
1.0,0,4,12,1.0,one_shot_parent,0,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,0,0,0,0,0.3414471490496832,1024,0,0,1,0,0.008309800003189594,53,12,4
1.0,0,4,12,1.0,parent_closure,0,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,0,0,0,0,0.3414471490496832,1024,0,0,2,0,0.01439830003073439,53,36,4
1.0,0.13479169458150864,4,12,1.0,local_gist_closure,4,qasper,1.0,1.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,4.5514936447143555,1.0,208,1.1262478970645833,0.3414471490496832,1024,0,2.4762131373087564,2,4,0.038519499998074025,53,204,4
1.0,0,2,14,1.0,one_shot_parent,0,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,0,0,0,0,0.14695752009184845,512,0,0,1,0,0.00563149998197332,53,14,2
1.0,0,2,14,1.0,parent_closure,0,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,0,0,0,0,0.14695752009184845,512,0,0,2,0,0.010786500002723187,53,28,2
1.0,0.1547391414642334,2,14,1.0,local_gist_closure,1,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,4.70781135559082,1.0,120,1.1322968578189143,0.14695752009184845,512,0,2.6296838521957397,2,1,0.01992750004865229,53,126,2
1.0,0,3,14,1.0,one_shot_parent,0,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,0,0,0,0,0.22043628013777267,768,0,0,1,0,0.008787100028712302,53,14,3
1.0,0,3,14,1.0,parent_closure,0,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,0,0,0,0,0.22043628013777267,768,0,0,2,0,0.014769600005820394,53,42,3
1.0,0.21513943374156952,3,14,1.0,local_gist_closure,4,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,4.70691442489624,1.0,240,1.1906478649062742,0.22043628013777267,768,0,2.6308634281158447,2,4,0.040948000038042665,53,238,3
1.0,0,5,14,1.0,one_shot_parent,0,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,0,0,0,0,0.36739380022962115,1280,0,0,1,0,0.008106499968562275,53,14,5
1.0,0,5,14,1.0,parent_closure,0,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,0,0,0,0,0.36739380022962115,1280,0,0,2,0,0.018711700045969337,53,56,5
1.0,0.20106861740350723,5,14,1.0,local_gist_closure,9,qasper,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,4.707451184590657,1.0,360,1.1778608607336731,0.36739380022962115,1280,0,2.6316593885421753,2,7,0.06831699999747798,53,350,5
1.0,0,2,16,1.0,one_shot_parent,0,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,0,0,0,0,0.1260152596603495,512,0,0,1,0,0.007611299981363118,53,16,2
1.0,0,2,16,1.0,parent_closure,0,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,0,0,0,0,0.1260152596603495,512,0,0,2,0,0.010845599987078458,53,32,2
1.0,0.08946329355239868,2,16,1.0,local_gist_closure,1,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,4.8463521003723145,1.0,136,1.0728843061761928,0.1260152596603495,512,0,2.7662036418914795,2,1,0.028902499994728714,53,144,2
1.0,0,4,16,1.0,one_shot_parent,0,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0,0,0,0,0.252030519320699,1024,0,0,1,0,0.008269300044048578,53,16,4
1.0,0,4,16,1.0,parent_closure,0,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,0,0,0,0,0.252030519320699,1024,0,0,2,0,0.013891200011130422,53,48,4
1.0,0.11355791985988617,4,16,1.0,local_gist_closure,4,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,4.84491753578186,1.0,272,1.0883605066997228,0.252030519320699,1024,0,2.7674633661905923,2,3,0.043028000043705106,53,272,4
1.0,0,5,16,1.0,one_shot_parent,0,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0,0,0,0,0.31503814915087375,1280,0,0,1,0,0.008916599967051297,53,16,5
1.0,0,5,16,1.0,parent_closure,0,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,0,0,0,0,0.31503814915087375,1280,0,0,2,0,0.019857700041029602,53,64,5
1.0,0.15134768933057785,5,16,1.0,local_gist_closure,9,qasper,0.5,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,4.844955285390218,1.0,408,1.1236058034504124,0.31503814915087375,1280,0,2.768203318119049,2,7,0.06688980001490563,53,400,5
1.0,0,2,11,1.0,one_shot_parent,0,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0,0,0,0,0.1791948699679373,503,0,0,1,0,0.007981900009326637,53,11,2
1.0,0,2,11,1.0,parent_closure,0,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,0,0,0,0,0.1791948699679373,503,0,0,2,0,0.00973130000056699,53,22,2
1.0,0.04929359257221222,2,11,1.0,local_gist_closure,1,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,4.468545913696289,1.0,96,1.04005582275889,0.1791948699679373,503,0,2.385690927505493,2,1,0.02026080002542585,53,99,2
1.0,0,3,11,1.0,one_shot_parent,0,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0,0,0,0,0.27039543997149984,759,0,0,1,0,0.006745999970007688,53,11,3
1.0,0,3,11,1.0,parent_closure,0,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,0,0,0,0,0.27039543997149984,759,0,0,2,0,0.014160199963953346,53,33,3
1.0,0.14398977905511856,3,11,1.0,local_gist_closure,4,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,4.466333866119385,1.0,192,1.132760847242008,0.27039543997149984,759,0,2.387513001759847,2,4,0.03287629998521879,53,187,3
1.0,0,4,11,1.0,one_shot_parent,0,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0,0,0,0,0.36159600997506236,1015,0,0,1,0,0.008158300013747066,53,11,4
1.0,0,4,11,1.0,parent_closure,0,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,0,0,0,0,0.36159600997506236,1015,0,0,2,0,0.01563229999737814,53,33,4
1.0,0.15627244114875793,4,11,1.0,local_gist_closure,4,qasper,1.0,1.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,4.466333866119385,1.0,192,1.1453947848323023,0.36159600997506236,1015,0,2.387513001759847,2,4,0.043368699960410595,53,187,4
0.0,0,4,37,0.0,one_shot_parent,0,qasper,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0,0,0,0,0.08936078473644497,829,0,0,1,0,0.008092200034298003,53,37,4
0.0,0,4,37,0.0,parent_closure,0,qasper,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,0,0,0,0,0.08936078473644497,829,0,0,2,0,0.01459969999268651,53,111,4
0.0,0.22862458089366555,4,37,0.0,local_gist_closure,4,qasper,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,5.676544189453125,1.0,608,1.2152079375865514,0.08936078473644497,829,0,3.599442799886068,2,2,0.07019360002595931,53,629,4
1.0,0,8,37,1.0,one_shot_parent,0,qasper,0.1,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0,0,0,0,0.19974129567748194,1853,0,0,1,0,0.009801800013519824,53,37,8
1.0,0,8,37,1.0,parent_closure,0,qasper,0.1,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,0,0,0,0,0.19974129567748194,1853,0,0,2,0,0.0295491999713704,53,185,8
1.0,0.21953076613135636,8,37,1.0,local_gist_closure,16,qasper,0.1,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,5.67586874961853,1.0,1216,1.206775890399337,0.19974129567748194,1853,0,3.600044870376587,2,12,0.15648420003708452,53,1221,8
1.0,0,12,37,1.0,one_shot_parent,0,qasper,0.1,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0,0,0,0,0.3101218066185189,2877,0,0,1,0,0.012829100014641881,53,37,12
1.0,0,12,37,1.0,parent_closure,0,qasper,0.1,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,0,0,0,0,0.3101218066185189,2877,0,0,2,0,0.03392930002883077,53,259,12
1.0,0.276266825851053,12,37,1.0,local_gist_closure,36,qasper,0.1,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,5.676977316538493,1.0,1824,1.2757955674976131,0.3101218066185189,2877,0,3.601170097078596,2,26,0.2482058000168763,53,1813,12
1.0,0,2,14,1.0,one_shot_parent,0,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0,0,0,0,0.14414414414414414,512,0,0,1,0,0.00760499999159947,53,14,2
1.0,0,2,14,1.0,parent_closure,0,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,0,0,0,0,0.14414414414414414,512,0,0,2,0,0.01174310001078993,53,28,2
1.0,0.17708440124988556,2,14,1.0,local_gist_closure,1,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,4.708866119384766,1.0,120,1.165279531417926,0.14414414414414414,512,0,2.6307679414749146,2,1,0.01895880000665784,53,126,2
1.0,0,3,14,1.0,one_shot_parent,0,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0,0,0,0,0.21621621621621623,768,0,0,1,0,0.0063726999796926975,53,14,3
1.0,0,3,14,1.0,parent_closure,0,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,0,0,0,0,0.21621621621621623,768,0,0,2,0,0.013555700017604977,53,42,3
1.0,0.09007073193788528,3,14,1.0,local_gist_closure,4,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,4.709177494049072,1.0,240,1.083277393550434,0.21621621621621623,768,0,2.631108283996582,2,4,0.04204380000010133,53,238,3
1.0,0,5,14,1.0,one_shot_parent,0,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0,0,0,0,0.36036036036036034,1280,0,0,1,0,0.006618099985644221,53,14,5
1.0,0,5,14,1.0,parent_closure,0,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,0,0,0,0,0.36036036036036034,1280,0,0,2,0,0.016224199964199215,53,56,5
1.0,0.1791816409677267,5,14,1.0,local_gist_closure,9,qasper,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,4.709526697794597,1.0,360,1.1836278675387062,0.36036036036036034,1280,0,2.631806433200836,2,8,0.060409000026993454,53,350,5
0.0,0,2,19,0.0,one_shot_parent,0,qasper,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0,0,0,0,0.10858960763520678,512,0,0,1,0,0.004862300003878772,53,19,2
0.0,0,2,19,0.0,parent_closure,0,qasper,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,0,0,0,0,0.10858960763520678,512,0,0,2,0,0.01124990003881976,53,38,2
0.0,0.13307031989097595,2,19,0.0,local_gist_closure,1,qasper,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,5.015460014343262,1.0,160,1.1205444232391752,0.10858960763520678,512,0,2.936456322669983,2,1,0.024987900047563016,53,171,2
1.0,0,4,19,1.0,one_shot_parent,0,qasper,0.5,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,0,0,0,0,0.21717921527041356,1024,0,0,1,0,0.006693200033623725,53,19,4
