actual_complete_oracle,actual_oracle_recall,budget_parents,dataset,example_id,fraction,method,protected_complete_oracle,protected_oracle_recall,protected_selected_ids,seed
1.0,1.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,parent_closure,1.0,1.0,"[0, 3, 8]",37
1.0,1.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,local_gist_closure,1.0,1.0,"[0, 1, 8]",37
1.0,1.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 8, 9]",37
1.0,1.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 8, 9]",37
1.0,1.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,parent_closure,1.0,1.0,"[0, 1, 3, 8]",37
1.0,1.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,local_gist_closure,1.0,1.0,"[0, 1, 3, 8]",37
1.0,1.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 3, 8, 9]",37
1.0,1.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 3, 8, 9]",37
1.0,1.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,parent_closure,1.0,1.0,"[0, 1, 3, 8, 9]",37
1.0,1.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,local_gist_closure,1.0,1.0,"[0, 1, 3, 8, 9]",37
1.0,1.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 3, 7, 8, 9]",37
1.0,1.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 3, 7, 8, 9]",37
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,parent_closure,0.0,0.0,[5],37
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,local_gist_closure,0.0,0.0,[5],37
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,native_qk_max_topk_p20,0.0,0.0,[5],37
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,native_qk_top4_topk_p20,0.0,0.0,[5],37
1.0,1.0,2,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,parent_closure,1.0,1.0,"[0, 5]",37
0.0,0.0,2,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,local_gist_closure,1.0,1.0,"[0, 5]",37
0.0,0.0,2,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 5]",37
1.0,1.0,2,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 5]",37
1.0,1.0,3,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,parent_closure,1.0,1.0,"[0, 5, 13]",37
1.0,1.0,3,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,local_gist_closure,1.0,1.0,"[0, 5, 13]",37
1.0,1.0,3,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 5, 7]",37
1.0,1.0,3,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 5, 6]",37
1.0,1.0,5,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,parent_closure,1.0,1.0,"[0, 4, 5, 12, 13]",37
1.0,1.0,5,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,local_gist_closure,1.0,1.0,"[0, 4, 5, 7, 13]",37
1.0,1.0,5,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 4, 5, 7, 13]",37
1.0,1.0,5,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 4, 5, 6, 13]",37
1.0,1.0,6,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.4,parent_closure,1.0,1.0,"[0, 4, 5, 11, 12, 13]",37
1.0,1.0,6,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.4,local_gist_closure,1.0,1.0,"[0, 4, 5, 6, 7, 13]",37
1.0,1.0,6,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 4, 5, 6, 7, 13]",37
1.0,1.0,6,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 4, 5, 6, 7, 13]",37
0.0,0.5,1,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,parent_closure,0.0,0.5,[0],37
0.0,0.5,1,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,local_gist_closure,0.0,0.5,[0],37
0.0,0.5,1,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,native_qk_max_topk_p20,0.0,0.5,[0],37
0.0,0.5,1,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,native_qk_top4_topk_p20,0.0,0.5,[0],37
0.0,0.5,2,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,parent_closure,0.0,0.5,"[0, 2]",37
0.0,0.5,2,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,local_gist_closure,0.0,0.5,"[0, 2]",37
0.0,0.5,2,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,native_qk_max_topk_p20,0.0,0.5,"[0, 9]",37
0.0,0.5,2,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,native_qk_top4_topk_p20,0.0,0.5,"[0, 6]",37
0.0,0.5,4,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,parent_closure,0.0,0.5,"[0, 2, 3, 6]",37
0.0,0.5,4,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,local_gist_closure,0.0,0.5,"[0, 2, 5, 6]",37
1.0,1.0,4,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 6, 9]",37
1.0,1.0,4,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 2, 6]",37
0.0,0.5,5,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,parent_closure,0.0,0.5,"[0, 2, 3, 6, 7]",37
0.0,0.5,5,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,local_gist_closure,0.0,0.5,"[0, 2, 3, 5, 6]",37
0.0,0.5,5,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,native_qk_max_topk_p20,0.0,0.5,"[0, 2, 6, 8, 9]",37
1.0,1.0,5,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 2, 6, 8]",37
0.0,0.5,7,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,parent_closure,0.0,0.5,"[0, 2, 3, 5, 6, 7, 8]",37
0.0,0.5,7,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,local_gist_closure,0.0,0.5,"[0, 2, 3, 5, 6, 7, 9]",37
1.0,1.0,7,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 2, 6, 7, 8, 9]",37
1.0,1.0,7,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 2, 6, 7, 8, 9]",37
1.0,1.0,1,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,parent_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,local_gist_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,native_qk_max_topk_p20,1.0,1.0,[0],37
1.0,1.0,1,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,native_qk_top4_topk_p20,1.0,1.0,[0],37
1.0,1.0,2,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,parent_closure,1.0,1.0,"[0, 10]",37
1.0,1.0,2,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,local_gist_closure,1.0,1.0,"[0, 10]",37
1.0,1.0,2,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 7]",37
1.0,1.0,2,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 10]",37
1.0,1.0,3,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,parent_closure,1.0,1.0,"[0, 7, 10]",37
1.0,1.0,3,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,local_gist_closure,1.0,1.0,"[0, 7, 10]",37
1.0,1.0,3,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 7, 10]",37
1.0,1.0,3,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 9, 10]",37
1.0,1.0,4,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,parent_closure,1.0,1.0,"[0, 2, 7, 10]",37
1.0,1.0,4,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,local_gist_closure,1.0,1.0,"[0, 7, 9, 10]",37
1.0,1.0,4,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 7, 9, 10]",37
1.0,1.0,4,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 7, 9, 10]",37
1.0,1.0,5,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,parent_closure,1.0,1.0,"[0, 2, 7, 9, 10]",37
1.0,1.0,5,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,local_gist_closure,1.0,1.0,"[0, 2, 7, 9, 10]",37
1.0,1.0,5,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 7, 9, 10]",37
1.0,1.0,5,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 7, 9, 10]",37
0.0,0.0,2,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,parent_closure,0.0,0.0,"[31, 36]",37
0.0,0.0,2,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,local_gist_closure,0.0,0.0,"[26, 31]",37
0.0,0.0,2,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,native_qk_max_topk_p20,0.0,0.0,"[14, 31]",37
0.0,0.0,2,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,native_qk_top4_topk_p20,0.0,0.0,"[14, 31]",37
0.0,0.0,4,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,parent_closure,0.0,0.0,"[26, 27, 31, 36]",37
0.0,0.0,4,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,local_gist_closure,0.0,0.0,"[26, 28, 31, 34]",37
0.0,0.0,4,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,native_qk_max_topk_p20,0.0,0.0,"[14, 26, 27, 31]",37
0.0,0.0,4,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,native_qk_top4_topk_p20,0.0,0.0,"[14, 26, 27, 31]",37
0.0,0.1,8,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,parent_closure,0.0,0.1,"[9, 13, 26, 27, 31, 34, 35, 36]",37
0.0,0.1,8,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,local_gist_closure,0.0,0.1,"[9, 19, 26, 27, 28, 31, 34, 36]",37
0.0,0.0,8,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,native_qk_max_topk_p20,0.0,0.1,"[9, 14, 16, 26, 27, 31, 35, 36]",37
0.0,0.0,8,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,native_qk_top4_topk_p20,0.0,0.1,"[9, 14, 26, 27, 28, 31, 34, 36]",37
0.0,0.1,12,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,parent_closure,0.0,0.1,"[9, 13, 14, 15, 16, 26, 27, 31, 33, 34, 35, 36]",37
0.0,0.1,12,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,local_gist_closure,0.0,0.1,"[9, 13, 14, 16, 19, 26, 27, 28, 31, 34, 35, 36]",37
0.0,0.1,12,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,native_qk_max_topk_p20,0.0,0.1,"[9, 12, 13, 14, 16, 26, 27, 28, 31, 34, 35, 36]",37
0.0,0.2,12,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,native_qk_top4_topk_p20,0.0,0.2,"[0, 9, 12, 13, 14, 16, 26, 27, 28, 31, 34, 36]",37
0.0,0.1,15,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,parent_closure,0.0,0.1,"[9, 11, 13, 14, 15, 16, 26, 27, 28, 30, 31, 33, 34, 35, 36]",37
0.0,0.1,15,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,local_gist_closure,0.0,0.1,"[9, 12, 13, 14, 15, 16, 19, 26, 27, 28, 31, 33, 34, 35, 36]",37
0.0,0.2,15,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,native_qk_max_topk_p20,0.0,0.2,"[0, 9, 12, 13, 14, 15, 16, 26, 27, 28, 31, 33, 34, 35, 36]",37
0.0,0.2,15,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.4,native_qk_top4_topk_p20,0.0,0.2,"[0, 9, 12, 13, 14, 15, 16, 19, 26, 27, 28, 31, 34, 35, 36]",37
1.0,1.0,1,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,parent_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,local_gist_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,native_qk_max_topk_p20,1.0,1.0,[0],37
1.0,1.0,1,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,native_qk_top4_topk_p20,1.0,1.0,[0],37
1.0,1.0,2,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,parent_closure,1.0,1.0,"[0, 10]",37
1.0,1.0,2,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,local_gist_closure,1.0,1.0,"[0, 10]",37
1.0,1.0,2,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 2]",37
1.0,1.0,2,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 2]",37
1.0,1.0,3,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,parent_closure,1.0,1.0,"[0, 2, 10]",37
1.0,1.0,3,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,local_gist_closure,1.0,1.0,"[0, 2, 10]",37
1.0,1.0,3,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 2, 10]",37
1.0,1.0,3,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 10, 13]",37
1.0,1.0,5,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,parent_closure,1.0,1.0,"[0, 2, 10, 11, 13]",37
1.0,1.0,5,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,local_gist_closure,1.0,1.0,"[0, 2, 10, 11, 13]",37
1.0,1.0,5,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 2, 8, 10, 13]",37
1.0,1.0,5,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 2, 8, 10, 13]",37
1.0,1.0,6,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,parent_closure,1.0,1.0,"[0, 2, 10, 11, 12, 13]",37
1.0,1.0,6,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,local_gist_closure,1.0,1.0,"[0, 2, 8, 10, 11, 13]",37
1.0,1.0,6,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 2, 8, 10, 11, 13]",37
1.0,1.0,6,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 2, 8, 10, 11, 13]",37
0.0,0.0,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,parent_closure,0.0,0.0,[10],37
0.0,0.0,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,local_gist_closure,0.0,0.0,[10],37
0.0,0.0,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,native_qk_max_topk_p20,0.0,0.0,[10],37
0.0,0.0,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,native_qk_top4_topk_p20,0.0,0.0,[10],37
0.0,0.5,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,parent_closure,0.0,0.5,"[0, 10]",37
0.0,0.5,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,local_gist_closure,0.0,0.5,"[0, 10]",37
0.0,0.0,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,native_qk_max_topk_p20,0.0,0.5,"[0, 10]",37
0.0,0.0,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,native_qk_top4_topk_p20,0.0,0.5,"[0, 10]",37
0.0,0.5,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,parent_closure,0.0,0.5,"[0, 5, 6, 10]",37
1.0,1.0,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,local_gist_closure,1.0,1.0,"[0, 1, 6, 10]",37
0.0,0.5,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,native_qk_max_topk_p20,0.0,0.5,"[0, 6, 10, 12]",37
0.0,0.5,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,native_qk_top4_topk_p20,0.0,0.5,"[0, 5, 10, 12]",37
0.0,0.5,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,parent_closure,1.0,1.0,"[0, 1, 5, 6, 10, 14]",37
1.0,1.0,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,local_gist_closure,1.0,1.0,"[0, 1, 6, 10, 12, 14]",37
1.0,1.0,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 6, 10, 12, 14]",37
0.0,0.5,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 5, 10, 12, 14]",37
1.0,1.0,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.4,parent_closure,1.0,1.0,"[0, 1, 2, 5, 6, 10, 14, 15]",37
1.0,1.0,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.4,local_gist_closure,1.0,1.0,"[0, 1, 5, 6, 10, 12, 14, 15]",37
1.0,1.0,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 2, 6, 10, 12, 14, 15]",37
1.0,1.0,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 5, 6, 10, 12, 14, 15]",37
0.0,0.0,2,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,parent_closure,0.0,0.0,"[1, 13]",37
0.0,0.0,2,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,local_gist_closure,0.0,0.0,"[1, 13]",37
1.0,1.0,2,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,native_qk_max_topk_p20,1.0,1.0,"[0, 13]",37
1.0,1.0,2,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,native_qk_top4_topk_p20,1.0,1.0,"[0, 13]",37
0.0,0.0,3,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,parent_closure,0.0,0.0,"[1, 13, 16]",37
0.0,0.0,3,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,local_gist_closure,0.0,0.0,"[1, 2, 13]",37
1.0,1.0,3,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 13]",37
1.0,1.0,3,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 13]",37
0.0,0.0,6,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,parent_closure,0.0,0.0,"[1, 9, 10, 13, 16, 19]",37
1.0,1.0,6,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,local_gist_closure,1.0,1.0,"[0, 1, 2, 11, 13, 16]",37
1.0,1.0,6,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 8, 11, 13, 16]",37
1.0,1.0,6,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 9, 11, 13, 16]",37
0.0,0.0,8,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,parent_closure,0.0,0.0,"[1, 9, 10, 13, 15, 16, 19, 24]",37
1.0,1.0,8,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,local_gist_closure,1.0,1.0,"[0, 1, 2, 8, 11, 13, 15, 16]",37
1.0,1.0,8,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 8, 9, 11, 13, 15, 16]",37
1.0,1.0,8,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 8, 9, 11, 13, 15, 16]",37
0.0,0.0,11,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.4,parent_closure,0.0,0.0,"[1, 2, 9, 10, 12, 13, 15, 16, 19, 20, 24]",37
1.0,1.0,11,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.4,local_gist_closure,1.0,1.0,"[0, 1, 2, 8, 9, 10, 11, 13, 15, 16, 20]",37
1.0,1.0,11,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 2, 8, 9, 10, 11, 13, 15, 16, 17]",37
1.0,1.0,11,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 2, 8, 9, 10, 11, 13, 15, 16, 17]",37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,parent_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,local_gist_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,native_qk_max_topk_p20,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,native_qk_top4_topk_p20,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,parent_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,local_gist_closure,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,native_qk_max_topk_p20,1.0,1.0,[0],37
1.0,1.0,1,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,native_qk_top4_topk_p20,1.0,1.0,[0],37
1.0,1.0,2,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,parent_closure,1.0,1.0,"[0, 1]",37
