partition,query_reconstruction_mode,query_support_mode,facet_type,K_search,rows,identities,edges,seeds,facet_count,candidate_parent_count,successor_candidate_recall,mrr,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_6,recall_at_8,recall_at_11,candidate_native_rank,candidate_query_rank,winning_facet_includes_a,query_support_tokens,conceptual_active_parent_count,conceptual_active_parent_count_p95,conceptual_active_parent_count_max,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,materialized_native_kv_tokens_p95,materialized_native_kv_tokens_max,native_kv_bytes,native_k_candidate_comparisons,semantic_comparisons,search_comparisons,reencoding_time,query_projection_time,candidate_scoring_time,native_search_time,prefill_to_ready_time,prefill_to_ready_time_p95,prefill_to_ready_time_max,memory_projection_time,total_reencoding_peak_gpu_allocated_bytes,total_reencoding_peak_gpu_reserved_bytes,incremental_reencoding_peak_allocated_bytes,routing_peak_gpu_allocated_bytes,routing_peak_gpu_reserved_bytes,incremental_routing_peak_allocated_bytes,cpu_reference_cache_bytes,gpu_reference_cache_bytes,gist_cache_bytes,query_facet_tensor_bytes,projected_parent_cache_bytes,candidate_score_tensor_bytes,h2d_transfer_bytes,oracle_margin
validation,memory_then_query,question_only,w2_s1_dynamic,4,50,9,10,5,21.2,3.9,0.6,0.5083333333333333,0.3,0.48,0.58,0.6,1.0,1.0,1.0,1.0,4.3,3.04,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,83.3,7137772.9,0.6360055799945258,0.000944479996105656,0.0021760980039834976,0.10280547000584192,0.7433646679972299,1.1486795999808237,1.1773452999768779,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,333.2,10937960.0,-0.009237101425727208
validation,memory_then_query,question_only,w2_s1_dynamic,5,50,9,10,5,21.2,4.5,0.8,0.519,0.3,0.5,0.64,0.78,0.8,1.0,1.0,1.0,4.3,2.98,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,97.5,7137787.1,0.6360055799945258,0.000944479996105656,0.002198498003417626,0.10280547000584192,0.743387067996664,1.1484183999709785,1.1769423999357969,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,390.0,10937960.0,-0.039325788524001835
validation,memory_then_query,question_only,w2_s1_dynamic,6,50,9,10,5,21.2,5.0,0.9,0.5236190476190477,0.32,0.48,0.64,0.72,0.9,0.9,1.0,1.0,4.3,3.04,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,109.6,7137799.2,0.6360055799945258,0.000944479996105656,0.0023839420021977277,0.10280547000584192,0.743572511995444,1.149126600008458,1.1768260999815539,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,438.4,10937960.0,-0.051498066716723974
validation,memory_then_query,question_only,w2_s1_dynamic,8,50,9,10,5,21.2,5.4,0.9,0.5087777777777778,0.32,0.46,0.6,0.7,0.78,0.9,0.9,1.0,4.3,3.44,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,116.6,7137806.2,0.6360055799945258,0.000944479996105656,0.0024198699998669326,0.10280547000584192,0.7436084399931133,1.1488895999500528,1.1768905999488197,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,466.4,10937960.0,-0.051498066716723974
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,1,50,9,10,5,276.3,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.1,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,276.3,7137965.9,0.6394276400038507,0.0016094680014066397,0.0016644560045097024,0.10280547000584192,0.7469400740123819,1.1542541999951936,1.182978899916634,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,1105.2,11982915.2,
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,11,50,9,10,5,276.3,5.7,1.0,0.5317142857142857,0.3,0.54,0.66,0.82,0.9,0.96,1.0,1.0,4.3,2.82,0.92,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1573.8,7139263.4,0.6394276400038507,0.0016094680014066397,0.0026609019981697203,0.10280547000584192,0.7479365200060419,1.1549467999720946,1.1833994999178685,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,6295.2,11982915.2,-0.051844270676374433
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,2,50,9,10,5,276.3,2.0,0.2,0.4066666666666666,0.08,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.72,0.18,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,552.6,7138242.2,0.6394276400038507,0.0016094680014066397,0.0018239820061717183,0.10280547000584192,0.747099600014044,1.154404200031422,1.1831774999154732,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,2210.4,11982915.2,-0.0038362025283277036
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,3,50,9,10,5,276.3,3.0,0.5,0.47833333333333333,0.22,0.46,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.82,0.42,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,828.9,7138518.5,0.6394276400038507,0.0016094680014066397,0.001980279999552295,0.10280547000584192,0.7472558980074245,1.1545652999775484,1.1836286999168806,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,3315.6,11982915.2,-0.009771598093211651
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,4,50,9,10,5,276.3,3.9,0.6,0.49833333333333335,0.28,0.48,0.58,0.6,1.0,1.0,1.0,1.0,4.3,3.06,0.52,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1078.2,7138767.8,0.6394276400038507,0.0016094680014066397,0.0022947720042429866,0.10280547000584192,0.7475703900121152,1.155099000025075,1.1838578999158926,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,4312.8,11982915.2,-0.015147163563718398
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,5,50,9,10,5,276.3,4.5,0.8,0.512,0.28,0.52,0.66,0.74,0.8,1.0,1.0,1.0,4.3,3.0,0.72,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1245.5,7138935.1,0.6394276400038507,0.0016094680014066397,0.002349471999332309,0.10280547000584192,0.7476250900072046,1.1549731999402866,1.1836848999373615,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,4982.0,11982915.2,-0.038210772536695005
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,6,50,9,10,5,276.3,5.0,0.9,0.5036190476190476,0.28,0.48,0.64,0.76,0.84,0.9,1.0,1.0,4.3,3.1,0.82,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1385.2,7139074.8,0.6394276400038507,0.0016094680014066397,0.002455014003207907,0.10280547000584192,0.7477306320110801,1.1553383999853395,1.1837584999157116,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,5540.8,11982915.2,-0.05385755317078696
validation,query_separator_memory,question_and_memory,w2_s1_dynamic,8,50,9,10,5,276.3,5.4,0.9,0.48996825396825394,0.28,0.46,0.58,0.74,0.82,0.88,0.9,1.0,4.3,3.44,0.82,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1494.3,7139183.9,0.6394276400038507,0.0016094680014066397,0.002652220001909882,0.10280547000584192,0.7479278380097821,1.1552466999855824,1.1836285999161191,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,5977.2,11982915.2,-0.05385755317078696
validation,query_separator_memory,question_only,w2_s1_dynamic,1,50,9,10,5,21.2,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,21.2,7137710.8,0.6394276400038507,0.0009405240055639297,0.0014426479930989445,0.10280547000584192,0.7460493220051285,1.1532609999994747,1.1816704999655485,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,84.8,10938025.6,
validation,query_separator_memory,question_only,w2_s1_dynamic,11,50,9,10,5,21.2,5.7,1.0,0.501,0.26,0.46,0.68,0.82,0.9,1.0,1.0,1.0,4.3,2.88,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,119.6,7137809.2,0.6394276400038507,0.0009405240055639297,0.002348246001638472,0.10280547000584192,0.746954920013668,1.1541714000049978,1.1821456999168731,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,478.4,10938025.6,-0.06164431173354387
validation,query_separator_memory,question_only,w2_s1_dynamic,2,50,9,10,5,21.2,2.0,0.2,0.38666666666666666,0.04,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.76,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,42.4,7137732.0,0.6394276400038507,0.0009405240055639297,0.0016774600010830908,0.10280547000584192,0.7462841340131127,1.1538944999920204,1.1826261999667622,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,169.6,10938025.6,-0.043114937096834186
validation,query_separator_memory,question_only,w2_s1_dynamic,3,50,9,10,5,21.2,3.0,0.5,0.48166666666666663,0.24,0.42,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.84,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,63.6,7137753.2,0.6394276400038507,0.0009405240055639297,0.001890202002832666,0.10280547000584192,0.7464968760148623,1.154189100023359,1.182016099919565,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,254.4,10938025.6,-0.006037259027361869
validation,query_separator_memory,question_only,w2_s1_dynamic,4,50,9,10,5,21.2,3.9,0.6,0.4766666666666666,0.26,0.42,0.56,0.6,1.0,1.0,1.0,1.0,4.3,3.16,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,83.3,7137772.9,0.6394276400038507,0.0009405240055639297,0.002178747996222228,0.10280547000584192,0.7467854220082518,1.1544813999789767,1.182319399958942,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,333.2,10938025.6,-0.00977514690409104
validation,query_separator_memory,question_only,w2_s1_dynamic,5,50,9,10,5,21.2,4.5,0.8,0.474,0.24,0.42,0.62,0.78,0.8,1.0,1.0,1.0,4.3,3.14,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,97.5,7137787.1,0.6394276400038507,0.0009405240055639297,0.0022332300036214292,0.10280547000584192,0.7468399040156509,1.1544132999842986,1.1821889999555424,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,390.0,10938025.6,-0.0415077515412122
validation,query_separator_memory,question_only,w2_s1_dynamic,6,50,9,10,5,21.2,5.0,0.9,0.47061904761904766,0.24,0.4,0.62,0.76,0.9,0.9,1.0,1.0,4.3,3.18,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,109.6,7137799.2,0.6394276400038507,0.0009405240055639297,0.002342295994749293,0.10280547000584192,0.7469489700067788,1.1542959999642335,1.1821543999249116,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,438.4,10938025.6,-0.05851971502933237
validation,query_separator_memory,question_only,w2_s1_dynamic,8,50,9,10,5,21.2,5.4,0.9,0.45544444444444443,0.24,0.38,0.58,0.72,0.8,0.9,0.9,1.0,4.3,3.58,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,116.6,7137806.2,0.6394276400038507,0.0009405240055639297,0.002321585996542126,0.10280547000584192,0.7469282600085717,1.1541844999883324,1.182156299939379,0.0014330399967730045,1295858432.0,1336095539.2,103742720.0,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,466.4,10938025.6,-0.05851971502933237
validation,query_then_memory,question_and_memory,w2_s1_dynamic,1,50,9,10,5,276.3,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.1,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,276.3,7137965.9,0.6594534799922258,0.001591304000467062,0.0016392379987519234,0.10280547000584192,0.7669225319940597,1.3807388999848627,1.4097173999180086,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,1105.2,11982835.2,
validation,query_then_memory,question_and_memory,w2_s1_dynamic,11,50,9,10,5,276.3,5.7,1.0,0.5343809523809524,0.32,0.52,0.64,0.8,0.86,0.96,1.0,1.0,4.3,2.9,0.92,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1573.8,7139263.4,0.6594534799922258,0.001591304000467062,0.0028063579997979105,0.10280547000584192,0.7680896519951057,1.381682900013402,1.4093319999519736,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,6295.2,11982835.2,-0.052376214917749166
validation,query_then_memory,question_and_memory,w2_s1_dynamic,2,50,9,10,5,276.3,2.0,0.2,0.4066666666666666,0.08,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.72,0.18,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,552.6,7138242.2,0.6594534799922258,0.001591304000467062,0.0018421399977523833,0.10280547000584192,0.7671254339930601,1.3805723999394104,1.4098915999638848,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,2210.4,11982835.2,-0.006624497659504414
validation,query_then_memory,question_and_memory,w2_s1_dynamic,3,50,9,10,5,276.3,3.0,0.5,0.485,0.24,0.44,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.82,0.42,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,828.9,7138518.5,0.6594534799922258,0.001591304000467062,0.002070841998793185,0.10280547000584192,0.767354135994101,1.3811570000252686,1.4100559999933466,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,3315.6,11982835.2,-0.011554135009646416
validation,query_then_memory,question_and_memory,w2_s1_dynamic,4,50,9,10,5,276.3,3.9,0.6,0.5083333333333333,0.3,0.48,0.58,0.6,1.0,1.0,1.0,1.0,4.3,3.04,0.52,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1078.2,7138767.8,0.6594534799922258,0.001591304000467062,0.00238016800256446,0.10280547000584192,0.7676634619978722,1.38115710002603,1.410022099968046,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,4312.8,11982835.2,-0.01645546524475018
validation,query_then_memory,question_and_memory,w2_s1_dynamic,5,50,9,10,5,276.3,4.5,0.8,0.5136666666666667,0.3,0.48,0.64,0.74,0.8,1.0,1.0,1.0,4.3,3.04,0.72,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1245.5,7138935.1,0.6594534799922258,0.001591304000467062,0.0025215119996573774,0.10280547000584192,0.7678048059949651,1.381414399947971,1.4104705999488942,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,4982.0,11982835.2,-0.03869225021917373
validation,query_then_memory,question_and_memory,w2_s1_dynamic,6,50,9,10,5,276.3,5.0,0.9,0.5066190476190476,0.3,0.46,0.62,0.72,0.84,0.9,1.0,1.0,4.3,3.16,0.82,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1385.2,7139074.8,0.6594534799922258,0.001591304000467062,0.002784137995913625,0.10280547000584192,0.7680674319912214,1.3813668999355286,1.410879399976693,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,5540.8,11982835.2,-0.05471182968467474
validation,query_then_memory,question_and_memory,w2_s1_dynamic,8,50,9,10,5,276.3,5.4,0.9,0.49263492063492065,0.3,0.44,0.56,0.72,0.78,0.88,0.9,1.0,4.3,3.52,0.82,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1494.3,7139183.9,0.6594534799922258,0.001591304000467062,0.0027193559985607863,0.10280547000584192,0.7680026499938686,1.3815535999601707,1.4106162999523804,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,5977.2,11982835.2,-0.05471182968467474
validation,query_then_memory,question_only,w2_s1_dynamic,1,50,9,10,5,21.2,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,21.2,7137710.8,0.6594534799922258,0.0009519720019306988,0.001446969995740801,0.10280547000584192,0.7660909319925122,1.3801237000152469,1.4088009999832138,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,84.8,10937945.6,
validation,query_then_memory,question_only,w2_s1_dynamic,11,50,9,10,5,21.2,5.7,1.0,0.5126666666666666,0.28,0.46,0.7,0.82,0.9,1.0,1.0,1.0,4.3,2.84,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,119.6,7137809.2,0.6594534799922258,0.0009519720019306988,0.0026074339949991553,0.10280547000584192,0.7672513959917705,1.3811059999279678,1.408870699990075,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,478.4,10937945.6,-0.060772298015654085
validation,query_then_memory,question_only,w2_s1_dynamic,2,50,9,10,5,21.2,2.0,0.2,0.39666666666666667,0.06,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.74,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,42.4,7137732.0,0.6594534799922258,0.0009519720019306988,0.0016617100045550615,0.10280547000584192,0.7663056720013265,1.3805184999946505,1.4088768999790773,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,169.6,10937945.6,-0.042411550506949426
validation,query_then_memory,question_only,w2_s1_dynamic,3,50,9,10,5,21.2,3.0,0.5,0.495,0.26,0.44,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.8,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,63.6,7137753.2,0.6594534799922258,0.0009519720019306988,0.0019140199979301542,0.10280547000584192,0.7665579819947016,1.3805998999159783,1.4090888999635354,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,254.4,10937945.6,-0.004847032651305198
validation,query_then_memory,question_only,w2_s1_dynamic,4,50,9,10,5,21.2,3.9,0.6,0.49,0.28,0.44,0.56,0.6,1.0,1.0,1.0,1.0,4.3,3.12,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,83.3,7137772.9,0.6594534799922258,0.0009519720019306988,0.002210505991242826,0.10280547000584192,0.7668544679880143,1.380897099908907,1.4093447999912314,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,333.2,10937945.6,-0.008783291590710481
validation,query_then_memory,question_only,w2_s1_dynamic,5,50,9,10,5,21.2,4.5,0.8,0.48566666666666664,0.26,0.42,0.64,0.78,0.8,1.0,1.0,1.0,4.3,3.1,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,97.5,7137787.1,0.6594534799922258,0.0009519720019306988,0.0023958179960027336,0.10280547000584192,0.7670397799927742,1.380779699946288,1.409750199993141,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,390.0,10937945.6,-0.04041773439384997
validation,query_then_memory,question_only,w2_s1_dynamic,6,50,9,10,5,21.2,5.0,0.9,0.48228571428571426,0.26,0.4,0.64,0.76,0.9,0.9,1.0,1.0,4.3,3.14,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,109.6,7137799.2,0.6594534799922258,0.0009519720019306988,0.002417381997220218,0.10280547000584192,0.7670613439939916,1.3808895999682136,1.409776000014972,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,438.4,10937945.6,-0.05755081089834372
validation,query_then_memory,question_only,w2_s1_dynamic,8,50,9,10,5,21.2,5.4,0.9,0.4671111111111111,0.26,0.38,0.6,0.72,0.8,0.9,0.9,1.0,4.3,3.54,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,116.6,7137806.2,0.6594534799922258,0.0009519720019306988,0.0025532800005748867,0.10280547000584192,0.7671972419973463,1.3806279999553226,1.4093121999758296,0.0014330399967730045,1294108518.4,1333998387.2,101992806.4,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,466.4,10937945.6,-0.05755081089834372
validation,static_q0,latest_message,w2_s1,1,50,9,10,5,21.1,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.0,21.1,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,21.1,7137710.7,0.0,0.0006821419997140765,0.0016089299938175827,0.10280547000584192,0.1065295819961466,0.5150418999837711,0.5501310999388807,0.0014330399967730045,1192115712.0,1216348160.0,0.0,13875251.2,305345331.2,108544.0,620984671.0,10819275.2,29081.6,86425.6,3635.2,84.4,10932907.2,
validation,static_q0,latest_message,w2_s1,11,50,9,10,5,21.1,5.7,1.0,0.537,0.3,0.52,0.72,0.86,0.92,1.0,1.0,1.0,4.3,2.68,0.0,21.1,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,119.2,7137808.8,0.0,0.0006821419997140765,0.002429546002531424,0.10280547000584192,0.10735019800486043,0.5154891000711359,0.5438372999778949,0.0014330399967730045,1192115712.0,1216348160.0,0.0,13875251.2,305345331.2,108544.0,620984671.0,10819275.2,29081.6,86425.6,3635.2,476.8,10932907.2,-0.05568016204982996
validation,static_q0,latest_message,w2_s1,2,50,9,10,5,21.1,2.0,0.2,0.39666666666666667,0.06,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.74,0.0,21.1,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,42.2,7137731.8,0.0,0.0006821419997140765,0.001702012005262077,0.10280547000584192,0.10662266400759109,0.5148654999793507,0.5446619999711402,0.0014330399967730045,1192115712.0,1216348160.0,0.0,13875251.2,305345331.2,108544.0,620984671.0,10819275.2,29081.6,86425.6,3635.2,168.8,10932907.2,-0.03382851369678974
validation,static_q0,latest_message,w2_s1,3,50,9,10,5,21.1,3.0,0.5,0.49166666666666664,0.26,0.42,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.82,0.0,21.1,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,63.3,7137752.9,0.0,0.0006821419997140765,0.0019851580052636566,0.10280547000584192,0.10690581000759267,0.5152185000479221,0.5440186999621801,0.0014330399967730045,1192115712.0,1216348160.0,0.0,13875251.2,305345331.2,108544.0,620984671.0,10819275.2,29081.6,86425.6,3635.2,253.2,10932907.2,0.0032534251362085344
validation,static_q0,latest_message,w2_s1,4,50,9,10,5,21.1,3.9,0.6,0.5083333333333333,0.3,0.48,0.58,0.6,1.0,1.0,1.0,1.0,4.3,3.04,0.0,21.1,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,82.9,7137772.5,0.0,0.0006821419997140765,0.002088617990957573,0.10280547000584192,0.10700926999328658,0.5156774000497535,0.5440722999628633,0.0014330399967730045,1192115712.0,1216348160.0,0.0,13875251.2,305345331.2,108544.0,620984671.0,10819275.2,29081.6,86425.6,3635.2,331.6,10932907.2,-0.0008497434978683789
validation,static_q0,latest_message,w2_s1,5,50,9,10,5,21.1,4.5,0.8,0.504,0.28,0.46,0.66,0.78,0.8,1.0,1.0,1.0,4.3,3.02,0.0,21.1,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,97.1,7137786.7,0.0,0.0006821419997140765,0.002220159996068105,0.10280547000584192,0.10714081199839712,0.5156734000192955,0.5435394999221899,0.0014330399967730045,1192115712.0,1216348160.0,0.0,13875251.2,305345331.2,108544.0,620984671.0,10819275.2,29081.6,86425.6,3635.2,388.4,10932907.2,-0.03592912047170103
