dataset,family,policy,channels,parameter,k_total,n,evidence_recall,complete_recovery,precision,reciprocal_rank,routing_index_bytes,routing_seconds,native_kv_tokens_materialized
musique,reserved_slots,E+S:E2_S2,E+S,"{""E"": 2, ""S"": 2}",4,8,0.53125,0.25,0.375,0.7708333333333334,22443.875,0.31728132502757944,932.0
musique,reserved_slots,L+E+QK:L1_E1_QK2,L+E+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,8,0.4375,0.0,0.3125,0.8125,183568.125,0.3700070125341881,981.0
musique,reserved_slots,L+E+S+QK:L1_E1_QK2_lex2,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,8,0.4375,0.0,0.3125,0.8125,200360.75,0.6871348750137258,981.0
musique,reserved_slots,L+E+S+QK:L1_E1_S1_QK1,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 1, ""S"": 1}",4,8,0.5104166666666666,0.0,0.375,0.8125,200360.75,0.6871348750137258,959.875
musique,reserved_slots,L+E+S:L1_E1_S2,L+E+S,"{""E"": 1, ""L"": 1, ""S"": 2}",4,8,0.6145833333333334,0.25,0.4375,0.8125,32424.75,0.3175024500233121,932.0
musique,reserved_slots,L+QK:L2_QK2,L+QK,"{""L"": 2, ""QK"": 2}",4,8,0.5104166666666666,0.125,0.375,0.8125,177916.875,0.3698535499861464,987.25
musique,reserved_slots,L+S+QK:L1_S1_QK2,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,8,0.44791666666666663,0.125,0.34375,0.70625,194709.5,0.6869814124656841,998.625
musique,reserved_slots,L+S+QK:L1_S1_QK2_lex1,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,8,0.44791666666666663,0.125,0.34375,0.70625,194709.5,0.6869814124656841,998.625
musique,reserved_slots,L+S:L2_S2,L+S,"{""L"": 2, ""S"": 2}",4,8,0.71875,0.375,0.53125,0.8125,26773.5,0.3173489874752704,920.625
musique,rrf,E+QK:RRF,E+QK,c=10,2,8,0.3125,0.0,0.4375,0.6979166666666666,173587.25,0.3697858875384554,469.0
musique,rrf,E+QK:RRF,E+QK,c=10,4,8,0.5,0.0,0.375,0.6979166666666666,173587.25,0.3697858875384554,981.0
musique,rrf,E+QK:RRF,E+QK,c=10,8,8,0.78125,0.5,0.3125,0.6979166666666666,173587.25,0.3697858875384554,1886.875
musique,rrf,E+S+QK:RRF,E+S+QK,c=10,2,8,0.25,0.0,0.375,0.6458333333333334,190379.875,0.6869137500179932,469.0
musique,rrf,E+S+QK:RRF,E+S+QK,c=10,4,8,0.5,0.0,0.375,0.6458333333333334,190379.875,0.6869137500179932,981.0
musique,rrf,E+S+QK:RRF,E+S+QK,c=10,8,8,0.8854166666666666,0.625,0.34375,0.6458333333333334,190379.875,0.6869137500179932,1886.875
musique,rrf,E+S:RRF,E+S,c=10,2,8,0.35416666666666663,0.0,0.5,0.8125,22443.875,0.31728132502757944,469.0
musique,rrf,E+S:RRF,E+S,c=10,4,8,0.6145833333333334,0.25,0.4375,0.8125,22443.875,0.31728132502757944,953.125
musique,rrf,E+S:RRF,E+S,c=10,8,8,0.8958333333333334,0.75,0.34375,0.8125,22443.875,0.31728132502757944,1851.5
musique,rrf,L+E+QK:RRF,L+E+QK,c=10,2,8,0.38541666666666663,0.0,0.5625,0.875,183568.125,0.3700070125341881,494.375
musique,rrf,L+E+QK:RRF,L+E+QK,c=10,4,8,0.5729166666666666,0.125,0.4375,0.875,183568.125,0.3700070125341881,981.0
musique,rrf,L+E+QK:RRF,L+E+QK,c=10,8,8,0.78125,0.5,0.3125,0.875,183568.125,0.3700070125341881,1886.875
musique,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,8,0.35416666666666663,0.0,0.5,0.9375,200360.75,0.6871348750137258,469.0
musique,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,8,0.5729166666666666,0.125,0.4375,0.9375,200360.75,0.6871348750137258,981.0
musique,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,8,0.84375,0.625,0.328125,0.9375,200360.75,0.6871348750137258,1886.875
musique,rrf,L+E+S:RRF,L+E+S,c=10,2,8,0.38541666666666663,0.0,0.5625,0.875,32424.75,0.3175024500233121,469.0
musique,rrf,L+E+S:RRF,L+E+S,c=10,4,8,0.6041666666666666,0.25,0.4375,0.875,32424.75,0.3175024500233121,969.625
musique,rrf,L+E+S:RRF,L+E+S,c=10,8,8,0.9270833333333334,0.75,0.359375,0.875,32424.75,0.3175024500233121,1865.75
musique,rrf,L+E:RRF,L+E,c=10,2,8,0.4270833333333333,0.0,0.625,0.875,15632.125,0.0003745875437743962,494.375
musique,rrf,L+E:RRF,L+E,c=10,4,8,0.5625,0.0,0.4375,0.875,15632.125,0.0003745875437743962,984.25
musique,rrf,L+E:RRF,L+E,c=10,8,8,0.8854166666666666,0.75,0.34375,0.875,15632.125,0.0003745875437743962,1886.875
musique,rrf,L+QK:RRF,L+QK,c=10,2,8,0.29166666666666663,0.0,0.4375,0.5625,177916.875,0.3698535499861464,512.0
musique,rrf,L+QK:RRF,L+QK,c=10,4,8,0.5416666666666666,0.125,0.40625,0.5625,177916.875,0.3698535499861464,1013.25
musique,rrf,L+QK:RRF,L+QK,c=10,8,8,0.8541666666666666,0.75,0.34375,0.5625,177916.875,0.3698535499861464,1901.75
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,2,8,0.3333333333333333,0.0,0.5,0.6979166666666666,194709.5,0.6869814124656841,479.75
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,4,8,0.5416666666666666,0.125,0.40625,0.6979166666666666,194709.5,0.6869814124656841,969.625
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,8,8,0.8645833333333334,0.625,0.34375,0.6979166666666666,194709.5,0.6869814124656841,1886.875
musique,rrf,L+S:RRF,L+S,c=10,2,8,0.46875,0.0,0.6875,0.875,26773.5,0.3173489874752704,512.0
musique,rrf,L+S:RRF,L+S,c=10,4,8,0.6875,0.375,0.5,0.875,26773.5,0.3173489874752704,969.625
musique,rrf,L+S:RRF,L+S,c=10,8,8,0.8958333333333334,0.625,0.34375,0.875,26773.5,0.3173489874752704,1865.75
musique,rrf,S+QK:RRF,S+QK,c=10,2,8,0.25,0.0,0.375,0.6220238095238095,184728.625,0.6867602874699514,469.0
musique,rrf,S+QK:RRF,S+QK,c=10,4,8,0.41666666666666663,0.0,0.3125,0.6220238095238095,184728.625,0.6867602874699514,938.25
musique,rrf,S+QK:RRF,S+QK,c=10,8,8,0.7916666666666666,0.5,0.3125,0.6220238095238095,184728.625,0.6867602874699514,1851.5
musique,single,E,E,,2,8,0.2708333333333333,0.0,0.375,0.7708333333333334,5651.25,0.00015346254804171622,483.625
musique,single,E,E,,4,8,0.5520833333333334,0.125,0.40625,0.7708333333333334,5651.25,0.00015346254804171622,981.0
musique,single,E,E,,8,8,0.8854166666666666,0.75,0.34375,0.7708333333333334,5651.25,0.00015346254804171622,1865.75
musique,single,L,L,,2,8,0.46875,0.0,0.6875,0.8125,9980.875,0.00022112499573267996,500.625
musique,single,L,L,,4,8,0.6458333333333334,0.125,0.5,0.8125,9980.875,0.00022112499573267996,1012.625
musique,single,L,L,,8,8,0.8854166666666666,0.75,0.34375,0.8125,9980.875,0.00022112499573267996,1929.375
musique,single,QK,QK,,2,8,0.08333333333333333,0.0,0.125,0.44285714285714284,167936.0,0.3696324249904137,486.625
musique,single,QK,QK,,4,8,0.34375,0.125,0.28125,0.44285714285714284,167936.0,0.3696324249904137,998.625
musique,single,QK,QK,,8,8,0.7395833333333334,0.5,0.296875,0.44285714285714284,167936.0,0.3696324249904137,1872.625
musique,single,QK8,QK8,,2,8,0.28125,0.0,0.375,0.5041666666666667,20992.0,8.084701412473805,444.5
musique,single,QK8,QK8,,4,8,0.4583333333333333,0.125,0.3125,0.5041666666666667,20992.0,8.084701412473805,956.5
musique,single,QK8,QK8,,8,8,0.71875,0.375,0.28125,0.5041666666666667,20992.0,8.084701412473805,1872.625
musique,single,S,S,,2,8,0.25,0.0,0.375,0.7541666666666667,16792.625,0.3171278624795377,441.125
musique,single,S,S,,4,8,0.5625,0.25,0.40625,0.7541666666666667,16792.625,0.3171278624795377,902.875
musique,single,S,S,,8,8,0.875,0.75,0.328125,0.7541666666666667,16792.625,0.3171278624795377,1851.5
musique,single,native_mean,native_mean,,2,8,0.32291666666666663,0.0,0.4375,0.625,41984.0,0.03119539999170229,512.0
musique,single,native_mean,native_mean,,4,8,0.6145833333333334,0.25,0.4375,0.625,41984.0,0.03119539999170229,1013.25
musique,single,native_mean,native_mean,,8,8,0.8958333333333334,0.75,0.359375,0.625,41984.0,0.03119539999170229,1947.0
musique,single,oracle,oracle,,2,8,0.7083333333333333,0.25,1.0,1.0,0.0,0.0,512.0
musique,single,oracle,oracle,,4,8,1.0,1.0,0.75,1.0,0.0,0.0,1012.625
musique,single,oracle,oracle,,8,8,1.0,1.0,0.390625,1.0,0.0,0.0,1961.875
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,8,0.23958333333333331,0.0,0.3125,0.6145833333333334,173587.25,0.3697858875384554,469.0
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,8,0.59375,0.125,0.4375,0.6770833333333334,173587.25,0.3697858875384554,981.0
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,8,0.78125,0.5,0.3125,0.6770833333333334,173587.25,0.3697858875384554,1886.875
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,8,0.25,0.0,0.375,0.6458333333333334,190379.875,0.6869137500179932,469.0
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,8,0.46875,0.0,0.34375,0.7916666666666666,190379.875,0.6869137500179932,981.0
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,8,0.84375,0.625,0.328125,0.7708333333333334,190379.875,0.6869137500179932,1886.875
musique,union_agreement,E+S:U2,E+S,candidate_pool=2,2,8,0.38541666666666663,0.0,0.5625,0.875,22443.875,0.31728132502757944,469.0
musique,union_agreement,E+S:U2,E+S,candidate_pool=4,4,8,0.6458333333333334,0.25,0.46875,0.8125,22443.875,0.31728132502757944,953.125
musique,union_agreement,E+S:U2,E+S,candidate_pool=8,8,8,0.8645833333333334,0.625,0.328125,0.8125,22443.875,0.31728132502757944,1851.5
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,8,0.38541666666666663,0.0,0.5625,0.875,183568.125,0.3700070125341881,483.625
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,8,0.6041666666666666,0.125,0.46875,0.875,183568.125,0.3700070125341881,981.0
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,8,0.84375,0.625,0.328125,0.8541666666666666,183568.125,0.3700070125341881,1914.75
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,8,0.35416666666666663,0.0,0.5,0.875,200360.75,0.6871348750137258,469.0
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,8,0.5729166666666666,0.125,0.4375,0.9166666666666666,200360.75,0.6871348750137258,981.0
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,8,0.84375,0.625,0.328125,0.9375,200360.75,0.6871348750137258,1886.875
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,8,0.38541666666666663,0.0,0.5625,0.875,32424.75,0.3175024500233121,469.0
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,8,0.59375,0.125,0.4375,0.9375,32424.75,0.3175024500233121,969.625
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,8,0.8854166666666666,0.75,0.34375,0.9375,32424.75,0.3175024500233121,1865.75
musique,union_agreement,L+E:U2,L+E,candidate_pool=2,2,8,0.4270833333333333,0.0,0.625,0.875,15632.125,0.0003745875437743962,494.375
musique,union_agreement,L+E:U2,L+E,candidate_pool=4,4,8,0.6041666666666666,0.0,0.46875,0.9375,15632.125,0.0003745875437743962,984.25
musique,union_agreement,L+E:U2,L+E,candidate_pool=8,8,8,0.8854166666666666,0.75,0.34375,0.875,15632.125,0.0003745875437743962,1886.875
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,8,0.26041666666666663,0.0,0.375,0.5625,177916.875,0.3698535499861464,512.0
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,8,0.47916666666666663,0.125,0.375,0.61875,177916.875,0.3698535499861464,1013.25
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,8,0.8125,0.625,0.328125,0.5625,177916.875,0.3698535499861464,1914.75
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,8,0.29166666666666663,0.0,0.4375,0.6979166666666666,194709.5,0.6869814124656841,469.0
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,8,0.47916666666666663,0.125,0.375,0.6916666666666667,194709.5,0.6869814124656841,981.0
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,8,0.9270833333333334,0.75,0.359375,0.71875,194709.5,0.6869814124656841,1886.875
musique,union_agreement,L+S:U2,L+S,candidate_pool=2,2,8,0.4375,0.0,0.625,0.875,26773.5,0.3173489874752704,512.0
musique,union_agreement,L+S:U2,L+S,candidate_pool=4,4,8,0.6875,0.375,0.5,0.875,26773.5,0.3173489874752704,984.25
musique,union_agreement,L+S:U2,L+S,candidate_pool=8,8,8,0.8958333333333334,0.625,0.34375,0.875,26773.5,0.3173489874752704,1865.75
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,8,0.25,0.0,0.375,0.6220238095238095,184728.625,0.6867602874699514,469.0
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,8,0.41666666666666663,0.125,0.3125,0.6220238095238095,184728.625,0.6867602874699514,938.25
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,8,0.7916666666666666,0.5,0.3125,0.625,184728.625,0.6867602874699514,1851.5
musique,union_round_robin,E+QK:U0,E+QK,,2,8,0.32291666666666663,0.0,0.4375,0.7916666666666666,173587.25,0.3697858875384554,494.375
musique,union_round_robin,E+QK:U0,E+QK,,4,8,0.4375,0.0,0.3125,0.7916666666666666,173587.25,0.3697858875384554,981.0
musique,union_round_robin,E+QK:U0,E+QK,,8,8,0.78125,0.5,0.3125,0.7916666666666666,173587.25,0.3697858875384554,1886.875
musique,union_round_robin,E+S+QK:U0,E+S+QK,,2,8,0.35416666666666663,0.0,0.5,0.7916666666666666,190379.875,0.6869137500179932,479.75
musique,union_round_robin,E+S+QK:U0,E+S+QK,,4,8,0.46875,0.0,0.34375,0.7916666666666666,190379.875,0.6869137500179932,953.125
musique,union_round_robin,E+S+QK:U0,E+S+QK,,8,8,0.7916666666666666,0.375,0.3125,0.7916666666666666,190379.875,0.6869137500179932,1862.875
musique,union_round_robin,E+S:U0,E+S,,2,8,0.35416666666666663,0.0,0.5,0.7916666666666666,22443.875,0.31728132502757944,469.0
musique,union_round_robin,E+S:U0,E+S,,4,8,0.5,0.0,0.375,0.7916666666666666,22443.875,0.31728132502757944,932.0
musique,union_round_robin,E+S:U0,E+S,,8,8,0.8541666666666666,0.625,0.328125,0.7916666666666666,22443.875,0.31728132502757944,1851.5
musique,union_round_robin,L+E+QK:U0,L+E+QK,,2,8,0.32291666666666663,0.0,0.4375,0.7916666666666666,183568.125,0.3700070125341881,494.375
musique,union_round_robin,L+E+QK:U0,L+E+QK,,4,8,0.5416666666666666,0.125,0.40625,0.7916666666666666,183568.125,0.3700070125341881,984.25
musique,union_round_robin,L+E+QK:U0,L+E+QK,,8,8,0.78125,0.5,0.3125,0.7916666666666666,183568.125,0.3700070125341881,1886.875
musique,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,2,8,0.35416666666666663,0.0,0.5,0.7916666666666666,200360.75,0.6871348750137258,494.375
musique,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,4,8,0.6145833333333334,0.125,0.46875,0.7916666666666666,200360.75,0.6871348750137258,969.625
musique,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,8,8,0.8229166666666666,0.5,0.328125,0.7916666666666666,200360.75,0.6871348750137258,1851.5
musique,union_round_robin,L+E+S:U0,L+E+S,,2,8,0.3958333333333333,0.0,0.5625,0.7916666666666666,32424.75,0.3175024500233121,494.375
musique,union_round_robin,L+E+S:U0,L+E+S,,4,8,0.6145833333333334,0.125,0.46875,0.7916666666666666,32424.75,0.3175024500233121,969.625
musique,union_round_robin,L+E+S:U0,L+E+S,,8,8,0.9270833333333334,0.75,0.359375,0.7916666666666666,32424.75,0.3175024500233121,1851.5
musique,union_round_robin,L+E:U0,L+E,,2,8,0.4270833333333333,0.0,0.625,0.8125,15632.125,0.0003745875437743962,483.0
musique,union_round_robin,L+E:U0,L+E,,4,8,0.5729166666666666,0.0,0.4375,0.8125,15632.125,0.0003745875437743962,984.25
musique,union_round_robin,L+E:U0,L+E,,8,8,0.84375,0.625,0.328125,0.8125,15632.125,0.0003745875437743962,1886.875
musique,union_round_robin,L+QK:U0,L+QK,,2,8,0.26041666666666663,0.0,0.375,0.75,177916.875,0.3698535499861464,512.0
musique,union_round_robin,L+QK:U0,L+QK,,4,8,0.5104166666666666,0.125,0.375,0.75,177916.875,0.3698535499861464,987.25
musique,union_round_robin,L+QK:U0,L+QK,,8,8,0.8541666666666666,0.75,0.34375,0.75,177916.875,0.3698535499861464,1901.75
musique,union_round_robin,L+S+QK:U0,L+S+QK,,2,8,0.3333333333333333,0.0,0.5,0.7291666666666666,194709.5,0.6869814124656841,497.375
musique,union_round_robin,L+S+QK:U0,L+S+QK,,4,8,0.6145833333333334,0.125,0.46875,0.7291666666666666,194709.5,0.6869814124656841,941.75
musique,union_round_robin,L+S+QK:U0,L+S+QK,,8,8,0.8645833333333334,0.625,0.34375,0.7291666666666666,194709.5,0.6869814124656841,1851.5
musique,union_round_robin,L+S:U0,L+S,,2,8,0.375,0.0,0.5625,0.75,26773.5,0.3173489874752704,497.375
musique,union_round_robin,L+S:U0,L+S,,4,8,0.6145833333333334,0.125,0.46875,0.75,26773.5,0.3173489874752704,920.625
musique,union_round_robin,L+S:U0,L+S,,8,8,0.8958333333333334,0.625,0.34375,0.75,26773.5,0.3173489874752704,1851.5
musique,union_round_robin,S+QK:U0,S+QK,,2,8,0.29166666666666663,0.0,0.4375,0.7470238095238095,184728.625,0.6867602874699514,469.5
musique,union_round_robin,S+QK:U0,S+QK,,4,8,0.41666666666666663,0.0,0.3125,0.7470238095238095,184728.625,0.6867602874699514,938.25
musique,union_round_robin,S+QK:U0,S+QK,,8,8,0.8541666666666666,0.625,0.328125,0.7470238095238095,184728.625,0.6867602874699514,1851.5
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,2,8,0.3875,0.25,0.3125,0.578125,310476.5,0.5788812124810647,510.875
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,4,8,0.6375,0.5,0.21875,0.578125,310476.5,0.5788812124810647,1022.875
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,8,8,0.925,0.875,0.203125,0.578125,310476.5,0.5788812124810647,1993.875
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,2,8,0.2625,0.125,0.25,0.5614583333333333,312681.5,0.5792588625045028,510.875
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,4,8,0.5875,0.5,0.25,0.5614583333333333,312681.5,0.5792588625045028,1022.625
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,8,8,0.925,0.875,0.203125,0.5614583333333333,312681.5,0.5792588625045028,2022.25
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,2,8,0.0125,0.0,0.0625,0.27644300144300143,11625.5,0.0005388625431805849,512.0
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,4,8,0.075,0.0,0.0625,0.27644300144300143,11625.5,0.0005388625431805849,1019.875
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,8,8,0.575,0.5,0.109375,0.27644300144300143,11625.5,0.0005388625431805849,2033.375
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,2,8,0.5125,0.375,0.375,0.6678571428571428,332221.375,0.5793039999261964,510.875
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,4,8,0.5875,0.5,0.25,0.6678571428571428,332221.375,0.5793039999261964,1022.875
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,8,8,0.9125,0.875,0.1875,0.6678571428571428,332221.375,0.5793039999261964,1981.375
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,2,8,0.3875,0.25,0.3125,0.5647321428571429,334426.375,0.5796816499496344,510.625
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,4,8,0.5375,0.375,0.25,0.5647321428571429,334426.375,0.5796816499496344,1022.625
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,8,8,0.9125,0.875,0.1875,0.5647321428571429,334426.375,0.5796816499496344,2009.75
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,2,8,0.075,0.0,0.125,0.3737847222222222,33370.375,0.0009616499883122742,507.875
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,4,8,0.2,0.125,0.09375,0.3737847222222222,33370.375,0.0009616499883122742,1019.875
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,8,8,0.5875,0.5,0.125,0.3737847222222222,33370.375,0.0009616499883122742,2030.0
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,2,8,0.0,0.0,0.0,0.19008387445887445,31165.375,0.0005839999648742378,512.0
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,4,8,0.0875,0.0,0.09375,0.19008387445887445,31165.375,0.0005839999648742378,1018.75
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,8,8,0.525,0.375,0.109375,0.19008387445887445,31165.375,0.0005839999648742378,2030.25
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,2,8,0.3875,0.25,0.3125,0.5647321428571429,322800.875,0.5791427874064539,510.875
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,4,8,0.5875,0.5,0.25,0.5647321428571429,322800.875,0.5791427874064539,1022.625
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,8,8,0.9,0.875,0.171875,0.5647321428571429,322800.875,0.5791427874064539,2034.125
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,2,8,0.325,0.25,0.25,0.540625,325005.875,0.5795204374298919,511.75
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,4,8,0.4125,0.25,0.21875,0.540625,325005.875,0.5795204374298919,1022.625
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,8,8,0.8625,0.75,0.1875,0.540625,325005.875,0.5795204374298919,2030.0
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,2,8,0.2,0.125,0.1875,0.35580357142857144,23949.875,0.0008004374685697258,507.625
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,4,8,0.325,0.25,0.125,0.35580357142857144,23949.875,0.0008004374685697258,1019.625
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,8,8,0.7,0.625,0.125,0.35580357142857144,23949.875,0.0008004374685697258,2028.75
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,2,8,0.325,0.25,0.25,0.43645833333333334,303261.0,0.5790976499847602,511.75
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,4,8,0.5875,0.5,0.25,0.43645833333333334,303261.0,0.5790976499847602,1022.625
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,8,8,0.85,0.75,0.171875,0.43645833333333334,303261.0,0.5790976499847602,2030.0
qasper,reserved_slots,E+QK:E2_QK2,E+QK,"{""E"": 2, ""QK"": 2}",4,8,0.6375,0.625,0.25,0.2847222222222222,310476.5,0.5788812124810647,1022.875
qasper,reserved_slots,E+S+QK:E1_S1_QK2,E+S+QK,"{""E"": 1, ""QK"": 2, ""S"": 1}",4,8,0.5875,0.5,0.25,0.296875,312681.5,0.5792588625045028,1022.875
qasper,reserved_slots,E+S:E2_S2,E+S,"{""E"": 2, ""S"": 2}",4,8,0.5125,0.375,0.1875,0.25729166666666664,11625.5,0.0005388625431805849,1024.0
qasper,reserved_slots,L+E+QK:L1_E1_QK2,L+E+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,8,0.65,0.625,0.28125,0.46785714285714286,332221.375,0.5793039999261964,1022.875
qasper,reserved_slots,L+E+S+QK:L1_E1_QK2_lex2,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,8,0.65,0.625,0.28125,0.4739583333333333,334426.375,0.5796816499496344,1022.875
qasper,reserved_slots,L+E+S+QK:L1_E1_S1_QK1,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 1, ""S"": 1}",4,8,0.5875,0.5,0.25,0.446875,334426.375,0.5796816499496344,1024.0
qasper,reserved_slots,L+E+S:L1_E1_S2,L+E+S,"{""E"": 1, ""L"": 1, ""S"": 2}",4,8,0.525,0.375,0.21875,0.4284722222222222,33370.375,0.0009616499883122742,1024.0
qasper,reserved_slots,L+QK:L2_QK2,L+QK,"{""L"": 2, ""QK"": 2}",4,8,0.5875,0.5,0.25,0.4513888888888889,322800.875,0.5791427874064539,1022.875
qasper,reserved_slots,L+S+QK:L1_S1_QK2,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,8,0.6,0.5,0.28125,0.45535714285714285,325005.875,0.5795204374298919,1022.875
qasper,reserved_slots,L+S+QK:L1_S1_QK2_lex1,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,8,0.6,0.5,0.28125,0.45535714285714285,325005.875,0.5795204374298919,1022.875
qasper,reserved_slots,L+S:L2_S2,L+S,"{""L"": 2, ""S"": 2}",4,8,0.4625,0.375,0.1875,0.38982371794871795,23949.875,0.0008004374685697258,1019.875
qasper,rrf,E+QK:RRF,E+QK,c=10,2,8,0.2625,0.25,0.25,0.444047619047619,310476.5,0.5788812124810647,512.0
qasper,rrf,E+QK:RRF,E+QK,c=10,4,8,0.5125,0.5,0.21875,0.444047619047619,310476.5,0.5788812124810647,1022.875
qasper,rrf,E+QK:RRF,E+QK,c=10,8,8,0.775,0.75,0.15625,0.444047619047619,310476.5,0.5788812124810647,1985.0
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,2,8,0.4625,0.375,0.4375,0.5833333333333334,312681.5,0.5792588625045028,512.0
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,4,8,0.5875,0.5,0.25,0.5833333333333334,312681.5,0.5792588625045028,1024.0
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,8,8,0.9125,0.875,0.1875,0.5833333333333334,312681.5,0.5792588625045028,2046.875
qasper,rrf,E+S:RRF,E+S,c=10,2,8,0.0875,0.0,0.1875,0.3375,11625.5,0.0005388625431805849,512.0
qasper,rrf,E+S:RRF,E+S,c=10,4,8,0.3375,0.25,0.1875,0.3375,11625.5,0.0005388625431805849,1024.0
qasper,rrf,E+S:RRF,E+S,c=10,8,8,0.8375,0.75,0.15625,0.3375,11625.5,0.0005388625431805849,2034.75
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,2,8,0.5125,0.375,0.375,0.5295138888888888,332221.375,0.5793039999261964,512.0
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,4,8,0.5875,0.5,0.25,0.5295138888888888,332221.375,0.5793039999261964,1022.875
