dataset,family,policy,channels,parameter,k_total,reference_channel,n,combined_recall,reference_recall,paired_delta,bootstrap_ci_low,bootstrap_ci_high,wins,ties,losses,resolved_positive,unit
musique,union_round_robin,L+S+QK:U0,L+S+QK,,8,S,8,0.8645833333333334,0.875,-0.010416666666666671,-0.20833333333333337,0.1875,2,4,2,False,held_out_identity
musique,union_round_robin,L+S:U0,L+S,,2,L,8,0.375,0.46875,-0.09375,-0.26041666666666663,0.08333333333333333,1,4,3,False,held_out_identity
musique,union_round_robin,L+S:U0,L+S,,2,S,8,0.375,0.25,0.125,-0.020833333333333336,0.26041666666666663,4,3,1,False,held_out_identity
musique,union_round_robin,L+S:U0,L+S,,4,L,8,0.6145833333333334,0.6458333333333334,-0.03125,-0.15625,0.09375,1,5,2,False,held_out_identity
musique,union_round_robin,L+S:U0,L+S,,4,S,8,0.6145833333333334,0.5625,0.052083333333333336,-0.20833333333333331,0.3125,4,1,3,False,held_out_identity
musique,union_round_robin,L+S:U0,L+S,,8,L,8,0.8958333333333334,0.8854166666666666,0.010416666666666664,-0.09375,0.125,1,6,1,False,held_out_identity
musique,union_round_robin,L+S:U0,L+S,,8,S,8,0.8958333333333334,0.875,0.02083333333333333,-0.09375000000000001,0.125,2,5,1,False,held_out_identity
musique,union_round_robin,S+QK:U0,S+QK,,2,QK,8,0.29166666666666663,0.08333333333333333,0.20833333333333331,0.08333333333333333,0.3333333333333333,5,3,0,True,held_out_identity
musique,union_round_robin,S+QK:U0,S+QK,,2,S,8,0.29166666666666663,0.25,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,union_round_robin,S+QK:U0,S+QK,,4,QK,8,0.41666666666666663,0.34375,0.07291666666666666,-0.11458333333333334,0.2708333333333333,3,3,2,False,held_out_identity
musique,union_round_robin,S+QK:U0,S+QK,,4,S,8,0.41666666666666663,0.5625,-0.14583333333333334,-0.29166666666666663,0.0,0,5,3,False,held_out_identity
musique,union_round_robin,S+QK:U0,S+QK,,8,QK,8,0.8541666666666666,0.7395833333333334,0.11458333333333333,-0.04166666666666667,0.2708333333333333,3,4,1,False,held_out_identity
musique,union_round_robin,S+QK:U0,S+QK,,8,S,8,0.8541666666666666,0.875,-0.020833333333333343,-0.16666666666666669,0.14583333333333331,1,5,2,False,held_out_identity
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,2,E,8,0.3875,0.0625,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,2,QK,8,0.3875,0.575,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,4,E,8,0.6375,0.1375,0.5,0.125,0.875,5,2,1,True,held_out_identity
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,4,QK,8,0.6375,0.775,-0.1375,-0.3125,-0.0125,0,5,3,False,held_out_identity
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,8,E,8,0.925,0.4,0.525,0.175,0.875,5,3,0,True,held_out_identity
qasper,normalized_fusion,E+QK:fusion,E+QK,template=semantic,8,QK,8,0.925,0.925,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,2,E,8,0.2625,0.0625,0.2,0.0125,0.4625,3,5,0,True,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,2,QK,8,0.2625,0.575,-0.3125,-0.625,-0.0625,0,5,3,False,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,2,S,8,0.2625,0.45,-0.1875,-0.5625,0.125,1,5,2,False,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,4,E,8,0.5875,0.1375,0.45,0.1375,0.7625,5,3,0,True,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,4,S,8,0.5875,0.5125,0.075,-0.3125,0.4375,3,4,1,False,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,8,E,8,0.925,0.4,0.525,0.19999999999999998,0.875,5,3,0,True,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,8,QK,8,0.925,0.925,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,normalized_fusion,E+S+QK:fusion,E+S+QK,template=qk,8,S,8,0.925,0.825,0.1,0.0,0.23750000000000002,2,6,0,False,held_out_identity
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,2,E,8,0.0125,0.0625,-0.05,-0.1875,0.037500000000000006,1,6,1,False,held_out_identity
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,2,S,8,0.0125,0.45,-0.4375,-0.75,-0.125,0,4,4,False,held_out_identity
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,4,E,8,0.075,0.1375,-0.0625,-0.375,0.1875,1,6,1,False,held_out_identity
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,4,S,8,0.075,0.5125,-0.4375,-0.75,-0.125,0,4,4,False,held_out_identity
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,8,E,8,0.575,0.4,0.175,-0.2625,0.5625,3,3,2,False,held_out_identity
qasper,normalized_fusion,E+S:fusion,E+S,template=semantic,8,S,8,0.575,0.825,-0.25,-0.625,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,2,E,8,0.5125,0.0625,0.45,0.1375,0.7625,5,3,0,True,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,2,L,8,0.5125,0.1375,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,2,QK,8,0.5125,0.575,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,4,E,8,0.5875,0.1375,0.45,0.0625,0.875,5,2,1,True,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,4,L,8,0.5875,0.325,0.2625,0.0625,0.5125,4,4,0,True,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,8,E,8,0.9125,0.4,0.5125,0.15000000000000002,0.875,5,3,0,True,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,8,L,8,0.9125,0.525,0.3875,0.125,0.6875,5,3,0,True,held_out_identity
qasper,normalized_fusion,L+E+QK:fusion,L+E+QK,template=qk,8,QK,8,0.9125,0.925,-0.012500000000000004,-0.03750000000000001,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,2,E,8,0.3875,0.0625,0.325,0.0625,0.625,4,4,0,True,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,2,L,8,0.3875,0.1375,0.25,0.0625,0.5,3,5,0,True,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,2,QK,8,0.3875,0.575,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,2,S,8,0.3875,0.45,-0.0625,-0.375,0.1875,1,6,1,False,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,4,E,8,0.5375,0.1375,0.4,0.024999999999999998,0.75,5,2,1,True,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,4,L,8,0.5375,0.325,0.2125,0.024999999999999998,0.4875,3,5,0,True,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,4,QK,8,0.5375,0.775,-0.2375,-0.5,-0.012500000000000011,1,4,3,False,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,4,S,8,0.5375,0.5125,0.024999999999999998,-0.35,0.375,2,5,1,False,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,8,E,8,0.9125,0.4,0.5125,0.15000000000000002,0.875,5,3,0,True,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,8,L,8,0.9125,0.525,0.3875,0.125,0.6875,5,3,0,True,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,8,QK,8,0.9125,0.925,-0.012500000000000004,-0.03750000000000001,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+E+S+QK:fusion,L+E+S+QK,template=qk,8,S,8,0.9125,0.825,0.0875,0.0,0.2125,2,6,0,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,2,E,8,0.075,0.0625,0.0125,-0.175,0.1875,2,5,1,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,2,L,8,0.075,0.1375,-0.0625,-0.375,0.1875,1,6,1,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,2,S,8,0.075,0.45,-0.375,-0.75,-0.125,0,5,3,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,4,E,8,0.2,0.1375,0.0625,-0.3125,0.4375,2,5,1,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,4,L,8,0.2,0.325,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,4,S,8,0.2,0.5125,-0.3125,-0.625,0.0,0,5,3,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,8,E,8,0.5875,0.4,0.1875,-0.25,0.5625,3,4,1,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,8,L,8,0.5875,0.525,0.0625,0.0,0.1875,1,7,0,False,held_out_identity
qasper,normalized_fusion,L+E+S:fusion,L+E+S,template=summary,8,S,8,0.5875,0.825,-0.2375,-0.6125,0.025,1,5,2,False,held_out_identity
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,2,E,8,0.0,0.0625,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,2,L,8,0.0,0.1375,-0.1375,-0.3875,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,4,E,8,0.0875,0.1375,-0.05,-0.3625,0.1875,2,5,1,False,held_out_identity
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,4,L,8,0.0875,0.325,-0.2375,-0.6003124999999997,0.025,1,5,2,False,held_out_identity
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,8,E,8,0.525,0.4,0.125,-0.3125,0.5625,3,3,2,False,held_out_identity
qasper,normalized_fusion,L+E:fusion,L+E,template=equal,8,L,8,0.525,0.525,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,2,L,8,0.3875,0.1375,0.25,0.0625,0.5,3,5,0,True,held_out_identity
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,2,QK,8,0.3875,0.575,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,4,L,8,0.5875,0.325,0.2625,0.0625,0.5125,4,4,0,True,held_out_identity
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,8,L,8,0.9,0.525,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,normalized_fusion,L+QK:fusion,L+QK,template=equal,8,QK,8,0.9,0.925,-0.025,-0.07500000000000001,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,2,L,8,0.325,0.1375,0.1875,0.0,0.4375,2,6,0,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,2,QK,8,0.325,0.575,-0.25,-0.5,0.0,0,5,3,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,2,S,8,0.325,0.45,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,4,L,8,0.4125,0.325,0.0875,0.0,0.2125,2,6,0,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,4,QK,8,0.4125,0.775,-0.3625,-0.675,-0.08750000000000001,1,3,4,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,4,S,8,0.4125,0.5125,-0.1,-0.375,0.075,1,6,1,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,8,L,8,0.8625,0.525,0.3375,0.0625,0.65,4,4,0,True,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,8,QK,8,0.8625,0.925,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,L+S+QK:fusion,L+S+QK,template=semantic,8,S,8,0.8625,0.825,0.037500000000000006,0.0,0.11250000000000002,1,7,0,False,held_out_identity
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,2,L,8,0.2,0.1375,0.0625,0.0,0.1875,1,7,0,False,held_out_identity
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,2,S,8,0.2,0.45,-0.25,-0.625,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,4,L,8,0.325,0.325,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,4,S,8,0.325,0.5125,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,8,L,8,0.7,0.525,0.175,-0.025,0.4375,2,5,1,False,held_out_identity
qasper,normalized_fusion,L+S:fusion,L+S,template=summary,8,S,8,0.7,0.825,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,2,QK,8,0.325,0.575,-0.25,-0.5,-0.0625,0,5,3,False,held_out_identity
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,2,S,8,0.325,0.45,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,4,S,8,0.5875,0.5125,0.075,-0.3,0.4375,3,4,1,False,held_out_identity
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,8,QK,8,0.85,0.925,-0.07500000000000001,-0.2,0.0,0,6,2,False,held_out_identity
qasper,normalized_fusion,S+QK:fusion,S+QK,template=equal,8,S,8,0.85,0.825,0.024999999999999998,0.0,0.075,1,7,0,False,held_out_identity
qasper,reserved_slots,E+QK:E2_QK2,E+QK,"{""E"": 2, ""QK"": 2}",4,E,8,0.6375,0.1375,0.5,0.125,0.875,4,4,0,True,held_out_identity
qasper,reserved_slots,E+QK:E2_QK2,E+QK,"{""E"": 2, ""QK"": 2}",4,QK,8,0.6375,0.775,-0.1375,-0.3875,0.0,0,6,2,False,held_out_identity
qasper,reserved_slots,E+S+QK:E1_S1_QK2,E+S+QK,"{""E"": 1, ""QK"": 2, ""S"": 1}",4,E,8,0.5875,0.1375,0.45,0.0375,0.875,5,2,1,True,held_out_identity
qasper,reserved_slots,E+S+QK:E1_S1_QK2,E+S+QK,"{""E"": 1, ""QK"": 2, ""S"": 1}",4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,reserved_slots,E+S+QK:E1_S1_QK2,E+S+QK,"{""E"": 1, ""QK"": 2, ""S"": 1}",4,S,8,0.5875,0.5125,0.075,-0.3,0.4375,3,4,1,False,held_out_identity
qasper,reserved_slots,E+S:E2_S2,E+S,"{""E"": 2, ""S"": 2}",4,E,8,0.5125,0.1375,0.375,0.0,0.75,4,3,1,False,held_out_identity
qasper,reserved_slots,E+S:E2_S2,E+S,"{""E"": 2, ""S"": 2}",4,S,8,0.5125,0.5125,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,reserved_slots,L+E+QK:L1_E1_QK2,L+E+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,E,8,0.65,0.1375,0.5125,0.15000000000000002,0.875,5,3,0,True,held_out_identity
qasper,reserved_slots,L+E+QK:L1_E1_QK2,L+E+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,L,8,0.65,0.325,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,reserved_slots,L+E+QK:L1_E1_QK2,L+E+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,QK,8,0.65,0.775,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_QK2_lex2,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,E,8,0.65,0.1375,0.5125,0.15000000000000002,0.875,5,3,0,True,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_QK2_lex2,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,L,8,0.65,0.325,0.325,0.0625,0.625,4,4,0,True,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_QK2_lex2,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,QK,8,0.65,0.775,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_QK2_lex2,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 2}",4,S,8,0.65,0.5125,0.1375,-0.25,0.5,4,3,1,False,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_S1_QK1,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 1, ""S"": 1}",4,E,8,0.5875,0.1375,0.45,0.15,0.7625,5,3,0,True,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_S1_QK1,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 1, ""S"": 1}",4,L,8,0.5875,0.325,0.2625,0.0,0.625,3,5,0,False,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_S1_QK1,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 1, ""S"": 1}",4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,reserved_slots,L+E+S+QK:L1_E1_S1_QK1,L+E+S+QK,"{""E"": 1, ""L"": 1, ""QK"": 1, ""S"": 1}",4,S,8,0.5875,0.5125,0.075,-0.3125,0.4375,3,4,1,False,held_out_identity
qasper,reserved_slots,L+E+S:L1_E1_S2,L+E+S,"{""E"": 1, ""L"": 1, ""S"": 2}",4,E,8,0.525,0.1375,0.3875,0.012499999999999997,0.7625,5,2,1,True,held_out_identity
qasper,reserved_slots,L+E+S:L1_E1_S2,L+E+S,"{""E"": 1, ""L"": 1, ""S"": 2}",4,L,8,0.525,0.325,0.2,0.0,0.45,3,5,0,False,held_out_identity
qasper,reserved_slots,L+E+S:L1_E1_S2,L+E+S,"{""E"": 1, ""L"": 1, ""S"": 2}",4,S,8,0.525,0.5125,0.0125,0.0,0.037500000000000006,1,7,0,False,held_out_identity
qasper,reserved_slots,L+QK:L2_QK2,L+QK,"{""L"": 2, ""QK"": 2}",4,L,8,0.5875,0.325,0.2625,0.037500000000000006,0.5125,4,4,0,True,held_out_identity
qasper,reserved_slots,L+QK:L2_QK2,L+QK,"{""L"": 2, ""QK"": 2}",4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,reserved_slots,L+S+QK:L1_S1_QK2,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,L,8,0.6,0.325,0.275,0.0625,0.5256249999999909,4,4,0,True,held_out_identity
qasper,reserved_slots,L+S+QK:L1_S1_QK2,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,QK,8,0.6,0.775,-0.175,-0.4375,0.024999999999999994,1,5,2,False,held_out_identity
qasper,reserved_slots,L+S+QK:L1_S1_QK2,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,S,8,0.6,0.5125,0.0875,-0.3125,0.4375,3,4,1,False,held_out_identity
qasper,reserved_slots,L+S+QK:L1_S1_QK2_lex1,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,L,8,0.6,0.325,0.275,0.0625,0.525,4,4,0,True,held_out_identity
qasper,reserved_slots,L+S+QK:L1_S1_QK2_lex1,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,QK,8,0.6,0.775,-0.175,-0.4375,0.024999999999999994,1,5,2,False,held_out_identity
qasper,reserved_slots,L+S+QK:L1_S1_QK2_lex1,L+S+QK,"{""L"": 1, ""QK"": 2, ""S"": 1}",4,S,8,0.6,0.5125,0.0875,-0.2875,0.4375,3,4,1,False,held_out_identity
qasper,reserved_slots,L+S:L2_S2,L+S,"{""L"": 2, ""S"": 2}",4,L,8,0.4625,0.325,0.1375,0.0,0.3875,2,6,0,False,held_out_identity
qasper,reserved_slots,L+S:L2_S2,L+S,"{""L"": 2, ""S"": 2}",4,S,8,0.4625,0.5125,-0.05,-0.1875,0.037500000000000006,1,6,1,False,held_out_identity
qasper,rrf,E+QK:RRF,E+QK,c=10,2,E,8,0.2625,0.0625,0.2,0.0125,0.4625,3,5,0,True,held_out_identity
qasper,rrf,E+QK:RRF,E+QK,c=10,2,QK,8,0.2625,0.575,-0.3125,-0.6875,0.0625,1,4,3,False,held_out_identity
qasper,rrf,E+QK:RRF,E+QK,c=10,4,E,8,0.5125,0.1375,0.375,0.125,0.75,3,5,0,True,held_out_identity
qasper,rrf,E+QK:RRF,E+QK,c=10,4,QK,8,0.5125,0.775,-0.2625,-0.625,-0.0125,0,5,3,False,held_out_identity
qasper,rrf,E+QK:RRF,E+QK,c=10,8,E,8,0.775,0.4,0.375,0.0,0.75,3,5,0,False,held_out_identity
qasper,rrf,E+QK:RRF,E+QK,c=10,8,QK,8,0.775,0.925,-0.15,-0.4,0.0,0,6,2,False,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,2,E,8,0.4625,0.0625,0.4,0.15,0.6875,5,3,0,True,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,2,QK,8,0.4625,0.575,-0.1125,-0.425,0.1375,2,4,2,False,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,2,S,8,0.4625,0.45,0.0125,-0.3625,0.3875,2,5,1,False,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,4,E,8,0.5875,0.1375,0.45,0.15,0.7625,5,3,0,True,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,4,S,8,0.5875,0.5125,0.075,-0.3125,0.4375,3,4,1,False,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,8,E,8,0.9125,0.4,0.5125,0.15000000000000002,0.875,5,3,0,True,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,8,QK,8,0.9125,0.925,-0.012500000000000004,-0.03750000000000001,0.0,0,7,1,False,held_out_identity
qasper,rrf,E+S+QK:RRF,E+S+QK,c=10,8,S,8,0.9125,0.825,0.0875,0.0,0.2125,2,6,0,False,held_out_identity
qasper,rrf,E+S:RRF,E+S,c=10,2,E,8,0.0875,0.0625,0.025,0.0,0.07500000000000001,1,7,0,False,held_out_identity
qasper,rrf,E+S:RRF,E+S,c=10,2,S,8,0.0875,0.45,-0.3625,-0.75,0.024999999999999994,2,2,4,False,held_out_identity
qasper,rrf,E+S:RRF,E+S,c=10,4,E,8,0.3375,0.1375,0.2,0.0125,0.45,3,5,0,True,held_out_identity
qasper,rrf,E+S:RRF,E+S,c=10,4,S,8,0.3375,0.5125,-0.175,-0.5,0.1375,2,4,2,False,held_out_identity
qasper,rrf,E+S:RRF,E+S,c=10,8,E,8,0.8375,0.4,0.4375,0.125,0.75,4,4,0,True,held_out_identity
qasper,rrf,E+S:RRF,E+S,c=10,8,S,8,0.8375,0.825,0.0125,0.0,0.037500000000000006,1,7,0,False,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,2,E,8,0.5125,0.0625,0.45,0.1375,0.7625,5,3,0,True,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,2,L,8,0.5125,0.1375,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,2,QK,8,0.5125,0.575,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,4,E,8,0.5875,0.1375,0.45,0.15,0.7625,5,3,0,True,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,4,L,8,0.5875,0.325,0.2625,0.0125,0.625,3,5,0,True,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,8,E,8,0.725,0.4,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,8,L,8,0.725,0.525,0.2,0.012499999999999997,0.45,3,5,0,True,held_out_identity
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,8,QK,8,0.725,0.925,-0.2,-0.45,-0.012500000000000004,0,5,3,False,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,E,8,0.3875,0.0625,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,L,8,0.3875,0.1375,0.25,0.0625,0.5,3,5,0,True,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,QK,8,0.3875,0.575,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,S,8,0.3875,0.45,-0.0625,-0.375,0.1875,1,6,1,False,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,E,8,0.475,0.1375,0.3375,0.0625,0.65,4,4,0,True,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,L,8,0.475,0.325,0.15,0.0,0.4,2,6,0,False,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,QK,8,0.475,0.775,-0.3,-0.625,-0.02500000000000001,1,4,3,False,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,S,8,0.475,0.5125,-0.037500000000000006,-0.35,0.19999999999999998,2,5,1,False,held_out_identity
