example_id,partition,question_type,chunk_size,overlap,seed,facet_count,parent_id,parent_class,max_facet_score,top2_facet_score,winning_facet,normalized_facet_entropy,facet_concentration,winning_facet_matches_root,root_path_coverage,path_coverage,incremental_coverage,manual_label_reused,boundaries_identical_to_prior
5a710a915542994082a3e504,test,comparison,32,0,23,24,25,oracle_other,0.6256757974624634,0.5122458934783936,0,0.9984031319618225,0.0015968680381774902,1,0.8420710563659668,0.8679360747337341,0.025865018367767334,False,False
5a710a915542994082a3e504,test,comparison,32,0,23,24,32,other_discovered,0.08612973988056183,0.03776359558105469,6,0.9982525706291199,0.001747429370880127,0,0.8420710563659668,0.9911994338035583,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,0,other_discovered,0.06425091624259949,0.03437042236328125,6,0.998921811580658,0.001078188419342041,1,0.9977178573608398,0.9977178573608398,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,8,other_discovered,0.08168336749076843,0.03894119709730148,6,0.998796820640564,0.0012031793594360352,1,0.9977178573608398,0.9980894923210144,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,12,oracle_other,-0.0485985204577446,-0.07266484200954437,6,0.9988521933555603,0.0011478066444396973,1,0.9977178573608398,0.9977178573608398,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,13,oracle_root,0.28996366262435913,0.2528073191642761,6,0.9986906051635742,0.0013093948364257812,1,0.9977178573608398,0.9977178573608398,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,16,other_discovered,0.08419129997491837,0.04493676871061325,6,0.9987807869911194,0.0012192130088806152,1,0.9977178573608398,0.9980894923210144,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,24,oracle_other,0.15218761563301086,0.12736833095550537,6,0.9987455010414124,0.0012544989585876465,1,0.9977178573608398,0.9980894923210144,0.00037163496017456055,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,25,oracle_other,0.13260087370872498,0.09950762242078781,6,0.9990843534469604,0.0009156465530395508,1,0.9977178573608398,0.9996283650398254,0.0019105076789855957,False,False
5a710a915542994082a3e504,test,comparison,32,0,37,24,32,other_discovered,-0.1960066705942154,-0.22302517294883728,6,0.9983013868331909,0.001698613166809082,1,0.9977178573608398,0.9980894923210144,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,0,other_discovered,0.1327275037765503,0.11942881345748901,4,0.9995314478874207,0.0004685521125793457,0,0.9639391303062439,0.9639391303062439,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,8,other_discovered,0.12352022528648376,0.12140487134456635,0,0.9996423721313477,0.00035762786865234375,1,0.9639391303062439,0.9971434473991394,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,12,oracle_other,0.02337966300547123,0.019912470132112503,18,0.9994665384292603,0.0005334615707397461,0,0.9639391303062439,0.9639391303062439,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,13,oracle_root,0.5775893926620483,0.4982067346572876,0,0.998145341873169,0.0018546581268310547,1,0.9639391303062439,0.9639391303062439,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,16,other_discovered,0.13565169274806976,0.1015920639038086,0,0.9995362162590027,0.00046378374099731445,1,0.9639391303062439,0.9971434473991394,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,24,oracle_other,0.3633125424385071,0.3574867248535156,4,0.9989386796951294,0.0010613203048706055,0,0.9639391303062439,0.9971434473991394,0.03320431709289551,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,25,oracle_other,0.3137815594673157,0.31027859449386597,0,0.9987549781799316,0.0012450218200683594,1,0.9639391303062439,0.9639391303062439,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,53,24,32,other_discovered,-0.07399605214595795,-0.08927500247955322,3,0.9990570545196533,0.0009429454803466797,0,0.9639391303062439,0.9971434473991394,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,0,other_discovered,0.29004335403442383,0.2875790596008301,13,0.9974274039268494,0.0025725960731506348,0,0.8546097874641418,0.8900985717773438,0.035488784313201904,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,8,other_discovered,0.2568347454071045,0.25215697288513184,3,0.9979634881019592,0.0020365118980407715,0,0.8546097874641418,0.9867303967475891,0.03751295804977417,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,12,oracle_other,0.17325228452682495,0.13686931133270264,3,0.9979498386383057,0.002050161361694336,0,0.8546097874641418,0.880349338054657,0.025739550590515137,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,13,oracle_root,0.3975774645805359,0.3969302177429199,23,0.9968685507774353,0.0031314492225646973,1,0.8546097874641418,0.8546097874641418,0.0,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,16,other_discovered,0.20653390884399414,0.19860699772834778,3,0.997935950756073,0.002064049243927002,0,0.8546097874641418,0.9867303967475891,0.02704906463623047,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,24,oracle_other,0.4795585572719574,0.4510387182235718,13,0.9964873790740967,0.0035126209259033203,0,0.8546097874641418,0.9867303967475891,0.13212060928344727,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,25,oracle_other,0.3911668062210083,0.38917064666748047,13,0.9967925548553467,0.0032074451446533203,0,0.8546097874641418,0.8625040054321289,0.00789421796798706,False,False
5a710a915542994082a3e504,test,comparison,32,0,71,24,32,other_discovered,-0.05398086458444595,-0.06544022262096405,6,0.9978918433189392,0.002108156681060791,0,0.8546097874641418,0.9867303967475891,0.008490324020385742,False,False
5a710a915542994082a3e504,test,comparison,64,0,11,24,0,other_discovered,0.2347179651260376,0.20899882912635803,20,0.9985654354095459,0.0014345645904541016,0,0.621077835559845,0.9993909001350403,0.18825864791870117,False,False
5a710a915542994082a3e504,test,comparison,64,0,11,24,4,other_discovered,0.18958617746829987,0.18486493825912476,19,0.9985201358795166,0.0014798641204833984,0,0.621077835559845,1.0,0.16449856758117676,False,False
5a710a915542994082a3e504,test,comparison,64,0,11,24,6,oracle_root,0.23043721914291382,0.1447276771068573,0,0.998563289642334,0.0014367103576660156,1,0.621077835559845,0.621077835559845,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,11,24,8,other_discovered,-0.10108166933059692,-0.11137533187866211,19,0.9987867474555969,0.0012132525444030762,0,0.621077835559845,0.9993909001350403,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,11,24,12,oracle_other,0.4853895902633667,0.39388906955718994,0,0.998479962348938,0.0015200376510620117,1,0.621077835559845,0.9925286173820496,0.3714507818222046,False,False
5a710a915542994082a3e504,test,comparison,64,0,11,24,16,other_discovered,-0.01352255791425705,-0.01706758886575699,20,0.9989157915115356,0.0010842084884643555,0,0.621077835559845,0.9993909001350403,0.010970830917358398,False,False
5a710a915542994082a3e504,test,comparison,64,0,23,24,0,other_discovered,0.45663225650787354,0.4377214312553406,5,0.9983014464378357,0.0016985535621643066,0,0.6722236275672913,1.0,0.14526385068893433,False,False
5a710a915542994082a3e504,test,comparison,64,0,23,24,4,other_discovered,0.2920694649219513,0.2871459126472473,5,0.9986767768859863,0.0013232231140136719,0,0.6722236275672913,1.0,0.0036698579788208008,False,False
5a710a915542994082a3e504,test,comparison,64,0,23,24,6,oracle_root,0.3039952516555786,0.28412705659866333,0,0.9989957213401794,0.0010042786598205566,1,0.6722236275672913,0.6722236275672913,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,23,24,8,other_discovered,0.1549464464187622,0.1383696049451828,6,0.9988829493522644,0.0011170506477355957,0,0.6722236275672913,1.0,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,23,24,12,oracle_other,0.6028954386711121,0.5558072328567505,0,0.9983004331588745,0.0016995668411254883,1,0.6722236275672913,0.9967123866081238,0.3244887590408325,False,False
5a710a915542994082a3e504,test,comparison,64,0,23,24,16,other_discovered,0.3644513189792633,0.3591155409812927,5,0.9975758790969849,0.0024241209030151367,0,0.6722236275672913,1.0,0.03405106067657471,False,False
5a710a915542994082a3e504,test,comparison,64,0,37,24,0,other_discovered,0.07512825727462769,0.04221903905272484,6,0.9989604353904724,0.0010395646095275879,1,0.7932457327842712,1.0,0.05367553234100342,False,False
5a710a915542994082a3e504,test,comparison,64,0,37,24,4,other_discovered,0.075076624751091,0.026725437492132187,6,0.9988539814949036,0.0011460185050964355,1,0.7932457327842712,1.0,0.0015381574630737305,False,False
5a710a915542994082a3e504,test,comparison,64,0,37,24,6,oracle_root,0.11807192116975784,0.08407717943191528,6,0.998593807220459,0.0014061927795410156,1,0.7932457327842712,0.7932457327842712,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,37,24,8,other_discovered,-0.02246483601629734,-0.059791553765535355,6,0.9985984563827515,0.0014015436172485352,1,0.7932457327842712,1.0,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,37,24,12,oracle_other,0.14451469480991364,0.11486012488603592,6,0.9989073872566223,0.0010926127433776855,1,0.7932457327842712,1.0,0.20675426721572876,False,False
5a710a915542994082a3e504,test,comparison,64,0,37,24,16,other_discovered,-0.017859570682048798,-0.06776100397109985,6,0.9985189437866211,0.0014810562133789062,1,0.7932457327842712,1.0,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,53,24,0,other_discovered,0.1849668174982071,0.17162302136421204,4,0.9996037483215332,0.0003962516784667969,0,0.869406521320343,1.0,0.039972901344299316,False,False
5a710a915542994082a3e504,test,comparison,64,0,53,24,4,other_discovered,0.13568562269210815,0.1344471275806427,17,0.9997376799583435,0.00026232004165649414,0,0.869406521320343,1.0,0.016689181327819824,False,False
5a710a915542994082a3e504,test,comparison,64,0,53,24,6,oracle_root,0.3299575746059418,0.30824577808380127,0,0.9987951517105103,0.001204848289489746,1,0.869406521320343,0.869406521320343,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,53,24,8,other_discovered,-0.07629688084125519,-0.0833454579114914,18,0.9997286796569824,0.0002713203430175781,0,0.869406521320343,1.0,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,53,24,12,oracle_other,0.33439576625823975,0.31840553879737854,0,0.9989845156669617,0.00101548433303833,1,0.869406521320343,0.989094078540802,0.11968755722045898,False,False
5a710a915542994082a3e504,test,comparison,64,0,53,24,16,other_discovered,0.09098086506128311,0.08320500701665878,4,0.9994720816612244,0.0005279183387756348,0,0.869406521320343,1.0,0.004352211952209473,False,False
5a710a915542994082a3e504,test,comparison,64,0,71,24,0,other_discovered,0.32750964164733887,0.31980758905410767,13,0.9974943399429321,0.002505660057067871,0,0.7084348797798157,0.9958491921424866,0.1341162919998169,False,False
5a710a915542994082a3e504,test,comparison,64,0,71,24,4,other_discovered,0.2775045335292816,0.2714473605155945,13,0.9980112910270691,0.001988708972930908,0,0.7084348797798157,0.9968836903572083,0.12892693281173706,False,False
5a710a915542994082a3e504,test,comparison,64,0,71,24,6,oracle_root,0.28945714235305786,0.27869874238967896,3,0.9972835183143616,0.0027164816856384277,1,0.7084348797798157,0.7084348797798157,0.0,False,False
5a710a915542994082a3e504,test,comparison,64,0,71,24,8,other_discovered,0.09985939413309097,0.09542249888181686,6,0.9983258247375488,0.0016741752624511719,0,0.7084348797798157,0.9958491921424866,0.016173481941223145,False,False
5a710a915542994082a3e504,test,comparison,64,0,71,24,12,oracle_other,0.44435441493988037,0.42322903871536255,13,0.996546745300293,0.0034532546997070312,0,0.7084348797798157,0.9723777174949646,0.2639428377151489,False,False
5a710a915542994082a3e504,test,comparison,64,0,71,24,16,other_discovered,0.20908920466899872,0.20030701160430908,13,0.9971500039100647,0.0028499960899353027,0,0.7084348797798157,0.9958491921424866,0.019311070442199707,False,False
5a710a915542994082a3e504,test,comparison,128,0,11,24,0,other_discovered,0.06861139088869095,0.05550900101661682,20,0.998647153377533,0.001352846622467041,1,0.7261360287666321,0.7441065907478333,0.017970561981201172,False,False
5a710a915542994082a3e504,test,comparison,128,0,11,24,2,other_discovered,0.08076653629541397,0.07994142174720764,2,0.9984821677207947,0.0015178322792053223,0,0.7261360287666321,1.0,0.037685513496398926,False,False
5a710a915542994082a3e504,test,comparison,128,0,11,24,3,oracle_root,0.06308934092521667,0.04573560878634453,20,0.998969316482544,0.0010306835174560547,1,0.7261360287666321,0.7261360287666321,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,11,24,4,other_discovered,-0.18700674176216125,-0.192094624042511,7,0.9989320039749146,0.0010679960250854492,0,0.7261360287666321,0.989571750164032,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,11,24,6,oracle_other,0.2596379816532135,0.2057230919599533,0,0.9990986585617065,0.000901341438293457,0,0.7261360287666321,0.989571750164032,0.26168346405029297,False,False
5a710a915542994082a3e504,test,comparison,128,0,11,24,8,other_discovered,-0.029797423630952835,-0.035077642649412155,20,0.9990271329879761,0.0009728670120239258,1,0.7261360287666321,0.989571750164032,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,23,24,0,other_discovered,0.2958178222179413,0.2797090411186218,5,0.9992139339447021,0.0007860660552978516,1,0.6386883854866028,0.6705460548400879,0.03185766935348511,False,False
5a710a915542994082a3e504,test,comparison,128,0,23,24,2,other_discovered,0.2112724483013153,0.2095777690410614,6,0.9988436102867126,0.0011563897132873535,0,0.6386883854866028,1.0,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,23,24,3,oracle_root,0.29765158891677856,0.2877853512763977,5,0.9989105463027954,0.0010894536972045898,1,0.6386883854866028,0.6386883854866028,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,23,24,4,other_discovered,0.10439711809158325,0.09029361605644226,0,0.9991124868392944,0.0008875131607055664,0,0.6386883854866028,1.0,0.0009067058563232422,False,False
5a710a915542994082a3e504,test,comparison,128,0,23,24,6,oracle_other,0.4956651031970978,0.47008204460144043,0,0.9988559484481812,0.0011440515518188477,0,0.6386883854866028,1.0,0.3613116145133972,False,False
5a710a915542994082a3e504,test,comparison,128,0,23,24,8,other_discovered,0.27143335342407227,0.2646494507789612,6,0.9983695149421692,0.0016304850578308105,0,0.6386883854866028,1.0,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,37,24,0,other_discovered,0.015305455774068832,-0.008924035355448723,6,0.9989261031150818,0.0010738968849182129,1,0.8704731464385986,0.8704731464385986,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,37,24,2,other_discovered,-0.003469754010438919,-0.04475288838148117,6,0.9987202286720276,0.0012797713279724121,1,0.8704731464385986,0.9956099390983582,0.007784426212310791,False,False
5a710a915542994082a3e504,test,comparison,128,0,37,24,3,oracle_root,0.05450897663831711,0.015388121828436852,6,0.9988412261009216,0.0011587738990783691,1,0.8704731464385986,0.8704731464385986,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,37,24,4,other_discovered,-0.07367776334285736,-0.09132294356822968,6,0.998741626739502,0.0012583732604980469,1,0.8704731464385986,0.9916763305664062,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,37,24,6,oracle_other,0.064154252409935,0.022073648869991302,6,0.9988201260566711,0.0011798739433288574,1,0.8704731464385986,0.9916763305664062,0.12120318412780762,False,False
5a710a915542994082a3e504,test,comparison,128,0,37,24,8,other_discovered,-0.010438542813062668,-0.05399605631828308,6,0.9986996650695801,0.0013003349304199219,1,0.8704731464385986,0.9916763305664062,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,53,24,0,other_discovered,0.07404252886772156,0.0613575354218483,18,0.9996873140335083,0.0003126859664916992,1,0.8612863421440125,0.8612863421440125,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,53,24,2,other_discovered,0.0651635229587555,0.06478115916252136,17,0.9996963739395142,0.00030362606048583984,0,0.8612863421440125,1.0,0.0022218823432922363,False,False
5a710a915542994082a3e504,test,comparison,128,0,53,24,3,oracle_root,0.1830945760011673,0.16526034474372864,18,0.9994070529937744,0.0005929470062255859,1,0.8612863421440125,0.8612863421440125,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,53,24,4,other_discovered,-0.05366417020559311,-0.060097645968198776,18,0.9992308020591736,0.000769197940826416,1,0.8612863421440125,0.9977779984474182,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,53,24,6,oracle_other,0.21536552906036377,0.20334209501743317,12,0.9992921352386475,0.0007078647613525391,0,0.8612863421440125,0.9977779984474182,0.13649165630340576,False,False
5a710a915542994082a3e504,test,comparison,128,0,53,24,8,other_discovered,0.04563262313604355,0.04377849027514458,18,0.9997232556343079,0.00027674436569213867,1,0.8612863421440125,0.9977779984474182,0.001804947853088379,False,False
5a710a915542994082a3e504,test,comparison,128,0,71,24,0,other_discovered,0.2642619013786316,0.26019087433815,13,0.9978183507919312,0.0021816492080688477,1,0.7472758293151855,0.8344796299934387,0.08720380067825317,False,False
5a710a915542994082a3e504,test,comparison,128,0,71,24,2,other_discovered,0.2129916399717331,0.19855453073978424,3,0.9982636570930481,0.0017363429069519043,0,0.7472758293151855,0.9829664826393127,0.07110661268234253,False,False
5a710a915542994082a3e504,test,comparison,128,0,71,24,3,oracle_root,0.27088290452957153,0.2592487335205078,13,0.9974092245101929,0.002590775489807129,1,0.7472758293151855,0.7472758293151855,0.0,False,False
5a710a915542994082a3e504,test,comparison,128,0,71,24,4,other_discovered,0.14096105098724365,0.13066819310188293,4,0.998106062412262,0.0018939375877380371,0,0.7472758293151855,0.9802867770195007,0.006202042102813721,False,False
5a710a915542994082a3e504,test,comparison,128,0,71,24,6,oracle_other,0.3711249828338623,0.35156726837158203,13,0.996792733669281,0.003207266330718994,1,0.7472758293151855,0.9802867770195007,0.2045956254005432,False,False
5a710a915542994082a3e504,test,comparison,128,0,71,24,8,other_discovered,0.18997611105442047,0.18233412504196167,13,0.9976910948753357,0.0023089051246643066,1,0.7472758293151855,0.9802867770195007,0.0,False,False
5a710a915542994082a3e504,test,comparison,256,0,11,24,0,other_discovered,-0.021302256733179092,-0.028208302333950996,0,0.9984205961227417,0.0015794038772583008,0,0.9900305867195129,0.9970459938049316,0.007015407085418701,False,True
5a710a915542994082a3e504,test,comparison,256,0,11,24,1,oracle_root,0.043198421597480774,0.04270496219396591,18,0.998675525188446,0.001324474811553955,1,0.9900305867195129,0.9900305867195129,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,11,24,2,other_discovered,-0.13415129482746124,-0.1345069408416748,7,0.9991291761398315,0.000870823860168457,0,0.9900305867195129,1.0,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,11,24,3,oracle_other,-0.12988296151161194,-0.13571016490459442,7,0.9992586374282837,0.0007413625717163086,0,0.9900305867195129,0.9970459938049316,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,11,24,4,other_discovered,-0.029797423630952835,-0.035077642649412155,20,0.9990271329879761,0.0009728670120239258,0,0.9900305867195129,1.0,0.0029540061950683594,False,True
5a710a915542994082a3e504,test,comparison,256,0,23,24,0,other_discovered,0.2735583782196045,0.2433527559041977,0,0.9994274973869324,0.000572502613067627,0,0.659859299659729,0.9895229935646057,0.3296636939048767,False,True
5a710a915542994082a3e504,test,comparison,256,0,23,24,1,oracle_root,0.25974375009536743,0.25620782375335693,5,0.9988428950309753,0.0011571049690246582,1,0.659859299659729,0.659859299659729,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,23,24,2,other_discovered,0.19322305917739868,0.1860431581735611,5,0.998967170715332,0.0010328292846679688,1,0.659859299659729,1.0,0.04343539476394653,False,True
5a710a915542994082a3e504,test,comparison,256,0,23,24,3,oracle_other,0.17511701583862305,0.1700691282749176,6,0.9990932941436768,0.0009067058563232422,0,0.659859299659729,0.9895229935646057,0.0038166046142578125,False,True
5a710a915542994082a3e504,test,comparison,256,0,23,24,4,other_discovered,0.27143335342407227,0.2646494507789612,6,0.9983695149421692,0.0016304850578308105,0,0.659859299659729,1.0,0.016962647438049316,False,True
5a710a915542994082a3e504,test,comparison,256,0,37,24,0,other_discovered,-0.019426047801971436,-0.029454490169882774,6,0.9990421533584595,0.0009578466415405273,1,0.9291150569915771,1.0,0.07088494300842285,False,True
5a710a915542994082a3e504,test,comparison,256,0,37,24,1,oracle_root,0.025519486516714096,-0.015687620267271996,6,0.9987574219703674,0.0012425780296325684,1,0.9291150569915771,0.9291150569915771,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,37,24,2,other_discovered,-0.06157354637980461,-0.0923893079161644,6,0.9988067150115967,0.0011932849884033203,1,0.9291150569915771,1.0,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,37,24,3,oracle_other,-0.07616251707077026,-0.11373911798000336,6,0.9987257122993469,0.0012742877006530762,1,0.9291150569915771,1.0,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,37,24,4,other_discovered,-0.010438542813062668,-0.05399605631828308,6,0.9986996650695801,0.0013003349304199219,1,0.9291150569915771,1.0,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,53,24,0,other_discovered,0.07738369703292847,0.059087082743644714,18,0.9993480443954468,0.0006519556045532227,1,0.9588009715080261,0.987330436706543,0.028529465198516846,False,True
5a710a915542994082a3e504,test,comparison,256,0,53,24,1,oracle_root,0.12230746448040009,0.11422567069530487,18,0.9995837211608887,0.0004162788391113281,1,0.9588009715080261,0.9588009715080261,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,53,24,2,other_discovered,-0.024618901312351227,-0.03720229119062424,18,0.9995637536048889,0.000436246395111084,1,0.9588009715080261,1.0,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,53,24,3,oracle_other,0.0070199910551309586,0.0008210740052163601,1,0.9995092153549194,0.0004907846450805664,0,0.9588009715080261,0.987330436706543,0.011194825172424316,False,True
5a710a915542994082a3e504,test,comparison,256,0,53,24,4,other_discovered,0.04563262313604355,0.04377849027514458,18,0.9997232556343079,0.00027674436569213867,1,0.9588009715080261,1.0,0.012669622898101807,False,True
5a710a915542994082a3e504,test,comparison,256,0,71,24,0,other_discovered,0.2600509524345398,0.25644397735595703,13,0.9979507923126221,0.0020492076873779297,1,0.7914745211601257,0.9852327704429626,0.19375824928283691,False,True
5a710a915542994082a3e504,test,comparison,256,0,71,24,1,oracle_root,0.23521557450294495,0.2317523956298828,13,0.9977975487709045,0.002202451229095459,1,0.7914745211601257,0.7914745211601257,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,71,24,2,other_discovered,0.17033419013023376,0.16927823424339294,4,0.9979224801063538,0.0020775198936462402,0,0.7914745211601257,1.0,0.017383158206939697,False,True
5a710a915542994082a3e504,test,comparison,256,0,71,24,3,oracle_other,0.17171554267406464,0.16463223099708557,13,0.9977097511291504,0.0022902488708496094,1,0.7914745211601257,0.9852327704429626,0.0,False,True
5a710a915542994082a3e504,test,comparison,256,0,71,24,4,other_discovered,0.18997611105442047,0.18233412504196167,13,0.9976910948753357,0.0023089051246643066,1,0.7914745211601257,0.9852327704429626,0.0,False,True
5adc93a4554299438c868e01,test,bridge,16,0,11,16,0,other_discovered,0.03491155430674553,0.00667102076113224,1,0.9989920258522034,0.0010079741477966309,0,0.49323534965515137,0.4963807761669159,0.0031454265117645264,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,15,oracle_other,0.0233844593167305,-0.02869478613138199,0,0.9989279508590698,0.0010720491409301758,1,0.49323534965515137,0.49348706007003784,0.0002517104148864746,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,16,oracle_root,0.017715975642204285,0.014516178518533707,0,0.9997374415397644,0.0002625584602355957,1,0.49323534965515137,0.49323534965515137,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,17,oracle_other,-0.18250302970409393,-0.19397592544555664,2,0.9998139142990112,0.00018608570098876953,0,0.49323534965515137,0.49323534965515137,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,18,oracle_other,0.21216025948524475,0.19268816709518433,8,0.9994522929191589,0.0005477070808410645,0,0.49323534965515137,0.6600181460380554,0.16678279638290405,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,19,oracle_other,-0.27586761116981506,-0.28252851963043213,12,0.9988009333610535,0.0011990666389465332,0,0.49323534965515137,0.49323534965515137,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,20,oracle_other,0.38154542446136475,0.38107505440711975,8,0.9991517663002014,0.000848233699798584,0,0.49323534965515137,0.8213680982589722,0.3281327486038208,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,32,other_discovered,0.06956736743450165,0.03662911802530289,0,0.9992274641990662,0.0007725358009338379,1,0.49323534965515137,0.6869390606880188,0.021526813507080078,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,48,other_discovered,0.20990732312202454,0.20668667554855347,8,0.9995031356811523,0.0004968643188476562,0,0.49323534965515137,0.6858468651771545,0.19261151552200317,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,62,oracle_other,-0.40231043100357056,-0.40315619111061096,9,0.9994677305221558,0.0005322694778442383,0,0.49323534965515137,0.49323534965515137,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,63,oracle_other,-0.24275840818881989,-0.257683128118515,8,0.9993228316307068,0.0006771683692932129,0,0.49323534965515137,0.49323534965515137,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,11,16,64,other_discovered,-0.10736624896526337,-0.12251698970794678,2,0.9981497526168823,0.0018502473831176758,0,0.49323534965515137,0.6858468651771545,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,0,other_discovered,0.33842945098876953,0.3276117742061615,1,0.9988077878952026,0.0011922121047973633,0,0.6615136861801147,0.680245578289032,0.018731892108917236,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,15,oracle_other,0.13547897338867188,0.11692671477794647,12,0.9995182752609253,0.00048172473907470703,0,0.6615136861801147,0.6615136861801147,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,16,oracle_root,0.3197196125984192,0.29289141297340393,15,0.9998589158058167,0.0001410841941833496,1,0.6615136861801147,0.6615136861801147,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,17,oracle_other,0.2146831750869751,0.21179799735546112,12,0.99924635887146,0.0007536411285400391,0,0.6615136861801147,0.6616430878639221,0.00012940168380737305,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,18,oracle_other,0.2430087774991989,0.23041123151779175,6,0.9993286728858948,0.0006713271141052246,0,0.6615136861801147,0.6615136861801147,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,19,oracle_other,-0.22759507596492767,-0.22888034582138062,4,0.9996748566627502,0.00032514333724975586,0,0.6615136861801147,0.6615136861801147,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,20,oracle_other,0.6537222862243652,0.6400253772735596,0,0.9983790516853333,0.001620948314666748,0,0.6615136861801147,0.8978052139282227,0.2362915277481079,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,32,other_discovered,0.35709261894226074,0.33515286445617676,0,0.9987510442733765,0.0012489557266235352,0,0.6615136861801147,0.7204909920692444,0.025603890419006348,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,48,other_discovered,0.2616475522518158,0.2593275308609009,6,0.9994543194770813,0.0005456805229187012,0,0.6615136861801147,0.680245578289032,0.0,False,False
5adc93a4554299438c868e01,test,bridge,16,0,23,16,62,oracle_other,-0.3131990134716034,-0.32259857654571533,12,0.9995211958885193,0.0004788041114807129,0,0.6615136861801147,0.6615136861801147,0.0,False,False
