dataset,budget_chunks,example_id,regime,best_lexical_mode,selection_jaccard,chunks_unique_to_lowrank,evidence_unique_to_lowrank,evidence_unique_to_lexical,lowrank_recall_delta
2wikimultihopqa,4,c789d1a20bdd11eba7f7acde48001122,zero_shot,exact,0.3333333333333333,2,1,1,0.0
2wikimultihopqa,4,c789d1a20bdd11eba7f7acde48001122,retrained,exact,0.14285714285714285,3,1,1,0.0
2wikimultihopqa,4,c789d1a20bdd11eba7f7acde48001122,mixed,exact,0.3333333333333333,2,0,0,0.0
2wikimultihopqa,6,c789d1a20bdd11eba7f7acde48001122,zero_shot,exact,0.3333333333333333,3,2,0,0.5
2wikimultihopqa,6,c789d1a20bdd11eba7f7acde48001122,retrained,exact,0.09090909090909091,5,3,1,0.5
2wikimultihopqa,6,c789d1a20bdd11eba7f7acde48001122,mixed,exact,0.2,4,1,0,0.25
2wikimultihopqa,4,cb035c3c0bdc11eba7f7acde48001122,zero_shot,exact,0.0,4,2,2,0.0
2wikimultihopqa,4,cb035c3c0bdc11eba7f7acde48001122,retrained,exact,0.0,4,1,2,-0.2
2wikimultihopqa,4,cb035c3c0bdc11eba7f7acde48001122,mixed,exact,0.0,4,1,2,-0.2
2wikimultihopqa,6,cb035c3c0bdc11eba7f7acde48001122,zero_shot,exact,0.0,6,2,2,0.0
2wikimultihopqa,6,cb035c3c0bdc11eba7f7acde48001122,retrained,exact,0.0,6,1,2,-0.2
2wikimultihopqa,6,cb035c3c0bdc11eba7f7acde48001122,mixed,exact,0.0,6,1,2,-0.2
2wikimultihopqa,4,ccf4967c0bdd11eba7f7acde48001122,zero_shot,exact,0.0,4,2,0,0.3333333333333333
2wikimultihopqa,4,ccf4967c0bdd11eba7f7acde48001122,retrained,exact,0.0,4,3,0,0.5
2wikimultihopqa,4,ccf4967c0bdd11eba7f7acde48001122,mixed,exact,0.0,4,2,0,0.3333333333333333
2wikimultihopqa,6,ccf4967c0bdd11eba7f7acde48001122,zero_shot,exact,0.3333333333333333,3,1,0,0.16666666666666669
2wikimultihopqa,6,ccf4967c0bdd11eba7f7acde48001122,retrained,exact,0.3333333333333333,3,1,0,0.16666666666666669
2wikimultihopqa,6,ccf4967c0bdd11eba7f7acde48001122,mixed,exact,0.2,4,1,0,0.16666666666666669
2wikimultihopqa,4,cd3131380bdb11eba7f7acde48001122,zero_shot,exact,0.0,4,1,0,0.2
2wikimultihopqa,4,cd3131380bdb11eba7f7acde48001122,retrained,exact,0.0,4,1,0,0.2
2wikimultihopqa,4,cd3131380bdb11eba7f7acde48001122,mixed,exact,0.0,4,1,0,0.2
2wikimultihopqa,6,cd3131380bdb11eba7f7acde48001122,zero_shot,exact,0.09090909090909091,5,1,0,0.2
2wikimultihopqa,6,cd3131380bdb11eba7f7acde48001122,retrained,exact,0.0,6,1,0,0.2
2wikimultihopqa,6,cd3131380bdb11eba7f7acde48001122,mixed,exact,0.0,6,1,0,0.2
2wikimultihopqa,4,d10e511a0bda11eba7f7acde48001122,zero_shot,exact,0.0,4,0,2,-0.3333333333333333
2wikimultihopqa,4,d10e511a0bda11eba7f7acde48001122,retrained,exact,0.14285714285714285,3,0,2,-0.3333333333333333
2wikimultihopqa,4,d10e511a0bda11eba7f7acde48001122,mixed,exact,0.0,4,0,2,-0.3333333333333333
2wikimultihopqa,6,d10e511a0bda11eba7f7acde48001122,zero_shot,exact,0.0,6,0,2,-0.3333333333333333
2wikimultihopqa,6,d10e511a0bda11eba7f7acde48001122,retrained,exact,0.09090909090909091,5,1,2,-0.16666666666666666
2wikimultihopqa,6,d10e511a0bda11eba7f7acde48001122,mixed,exact,0.0,6,0,2,-0.3333333333333333
2wikimultihopqa,4,d20fdacc0bdd11eba7f7acde48001122,zero_shot,exact,0.0,4,0,1,-0.25
2wikimultihopqa,4,d20fdacc0bdd11eba7f7acde48001122,retrained,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,d20fdacc0bdd11eba7f7acde48001122,mixed,exact,0.0,4,2,1,0.25
2wikimultihopqa,6,d20fdacc0bdd11eba7f7acde48001122,zero_shot,exact,0.0,6,1,1,0.0
2wikimultihopqa,6,d20fdacc0bdd11eba7f7acde48001122,retrained,exact,0.0,6,1,1,0.0
2wikimultihopqa,6,d20fdacc0bdd11eba7f7acde48001122,mixed,exact,0.0,6,2,1,0.25
2wikimultihopqa,4,d277d83e0bdd11eba7f7acde48001122,zero_shot,exact,0.0,4,1,2,-0.14285714285714285
2wikimultihopqa,4,d277d83e0bdd11eba7f7acde48001122,retrained,exact,0.14285714285714285,3,1,2,-0.14285714285714285
2wikimultihopqa,4,d277d83e0bdd11eba7f7acde48001122,mixed,exact,0.0,4,1,2,-0.14285714285714285
2wikimultihopqa,6,d277d83e0bdd11eba7f7acde48001122,zero_shot,exact,0.09090909090909091,5,1,1,0.0
2wikimultihopqa,6,d277d83e0bdd11eba7f7acde48001122,retrained,exact,0.09090909090909091,5,1,2,-0.14285714285714285
2wikimultihopqa,6,d277d83e0bdd11eba7f7acde48001122,mixed,exact,0.0,6,1,2,-0.14285714285714285
2wikimultihopqa,4,d27933600baf11ebab90acde48001122,zero_shot,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,d27933600baf11ebab90acde48001122,retrained,exact,0.14285714285714285,3,0,1,-0.14285714285714285
2wikimultihopqa,4,d27933600baf11ebab90acde48001122,mixed,exact,0.0,4,0,1,-0.14285714285714285
2wikimultihopqa,6,d27933600baf11ebab90acde48001122,zero_shot,exact,0.09090909090909091,5,1,2,-0.14285714285714285
2wikimultihopqa,6,d27933600baf11ebab90acde48001122,retrained,exact,0.2,4,0,2,-0.2857142857142857
2wikimultihopqa,6,d27933600baf11ebab90acde48001122,mixed,exact,0.09090909090909091,5,0,2,-0.2857142857142857
2wikimultihopqa,4,d3f31923087111ebbd63ac1f6bf848b6,zero_shot,exact,0.14285714285714285,3,1,2,-0.19999999999999996
2wikimultihopqa,4,d3f31923087111ebbd63ac1f6bf848b6,retrained,exact,0.0,4,1,3,-0.39999999999999997
2wikimultihopqa,4,d3f31923087111ebbd63ac1f6bf848b6,mixed,exact,0.0,4,0,3,-0.6
2wikimultihopqa,6,d3f31923087111ebbd63ac1f6bf848b6,zero_shot,exact,0.2,4,1,2,-0.19999999999999996
2wikimultihopqa,6,d3f31923087111ebbd63ac1f6bf848b6,retrained,exact,0.0,6,1,3,-0.39999999999999997
2wikimultihopqa,6,d3f31923087111ebbd63ac1f6bf848b6,mixed,exact,0.2,4,0,2,-0.39999999999999997
2wikimultihopqa,4,da177f520bda11eba7f7acde48001122,zero_shot,exact,0.3333333333333333,2,0,1,-0.25
2wikimultihopqa,4,da177f520bda11eba7f7acde48001122,retrained,exact,0.0,4,0,2,-0.5
2wikimultihopqa,4,da177f520bda11eba7f7acde48001122,mixed,exact,0.14285714285714285,3,0,1,-0.25
2wikimultihopqa,6,da177f520bda11eba7f7acde48001122,zero_shot,exact,0.2,4,1,1,0.0
2wikimultihopqa,6,da177f520bda11eba7f7acde48001122,retrained,exact,0.09090909090909091,5,0,1,-0.25
2wikimultihopqa,6,da177f520bda11eba7f7acde48001122,mixed,exact,0.09090909090909091,5,0,1,-0.25
2wikimultihopqa,4,dc5b9266091f11ebbdaeac1f6bf848b6,zero_shot,exact,0.0,4,0,2,-0.4
2wikimultihopqa,4,dc5b9266091f11ebbdaeac1f6bf848b6,retrained,exact,0.14285714285714285,3,1,2,-0.2
2wikimultihopqa,4,dc5b9266091f11ebbdaeac1f6bf848b6,mixed,exact,0.0,4,0,2,-0.4
2wikimultihopqa,6,dc5b9266091f11ebbdaeac1f6bf848b6,zero_shot,exact,0.0,6,0,3,-0.6
2wikimultihopqa,6,dc5b9266091f11ebbdaeac1f6bf848b6,retrained,exact,0.2,4,0,2,-0.39999999999999997
2wikimultihopqa,6,dc5b9266091f11ebbdaeac1f6bf848b6,mixed,exact,0.09090909090909091,5,0,2,-0.39999999999999997
2wikimultihopqa,4,dc69969e0bdc11eba7f7acde48001122,zero_shot,exact,0.14285714285714285,3,2,0,0.3333333333333333
2wikimultihopqa,4,dc69969e0bdc11eba7f7acde48001122,retrained,exact,0.0,4,2,0,0.3333333333333333
2wikimultihopqa,4,dc69969e0bdc11eba7f7acde48001122,mixed,exact,0.0,4,2,0,0.3333333333333333
2wikimultihopqa,6,dc69969e0bdc11eba7f7acde48001122,zero_shot,exact,0.3333333333333333,3,2,0,0.3333333333333333
2wikimultihopqa,6,dc69969e0bdc11eba7f7acde48001122,retrained,exact,0.09090909090909091,5,2,0,0.3333333333333333
2wikimultihopqa,6,dc69969e0bdc11eba7f7acde48001122,mixed,exact,0.09090909090909091,5,3,0,0.5
2wikimultihopqa,4,df90c8440bda11eba7f7acde48001122,zero_shot,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,df90c8440bda11eba7f7acde48001122,retrained,exact,0.0,4,2,1,0.16666666666666666
2wikimultihopqa,4,df90c8440bda11eba7f7acde48001122,mixed,exact,0.0,4,1,1,0.0
2wikimultihopqa,6,df90c8440bda11eba7f7acde48001122,zero_shot,exact,0.0,6,2,1,0.16666666666666666
2wikimultihopqa,6,df90c8440bda11eba7f7acde48001122,retrained,exact,0.0,6,3,1,0.33333333333333337
2wikimultihopqa,6,df90c8440bda11eba7f7acde48001122,mixed,exact,0.0,6,2,1,0.16666666666666666
2wikimultihopqa,4,e172d3b20baf11ebab90acde48001122,zero_shot,exact,0.0,4,0,1,-0.2
2wikimultihopqa,4,e172d3b20baf11ebab90acde48001122,retrained,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,e172d3b20baf11ebab90acde48001122,mixed,exact,0.14285714285714285,3,0,1,-0.2
2wikimultihopqa,6,e172d3b20baf11ebab90acde48001122,zero_shot,exact,0.0,6,0,1,-0.2
2wikimultihopqa,6,e172d3b20baf11ebab90acde48001122,retrained,exact,0.0,6,2,1,0.2
2wikimultihopqa,6,e172d3b20baf11ebab90acde48001122,mixed,exact,0.09090909090909091,5,1,1,0.0
2wikimultihopqa,4,e38e55b40bdb11eba7f7acde48001122,zero_shot,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,e38e55b40bdb11eba7f7acde48001122,retrained,exact,0.0,4,2,1,0.16666666666666666
2wikimultihopqa,4,e38e55b40bdb11eba7f7acde48001122,mixed,exact,0.3333333333333333,2,0,0,0.0
2wikimultihopqa,6,e38e55b40bdb11eba7f7acde48001122,zero_shot,exact,0.0,6,1,1,0.0
2wikimultihopqa,6,e38e55b40bdb11eba7f7acde48001122,retrained,exact,0.0,6,3,1,0.33333333333333337
2wikimultihopqa,6,e38e55b40bdb11eba7f7acde48001122,mixed,exact,0.2,4,0,0,0.0
2wikimultihopqa,4,eaeffe520bae11ebab90acde48001122,zero_shot,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,eaeffe520bae11ebab90acde48001122,retrained,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,eaeffe520bae11ebab90acde48001122,mixed,exact,0.0,4,1,1,0.0
2wikimultihopqa,6,eaeffe520bae11ebab90acde48001122,zero_shot,exact,0.09090909090909091,5,1,1,0.0
2wikimultihopqa,6,eaeffe520bae11ebab90acde48001122,retrained,exact,0.09090909090909091,5,2,1,0.14285714285714285
2wikimultihopqa,6,eaeffe520bae11ebab90acde48001122,mixed,exact,0.0,6,2,1,0.14285714285714285
2wikimultihopqa,4,eecbf0620bdb11eba7f7acde48001122,zero_shot,exact,0.0,4,0,1,-0.16666666666666666
2wikimultihopqa,4,eecbf0620bdb11eba7f7acde48001122,retrained,exact,0.3333333333333333,2,1,0,0.16666666666666666
2wikimultihopqa,4,eecbf0620bdb11eba7f7acde48001122,mixed,exact,0.3333333333333333,2,1,0,0.16666666666666666
2wikimultihopqa,6,eecbf0620bdb11eba7f7acde48001122,zero_shot,exact,0.2,4,0,1,-0.16666666666666666
2wikimultihopqa,6,eecbf0620bdb11eba7f7acde48001122,retrained,exact,0.5,2,1,0,0.16666666666666666
2wikimultihopqa,6,eecbf0620bdb11eba7f7acde48001122,mixed,exact,0.2,4,2,0,0.33333333333333337
2wikimultihopqa,4,f2987f240bdd11eba7f7acde48001122,zero_shot,exact,0.14285714285714285,3,2,0,0.4
2wikimultihopqa,4,f2987f240bdd11eba7f7acde48001122,retrained,exact,0.3333333333333333,2,1,0,0.2
2wikimultihopqa,4,f2987f240bdd11eba7f7acde48001122,mixed,exact,0.3333333333333333,2,1,0,0.2
2wikimultihopqa,6,f2987f240bdd11eba7f7acde48001122,zero_shot,exact,0.2,4,2,0,0.4
2wikimultihopqa,6,f2987f240bdd11eba7f7acde48001122,retrained,exact,0.3333333333333333,3,1,0,0.2
2wikimultihopqa,6,f2987f240bdd11eba7f7acde48001122,mixed,exact,0.3333333333333333,3,1,0,0.2
2wikimultihopqa,4,f6b058440bdc11eba7f7acde48001122,zero_shot,exact,0.0,4,0,1,-0.25
2wikimultihopqa,4,f6b058440bdc11eba7f7acde48001122,retrained,exact,0.0,4,0,1,-0.25
2wikimultihopqa,4,f6b058440bdc11eba7f7acde48001122,mixed,exact,0.14285714285714285,3,0,1,-0.25
2wikimultihopqa,6,f6b058440bdc11eba7f7acde48001122,zero_shot,exact,0.09090909090909091,5,0,2,-0.5
2wikimultihopqa,6,f6b058440bdc11eba7f7acde48001122,retrained,exact,0.09090909090909091,5,0,2,-0.5
2wikimultihopqa,6,f6b058440bdc11eba7f7acde48001122,mixed,exact,0.2,4,0,2,-0.5
2wikimultihopqa,4,fa3a75300baf11ebab90acde48001122,zero_shot,exact,0.0,4,1,1,0.0
2wikimultihopqa,4,fa3a75300baf11ebab90acde48001122,retrained,exact,0.3333333333333333,2,1,1,0.0
2wikimultihopqa,4,fa3a75300baf11ebab90acde48001122,mixed,exact,0.0,4,0,1,-0.25
2wikimultihopqa,6,fa3a75300baf11ebab90acde48001122,zero_shot,exact,0.09090909090909091,5,0,1,-0.25
2wikimultihopqa,6,fa3a75300baf11ebab90acde48001122,retrained,exact,0.2,4,1,2,-0.25
2wikimultihopqa,6,fa3a75300baf11ebab90acde48001122,mixed,exact,0.09090909090909091,5,0,2,-0.5
2wikimultihopqa,4,fb2e3c99089811ebbd77ac1f6bf848b6,zero_shot,exact,0.14285714285714285,3,0,3,-0.5
2wikimultihopqa,4,fb2e3c99089811ebbd77ac1f6bf848b6,retrained,exact,0.0,4,0,4,-0.6666666666666666
2wikimultihopqa,4,fb2e3c99089811ebbd77ac1f6bf848b6,mixed,exact,0.0,4,0,4,-0.6666666666666666
2wikimultihopqa,6,fb2e3c99089811ebbd77ac1f6bf848b6,zero_shot,exact,0.2,4,0,2,-0.3333333333333333
2wikimultihopqa,6,fb2e3c99089811ebbd77ac1f6bf848b6,retrained,exact,0.09090909090909091,5,0,3,-0.5
2wikimultihopqa,6,fb2e3c99089811ebbd77ac1f6bf848b6,mixed,exact,0.09090909090909091,5,0,3,-0.5
2wikimultihopqa,4,fb9c5cb208c411ebbd8eac1f6bf848b6,zero_shot,exact,0.0,4,1,2,-0.16666666666666666
2wikimultihopqa,4,fb9c5cb208c411ebbd8eac1f6bf848b6,retrained,exact,0.0,4,1,2,-0.16666666666666666
2wikimultihopqa,4,fb9c5cb208c411ebbd8eac1f6bf848b6,mixed,exact,0.0,4,2,2,0.0
2wikimultihopqa,6,fb9c5cb208c411ebbd8eac1f6bf848b6,zero_shot,exact,0.09090909090909091,5,2,2,0.0
2wikimultihopqa,6,fb9c5cb208c411ebbd8eac1f6bf848b6,retrained,exact,0.0,6,1,3,-0.33333333333333337
2wikimultihopqa,6,fb9c5cb208c411ebbd8eac1f6bf848b6,mixed,exact,0.0,6,2,3,-0.16666666666666669
