seed,model_tier,position_mode,model_parameters,native_context,logical_context,logical_native_ratio,maximum_native_operation,encoding_chunk_size,encoding_overlap,routing_chunk_size,materialization_budget,k_storage_mode,position_policy,split_count,reference_count,sa_full_loss,sa_full_accuracy,sa_tail_loss,sa_tail_accuracy,native_all_loss,native_all_accuracy,native_oracle_loss,native_oracle_accuracy,native_routed_loss,native_routed_accuracy,native_shuffled_loss,native_shuffled_accuracy,native_disabled_loss,native_disabled_accuracy,transport_gap,sparse_gap,routing_gap,full_context_benefit,dependency_gain,content_causality_oracle,content_causality_routed,disabled_wrapper_gap,memory_benefit_all,rcb_all,memory_benefit_oracle,rcb_oracle,memory_benefit_routed,rcb_routed,memory_benefit_shuffled,rcb_shuffled,active_fraction_all,active_tokens_all,active_fraction_oracle,active_tokens_oracle,active_fraction_routed,active_tokens_routed,active_fraction_shuffled,active_tokens_shuffled
21,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,2,1,0.013211938242117563,1.0,1.8691704273223877,0.8333333333333334,1.8691275517145793,0.8333333333333334,1.8691275517145793,0.8333333333333334,1.8691275517145793,0.8333333333333334,1.8691275517145793,0.8333333333333334,1.8691275517145793,0.8333333333333334,1.8559156134724617,0.0,0.0,1.85595848908027,1.85595848908027,0.0,0.0,-4.2875607808356975e-05,4.2875607808356975e-05,2.310159847896394e-05,4.2875607808356975e-05,2.310159847896394e-05,4.2875607808356975e-05,2.310159847896394e-05,4.2875607808356975e-05,2.310159847896394e-05,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0
21,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,5,4,0.013211938242117563,1.0,1.8691704273223877,0.8333333333333334,0.8795617328335842,0.8333333333333334,0.06956291291862726,1.0,0.9686473738402128,0.8333333333333334,0.9784929739932219,0.8333333333333334,1.8691275517145793,0.8333333333333334,0.8663497945914667,-0.8099988199149569,0.8990844609215856,1.85595848908027,1.85595848908027,0.9089300610745946,0.00984560015300906,-4.2875607808356975e-05,0.9896086944888035,0.5332062652862507,1.7996075144037604,0.9696378043969966,0.9005230534821749,0.48520646274175766,0.8906774533291658,0.47990160263258136,0.7486559139784946,139.25,0.24193548387096775,45.0,0.25,46.5,0.25,46.5
21,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,16,15,0.013211938242117563,1.0,1.8691704273223877,0.8333333333333334,0.9714486356824636,0.8333333333333334,0.07874789461493492,1.0,1.0624520368874073,0.8333333333333334,1.064722101514538,0.8333333333333334,1.8691275517145793,0.8333333333333334,0.9582366974403461,-0.8927007410675287,0.9837041422724724,1.85595848908027,1.85595848908027,0.9859742068996031,0.0022700646271307523,-4.2875607808356975e-05,0.897721791639924,0.4836971284227347,1.7904225327074528,0.9646888889172872,0.8067183904349804,0.4346640267987642,0.8044483258078496,0.4334409042771739,0.8933333333333334,156.33333333333334,0.06857142857142857,12.0,0.06857142857142857,12.0,0.06857142857142857,12.0
21,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,32,31,0.013211938242117563,1.0,1.8691704273223877,0.8333333333333334,0.9517877995967865,0.8333333333333334,0.10451843993117411,1.0,1.0938021348168452,0.8333333333333334,1.110207589964072,0.8333333333333334,1.8691275517145793,0.8333333333333334,0.938575861354669,-0.8472693596656123,0.989283694885671,1.85595848908027,1.85595848908027,1.005689150032898,0.0164054551472268,-4.2875607808356975e-05,0.9173826277256012,0.4942904882426627,1.7646519873912137,0.9508035862729323,0.7753682925055425,0.4177724324479802,0.7589628373583157,0.40893308865675315,1.0,159.0,0.03773584905660377,6.0,0.03852201257861635,6.125,0.03852201257861635,6.125
21,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,64,63,0.013211938242117563,1.0,1.8691704273223877,0.8333333333333334,1.1287947644790013,0.8333333333333334,0.7744327882925669,1.0,1.6586478153864543,0.8333333333333334,1.667220835884412,0.8333333333333334,1.8691275517145793,0.8333333333333334,1.1155828262368837,-0.3543619761864344,0.8842150270938874,1.85595848908027,1.85595848908027,0.8927880475918452,0.008573020497957717,-4.2875607808356975e-05,0.7403756628433864,0.39891822322506976,1.094737639029821,0.5898502824663518,0.21052261193593336,0.11343066839833198,0.20194959143797564,0.10881148076649753,1.0,127.0,0.023622047244094488,3.0,0.023622047244094488,3.0,0.023622047244094488,3.0
42,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,2,1,0.007380162598565221,1.0,0.6185031483570734,0.8333333333333334,0.6185264910260836,0.8333333333333334,0.6185264910260836,0.8333333333333334,0.6185264910260836,0.8333333333333334,0.6185264910260836,0.8333333333333334,0.6185264910260836,0.8333333333333334,0.6111463284275184,0.0,0.0,0.6111229857585082,0.6111229857585082,0.0,0.0,2.3342669010162354e-05,-2.3342669010162354e-05,-3.8196352541363024e-05,-2.3342669010162354e-05,-3.8196352541363024e-05,-2.3342669010162354e-05,-3.8196352541363024e-05,-2.3342669010162354e-05,-3.8196352541363024e-05,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0
42,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,5,4,0.007380162598565221,1.0,0.6185031483570734,0.8333333333333334,2.9596104522546134,0.4166666666666667,0.03620408413310846,1.0,1.322279109309117,0.75,1.366953581571579,0.75,0.6185264910260836,0.8333333333333334,2.952230289656048,-2.923406368121505,1.2860750251760087,0.6111229857585082,0.6111229857585082,1.3307494974384706,0.044674472262461906,2.3342669010162354e-05,-2.34110730389754,-3.830828423172179,0.5822990642239649,0.9528344994276924,-0.7037759609520436,-1.1516110134174338,-0.7484504332145056,-1.224713274833789,0.7493279569892474,139.375,0.24193548387096775,45.0,0.25,46.5,0.25,46.5
42,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,16,15,0.007380162598565221,1.0,0.6185031483570734,0.8333333333333334,4.305667195779582,0.16666666666666666,0.048308745957911015,1.0,4.448895677303274,0.16666666666666666,4.522141140264769,0.16666666666666666,0.6185264910260836,0.8333333333333334,4.298287033181016,-4.2573584498216706,4.400586931345363,0.6111229857585082,0.6111229857585082,4.473832394306858,0.07324546296149492,2.3342669010162354e-05,-3.6871640474225083,-6.033423931593911,0.5701944023991624,0.9330272558664334,-3.830392528946201,-6.267793256363984,-3.903637991907696,-6.387647139573081,0.9066666666666667,158.66666666666666,0.06857142857142857,12.0,0.07,12.25,0.07,12.25
42,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,32,31,0.007380162598565221,1.0,0.6185031483570734,0.8333333333333334,4.556366296795507,0.16666666666666666,0.07420059231420358,1.0,4.725937964705129,0.16666666666666666,4.742589493126919,0.16666666666666666,0.6185264910260836,0.8333333333333334,4.548986134196942,-4.482165704481304,4.651737372390926,0.6111229857585082,0.6111229857585082,4.668388900812715,0.016651528421789408,2.3342669010162354e-05,-3.9378631484384337,-6.443650852947171,0.5443025560428698,0.8906596032667585,-4.107434816348055,-6.721126372378263,-4.124086344769845,-6.748373798526246,1.0,159.0,0.03773584905660377,6.0,0.03773584905660377,6.0,0.03773584905660377,6.0
42,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,64,63,0.007380162598565221,1.0,0.6185031483570734,0.8333333333333334,4.856844289538761,0.16666666666666666,0.7582421004772186,0.16666666666666666,4.4219176362579065,0.16666666666666666,4.405982054769993,0.16666666666666666,0.6185264910260836,0.8333333333333334,4.8494641269401955,-4.098602189061542,3.663675535780688,0.6111229857585082,0.6111229857585082,3.647739954292774,-0.01593558148791363,2.3342669010162354e-05,-4.238341141181687,-6.93533255981393,-0.1397389521201452,-0.2286592966990192,-3.803414487900833,-6.223648228809696,-3.7874789064129195,-6.197572329425656,1.0,127.0,0.023622047244094488,3.0,0.023622047244094488,3.0,0.023622047244094488,3.0
87,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,2,1,0.010397930745966733,1.0,1.6361685196558635,0.16666666666666666,1.636130650838216,0.16666666666666666,1.636130650838216,0.16666666666666666,1.636130650838216,0.16666666666666666,1.636130650838216,0.16666666666666666,1.636130650838216,0.16666666666666666,1.6257327200922493,0.0,0.0,1.6257705889098968,1.6257705889098968,0.0,0.0,-3.786881764744621e-05,3.786881764744621e-05,2.329284211792625e-05,3.786881764744621e-05,2.329284211792625e-05,3.786881764744621e-05,2.329284211792625e-05,3.786881764744621e-05,2.329284211792625e-05,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0
87,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,5,4,0.010397930745966733,1.0,1.6361685196558635,0.16666666666666666,1.4939014366827905,0.4166666666666667,0.13586015487089753,1.0,3.010271094584217,0.3333333333333333,3.3271944584945836,0.3333333333333333,1.636130650838216,0.16666666666666666,1.4835035059368238,-1.358041281811893,2.8744109397133193,1.6257705889098968,1.6257705889098968,3.191334303623686,0.3169233639103668,-3.786881764744621e-05,0.142267082973073,0.08750747734246145,1.500308364784966,0.9228290725759438,-1.3741025749283533,-0.8452007831250714,-1.69102593883872,-1.0401381045849636,0.7513440860215054,139.75,0.24193548387096775,45.0,0.2553763440860215,47.5,0.2553763440860215,47.5
87,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,16,15,0.010397930745966733,1.0,1.6361685196558635,0.16666666666666666,2.1022959227363267,0.3333333333333333,0.16582479366722205,1.0,2.072348681588968,0.25,2.2294767623146377,0.25,1.636130650838216,0.16666666666666666,2.09189799199036,-1.9364711290691046,1.9065238879217457,1.6257705889098968,1.6257705889098968,2.0636519686474157,0.15712808072566986,-3.786881764744621e-05,-0.4661274030804632,-0.28671167153602434,1.4703437259886414,0.9043980350109104,-0.43618016193310427,-0.26829133514192155,-0.5933082426587741,-0.3649397071800863,0.9028571428571429,158.0,0.06857142857142857,12.0,0.07214285714285713,12.625,0.07214285714285713,12.625
87,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,32,31,0.010397930745966733,1.0,1.6361685196558635,0.16666666666666666,2.3865780731042228,0.16666666666666666,0.19808231464897594,1.0,3.0302111133933067,0.16666666666666666,1.6602710795899231,0.3333333333333333,1.636130650838216,0.16666666666666666,2.376180142358256,-2.1884957584552467,2.8321287987443307,1.6257705889098968,1.6257705889098968,1.4621887649409473,-1.3699400338033836,-3.786881764744621e-05,-0.7504095534483592,-0.46157161321974705,1.4380862050068877,0.8845566618173021,-1.3940425937374432,-0.8574657477794387,-0.02410255993405963,-0.014825314283868768,1.0,159.0,0.03773584905660377,6.0,0.03773584905660377,6.0,0.03773584905660377,6.0
87,tiny,absolute,92288,192,192,1.0,192,192,0.0,,160,post_position,local,64,63,0.010397930745966733,1.0,1.6361685196558635,0.16666666666666666,0.6762367635965347,0.5833333333333334,0.42000698174039525,1.0,1.3781441176931064,0.8333333333333334,1.3033594315250714,0.8333333333333334,1.636130650838216,0.16666666666666666,0.665838832850568,-0.2562297818561395,0.9581371359527111,1.6257705889098968,1.6257705889098968,0.8833524497846761,-0.07478468616803502,-3.786881764744621e-05,0.9599317560593288,0.5904472393629517,1.2161615379154682,0.7480523674197616,0.2580244019627571,0.1587089862019009,0.33280908813079213,0.20470851816426666,1.0,127.0,0.023622047244094488,3.0,0.023622047244094488,3.0,0.023622047244094488,3.0
1,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,2,1,0.008076695259660482,1.0,0.5412570598224798,0.8333333333333334,0.5412570598224798,0.8333333333333334,0.5412570598224798,0.8333333333333334,0.5412570598224798,0.8333333333333334,0.5412570598224798,0.8333333333333334,0.5412570598224798,0.8333333333333334,0.5331803645628194,0.0,0.0,0.5331803645628194,0.5331803645628194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0
1,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,5,4,0.008076695259660482,1.0,0.5412570598224798,0.8333333333333334,0.5011926918911437,0.8333333333333334,0.642798895171533,0.8333333333333334,0.7382274381040285,0.75,0.5931429415165136,0.75,0.5412570598224798,0.8333333333333334,0.4931159966314832,0.1416062032803893,0.09542854293249547,0.5331803645628194,0.5331803645628194,-0.0496559536550194,-0.14508449658751488,0.0,0.040064367931336164,0.07514224190192544,-0.10154183534905314,-0.19044556419910974,-0.19697037828154862,-0.36942541656246897,-0.05188588169403374,-0.0973139394144372,0.747983870967742,139.125,0.24193548387096775,45.0,0.24731182795698925,46.0,0.24731182795698925,46.0
1,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,16,15,0.008076695259660482,1.0,0.5412570598224798,0.8333333333333334,0.8151183439573894,0.8333333333333334,0.411882033959652,0.9166666666666666,1.5865151034668088,0.3333333333333333,1.3631870065194864,0.5,0.5412570598224798,0.8333333333333334,0.8070416486977289,-0.40323630999773735,1.1746330695071567,0.5331803645628194,0.5331803645628194,0.9513049725598344,-0.22332809694732236,0.0,-0.2738612841349095,-0.5136372273563783,0.12937502586282784,0.24264776886318526,-1.045258043644329,-1.9604211128468454,-0.8219299466970066,-1.5415607950434318,0.8780952380952382,153.66666666666666,0.06857142857142857,12.0,0.07071428571428572,12.375,0.07071428571428572,12.375
1,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,32,31,0.008076695259660482,1.0,0.5412570598224798,0.8333333333333334,0.8584713522189608,0.8333333333333334,0.01062268391251564,1.0,1.6496080110470455,0.5833333333333334,0.36915397698370117,0.9166666666666666,0.5412570598224798,0.8333333333333334,0.8503946569593003,-0.8478486683064451,1.6389853271345298,0.5331803645628194,0.5331803645628194,0.35853129307118553,-1.2804540340633443,0.0,-0.3172142923964809,-0.5949474389526336,0.5306343759099642,0.9952249016991788,-1.1083509512245655,-2.0787542544507556,0.17210308283877868,0.3227858606156557,1.0,159.0,0.03773584905660377,6.0,0.041666666666666664,6.625,0.041666666666666664,6.625
1,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,64,63,0.008076695259660482,1.0,0.5412570598224798,0.8333333333333334,0.37755759122471017,0.8333333333333334,0.054447127506136894,1.0,0.572077338428547,0.8333333333333334,0.6060650877188891,0.8333333333333334,0.5412570598224798,0.8333333333333334,0.3694808959650497,-0.32311046371857327,0.5176302109224101,0.5331803645628194,0.5331803645628194,0.5516179602127522,0.033987749290342095,0.0,0.16369946859776968,0.3070245633145078,0.48680993231634295,0.9130304952537068,-0.030820278606067175,-0.0578046016967227,-0.06480802789640927,-0.12154991482019137,1.0,127.0,0.023622047244094488,3.0,0.023622047244094488,3.0,0.023622047244094488,3.0
7,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,2,1,0.00851373712066561,1.0,0.49379690488179523,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.4852831677611296,0.0,0.0,0.4852831677611296,0.4852831677611296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0
7,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,5,4,0.00851373712066561,1.0,0.49379690488179523,0.8333333333333334,0.3058127892824511,0.9166666666666666,0.7350018902216107,0.5833333333333334,0.4981590233122309,0.8333333333333334,0.6899225013330579,0.5,0.49379690488179523,0.8333333333333334,0.2972990521617855,0.4291891009391596,-0.23684286690937978,0.4852831677611296,0.4852831677611296,-0.045079388888552785,0.191763478020827,0.0,0.18798411559934414,0.3873699482852769,-0.24120498533981544,-0.49703966954514994,-0.0043621184304356575,-0.008988810492975553,-0.19612559645126265,-0.404146711611892,0.7513440860215054,139.75,0.24193548387096775,45.0,0.25268817204301075,47.0,0.25268817204301075,47.0
7,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,16,15,0.00851373712066561,1.0,0.49379690488179523,0.8333333333333334,0.49943691740433377,0.75,1.030123362628122,0.5833333333333334,2.4881791515896716,0.3333333333333333,2.017323818678657,0.3333333333333333,0.49379690488179523,0.8333333333333334,0.49092318028366816,0.5306864452237883,1.4580557889615495,0.4852831677611296,0.4852831677611296,0.987200456050535,-0.47085533291101456,0.0,-0.00564001252253854,-0.011622106220083687,-0.5363264577463269,-1.1051824859714119,-1.9943822467078764,-4.10972887419324,-1.523526913796862,-3.1394596289537615,0.8933333333333334,156.33333333333334,0.06857142857142857,12.0,0.07571428571428572,13.25,0.07571428571428572,13.25
7,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,32,31,0.00851373712066561,1.0,0.49379690488179523,0.8333333333333334,0.7126491893238077,0.8333333333333334,0.03074620959038536,1.0,1.2941770326190938,0.8333333333333334,0.9016565782949328,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.7041354522031421,-0.6819029797334224,1.2634308230287083,0.4852831677611296,0.4852831677611296,0.8709103687045475,-0.39252045432416094,0.0,-0.2188522844420125,-0.45097851930800514,0.46305069529140985,0.9541865987804811,-0.8003801277372986,-1.649305355942757,-0.4078596734131376,-0.8404570784822645,1.0,159.0,0.03773584905660377,6.0,0.04009433962264151,6.375,0.04009433962264151,6.375
7,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,64,63,0.00851373712066561,1.0,0.49379690488179523,0.8333333333333334,0.99796900479123,0.8333333333333334,0.04848662701745828,1.0,1.3492925806591909,0.8333333333333334,1.3518837091202538,0.8333333333333334,0.49379690488179523,0.8333333333333334,0.9894552676705644,-0.9494823777737716,1.3008059536417327,0.4852831677611296,0.4852831677611296,1.3033970821027956,0.002591128461062908,0.0,-0.5041720999094348,-1.0389235263103187,0.44531027786433697,0.9176297622660005,-0.8554956757773957,-1.7628793508834317,-0.8580868042384586,-1.7682187663694813,1.0,127.0,0.023622047244094488,3.0,0.023622047244094488,3.0,0.023622047244094488,3.0
21,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,2,1,0.008215555610756079,1.0,0.7891162242740393,0.8333333333333334,0.7891162242740393,0.8333333333333334,0.7891162242740393,0.8333333333333334,0.7891162242740393,0.8333333333333334,0.7891162242740393,0.8333333333333334,0.7891162242740393,0.8333333333333334,0.7809006686632832,0.0,0.0,0.7809006686632832,0.7809006686632832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0
21,tiny,rope,92288,192,192,1.0,192,192,0.0,,160,post_position,per_reference_local,5,4,0.008215555610756079,1.0,0.7891162242740393,0.8333333333333334,0.7246236408439776,0.8333333333333334,0.02903358032926917,1.0,1.1002680841678132,0.6666666666666666,0.5246881749480963,0.8333333333333334,0.7891162242740393,0.8333333333333334,0.7164080852332215,-0.6955900605147084,1.071234503838544,0.7809006686632832,0.7809006686632832,0.4956545946188271,-0.5755799092197169,0.0,0.0644925834300617,0.08258743527580494,0.7600826439447701,0.9733410079490025,-0.3111518598937739,-0.3984525463736535,0.264428049325943,0.33861931476967627,0.75,139.5,0.24193548387096775,45.0,0.25201612903225806,46.875,0.25201612903225806,46.875
