dataset,model_tier,seed,method,fraction,recall,any_evidence_recall,all_evidence_recall,selected_chunk_fraction,selected_kv_token_fraction
hotpotqa,small,87,hidden_cosine,0.25,0.0,0.0,0.0,0.26666666666666666,0.30251738046664334
hotpotqa,small,87,hidden_cosine,0.3,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.37430638109417913
hotpotqa,small,87,hidden_cosine,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5333333333333333,0.5562652164061689
hotpotqa,small,87,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,small,87,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.056370380187364184
hotpotqa,small,87,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.056370380187364184
hotpotqa,small,87,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.056370380187364184
hotpotqa,small,87,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11591894399737007
hotpotqa,small,87,learned_projection,0.15,1.0,1.0,1.0,0.2,0.1745714464212955
hotpotqa,small,87,learned_projection,0.2,1.0,1.0,1.0,0.2,0.1745714464212955
hotpotqa,small,87,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.23995371119552258
hotpotqa,small,87,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.31703372986846945
hotpotqa,small,87,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5266167022239965
hotpotqa,small,87,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,small,87,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.06619909536191004
hotpotqa,small,87,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.06619909536191004
hotpotqa,small,87,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.06619909536191004
hotpotqa,small,87,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.13573433294530782
hotpotqa,small,87,shuffled_projection,0.15,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.2,0.20109343426014134
hotpotqa,small,87,shuffled_projection,0.2,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.2,0.20109343426014134
hotpotqa,small,87,shuffled_projection,0.25,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.26666666666666666,0.2594566794813591
hotpotqa,small,87,shuffled_projection,0.3,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.3309563855963887
hotpotqa,small,87,shuffled_projection,0.5,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.5337551815466024
hotpotqa,small,87,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,1,post_rope_k,0.01,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05363472438462375
qasper,tiny,1,post_rope_k,0.02,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05363472438462375
qasper,tiny,1,post_rope_k,0.05,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05363472438462375
qasper,tiny,1,post_rope_k,0.1,1.0,1.0,1.0,0.13333333333333333,0.10677785246267339
qasper,tiny,1,post_rope_k,0.15,1.0,1.0,1.0,0.2,0.1673086047528242
qasper,tiny,1,post_rope_k,0.2,1.0,1.0,1.0,0.2,0.1673086047528242
qasper,tiny,1,post_rope_k,0.25,1.0,1.0,1.0,0.26666666666666666,0.2355761074882183
qasper,tiny,1,post_rope_k,0.3,1.0,1.0,1.0,0.3333333333333333,0.3054205857873028
qasper,tiny,1,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.5007021838470653
qasper,tiny,1,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,1,pre_rope_k,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,1,pre_rope_k,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,1,pre_rope_k,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,1,pre_rope_k,0.1,1.0,1.0,1.0,0.13333333333333333,0.10427704085336724
qasper,tiny,1,pre_rope_k,0.15,1.0,1.0,1.0,0.2,0.17357733491898883
qasper,tiny,1,pre_rope_k,0.2,1.0,1.0,1.0,0.2,0.17357733491898883
qasper,tiny,1,pre_rope_k,0.25,1.0,1.0,1.0,0.26666666666666666,0.24358778523280097
qasper,tiny,1,pre_rope_k,0.3,1.0,1.0,1.0,0.3333333333333333,0.3033873858247562
qasper,tiny,1,pre_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.49436648322145166
qasper,tiny,1,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,1,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.06889416927037909
qasper,tiny,1,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.06889416927037909
qasper,tiny,1,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.06889416927037909
qasper,tiny,1,hidden_cosine,0.1,0.0,0.0,0.0,0.13333333333333333,0.13362270163134304
qasper,tiny,1,hidden_cosine,0.15,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2,0.20455231780679434
qasper,tiny,1,hidden_cosine,0.2,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2,0.20455231780679434
qasper,tiny,1,hidden_cosine,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.28579708758095135
qasper,tiny,1,hidden_cosine,0.3,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.3469080176308186
qasper,tiny,1,hidden_cosine,0.5,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.5333333333333333,0.555952737160236
qasper,tiny,1,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,1,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,1,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,1,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,1,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11226547625404959
qasper,tiny,1,learned_projection,0.15,1.0,1.0,1.0,0.2,0.16951339896925713
qasper,tiny,1,learned_projection,0.2,1.0,1.0,1.0,0.2,0.16951339896925713
qasper,tiny,1,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.24102381094351935
qasper,tiny,1,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.3199667932740128
qasper,tiny,1,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5262043692027005
qasper,tiny,1,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,1,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.05910233983672618
qasper,tiny,1,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.05910233983672618
qasper,tiny,1,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.05910233983672618
qasper,tiny,1,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.1258996890138444
qasper,tiny,1,shuffled_projection,0.15,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.19397915263416887
qasper,tiny,1,shuffled_projection,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.19397915263416887
qasper,tiny,1,shuffled_projection,0.25,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26666666666666666,0.2618091776262589
qasper,tiny,1,shuffled_projection,0.3,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.33095677063376877
qasper,tiny,1,shuffled_projection,0.5,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.5505115379765232
qasper,tiny,1,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,7,post_rope_k,0.01,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.06158354957736936
qasper,tiny,7,post_rope_k,0.02,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.06158354957736936
qasper,tiny,7,post_rope_k,0.05,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.06158354957736936
qasper,tiny,7,post_rope_k,0.1,1.0,1.0,1.0,0.13333333333333333,0.13332164285342826
qasper,tiny,7,post_rope_k,0.15,1.0,1.0,1.0,0.2,0.1948271026454989
qasper,tiny,7,post_rope_k,0.2,1.0,1.0,1.0,0.2,0.1948271026454989
qasper,tiny,7,post_rope_k,0.25,1.0,1.0,1.0,0.26666666666666666,0.2500531511725183
qasper,tiny,7,post_rope_k,0.3,1.0,1.0,1.0,0.3333333333333333,0.3067703591565843
qasper,tiny,7,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.5160360163958166
qasper,tiny,7,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,7,pre_rope_k,0.01,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.06666666666666667,0.053498587383918696
qasper,tiny,7,pre_rope_k,0.02,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.06666666666666667,0.053498587383918696
qasper,tiny,7,pre_rope_k,0.05,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.06666666666666667,0.053498587383918696
qasper,tiny,7,pre_rope_k,0.1,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.13333333333333333,0.10695130780271289
qasper,tiny,7,pre_rope_k,0.15,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.2,0.16273020559397955
qasper,tiny,7,pre_rope_k,0.2,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.2,0.16273020559397955
qasper,tiny,7,pre_rope_k,0.25,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.26666666666666666,0.21922071451775882
qasper,tiny,7,pre_rope_k,0.3,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.28020058834863165
qasper,tiny,7,pre_rope_k,0.5,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5333333333333333,0.4815223362514811
qasper,tiny,7,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,7,hidden_cosine,0.01,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.07034961661485939
qasper,tiny,7,hidden_cosine,0.02,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.07034961661485939
qasper,tiny,7,hidden_cosine,0.05,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.07034961661485939
qasper,tiny,7,hidden_cosine,0.1,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.13333333333333333,0.13667143391271436
qasper,tiny,7,hidden_cosine,0.15,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2,0.20658465678209645
qasper,tiny,7,hidden_cosine,0.2,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2,0.20658465678209645
qasper,tiny,7,hidden_cosine,0.25,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.26666666666666666,0.27756495456217894
qasper,tiny,7,hidden_cosine,0.3,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3333333333333333,0.3355934056616375
qasper,tiny,7,hidden_cosine,0.5,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5333333333333333,0.5445624262563568
qasper,tiny,7,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,7,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,7,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,7,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,7,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.10788223445907949
qasper,tiny,7,learned_projection,0.15,1.0,1.0,1.0,0.2,0.17375318190312475
qasper,tiny,7,learned_projection,0.2,1.0,1.0,1.0,0.2,0.17375318190312475
qasper,tiny,7,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.24228427526727636
qasper,tiny,7,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.3065678696865082
qasper,tiny,7,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5104859583419605
qasper,tiny,7,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,7,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.08905361645452305
qasper,tiny,7,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.08905361645452305
qasper,tiny,7,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.08905361645452305
qasper,tiny,7,shuffled_projection,0.1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.13333333333333333,0.15657302738997605
qasper,tiny,7,shuffled_projection,0.15,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.2272019554307586
qasper,tiny,7,shuffled_projection,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.2272019554307586
qasper,tiny,7,shuffled_projection,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.3040555839663538
qasper,tiny,7,shuffled_projection,0.3,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.37125377375223584
qasper,tiny,7,shuffled_projection,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5333333333333333,0.5581771982832622
qasper,tiny,7,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,21,post_rope_k,0.01,0.0,0.0,0.0,0.06666666666666667,0.06735204073733571
qasper,tiny,21,post_rope_k,0.02,0.0,0.0,0.0,0.06666666666666667,0.06735204073733571
qasper,tiny,21,post_rope_k,0.05,0.0,0.0,0.0,0.06666666666666667,0.06735204073733571
qasper,tiny,21,post_rope_k,0.1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.13333333333333333,0.1265635835010698
qasper,tiny,21,post_rope_k,0.15,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2,0.19631170651060004
qasper,tiny,21,post_rope_k,0.2,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2,0.19631170651060004
qasper,tiny,21,post_rope_k,0.25,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.26666666666666666,0.2681411813162145
qasper,tiny,21,post_rope_k,0.3,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3395890277138284
qasper,tiny,21,post_rope_k,0.5,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5333333333333333,0.5295973792900251
qasper,tiny,21,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,21,pre_rope_k,0.01,0.0,0.0,0.0,0.06666666666666667,0.060383324253076166
qasper,tiny,21,pre_rope_k,0.02,0.0,0.0,0.0,0.06666666666666667,0.060383324253076166
qasper,tiny,21,pre_rope_k,0.05,0.0,0.0,0.0,0.06666666666666667,0.060383324253076166
qasper,tiny,21,pre_rope_k,0.1,0.0,0.0,0.0,0.13333333333333333,0.12616215213383722
qasper,tiny,21,pre_rope_k,0.15,0.0,0.0,0.0,0.2,0.189646925209569
qasper,tiny,21,pre_rope_k,0.2,0.0,0.0,0.0,0.2,0.189646925209569
qasper,tiny,21,pre_rope_k,0.25,0.0,0.0,0.0,0.26666666666666666,0.25950809971130767
qasper,tiny,21,pre_rope_k,0.3,0.0,0.0,0.0,0.3333333333333333,0.31908413112481215
qasper,tiny,21,pre_rope_k,0.5,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5333333333333333,0.5129628269843228
qasper,tiny,21,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,21,hidden_cosine,0.01,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.05546354188005874
qasper,tiny,21,hidden_cosine,0.02,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.05546354188005874
qasper,tiny,21,hidden_cosine,0.05,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.05546354188005874
qasper,tiny,21,hidden_cosine,0.1,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.13333333333333333,0.1116439417630423
qasper,tiny,21,hidden_cosine,0.15,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.2,0.17854068120676267
qasper,tiny,21,hidden_cosine,0.2,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.2,0.17854068120676267
qasper,tiny,21,hidden_cosine,0.25,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.26666666666666666,0.2380982276860641
qasper,tiny,21,hidden_cosine,0.3,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3333333333333333,0.30562927608296875
qasper,tiny,21,hidden_cosine,0.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.5333333333333333,0.5266849230063503
qasper,tiny,21,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,21,learned_projection,0.01,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.051996722746622114
qasper,tiny,21,learned_projection,0.02,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.051996722746622114
qasper,tiny,21,learned_projection,0.05,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.051996722746622114
qasper,tiny,21,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11902074169921158
qasper,tiny,21,learned_projection,0.15,1.0,1.0,1.0,0.2,0.18914898575127517
qasper,tiny,21,learned_projection,0.2,1.0,1.0,1.0,0.2,0.18914898575127517
qasper,tiny,21,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.2524715017114471
qasper,tiny,21,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.31633215689697725
qasper,tiny,21,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5269101918918943
qasper,tiny,21,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,21,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.06344588840700846
qasper,tiny,21,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.06344588840700846
qasper,tiny,21,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.06344588840700846
qasper,tiny,21,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.14135664692535055
qasper,tiny,21,shuffled_projection,0.15,0.0,0.0,0.0,0.2,0.20752368253768563
qasper,tiny,21,shuffled_projection,0.2,0.0,0.0,0.0,0.2,0.20752368253768563
qasper,tiny,21,shuffled_projection,0.25,0.0,0.0,0.0,0.26666666666666666,0.27912617190061056
qasper,tiny,21,shuffled_projection,0.3,0.0,0.0,0.0,0.3333333333333333,0.34501797450501487
qasper,tiny,21,shuffled_projection,0.5,0.0,0.0,0.0,0.5333333333333333,0.5534149371420666
qasper,tiny,21,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,42,post_rope_k,0.01,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.054412976569525554
qasper,tiny,42,post_rope_k,0.02,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.054412976569525554
qasper,tiny,42,post_rope_k,0.05,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.054412976569525554
qasper,tiny,42,post_rope_k,0.1,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.13333333333333333,0.10492347705559456
qasper,tiny,42,post_rope_k,0.15,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.2,0.16861572788192697
qasper,tiny,42,post_rope_k,0.2,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.2,0.16861572788192697
qasper,tiny,42,post_rope_k,0.25,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.26666666666666666,0.24281170517459832
qasper,tiny,42,post_rope_k,0.3,1.0,1.0,1.0,0.3333333333333333,0.2982129056373614
qasper,tiny,42,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.4936208981815845
qasper,tiny,42,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,42,pre_rope_k,0.01,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.04925003004935702
qasper,tiny,42,pre_rope_k,0.02,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.04925003004935702
qasper,tiny,42,pre_rope_k,0.05,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.04925003004935702
qasper,tiny,42,pre_rope_k,0.1,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.13333333333333333,0.10225717741939559
qasper,tiny,42,pre_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.16420825902886868
qasper,tiny,42,pre_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.16420825902886868
qasper,tiny,42,pre_rope_k,0.25,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.26666666666666666,0.2393522393196042
qasper,tiny,42,pre_rope_k,0.3,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3333333333333333,0.2995777326595037
qasper,tiny,42,pre_rope_k,0.5,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5333333333333333,0.5052320313053409
qasper,tiny,42,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,42,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.06367802734558835
qasper,tiny,42,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.06367802734558835
qasper,tiny,42,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.06367802734558835
qasper,tiny,42,hidden_cosine,0.1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.13333333333333333,0.13579893638107132
qasper,tiny,42,hidden_cosine,0.15,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2,0.21534466143659092
qasper,tiny,42,hidden_cosine,0.2,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2,0.21534466143659092
qasper,tiny,42,hidden_cosine,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.2762325133915234
qasper,tiny,42,hidden_cosine,0.3,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.35548821588093354
qasper,tiny,42,hidden_cosine,0.5,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.5722421783006634
qasper,tiny,42,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,42,learned_projection,0.01,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.05090952467556303
qasper,tiny,42,learned_projection,0.02,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.05090952467556303
qasper,tiny,42,learned_projection,0.05,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.06666666666666667,0.05090952467556303
qasper,tiny,42,learned_projection,0.1,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.13333333333333333,0.10562049232468758
qasper,tiny,42,learned_projection,0.15,1.0,1.0,1.0,0.2,0.1631792795467285
qasper,tiny,42,learned_projection,0.2,1.0,1.0,1.0,0.2,0.1631792795467285
qasper,tiny,42,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.23280051685377992
qasper,tiny,42,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.3089381604035332
qasper,tiny,42,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5275049284265925
qasper,tiny,42,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,42,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.08440831549991322
qasper,tiny,42,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.08440831549991322
qasper,tiny,42,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.08440831549991322
qasper,tiny,42,shuffled_projection,0.1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.13333333333333333,0.15761226622577207
qasper,tiny,42,shuffled_projection,0.15,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.22694158766178557
qasper,tiny,42,shuffled_projection,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.22694158766178557
qasper,tiny,42,shuffled_projection,0.25,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26666666666666666,0.2881568297253852
qasper,tiny,42,shuffled_projection,0.3,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.3750801999383395
qasper,tiny,42,shuffled_projection,0.5,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.5333333333333333,0.5789209127159776
qasper,tiny,42,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,87,post_rope_k,0.01,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.06072206635699132
qasper,tiny,87,post_rope_k,0.02,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.06072206635699132
qasper,tiny,87,post_rope_k,0.05,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.06072206635699132
qasper,tiny,87,post_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.12497677054152079
qasper,tiny,87,post_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.18295337539949236
qasper,tiny,87,post_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.18295337539949236
qasper,tiny,87,post_rope_k,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.26666666666666666,0.24823622035492038
qasper,tiny,87,post_rope_k,0.3,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3104008454598211
qasper,tiny,87,post_rope_k,0.5,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5333333333333333,0.4910638689590029
qasper,tiny,87,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,87,pre_rope_k,0.01,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.059639880859700616
qasper,tiny,87,pre_rope_k,0.02,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.059639880859700616
qasper,tiny,87,pre_rope_k,0.05,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.059639880859700616
qasper,tiny,87,pre_rope_k,0.1,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.13333333333333333,0.1288371282256777
qasper,tiny,87,pre_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.18363559849576955
qasper,tiny,87,pre_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.18363559849576955
qasper,tiny,87,pre_rope_k,0.25,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.26666666666666666,0.24639695460342664
qasper,tiny,87,pre_rope_k,0.3,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.3333333333333333,0.3092315811956573
qasper,tiny,87,pre_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.49840982803730305
qasper,tiny,87,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,87,hidden_cosine,0.01,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06666666666666667,0.07632031274737636
qasper,tiny,87,hidden_cosine,0.02,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06666666666666667,0.07632031274737636
