partition,dataset,example_id,transition,K_search,theta_edge_label,theta_edge,source_parents,oracle_successors,raw_candidates,edge_admitted_candidates,successor_recall,native_dot_products
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,5,q65,12.553230428695679,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,5,q75,12.604165077209473,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,5,q85,12.6627046585083,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,5,q90,12.721525573730469,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,open,,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,q25,12.308167695999146,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,q50,12.47966480255127,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,q65,12.553230428695679,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,q75,12.604165077209473,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,q85,12.6627046585083,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,6,q90,12.721525573730469,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,open,,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,q25,12.308167695999146,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,q50,12.47966480255127,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,q65,12.553230428695679,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,q75,12.604165077209473,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,q85,12.6627046585083,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,8,q90,12.721525573730469,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,open,,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,q25,12.308167695999146,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,q50,12.47966480255127,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,q65,12.553230428695679,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,q75,12.604165077209473,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,q85,12.6627046585083,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5a84c4bb5542991dd0999dec,0,11,q90,12.721525573730469,[0],[5],5,5,1.0,34904464
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,open,,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,q25,12.308167695999146,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,q50,12.47966480255127,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,q65,12.553230428695679,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,q75,12.604165077209473,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,q85,12.6627046585083,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,1,q90,12.721525573730469,[2],"[2, 3]",1,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,open,,[2],"[2, 3]",2,2,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,q25,12.308167695999146,[2],"[2, 3]",2,2,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,q50,12.47966480255127,[2],"[2, 3]",2,2,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,q65,12.553230428695679,[2],"[2, 3]",2,2,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,q75,12.604165077209473,[2],"[2, 3]",2,2,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,q85,12.6627046585083,[2],"[2, 3]",2,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,2,q90,12.721525573730469,[2],"[2, 3]",2,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,open,,[2],"[2, 3]",3,3,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,q25,12.308167695999146,[2],"[2, 3]",3,3,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,q50,12.47966480255127,[2],"[2, 3]",3,3,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,q65,12.553230428695679,[2],"[2, 3]",3,3,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,q75,12.604165077209473,[2],"[2, 3]",3,3,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,q85,12.6627046585083,[2],"[2, 3]",3,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,3,q90,12.721525573730469,[2],"[2, 3]",3,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,open,,[2],"[2, 3]",4,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,q25,12.308167695999146,[2],"[2, 3]",4,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,q50,12.47966480255127,[2],"[2, 3]",4,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,q65,12.553230428695679,[2],"[2, 3]",4,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,q75,12.604165077209473,[2],"[2, 3]",4,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,q85,12.6627046585083,[2],"[2, 3]",4,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,4,q90,12.721525573730469,[2],"[2, 3]",4,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,open,,[2],"[2, 3]",5,5,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,q25,12.308167695999146,[2],"[2, 3]",5,5,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,q50,12.47966480255127,[2],"[2, 3]",5,5,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,q65,12.553230428695679,[2],"[2, 3]",5,5,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,q75,12.604165077209473,[2],"[2, 3]",5,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,q85,12.6627046585083,[2],"[2, 3]",5,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,5,q90,12.721525573730469,[2],"[2, 3]",5,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,open,,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,q25,12.308167695999146,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,q50,12.47966480255127,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,q65,12.553230428695679,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,q75,12.604165077209473,[2],"[2, 3]",6,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,q85,12.6627046585083,[2],"[2, 3]",6,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,6,q90,12.721525573730469,[2],"[2, 3]",6,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,open,,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,q25,12.308167695999146,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,q50,12.47966480255127,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,q65,12.553230428695679,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,q75,12.604165077209473,[2],"[2, 3]",6,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,q85,12.6627046585083,[2],"[2, 3]",6,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,8,q90,12.721525573730469,[2],"[2, 3]",6,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,open,,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,q25,12.308167695999146,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,q50,12.47966480255127,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,q65,12.553230428695679,[2],"[2, 3]",6,6,1.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,q75,12.604165077209473,[2],"[2, 3]",6,4,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,q85,12.6627046585083,[2],"[2, 3]",6,1,0.0,39589264
validation,hotpotqa,5abbd4035542993f40c73bcb,0,11,q90,12.721525573730469,[2],"[2, 3]",6,1,0.0,39589264
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,open,,[1],[6],1,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,q25,12.308167695999146,[1],[6],1,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,q50,12.47966480255127,[1],[6],1,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,q65,12.553230428695679,[1],[6],1,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,q75,12.604165077209473,[1],[6],1,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,q85,12.6627046585083,[1],[6],1,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,1,q90,12.721525573730469,[1],[6],1,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,open,,[1],[6],2,2,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,q25,12.308167695999146,[1],[6],2,2,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,q50,12.47966480255127,[1],[6],2,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,q65,12.553230428695679,[1],[6],2,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,q75,12.604165077209473,[1],[6],2,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,q85,12.6627046585083,[1],[6],2,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,2,q90,12.721525573730469,[1],[6],2,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,open,,[1],[6],3,3,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,q25,12.308167695999146,[1],[6],3,3,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,q50,12.47966480255127,[1],[6],3,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,q65,12.553230428695679,[1],[6],3,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,q75,12.604165077209473,[1],[6],3,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,q85,12.6627046585083,[1],[6],3,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,3,q90,12.721525573730469,[1],[6],3,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,open,,[1],[6],4,4,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,q25,12.308167695999146,[1],[6],4,4,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,q50,12.47966480255127,[1],[6],4,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,q65,12.553230428695679,[1],[6],4,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,q75,12.604165077209473,[1],[6],4,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,q85,12.6627046585083,[1],[6],4,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,4,q90,12.721525573730469,[1],[6],4,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,open,,[1],[6],5,5,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,q25,12.308167695999146,[1],[6],5,5,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,q50,12.47966480255127,[1],[6],5,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,q65,12.553230428695679,[1],[6],5,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,q75,12.604165077209473,[1],[6],5,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,q85,12.6627046585083,[1],[6],5,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,5,q90,12.721525573730469,[1],[6],5,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,open,,[1],[6],6,6,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,q25,12.308167695999146,[1],[6],6,6,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,q50,12.47966480255127,[1],[6],6,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,q65,12.553230428695679,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,q75,12.604165077209473,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,q85,12.6627046585083,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,6,q90,12.721525573730469,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,open,,[1],[6],6,6,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,q25,12.308167695999146,[1],[6],6,6,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,q50,12.47966480255127,[1],[6],6,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,q65,12.553230428695679,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,q75,12.604165077209473,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,q85,12.6627046585083,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,8,q90,12.721525573730469,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,open,,[1],[6],6,6,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,q25,12.308167695999146,[1],[6],6,6,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,q50,12.47966480255127,[1],[6],6,1,1.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,q65,12.553230428695679,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,q75,12.604165077209473,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,q85,12.6627046585083,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5ae6143f5542996de7b71b2d,0,11,q90,12.721525573730469,[1],[6],6,0,0.0,49168144
validation,hotpotqa,5a7e513a5542994959419996,0,1,open,,[0],[3],1,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,1,q25,12.308167695999146,[0],[3],1,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,1,q50,12.47966480255127,[0],[3],1,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,1,q65,12.553230428695679,[0],[3],1,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,1,q75,12.604165077209473,[0],[3],1,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,1,q85,12.6627046585083,[0],[3],1,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,1,q90,12.721525573730469,[0],[3],1,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,open,,[0],[3],2,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,q25,12.308167695999146,[0],[3],2,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,q50,12.47966480255127,[0],[3],2,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,q65,12.553230428695679,[0],[3],2,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,q75,12.604165077209473,[0],[3],2,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,q85,12.6627046585083,[0],[3],2,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,2,q90,12.721525573730469,[0],[3],2,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,open,,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,q25,12.308167695999146,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,q50,12.47966480255127,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,q65,12.553230428695679,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,q75,12.604165077209473,[0],[3],3,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,q85,12.6627046585083,[0],[3],3,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,3,q90,12.721525573730469,[0],[3],3,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,open,,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,q25,12.308167695999146,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,q50,12.47966480255127,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,q65,12.553230428695679,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,q75,12.604165077209473,[0],[3],3,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,q85,12.6627046585083,[0],[3],3,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,4,q90,12.721525573730469,[0],[3],3,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,open,,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,q25,12.308167695999146,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,q50,12.47966480255127,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,q65,12.553230428695679,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,q75,12.604165077209473,[0],[3],3,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,q85,12.6627046585083,[0],[3],3,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,5,q90,12.721525573730469,[0],[3],3,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,open,,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,q25,12.308167695999146,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,q50,12.47966480255127,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,q65,12.553230428695679,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,q75,12.604165077209473,[0],[3],3,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,q85,12.6627046585083,[0],[3],3,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,6,q90,12.721525573730469,[0],[3],3,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,open,,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,q25,12.308167695999146,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,q50,12.47966480255127,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,q65,12.553230428695679,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,q75,12.604165077209473,[0],[3],3,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,q85,12.6627046585083,[0],[3],3,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,8,q90,12.721525573730469,[0],[3],3,0,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,open,,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,q25,12.308167695999146,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,q50,12.47966480255127,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,q65,12.553230428695679,[0],[3],3,3,1.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,q75,12.604165077209473,[0],[3],3,2,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,q85,12.6627046585083,[0],[3],3,1,0.0,13512976
validation,hotpotqa,5a7e513a5542994959419996,0,11,q90,12.721525573730469,[0],[3],3,0,0.0,13512976
test,hotpotqa,5a80d6be55429938b6142206,0,1,open,,[2],[4],1,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,1,q25,12.308167695999146,[2],[4],1,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,1,q50,12.47966480255127,[2],[4],1,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,1,q65,12.553230428695679,[2],[4],1,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,1,q75,12.604165077209473,[2],[4],1,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,1,q85,12.6627046585083,[2],[4],1,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,1,q90,12.721525573730469,[2],[4],1,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,open,,[2],[4],2,2,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,q25,12.308167695999146,[2],[4],2,2,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,q50,12.47966480255127,[2],[4],2,2,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,q65,12.553230428695679,[2],[4],2,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,q75,12.604165077209473,[2],[4],2,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,q85,12.6627046585083,[2],[4],2,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,2,q90,12.721525573730469,[2],[4],2,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,open,,[2],[4],3,3,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,q25,12.308167695999146,[2],[4],3,3,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,q50,12.47966480255127,[2],[4],3,3,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,q65,12.553230428695679,[2],[4],3,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,q75,12.604165077209473,[2],[4],3,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,q85,12.6627046585083,[2],[4],3,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,3,q90,12.721525573730469,[2],[4],3,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,open,,[2],[4],4,4,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,q25,12.308167695999146,[2],[4],4,4,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,q50,12.47966480255127,[2],[4],4,4,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,q65,12.553230428695679,[2],[4],4,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,q75,12.604165077209473,[2],[4],4,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,q85,12.6627046585083,[2],[4],4,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,4,q90,12.721525573730469,[2],[4],4,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,open,,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,q25,12.308167695999146,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,q50,12.47966480255127,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,q65,12.553230428695679,[2],[4],5,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,q75,12.604165077209473,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,q85,12.6627046585083,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,5,q90,12.721525573730469,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,open,,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,q25,12.308167695999146,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,q50,12.47966480255127,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,q65,12.553230428695679,[2],[4],5,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,q75,12.604165077209473,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,q85,12.6627046585083,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,6,q90,12.721525573730469,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,8,open,,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,8,q25,12.308167695999146,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,8,q50,12.47966480255127,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,8,q65,12.553230428695679,[2],[4],5,1,0.0,34715664
