any_evidence,append_update_ms,batch_queries,batch_search_ms,bytes_per_chunk,chunks,cold_build_ms,dataset,evidence_recall,example_id,index_bytes,mode,mrr,projection_ms,queries_per_second,rank,representatives,warm_search_ms,warm_search_p95_ms
0.0,0.0801000278443098,8,1.6551997978240252,138.20689655172413,29,381.4924000762403,hotpotqa,0.0,5ab2b8fe5542991669774070,4008,int8_centroid8,0.0,1.7560000997036695,4833.253369482668,16,8,1.5475600026547909,1.867600018158555
0.0,0.057999975979328156,8,2.0805001258850098,2080.0,58,0.05559995770454407,hotpotqa,0.0,5ae277575542996483e649b2,120640,float32,0.0,3.091000020503998,3845.229279472855,16,32,1.707140018697828,2.0125999581068754
0.0,0.05819997750222683,8,2.2396999411284924,1056.0,58,0.4141000099480152,hotpotqa,0.0,5ae277575542996483e649b2,61248,float16,0.0,3.091000020503998,3571.9070457130656,16,32,1.6826049890369177,2.0088001620024443
0.0,0.055999960750341415,8,2.129599917680025,1056.0,58,0.4211999475955963,hotpotqa,0.0,5ae277575542996483e649b2,61248,bfloat16,0.0,3.091000020503998,3756.5741497187687,16,32,1.8384349765256047,2.4675000458955765
0.0,0.06160000339150429,8,2.1534000989049673,545.1034482758621,58,1.3727000914514065,hotpotqa,0.0,5ae277575542996483e649b2,31616,int8,0.0,3.091000020503998,3715.055090815732,16,32,1.7426799982786179,2.061899984255433
0.0,0.13619987294077873,8,2.092400100082159,264.0,58,765.52790007554,hotpotqa,0.0,5ae277575542996483e649b2,15312,float16_centroid8,0.0,3.091000020503998,3823.3605512090526,16,8,1.5643300139345229,1.8560001626610756
0.0,0.10120007209479809,8,1.9561001099646091,137.10344827586206,58,790.028200019151,hotpotqa,0.0,5ae277575542996483e649b2,7952,int8_centroid8,0.0,3.091000020503998,4089.7702317212897,16,8,1.6296800109557807,1.8106999341398478
0.0,0.05710008554160595,8,1.8539999146014452,2080.0,33,0.05759997293353081,hotpotqa,0.0,5a7cb2ed5542990527d55505,68640,float32,0.0,1.7677999567240477,4314.994805013118,16,32,1.5623050276190042,1.917799934744835
0.0,0.05679996684193611,8,1.7423999961465597,1056.0,33,0.2995000686496496,hotpotqa,0.0,5a7cb2ed5542990527d55505,34848,float16,0.0,1.7677999567240477,4591.3682378859985,16,32,1.579955022316426,1.87440006993711
0.0,0.05530007183551788,8,1.8142999615520239,1056.0,33,0.3931000828742981,hotpotqa,0.0,5a7cb2ed5542990527d55505,34848,bfloat16,0.0,1.7677999567240477,4409.41419254426,16,32,1.6734750010073185,1.9024000503122807
0.0,0.12030010111629963,8,2.9653001111000776,545.939393939394,33,1.375799998641014,hotpotqa,0.0,5a7cb2ed5542990527d55505,18016,int8,0.0,1.7677999567240477,2697.871952337442,16,32,1.6444999957457185,1.9106999970972538
0.0,0.06620003841817379,8,1.6479999758303165,264.0,33,455.35299996845424,hotpotqa,0.0,5a7cb2ed5542990527d55505,8712,float16_centroid8,0.0,1.7677999567240477,4854.369003233351,16,8,1.569145021494478,1.815300201997161
0.0,0.06129988469183445,8,1.811099937185645,137.93939393939394,33,489.45730016566813,hotpotqa,0.0,5a7cb2ed5542990527d55505,4552,int8_centroid8,0.0,1.7677999567240477,4417.205166729553,16,8,1.5936199808493257,1.8304998520761728
0.0,0.06440002471208572,8,2.1514000836759806,2080.0,43,0.0638000201433897,hotpotqa,0.0,5ac47d7355429919431739b3,89440,float32,0.0,2.1709001157432795,3718.508733313254,16,32,1.6354050021618605,1.9933001603931189
0.0,0.05639996379613876,8,2.0737999584525824,1056.0,43,0.25049992837011814,hotpotqa,0.0,5ac47d7355429919431739b3,45408,float16,0.0,2.1709001157432795,3857.652695667619,16,32,1.5376450028270483,1.756099984049797
0.0,0.05559995770454407,8,1.9696999806910753,1056.0,43,0.32029999420046806,hotpotqa,0.0,5ac47d7355429919431739b3,45408,bfloat16,0.0,2.1709001157432795,4061.5322528424736,16,32,1.7545649665407836,1.9858998712152243
0.0,0.06500002928078175,8,2.03730002976954,545.4883720930233,43,1.3047000393271446,hotpotqa,0.0,5ac47d7355429919431739b3,23456,int8,0.0,2.1709001157432795,3926.76576012467,16,32,1.6905050142668188,1.9311001524329185
0.0,0.062300125136971474,8,1.9914000295102596,264.0,43,606.2376999761909,hotpotqa,0.0,5ac47d7355429919431739b3,11352,float16_centroid8,0.0,2.1709001157432795,4017.2742198700385,16,8,1.5774900326505303,2.266600029543042
0.0,0.10680011473596096,8,2.221599919721484,137.48837209302326,43,596.4468999300152,hotpotqa,0.0,5ac47d7355429919431739b3,5912,int8_centroid8,0.0,2.1709001157432795,3601.008412443109,16,8,1.613490015733987,1.7733999993652105
1.0,0.09939982555806637,8,2.2420999594032764,2080.0,74,0.08159992285072803,hotpotqa,0.5,5ae5cf1b554299546bf82f7a,153920,float32,1.0,3.7364999298006296,3568.0835577594676,16,32,1.6246850020252168,1.8503000028431416
1.0,0.06170012056827545,8,2.358399797230959,1056.0,74,0.32270001247525215,hotpotqa,0.5,5ae5cf1b554299546bf82f7a,78144,float16,1.0,3.7364999298006296,3392.1305494483795,16,32,1.6509149805642664,1.8800999969244003
1.0,0.056099845096468925,8,2.284599933773279,1056.0,74,0.3325999714434147,hotpotqa,0.5,5ae5cf1b554299546bf82f7a,78144,bfloat16,1.0,3.7364999298006296,3501.70718371119,16,32,1.753670023754239,2.0121000707149506
1.0,0.07289997301995754,8,2.573499921709299,544.8648648648649,74,1.6540000215172768,hotpotqa,0.5,5ae5cf1b554299546bf82f7a,40320,int8,1.0,3.7364999298006296,3108.607050077725,16,32,1.760170003399253,2.078199991956353
0.0,0.05859998054802418,8,1.9684000872075558,264.0,74,1024.039699928835,hotpotqa,0.0,5ae5cf1b554299546bf82f7a,19536,float16_centroid8,0.0,3.7364999298006296,4064.214410470329,16,8,1.537305035162717,1.9286999013274908
0.0,0.12480001896619797,8,2.0782998763024807,136.86486486486487,74,1005.3077999036759,hotpotqa,0.0,5ae5cf1b554299546bf82f7a,10128,int8_centroid8,0.0,3.7364999298006296,3849.300137684106,16,8,1.5880099846981466,1.7282001208513975
0.0,0.10810000821948051,8,2.6467000134289265,2080.0,47,0.10229996405541897,hotpotqa,0.0,5a8f608d5542992414482a94,97760,float32,0.0,2.3460001684725285,3022.6319414400186,16,32,2.1026600152254105,2.7751000598073006
0.0,0.09939982555806637,8,2.7145000640302896,1056.0,47,0.38790004327893257,hotpotqa,0.0,5a8f608d5542992414482a94,49632,float16,0.0,2.3460001684725285,2947.13568292284,16,32,2.4159650085493922,2.865999937057495
0.0,0.07819989696145058,8,2.1018001716583967,1056.0,47,0.7050000131130219,hotpotqa,0.0,5a8f608d5542992414482a94,49632,bfloat16,0.0,2.3460001684725285,3806.2609889729474,16,32,1.9748150138184428,2.619100036099553
0.0,0.060399994254112244,8,2.0626001060009003,545.3617021276596,47,1.517800148576498,hotpotqa,0.0,5a8f608d5542992414482a94,25632,int8,0.0,2.3460001684725285,3878.5996261344653,16,32,1.8285700003616512,2.0571998320519924
1.0,0.13729999773204327,8,1.843299949541688,264.0,47,639.1994999721646,hotpotqa,0.2,5a8f608d5542992414482a94,12408,float16_centroid8,0.5,2.3460001684725285,4340.042434216468,16,8,1.5477749868296087,1.8110000528395176
1.0,0.09200000204145908,8,2.2001999896019697,137.36170212765958,47,655.9456998948008,hotpotqa,0.2,5a8f608d5542992414482a94,6456,int8_centroid8,0.5,2.3460001684725285,3636.0331050848026,16,8,1.647014997433871,1.8358000088483095
0.0,0.06620003841817379,8,2.9287999495863914,2080.0,69,0.09200000204145908,hotpotqa,0.0,5ab487f55542990594ba9c4f,143520,float32,0.0,3.4737999085336924,2731.494174304998,16,32,1.611175003927201,1.8472999799996614
0.0,0.055800192058086395,8,2.2525000385940075,1056.0,69,0.341600039973855,hotpotqa,0.0,5ab487f55542990594ba9c4f,72864,float16,0.0,3.4737999085336924,3551.6092621217163,16,32,1.6086099669337273,1.8364000134170055
0.0,0.05370005965232849,8,2.248999895527959,1056.0,69,0.309899915009737,hotpotqa,0.0,5ab487f55542990594ba9c4f,72864,bfloat16,0.0,3.4737999085336924,3557.136670351858,16,32,1.7626249813474715,2.0341998897492886
0.0,0.08470006287097931,8,2.4712998420000076,544.927536231884,69,1.4196999836713076,hotpotqa,0.0,5ab487f55542990594ba9c4f,37600,int8,0.0,3.4737999085336924,3237.162833922107,16,32,1.7914499971084297,2.134100068360567
0.0,0.05879998207092285,8,2.2330000065267086,264.0,69,968.9773998688906,hotpotqa,0.0,5ab487f55542990594ba9c4f,18216,float16_centroid8,0.0,3.4737999085336924,3582.624261807996,16,8,1.4970450196415186,1.794000156223774
0.0,0.076299998909235,8,2.020099898800254,136.92753623188406,69,964.4196000881493,hotpotqa,0.0,5ab487f55542990594ba9c4f,9448,int8_centroid8,0.0,3.4737999085336924,3960.2001884912893,16,8,1.610394986346364,1.8660000059753656
0.0,0.059399986639618874,8,2.1297999192029238,2080.0,65,0.07080007344484329,hotpotqa,0.0,5ab28a87554299449642c8ec,135200,float32,0.0,3.313399851322174,3756.2213839288693,16,32,1.5797850210219622,1.851900015026331
0.0,0.05779997445642948,8,2.3308999370783567,1056.0,65,0.2528000622987747,hotpotqa,0.0,5ab28a87554299449642c8ec,68640,float16,0.0,3.313399851322174,3432.1507640639093,16,32,1.7635549418628216,2.3608000483363867
0.0,0.07229996845126152,8,2.256199950352311,1056.0,65,0.3845000173896551,hotpotqa,0.0,5ab28a87554299449642c8ec,68640,bfloat16,0.0,3.313399851322174,3545.785026167907,16,32,1.713694992940873,1.9139000214636326
0.0,0.059999991208314896,8,2.245499985292554,544.9846153846154,65,1.9741000141948462,hotpotqa,0.0,5ab28a87554299449642c8ec,35424,int8,0.0,3.313399851322174,3562.680940724978,16,32,1.785629999358207,2.0301002077758312
0.0,0.06489991210401058,8,2.2860001772642136,264.0,65,908.0525999888778,hotpotqa,0.0,5ab28a87554299449642c8ec,17160,float16_centroid8,0.0,3.313399851322174,3499.5622833127054,16,8,1.5209250035695732,1.738700084388256
0.0,0.05989987403154373,8,2.064900007098913,136.98461538461538,65,912.1099000331014,hotpotqa,0.0,5ab28a87554299449642c8ec,8904,int8_centroid8,0.0,3.313399851322174,3874.2796128126424,16,8,1.6180700273253024,1.8196001183241606
1.0,0.06120000034570694,8,2.277200110256672,2080.0,42,0.06720004603266716,hotpotqa,0.25,5a8f43795542997ba9cb3204,87360,float32,1.0,2.17960006557405,3513.086076171975,16,32,1.6224799794144928,2.343399915844202
1.0,0.05529983900487423,8,1.9638999365270138,1056.0,42,0.29479991644620895,hotpotqa,0.25,5a8f43795542997ba9cb3204,44352,float16,1.0,2.17960006557405,4073.527296990143,16,32,1.5685500227846205,1.7460000235587358
1.0,0.05619996227324009,8,1.9620999228209257,1056.0,42,0.29859994538128376,hotpotqa,0.25,5a8f43795542997ba9cb3204,44352,bfloat16,1.0,2.17960006557405,4077.264316130414,16,32,1.7756600282154977,2.3720001336187124
1.0,0.06409990601241589,8,3.0035001691430807,545.5238095238095,42,1.2135000433772802,hotpotqa,0.25,5a8f43795542997ba9cb3204,22912,int8,1.0,2.17960006557405,2663.5590309563577,16,32,1.7498499830253422,2.4507001508027315
1.0,0.057999975979328156,8,1.7498000524938107,264.0,42,558.5266000125557,hotpotqa,0.125,5a8f43795542997ba9cb3204,11088,float16_centroid8,1.0,2.17960006557405,4571.950942965409,16,8,1.4916950138285756,1.7705000936985016
1.0,0.12330012395977974,8,1.8072000239044428,137.52380952380952,42,551.2367999181151,hotpotqa,0.125,5a8f43795542997ba9cb3204,5776,int8_centroid8,1.0,2.17960006557405,4426.737435912632,16,8,1.5668699867092073,1.7609999049454927
1.0,0.17919996753335,8,2.4077999405562878,2080.0,87,0.14210003428161144,hotpotqa,0.2857142857142857,5a85cead5542991dd0999ea9,180960,float32,1.0,4.2085000313818455,3322.535176303607,16,32,1.7183999996632338,2.0285998471081257
1.0,0.0738000962883234,8,2.6013001333922148,1056.0,87,0.22950000129640102,hotpotqa,0.2857142857142857,5a85cead5542991dd0999ea9,91872,float16,1.0,4.2085000313818455,3075.3852265281025,16,32,1.7700550029985607,2.420899923890829
1.0,0.06029987707734108,8,2.6324999053031206,1056.0,87,0.31429994851350784,hotpotqa,0.2857142857142857,5a85cead5542991dd0999ea9,91872,bfloat16,1.0,4.2085000313818455,3038.936481587009,16,32,1.8139900057576597,2.0136998500674963
1.0,0.06070011295378208,8,2.5877999141812325,544.735632183908,87,1.6789999790489674,hotpotqa,0.2857142857142857,5a85cead5542991dd0999ea9,47392,int8,1.0,4.2085000313818455,3091.429115581821,16,32,1.8444949993863702,2.191399922594428
1.0,0.060399994254112244,8,2.1420998964458704,264.0,87,1115.2896999847144,hotpotqa,0.14285714285714285,5a85cead5542991dd0999ea9,22968,float16_centroid8,0.3333333333333333,4.2085000313818455,3734.653091236987,16,8,1.5417200047522783,1.728900009766221
1.0,0.05929986946284771,8,2.202000003308058,136.73563218390805,87,1102.386699989438,hotpotqa,0.14285714285714285,5a85cead5542991dd0999ea9,11896,int8_centroid8,0.3333333333333333,4.2085000313818455,3633.0608483113647,16,8,1.6206099768169224,2.0210000220686197
0.0,0.07819989696145058,8,2.059200080111623,2080.0,54,0.05250005051493645,hotpotqa,0.0,5a77ca3955429967ab1052a3,112320,float32,0.0,2.621899824589491,3885.003733860745,16,32,1.688125031068921,2.0031998865306377
0.0,0.05729985423386097,8,2.0689000375568867,1056.0,54,0.322599895298481,hotpotqa,0.0,5a77ca3955429967ab1052a3,57024,float16,0.0,2.621899824589491,3866.7890447945488,16,32,1.6264200094155967,1.894199987873435
0.0,0.05810009315609932,8,2.2931001149117947,1056.0,54,0.29779993928968906,hotpotqa,0.0,5a77ca3955429967ab1052a3,57024,bfloat16,0.0,2.621899824589491,3488.726875890338,16,32,1.8202950130216777,2.4850000627338886
0.0,0.06780005060136318,8,2.2114000748842955,545.1851851851852,54,1.4423001557588577,hotpotqa,0.0,5a77ca3955429967ab1052a3,29440,int8,0.0,2.621899824589491,3617.617676176743,16,32,1.883195003028959,2.4896999821066856
0.0,0.1097000204026699,8,1.8287000712007284,264.0,54,791.5303998161107,hotpotqa,0.0,5a77ca3955429967ab1052a3,14256,float16_centroid8,0.0,2.621899824589491,4374.692234110968,16,8,1.5304549946449697,1.8462000880390406
0.0,0.06730016320943832,8,2.0533001516014338,137.1851851851852,54,789.6709002088755,hotpotqa,0.0,5a77ca3955429967ab1052a3,7408,int8_centroid8,0.0,2.621899824589491,3896.1668579046013,16,8,1.7221199814230204,2.42829998023808
1.0,0.05810009315609932,8,2.1611000411212444,2080.0,57,0.06449990905821323,hotpotqa,0.2,5abaee665542992ccd8e7e5f,118560,float32,0.5,3.2240001019090414,3701.8184479092215,16,32,1.7400250071659684,1.9714999943971634
1.0,0.057900091633200645,8,2.1184999495744705,1056.0,57,0.30700000934302807,hotpotqa,0.2,5abaee665542992ccd8e7e5f,60192,float16,0.5,3.2240001019090414,3776.2568753456467,16,32,1.7056099837645888,1.9511999562382698
1.0,0.056900084018707275,8,2.2464999929070473,1056.0,57,0.2949000336229801,hotpotqa,0.1,5abaee665542992ccd8e7e5f,60192,bfloat16,0.5,3.2240001019090414,3561.095047967362,16,32,1.77208500681445,2.041799947619438
1.0,0.059399986639618874,8,2.182100201025605,545.1228070175439,57,1.3592001050710678,hotpotqa,0.2,5abaee665542992ccd8e7e5f,31072,int8,0.5,3.2240001019090414,3666.192778975014,16,32,1.7483900068327785,2.1263998933136463
0.0,0.14030002057552338,8,1.8708999268710613,264.0,57,722.9487998411059,hotpotqa,0.0,5abaee665542992ccd8e7e5f,15048,float16_centroid8,0.0,3.2240001019090414,4276.017057405842,16,8,1.6389449825510383,2.1760999225080013
0.0,0.060999998822808266,8,1.9153999164700508,137.12280701754386,57,713.0648999009281,hotpotqa,0.0,5abaee665542992ccd8e7e5f,7816,int8_centroid8,0.0,3.2240001019090414,4176.6734618760165,16,8,1.6359500354155898,1.8529999069869518
0.0,0.05870009772479534,8,2.114300150424242,2080.0,60,0.05810009315609932,hotpotqa,0.0,5ae489ab5542995ad6573d62,124800,float32,0.0,3.0724999960511923,3783.7579486501813,16,32,1.630769984330982,1.9333998207002878
0.0,0.06079999729990959,8,2.158599905669689,1056.0,60,0.29170000925660133,hotpotqa,0.0,5ae489ab5542995ad6573d62,63360,float16,0.0,3.0724999960511923,3706.105971276813,16,32,1.7134200083091855,2.38840002566576
0.0,0.05689985118806362,8,2.8551998548209667,1056.0,60,0.3200001083314419,hotpotqa,0.0,5ae489ab5542995ad6573d62,63360,bfloat16,0.0,3.0724999960511923,2801.905438070161,16,32,1.7704049707390368,1.9878000020980835
0.0,0.10569998994469643,8,2.1540001034736633,545.0666666666667,60,1.3682001736015081,hotpotqa,0.0,5ae489ab5542995ad6573d62,32704,int8,0.0,3.0724999960511923,3714.0202486985695,16,32,1.757765025831759,2.5162999518215656
0.0,0.057900091633200645,8,2.189300023019314,264.0,60,837.4542000237852,hotpotqa,0.0,5ae489ab5542995ad6573d62,15840,float16_centroid8,0.0,3.0724999960511923,3654.135986792261,16,8,1.5287999878637493,1.8764000851660967
0.0,0.06640003994107246,8,2.193800173699856,137.06666666666666,60,812.0383999776095,hotpotqa,0.0,5ae489ab5542995ad6573d62,8224,int8_centroid8,0.0,3.0724999960511923,3646.6402436772337,16,8,1.5780149959027767,1.8484999891370535
0.0,0.06070011295378208,8,1.757600111886859,2080.0,32,0.14979997649788857,hotpotqa,0.0,5abef8fd5542990832d3a111,66560,float32,0.0,1.8128999508917332,4551.661066641409,16,32,1.6095299855805933,2.213000087067485
0.0,0.05519995465874672,8,1.7591998912394047,1056.0,32,0.3237000200897455,hotpotqa,0.0,5abef8fd5542990832d3a111,33792,float16,0.0,1.8128999508917332,4547.521881873116,16,32,1.5741600305773318,2.061600098386407
0.0,0.05570007488131523,8,1.7758000176399946,1056.0,32,0.4023001529276371,hotpotqa,0.0,5abef8fd5542990832d3a111,33792,bfloat16,0.0,1.8128999508917332,4505.011780905292,16,32,1.6613200074061751,1.9013001583516598
0.0,0.062599778175354,8,2.7425000444054604,546.0,32,1.7400998622179031,hotpotqa,0.0,5abef8fd5542990832d3a111,17472,int8,0.0,1.8128999508917332,2917.046443196795,16,32,1.6517449752427638,2.3165999446064234
1.0,0.07699988782405853,8,1.6552000306546688,264.0,32,496.00029992870986,hotpotqa,0.14285714285714285,5abef8fd5542990832d3a111,8448,float16_centroid8,0.5,1.8128999508917332,4833.252689607443,16,8,1.5061999787576497,2.164799952879548
1.0,0.06340001709759235,8,1.691299956291914,138.0,32,505.2345998119563,hotpotqa,0.14285714285714285,5abef8fd5542990832d3a111,4416,int8_centroid8,0.5,1.8128999508917332,4730.089402674365,16,8,1.6998150036670268,2.3412001319229603
0.0,0.05710008554160595,8,2.317999955266714,2080.0,76,0.06250012665987015,hotpotqa,0.0,5a860d09554299211dda2a53,158080,float32,0.0,3.932399908080697,3451.251145118984,16,32,1.6656899824738503,1.9394999835640192
0.0,0.07990002632141113,8,2.3856000043451786,1056.0,76,0.2882999833673239,hotpotqa,0.0,5a860d09554299211dda2a53,80256,float16,0.0,3.932399908080697,3353.454051571363,16,32,1.7303249682299793,2.459699986502528
0.0,0.05559995770454407,8,2.447200007736683,1056.0,76,0.3029999788850546,hotpotqa,0.0,5a860d09554299211dda2a53,80256,bfloat16,0.0,3.932399908080697,3269.0421603091113,16,32,1.8727349815890193,2.5955000892281532
0.0,0.08519995026290417,8,2.4814000353217125,544.8421052631579,76,1.4395001344382763,hotpotqa,0.0,5a860d09554299211dda2a53,41408,int8,0.0,3.932399908080697,3223.986413364745,16,32,1.8841149983927608,2.5828001089394093
0.0,0.05630007945001125,8,1.9922000356018543,264.0,76,1078.9666001219302,hotpotqa,0.0,5a860d09554299211dda2a53,20064,float16_centroid8,0.0,3.932399908080697,4015.6610064426372,16,8,1.563459960743785,2.2491998970508575
0.0,0.06270012818276882,8,2.157399896532297,136.8421052631579,76,1108.0352999269962,hotpotqa,0.0,5a860d09554299211dda2a53,10400,int8_centroid8,0.0,3.932399908080697,3708.167416184094,16,8,1.724139996804297,2.3048000875860453
1.0,0.06589991971850395,8,1.9179999362677336,2080.0,47,0.0662999227643013,hotpotqa,0.5,5adcb0ab5542994d58a2f69a,97760,float32,1.0,2.341100014746189,4171.01160887801,16,32,1.6715899924747646,1.9021001644432545
1.0,0.07189996540546417,8,1.9795000553131104,1056.0,47,0.29699993319809437,hotpotqa,0.5,5adcb0ab5542994d58a2f69a,49632,float16,1.0,2.341100014746189,4041.42448924286,16,32,1.5579450177028775,1.8096000421792269
1.0,0.1775000710040331,8,2.00009997934103,1056.0,47,0.2975000534206629,hotpotqa,0.5,5adcb0ab5542994d58a2f69a,49632,bfloat16,1.0,2.341100014746189,3999.800051313309,16,32,1.7513899481855333,2.0494998898357153
1.0,0.060900114476680756,8,2.0104998257011175,545.3617021276596,47,1.449099974706769,hotpotqa,0.5,5adcb0ab5542994d58a2f69a,25632,int8,1.0,2.341100014746189,3979.110019176538,16,32,1.7356200143694878,1.8863000441342592
1.0,0.13289996422827244,8,1.7682001926004887,264.0,47,683.9745999313891,hotpotqa,0.25,5adcb0ab5542994d58a2f69a,12408,float16_centroid8,0.3333333333333333,2.341100014746189,4524.374577877641,16,8,1.4959799940697849,1.8050000071525574
1.0,0.062300125136971474,8,1.8214001320302486,137.36170212765958,47,679.1356999892741,hotpotqa,0.25,5adcb0ab5542994d58a2f69a,6456,int8_centroid8,0.3333333333333333,2.341100014746189,4392.2254420189865,16,8,1.7718550050631166,2.58059985935688
1.0,0.06050011143088341,8,2.044899854809046,2080.0,50,0.05950010381639004,hotpotqa,0.25,5a8a6a2155429930ff3c0dd0,104000,float32,0.3333333333333333,2.47119995765388,3912.1720221096334,16,32,1.7654049675911665,2.394199836999178
1.0,0.05519995465874672,8,2.049400005489588,1056.0,50,0.33179996535182,hotpotqa,0.25,5a8a6a2155429930ff3c0dd0,52800,float16,0.3333333333333333,2.47119995765388,3903.5815256030774,16,32,1.6330149839632213,1.9108999986201525
1.0,0.05589984357357025,8,2.077300101518631,1056.0,50,0.31849998049438,hotpotqa,0.25,5a8a6a2155429930ff3c0dd0,52800,bfloat16,0.3333333333333333,2.47119995765388,3851.152750703435,16,32,1.8973550177179277,2.7262000367045403
1.0,0.05819997750222683,8,2.0779999904334545,545.28,50,1.3123999815434217,hotpotqa,0.25,5a8a6a2155429930ff3c0dd0,27264,int8,0.3333333333333333,2.47119995765388,3849.8556481375454,16,32,1.8654800136573613,2.122999867424369
1.0,0.062000006437301636,8,2.172699896618724,264.0,50,677.0846000872552,hotpotqa,0.25,5a8a6a2155429930ff3c0dd0,13200,float16_centroid8,1.0,2.47119995765388,3682.0547616585445,16,8,1.5320600010454655,1.6274999361485243
1.0,0.10609999299049377,8,2.023999812081456,137.28,50,809.6628000494093,hotpotqa,0.25,5a8a6a2155429930ff3c0dd0,6864,int8_centroid8,1.0,2.47119995765388,3952.5695369373084,16,8,1.7179200076498091,2.175500150769949
1.0,0.06319978274405003,8,1.8770000897347927,2080.0,39,0.05479995161294937,hotpotqa,0.2,5a8016215542992bc0c4a6a3,81120,float32,0.25,1.9622000399976969,4262.1202011398655,16,32,1.6520800185389817,1.9979001954197884
1.0,0.05710008554160595,8,1.8366998992860317,1056.0,39,0.3007999621331692,hotpotqa,0.2,5a8016215542992bc0c4a6a3,41184,float16,0.25,1.9622000399976969,4355.638067552455,16,32,1.653510017786175,2.4377000518143177
1.0,0.05969987250864506,8,2.6050000451505184,1056.0,39,0.3271999303251505,hotpotqa,0.2,5a8016215542992bc0c4a6a3,41184,bfloat16,0.25,1.9622000399976969,3071.0172212445223,16,32,1.797640009317547,2.42799986153841
1.0,0.062000006437301636,8,1.8676999025046825,545.6410256410256,39,1.35679985396564,hotpotqa,0.2,5a8016215542992bc0c4a6a3,21280,int8,0.25,1.9622000399976969,4283.343372921734,16,32,1.7884449916891754,2.6753998827189207
1.0,0.25480007752776146,8,2.0073000341653824,264.0,39,654.4666001573205,hotpotqa,0.2,5a8016215542992bc0c4a6a3,10296,float16_centroid8,0.3333333333333333,1.9622000399976969,3985.4530283642075,16,8,1.5703649958595634,2.5241998955607414
1.0,0.06010010838508606,8,1.8036998808383942,137.64102564102564,39,633.9928999077529,hotpotqa,0.2,5a8016215542992bc0c4a6a3,5368,int8_centroid8,0.3333333333333333,1.9622000399976969,4435.327675622758,16,8,1.6135749872773886,2.0169999916106462
0.0,0.062000006437301636,8,2.3181000724434853,2080.0,54,0.06500002928078175,hotpotqa,0.0,5a8e0370554299068b959e2d,112320,float32,0.0,2.5736000388860703,3451.1020879125736,16,32,1.724419987294823,2.4570999667048454
0.0,0.059099867939949036,8,3.1262000557035208,1056.0,54,0.3011999651789665,hotpotqa,0.0,5a8e0370554299068b959e2d,57024,float16,0.0,2.5736000388860703,2559.0172917451623,16,32,1.615560008212924,1.842099940404296
0.0,0.08670007809996605,8,2.0767999812960625,1056.0,54,0.34079980105161667,hotpotqa,0.0,5a8e0370554299068b959e2d,57024,bfloat16,0.0,2.5736000388860703,3852.080157958911,16,32,1.8215849879197776,2.705699997022748
0.0,0.060999998822808266,8,2.2691001649945974,545.1851851851852,54,1.4194000978022814,hotpotqa,0.0,5a8e0370554299068b959e2d,29440,int8,0.0,2.5736000388860703,3525.626644171985,16,32,1.7690800363197923,2.098300028592348
0.0,0.0608998816460371,8,1.8291000742465258,264.0,54,762.0180000085384,hotpotqa,0.0,5a8e0370554299068b959e2d,14256,float16_centroid8,0.0,2.5736000388860703,4373.735539481347,16,8,1.503965025767684,1.7016001511365175
0.0,0.1042000949382782,8,1.9626999273896217,137.1851851851852,54,788.0491998512298,hotpotqa,0.0,5a8e0370554299068b959e2d,7408,int8_centroid8,0.0,2.5736000388860703,4076.0178814700157,16,8,1.6869399813003838,1.8738999497145414
0.0,0.05870009772479534,8,2.052200026810169,2080.0,53,0.05259993486106396,hotpotqa,0.0,5a8242c155429940e5e1a81d,110240,float32,0.0,2.5235998909920454,3898.255479722791,16,32,1.700350025203079,2.087600063532591
0.0,0.1196002122014761,8,2.151399850845337,1056.0,53,0.29319990426301956,hotpotqa,0.0,5a8242c155429940e5e1a81d,55968,float16,0.0,2.5235998909920454,3718.5091357409024,16,32,1.6866049845702946,2.34519992955029
0.0,0.056499848142266273,8,2.1260001230984926,1056.0,53,0.7615999784320593,hotpotqa,0.0,5a8242c155429940e5e1a81d,55968,bfloat16,0.0,2.5235998909920454,3762.9348714903053,16,32,1.8107049982063472,2.6346000377088785
0.0,0.0801000278443098,8,2.1293999161571264,545.2075471698113,53,1.3345000334084034,hotpotqa,0.0,5a8242c155429940e5e1a81d,28896,int8,0.0,2.5235998909920454,3756.9269817749387,16,32,1.7722399905323982,2.008299808949232
0.0,0.05710008554160595,8,1.7856999766081572,264.0,53,800.8119999431074,hotpotqa,0.0,5a8242c155429940e5e1a81d,13992,float16_centroid8,0.0,2.5235998909920454,4480.035898973118,16,8,1.525360019877553,1.9926000386476517
0.0,0.09930017404258251,8,2.976100193336606,137.20754716981133,53,758.816699963063,hotpotqa,0.0,5a8242c155429940e5e1a81d,7272,int8_centroid8,0.0,2.5235998909920454,2688.081543058176,16,8,2.0890400279313326,2.660400001332164
1.0,0.10699988342821598,8,1.7516999505460262,2080.0,15,0.06680004298686981,hotpotqa,0.25,5a81778355429926c1cdad2e,31200,float32,0.25,1.0830000974237919,4566.992193786557,16,32,2.182129945140332,2.9879999347031116
1.0,0.0741998665034771,8,1.6600999515503645,1056.0,15,0.4428001120686531,hotpotqa,0.25,5a81778355429926c1cdad2e,15840,float16,0.25,1.0830000974237919,4818.986948664636,16,32,1.9854849902912974,2.7900999411940575
