active_native_kv_tokens,backend,comparisons,consumer_layers,cpu_reference_bytes,device,dtype,encode_granularity_tokens,evidence_recall,gpu_active_kv_bytes,h2d_bytes,index_build_seconds,layer_token_kv_states,logical_to_active_ratio,logical_tokens,materialize_granularity_tokens,measured,measurement_scope,memory_nodes,path_recall,peak_device_bytes,probes,queries_per_second,requested_active_kv_tokens,root_recall,routing_index_bytes,search_granularity_tokens,search_latency_p50_seconds,search_latency_p95_seconds,seed,task_accuracy,total_layers,training_regime
128,coarse_to_fine,17408,2,2097152,cuda,float32,32,1.0,131072,131072,0.005461700027808547,256,4096.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,16,3511.390068127209,128,1.0,4227072,32,0.002278300002217293,0.002703469980042428,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,131072,2,2097152,cuda,float32,32,1.0,262144,262144,0.005461700027808547,512,2048.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,128,14164.306117060472,256,1.0,4227072,32,0.0005647999932989478,0.0006187400198541581,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,2048,2,2097152,cuda,float32,32,1.0,262144,262144,0.005461700027808547,512,2048.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,1,3701.989750387993,256,1.0,4227072,32,0.002161000040359795,0.002575449948199093,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,5120,2,2097152,cuda,float32,32,1.0,262144,262144,0.005461700027808547,512,2048.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,4,3766.30103541183,256,1.0,4227072,32,0.0021240999922156334,0.0024545800173655153,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,17408,2,2097152,cuda,float32,32,1.0,262144,262144,0.005461700027808547,512,2048.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,16,3446.938721219134,256,1.0,4227072,32,0.002320899977348745,0.002744339965283871,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,131072,2,2097152,cuda,float32,32,1.0,524288,524288,0.005461700027808547,1024,1024.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,128,12578.61727435103,512,1.0,4227072,32,0.0006359999533742666,0.0006567899137735367,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,2048,2,2097152,cuda,float32,32,1.0,524288,524288,0.005461700027808547,1024,1024.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,1,3889.5370281424184,512,1.0,4227072,32,0.0020568000618368387,0.002645580004900694,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,5120,2,2097152,cuda,float32,32,1.0,524288,524288,0.005461700027808547,1024,1024.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,4,3825.0058060712854,512,1.0,4227072,32,0.002091500093229115,0.002546850044745952,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,17408,2,2097152,cuda,float32,32,1.0,524288,524288,0.005461700027808547,1024,1024.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,16,3961.7689119263587,512,1.0,4227072,32,0.002019300009123981,0.002474830043502152,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,131072,2,2097152,cuda,float32,32,1.0,1048576,1048576,0.005461700027808547,2048,512.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,128,12890.749454221172,1024,1.0,4227072,32,0.0006206000689417124,0.0006458599818870425,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,2048,2,2097152,cuda,float32,32,1.0,1048576,1048576,0.005461700027808547,2048,512.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,1,4214.075224881679,1024,1.0,4227072,32,0.0018983999034389853,0.002386570000089705,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,5120,2,2097152,cuda,float32,32,1.0,1048576,1048576,0.005461700027808547,2048,512.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,4,3756.7503520886917,1024,1.0,4227072,32,0.0021295000333338976,0.002796339988708496,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,17408,2,2097152,cuda,float32,32,1.0,1048576,1048576,0.005461700027808547,2048,512.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,16,3979.1097887714714,1024,1.0,4227072,32,0.0020104999421164393,0.0022964300122112033,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,32768,32768,0.014076399966143072,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4675.081837413675,32,1.0,16842752,32,0.0017111999914050102,0.0018906600540503859,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,32768,32768,0.014076399966143072,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3775.7219851877608,32,1.0,16842752,32,0.0021188000682741404,0.002686069987248629,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,32768,32768,0.014076399966143072,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3311.532409605368,32,1.0,16842752,32,0.0024158000014722347,0.002534609998110682,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,32768,32768,0.014076399966143072,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3495.739623202996,32,1.0,16842752,32,0.0022884999634698033,0.002570099954027682,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,65536,65536,0.014076399966143072,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4574.826898935433,64,1.0,16842752,32,0.001748700044117868,0.0018212099676020443,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,65536,65536,0.014076399966143072,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3994.8067544604605,64,1.0,16842752,32,0.0020025999983772635,0.0025579500244930385,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,65536,65536,0.014076399966143072,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3580.2192596735817,64,1.0,16842752,32,0.0022345000179484487,0.0026269700028933585,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,65536,65536,0.014076399966143072,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3498.6443533731017,64,1.0,16842752,32,0.002286599949002266,0.0026331499917432665,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,131072,131072,0.014076399966143072,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4433.852459080915,128,1.0,16842752,32,0.001804300001822412,0.0018735000281594693,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,131072,131072,0.014076399966143072,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,4161.248438293732,128,1.0,16842752,32,0.0019224999705329537,0.002674169966485351,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,131072,131072,0.014076399966143072,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3609.782518717616,128,1.0,16842752,32,0.002216199995018542,0.0028388400445692238,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,131072,131072,0.014076399966143072,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3455.5741992153694,128,1.0,16842752,32,0.002315100049600005,0.0029928999370895325,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,262144,262144,0.014076399966143072,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,5000.9374453791515,256,1.0,16842752,32,0.001599700073711574,0.0017602699692361057,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,262144,262144,0.014076399966143072,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3566.1748817320367,256,1.0,16842752,32,0.0022432999685406685,0.0025768999592401085,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,262144,262144,0.014076399966143072,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3689.6965585908088,256,1.0,16842752,32,0.0021681999787688255,0.002676919987425208,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,262144,262144,0.014076399966143072,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3690.377382411287,256,1.0,16842752,32,0.002167799975723028,0.0029118900769390162,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,524288,524288,0.014076399966143072,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,5106.274533896573,512,1.0,16842752,32,0.0015666999388486147,0.0016910799662582575,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,524288,524288,0.014076399966143072,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,4064.2146508365327,512,1.0,16842752,32,0.001968399970792234,0.002537959918845445,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,524288,524288,0.014076399966143072,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3885.947298530731,512,1.0,16842752,32,0.002058700076304376,0.0024259899742901324,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,524288,524288,0.014076399966143072,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3277.8823886652713,512,1.0,16842752,32,0.0024406000738963485,0.0030171300284564497,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014076399966143072,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4725.618523740465,1024,1.0,16842752,32,0.0016929000848904252,0.001805259962566197,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014076399966143072,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3971.9974782941576,1024,1.0,16842752,32,0.0020140999695286155,0.0025312799378298225,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014076399966143072,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3959.024061797195,1024,1.0,16842752,32,0.0020207000197842717,0.0025033600511960683,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014076399966143072,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3517.101948162784,1024,1.0,16842752,32,0.0022745999740436673,0.0026450199540704487,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,32768,32768,0.04911030002404004,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1364.3262912820296,32,1.0,67239936,32,0.0058636999456211925,0.006029420031700284,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,32768,32768,0.04911030002404004,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3722.488570594673,32,1.0,67239936,32,0.002149099949747324,0.0026734399725683033,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,32768,32768,0.04911030002404004,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3617.2907147409246,32,1.0,67239936,32,0.0022115999599918723,0.002893659996334463,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,32768,32768,0.04911030002404004,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2396.357506622638,32,1.0,67239936,32,0.0033384000416845083,0.003703329979907721,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,65536,65536,0.04911030002404004,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1336.6973430409319,64,1.0,67239936,32,0.005984900053590536,0.006155089964158833,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,65536,65536,0.04911030002404004,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3846.5236965463755,64,1.0,67239936,32,0.0020798000041395426,0.0027028899872675537,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,65536,65536,0.04911030002404004,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3863.8011386717653,64,1.0,67239936,32,0.0020704999333247542,0.0030429500155150883,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,65536,65536,0.04911030002404004,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2417.795020155775,64,1.0,67239936,32,0.0033087999327108264,0.0038355400320142508,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,131072,131072,0.04911030002404004,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1350.1881944437487,128,1.0,67239936,32,0.005925099947489798,0.006005159975029528,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,131072,131072,0.04911030002404004,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3728.560706877988,128,1.0,67239936,32,0.002145600039511919,0.0037961099646054205,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,131072,131072,0.04911030002404004,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3947.6929422904595,128,1.0,67239936,32,0.0020265000639483333,0.0028117700130678713,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,131072,131072,0.04911030002404004,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2358.9773170520552,128,1.0,67239936,32,0.003391300095245242,0.0036335800075903532,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,262144,262144,0.04911030002404004,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1349.1862763543666,256,1.0,67239936,32,0.005929499980993569,0.005968850036151707,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,262144,262144,0.04911030002404004,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3838.2192100089364,256,1.0,67239936,32,0.002084299921989441,0.002844180003739893,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,262144,262144,0.04911030002404004,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3913.3200266531467,256,1.0,67239936,32,0.0020442999666556716,0.0026246400433592495,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,262144,262144,0.04911030002404004,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2328.627509168617,256,1.0,67239936,32,0.0034355000825598836,0.003712089988403022,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,524288,524288,0.04911030002404004,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1343.9279561516307,512,1.0,67239936,32,0.005952700041234493,0.006094840064179152,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,524288,524288,0.04911030002404004,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,4140.358295308966,512,1.0,67239936,32,0.0019321999279782176,0.0024241199600510293,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,524288,524288,0.04911030002404004,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3617.2907147409246,512,1.0,67239936,32,0.0022115999599918723,0.0027755900169722735,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,524288,524288,0.04911030002404004,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2247.8224376845196,512,1.0,67239936,32,0.0035589999752119184,0.0041983600473031405,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.04911030002404004,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1364.9315147746718,1024,1.0,67239936,32,0.00586109992582351,0.006018420041073114,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.04911030002404004,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,4151.315686885476,1024,1.0,67239936,32,0.0019270998891443014,0.0026719399960711595,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.04911030002404004,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3724.74170036729,1024,1.0,67239936,32,0.0021477999398484826,0.00277208003681153,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.04911030002404004,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2250.2882789901932,1024,1.0,67239936,32,0.003555100061930716,0.0037898800219409168,41,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,8192,2,131072,cuda,float32,32,1.0,32768,32768,0.00520619994495064,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,35618.86525475561,32,1.0,270336,32,0.00022460008040070534,0.0002705599530600011,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,32768,32768,0.00520619994495064,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4131.804654340222,32,1.0,270336,32,0.001936199958436191,0.0026535499957390128,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,32768,32768,0.00520619994495064,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3960.5920816718112,32,1.0,270336,32,0.002019900013692677,0.002340269985143095,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,32768,32768,0.00520619994495064,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3878.2237902284833,32,1.0,270336,32,0.002062799991108477,0.0024893700145184995,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,exact_gemm,8192,2,131072,cuda,float32,32,1.0,65536,65536,0.00520619994495064,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,46865.841235980035,64,1.0,270336,32,0.00017070001922547817,0.00021830993937328453,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,65536,65536,0.00520619994495064,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4099.830972323007,64,1.0,270336,32,0.0019512999569997191,0.0025539500289596616,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,65536,65536,0.00520619994495064,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3911.9804936875003,64,1.0,270336,32,0.002044999971985817,0.0024927800172008575,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,65536,65536,0.00520619994495064,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3951.592890827847,64,1.0,270336,32,0.0020245000487193465,0.002470049972180277,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,exact_gemm,8192,2,131072,cuda,float32,32,1.0,131072,131072,0.00520619994495064,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,46349.933014663875,128,1.0,270336,32,0.00017260003369301558,0.00020443999674171206,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,131072,131072,0.00520619994495064,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4111.41940093794,128,1.0,270336,32,0.0019458000315353274,0.0022785999928601084,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,131072,131072,0.00520619994495064,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,4000.600137437263,128,1.0,270336,32,0.0019996999762952328,0.0025527900434099133,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,131072,131072,0.00520619994495064,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3950.8125119367533,128,1.0,270336,32,0.002024899935349822,0.0024626600090414284,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,8192,2,131072,cuda,float32,32,1.0,262144,262144,0.00520619994495064,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,41928.73448085035,256,1.0,270336,32,0.00019079993944615126,0.00019656006479635833,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,262144,262144,0.00520619994495064,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,3990.821084355926,256,1.0,270336,32,0.0020046000136062503,0.0024825300206430256,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,262144,262144,0.00520619994495064,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3722.315365820749,256,1.0,270336,32,0.0021491999505087733,0.0025219600065611303,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,262144,262144,0.00520619994495064,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3627.29534859698,256,1.0,270336,32,0.0022055000299587846,0.002705339970998466,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,8192,2,131072,cuda,float32,32,1.0,524288,524288,0.00520619994495064,1024,64.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,42061.00283448759,512,1.0,270336,32,0.00019019993487745523,0.0002779799629934132,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,262144,262144,0.00520619994495064,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,3660.3221169776907,512,1.0,270336,32,0.0021855999948456883,0.0024302999721840025,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,524288,524288,0.00520619994495064,1024,64.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3977.329324333882,512,1.0,270336,32,0.0020113999489694834,0.0025648099719546734,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,524288,524288,0.00520619994495064,1024,64.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3982.4772411746776,512,1.0,270336,32,0.0020087999291718006,0.00245469999499619,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,8192,2,131072,cuda,float32,32,1.0,1048576,1048576,0.00520619994495064,2048,32.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,43739.749523104525,1024,1.0,270336,32,0.00018289999570697546,0.0002158700139261782,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,262144,262144,0.00520619994495064,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4031.851679297786,1024,1.0,270336,32,0.0019841999746859074,0.0024749300559051336,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,1048576,1048576,0.00520619994495064,2048,32.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,4009.2213221954853,1024,1.0,270336,32,0.0019953999435529113,0.0023546100594103335,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,1048576,1048576,0.00520619994495064,2048,32.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3956.2830124883512,1024,1.0,270336,32,0.0020221000304445624,0.0025097499834373592,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,32768,2,524288,cuda,float32,32,1.0,32768,32768,0.004750699969008565,64,4096.0,131072,8,True,controlled fixed-working-set retrieval,4096,1.0,12838400,64,33071.51998575488,32,1.0,1064960,32,0.00024189997930079699,0.000265789998229593,53,1.0,8,PRA-native routing surrogate; no LM checkpoint
