dataset,config_id,rows,chain_complete,conceptual_chain_complete,evidence_kv_recall,evidence_kv_precision,conceptual_evidence_recall,abstract_cost,selected_kv_tokens,transition_comparisons,control_wall_seconds,facets,roots,neighbors,hops,search_budget,kv_budget
qasper,F1_R1_K2_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.785250301007182e-05,1,1,2,0,8,2
qasper,F1_R1_K2_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.636876353994012e-05,1,1,2,0,8,4
qasper,F1_R1_K2_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.425376198720187e-05,1,1,2,0,8,8
qasper,F1_R1_K2_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,12.9583984375,509.3375,2.0,0.0014631049998570234,1,1,2,1,2,2
qasper,F1_R1_K2_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,12.9583984375,509.3375,2.0,0.0005042762379162014,1,1,2,1,2,4
qasper,F1_R1_K2_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,12.9583984375,509.3375,2.0,0.0004817275155801326,1,1,2,1,2,8
qasper,F1_R1_K2_H1_Bs4_Bkv2,80,0.55,0.625,0.5875,0.31875,0.6375,14.9583984375,509.3375,2.0,0.0005824275023769588,1,1,2,1,4,2
qasper,F1_R1_K2_H1_Bs4_Bkv4,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,18.9419921875,764.2875,2.0,0.0006039562431396917,1,1,2,1,4,4
qasper,F1_R1_K2_H1_Bs4_Bkv8,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,18.9419921875,764.2875,2.0,0.0006031387427356094,1,1,2,1,4,8
qasper,F1_R1_K2_H1_Bs8_Bkv2,80,0.55,0.625,0.5875,0.31875,0.6375,18.9583984375,509.3375,2.0,0.0005877174931811169,1,1,2,1,8,2
qasper,F1_R1_K2_H1_Bs8_Bkv4,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,22.9419921875,764.2875,2.0,0.0005822537437779829,1,1,2,1,8,4
qasper,F1_R1_K2_H1_Bs8_Bkv8,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,22.9419921875,764.2875,2.0,0.000597473731613718,1,1,2,1,8,8
qasper,F1_R1_K2_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0008162650105077773,1,1,2,2,2,2
qasper,F1_R1_K2_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0008168587723048404,1,1,2,2,2,4
qasper,F1_R1_K2_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0008374562487006188,1,1,2,2,2,8
qasper,F1_R1_K2_H2_Bs4_Bkv2,80,0.55,0.6375,0.5875,0.31875,0.66125,18.0583984375,509.3375,5.1,0.0011834437551442533,1,1,2,2,4,2
qasper,F1_R1_K2_H2_Bs4_Bkv4,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,26.0357421875,1019.8875,5.1,0.0011967000085860492,1,1,2,2,4,4
qasper,F1_R1_K2_H2_Bs4_Bkv8,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,26.0357421875,1019.8875,5.1,0.0011715550121152774,1,1,2,2,4,8
qasper,F1_R1_K2_H2_Bs8_Bkv2,80,0.55,0.675,0.5875,0.31875,0.6849999999999999,22.9583984375,509.3375,6.0,0.0014221099845599383,1,1,2,2,8,2
qasper,F1_R1_K2_H2_Bs8_Bkv4,80,0.6375,0.675,0.66125,0.1971367148554337,0.6849999999999999,30.9357421875,1019.8875,6.0,0.001411842496600002,1,1,2,2,8,4
qasper,F1_R1_K2_H2_Bs8_Bkv8,80,0.675,0.675,0.6849999999999999,0.1728670532523223,0.6849999999999999,35.2640625,1296.9,6.0,0.001460580001003109,1,1,2,2,8,8
qasper,F1_R1_K2_H3_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0008354662480996921,1,1,2,3,2,2
qasper,F1_R1_K2_H3_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0007751850091153756,1,1,2,3,2,4
qasper,F1_R1_K2_H3_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.000769990001572296,1,1,2,3,2,8
qasper,F1_R1_K2_H3_Bs4_Bkv2,80,0.55,0.6375,0.5875,0.31875,0.66125,19.0833984375,509.3375,6.125,0.0012777387484675274,1,1,2,3,4,2
qasper,F1_R1_K2_H3_Bs4_Bkv4,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,27.0607421875,1019.8875,6.125,0.0013162450108211488,1,1,2,3,4,4
qasper,F1_R1_K2_H3_Bs4_Bkv8,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,27.0607421875,1019.8875,6.125,0.0013566512265242637,1,1,2,3,4,8
qasper,F1_R1_K2_H3_Bs8_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.7112499999999999,26.5833984375,509.3375,9.625,0.0020524387597106396,1,1,2,3,8,2
qasper,F1_R1_K2_H3_Bs8_Bkv4,80,0.6375,0.6875,0.66125,0.1971367148554337,0.7112499999999999,34.5607421875,1019.8875,9.625,0.0020436275051906707,1,1,2,3,8,4
qasper,F1_R1_K2_H3_Bs8_Bkv8,80,0.6875,0.6875,0.7112499999999999,0.15270041949899055,0.7112499999999999,43.4177734375,1586.7375,9.625,0.002123236277839169,1,1,2,3,8,8
qasper,F1_R1_K4_H0_Bs2_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,4.416374722495675e-05,1,1,4,0,2,2
qasper,F1_R1_K4_H0_Bs2_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,3.854625101666898e-05,1,1,4,0,2,4
qasper,F1_R1_K4_H0_Bs2_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,4.090500005986542e-05,1,1,4,0,2,8
qasper,F1_R1_K4_H0_Bs4_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,3.947124059777707e-05,1,1,4,0,4,2
qasper,F1_R1_K4_H0_Bs4_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,3.823999722953886e-05,1,1,4,0,4,4
qasper,F1_R1_K4_H0_Bs4_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.026374372188002e-05,1,1,4,0,4,8
qasper,F1_R1_K4_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.338876704219729e-05,1,1,4,0,8,2
qasper,F1_R1_K4_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.66762513294816e-05,1,1,4,0,8,4
qasper,F1_R1_K4_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.631623403634876e-05,1,1,4,0,8,8
qasper,F1_R1_K4_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0005567937419982627,1,1,4,1,2,2
qasper,F1_R1_K4_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0005368599900975824,1,1,4,1,2,4
qasper,F1_R1_K4_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0005285237304633484,1,1,4,1,2,8
qasper,F1_R1_K4_H1_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,16.9583984375,509.3375,4.0,0.0006826224998803809,1,1,4,1,4,2
qasper,F1_R1_K4_H1_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,24.937890625,1020.025,4.0,0.0006732350011589006,1,1,4,1,4,4
qasper,F1_R1_K4_H1_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,24.937890625,1020.025,4.0,0.0006814462278271094,1,1,4,1,4,8
qasper,F1_R1_K4_H1_Bs8_Bkv2,80,0.55,0.725,0.5875,0.31875,0.7275,20.9583984375,509.3375,4.0,0.0007871187466662377,1,1,4,1,8,2
qasper,F1_R1_K4_H1_Bs8_Bkv4,80,0.6875,0.725,0.68125,0.19407714356929212,0.7275,28.937890625,1020.025,4.0,0.0007988074969034642,1,1,4,1,8,4
qasper,F1_R1_K4_H1_Bs8_Bkv8,80,0.725,0.725,0.7275,0.17065780756433863,0.7275,32.937890625,1276.025,4.0,0.0008062524808337912,1,1,4,1,8,8
qasper,F1_R1_K4_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.000856844978989102,1,1,4,2,2,2
qasper,F1_R1_K4_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0008562374976463615,1,1,4,2,2,4
qasper,F1_R1_K4_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0008301425026729703,1,1,4,2,2,8
qasper,F1_R1_K4_H2_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,20.9583984375,509.3375,8.0,0.0010496750037418678,1,1,4,2,4,2
qasper,F1_R1_K4_H2_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0010998899902915581,1,1,4,2,4,4
qasper,F1_R1_K4_H2_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0011063274956541135,1,1,4,2,4,8
qasper,F1_R1_K4_H2_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.76125,32.1583984375,509.3375,15.2,0.0021018775063566864,1,1,4,2,8,2
qasper,F1_R1_K4_H2_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.76125,40.137890625,1020.025,15.2,0.00208505000337027,1,1,4,2,8,4
qasper,F1_R1_K4_H2_Bs8_Bkv8,80,0.75,0.75,0.76125,0.12602331545519516,0.76125,54.8544921875,1961.8875,15.2,0.002058491259231232,1,1,4,2,8,8
qasper,F1_R1_K4_H3_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0008412500028498471,1,1,4,3,2,2
qasper,F1_R1_K4_H3_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0008372824930120259,1,1,4,3,2,4
qasper,F1_R1_K4_H3_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0008634012483526021,1,1,4,3,2,8
qasper,F1_R1_K4_H3_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,20.9583984375,509.3375,8.0,0.0010101325082359836,1,1,4,3,4,2
qasper,F1_R1_K4_H3_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0009749000077135861,1,1,4,3,4,4
qasper,F1_R1_K4_H3_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0009991662664106116,1,1,4,3,4,8
qasper,F1_R1_K4_H3_Bs8_Bkv2,80,0.55,0.7625,0.5875,0.31875,0.7737499999999999,33.8583984375,509.3375,16.9,0.002146788756363094,1,1,4,3,8,2
qasper,F1_R1_K4_H3_Bs8_Bkv4,80,0.6875,0.7625,0.68125,0.19407714356929212,0.7737499999999999,41.837890625,1020.025,16.9,0.0021861225017346443,1,1,4,3,8,4
qasper,F1_R1_K4_H3_Bs8_Bkv8,80,0.7625,0.7625,0.7737499999999999,0.1264354313433745,0.7737499999999999,56.891796875,1983.475,16.9,0.002249779997509904,1,1,4,3,8,8
qasper,F1_R1_K8_H0_Bs2_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,4.0783753502182665e-05,1,1,8,0,2,2
qasper,F1_R1_K8_H0_Bs2_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,3.8049995782785115e-05,1,1,8,0,2,4
qasper,F1_R1_K8_H0_Bs2_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,3.3892501960508525e-05,1,1,8,0,2,8
qasper,F1_R1_K8_H0_Bs4_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,3.725624701473862e-05,1,1,8,0,4,2
qasper,F1_R1_K8_H0_Bs4_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,3.8311246316879985e-05,1,1,8,0,4,4
qasper,F1_R1_K8_H0_Bs4_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,3.4726239391602576e-05,1,1,8,0,4,8
qasper,F1_R1_K8_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.5036238841712475e-05,1,1,8,0,8,2
qasper,F1_R1_K8_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.357998211868107e-05,1,1,8,0,8,4
qasper,F1_R1_K8_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,3.61437676474452e-05,1,1,8,0,8,8
qasper,F1_R1_K8_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0006110300164436921,1,1,8,1,2,2
qasper,F1_R1_K8_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0005904912512050941,1,1,8,1,2,4
qasper,F1_R1_K8_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0005785587563877925,1,1,8,1,2,8
qasper,F1_R1_K8_H1_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,20.9583984375,509.3375,8.0,0.0007760062406305223,1,1,8,1,4,2
qasper,F1_R1_K8_H1_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0007785737281665206,1,1,8,1,4,4
qasper,F1_R1_K8_H1_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0008053337602177635,1,1,8,1,4,8
qasper,F1_R1_K8_H1_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.75875,24.9583984375,509.3375,8.0,0.0011679387447657064,1,1,8,1,8,2
qasper,F1_R1_K8_H1_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.75875,32.937890625,1020.025,8.0,0.0011406699690269307,1,1,8,1,8,4
qasper,F1_R1_K8_H1_Bs8_Bkv8,80,0.75,0.75,0.75875,0.11824320100589425,0.75875,48.651171875,2025.675,8.0,0.0011091775028035044,1,1,8,1,8,8
qasper,F1_R1_K8_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0009428375051356852,1,1,8,2,2,2
qasper,F1_R1_K8_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0009606924868421629,1,1,8,2,2,4
qasper,F1_R1_K8_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0009479325148276984,1,1,8,2,2,8
qasper,F1_R1_K8_H2_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,28.9583984375,509.3375,16.0,0.0011621087556704878,1,1,8,2,4,2
qasper,F1_R1_K8_H2_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0011522662418428809,1,1,8,2,4,4
qasper,F1_R1_K8_H2_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0012003312702290713,1,1,8,2,4,8
qasper,F1_R1_K8_H2_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.75875,32.9583984375,509.3375,16.0,0.0015346187545219436,1,1,8,2,8,2
qasper,F1_R1_K8_H2_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.75875,40.937890625,1020.025,16.0,0.0015348750079283492,1,1,8,2,8,4
qasper,F1_R1_K8_H2_Bs8_Bkv8,80,0.75,0.75,0.75875,0.11824320100589425,0.75875,56.651171875,2025.675,16.0,0.0016205137595534324,1,1,8,2,8,8
qasper,F1_R1_K8_H3_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0009847187408013268,1,1,8,3,2,2
qasper,F1_R1_K8_H3_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0010149275127332657,1,1,8,3,2,4
qasper,F1_R1_K8_H3_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0009795875113923103,1,1,8,3,2,8
qasper,F1_R1_K8_H3_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,28.9583984375,509.3375,16.0,0.00112204625911545,1,1,8,3,4,2
qasper,F1_R1_K8_H3_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0011817924969363958,1,1,8,3,4,4
qasper,F1_R1_K8_H3_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0012007250013994053,1,1,8,3,4,8
qasper,F1_R1_K8_H3_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.75875,32.9583984375,509.3375,16.0,0.0015808875003131106,1,1,8,3,8,2
qasper,F1_R1_K8_H3_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.75875,40.937890625,1020.025,16.0,0.0015652300062356517,1,1,8,3,8,4
qasper,F1_R1_K8_H3_Bs8_Bkv8,80,0.75,0.75,0.75875,0.11824320100589425,0.75875,56.651171875,2025.675,16.0,0.0015590387483825907,1,1,8,3,8,8
qasper,F1_R2_K2_H0_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.059125785715878e-05,1,2,2,0,2,2
qasper,F1_R2_K2_H0_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,3.7426248309202495e-05,1,2,2,0,2,4
qasper,F1_R2_K2_H0_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,3.937750880140811e-05,1,2,2,0,2,8
qasper,F1_R2_K2_H0_Bs4_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,5.124500312376767e-05,1,2,2,0,4,2
qasper,F1_R2_K2_H0_Bs4_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,4.986876738257706e-05,1,2,2,0,4,4
qasper,F1_R2_K2_H0_Bs4_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,4.696875112131238e-05,1,2,2,0,4,8
qasper,F1_R2_K2_H0_Bs8_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,4.3891253881156445e-05,1,2,2,0,8,2
qasper,F1_R2_K2_H0_Bs8_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,4.636376106645912e-05,1,2,2,0,8,4
qasper,F1_R2_K2_H0_Bs8_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,4.601625259965658e-05,1,2,2,0,8,8
qasper,F1_R2_K2_H1_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00041780999745242295,1,2,2,1,2,2
qasper,F1_R2_K2_H1_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0003896825044648722,1,2,2,1,2,4
qasper,F1_R2_K2_H1_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00038104624836705626,1,2,2,1,2,8
qasper,F1_R2_K2_H1_Bs4_Bkv2,80,0.6625,0.7375,0.7,0.3832143063946419,0.75,16.9123046875,506.3875,4.0,0.0009120912349317223,1,2,2,1,4,2
qasper,F1_R2_K2_H1_Bs4_Bkv4,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,24.891796875,1017.075,4.0,0.0009225887566572055,1,2,2,1,4,4
qasper,F1_R2_K2_H1_Bs4_Bkv8,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,24.891796875,1017.075,4.0,0.0009124700038228184,1,2,2,1,4,8
qasper,F1_R2_K2_H1_Bs8_Bkv2,80,0.6625,0.7625,0.7,0.3832143063946419,0.76875,20.9123046875,506.3875,4.0,0.0010597462591249497,1,2,2,1,8,2
qasper,F1_R2_K2_H1_Bs8_Bkv4,80,0.7375,0.7625,0.75,0.21327618447091923,0.76875,28.891796875,1017.075,4.0,0.0010654562356648967,1,2,2,1,8,4
qasper,F1_R2_K2_H1_Bs8_Bkv8,80,0.7625,0.7625,0.76875,0.1776043241563265,0.76875,32.7197265625,1262.0625,4.0,0.0010727362328907474,1,2,2,1,8,8
qasper,F1_R2_K2_H2_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00039527250046376137,1,2,2,2,2,2
qasper,F1_R2_K2_H2_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00038447875704150647,1,2,2,2,2,4
qasper,F1_R2_K2_H2_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0003765474946703762,1,2,2,2,2,8
qasper,F1_R2_K2_H2_Bs4_Bkv2,80,0.6625,0.7375,0.7,0.3832143063946419,0.75,17.2873046875,506.3875,4.375,0.0009841412451351062,1,2,2,2,4,2
qasper,F1_R2_K2_H2_Bs4_Bkv4,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0009517487516859547,1,2,2,2,4,4
qasper,F1_R2_K2_H2_Bs4_Bkv8,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0009345937665784732,1,2,2,2,4,8
qasper,F1_R2_K2_H2_Bs8_Bkv2,80,0.6625,0.8,0.7,0.3832143063946419,0.81125,26.1373046875,506.3875,9.225,0.0020179924933472647,1,2,2,2,8,2
qasper,F1_R2_K2_H2_Bs8_Bkv4,80,0.7375,0.8,0.75,0.21327618447091923,0.81125,34.116796875,1017.075,9.225,0.0020192825089907275,1,2,2,2,8,4
qasper,F1_R2_K2_H2_Bs8_Bkv8,80,0.8,0.8,0.81125,0.15919742519241747,0.81125,44.517578125,1682.725,9.225,0.0019001137581653893,1,2,2,2,8,8
qasper,F1_R2_K2_H3_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00037197624042164536,1,2,2,3,2,2
qasper,F1_R2_K2_H3_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00036461249401327224,1,2,2,3,2,4
qasper,F1_R2_K2_H3_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00036346125707495955,1,2,2,3,2,8
qasper,F1_R2_K2_H3_Bs4_Bkv2,80,0.6625,0.7375,0.7,0.3832143063946419,0.75,17.2873046875,506.3875,4.375,0.0009126624965574593,1,2,2,3,4,2
qasper,F1_R2_K2_H3_Bs4_Bkv4,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0009653099754359573,1,2,2,3,4,4
qasper,F1_R2_K2_H3_Bs4_Bkv8,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0009714299958432093,1,2,2,3,4,8
qasper,F1_R2_K2_H3_Bs8_Bkv2,80,0.6625,0.8,0.7,0.3832143063946419,0.81875,27.9873046875,506.3875,11.075,0.0022064775053877383,1,2,2,3,8,2
qasper,F1_R2_K2_H3_Bs8_Bkv4,80,0.7375,0.8,0.75,0.21327618447091923,0.81875,35.966796875,1017.075,11.075,0.002307672510505654,1,2,2,3,8,4
qasper,F1_R2_K2_H3_Bs8_Bkv8,80,0.8,0.8,0.81875,0.15552698347435648,0.81875,47.7751953125,1772.8125,11.075,0.0023054262681398542,1,2,2,3,8,8
qasper,F1_R2_K4_H0_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.4406263623386624e-05,1,2,4,0,2,2
qasper,F1_R2_K4_H0_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,3.5597503301687536e-05,1,2,4,0,2,4
qasper,F1_R2_K4_H0_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,3.8007486728020014e-05,1,2,4,0,2,8
qasper,F1_R2_K4_H0_Bs4_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,4.679374687839299e-05,1,2,4,0,4,2
qasper,F1_R2_K4_H0_Bs4_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,4.259624402038753e-05,1,2,4,0,4,4
qasper,F1_R2_K4_H0_Bs4_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,4.397373995743692e-05,1,2,4,0,4,8
qasper,F1_R2_K4_H0_Bs8_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,4.2656250298023227e-05,1,2,4,0,8,2
qasper,F1_R2_K4_H0_Bs8_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,4.3449996155686677e-05,1,2,4,0,8,4
qasper,F1_R2_K4_H0_Bs8_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,4.597874649334699e-05,1,2,4,0,8,8
qasper,F1_R2_K4_H1_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,14.9123046875,506.3875,4.0,0.00044365376234054563,1,2,4,1,2,2
