representation,router_seed,dataset,quality,retrieval_cost,total_cost,oracle_regret,under_allocation,over_allocation,prefill_cost,prefill_latency_seconds,rows
S7_native_k_l23_mean,21,qasper,0.6333333333333333,19.665104166666666,20.04233630952381,9.613169642857143,0.2,0.43333333333333335,0.3772321428571429,0.09551127497355143,30
S7_native_k_l23_mean,42,hotpotqa,0.6,31.026785714285715,31.577806122448976,11.596109693877551,0.4,0.6,0.5510204081632653,0.10353081948416575,35
S7_native_k_l23_mean,42,qasper,0.7,20.665104166666666,21.04233630952381,10.613169642857143,0.13333333333333333,0.4666666666666667,0.3772321428571429,0.09551127497355143,30
S7_native_k_l23_mean,7,hotpotqa,0.6285714285714286,30.74910714285714,31.300127551020406,11.31843112244898,0.37142857142857144,0.6285714285714286,0.5510204081632653,0.10353081948416575,35
S7_native_k_l23_mean,7,qasper,0.7,22.132291666666667,22.50952380952381,12.080357142857142,0.13333333333333333,0.5,0.3772321428571429,0.09551127497355143,30
S7_native_k_l23_mean,87,hotpotqa,0.5428571428571428,29.65535714285714,30.206377551020406,10.22468112244898,0.45714285714285713,0.5428571428571428,0.5510204081632653,0.10353081948416575,35
S7_native_k_l23_mean,87,qasper,0.6666666666666666,20.365625,20.742857142857144,10.313690476190477,0.16666666666666666,0.4666666666666667,0.3772321428571429,0.09551127497355143,30
S7_native_qk_l13_mean,1,hotpotqa,0.6,31.385714285714286,31.707142857142856,11.725446428571429,0.4,0.6,0.32142857142857145,0.061468813759940004,35
S7_native_qk_l13_mean,1,qasper,0.7,21.671354166666667,21.89140625,11.462239583333334,0.13333333333333333,0.5333333333333333,0.22005208333333334,0.05667878405253092,30
S7_native_qk_l13_mean,21,hotpotqa,0.6,31.026785714285715,31.348214285714285,11.366517857142858,0.4,0.6,0.32142857142857145,0.061468813759940004,35
S7_native_qk_l13_mean,21,qasper,0.6666666666666666,21.671354166666667,21.89140625,11.462239583333334,0.16666666666666666,0.5,0.22005208333333334,0.05667878405253092,30
S7_native_qk_l13_mean,42,hotpotqa,0.6571428571428571,32.5,32.82142857142857,12.839732142857143,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S7_native_qk_l13_mean,42,qasper,0.7,22.721875,22.941927083333333,12.512760416666667,0.13333333333333333,0.5666666666666667,0.22005208333333334,0.05667878405253092,30
S7_native_qk_l13_mean,7,hotpotqa,0.6571428571428571,32.47142857142857,32.792857142857144,12.811160714285714,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S7_native_qk_l13_mean,7,qasper,0.7,23.2046875,23.424739583333334,12.995572916666667,0.13333333333333333,0.6,0.22005208333333334,0.05667878405253092,30
S7_native_qk_l13_mean,87,hotpotqa,0.6285714285714286,31.663392857142856,31.98482142857143,12.003125,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S7_native_qk_l13_mean,87,qasper,0.7,21.7328125,21.952864583333334,11.523697916666666,0.13333333333333333,0.5666666666666667,0.22005208333333334,0.05667878405253092,30
S7_native_qk_l23_mean,1,hotpotqa,0.6285714285714286,31.3125,31.863520408163264,11.881823979591836,0.37142857142857144,0.6285714285714286,0.5510204081632653,0.10353081948416575,35
S7_native_qk_l23_mean,1,qasper,0.7,22.898958333333333,23.27619047619048,12.84702380952381,0.13333333333333333,0.5,0.3772321428571429,0.09551127497355143,30
S7_native_qk_l23_mean,21,hotpotqa,0.6,31.026785714285715,31.577806122448976,11.596109693877551,0.4,0.6,0.5510204081632653,0.10353081948416575,35
S7_native_qk_l23_mean,21,qasper,0.6666666666666666,22.19375,22.570982142857144,12.141815476190477,0.16666666666666666,0.5,0.3772321428571429,0.09551127497355143,30
S7_native_qk_l23_mean,42,hotpotqa,0.5428571428571428,30.1125,30.663520408163265,10.681823979591837,0.45714285714285713,0.5428571428571428,0.5510204081632653,0.10353081948416575,35
S7_native_qk_l23_mean,42,qasper,0.6333333333333333,17.360416666666666,17.73764880952381,7.308482142857143,0.2,0.3333333333333333,0.3772321428571429,0.09551127497355143,30
S7_native_qk_l23_mean,7,hotpotqa,0.5428571428571428,30.1125,30.663520408163265,10.681823979591837,0.45714285714285713,0.5428571428571428,0.5510204081632653,0.10353081948416575,35
S7_native_qk_l23_mean,7,qasper,0.6333333333333333,18.89375,19.270982142857143,8.841815476190476,0.2,0.4,0.3772321428571429,0.09551127497355143,30
S7_native_qk_l23_mean,87,hotpotqa,0.6,31.20625,31.757270408163265,11.775573979591837,0.4,0.6,0.5510204081632653,0.10353081948416575,35
S7_native_qk_l23_mean,87,qasper,0.6666666666666666,18.89375,19.270982142857143,8.841815476190476,0.16666666666666666,0.4,0.3772321428571429,0.09551127497355143,30
S8_context_hidden_l14_mean,1,hotpotqa,0.6571428571428571,32.291964285714286,34.291964285714286,14.310267857142858,0.34285714285714286,0.6571428571428571,2.0,0.1774949907575335,35
S8_context_hidden_l14_mean,1,qasper,0.7,20.4328125,22.4328125,12.003645833333334,0.13333333333333333,0.5,2.0,0.1775983912150065,30
S8_context_hidden_l14_mean,21,hotpotqa,0.6285714285714286,32.01428571428571,34.01428571428571,14.032589285714286,0.37142857142857144,0.6285714285714286,2.0,0.1774949907575335,35
S8_context_hidden_l14_mean,21,qasper,0.6333333333333333,16.370833333333334,18.370833333333334,7.941666666666666,0.2,0.36666666666666664,2.0,0.1775983912150065,30
S8_context_hidden_l14_mean,42,hotpotqa,0.6857142857142857,33.128571428571426,35.128571428571426,15.146875,0.3142857142857143,0.6857142857142857,2.0,0.1774949907575335,35
S8_context_hidden_l14_mean,42,qasper,0.7,16.377083333333335,18.377083333333335,7.947916666666667,0.13333333333333333,0.36666666666666664,2.0,0.1775983912150065,30
S8_context_hidden_l14_mean,7,hotpotqa,0.6857142857142857,32.92857142857143,34.92857142857143,14.946875,0.3142857142857143,0.6857142857142857,2.0,0.1774949907575335,35
S8_context_hidden_l14_mean,7,qasper,0.7,17.910416666666666,19.910416666666666,9.48125,0.13333333333333333,0.43333333333333335,2.0,0.1775983912150065,30
S8_context_hidden_l14_mean,87,hotpotqa,0.6571428571428571,32.47142857142857,34.47142857142857,14.489732142857143,0.34285714285714286,0.6571428571428571,2.0,0.1774949907575335,35
S8_context_hidden_l14_mean,87,qasper,0.7,17.377083333333335,19.377083333333335,8.947916666666666,0.13333333333333333,0.36666666666666664,2.0,0.1775983912150065,30
S8_context_hidden_l28_mean,1,hotpotqa,0.5428571428571428,30.1125,34.1125,14.130803571428572,0.45714285714285713,0.5428571428571428,4.0,0.35376341465541294,35
S8_context_hidden_l28_mean,1,qasper,0.6333333333333333,18.127083333333335,22.127083333333335,11.697916666666666,0.2,0.36666666666666664,4.0,0.35359063720703127,30
S8_context_hidden_l28_mean,21,hotpotqa,0.6,31.20625,35.20625,15.224553571428572,0.4,0.6,4.0,0.35376341465541294,35
S8_context_hidden_l28_mean,21,qasper,0.6666666666666666,18.138020833333332,22.138020833333332,11.708854166666667,0.16666666666666666,0.36666666666666664,4.0,0.35359063720703127,30
S8_context_hidden_l28_mean,42,hotpotqa,0.6,31.585714285714285,35.58571428571429,15.604017857142857,0.4,0.6,4.0,0.35376341465541294,35
S8_context_hidden_l28_mean,42,qasper,0.6,12.326041666666667,16.326041666666665,5.896875,0.23333333333333334,0.2,4.0,0.35359063720703127,30
S8_context_hidden_l28_mean,7,hotpotqa,0.6285714285714286,32.214285714285715,36.214285714285715,16.232589285714287,0.37142857142857144,0.6285714285714286,4.0,0.35376341465541294,35
S8_context_hidden_l28_mean,7,qasper,0.6333333333333333,14.615104166666667,18.615104166666665,8.1859375,0.2,0.3,4.0,0.35359063720703127,30
S8_context_hidden_l28_mean,87,hotpotqa,0.5428571428571428,30.47142857142857,34.47142857142857,14.489732142857143,0.45714285714285713,0.5428571428571428,4.0,0.35376341465541294,35
S8_context_hidden_l28_mean,87,qasper,0.6333333333333333,13.8484375,17.8484375,7.419270833333333,0.2,0.3,4.0,0.35359063720703127,30
S8_context_native_q_l13_mean,1,hotpotqa,0.5714285714285714,31.52857142857143,33.52857142857143,13.546875,0.42857142857142855,0.5714285714285714,2.0,0.1774949907575335,35
S8_context_native_q_l13_mean,1,qasper,0.7,19.4328125,21.4328125,11.003645833333334,0.13333333333333333,0.5,2.0,0.1775983912150065,30
S8_context_native_q_l13_mean,21,hotpotqa,0.6,30.32857142857143,32.32857142857143,12.346875,0.4,0.6,2.0,0.1774949907575335,35
S8_context_native_q_l13_mean,21,qasper,0.6666666666666666,20.199479166666666,22.199479166666666,11.7703125,0.16666666666666666,0.5,2.0,0.1775983912150065,30
S8_context_native_q_l13_mean,42,hotpotqa,0.6571428571428571,32.84285714285714,34.84285714285714,14.861160714285715,0.34285714285714286,0.6571428571428571,2.0,0.1774949907575335,35
S8_context_native_q_l13_mean,42,qasper,0.7,17.899479166666666,19.899479166666666,9.4703125,0.13333333333333333,0.43333333333333335,2.0,0.1775983912150065,30
S8_context_native_q_l13_mean,7,hotpotqa,0.6285714285714286,29.649107142857144,31.649107142857144,11.667410714285714,0.37142857142857144,0.5714285714285714,2.0,0.1774949907575335,35
S8_context_native_q_l13_mean,7,qasper,0.7,19.4328125,21.4328125,11.003645833333334,0.13333333333333333,0.5,2.0,0.1775983912150065,30
S8_context_native_q_l13_mean,87,hotpotqa,0.6571428571428571,31.217410714285716,33.21741071428571,13.235714285714286,0.34285714285714286,0.6285714285714286,2.0,0.1774949907575335,35
S8_context_native_q_l13_mean,87,qasper,0.7,20.966145833333332,22.966145833333332,12.536979166666667,0.13333333333333333,0.5333333333333333,2.0,0.1775983912150065,30
S8_context_native_q_l23_mean,1,hotpotqa,0.6571428571428571,32.5,35.92857142857143,15.946875,0.34285714285714286,0.6571428571428571,3.4285714285714284,0.30325579398018976,35
S8_context_native_q_l23_mean,1,qasper,0.6666666666666666,20.365625,23.79419642857143,13.365029761904763,0.16666666666666666,0.4666666666666667,3.4285714285714284,0.3032279205322265,30
S8_context_native_q_l23_mean,21,hotpotqa,0.6285714285714286,32.01428571428571,35.44285714285714,15.461160714285715,0.37142857142857144,0.6285714285714286,3.4285714285714284,0.30325579398018976,35
S8_context_native_q_l23_mean,21,qasper,0.6666666666666666,17.8984375,21.32700892857143,10.897842261904763,0.16666666666666666,0.43333333333333335,3.4285714285714284,0.3032279205322265,30
S8_context_native_q_l23_mean,42,hotpotqa,0.6285714285714286,32.042857142857144,35.47142857142857,15.489732142857143,0.37142857142857144,0.6285714285714286,3.4285714285714284,0.30325579398018976,35
S8_context_native_q_l23_mean,42,qasper,0.6333333333333333,14.84375,18.27232142857143,7.843154761904763,0.2,0.3,3.4285714285714284,0.3032279205322265,30
S8_context_native_q_l23_mean,7,hotpotqa,0.6857142857142857,32.92857142857143,36.357142857142854,16.37544642857143,0.3142857142857143,0.6857142857142857,3.4285714285714284,0.30325579398018976,35
S8_context_native_q_l23_mean,7,qasper,0.6666666666666666,16.1484375,19.57700892857143,9.147842261904763,0.16666666666666666,0.4,3.4285714285714284,0.3032279205322265,30
S8_context_native_q_l23_mean,87,hotpotqa,0.6571428571428571,32.291964285714286,35.72053571428572,15.738839285714286,0.34285714285714286,0.6571428571428571,3.4285714285714284,0.30325579398018976,35
S8_context_native_q_l23_mean,87,qasper,0.6666666666666666,16.086979166666666,19.515550595238096,9.08638392857143,0.16666666666666666,0.36666666666666664,3.4285714285714284,0.3032279205322265,30
