active_kv_bytes,active_kv_tokens,condition,cost_per_million_tokens,dataset,effort,example_id,gather_materialization_seconds,generated_tokens,gpu_utilization,graph_search_latency_seconds,h2d_bytes,h2d_seconds,measured,measurement_scope,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,routing_latency_seconds,throughput_requests_per_second,tokens_per_second,total_latency_seconds,tpot_seconds,ttft_seconds
197263360,48160,graph_high,not_measurable_local_hardware,musique,E2_high,2hop__104095_40501,0.2440194000955671,16,not_captured,0.005639099981635809,190840832,0.1617973002139479,True,inherited_qwen_gate3_single_request,1317612032,1400897536,0.005639099981635809,0.1210728976517978,1.9371663624287647,8.259486800059676,0.4983457133329163,0.7835779000306502
34062336,8316,graph_sparse,not_measurable_local_hardware,musique,E0_low,2hop__104095_40502,0.07697819988243282,16,not_captured,0.0028461000183597207,27639808,0.04828970006201416,True,inherited_qwen_gate3_single_request,1230989824,1289748480,0.0028461000183597207,0.26418224749995495,4.226915959999279,3.7852656999602914,0.23163499333119641,0.3098384999902919
182583296,44576,graph_balanced,not_measurable_local_hardware,musique,E1_medium,2hop__104095_40502,0.23808579985052347,16,not_captured,0.004227899946272373,176160768,0.16017990000545979,True,inherited_qwen_gate3_single_request,1307609088,1394606080,0.004227899946272373,0.12103087710676279,1.9364940337082046,8.262354400008917,0.4982961133355275,0.7870905000017956
182583296,44576,graph_high,not_measurable_local_hardware,musique,E2_high,2hop__104095_40502,0.24997639993671328,16,not_captured,0.004276099964044988,176160768,0.16481409990228713,True,inherited_qwen_gate3_single_request,1307650560,1394606080,0.004276099964044988,0.13014815845165895,2.082370535226543,7.683550899964757,0.4712000266648829,0.6148023999994621
25231360,6160,graph_sparse,not_measurable_local_hardware,musique,E0_low,2hop__10620_49084,0.05134599993471056,16,not_captured,0.003419100074097514,18350080,0.030091999797150493,True,inherited_qwen_gate3_single_request,1226415616,1275068416,0.003419100074097514,0.29694481497502323,4.751117039600372,3.367629099986516,0.2048934133335327,0.2934129999484867
181551104,44324,graph_balanced,not_measurable_local_hardware,musique,E1_medium,2hop__10620_49084,0.24102429952472448,16,not_captured,0.0041729999938979745,174669824,0.1553231995785609,True,inherited_qwen_gate3_single_request,1316252672,1400897536,0.0041729999938979745,0.12788487660175737,2.046158025628118,7.819532900000922,0.4754592733302464,0.6869248000439256
181551104,44324,graph_high,not_measurable_local_hardware,musique,E2_high,2hop__10620_49084,0.24151519953738898,16,not_captured,0.005335800000466406,174669824,0.1610748004168272,True,inherited_qwen_gate3_single_request,1316296192,1400897536,0.005335800000466406,0.12932627091272103,2.0692203346035365,7.732380999950692,0.47251016666026163,0.643850399996154
30277632,7392,graph_sparse,not_measurable_local_hardware,musique,E0_low,2hop__107238_64918,0.06421679968480021,16,not_captured,0.006555100088007748,23855104,0.03931320004630834,True,inherited_qwen_gate3_single_request,1232392192,1277165568,0.006555100088007748,0.22219002442090272,3.5550403907344434,4.500652099959552,0.2760234599933028,0.3593135999981314
226623488,55328,graph_balanced,not_measurable_local_hardware,musique,E1_medium,2hop__107238_64918,0.33972529973834753,16,not_captured,0.008186999941244721,220200960,0.23212389973923564,True,inherited_qwen_gate3_single_request,1333373440,1423966208,0.008186999941244721,0.09466945190479399,1.5147112304767039,10.563069500029087,0.6460206333315,0.8719777000369504
226623488,55328,graph_high,not_measurable_local_hardware,musique,E2_high,2hop__107238_64918,0.3893374999752268,16,not_captured,0.005098199937492609,220200960,0.26384350028820336,True,inherited_qwen_gate3_single_request,1333428224,1423966208,0.005098199937492609,0.10544997973996577,1.6871996758394523,9.483169199898839,0.5711976933370655,0.9145422999281436
27869184,6804,graph_sparse,not_measurable_local_hardware,musique,E0_low,3hop1__102087_214799_259594,0.06592120009008795,16,not_captured,0.004437899915501475,20529152,0.03819999971892685,True,inherited_qwen_gate3_single_request,1228404224,1275068416,0.004437899915501475,0.23062601910339617,3.6900163056543387,4.3360242000781,0.2666458533300708,0.3355326000601053
141639680,34580,graph_balanced,not_measurable_local_hardware,musique,E1_medium,3hop1__102087_214799_259594,0.21746809978503734,16,not_captured,0.0033104000613093376,134299648,0.13800209993496537,True,inherited_qwen_gate3_single_request,1301862400,1358954496,0.0033104000613093376,0.13771770880082934,2.2034833408132695,7.261230300064199,0.4402091066663464,0.6572588999988511
170999808,41748,graph_high,not_measurable_local_hardware,musique,E2_high,3hop1__102087_214799_259594,0.21216109965462238,16,not_captured,0.006567100062966347,163659776,0.14233059983234853,True,inherited_qwen_gate3_single_request,1320556032,1400897536,0.006567100062966347,0.1404191829952842,2.246706927924547,7.1215341000352055,0.4325450333378588,0.6326124999905005
29130752,7112,graph_sparse,not_measurable_local_hardware,musique,E0_low,3hop1__103197_214799_259594,0.03953610034659505,16,not_captured,0.00440029997844249,22020096,0.022614099900238216,True,inherited_qwen_gate3_single_request,1228450304,1264582656,0.00440029997844249,0.30664129230847026,4.906260676935524,3.261139399954118,0.19830447333709647,0.28586199996061623
139231232,33992,graph_balanced,not_measurable_local_hardware,musique,E1_medium,3hop1__103197_214799_259594,0.18007859983481467,16,not_captured,0.004464800003916025,132120576,0.11995279998518527,True,inherited_qwen_gate3_single_request,1300059648,1348468736,0.004464800003916025,0.16090653195442362,2.574504511270778,6.214788099983707,0.38097853333068393,0.49926180008333176
183271424,44744,graph_high,not_measurable_local_hardware,musique,E2_high,3hop1__103197_214799_259594,0.2493743000086397,16,not_captured,0.004890499985776842,176160768,0.1699349998962134,True,inherited_qwen_gate3_single_request,1321018368,1390411776,0.004890499985776842,0.1283859829062328,2.0541757264997247,7.789012299966998,0.4800034599999587,0.5882570999674499
29360128,7168,graph_sparse,not_measurable_local_hardware,musique,E0_low,3hop1__103254_214799_259594,0.043942400021478534,16,not_captured,0.005530899972654879,22020096,0.02543159993365407,True,inherited_qwen_gate3_single_request,1229584896,1306525696,0.005530899972654879,0.30240376824550724,4.838460291928116,3.3068370999535546,0.20058667999692262,0.2972554999869317
168017920,41020,graph_balanced,not_measurable_local_hardware,musique,E1_medium,3hop1__103254_214799_259594,0.21229920000769198,16,not_captured,0.003729499992914498,160677888,0.14450170018244535,True,inherited_qwen_gate3_single_request,1318749184,1432354816,0.003729499992914498,0.1447686767361963,2.316298827779141,6.907571600051597,0.42154359999888885,0.5838241000892594
226738176,55356,graph_high,not_measurable_local_hardware,musique,E2_high,3hop1__103254_214799_259594,0.2542968998895958,16,not_captured,0.007698899949900806,219398144,0.17246130015701056,True,inherited_qwen_gate3_single_request,1359059456,1474297856,0.007698899949900806,0.1218498062959895,1.949596900735832,8.206824699998833,0.501652646670118,0.6813852000050247
31195136,7616,graph_sparse,not_measurable_local_hardware,musique,E0_low,3hop2__101809_30152_20999,0.048274700180627406,16,not_captured,0.005689600016921759,23855104,0.028321800171397626,True,inherited_qwen_gate3_single_request,1233596928,1293942784,0.005689600016921759,0.2959504507920412,4.735207212672659,3.378943999996409,0.20589232000056654,0.2898171000415459
176046080,42980,graph_balanced,not_measurable_local_hardware,musique,E1_medium,3hop2__101809_30152_20999,0.21784569998271763,16,not_captured,0.004008099902421236,168706048,0.14992340037133545,True,inherited_qwen_gate3_single_request,1325184512,1419771904,0.004008099902421236,0.13973226627027285,2.2357162603243657,7.156543200020678,0.43020436000078915,0.7026190999895334
205406208,50148,graph_high,not_measurable_local_hardware,musique,E2_high,3hop2__101809_30152_20999,0.24195850000251085,16,not_captured,0.006371200084686279,198066176,0.16183229978196323,True,inherited_qwen_gate3_single_request,1346310656,1440743424,0.006371200084686279,0.12360068420887535,1.9776109473420056,8.09057010000106,0.4882393266617631,0.7663359000580385
30736384,7504,graph_sparse,not_measurable_local_hardware,musique,E0_low,3hop2__106842_30645_84681,0.06219050020445138,16,not_captured,0.004250900004990399,23855104,0.037532699294388294,True,inherited_qwen_gate3_single_request,1232230400,1317011456,0.004250900004990399,0.2864586115845706,4.583337785353129,3.4909057000186294,0.21382154666353018,0.2827979000285268
183042048,44688,graph_balanced,not_measurable_local_hardware,musique,E1_medium,3hop2__106842_30645_84681,0.23302770010195673,16,not_captured,0.00641219993121922,176160768,0.1591586007270962,True,inherited_qwen_gate3_single_request,1329561088,1442840576,0.00641219993121922,0.13132833661325385,2.1012533858120617,7.614502900047228,0.4540246866721039,0.8033426000038162
197722112,48272,graph_high,not_measurable_local_hardware,musique,E2_high,3hop2__106842_30645_84681,0.2680502001894638,16,not_captured,0.005140399909578264,190840832,0.18113410007208586,True,inherited_qwen_gate3_single_request,1338509824,1463812096,0.005140399909578264,0.12399989589091563,1.98399833425465,8.06452289992012,0.4952547400025651,0.6349505999824032
31883264,7784,graph_sparse,not_measurable_local_hardware,musique,E0_low,3hop2__11282_57233_56883,0.05396220041438937,16,not_captured,0.0053415000438690186,23855104,0.033199500176124275,True,inherited_qwen_gate3_single_request,1236950528,1287651328,0.0053415000438690186,0.2406710370638171,3.8507365930210735,4.1550491999369115,0.2533211733292167,0.35430230002384633
154828800,37800,graph_balanced,not_measurable_local_hardware,musique,E1_medium,3hop2__11282_57233_56883,0.19054319977294654,16,not_captured,0.004424999933689833,146800640,0.12513189995661378,True,inherited_qwen_gate3_single_request,1315476992,1413480448,0.004424999933689833,0.15274773081596082,2.443963693055373,6.546742099919356,0.396114673333553,0.6044400999089703
154828800,37800,graph_high,not_measurable_local_hardware,musique,E2_high,3hop2__11282_57233_56883,0.1882680996786803,16,not_captured,0.0043602000223472714,146800640,0.1253433998208493,True,inherited_qwen_gate3_single_request,1315511296,1413480448,0.0043602000223472714,0.15673113028459654,2.5076980845535446,6.380353400018066,0.3892508466650421,0.5409040000522509
32800768,8008,graph_sparse,not_measurable_local_hardware,musique,E0_low,4hop1__105401_17130_70784_61381,0.057775599882006645,16,not_captured,0.0049616999458521605,25690112,0.03517380030825734,True,inherited_qwen_gate3_single_request,1235312128,1323302912,0.0049616999458521605,0.2907627072152116,4.652203315443385,3.439230600022711,0.20978868666570633,0.29149170010350645
212631552,51912,graph_balanced,not_measurable_local_hardware,musique,E1_medium,4hop1__105401_17130_70784_61381,0.24162299989257008,16,not_captured,0.006575299892574549,205520896,0.1619649997446686,True,inherited_qwen_gate3_single_request,1350268416,1470103552,0.006575299892574549,0.12028661557806675,1.924585849249068,8.313476900104433,0.49795300666398057,0.8433660001028329
212631552,51912,graph_high,not_measurable_local_hardware,musique,E2_high,4hop1__105401_17130_70784_61381,0.23252630012575537,16,not_captured,0.005057999980635941,205520896,0.15695479954592884,True,inherited_qwen_gate3_single_request,1350318592,1470103552,0.005057999980635941,0.11651334423291722,1.8642135077266755,8.582707899971865,0.5259759600041434,0.692343799979426
31768576,7756,graph_sparse,not_measurable_local_hardware,musique,E0_low,4hop1__105688_17130_70784_61381,0.05419979977887124,16,not_captured,0.00536029995419085,23855104,0.03235209977719933,True,inherited_qwen_gate3_single_request,1237591040,1302331392,0.00536029995419085,0.28564765636380773,4.570362501820924,3.500816399930045,0.2143193266664942,0.2852247999981046
228114432,55692,graph_balanced,not_measurable_local_hardware,musique,E1_medium,4hop1__105688_17130_70784_61381,0.2549486996140331,16,not_captured,0.0060252000112086535,220200960,0.17036760016344488,True,inherited_qwen_gate3_single_request,1363014656,1470103552,0.0060252000112086535,0.12065153906264413,1.930424625002306,8.288331900024787,0.5002984666653598,0.7832321999594569
228114432,55692,graph_high,not_measurable_local_hardware,musique,E2_high,4hop1__105688_17130_70784_61381,0.24198849988169968,16,not_captured,0.008817799971438944,220200960,0.16438370023388416,True,inherited_qwen_gate3_single_request,1363069440,1470103552,0.008817799971438944,0.11909787693492946,1.9055660309588713,8.396455299924128,0.5026904933309804,0.8551259000087157
30965760,7560,graph_sparse,not_measurable_local_hardware,musique,E0_low,4hop1__105688_17130_70784_79935,0.05585200013592839,16,not_captured,0.007006700034253299,23855104,0.03293039998970926,True,inherited_qwen_gate3_single_request,1232492544,1333788672,0.007006700034253299,0.287404610772827,4.598473772365232,3.4794152999529615,0.21221432667225598,0.2951725999591872
183271424,44744,graph_balanced,not_measurable_local_hardware,musique,E1_medium,4hop1__105688_17130_70784_79935,0.23890040023252368,16,not_captured,0.004310099990107119,176160768,0.16336359980050474,True,inherited_qwen_gate3_single_request,1324034048,1459617792,0.004310099990107119,0.13192220025362822,2.1107552040580515,7.580225300043821,0.4606225266664599,0.6702052999753505
212631552,51912,graph_high,not_measurable_local_hardware,musique,E2_high,4hop1__105688_17130_70784_79935,0.25499119982123375,16,not_captured,0.005561600090004504,205520896,0.17221199988853186,True,inherited_qwen_gate3_single_request,1349678080,1480589312,0.005561600090004504,0.12198405107283476,1.9517448171653562,8.197793000028469,0.4919554333357761,0.8178338999859989
34750464,8484,graph_sparse,not_measurable_local_hardware,musique,E0_low,4hop2__103790_14670_8987_8974,0.05690660001710057,16,not_captured,0.005799299920909107,25690112,0.033346899901516736,True,inherited_qwen_gate3_single_request,1242507776,1293942784,0.005799299920909107,0.2452472673743052,3.923956277988883,4.077517399913631,0.24828680666784445,0.3516059999819845
225591296,55076,graph_balanced,not_measurable_local_hardware,musique,E1_medium,4hop2__103790_14670_8987_8974,0.25674020021688193,16,not_captured,0.007668999955058098,216530944,0.1740677998168394,True,inherited_qwen_gate3_single_request,1374183936,1461714944,0.007668999955058098,0.12254719791934308,1.9607551667094893,8.160121300024912,0.4942818799987435,0.7448295000940561
225591296,55076,graph_high,not_measurable_local_hardware,musique,E2_high,4hop2__103790_14670_8987_8974,0.24180390022229403,16,not_captured,0.008528899983502924,216530944,0.16236280009616166,True,inherited_qwen_gate3_single_request,1374237184,1461714944,0.008528899983502924,0.11996931760696848,1.9195090817114957,8.335464600007981,0.49394445333164183,0.925613300059922
32342016,7896,graph_sparse,not_measurable_local_hardware,musique,E0_low,4hop2__103790_39078_8987_8529,0.05780429998412728,16,not_captured,0.004531299928203225,23052288,0.03414559958036989,True,inherited_qwen_gate3_single_request,1241455104,1291845632,0.004531299928203225,0.25706092374341344,4.112974779894615,3.890128400060348,0.23089449333492668,0.42586259997915477
169967616,41496,graph_balanced,not_measurable_local_hardware,musique,E1_medium,4hop2__103790_39078_8987_8529,0.20405959954950958,16,not_captured,0.004004299989901483,160677888,0.13815519958734512,True,inherited_qwen_gate3_single_request,1337876480,1438646272,0.004004299989901483,0.13872904027850136,2.2196646444560217,7.208296100026928,0.4339513999953245,0.6983732000226155
184647680,45080,graph_high,not_measurable_local_hardware,musique,E2_high,4hop2__103790_39078_8987_8529,0.21806189988274127,16,not_captured,0.004385000094771385,175357952,0.14771180029492825,True,inherited_qwen_gate3_single_request,1348961792,1438646272,0.004385000094771385,0.1326817139755777,2.1229074236092433,7.536833600024693,0.44636731333254526,0.8406034000217915
33030144,8064,graph_sparse,not_measurable_local_hardware,musique,E0_low,4hop2__105527_14670_8987_8529,0.0400118000106886,16,not_captured,0.0075397000182420015,22020096,0.023138200165703893,True,inherited_qwen_gate3_single_request,1246420480,1291845632,0.0075397000182420015,0.28043881494870865,4.487021039179338,3.5658402000553906,0.2147942266659811,0.34320690005552024
187170816,45696,graph_balanced,not_measurable_local_hardware,musique,E1_medium,4hop2__105527_14670_8987_8529,0.22230439994018525,16,not_captured,0.0038204999873414636,176160768,0.1468659001402557,True,inherited_qwen_gate3_single_request,1377517568,1480589312,0.0038204999873414636,0.1359005084331212,2.1744081349299393,7.358324200031348,0.44614032000148046,0.6655519000487402
187170816,45696,graph_high,not_measurable_local_hardware,musique,E2_high,4hop2__105527_14670_8987_8529,0.21998990047723055,16,not_captured,0.005010399967432022,176160768,0.14871300023514777,True,inherited_qwen_gate3_single_request,1377560576,1480589312,0.005010399967432022,0.13458988423225018,2.153438147716003,7.429978900006972,0.44348481999865424,0.7770315000088885
