batch,candidate_tokens,device,error,index_bytes,mode,output_bytes,parity,repeat,seconds,selected_tokens,status,study,transfer_bytes
4,8192,cuda,,,eager_warm,4194304,True,36,0.000605100067332387,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,37,0.0005972001235932112,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,38,0.0005950001068413258,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,39,0.0005965998861938715,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,40,0.0006010998040437698,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,41,0.0007029001135379076,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,42,0.0012590999249368906,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,43,0.000865299953147769,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,44,0.0006997999735176563,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,45,0.0006703999824821949,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,46,0.0006661999505013227,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,47,0.0006907000206410885,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,48,0.0007040000054985285,512,measured,interval_pack,
4,8192,cuda,,,eager_warm,4194304,True,49,0.0006642001681029797,512,measured,interval_pack,
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,0,0.009515500161796808,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,1,0.009107300080358982,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,2,0.009430099977180362,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,3,0.008289500139653683,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,4,0.008069300092756748,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,5,0.005867799976840615,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,6,0.005851699970662594,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,7,0.009675399865955114,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,8,0.008594400016590953,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,9,0.007697300054132938,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,10,0.006058000028133392,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,11,0.008400100050494075,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,12,0.009404600132256746,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,13,0.009156699990853667,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,14,0.006864800117909908,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,15,0.009471500059589744,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,16,0.008557500084862113,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,17,0.008961500134319067,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,18,0.00667180004529655,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,19,0.009805599926039577,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,20,0.00935940002091229,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,21,0.010467699961736798,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,22,0.008076000027358532,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,23,0.008380499901250005,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,24,0.009590900037437677,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,25,0.00820240005850792,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,26,0.0096968999132514,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,27,0.00855759996920824,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,28,0.008714399999007583,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,29,0.006920799845829606,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,30,0.00891490001231432,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,31,0.007909599924460053,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,32,0.009160000132396817,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,33,0.008019100176170468,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,34,0.009258299833163619,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,35,0.007967900019139051,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,36,0.008445400046184659,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,37,0.007309200009331107,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,38,0.00868980004452169,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,39,0.0073540001176297665,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,40,0.008629600051790476,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,41,0.009380900068208575,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,42,0.009943800047039986,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,43,0.00916830007918179,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,44,0.008008799981325865,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,45,0.007194899953901768,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,46,0.008928600000217557,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,47,0.009591599926352501,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,48,0.009194100042805076,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,ordinary_cpu_to_cuda,4194304,True,49,0.009078900096938014,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,0,0.008260699920356274,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,1,0.0072843998204916716,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,2,0.007430400000885129,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,3,0.005363600095734,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,4,0.005019400035962462,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,5,0.00772069999948144,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,6,0.006942899897694588,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,7,0.006674899952486157,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,8,0.006127499975264072,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,9,0.005614500027149916,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,10,0.0062049999833106995,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,11,0.00630409992299974,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,12,0.006014700047671795,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,13,0.006201299838721752,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,14,0.004768499871715903,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,15,0.004734100075438619,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,16,0.00708939996547997,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,17,0.006706999847665429,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,18,0.006727400003001094,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,19,0.006049599964171648,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,20,0.005976399872452021,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,21,0.007016600109636784,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,22,0.007204999914392829,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,23,0.006277000065892935,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,24,0.004860099870711565,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,25,0.00490280007943511,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,26,0.007112100021913648,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,27,0.006930599920451641,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,28,0.006749799940735102,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,29,0.008330000098794699,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,30,0.006751100067049265,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,31,0.0075842998921871185,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,32,0.006538099842146039,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,33,0.00715620000846684,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,34,0.006895000115036964,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,35,0.006719300057739019,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,36,0.006544600008055568,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,37,0.00663429987616837,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,38,0.00635599996894598,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,39,0.0058957000728696585,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,40,0.0058975000865757465,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,41,0.0076142000034451485,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,42,0.005559500074014068,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,43,0.006692999973893166,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,44,0.007093299878761172,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,45,0.006075399927794933,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,46,0.007620299933478236,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,47,0.005670000100508332,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,48,0.006695799995213747,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,pinned_cpu_to_cuda,4194304,True,49,0.005851200083270669,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,0,0.0036662998609244823,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,1,0.0034585001412779093,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,2,0.003444800153374672,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,3,0.0034590999130159616,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,4,0.0036993001122027636,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,5,0.0035874000750482082,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,6,0.0036049000918865204,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,7,0.0035308999940752983,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,8,0.0035669999197125435,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,9,0.004142299992963672,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,10,0.003313800087198615,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,11,0.0031847001519054174,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,12,0.00317799998447299,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,13,0.003285099985077977,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,14,0.0033287000842392445,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,15,0.0032347000669687986,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,16,0.0032099999953061342,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,17,0.003142799949273467,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,18,0.003194000106304884,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,19,0.003343600081279874,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,20,0.0032077000942081213,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,21,0.003157600061967969,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,22,0.003140999935567379,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,23,0.003176199970766902,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,24,0.003623599885031581,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,25,0.003366899909451604,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,26,0.0033852001652121544,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,27,0.003427499905228615,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,28,0.003679499961435795,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,29,0.0033894001971930265,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,30,0.003628399921581149,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,31,0.003442700020968914,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,32,0.0034429000224918127,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,33,0.003551300149410963,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,34,0.00341970007866621,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,35,0.0035419000778347254,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,36,0.00344330002553761,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,37,0.0034912999253720045,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,38,0.0035472000017762184,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,39,0.003177299862727523,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,40,0.0033426000736653805,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,41,0.003321999916806817,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,42,0.0033746000844985247,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,43,0.0017584001179784536,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,44,0.001110399840399623,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,45,0.0010850999969989061,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,46,0.0007704000454396009,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,47,0.0007427998352795839,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,48,0.000766499899327755,512,measured,memory_hierarchy,4194304
4,8192,cuda,,,hbm_resident,4194304,True,49,0.000691999914124608,512,measured,memory_hierarchy,4194304
4,8192,cuda,,16640,layer_major,67108864,True,0,0.016989100025966763,512,measured,layout_build,
4,8192,cuda,,16640,layer_major,4194304,True,0,0.0028011000249534845,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,1,0.0018412999343127012,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,2,0.0016320999711751938,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,3,0.0016371000092476606,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,4,0.0017111999914050102,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,5,0.002092099981382489,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,6,0.0016880999319255352,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,7,0.0015143000055104494,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,8,0.001500900136306882,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,9,0.0016685998998582363,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,10,0.0016412001568824053,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,11,0.0024954001419246197,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,12,0.0016951998695731163,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,13,0.0017585000023245811,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,14,0.0017124000005424023,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,15,0.0016212000045925379,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,16,0.002563999965786934,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,17,0.001701100030913949,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,18,0.0015803000424057245,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,19,0.001653699902817607,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,20,0.0016424001660197973,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,21,0.0030822001863271,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,22,0.0018924002069979906,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,23,0.0017061000689864159,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,24,0.0016222998965531588,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,25,0.0017303000204265118,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,26,0.002708700019866228,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,27,0.001510400092229247,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,28,0.0015577999874949455,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,29,0.0015195999294519424,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,30,0.0015164001379162073,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,31,0.0029396999161690474,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,32,0.001887899823486805,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,33,0.0014951999764889479,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,34,0.0015186001546680927,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,35,0.00155259994789958,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,36,0.002931299852207303,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,37,0.003012700006365776,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,38,0.0016518000047653913,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,39,0.0015366000588983297,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,40,0.002459299983456731,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,41,0.00211310014128685,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,42,0.0016914000734686852,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,43,0.0015097002033144236,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,44,0.0015018000267446041,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,45,0.0015120001044124365,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,46,0.002139200223609805,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,47,0.0017319999169558287,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,48,0.001613900065422058,512,measured,layout_gather,
4,8192,cuda,,16640,layer_major,4194304,True,49,0.0017501998227089643,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,67108864,True,0,0.016123899957165122,512,measured,layout_build,
4,8192,cuda,,16640,reference_major,4194304,True,0,0.0015374000649899244,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,1,0.0015356000512838364,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,2,0.0020957000087946653,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,3,0.0016556000337004662,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,4,0.0015273999888449907,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,5,0.001591400010511279,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,6,0.001537300180643797,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,7,0.002993999980390072,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,8,0.0016447000671178102,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,9,0.0015211999416351318,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,10,0.0014891999308019876,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,11,0.0014915999490767717,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,12,0.0022162001114338636,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,13,0.0021967000793665648,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,14,0.0020838999189436436,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,15,0.0015559999737888575,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,16,0.0015835000667721033,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,17,0.002802299801260233,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,18,0.001641599927097559,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,19,0.0018887000624090433,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,20,0.001686000032350421,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,21,0.0016099000349640846,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,22,0.002150299958884716,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,23,0.002014199970290065,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,24,0.0017771997954696417,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,25,0.001782099949195981,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,26,0.0016217001248151064,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,27,0.00222880020737648,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,28,0.0015298000071197748,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,29,0.001483700005337596,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,30,0.0015428999904543161,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,31,0.0016261001583188772,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,32,0.0015887999907135963,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,33,0.0023868000134825706,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,34,0.0018466999754309654,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,35,0.0017852000892162323,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,36,0.001592900138348341,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,37,0.002470300067216158,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,38,0.0016272999346256256,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,39,0.0016120998188853264,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,40,0.001742799999192357,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,41,0.0016453000716865063,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,42,0.0016393999103456736,512,measured,layout_gather,
