active_kv_fraction,annotated_edge_recall,answer_contained,attention_entropy,complete_evidence_recovery,conceptual_selected_parents,condition,cpu_reference_cache_bytes,cross_shard_interval_count,dataset,deduplicated_materialization_tokens,encoding_granularity_tokens,evidence_attention_mass,evidence_coverage,evidence_density,evidence_kv_tokens,evidence_recall,evidence_source_tokens,exact_match,examples,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gpu_reference_cache_bytes,h2d_kv_bytes,interval_resolution_seconds,kv_reduction_vs_whole,logical_gather_seconds,logical_h2d_seconds,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,non_evidence_kv_tokens,normalized_answer_accuracy,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,phase,requested_materialization_tokens,token_f1,total_generation_seconds,tpot_seconds,ttft_seconds
0.21717403356951775,0.75,0.75,2.572670042514801,0.25,14.0,graph_sparse__local_atomic,131002368.0,6.0,2wikimultihopqa,221.5,256.0,0.035198950907215476,0.27332056465914734,0.08484956770647993,18.0,0.6,76.25,0.75,4,-0.5477406978607178,-5.321789026260376,0.0,3629056.0,0.0010756999254226685,,0.0012470499495975673,0.009482500026933849,221.5,0.766423512250185,3629056.0,886.0,0.7312245555222034,203.5,0.75,1214422016.0,1237843968.0,selector_factorial,221.5,0.75,0.43046312502701767,0.11986473748402204,0.18991347507108003
0.3417958653257349,0.75,0.5,2.7670737951993942,0.25,14.0,graph_sparse__whole_parent,131002368.0,0.0,2wikimultihopqa,355.5,256.0,0.03739923541434109,0.5706899074271121,0.11093448792316253,39.5,0.6,76.25,0.5,4,-0.6169536709785461,-5.391001999378204,0.0,0.0,0.0,,0.0,0.0,355.5,0.778860054910183,0.0,1422.0,0.7414608336985111,316.0,0.5,1217150976.0,1238368256.0,selector_factorial,355.5,0.5,0.3928452499676496,0.11638442502589896,0.15916729997843504
0.12052431549699957,1.0,0.75,1.7244693413376808,0.75,6.0,one_shot__budget_128,131002368.0,23.0,2wikimultihopqa,128.0,256.0,0.009311881847679615,0.23844865675574337,0.1328125,17.0,0.875,76.25,0.75,4,-0.220659077167511,-4.994707405567169,0.0,2097152.0,0.0008233248663600534,,0.001215950062032789,0.010972300020512193,128.0,0.21381151746027172,2097152.0,512.0,0.20449962629936635,111.0,0.75,1211602176.0,1237843968.0,selector_factorial,128.0,0.75,0.41162972498568706,0.11729445001401473,0.17622397499508224
0.683327723587021,1.0,0.5,3.03483709692955,0.75,6.0,one_shot__gist_local,131002368.0,10.0,2wikimultihopqa,739.75,256.0,0.052778136217966676,0.9222972972972973,0.09689359456745929,70.5,0.875,76.25,0.5,4,-0.4002884030342102,-5.174336731433868,0.0,12120064.0,0.0009764249844010919,,0.002940199919976294,0.03628099992056377,739.75,0.7504662796854973,12120064.0,2959.0,0.6976881474256516,669.25,0.5,1225679616.0,1258815488.0,selector_factorial,717.0,0.5,0.6446201500075404,0.20809937499871012,0.2276967500220053
0.6622271467597368,1.0,0.5,3.020967811346054,0.75,6.0,one_shot__local_atomic,131002368.0,10.0,2wikimultihopqa,717.0,256.0,0.05288151535205543,0.9222972972972973,0.09998586607131443,70.5,0.875,76.25,0.5,4,-0.38393181562423706,-5.157980144023895,0.0,11747328.0,0.000978074996965006,,0.002671274996828288,0.019677425065310672,717.0,0.7498905807733536,11747328.0,2868.0,0.6970090642571449,646.5,0.5,1226046976.0,1258815488.0,selector_factorial,717.0,0.5,0.4712111749977339,0.13255001246579923,0.2054598500544671
0.6622271467597368,1.0,0.5,3.020967811346054,0.75,6.0,one_shot__whole_parent,131002368.0,0.0,2wikimultihopqa,717.0,256.0,0.05288151535205543,0.9222972972972973,0.09998586607131443,70.5,0.875,76.25,0.5,4,-0.38393181562423706,-5.157980144023895,0.0,0.0,0.0,,0.0,0.0,717.0,0.7498905807733536,0.0,2868.0,0.6970090642571449,646.5,0.5,1226046976.0,1258815488.0,selector_factorial,717.0,0.5,0.4269754499546252,0.11138232500525191,0.20356467497185804
0.051245158715920926,1.0,0.0,2.695210797446115,1.0,11.75,graph_balanced__budget_128,288841728.0,329.0,musique,128.0,256.0,0.03540747406077571,0.053990287703866595,0.103515625,13.25,1.0,242.25,0.0,4,-10.877616256475449,-14.18847370147705,0.0,14680064.0,0.031711150222690776,,0.017299974715569988,0.15372160004335456,128.0,0.33722717393123147,14680064.0,3584.0,0.30181969815332976,114.75,0.0,1214803840.0,1251999744.0,selector_factorial,128.0,0.0,5.399722575035412,0.4376812454482371,0.5844222250452731
0.6170168604573988,1.0,0.0,4.235270779047694,1.0,11.75,graph_balanced__gist_local,288841728.0,217.0,musique,1550.5,256.0,0.10329443504867543,0.6270367770585261,0.10010560359011686,158.25,1.0,242.25,0.0,4,-2.602434664964676,-5.913292109966278,0.0,177823744.0,0.02868110008421354,,0.05467289994703606,0.5221906000224408,1550.5,0.897355070071561,177823744.0,43414.0,0.7940606429640735,1392.25,0.0,1246138752.0,1293942784.0,selector_factorial,1503.5,0.0,18.00258225001744,1.4898808613625905,1.6129514000203926
0.5983137389159766,1.0,0.0,4.220436209014483,1.0,11.75,graph_balanced__local_atomic,288841728.0,217.0,musique,1503.5,256.0,0.10372822549626498,0.6270367770585261,0.10323441234789221,158.25,1.0,242.25,0.0,4,-2.6043547093868256,-5.915212154388428,0.0,172433408.0,0.022933774831471965,,0.04915315005928278,0.2636870752321556,1503.5,0.8970315653298583,172433408.0,42098.0,0.7933033380125251,1345.25,0.0,1245347840.0,1293942784.0,selector_factorial,1503.5,0.0,8.917316050006775,0.7374853909079155,0.8041785999957938
0.5983137389159766,1.0,0.0,4.220436209014483,1.0,11.75,graph_balanced__whole_parent,288841728.0,0.0,musique,1503.5,256.0,0.10372822549626498,0.6270367770585261,0.10323441234789221,158.25,1.0,242.25,0.0,4,-2.6043547093868256,-5.915212154388428,0.0,0.0,0.0,,0.0,0.0,1503.5,0.8970315653298583,0.0,42098.0,0.7933033380125251,1345.25,0.0,1245347840.0,1293942784.0,selector_factorial,1503.5,0.0,4.810297724994598,0.3888925363637761,0.5318046999746002
0.051245158715920926,1.0,0.0,2.6930375631366457,1.0,12.0,graph_high__budget_128,288841728.0,336.0,musique,128.0,256.0,0.03540747406077571,0.053990287703866595,0.103515625,13.25,1.0,242.25,0.0,4,-11.502816528081894,-14.813673973083496,0.0,14680064.0,0.016558124974835664,,0.014103024877840653,0.14471964977565221,128.0,0.3298153385819335,14680064.0,3584.0,0.2944078628040318,114.75,0.0,1214803840.0,1251999744.0,selector_factorial,128.0,0.0,5.1344991749792825,0.4177795999990353,0.5382020999968518
0.6293027874864383,1.0,0.0,4.241605658616338,1.0,12.0,graph_high__gist_local,288841728.0,224.0,musique,1583.5,256.0,0.10033721700477015,0.6270367770585261,0.09914416016370509,158.25,1.0,242.25,0.0,4,-2.3179207146167755,-5.628778159618378,0.0,181608448.0,0.03184487501857802,,0.10432274991762824,0.5205100249440875,1583.5,0.8939630282776696,181608448.0,44338.0,0.7936258233551468,1425.25,0.0,1246972160.0,1293942784.0,selector_factorial,1535.5,0.0,15.195162999996683,1.2570780568163504,1.3663023250410333
0.6102273651259543,1.0,0.0,4.227066578609603,1.0,12.0,graph_high__local_atomic,288841728.0,224.0,musique,1535.5,256.0,0.10075594409136102,0.6270367770585261,0.10224284848537443,158.25,1.0,242.25,0.0,4,-2.317440837621689,-5.628298282623291,0.0,176103424.0,0.022022249846486375,,0.0402623750269413,0.27104627518565394,1535.5,0.8936275781265327,176103424.0,42994.0,0.7928716311497348,1377.25,0.0,1246386176.0,1293942784.0,selector_factorial,1535.5,0.0,8.736123100010445,0.720054106815951,0.8146932500239927
0.6102273651259543,1.0,0.0,4.227066578609603,1.0,12.0,graph_high__whole_parent,288841728.0,0.0,musique,1535.5,256.0,0.10075594409136102,0.6270367770585261,0.10224284848537443,158.25,1.0,242.25,0.0,4,-2.317440837621689,-5.628298282623291,0.0,0.0,0.0,,0.0,0.0,1535.5,0.8936275781265327,0.0,42994.0,0.7928716311497348,1377.25,0.0,1246386176.0,1293942784.0,selector_factorial,1535.5,0.0,4.559788775019115,0.36949816136356356,0.4945344750012737
0.051245158715920926,1.0,0.0,2.818860554269382,0.75,13.75,graph_sparse__budget_128,288841728.0,0.0,musique,128.0,256.0,0.036648337303112,0.06374941594781476,0.109375,14.0,0.875,242.25,0.0,4,-8.896843165159225,-12.207700610160828,0.0,14680064.0,0.01867687501362525,,0.010858000168809667,0.08375714992871508,128.0,0.3493958537749547,14680064.0,3584.0,0.3127475197959159,114.0,0.0,1214679936.0,1251999744.0,selector_factorial,128.0,0.0,3.0035243250022177,0.23037865454733203,0.46846165001625195
0.09204878114749823,1.0,0.0,3.234738281794957,0.75,13.75,graph_sparse__gist_local,288841728.0,35.0,musique,229.75,256.0,0.10676554417503732,0.11257384002678725,0.10872255539734411,25.25,0.875,242.25,0.0,4,-2.3630155622959137,-5.673873007297516,0.0,26349568.0,0.02659220006898977,,0.017215725063579157,0.16846722477930598,229.75,0.8289453738502094,26349568.0,6433.0,0.722179831138679,204.5,0.0,1217807360.0,1251999744.0,selector_factorial,216.25,0.0,7.592539775010664,0.625166509091452,0.7146476499910932
0.08662537833231325,1.0,0.0,3.214843064546585,0.75,13.75,graph_sparse__local_atomic,288841728.0,35.0,musique,216.25,256.0,0.10738440005973514,0.11257384002678725,0.11547676044564012,25.25,0.875,242.25,0.0,4,-2.360334724187851,-5.671192169189453,0.0,24801280.0,0.018399224965833127,,0.011396875052014366,0.09327925005345605,216.25,0.8282078515206064,24801280.0,6055.0,0.7208234561341149,191.0,0.0,1217279744.0,1251999744.0,selector_factorial,216.25,0.0,3.9942561500065494,0.3251455272733107,0.4169598250009585
0.1719106200990259,1.0,0.0,3.5221776962280273,0.75,13.75,graph_sparse__whole_parent,288841728.0,0.0,musique,428.25,256.0,0.10681578229247991,0.2068220833129455,0.11650683346876128,51.25,0.875,242.25,0.0,4,-2.2072096168994904,-5.5180670619010925,0.0,0.0,0.0,,0.0,0.0,428.25,0.854345481310572,0.0,11991.0,0.7475297041237354,377.0,0.0,1221948928.0,1251999744.0,selector_factorial,428.25,0.0,2.869566899986239,0.232982109089128,0.3059668499918189
0.051245158715920926,1.0,0.0,2.6896713514413153,0.75,16.0,one_shot__budget_128,288841728.0,427.0,musique,128.0,256.0,0.022946401394376283,0.03626400406030201,0.068359375,8.75,0.875,242.25,0.0,4,-8.827317088842392,-12.138174533843994,0.0,14680064.0,0.02592647515120916,,0.020029749895911664,0.17641882499447092,128.0,0.3415438843325579,14680064.0,3584.0,0.31859748409728383,119.25,0.0,1214803840.0,1251999744.0,selector_factorial,128.0,0.0,5.825012124987552,0.469227686365643,0.6626825999992434
0.8417097273361571,1.0,0.0,4.319758140615054,0.75,16.0,one_shot__gist_local,288841728.0,105.0,musique,2102.5,256.0,0.07941730388223991,0.7763900442008775,0.08566885686114023,180.0,0.875,242.25,0.0,4,-2.4947411715984344,-5.805598616600037,0.0,241131520.0,0.03207447470049374,,0.07263552487711422,0.6889756753225811,2102.5,0.8907708110553878,241131520.0,58870.0,0.8113535025290081,1922.5,0.0,1259408128.0,1314914304.0,selector_factorial,2038.5,0.0,18.79339139998774,1.5613925681814593,1.6171819250157569
0.8160871479781966,1.0,0.0,4.3048330055815835,0.75,16.0,one_shot__local_atomic,288841728.0,105.0,musique,2038.5,256.0,0.07975743695507324,0.7763900442008775,0.08836033282447874,180.0,0.875,242.25,0.0,4,-2.493254631757736,-5.804112076759338,0.0,233791488.0,0.01977777518914081,,0.04555757500929758,0.33856745006050915,2038.5,0.8904939980379173,233791488.0,57078.0,0.8107365566704955,1858.5,0.0,1256550784.0,1293942784.0,selector_factorial,2038.5,0.0,10.388989475002745,0.8482287863682193,1.0575798999343533
0.8160871479781966,1.0,0.0,4.3048330055815835,0.75,16.0,one_shot__whole_parent,288841728.0,0.0,musique,2038.5,256.0,0.07975743695507324,0.7763900442008775,0.08836033282447874,180.0,0.875,242.25,0.0,4,-2.493254631757736,-5.804112076759338,0.0,0.0,0.0,,0.0,0.0,2038.5,0.8904939980379173,0.0,57078.0,0.8107365566704955,1858.5,0.0,1256550784.0,1293942784.0,selector_factorial,2038.5,0.0,5.792363550019218,0.4548125454536851,0.788629624992609
