candidate_count,catalog_size,context_tokens,hardness_level,language,max_candidates,query_id,required_recall,seed,strategy,unsafe_candidate_count,unsafe_exposure,useful_precision
6,2048,616,H4,en,6,search_user-h4-en-1,0,23,A7_raw_union,0,0,0.0
8,2048,796,H4,en,8,search_user-h4-en-1,0,23,A7_raw_union,0,0,0.0
10,2048,1014,H4,en,10,search_user-h4-en-1,0,23,A7_raw_union,0,0,0.0
20,2048,2076,H4,en,20,search_user-h4-en-1,0,23,A7_raw_union,0,0,0.0
2,2048,180,H4,en,2,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
3,2048,289,H4,en,3,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
4,2048,398,H4,en,4,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
5,2048,507,H4,en,5,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
6,2048,578,H4,en,6,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
8,2048,796,H4,en,8,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
10,2048,1014,H4,en,10,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
20,2048,2076,H4,en,20,search_user-h4-en-1,0,23,A7_diversity_union,0,0,0.0
2,2048,179,H5,pt,2,search_user-h5-pt-1,1,23,A2_topk,0,0,0.5
3,2048,288,H5,pt,3,search_user-h5-pt-1,1,23,A2_topk,0,0,0.3333333333333333
4,2048,397,H5,pt,4,search_user-h5-pt-1,1,23,A2_topk,0,0,0.25
5,2048,506,H5,pt,5,search_user-h5-pt-1,1,23,A2_topk,0,0,0.2
6,2048,615,H5,pt,6,search_user-h5-pt-1,1,23,A2_topk,0,0,0.16666666666666666
8,2048,833,H5,pt,8,search_user-h5-pt-1,1,23,A2_topk,0,0,0.125
10,2048,1051,H5,pt,10,search_user-h5-pt-1,1,23,A2_topk,0,0,0.1
20,2048,2141,H5,pt,20,search_user-h5-pt-1,1,23,A2_topk,0,0,0.05
2,2048,218,H5,pt,2,search_user-h5-pt-1,0,23,A5_topk,0,0,0.0
3,2048,327,H5,pt,3,search_user-h5-pt-1,0,23,A5_topk,0,0,0.0
4,2048,436,H5,pt,4,search_user-h5-pt-1,0,23,A5_topk,0,0,0.0
5,2048,545,H5,pt,5,search_user-h5-pt-1,0,23,A5_topk,0,0,0.0
6,2048,654,H5,pt,6,search_user-h5-pt-1,0,23,A5_topk,0,0,0.0
8,2048,833,H5,pt,8,search_user-h5-pt-1,1,23,A5_topk,0,0,0.125
10,2048,1051,H5,pt,10,search_user-h5-pt-1,1,23,A5_topk,0,0,0.1
20,2048,2141,H5,pt,20,search_user-h5-pt-1,1,23,A5_topk,0,0,0.05
2,2048,179,H5,pt,2,search_user-h5-pt-1,1,23,A6_topk,0,0,0.5
3,2048,288,H5,pt,3,search_user-h5-pt-1,1,23,A6_topk,0,0,0.3333333333333333
4,2048,397,H5,pt,4,search_user-h5-pt-1,1,23,A6_topk,0,0,0.25
5,2048,506,H5,pt,5,search_user-h5-pt-1,1,23,A6_topk,0,0,0.2
6,2048,615,H5,pt,6,search_user-h5-pt-1,1,23,A6_topk,0,0,0.16666666666666666
8,2048,833,H5,pt,8,search_user-h5-pt-1,1,23,A6_topk,0,0,0.125
10,2048,1051,H5,pt,10,search_user-h5-pt-1,1,23,A6_topk,0,0,0.1
20,2048,2141,H5,pt,20,search_user-h5-pt-1,1,23,A6_topk,0,0,0.05
2,2048,179,H5,pt,2,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.5
3,2048,288,H5,pt,3,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.3333333333333333
4,2048,397,H5,pt,4,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.25
5,2048,506,H5,pt,5,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.2
6,2048,615,H5,pt,6,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.16666666666666666
8,2048,833,H5,pt,8,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.125
10,2048,1051,H5,pt,10,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.1
20,2048,2141,H5,pt,20,search_user-h5-pt-1,1,23,A7_fused_score,0,0,0.05
2,2048,218,H5,pt,2,search_user-h5-pt-1,0,23,A7_raw_union,0,0,0.0
3,2048,288,H5,pt,3,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,2048,397,H5,pt,4,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.25
5,2048,506,H5,pt,5,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.2
6,2048,615,H5,pt,6,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,2048,833,H5,pt,8,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.125
10,2048,1051,H5,pt,10,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.1
20,2048,2141,H5,pt,20,search_user-h5-pt-1,1,23,A7_raw_union,0,0,0.05
2,2048,179,H5,pt,2,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.5
3,2048,288,H5,pt,3,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,2048,397,H5,pt,4,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.25
5,2048,506,H5,pt,5,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.2
6,2048,615,H5,pt,6,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.16666666666666666
8,2048,833,H5,pt,8,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.125
10,2048,1051,H5,pt,10,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.1
20,2048,2141,H5,pt,20,search_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.05
2,2048,179,H5,es,2,search_user-h5-es-1,1,23,A2_topk,0,0,0.5
3,2048,288,H5,es,3,search_user-h5-es-1,1,23,A2_topk,0,0,0.3333333333333333
4,2048,397,H5,es,4,search_user-h5-es-1,1,23,A2_topk,0,0,0.25
5,2048,506,H5,es,5,search_user-h5-es-1,1,23,A2_topk,0,0,0.2
6,2048,615,H5,es,6,search_user-h5-es-1,1,23,A2_topk,0,0,0.16666666666666666
8,2048,833,H5,es,8,search_user-h5-es-1,1,23,A2_topk,0,0,0.125
10,2048,1051,H5,es,10,search_user-h5-es-1,1,23,A2_topk,0,0,0.1
20,2048,2141,H5,es,20,search_user-h5-es-1,1,23,A2_topk,0,0,0.05
2,2048,218,H5,es,2,search_user-h5-es-1,0,23,A5_topk,0,0,0.0
3,2048,288,H5,es,3,search_user-h5-es-1,1,23,A5_topk,0,0,0.3333333333333333
4,2048,397,H5,es,4,search_user-h5-es-1,1,23,A5_topk,0,0,0.25
5,2048,506,H5,es,5,search_user-h5-es-1,1,23,A5_topk,0,0,0.2
6,2048,615,H5,es,6,search_user-h5-es-1,1,23,A5_topk,0,0,0.16666666666666666
8,2048,833,H5,es,8,search_user-h5-es-1,1,23,A5_topk,0,0,0.125
10,2048,1051,H5,es,10,search_user-h5-es-1,1,23,A5_topk,0,0,0.1
20,2048,2112,H5,es,20,search_user-h5-es-1,1,23,A5_topk,0,0,0.05
2,2048,179,H5,es,2,search_user-h5-es-1,1,23,A6_topk,0,0,0.5
3,2048,288,H5,es,3,search_user-h5-es-1,1,23,A6_topk,0,0,0.3333333333333333
4,2048,397,H5,es,4,search_user-h5-es-1,1,23,A6_topk,0,0,0.25
5,2048,506,H5,es,5,search_user-h5-es-1,1,23,A6_topk,0,0,0.2
6,2048,615,H5,es,6,search_user-h5-es-1,1,23,A6_topk,0,0,0.16666666666666666
8,2048,833,H5,es,8,search_user-h5-es-1,1,23,A6_topk,0,0,0.125
10,2048,1051,H5,es,10,search_user-h5-es-1,1,23,A6_topk,0,0,0.1
20,2048,2141,H5,es,20,search_user-h5-es-1,1,23,A6_topk,0,0,0.05
2,2048,179,H5,es,2,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.5
3,2048,288,H5,es,3,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.3333333333333333
4,2048,397,H5,es,4,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.25
5,2048,506,H5,es,5,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.2
6,2048,615,H5,es,6,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.16666666666666666
8,2048,833,H5,es,8,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.125
10,2048,1051,H5,es,10,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.1
20,2048,2141,H5,es,20,search_user-h5-es-1,1,23,A7_fused_score,0,0,0.05
2,2048,218,H5,es,2,search_user-h5-es-1,0,23,A7_raw_union,0,0,0.0
3,2048,288,H5,es,3,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,2048,397,H5,es,4,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.25
5,2048,506,H5,es,5,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.2
6,2048,615,H5,es,6,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,2048,833,H5,es,8,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.125
10,2048,1051,H5,es,10,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.1
20,2048,2141,H5,es,20,search_user-h5-es-1,1,23,A7_raw_union,0,0,0.05
2,2048,179,H5,es,2,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.5
3,2048,288,H5,es,3,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,2048,397,H5,es,4,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.25
5,2048,506,H5,es,5,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.2
6,2048,615,H5,es,6,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.16666666666666666
8,2048,833,H5,es,8,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.125
10,2048,1051,H5,es,10,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.1
20,2048,2141,H5,es,20,search_user-h5-es-1,1,23,A7_diversity_union,0,0,0.05
2,2048,179,H5,fr,2,search_user-h5-fr-1,1,23,A2_topk,0,0,0.5
3,2048,288,H5,fr,3,search_user-h5-fr-1,1,23,A2_topk,0,0,0.3333333333333333
4,2048,397,H5,fr,4,search_user-h5-fr-1,1,23,A2_topk,0,0,0.25
5,2048,506,H5,fr,5,search_user-h5-fr-1,1,23,A2_topk,0,0,0.2
6,2048,615,H5,fr,6,search_user-h5-fr-1,1,23,A2_topk,0,0,0.16666666666666666
8,2048,833,H5,fr,8,search_user-h5-fr-1,1,23,A2_topk,0,0,0.125
10,2048,1051,H5,fr,10,search_user-h5-fr-1,1,23,A2_topk,0,0,0.1
20,2048,2141,H5,fr,20,search_user-h5-fr-1,1,23,A2_topk,0,0,0.05
2,2048,150,H5,fr,2,search_user-h5-fr-1,1,23,A5_topk,0,0,0.5
3,2048,259,H5,fr,3,search_user-h5-fr-1,1,23,A5_topk,0,0,0.3333333333333333
4,2048,368,H5,fr,4,search_user-h5-fr-1,1,23,A5_topk,0,0,0.25
5,2048,477,H5,fr,5,search_user-h5-fr-1,1,23,A5_topk,0,0,0.2
6,2048,580,H5,fr,6,search_user-h5-fr-1,1,23,A5_topk,0,0,0.16666666666666666
8,2048,798,H5,fr,8,search_user-h5-fr-1,1,23,A5_topk,0,0,0.125
10,2048,1016,H5,fr,10,search_user-h5-fr-1,1,23,A5_topk,0,0,0.1
20,2048,2106,H5,fr,20,search_user-h5-fr-1,1,23,A5_topk,0,0,0.05
2,2048,179,H5,fr,2,search_user-h5-fr-1,1,23,A6_topk,0,0,0.5
3,2048,288,H5,fr,3,search_user-h5-fr-1,1,23,A6_topk,0,0,0.3333333333333333
4,2048,397,H5,fr,4,search_user-h5-fr-1,1,23,A6_topk,0,0,0.25
5,2048,506,H5,fr,5,search_user-h5-fr-1,1,23,A6_topk,0,0,0.2
6,2048,615,H5,fr,6,search_user-h5-fr-1,1,23,A6_topk,0,0,0.16666666666666666
8,2048,833,H5,fr,8,search_user-h5-fr-1,1,23,A6_topk,0,0,0.125
10,2048,1051,H5,fr,10,search_user-h5-fr-1,1,23,A6_topk,0,0,0.1
20,2048,2141,H5,fr,20,search_user-h5-fr-1,1,23,A6_topk,0,0,0.05
2,2048,179,H5,fr,2,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.5
3,2048,288,H5,fr,3,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.3333333333333333
4,2048,397,H5,fr,4,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.25
5,2048,506,H5,fr,5,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.2
6,2048,615,H5,fr,6,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.16666666666666666
8,2048,833,H5,fr,8,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.125
10,2048,1051,H5,fr,10,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.1
20,2048,2141,H5,fr,20,search_user-h5-fr-1,1,23,A7_fused_score,0,0,0.05
2,2048,179,H5,fr,2,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.5
3,2048,288,H5,fr,3,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,2048,397,H5,fr,4,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.25
5,2048,477,H5,fr,5,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.2
6,2048,586,H5,fr,6,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,2048,804,H5,fr,8,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.125
10,2048,1022,H5,fr,10,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.1
20,2048,2112,H5,fr,20,search_user-h5-fr-1,1,23,A7_raw_union,0,0,0.05
2,2048,179,H5,fr,2,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.5
3,2048,288,H5,fr,3,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,2048,397,H5,fr,4,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.25
5,2048,506,H5,fr,5,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.2
6,2048,615,H5,fr,6,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.16666666666666666
8,2048,804,H5,fr,8,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.125
10,2048,1022,H5,fr,10,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.1
20,2048,2112,H5,fr,20,search_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.05
2,2048,218,H0,en,2,get_user-h0-en-1,0,23,A2_topk,0,0,0.0
3,2048,321,H0,en,3,get_user-h0-en-1,1,23,A2_topk,0,0,0.3333333333333333
4,2048,430,H0,en,4,get_user-h0-en-1,1,23,A2_topk,0,0,0.25
5,2048,539,H0,en,5,get_user-h0-en-1,1,23,A2_topk,0,0,0.2
6,2048,648,H0,en,6,get_user-h0-en-1,1,23,A2_topk,0,0,0.16666666666666666
8,2048,866,H0,en,8,get_user-h0-en-1,1,23,A2_topk,0,0,0.125
10,2048,1084,H0,en,10,get_user-h0-en-1,1,23,A2_topk,0,0,0.1
20,2048,2174,H0,en,20,get_user-h0-en-1,1,23,A2_topk,0,0,0.05
2,2048,173,H0,en,2,get_user-h0-en-1,1,23,A5_topk,0,0,1.0
3,2048,282,H0,en,3,get_user-h0-en-1,1,23,A5_topk,0,0,0.6666666666666666
4,2048,391,H0,en,4,get_user-h0-en-1,1,23,A5_topk,0,0,0.5
5,2048,500,H0,en,5,get_user-h0-en-1,1,23,A5_topk,0,0,0.4
6,2048,609,H0,en,6,get_user-h0-en-1,1,23,A5_topk,0,0,0.3333333333333333
8,2048,827,H0,en,8,get_user-h0-en-1,1,23,A5_topk,0,0,0.25
10,2048,1045,H0,en,10,get_user-h0-en-1,1,23,A5_topk,0,0,0.2
20,2048,2097,H0,en,20,get_user-h0-en-1,1,23,A5_topk,0,0,0.1
2,2048,212,H0,en,2,get_user-h0-en-1,1,23,A6_topk,0,0,0.5
3,2048,321,H0,en,3,get_user-h0-en-1,1,23,A6_topk,0,0,0.3333333333333333
4,2048,430,H0,en,4,get_user-h0-en-1,1,23,A6_topk,0,0,0.25
5,2048,539,H0,en,5,get_user-h0-en-1,1,23,A6_topk,0,0,0.2
6,2048,648,H0,en,6,get_user-h0-en-1,1,23,A6_topk,0,0,0.16666666666666666
8,2048,866,H0,en,8,get_user-h0-en-1,1,23,A6_topk,0,0,0.125
10,2048,1084,H0,en,10,get_user-h0-en-1,1,23,A6_topk,0,0,0.1
20,2048,2174,H0,en,20,get_user-h0-en-1,1,23,A6_topk,0,0,0.05
2,2048,212,H0,en,2,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.5
3,2048,321,H0,en,3,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.3333333333333333
4,2048,430,H0,en,4,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.25
5,2048,539,H0,en,5,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.2
6,2048,648,H0,en,6,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.16666666666666666
8,2048,866,H0,en,8,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.125
10,2048,1084,H0,en,10,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.1
20,2048,2135,H0,en,20,get_user-h0-en-1,1,23,A7_fused_score,0,0,0.1
2,2048,212,H0,en,2,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.5
3,2048,321,H0,en,3,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,2048,430,H0,en,4,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.25
5,2048,500,H0,en,5,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.4
6,2048,609,H0,en,6,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.3333333333333333
8,2048,827,H0,en,8,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.25
10,2048,1045,H0,en,10,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.2
20,2048,2135,H0,en,20,get_user-h0-en-1,1,23,A7_raw_union,0,0,0.1
2,2048,212,H0,en,2,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.5
3,2048,321,H0,en,3,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,2048,391,H0,en,4,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.5
5,2048,500,H0,en,5,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.4
6,2048,609,H0,en,6,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.3333333333333333
8,2048,827,H0,en,8,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.25
10,2048,1045,H0,en,10,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.2
20,2048,2083,H0,en,20,get_user-h0-en-1,1,23,A7_diversity_union,0,0,0.1
2,2048,218,H1,en,2,get_user-h1-en-1,0,23,A2_topk,0,0,0.0
3,2048,321,H1,en,3,get_user-h1-en-1,1,23,A2_topk,0,0,0.3333333333333333
4,2048,430,H1,en,4,get_user-h1-en-1,1,23,A2_topk,0,0,0.25
5,2048,539,H1,en,5,get_user-h1-en-1,1,23,A2_topk,0,0,0.2
6,2048,648,H1,en,6,get_user-h1-en-1,1,23,A2_topk,0,0,0.16666666666666666
8,2048,866,H1,en,8,get_user-h1-en-1,1,23,A2_topk,0,0,0.125
10,2048,1084,H1,en,10,get_user-h1-en-1,1,23,A2_topk,0,0,0.1
20,2048,2174,H1,en,20,get_user-h1-en-1,1,23,A2_topk,0,0,0.05
2,2048,218,H1,en,2,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
3,2048,327,H1,en,3,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
4,2048,436,H1,en,4,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
5,2048,545,H1,en,5,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
6,2048,654,H1,en,6,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
8,2048,872,H1,en,8,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
10,2048,1090,H1,en,10,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
20,2048,2180,H1,en,20,get_user-h1-en-1,0,23,A5_topk,0,0,0.0
2,2048,218,H1,en,2,get_user-h1-en-1,0,23,A6_topk,0,0,0.0
3,2048,327,H1,en,3,get_user-h1-en-1,0,23,A6_topk,0,0,0.0
4,2048,436,H1,en,4,get_user-h1-en-1,0,23,A6_topk,0,0,0.0
5,2048,545,H1,en,5,get_user-h1-en-1,0,23,A6_topk,0,0,0.0
6,2048,654,H1,en,6,get_user-h1-en-1,0,23,A6_topk,0,0,0.0
8,2048,866,H1,en,8,get_user-h1-en-1,1,23,A6_topk,0,0,0.125
10,2048,1084,H1,en,10,get_user-h1-en-1,1,23,A6_topk,0,0,0.1
20,2048,2174,H1,en,20,get_user-h1-en-1,1,23,A6_topk,0,0,0.05
2,2048,218,H1,en,2,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
3,2048,327,H1,en,3,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
4,2048,436,H1,en,4,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
5,2048,545,H1,en,5,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
6,2048,654,H1,en,6,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
8,2048,872,H1,en,8,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
10,2048,1090,H1,en,10,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
20,2048,2180,H1,en,20,get_user-h1-en-1,0,23,A7_fused_score,0,0,0.0
2,2048,203,H1,en,2,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
3,2048,312,H1,en,3,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
4,2048,421,H1,en,4,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
5,2048,530,H1,en,5,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
6,2048,639,H1,en,6,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
8,2048,857,H1,en,8,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
10,2048,1075,H1,en,10,get_user-h1-en-1,0,23,A7_raw_union,0,0,0.0
20,2048,2159,H1,en,20,get_user-h1-en-1,1,23,A7_raw_union,0,0,0.05
2,2048,203,H1,en,2,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
3,2048,312,H1,en,3,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
4,2048,421,H1,en,4,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
5,2048,530,H1,en,5,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
6,2048,639,H1,en,6,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
8,2048,857,H1,en,8,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
10,2048,1075,H1,en,10,get_user-h1-en-1,0,23,A7_diversity_union,0,0,0.0
20,2048,2159,H1,en,20,get_user-h1-en-1,1,23,A7_diversity_union,0,0,0.05
2,2048,218,H2,en,2,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
3,2048,327,H2,en,3,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
4,2048,436,H2,en,4,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
5,2048,545,H2,en,5,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
6,2048,654,H2,en,6,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
8,2048,872,H2,en,8,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
10,2048,1093,H2,en,10,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
20,2048,2195,H2,en,20,get_user-h2-en-1,0,23,A2_topk,0,0,0.0
2,2048,218,H2,en,2,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
3,2048,327,H2,en,3,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
4,2048,436,H2,en,4,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
5,2048,545,H2,en,5,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
6,2048,654,H2,en,6,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
8,2048,872,H2,en,8,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
10,2048,1090,H2,en,10,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
20,2048,2180,H2,en,20,get_user-h2-en-1,0,23,A5_topk,0,0,0.0
2,2048,218,H2,en,2,get_user-h2-en-1,0,23,A6_topk,0,0,0.0
3,2048,327,H2,en,3,get_user-h2-en-1,0,23,A6_topk,0,0,0.0
4,2048,440,H2,en,4,get_user-h2-en-1,0,23,A6_topk,0,0,0.0
5,2048,543,H2,en,5,get_user-h2-en-1,1,23,A6_topk,0,0,0.2
6,2048,652,H2,en,6,get_user-h2-en-1,1,23,A6_topk,0,0,0.16666666666666666
8,2048,874,H2,en,8,get_user-h2-en-1,1,23,A6_topk,0,0,0.125
10,2048,1092,H2,en,10,get_user-h2-en-1,1,23,A6_topk,0,0,0.1
20,2048,2186,H2,en,20,get_user-h2-en-1,1,23,A6_topk,0,0,0.05
2,2048,218,H2,en,2,get_user-h2-en-1,0,23,A7_fused_score,0,0,0.0
3,2048,327,H2,en,3,get_user-h2-en-1,0,23,A7_fused_score,0,0,0.0
4,2048,440,H2,en,4,get_user-h2-en-1,0,23,A7_fused_score,0,0,0.0
5,2048,543,H2,en,5,get_user-h2-en-1,1,23,A7_fused_score,0,0,0.2
6,2048,652,H2,en,6,get_user-h2-en-1,1,23,A7_fused_score,0,0,0.16666666666666666
8,2048,874,H2,en,8,get_user-h2-en-1,1,23,A7_fused_score,0,0,0.125
10,2048,1092,H2,en,10,get_user-h2-en-1,1,23,A7_fused_score,0,0,0.1
20,2048,2186,H2,en,20,get_user-h2-en-1,1,23,A7_fused_score,0,0,0.05
2,2048,218,H2,en,2,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
3,2048,327,H2,en,3,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
4,2048,436,H2,en,4,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
5,2048,545,H2,en,5,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
6,2048,654,H2,en,6,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
8,2048,872,H2,en,8,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
10,2048,1090,H2,en,10,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
20,2048,2180,H2,en,20,get_user-h2-en-1,0,23,A7_raw_union,0,0,0.0
2,2048,218,H2,en,2,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
3,2048,327,H2,en,3,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
4,2048,436,H2,en,4,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
5,2048,545,H2,en,5,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
6,2048,654,H2,en,6,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
8,2048,872,H2,en,8,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
10,2048,1090,H2,en,10,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
20,2048,2180,H2,en,20,get_user-h2-en-1,0,23,A7_diversity_union,0,0,0.0
2,2048,218,H3,en,2,get_user-h3-en-1,0,23,A2_topk,0,0,0.0
3,2048,327,H3,en,3,get_user-h3-en-1,0,23,A2_topk,0,0,0.0
4,2048,436,H3,en,4,get_user-h3-en-1,0,23,A2_topk,0,0,0.0
