catalog_size,hardness_level,language,policy,query_id,rank,recall_at_10,recall_at_3,recall_at_5,seed,top1
2048,H5,fr,A6_auto_hybrid,search_document-h5-fr-1,1,1,1,1,71,1
2048,H0,en,A6_auto_hybrid,read_document-h0-en-1,249,0,0,0,71,0
2048,H1,en,A6_auto_hybrid,read_document-h1-en-1,21,0,0,0,71,0
2048,H2,en,A6_auto_hybrid,read_document-h2-en-1,25,0,0,0,71,0
2048,H3,en,A6_auto_hybrid,read_document-h3-en-1,1013,0,0,0,71,0
2048,H4,en,A6_auto_hybrid,read_document-h4-en-1,14,0,0,0,71,0
2048,H5,pt,A6_auto_hybrid,read_document-h5-pt-1,2,1,1,1,71,0
2048,H5,es,A6_auto_hybrid,read_document-h5-es-1,2,1,1,1,71,0
2048,H5,fr,A6_auto_hybrid,read_document-h5-fr-1,2,1,1,1,71,0
2048,H0,en,A6_auto_hybrid,extract_metadata-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,extract_metadata-h1-en-1,1,1,1,1,71,1
2048,H2,en,A6_auto_hybrid,extract_metadata-h2-en-1,7,1,0,0,71,0
2048,H3,en,A6_auto_hybrid,extract_metadata-h3-en-1,11,0,0,0,71,0
2048,H4,en,A6_auto_hybrid,extract_metadata-h4-en-1,297,0,0,0,71,0
2048,H5,pt,A6_auto_hybrid,extract_metadata-h5-pt-1,11,0,0,0,71,0
2048,H5,es,A6_auto_hybrid,extract_metadata-h5-es-1,10,1,0,0,71,0
2048,H5,fr,A6_auto_hybrid,extract_metadata-h5-fr-1,11,0,0,0,71,0
2048,H0,en,A6_auto_hybrid,update_document-h0-en-1,5,1,0,1,71,0
2048,H1,en,A6_auto_hybrid,update_document-h1-en-1,957,0,0,0,71,0
2048,H2,en,A6_auto_hybrid,update_document-h2-en-1,1300,0,0,0,71,0
2048,H3,en,A6_auto_hybrid,update_document-h3-en-1,318,0,0,0,71,0
2048,H4,en,A6_auto_hybrid,update_document-h4-en-1,63,0,0,0,71,0
2048,H5,pt,A6_auto_hybrid,update_document-h5-pt-1,8,1,0,0,71,0
2048,H5,es,A6_auto_hybrid,update_document-h5-es-1,19,0,0,0,71,0
2048,H5,fr,A6_auto_hybrid,update_document-h5-fr-1,15,0,0,0,71,0
2048,H0,en,A6_auto_hybrid,export_document-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,export_document-h1-en-1,14,0,0,0,71,0
2048,H2,en,A6_auto_hybrid,export_document-h2-en-1,1,1,1,1,71,1
2048,H3,en,A6_auto_hybrid,export_document-h3-en-1,245,0,0,0,71,0
2048,H4,en,A6_auto_hybrid,export_document-h4-en-1,2,1,1,1,71,0
2048,H5,pt,A6_auto_hybrid,export_document-h5-pt-1,1,1,1,1,71,1
2048,H5,es,A6_auto_hybrid,export_document-h5-es-1,1,1,1,1,71,1
2048,H5,fr,A6_auto_hybrid,export_document-h5-fr-1,1,1,1,1,71,1
2048,H0,en,A6_auto_hybrid,search_repository-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,search_repository-h1-en-1,3,1,1,1,71,0
2048,H2,en,A6_auto_hybrid,search_repository-h2-en-1,1,1,1,1,71,1
2048,H3,en,A6_auto_hybrid,search_repository-h3-en-1,1,1,1,1,71,1
2048,H4,en,A6_auto_hybrid,search_repository-h4-en-1,1,1,1,1,71,1
2048,H5,pt,A6_auto_hybrid,search_repository-h5-pt-1,7,1,0,0,71,0
2048,H5,es,A6_auto_hybrid,search_repository-h5-es-1,13,0,0,0,71,0
2048,H5,fr,A6_auto_hybrid,search_repository-h5-fr-1,1,1,1,1,71,1
2048,H0,en,A6_auto_hybrid,get_repository-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,get_repository-h1-en-1,1,1,1,1,71,1
2048,H2,en,A6_auto_hybrid,get_repository-h2-en-1,1,1,1,1,71,1
2048,H3,en,A6_auto_hybrid,get_repository-h3-en-1,95,0,0,0,71,0
2048,H4,en,A6_auto_hybrid,get_repository-h4-en-1,14,0,0,0,71,0
2048,H5,pt,A6_auto_hybrid,get_repository-h5-pt-1,1,1,1,1,71,1
2048,H5,es,A6_auto_hybrid,get_repository-h5-es-1,1,1,1,1,71,1
2048,H5,fr,A6_auto_hybrid,get_repository-h5-fr-1,2,1,1,1,71,0
2048,H0,en,A6_auto_hybrid,create_issue-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,create_issue-h1-en-1,4,1,0,1,71,0
2048,H2,en,A6_auto_hybrid,create_issue-h2-en-1,1,1,1,1,71,1
2048,H3,en,A6_auto_hybrid,create_issue-h3-en-1,1,1,1,1,71,1
2048,H4,en,A6_auto_hybrid,create_issue-h4-en-1,1,1,1,1,71,1
2048,H5,pt,A6_auto_hybrid,create_issue-h5-pt-1,1,1,1,1,71,1
2048,H5,es,A6_auto_hybrid,create_issue-h5-es-1,1,1,1,1,71,1
2048,H5,fr,A6_auto_hybrid,create_issue-h5-fr-1,1,1,1,1,71,1
2048,H0,en,A6_auto_hybrid,update_issue-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,update_issue-h1-en-1,5,1,0,1,71,0
2048,H2,en,A6_auto_hybrid,update_issue-h2-en-1,51,0,0,0,71,0
2048,H3,en,A6_auto_hybrid,update_issue-h3-en-1,1,1,1,1,71,1
2048,H4,en,A6_auto_hybrid,update_issue-h4-en-1,2,1,1,1,71,0
2048,H5,pt,A6_auto_hybrid,update_issue-h5-pt-1,2,1,1,1,71,0
2048,H5,es,A6_auto_hybrid,update_issue-h5-es-1,2,1,1,1,71,0
2048,H5,fr,A6_auto_hybrid,update_issue-h5-fr-1,4,1,0,1,71,0
2048,H0,en,A6_auto_hybrid,create_report-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,create_report-h1-en-1,2,1,1,1,71,0
2048,H2,en,A6_auto_hybrid,create_report-h2-en-1,68,0,0,0,71,0
2048,H3,en,A6_auto_hybrid,create_report-h3-en-1,16,0,0,0,71,0
2048,H4,en,A6_auto_hybrid,create_report-h4-en-1,1,1,1,1,71,1
2048,H5,pt,A6_auto_hybrid,create_report-h5-pt-1,1,1,1,1,71,1
2048,H5,es,A6_auto_hybrid,create_report-h5-es-1,1,1,1,1,71,1
2048,H5,fr,A6_auto_hybrid,create_report-h5-fr-1,1,1,1,1,71,1
2048,H0,en,A6_auto_hybrid,archive_report-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,archive_report-h1-en-1,98,0,0,0,71,0
2048,H2,en,A6_auto_hybrid,archive_report-h2-en-1,21,0,0,0,71,0
2048,H3,en,A6_auto_hybrid,archive_report-h3-en-1,1,1,1,1,71,1
2048,H4,en,A6_auto_hybrid,archive_report-h4-en-1,1,1,1,1,71,1
2048,H5,pt,A6_auto_hybrid,archive_report-h5-pt-1,1,1,1,1,71,1
2048,H5,es,A6_auto_hybrid,archive_report-h5-es-1,1,1,1,1,71,1
2048,H5,fr,A6_auto_hybrid,archive_report-h5-fr-1,1,1,1,1,71,1
2048,H0,en,A6_auto_hybrid,purge_archive-h0-en-1,1,1,1,1,71,1
2048,H1,en,A6_auto_hybrid,purge_archive-h1-en-1,1,1,1,1,71,1
2048,H2,en,A6_auto_hybrid,purge_archive-h2-en-1,1,1,1,1,71,1
2048,H3,en,A6_auto_hybrid,purge_archive-h3-en-1,1,1,1,1,71,1
2048,H4,en,A6_auto_hybrid,purge_archive-h4-en-1,1,1,1,1,71,1
2048,H5,pt,A6_auto_hybrid,purge_archive-h5-pt-1,1,1,1,1,71,1
2048,H5,es,A6_auto_hybrid,purge_archive-h5-es-1,1,1,1,1,71,1
2048,H5,fr,A6_auto_hybrid,purge_archive-h5-fr-1,1,1,1,1,71,1
8192,H0,en,A2_keywords_synonyms,search_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,search_user-h1-en-1,1,1,1,1,11,1
8192,H2,en,A2_keywords_synonyms,search_user-h2-en-1,185,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,search_user-h3-en-1,1,1,1,1,11,1
8192,H4,en,A2_keywords_synonyms,search_user-h4-en-1,623,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,search_user-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,search_user-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,search_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,get_user-h0-en-1,7,1,0,0,11,0
8192,H1,en,A2_keywords_synonyms,get_user-h1-en-1,7,1,0,0,11,0
8192,H2,en,A2_keywords_synonyms,get_user-h2-en-1,171,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,get_user-h3-en-1,4853,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,get_user-h4-en-1,3505,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,get_user-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,get_user-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,get_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,validate_user-h0-en-1,10,1,0,0,11,0
8192,H1,en,A2_keywords_synonyms,validate_user-h1-en-1,109,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,validate_user-h2-en-1,8077,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,validate_user-h3-en-1,128,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,validate_user-h4-en-1,129,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,validate_user-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,validate_user-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,validate_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,update_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,update_user-h1-en-1,36,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,update_user-h2-en-1,7936,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,update_user-h3-en-1,190,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,update_user-h4-en-1,492,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,update_user-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,update_user-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,update_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,notify_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,notify_user-h1-en-1,1,1,1,1,11,1
8192,H2,en,A2_keywords_synonyms,notify_user-h2-en-1,625,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,notify_user-h3-en-1,5195,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,notify_user-h4-en-1,4912,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,notify_user-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,notify_user-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,notify_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,delete_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,delete_user-h1-en-1,34,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,delete_user-h2-en-1,2428,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,delete_user-h3-en-1,1851,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,delete_user-h4-en-1,2801,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,delete_user-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,delete_user-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,delete_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,search_document-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,search_document-h1-en-1,76,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,search_document-h2-en-1,76,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,search_document-h3-en-1,347,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,search_document-h4-en-1,1,1,1,1,11,1
8192,H5,pt,A2_keywords_synonyms,search_document-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,search_document-h5-es-1,10,1,0,0,11,0
8192,H5,fr,A2_keywords_synonyms,search_document-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,read_document-h0-en-1,1106,0,0,0,11,0
8192,H1,en,A2_keywords_synonyms,read_document-h1-en-1,231,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,read_document-h2-en-1,46,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,read_document-h3-en-1,5880,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,read_document-h4-en-1,13,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,read_document-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,read_document-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,read_document-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,extract_metadata-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,extract_metadata-h1-en-1,1,1,1,1,11,1
8192,H2,en,A2_keywords_synonyms,extract_metadata-h2-en-1,326,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,extract_metadata-h3-en-1,728,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,extract_metadata-h4-en-1,1249,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,extract_metadata-h5-pt-1,57,0,0,0,11,0
8192,H5,es,A2_keywords_synonyms,extract_metadata-h5-es-1,57,0,0,0,11,0
8192,H5,fr,A2_keywords_synonyms,extract_metadata-h5-fr-1,57,0,0,0,11,0
8192,H0,en,A2_keywords_synonyms,update_document-h0-en-1,13,0,0,0,11,0
8192,H1,en,A2_keywords_synonyms,update_document-h1-en-1,7887,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,update_document-h2-en-1,7925,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,update_document-h3-en-1,7887,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,update_document-h4-en-1,512,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,update_document-h5-pt-1,9,1,0,0,11,0
8192,H5,es,A2_keywords_synonyms,update_document-h5-es-1,9,1,0,0,11,0
8192,H5,fr,A2_keywords_synonyms,update_document-h5-fr-1,9,1,0,0,11,0
8192,H0,en,A2_keywords_synonyms,export_document-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,export_document-h1-en-1,1,1,1,1,11,1
8192,H2,en,A2_keywords_synonyms,export_document-h2-en-1,3,1,1,1,11,0
8192,H3,en,A2_keywords_synonyms,export_document-h3-en-1,837,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,export_document-h4-en-1,13,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,export_document-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,export_document-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,export_document-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,search_repository-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,search_repository-h1-en-1,6,1,0,0,11,0
8192,H2,en,A2_keywords_synonyms,search_repository-h2-en-1,23,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,search_repository-h3-en-1,6,1,0,0,11,0
8192,H4,en,A2_keywords_synonyms,search_repository-h4-en-1,3,1,1,1,11,0
8192,H5,pt,A2_keywords_synonyms,search_repository-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,search_repository-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,search_repository-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,get_repository-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,get_repository-h1-en-1,125,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,get_repository-h2-en-1,1,1,1,1,11,1
8192,H3,en,A2_keywords_synonyms,get_repository-h3-en-1,3725,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,get_repository-h4-en-1,27,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,get_repository-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,get_repository-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,get_repository-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,create_issue-h0-en-1,19,0,0,0,11,0
8192,H1,en,A2_keywords_synonyms,create_issue-h1-en-1,14,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,create_issue-h2-en-1,272,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,create_issue-h3-en-1,15,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,create_issue-h4-en-1,20,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,create_issue-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,create_issue-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,create_issue-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,update_issue-h0-en-1,8,1,0,0,11,0
8192,H1,en,A2_keywords_synonyms,update_issue-h1-en-1,12,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,update_issue-h2-en-1,308,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,update_issue-h3-en-1,1,1,1,1,11,1
8192,H4,en,A2_keywords_synonyms,update_issue-h4-en-1,610,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,update_issue-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,update_issue-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,update_issue-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,create_report-h0-en-1,15,0,0,0,11,0
8192,H1,en,A2_keywords_synonyms,create_report-h1-en-1,11,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,create_report-h2-en-1,52,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,create_report-h3-en-1,240,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,create_report-h4-en-1,1,1,1,1,11,1
8192,H5,pt,A2_keywords_synonyms,create_report-h5-pt-1,1,1,1,1,11,1
8192,H5,es,A2_keywords_synonyms,create_report-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,create_report-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,archive_report-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,archive_report-h1-en-1,334,0,0,0,11,0
8192,H2,en,A2_keywords_synonyms,archive_report-h2-en-1,7,1,0,0,11,0
8192,H3,en,A2_keywords_synonyms,archive_report-h3-en-1,1,1,1,1,11,1
8192,H4,en,A2_keywords_synonyms,archive_report-h4-en-1,11,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,archive_report-h5-pt-1,7,1,0,0,11,0
8192,H5,es,A2_keywords_synonyms,archive_report-h5-es-1,1,1,1,1,11,1
8192,H5,fr,A2_keywords_synonyms,archive_report-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A2_keywords_synonyms,purge_archive-h0-en-1,1,1,1,1,11,1
8192,H1,en,A2_keywords_synonyms,purge_archive-h1-en-1,1,1,1,1,11,1
8192,H2,en,A2_keywords_synonyms,purge_archive-h2-en-1,294,0,0,0,11,0
8192,H3,en,A2_keywords_synonyms,purge_archive-h3-en-1,29,0,0,0,11,0
8192,H4,en,A2_keywords_synonyms,purge_archive-h4-en-1,29,0,0,0,11,0
8192,H5,pt,A2_keywords_synonyms,purge_archive-h5-pt-1,29,0,0,0,11,0
8192,H5,es,A2_keywords_synonyms,purge_archive-h5-es-1,29,0,0,0,11,0
8192,H5,fr,A2_keywords_synonyms,purge_archive-h5-fr-1,29,0,0,0,11,0
8192,H0,en,A5_embedding,search_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,search_user-h1-en-1,1,1,1,1,11,1
8192,H2,en,A5_embedding,search_user-h2-en-1,1,1,1,1,11,1
8192,H3,en,A5_embedding,search_user-h3-en-1,1,1,1,1,11,1
8192,H4,en,A5_embedding,search_user-h4-en-1,733,0,0,0,11,0
8192,H5,pt,A5_embedding,search_user-h5-pt-1,21,0,0,0,11,0
8192,H5,es,A5_embedding,search_user-h5-es-1,7,1,0,0,11,0
8192,H5,fr,A5_embedding,search_user-h5-fr-1,1,1,1,1,11,1
8192,H0,en,A5_embedding,get_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,get_user-h1-en-1,320,0,0,0,11,0
8192,H2,en,A5_embedding,get_user-h2-en-1,247,0,0,0,11,0
8192,H3,en,A5_embedding,get_user-h3-en-1,3042,0,0,0,11,0
8192,H4,en,A5_embedding,get_user-h4-en-1,117,0,0,0,11,0
8192,H5,pt,A5_embedding,get_user-h5-pt-1,2126,0,0,0,11,0
8192,H5,es,A5_embedding,get_user-h5-es-1,1949,0,0,0,11,0
8192,H5,fr,A5_embedding,get_user-h5-fr-1,577,0,0,0,11,0
8192,H0,en,A5_embedding,validate_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,validate_user-h1-en-1,15,0,0,0,11,0
8192,H2,en,A5_embedding,validate_user-h2-en-1,104,0,0,0,11,0
8192,H3,en,A5_embedding,validate_user-h3-en-1,42,0,0,0,11,0
8192,H4,en,A5_embedding,validate_user-h4-en-1,6207,0,0,0,11,0
8192,H5,pt,A5_embedding,validate_user-h5-pt-1,2246,0,0,0,11,0
8192,H5,es,A5_embedding,validate_user-h5-es-1,1760,0,0,0,11,0
8192,H5,fr,A5_embedding,validate_user-h5-fr-1,2562,0,0,0,11,0
8192,H0,en,A5_embedding,update_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,update_user-h1-en-1,3,1,1,1,11,0
8192,H2,en,A5_embedding,update_user-h2-en-1,154,0,0,0,11,0
8192,H3,en,A5_embedding,update_user-h3-en-1,3857,0,0,0,11,0
8192,H4,en,A5_embedding,update_user-h4-en-1,190,0,0,0,11,0
8192,H5,pt,A5_embedding,update_user-h5-pt-1,6611,0,0,0,11,0
8192,H5,es,A5_embedding,update_user-h5-es-1,3795,0,0,0,11,0
8192,H5,fr,A5_embedding,update_user-h5-fr-1,6074,0,0,0,11,0
8192,H0,en,A5_embedding,notify_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,notify_user-h1-en-1,1,1,1,1,11,1
8192,H2,en,A5_embedding,notify_user-h2-en-1,283,0,0,0,11,0
8192,H3,en,A5_embedding,notify_user-h3-en-1,27,0,0,0,11,0
8192,H4,en,A5_embedding,notify_user-h4-en-1,35,0,0,0,11,0
8192,H5,pt,A5_embedding,notify_user-h5-pt-1,4114,0,0,0,11,0
8192,H5,es,A5_embedding,notify_user-h5-es-1,3561,0,0,0,11,0
8192,H5,fr,A5_embedding,notify_user-h5-fr-1,823,0,0,0,11,0
8192,H0,en,A5_embedding,delete_user-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,delete_user-h1-en-1,15,0,0,0,11,0
8192,H2,en,A5_embedding,delete_user-h2-en-1,210,0,0,0,11,0
8192,H3,en,A5_embedding,delete_user-h3-en-1,4665,0,0,0,11,0
8192,H4,en,A5_embedding,delete_user-h4-en-1,1219,0,0,0,11,0
8192,H5,pt,A5_embedding,delete_user-h5-pt-1,7823,0,0,0,11,0
8192,H5,es,A5_embedding,delete_user-h5-es-1,7919,0,0,0,11,0
8192,H5,fr,A5_embedding,delete_user-h5-fr-1,5362,0,0,0,11,0
8192,H0,en,A5_embedding,search_document-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,search_document-h1-en-1,962,0,0,0,11,0
8192,H2,en,A5_embedding,search_document-h2-en-1,824,0,0,0,11,0
8192,H3,en,A5_embedding,search_document-h3-en-1,3037,0,0,0,11,0
8192,H4,en,A5_embedding,search_document-h4-en-1,18,0,0,0,11,0
8192,H5,pt,A5_embedding,search_document-h5-pt-1,121,0,0,0,11,0
8192,H5,es,A5_embedding,search_document-h5-es-1,321,0,0,0,11,0
8192,H5,fr,A5_embedding,search_document-h5-fr-1,228,0,0,0,11,0
8192,H0,en,A5_embedding,read_document-h0-en-1,508,0,0,0,11,0
8192,H1,en,A5_embedding,read_document-h1-en-1,1474,0,0,0,11,0
8192,H2,en,A5_embedding,read_document-h2-en-1,3298,0,0,0,11,0
8192,H3,en,A5_embedding,read_document-h3-en-1,4423,0,0,0,11,0
8192,H4,en,A5_embedding,read_document-h4-en-1,3685,0,0,0,11,0
8192,H5,pt,A5_embedding,read_document-h5-pt-1,1468,0,0,0,11,0
8192,H5,es,A5_embedding,read_document-h5-es-1,2171,0,0,0,11,0
8192,H5,fr,A5_embedding,read_document-h5-fr-1,1637,0,0,0,11,0
8192,H0,en,A5_embedding,extract_metadata-h0-en-1,160,0,0,0,11,0
8192,H1,en,A5_embedding,extract_metadata-h1-en-1,16,0,0,0,11,0
8192,H2,en,A5_embedding,extract_metadata-h2-en-1,54,0,0,0,11,0
8192,H3,en,A5_embedding,extract_metadata-h3-en-1,195,0,0,0,11,0
8192,H4,en,A5_embedding,extract_metadata-h4-en-1,5214,0,0,0,11,0
8192,H5,pt,A5_embedding,extract_metadata-h5-pt-1,3703,0,0,0,11,0
8192,H5,es,A5_embedding,extract_metadata-h5-es-1,3027,0,0,0,11,0
8192,H5,fr,A5_embedding,extract_metadata-h5-fr-1,3002,0,0,0,11,0
8192,H0,en,A5_embedding,update_document-h0-en-1,6,1,0,0,11,0
8192,H1,en,A5_embedding,update_document-h1-en-1,3538,0,0,0,11,0
8192,H2,en,A5_embedding,update_document-h2-en-1,4442,0,0,0,11,0
8192,H3,en,A5_embedding,update_document-h3-en-1,275,0,0,0,11,0
8192,H4,en,A5_embedding,update_document-h4-en-1,402,0,0,0,11,0
8192,H5,pt,A5_embedding,update_document-h5-pt-1,7863,0,0,0,11,0
8192,H5,es,A5_embedding,update_document-h5-es-1,7924,0,0,0,11,0
8192,H5,fr,A5_embedding,update_document-h5-fr-1,8133,0,0,0,11,0
8192,H0,en,A5_embedding,export_document-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,export_document-h1-en-1,1,1,1,1,11,1
8192,H2,en,A5_embedding,export_document-h2-en-1,4,1,0,1,11,0
8192,H3,en,A5_embedding,export_document-h3-en-1,19,0,0,0,11,0
8192,H4,en,A5_embedding,export_document-h4-en-1,703,0,0,0,11,0
8192,H5,pt,A5_embedding,export_document-h5-pt-1,25,0,0,0,11,0
8192,H5,es,A5_embedding,export_document-h5-es-1,40,0,0,0,11,0
8192,H5,fr,A5_embedding,export_document-h5-fr-1,29,0,0,0,11,0
8192,H0,en,A5_embedding,search_repository-h0-en-1,1,1,1,1,11,1
8192,H1,en,A5_embedding,search_repository-h1-en-1,31,0,0,0,11,0
8192,H2,en,A5_embedding,search_repository-h2-en-1,111,0,0,0,11,0
8192,H3,en,A5_embedding,search_repository-h3-en-1,7,1,0,0,11,0
8192,H4,en,A5_embedding,search_repository-h4-en-1,1,1,1,1,11,1
