stage,split,dataset,example_id,policy,root_method,successor_method,root_channel,successor_channel,K_root,K_total,search_cost,search_comparisons,token_span_operations,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta,root_R_E,root_P_E,root_C_E,root_K_over_N
root,test,musique,4hop2__103790_39078_8987_8529,exact,exact,,exact,,2,2,84,84,112602,84,6,2,0,0.0,0.0,0,0.023809523809523808,0.3333333333333333,0.9761904761904762,0.0,,,,
root,test,musique,4hop2__103790_39078_8987_8529,bm25,bm25,,bm25,,2,2,84,84,112602,84,6,2,0,0.0,0.0,0,0.023809523809523808,0.3333333333333333,0.9761904761904762,0.0,,,,
root,test,musique,4hop2__103790_39078_8987_8529,approx,approx,,approx,,2,2,84,84,112602,84,6,2,0,0.0,0.0,0,0.023809523809523808,0.3333333333333333,0.9761904761904762,0.0,,,,
root,test,musique,4hop2__103790_39078_8987_8529,hybrid,hybrid,,hybrid,,2,2,84,84,112602,84,6,2,0,0.0,0.0,0,0.023809523809523808,0.3333333333333333,0.9761904761904762,0.0,,,,
root,test,musique,4hop2__105527_14670_8987_8529,gist,gist,,gist,,2,2,72,72,0,72,8,2,0,0.0,0.0,0,0.027777777777777776,0.25,0.9722222222222222,0.0,,,,
root,test,musique,4hop2__105527_14670_8987_8529,exact,exact,,exact,,2,2,72,72,130302,72,8,2,0,0.0,0.0,0,0.027777777777777776,0.25,0.9722222222222222,0.0,,,,
root,test,musique,4hop2__105527_14670_8987_8529,bm25,bm25,,bm25,,2,2,72,72,130302,72,8,2,0,0.0,0.0,0,0.027777777777777776,0.25,0.9722222222222222,0.0,,,,
root,test,musique,4hop2__105527_14670_8987_8529,approx,approx,,approx,,2,2,72,72,130302,72,8,2,0,0.0,0.0,0,0.027777777777777776,0.25,0.9722222222222222,0.0,,,,
root,test,musique,4hop2__105527_14670_8987_8529,hybrid,hybrid,,hybrid,,2,2,72,72,130302,72,8,2,0,0.0,0.0,0,0.027777777777777776,0.25,0.9722222222222222,0.0,,,,
root,validation,musique,4hop2__105527_14670_8987_8974,gist,gist,,gist,,2,2,67,67,0,67,7,2,0,0.0,0.0,0,0.029850746268656716,0.2857142857142857,0.9701492537313433,0.0,,,,
root,validation,musique,4hop2__105527_14670_8987_8974,exact,exact,,exact,,2,2,67,67,93984,67,7,2,1,0.14285714285714285,0.5,0,0.029850746268656716,0.2857142857142857,0.9701492537313433,4.785714285714286,,,,
root,validation,musique,4hop2__105527_14670_8987_8974,bm25,bm25,,bm25,,2,2,67,67,93984,67,7,2,0,0.0,0.0,0,0.029850746268656716,0.2857142857142857,0.9701492537313433,0.0,,,,
root,validation,musique,4hop2__105527_14670_8987_8974,approx,approx,,approx,,2,2,67,67,93984,67,7,2,1,0.14285714285714285,0.5,0,0.029850746268656716,0.2857142857142857,0.9701492537313433,4.785714285714286,,,,
root,validation,musique,4hop2__105527_14670_8987_8974,hybrid,hybrid,,hybrid,,2,2,67,67,93984,67,7,2,1,0.14285714285714285,0.5,0,0.029850746268656716,0.2857142857142857,0.9701492537313433,4.785714285714286,,,,
root,validation,musique,4hop2__161324_14670_8987_8974,gist,gist,,gist,,2,2,98,98,0,98,14,2,0,0.0,0.0,0,0.02040816326530612,0.14285714285714285,0.9795918367346939,0.0,,,,
root,validation,musique,4hop2__161324_14670_8987_8974,exact,exact,,exact,,2,2,98,98,131166,98,14,2,0,0.0,0.0,0,0.02040816326530612,0.14285714285714285,0.9795918367346939,0.0,,,,
root,validation,musique,4hop2__161324_14670_8987_8974,bm25,bm25,,bm25,,2,2,98,98,131166,98,14,2,0,0.0,0.0,0,0.02040816326530612,0.14285714285714285,0.9795918367346939,0.0,,,,
root,validation,musique,4hop2__161324_14670_8987_8974,approx,approx,,approx,,2,2,98,98,131166,98,14,2,0,0.0,0.0,0,0.02040816326530612,0.14285714285714285,0.9795918367346939,0.0,,,,
root,validation,musique,4hop2__161324_14670_8987_8974,hybrid,hybrid,,hybrid,,2,2,98,98,131166,98,14,2,0,0.0,0.0,0,0.02040816326530612,0.14285714285714285,0.9795918367346939,0.0,,,,
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,180,180,0,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,180,180,120960,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,180,180,120960,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,180,180,120960,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,180,180,37800,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,180,180,37800,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,180,180,37800,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,180,180,37800,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5a8cefc155429941ae14df55,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,180,180,158760,60,5,4,0,0.0,0.0,0,0.06666666666666667,0.8,0.9333333333333333,0.0,0.0,0.0,0,0.03333333333333333
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,195,195,0,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,195,195,131904,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,195,195,131904,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,195,195,131904,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,195,195,49464,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,195,195,49464,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,195,195,49464,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,195,195,49464,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ac4f8705542995c82c4ad8d,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,195,195,181368,65,5,4,0,0.0,0.0,0,0.06153846153846154,0.8,0.9384615384615385,0.0,0.0,0.0,0,0.03076923076923077
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,129,129,0,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,129,129,86592,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,129,129,86592,43,6,4,1,0.16666666666666666,0.25,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,1.7916666666666665,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,129,129,86592,43,6,4,1,0.16666666666666666,0.25,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,1.7916666666666665,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,129,129,10824,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,129,129,10824,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,129,129,97416,43,6,4,1,0.16666666666666666,0.25,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,1.7916666666666665,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,129,129,97416,43,6,4,1,0.16666666666666666,0.25,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,1.7916666666666665,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,129,129,10824,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,129,129,10824,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5ae4be5c5542995ad6573e3a,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,129,129,97416,43,6,4,0,0.0,0.0,0,0.09302325581395349,0.6666666666666666,0.9069767441860466,0.0,0.0,0.0,0,0.046511627906976744
root_successor,validation,hotpotqa,5abcd77755429965836004ce,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,183,183,0,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,183,183,124608,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,183,183,124608,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,183,183,124608,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,183,183,54516,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,183,183,54516,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,183,183,169389,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,183,183,169389,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,183,183,169389,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,183,183,54516,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,183,183,54516,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5abcd77755429965836004ce,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,183,183,179124,61,4,4,0,0.0,0.0,0,0.06557377049180328,1.0,0.9344262295081968,0.0,0.0,0.0,0,0.03278688524590164
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,138,138,0,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,138,138,93312,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,138,138,93312,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,138,138,93312,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,138,138,18954,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,138,138,112266,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,hotpotqa,5ae0d5335542990adbacf674,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,138,138,112266,46,4,4,0,0.0,0.0,0,0.08695652173913043,1.0,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
