address_layers,attention_entropy,condition,consumer_layer_count,consumer_layer_fraction,consumer_layers,cross_shard_interval_count,dataset,detail_kv_layers,evidence_attention_mass,example_id,geometry,gold_first_token_probability,gold_first_token_rank,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,interval_resolution_seconds,logical_gather_seconds,logical_h2d_seconds,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,position_mode,profile,query_position_offset,radius,residual_divergence_by_layer,residual_divergence_final,residual_divergence_mean,routing_layers,source_tokens,teacher_forced_seconds
[27],2.024369776248932,full_selected_record__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4864850528538227,4hop2__103790_14670_8987_8974,full_selected_record,9.010108624352142e-05,46,0.1639094352722168,-5.274572849273682,-52.7457275390625,0.0,0.03281859983690083,0.020410600351169705,512,0.5121036381460726,16777216.0,4096,0.025618577681598254,corrected,even_8,2784,,"[0.0003425478935241699, 0.002606332302093506, 0.0070410966873168945, 0.00571441650390625, 0.010370850563049316, 0.00925058126449585, 0.006902813911437988, 0.009244263172149658, 0.013770461082458496, 0.011813998222351074, 0.015210568904876709, 0.011224746704101562, 0.012441754341125488, 0.011578857898712158, 0.008137226104736328, 0.01187509298324585, 0.011233508586883545, 0.010665059089660645, 0.011359453201293945, 0.01272350549697876, 0.009582996368408203, 0.007283329963684082, 0.0062236785888671875, 0.006479322910308838, 0.005469799041748047, 0.004587709903717041, 0.004862308502197266, 0.015520274639129639]",0.015520274639129639,0.009054162672587804,[27],2784,0.37029169988818467
[27],1.537374700818743,whole_parent__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5151336795783469,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.09116782248020172,3,0.8352775573730469,-2.3950533866882324,-2.3950533866882324,0.0,0.046215600334107876,0.022689000703394413,128,0.5498424773769719,14680064.0,3584,0.0347087975325329,corrected,all,1560,,"[0.00153428316116333, 0.0030280351638793945, 0.008243978023529053, 0.011108696460723877, 0.009875237941741943, 0.011682748794555664, 0.017329037189483643, 0.015395045280456543, 0.022305190563201904, 0.026918470859527588, 0.026374876499176025, 0.03198683261871338, 0.029041945934295654, 0.031006574630737305, 0.02943885326385498, 0.03240787982940674, 0.033336639404296875, 0.03917962312698364, 0.0356065034866333, 0.03050929307937622, 0.028471708297729492, 0.02654123306274414, 0.023025870323181152, 0.019894063472747803, 0.015476763248443604, 0.01397407054901123, 0.013000845909118652, 0.029386520385742188]",0.029386520385742188,0.02200288644858769,[27],1560,0.5427538000512868
[27],1.8548056681950886,whole_parent__last_24,24,0.8571428571428571,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.31156470254063606,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.0510169118642807,3,0.2547328472137451,-2.975598096847534,-2.975598096847534,0.0,0.04288750025443733,0.01909149973653257,128,0.34670254463950795,12582912.0,3072,0.03513783899446329,corrected,last_24,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0025485754013061523, 0.005182862281799316, 0.013561904430389404, 0.016620278358459473, 0.026037275791168213, 0.025882303714752197, 0.021187245845794678, 0.02150559425354004, 0.021110355854034424, 0.021721720695495605, 0.02181851863861084, 0.02367699146270752, 0.02631765604019165, 0.03160274028778076, 0.028358757495880127, 0.026256203651428223, 0.025187134742736816, 0.020400166511535645, 0.017647266387939453, 0.01556164026260376, 0.013538002967834473, 0.012395679950714111, 0.01226806640625, 0.029810845851898193]",0.029810845851898193,0.017149942261832102,[27],1560,0.4840673999860883
[27],1.8854737102985382,whole_parent__last_20,20,0.7142857142857143,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.31095251590013506,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.0642896294593811,3,0.4859738349914551,-2.744357109069824,-2.744357109069824,0.0,0.026823099702596664,0.01310869981534779,128,0.34810533449053765,10485760.0,2560,0.03715281672775746,corrected,last_20,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.004305541515350342, 0.008333384990692139, 0.007980823516845703, 0.008855819702148438, 0.009242713451385498, 0.011340618133544922, 0.012736380100250244, 0.014049410820007324, 0.016558289527893066, 0.020119011402130127, 0.019790232181549072, 0.019025444984436035, 0.01797562837600708, 0.01426011323928833, 0.013064980506896973, 0.011363387107849121, 0.009909868240356445, 0.00917750597000122, 0.009775757789611816, 0.02616596221923828]",0.02616596221923828,0.00942971876689366,[27],1560,0.4162177999969572
[27],1.8908948078751564,whole_parent__last_16,16,0.5714285714285714,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.33308948390185833,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.030453598126769066,3,-0.26122021675109863,-3.491551160812378,-3.491551160812378,0.0,0.02262179972603917,0.010551500134170055,128,0.36709766648709774,8388608.0,2048,0.034008180955424905,corrected,last_16,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0013063549995422363, 0.002773463726043701, 0.003668665885925293, 0.0057953596115112305, 0.006993889808654785, 0.012277483940124512, 0.011803030967712402, 0.010786771774291992, 0.010516881942749023, 0.008525431156158447, 0.00834190845489502, 0.007130742073059082, 0.006612956523895264, 0.005648136138916016, 0.006064116954803467, 0.01814889907836914]",0.01814889907836914,0.004514136484691075,[27],1560,0.371913299895823
[27],1.8436580300331116,whole_parent__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3463831746152469,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.033602505922317505,3,-0.16282367706298828,-3.3931546211242676,-3.3931546211242676,0.0,0.019301699940115213,0.009190900484099984,128,0.3772063744919641,7340032.0,1792,0.030823199344532832,corrected,last_14,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0019637346267700195, 0.003990292549133301, 0.005115151405334473, 0.010544776916503906, 0.010994791984558105, 0.009697794914245605, 0.009793519973754883, 0.007578790187835693, 0.007485568523406982, 0.006147146224975586, 0.0061064958572387695, 0.005110025405883789, 0.005663394927978516, 0.01886892318725586]",0.01886892318725586,0.0038950847727911814,[27],1560,0.3568885999266058
[27],1.7585638364156086,whole_parent__last_12,12,0.42857142857142855,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.36573444058497745,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.04370415210723877,3,0.10001873970031738,-3.130312204360962,-3.130312204360962,0.0,0.01256139948964119,0.00609769974835217,128,0.39190735667943954,6291456.0,1536,0.02617292044063409,corrected,last_12,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 0.001678168773651123, 0.006142377853393555, 0.007221102714538574, 0.0069945454597473145, 0.006821274757385254, 0.005349457263946533, 0.005782186985015869, 0.004884481430053711, 0.005053222179412842, 0.004298985004425049, 0.004897415637969971, 0.01486891508102417]",0.01486891508102417,0.0026426464319229126,[27],1560,0.2876023000571877
[27],1.5872055292129517,whole_parent__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.41242676228284836,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.0435786210000515,3,0.09714221954345703,-3.1331887245178223,-3.1331887245178223,0.0,0.013946499908342957,0.006652300013229251,128,0.43390512093901634,4194304.0,1024,0.02147835586220026,corrected,last_8,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0010219216346740723, 0.001193702220916748, 0.0017199516296386719, 0.0017096996307373047, 0.00220412015914917, 0.0023127198219299316, 0.003042459487915039, 0.008440375328063965]",0.008440375328063965,0.0007731105600084577,[27],1560,0.35228989995084703
[27],1.5603180229663849,whole_parent__last_4,4,0.14285714285714285,"[24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.42090653628110886,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.04333014041185379,3,0.09142422676086426,-3.138906717300415,-3.138906717300415,0.0,0.005634099943563342,0.002542299684137106,128,0.43813756853342056,2097152.0,512,0.01723104529082775,corrected,last_4,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 2.384185791015625e-07, 0.0, 0.0010263919830322266, 0.0018393397331237793, 0.00240933895111084, 0.005920231342315674]",0.005920231342315674,0.0003999173641204834,[27],1560,0.2882758998312056
[27],1.057706356048584,whole_parent__last_1,1,0.03571428571428571,[27],0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4416179060935974,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.044176697731018066,3,0.11077308654785156,-3.1195578575134277,-3.1195578575134277,0.0,0.0012956000864505768,0.0005542000290006399,128,0.4448483884334564,524288.0,128,0.0032304972410202026,corrected,last_1,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 2.384185791015625e-07, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 2.980232238769531e-07, 0.0008881092071533203]",0.0008881092071533203,3.182462283543178e-05,[27],1560,0.264412600081414
[27],1.9095452427864075,whole_parent__early_4,4,0.14285714285714285,"[0, 1, 2, 3]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.17298897821456194,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,7.772958277030284e-09,91592,-15.442284107208252,-18.67261505126953,-18.67261505126953,0.0,0.006307299714535475,0.003262100275605917,128,0.23735124990344048,2097152.0,512,0.06436226982623339,corrected,early_4,1560,,"[0.00153428316116333, 0.0030280351638793945, 0.008243978023529053, 0.011108696460723877, 0.0798187255859375, 0.20886379480361938, 0.2422693967819214, 0.2704864740371704, 0.3460225462913513, 0.39958828687667847, 0.4081372022628784, 0.41385674476623535, 0.4133790135383606, 0.44419020414352417, 0.45766615867614746, 0.6129513382911682, 0.6319819688796997, 0.6150360703468323, 0.656022310256958, 0.5946391820907593, 0.643214225769043, 0.7168358564376831, 0.7102228403091431, 0.7465657591819763, 0.7301918268203735, 0.7231751680374146, 0.7365186810493469, 0.8760949373245239]",0.8760949373245239,0.45363013233457294,[27],1560,0.2650792000349611
[27],2.136474132537842,whole_parent__middle_4,4,0.14285714285714285,"[12, 13, 14, 15]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.27109544724226,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.027213677763938904,3,-0.3737046718597412,-3.6040356159210205,-3.6040356159210205,0.0,0.0037228998262435198,0.001795999938622117,128,0.32356497645378113,2097152.0,512,0.05246952176094055,corrected,middle_4,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0013063549995422363, 0.002773463726043701, 0.003668665885925293, 0.0057953596115112305, 0.005722701549530029, 0.0063626766204833984, 0.005342841148376465, 0.004658043384552002, 0.004398822784423828, 0.0039560794830322266, 0.00358659029006958, 0.0031855106353759766, 0.002784252166748047, 0.0024889111518859863, 0.0024536848068237305, 0.005240917205810547]",0.005240917205810547,0.002275950142315456,[27],1560,0.21908700000494719
[27],1.775078147649765,whole_parent__even_4,4,0.14285714285714285,"[0, 9, 18, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.26328225806355476,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.06290402263402939,2,0.4641857147216797,-2.7661452293395996,-2.7661452293395996,0.0,0.005685299634933472,0.0025905997026711702,128,0.30565219186246395,2097152.0,512,0.04236992169171572,corrected,even_4,1560,,"[0.00153428316116333, 0.0020592212677001953, 0.005912482738494873, 0.010046899318695068, 0.007485151290893555, 0.007634282112121582, 0.007518351078033447, 0.00662386417388916, 0.007713019847869873, 0.009730696678161621, 0.007488667964935303, 0.009303629398345947, 0.009361624717712402, 0.011214375495910645, 0.011068761348724365, 0.011998236179351807, 0.012441575527191162, 0.01528245210647583, 0.014194488525390625, 0.01361626386642456, 0.01318138837814331, 0.011870861053466797, 0.012155413627624512, 0.010925650596618652, 0.00897759199142456, 0.0071909427642822266, 0.006846070289611816, 0.016418814659118652]",0.016418814659118652,0.00963553786277771,[27],1560,0.24824320012703538
[27],1.7030456215143204,whole_parent__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.31860450096428394,0008d48808a011ebbd78ac1f6bf848b6,whole_parent,0.10298658162355423,2,0.9571743011474609,-2.2731566429138184,-2.2731566429138184,0.0,0.020363199757412076,0.010545600205659866,128,0.34972382616251707,4194304.0,1024,0.03111932333558798,corrected,even_8,1560,,"[0.00153428316116333, 0.0020592212677001953, 0.005912482738494873, 0.010046899318695068, 0.010103821754455566, 0.00963503122329712, 0.00838625431060791, 0.007602214813232422, 0.013276100158691406, 0.015066981315612793, 0.010969877243041992, 0.010780394077301025, 0.011052250862121582, 0.01223832368850708, 0.011091351509094238, 0.013760685920715332, 0.011919379234313965, 0.012402892112731934, 0.009315848350524902, 0.009241044521331787, 0.009364902973175049, 0.00873023271560669, 0.008181512355804443, 0.008181273937225342, 0.006786823272705078, 0.005493581295013428, 0.005249381065368652, 0.01334911584854126]",0.01334911584854126,0.00934757718018123,[27],1560,0.4355855998583138
[27],1.4282107544796807,exact_core__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",56.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5360286986189229,0008d48808a011ebbd78ac1f6bf848b6,exact_core,0.09297595173120499,3,0.8549165725708008,-2.3754143714904785,-2.3754143714904785,0.00626650033518672,0.008672399446368217,0.035575900226831436,48,0.5360286986189229,5505024.0,1344,0.0,corrected,all,1560,0,"[0.00038814544677734375, 0.000742793083190918, 0.002857387065887451, 0.0050681233406066895, 0.0040659308433532715, 0.004662871360778809, 0.005540728569030762, 0.005702495574951172, 0.006601452827453613, 0.00789731740951538, 0.007470607757568359, 0.008096516132354736, 0.008311152458190918, 0.009456038475036621, 0.00857079029083252, 0.010516047477722168, 0.010268151760101318, 0.011989414691925049, 0.012601613998413086, 0.011588335037231445, 0.011556088924407959, 0.01096278429031372, 0.009266257286071777, 0.008060753345489502, 0.006788313388824463, 0.006605207920074463, 0.007216036319732666, 0.01688826084136963]",0.01688826084136963,0.007847843425614493,[27],1560,0.4852261000778526
[27],1.4598147102764674,expanded_window__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",56.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5298130814252155,0008d48808a011ebbd78ac1f6bf848b6,expanded_window,0.1526567041873932,2,1.3507673740386963,-1.879563570022583,-1.879563570022583,0.008280000183731318,0.010962198954075575,0.04763190075755119,56,0.5373103944584727,6422528.0,1568,0.0074973081105521745,corrected,all,1560,2,"[0.0004614591598510742, 0.0009393692016601562, 0.003457784652709961, 0.006128072738647461, 0.0052291154861450195, 0.005745649337768555, 0.0066512227058410645, 0.0063623785972595215, 0.007728636264801025, 0.01074904203414917, 0.010050475597381592, 0.01125413179397583, 0.011516153812408447, 0.013287067413330078, 0.012368381023406982, 0.014766275882720947, 0.014959335327148438, 0.018087029457092285, 0.018953919410705566, 0.0162542462348938, 0.015870630741119385, 0.01454317569732666, 0.012580037117004395, 0.01146841049194336, 0.009359180927276611, 0.009321391582489014, 0.00970160961151123, 0.021779179573059082]",0.021779179573059082,0.010699048638343811,[27],1560,0.5734537001699209
[27],1.537374700818743,full_selected_record__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5151336795783469,0008d48808a011ebbd78ac1f6bf848b6,full_selected_record,0.09116782248020172,3,0.8352775573730469,-2.3950533866882324,-2.3950533866882324,0.0,0.045468800235539675,0.02181450044736266,128,0.5498424773769719,14680064.0,3584,0.0347087975325329,corrected,all,1560,,"[0.00153428316116333, 0.0030280351638793945, 0.008243978023529053, 0.011108696460723877, 0.009875237941741943, 0.011682748794555664, 0.017329037189483643, 0.015395045280456543, 0.022305190563201904, 0.026918470859527588, 0.026374876499176025, 0.03198683261871338, 0.029041945934295654, 0.031006574630737305, 0.02943885326385498, 0.03240787982940674, 0.033336639404296875, 0.03917962312698364, 0.0356065034866333, 0.03050929307937622, 0.028471708297729492, 0.02654123306274414, 0.023025870323181152, 0.019894063472747803, 0.015476763248443604, 0.01397407054901123, 0.013000845909118652, 0.029386520385742188]",0.029386520385742188,0.02200288644858769,[27],1560,0.5043770000338554
[27],1.7047574264662606,exact_core__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",28.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.35498529991933275,0008d48808a011ebbd78ac1f6bf848b6,exact_core,0.0395924337208271,3,0.0012137889862060547,-3.2291171550750732,-3.2291171550750732,0.0038914002943784,0.0043490000534802675,0.021503700176253915,48,0.35498529991933275,2752512.0,672,0.0,corrected,last_14,1560,0,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.001521289348602295, 0.0030237436294555664, 0.003648102283477783, 0.007830142974853516, 0.00819706916809082, 0.007418811321258545, 0.007543802261352539, 0.005843222141265869, 0.005986452102661133, 0.004889547824859619, 0.0049149394035339355, 0.004311680793762207, 0.004831075668334961, 0.01593095064163208]",0.01593095064163208,0.0030675998755863737,[27],1560,0.37323360005393624
[27],1.727615943976811,expanded_window__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",28.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.35454469493457247,0008d48808a011ebbd78ac1f6bf848b6,expanded_window,0.03393661975860596,3,-0.15292978286743164,-3.383260726928711,-3.383260726928711,0.002979699755087495,0.0037635003682225943,0.01626999955624342,56,0.35923225645508083,3211264.0,784,0.0046875567308494025,corrected,last_14,1560,2,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0015486478805541992, 0.0031128525733947754, 0.0037682056427001953, 0.008032560348510742, 0.008374929428100586, 0.007663249969482422, 0.0077620744705200195, 0.006016373634338379, 0.006100654602050781, 0.004964470863342285, 0.004956185817718506, 0.004302918910980225, 0.0047907233238220215, 0.016350150108337402]",0.016350150108337402,0.0031337844473975046,[27],1560,0.3732032999396324
[27],1.8436580300331116,full_selected_record__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3463831746152469,0008d48808a011ebbd78ac1f6bf848b6,full_selected_record,0.033602505922317505,3,-0.16282367706298828,-3.3931546211242676,-3.3931546211242676,0.0,0.024614300346001983,0.011633999878540635,128,0.3772063744919641,7340032.0,1792,0.030823199344532832,corrected,last_14,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0019637346267700195, 0.003990292549133301, 0.005115151405334473, 0.010544776916503906, 0.010994791984558105, 0.009697794914245605, 0.009793519973754883, 0.007578790187835693, 0.007485568523406982, 0.006147146224975586, 0.0061064958572387695, 0.005110025405883789, 0.005663394927978516, 0.01886892318725586]",0.01886892318725586,0.0038950847727911814,[27],1560,0.37561820005066693
[27],1.4869844317436218,exact_core__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",16.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4174313135445118,0008d48808a011ebbd78ac1f6bf848b6,exact_core,0.04983551800251007,3,0.23130369186401367,-2.9990272521972656,-2.9990272521972656,0.0020010003354400396,0.0026451998855918646,0.010338399792090058,48,0.4174313135445118,1572864.0,384,0.0,corrected,last_8,1560,0,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0010030269622802734, 0.0010372400283813477, 0.0015303492546081543, 0.001511693000793457, 0.0020355582237243652, 0.002117931842803955, 0.0028075575828552246, 0.0076517462730407715]",0.0076517462730407715,0.0007034731762749809,[27],1560,0.3517086000647396
